#Variables:
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)
2076-03-11,269.402039,281.338470,0.864037
2076-03-12,268.274750,291.372253,0.000000
2076-03-13,280.320343,300.302917,0.000000
2076-03-14,287.647736,304.921783,0.000000
2076-03-15,291.869873,309.134674,0.000000
2076-03-16,290.550598,306.414612,0.000000
2076-03-17,282.107819,300.366669,0.000000
2076-03-18,283.617981,303.330994,0.000000
2076-03-19,289.107178,307.891510,0.000000
2076-03-20,291.309753,310.803955,0.000000
2076-03-21,292.238403,306.730957,0.000000
2076-03-22,288.263977,305.053070,0.000000
2076-03-23,275.906311,285.750214,0.000000
2076-03-24,273.326019,290.418427,0.000000
2076-03-25,278.888214,293.527802,0.000000
2076-03-26,279.144196,297.793793,0.000000
2076-03-27,281.567413,298.310730,0.000000
2076-03-28,288.417633,300.801544,0.000000
2076-03-29,289.664978,298.937653,8.537134
2076-03-30,290.244476,300.238556,2.623462
2076-03-31,291.141174,300.133423,6.614133
2076-04-01,293.196259,300.649567,1.104867
2076-04-02,291.971588,299.939880,4.668938
2076-04-03,285.676086,302.573578,0.000000
2076-04-04,285.923706,305.319885,0.000000
2076-04-05,290.700348,308.042023,0.000000
2076-04-06,291.919800,305.192230,0.000000
2076-04-07,286.736145,301.696808,0.000000
2076-04-08,284.583710,306.514526,0.000000
2076-04-09,290.609009,307.296173,0.000000
2076-04-10,292.775116,309.738647,0.000000
2076-04-11,293.663330,309.547455,0.000000
2076-04-12,291.196381,309.609070,0.000000
2076-04-13,293.272095,307.494873,0.000000
2076-04-14,290.069305,305.805267,0.000000
2076-04-15,287.968353,306.901794,0.000000
2076-04-16,290.596893,305.668091,0.000000
2076-04-17,290.337036,301.217407,6.016464
2076-04-18,284.340820,301.098724,0.000000
2076-04-19,287.419342,304.566986,0.000000
2076-04-20,289.369476,306.177368,0.000000
2076-04-21,291.694611,306.658661,0.000000
2076-04-22,293.788818,304.834351,0.000000
2076-04-23,292.757935,301.055298,2.370388
2076-04-24,294.591034,302.304962,0.857364
2076-04-25,294.866058,303.531342,6.730433
2076-04-26,293.747101,304.118347,4.023061
2076-04-27,294.693878,302.706848,3.432371
2076-04-28,292.467590,306.659058,2.871610
2076-04-29,286.438385,301.568329,0.000000
2076-04-30,287.290680,302.966553,0.000000
2076-05-01,292.107452,299.983917,0.000000
2076-05-02,295.032410,302.751007,2.486974
2076-05-03,295.041992,303.887817,6.413219
2076-05-04,295.156799,307.240570,8.635441
2076-05-05,295.833649,305.649750,0.748300
2076-05-06,295.278656,304.883911,1.578058
2076-05-07,295.768524,305.600555,20.612959
2076-05-08,294.103760,300.694336,0.000000
2076-05-09,292.268555,304.831329,0.000000
2076-05-10,293.967133,300.613190,14.137151
2076-05-11,296.889465,303.413849,20.322605
2076-05-12,293.283844,300.617615,0.000000
2076-05-13,290.087616,303.968323,0.000000
2076-05-14,289.780060,305.075104,0.000000
2076-05-15,292.469971,305.942017,0.000000
2076-05-16,294.306366,304.763123,0.000000
2076-05-17,294.802063,305.789551,2.051091
2076-05-18,294.821167,304.872925,21.680767
2076-05-19,295.554688,305.540192,18.823416
2076-05-20,297.357422,302.151031,19.825878
2076-05-21,296.826996,299.964752,65.490623
2076-05-22,292.494019,298.736908,29.738531
2076-05-23,287.787262,301.059662,0.000000
2076-05-24,289.277039,304.204346,0.000000
2076-05-25,291.248657,307.513275,0.000000
2076-05-26,294.823822,309.868805,0.000000
2076-05-27,295.405182,307.007843,0.000000
2076-05-28,294.878143,304.170837,0.321331
2076-05-29,291.741730,303.484314,0.000000
2076-05-30,292.403900,305.079529,0.000000
2076-05-31,292.922058,306.260803,0.000000
2076-06-01,291.988892,307.599548,0.000000
2076-06-02,292.501526,308.077972,0.000000
2076-06-03,292.900879,308.634918,0.000000
2076-06-04,293.451996,308.605469,0.000000
2076-06-05,294.234283,308.716858,0.000000
2076-06-06,295.326355,309.562408,0.000000
2076-06-07,296.277130,310.182983,0.000000
2076-06-08,297.179779,309.093048,0.000000
2076-06-09,296.864899,308.618958,0.000000
2076-06-10,297.130676,308.604462,0.000000
2076-06-11,298.375183,304.378265,0.000000
2076-06-12,293.999268,304.090820,9.437175
2076-06-13,296.263428,307.251068,0.607885
2076-06-14,296.177582,308.302185,0.000000
2076-06-15,296.773834,308.123627,0.000000
2076-06-16,298.214386,310.096558,0.000000
2076-06-17,300.687408,312.861603,0.000000
2076-06-18,300.779510,314.323303,0.000000
2076-06-19,300.713928,312.990753,1.742665
2076-06-20,300.815613,309.725861,3.134045
2076-06-21,297.633301,309.920471,0.000000
2076-06-22,299.292664,311.332977,2.393886
2076-06-23,300.028381,313.301575,1.639304
2076-06-24,300.556366,313.723755,0.000000
2076-06-25,299.801086,312.977356,0.000000
2076-06-26,299.862457,313.258301,0.000000
2076-06-27,300.849640,313.178375,0.000000
2076-06-28,300.149475,313.283569,0.000000
2076-06-29,300.037689,313.307770,0.000000
2076-06-30,298.694122,314.207642,0.000000
2076-07-01,297.584625,314.574341,0.000000
2076-07-02,297.255859,315.472900,0.000000
2076-07-03,297.637421,315.863953,0.000000
2076-07-04,299.847443,314.847900,0.914578
2076-07-05,299.502716,313.141937,0.000000
2076-07-06,299.130676,313.249969,0.000000
2076-07-07,297.848969,313.417480,0.000000
2076-07-08,298.761993,310.892639,0.000000
2076-07-09,299.117493,310.487152,0.000000
2076-07-10,298.208374,310.013824,0.000000
2076-07-11,297.079956,309.897736,0.000000
2076-07-12,297.503326,309.643524,0.000000
2076-07-13,297.700317,310.569153,0.000000
2076-07-14,298.216461,310.917633,0.000000
2076-07-15,299.121521,312.943726,0.000000
2076-07-16,299.401611,311.903900,1.013301
2076-07-17,299.280487,309.224670,0.613597
2076-07-18,298.032074,306.165405,2.615351
2076-07-19,298.220062,305.661530,6.852595
2076-07-20,299.380005,307.061218,2.405083
2076-07-21,300.067627,310.910461,0.000000
2076-07-22,299.622589,312.382843,0.000000
2076-07-23,300.561005,310.400604,0.000000
2076-07-24,300.640015,310.079895,0.000000
2076-07-25,301.056274,311.331360,0.000000
2076-07-26,301.473999,309.325806,0.000000
2076-07-27,299.969940,312.741882,0.000000
2076-07-28,298.879944,313.264099,0.000000
2076-07-29,298.686890,313.472748,0.000000
2076-07-30,298.168488,314.585114,0.000000
2076-07-31,298.171753,314.805084,0.000000
2076-08-01,297.565765,314.096405,0.000000
2076-08-02,300.571411,312.969177,0.381648
2076-08-03,299.644867,310.925629,0.587707
2076-08-04,298.686584,311.088470,5.023182
2076-08-05,298.439026,310.626801,0.000000
2076-08-06,298.561737,309.459778,0.000000
2076-08-07,298.702789,308.545807,0.834684
2076-08-08,298.554413,309.103729,0.000000
2076-08-09,298.625946,309.603180,3.664406
2076-08-10,299.562836,310.731567,0.706145
2076-08-11,300.898743,312.326263,9.772038
2076-08-12,301.323822,310.344025,0.930641
2076-08-13,299.298950,308.321930,0.000000
2076-08-14,298.708374,309.165985,0.000000
2076-08-15,297.696075,310.793274,0.000000
2076-08-16,298.049255,311.738342,0.000000
2076-08-17,298.512970,312.113525,0.000000
2076-08-18,300.020721,312.501434,0.000000
2076-08-19,300.043213,312.092133,0.000000
2076-08-20,299.123871,312.045319,0.000000
2076-08-21,299.224548,312.079407,0.000000
2076-08-22,299.104401,311.866547,0.000000
2076-08-23,299.543976,309.330627,6.677635
2076-08-24,296.985565,309.387421,0.403818
2076-08-25,297.228455,310.927399,0.423178
2076-08-26,297.162628,312.117981,0.000000
2076-08-27,297.720673,312.451935,0.000000
2076-08-28,298.638428,311.434326,0.000000
2076-08-29,297.936157,308.244141,0.000000
2076-08-30,297.089966,308.610657,0.380870
2076-08-31,297.711304,309.544861,0.000000
2076-09-01,296.999603,310.456238,0.000000
2076-09-02,299.209991,308.116455,7.999941
2076-09-03,295.813629,307.206421,0.000000
2076-09-04,296.451050,309.998535,0.000000
2076-09-05,298.138153,311.777954,0.000000
2076-09-06,298.138458,311.255371,2.093676
2076-09-07,297.269592,309.456787,14.371130
2076-09-08,297.978271,303.575500,4.499998
2076-09-09,294.610748,307.484375,0.000000
2076-09-10,295.530609,306.387390,0.441013
2076-09-11,294.443329,306.571381,0.379928
2076-09-12,294.957672,306.954590,0.000000
2076-09-13,295.411560,307.329956,0.400096
2076-09-14,296.950684,306.259216,2.477058
2076-09-15,296.135925,307.660645,12.255113
2076-09-16,294.941101,304.740021,3.236049
2076-09-17,296.051849,302.958221,0.286741
2076-09-18,294.211578,304.527588,0.000000
2076-09-19,296.981750,302.474121,12.148819
2076-09-20,293.842865,303.214752,22.508171
2076-09-21,297.238129,301.092560,0.407314
2076-09-22,297.607452,302.510803,0.000000
2076-09-23,294.220856,308.276978,0.000000
2076-09-24,297.513519,308.470184,0.000000
2076-09-25,290.519989,308.588593,0.000000
2076-09-26,290.632263,308.573517,0.000000
2076-09-27,290.566956,306.859375,0.000000
2076-09-28,290.877777,308.507599,0.000000
2076-09-29,291.474091,310.742554,0.000000
2076-09-30,290.889862,310.629852,0.000000
2076-10-01,292.027771,310.119934,0.000000
2076-10-02,293.571747,309.055481,2.999525
2076-10-03,298.501892,307.608948,0.715688
2076-10-04,291.113495,302.871124,3.072283
2076-10-05,288.801941,296.537140,0.000000
2076-10-06,288.543671,302.839935,0.000000
2076-10-07,289.206177,308.140900,0.000000
2076-10-08,289.029175,308.212158,0.000000
2076-10-09,291.865509,303.994720,0.000000
2076-10-10,281.143616,295.306641,0.000000
2076-10-11,280.297791,299.700592,0.000000
2076-10-12,286.499756,301.885742,0.000000
2076-10-13,292.953094,300.043243,0.000000
2076-10-14,287.110382,303.010620,0.000000
2076-10-15,287.080688,304.359863,0.000000
2076-10-16,287.229248,305.997772,0.000000
2076-10-17,287.610077,306.189819,0.000000
2076-10-18,287.766052,304.909576,0.000000
2076-10-19,289.984497,306.026337,0.353022
2076-10-20,294.392914,307.903046,0.000000
2076-10-21,296.613037,306.135529,0.000000
2076-10-22,293.233551,305.852020,0.000000
2076-10-23,290.770325,307.455719,0.000000
2076-10-24,292.289642,304.964508,0.584542
2076-10-25,290.701874,300.982269,2.792699
2076-10-26,292.067444,297.917908,36.524441
2076-10-27,293.601837,301.064117,26.287062
2076-10-28,285.844513,297.064392,0.000000
2076-10-29,280.155762,294.526367,0.000000
2076-10-30,278.441986,297.014709,0.000000
2076-10-31,282.902679,300.004883,0.000000
2076-11-01,288.273254,301.341827,0.000000
2076-11-02,292.548004,303.670868,0.000000
2076-11-03,292.926239,299.864624,0.000000
2076-11-04,288.484802,294.292755,0.000000
2076-11-05,289.612640,298.004242,0.000000
2076-11-06,293.638550,297.178680,0.000000
2076-11-07,294.287354,302.656799,2.263601
2076-11-08,290.813171,302.083038,9.032254
2076-11-09,286.877136,296.178345,2.420691
2076-11-10,282.334839,293.087128,0.000000
2076-11-11,287.014435,288.675018,0.000000
2076-11-12,287.319946,288.476624,0.822766
2076-11-13,284.946838,290.073517,0.790010
2076-11-14,276.537811,293.946167,0.000000
2076-11-15,277.849487,295.376556,0.000000
2076-11-16,281.836548,291.397125,0.349935
2076-11-17,290.337646,303.126038,3.209682
2076-11-18,288.920044,300.178284,0.313475
2076-11-19,285.311981,291.203735,2.263016
2076-11-20,278.691498,288.297180,0.000000
2076-11-21,272.913788,290.547882,0.000000
2076-11-22,278.007935,285.023376,0.000000
2076-11-23,279.679535,288.021881,0.000000
2076-11-24,273.546021,289.390503,0.000000
2076-11-25,274.691223,290.294952,0.000000
2076-11-26,277.733826,282.353424,1.288584
2076-11-27,281.610870,285.164825,0.000000
2076-11-28,282.546112,289.672028,0.000000
2076-11-29,277.993378,286.521149,0.947760
2076-11-30,275.153870,278.631195,15.765853
2076-12-01,277.240936,279.626953,21.313881
2076-12-02,274.534729,288.737183,0.284467
2076-12-03,275.309723,292.166901,0.000000
2076-12-04,283.560730,292.356781,0.000000
2076-12-05,277.056519,294.866211,0.000000
2076-12-06,277.619995,289.512970,0.000000
2076-12-07,273.934448,291.004517,0.000000
2076-12-08,276.601013,294.155853,0.000000
2076-12-09,278.745483,293.185516,0.000000
2076-12-10,280.800568,289.852539,19.259031
2076-12-11,280.060272,287.300476,21.114964
2076-12-12,274.075165,283.349976,0.000000
2076-12-13,273.391235,282.379822,0.000000
2076-12-14,272.739960,281.998047,0.000000
2076-12-15,272.146912,284.678802,0.000000
2076-12-16,271.034943,286.680817,0.000000
2076-12-17,277.334442,293.910950,0.000000
2076-12-18,280.774780,297.368896,0.000000
2076-12-19,282.326904,299.513519,0.000000
2076-12-20,285.007965,298.757172,0.000000
2076-12-21,278.361877,289.936798,0.000000
2076-12-22,277.070282,290.217987,0.000000
2076-12-23,279.794739,293.843414,0.000000
2076-12-24,277.682617,294.637970,0.000000
2076-12-25,279.535583,295.390594,0.000000
2076-12-26,283.199951,296.749695,0.000000
2076-12-27,284.600372,297.270630,3.412706
2076-12-28,286.235718,294.661865,4.087930
2076-12-29,289.278595,298.483246,19.673132
2076-12-30,287.444977,292.978119,54.813934
2076-12-31,280.840057,294.150024,0.000000
2077-01-01,280.401581,294.060669,0.000000
2077-01-02,283.744812,291.753326,8.238500
2077-01-03,282.124786,293.773560,1.428247
2077-01-04,278.176117,294.062225,0.000000
2077-01-05,279.421967,295.790710,0.330847
2077-01-06,283.600067,296.360992,0.676699
2077-01-07,286.453491,294.089233,2.352281
2077-01-08,283.189423,292.475189,0.000000
2077-01-09,280.850708,297.138641,0.000000
2077-01-10,281.379761,291.447418,6.269405
2077-01-11,277.104034,286.287933,2.640000
2077-01-12,276.882660,288.522156,0.000000
2077-01-13,277.069397,290.369110,0.000000
2077-01-14,276.951416,293.014191,0.000000
2077-01-15,278.435150,293.115906,0.000000
2077-01-16,278.608673,293.008728,0.000000
2077-01-17,282.741699,297.372162,0.000000
2077-01-18,284.395874,298.281036,0.000000
2077-01-19,284.068756,300.082733,0.000000
2077-01-20,287.734375,300.860107,0.405270
2077-01-21,283.262970,298.171997,0.473265
2077-01-22,273.085846,293.916870,0.000000
2077-01-23,270.773254,283.067841,0.000000
2077-01-24,273.143188,285.606445,0.000000
2077-01-25,282.006531,286.869690,3.653820
2077-01-26,279.187744,285.463165,0.988393
2077-01-27,274.168365,286.662903,0.000000
2077-01-28,274.968048,290.241302,0.000000
2077-01-29,276.469360,293.691986,0.000000
2077-01-30,277.868896,294.906311,0.000000
2077-01-31,277.874542,295.540955,0.000000
2077-02-01,280.180786,296.432098,0.000000
2077-02-02,281.250671,293.026947,0.000000
2077-02-03,284.172821,295.291718,0.000000
2077-02-04,282.406158,299.169800,0.000000
2077-02-05,285.441772,300.351044,0.000000
2077-02-06,286.959473,301.770050,0.000000
2077-02-07,282.903168,294.417664,7.309020
2077-02-08,281.222778,286.879730,0.886502
2077-02-09,276.790100,292.950073,0.368697
2077-02-10,276.857300,293.041016,0.000000
2077-02-11,277.736969,291.820801,0.000000
2077-02-12,279.921661,294.314209,0.000000
2077-02-13,279.738800,297.627563,0.000000
2077-02-14,282.895660,300.645233,0.000000
2077-02-15,284.195496,297.837494,0.000000
2077-02-16,282.658752,301.704590,0.000000
2077-02-17,284.819427,307.291626,0.000000
2077-02-18,287.734283,304.929199,0.000000
2077-02-19,282.443878,301.040894,0.000000
2077-02-20,284.622650,305.246674,0.000000
2077-02-21,287.277313,304.671021,0.000000
2077-02-22,282.049622,298.961578,0.000000
2077-02-23,277.437408,289.054413,0.000000
2077-02-24,278.733826,292.500427,0.000000
2077-02-25,281.855194,297.688324,0.000000
2077-02-26,284.263397,298.694794,0.000000
2077-02-27,285.047455,300.815796,2.300482
2077-02-28,285.986969,303.256409,0.000000
2077-03-01,287.159698,305.614929,0.000000
2077-03-02,288.793518,308.371979,0.000000
2077-03-03,289.709839,309.382263,0.000000
2077-03-04,290.894531,309.228180,0.000000
2077-03-05,292.692902,309.519348,0.000000
2077-03-06,290.552307,306.126129,0.000000
2077-03-07,285.588257,306.381683,0.000000
2077-03-08,288.695953,306.895905,0.000000
2077-03-09,288.910400,304.559753,0.000000
2077-03-10,281.507996,300.793274,0.000000
2077-03-11,283.885620,301.511810,0.000000
2077-03-12,286.822906,296.332916,13.420494
2077-03-13,290.719177,300.296814,11.262951
2077-03-14,288.004272,301.641663,5.385524
2077-03-15,286.003540,300.037811,0.000000
2077-03-16,284.796143,299.149841,0.000000
2077-03-17,281.538483,299.238037,0.000000
2077-03-18,282.565033,300.419617,0.000000
2077-03-19,282.743835,300.429565,0.000000
2077-03-20,285.973022,300.725586,0.000000
2077-03-21,286.168182,299.253143,0.000000
2077-03-22,286.601349,296.305389,1.102589
2077-03-23,291.043762,298.282410,3.122239
2077-03-24,291.149048,298.967407,5.496707
2077-03-25,291.949158,305.269440,7.879780
2077-03-26,291.011993,300.122406,1.547133
2077-03-27,289.833435,298.459747,23.541039
2077-03-28,290.330841,297.347900,16.128271
2077-03-29,284.127472,294.574554,0.321289
2077-03-30,281.005981,289.103149,0.000000
2077-03-31,277.613068,286.838867,0.000000
2077-04-01,276.548737,289.257629,0.000000
2077-04-02,278.784668,297.400604,0.000000
2077-04-03,285.221863,302.867035,0.000000
2077-04-04,291.332428,304.505981,0.000000
2077-04-05,292.277344,304.144348,0.000000
2077-04-06,284.549927,296.444031,0.000000
2077-04-07,278.865448,299.248413,0.000000
2077-04-08,286.446655,304.292419,0.000000
2077-04-09,289.141998,297.175262,0.703573
2077-04-10,280.399048,292.745605,0.000000
2077-04-11,281.524658,292.612457,0.000000
2077-04-12,284.112000,294.387878,0.000000
2077-04-13,284.662842,297.310608,0.000000
2077-04-14,287.906921,293.567780,0.900514
2077-04-15,283.006653,296.502991,0.000000
2077-04-16,286.634521,301.578369,0.000000
2077-04-17,286.333069,299.724884,0.000000
2077-04-18,286.809723,304.593567,0.000000
2077-04-19,288.435638,303.278992,0.000000
2077-04-20,290.856049,308.775269,0.000000
2077-04-21,289.065857,311.479156,0.000000
2077-04-22,291.555664,311.323273,0.000000
2077-04-23,292.926575,310.537201,0.000000
2077-04-24,294.459686,307.942383,0.000000
2077-04-25,295.316254,307.217590,9.401461
2077-04-26,291.205566,304.845703,4.890821
2077-04-27,284.817627,292.752197,2.618743
2077-04-28,282.141174,296.404694,0.000000
2077-04-29,280.894440,298.815094,0.000000
2077-04-30,282.868347,303.916718,0.000000
2077-05-01,288.280121,309.050079,0.000000
2077-05-02,289.893280,307.257233,0.000000
2077-05-03,290.253204,309.897186,0.000000
2077-05-04,291.255402,313.174377,0.000000
2077-05-05,293.510895,314.196747,0.000000
2077-05-06,293.809113,312.059784,0.000000
2077-05-07,293.376465,312.581512,0.000000
2077-05-08,293.821106,312.192780,0.000000
2077-05-09,294.997314,308.611511,0.000000
2077-05-10,293.006836,309.856934,0.377384
2077-05-11,293.707581,306.385529,0.000000
2077-05-12,295.392029,309.578491,0.428571
2077-05-13,295.531067,307.748291,0.000000
2077-05-14,296.419525,310.855347,0.000000
2077-05-15,297.197113,312.133820,0.000000
2077-05-16,295.550964,311.152435,0.000000
2077-05-17,297.149658,309.676788,4.510244
2077-05-18,295.782227,305.161621,18.277237
2077-05-19,294.930389,304.365936,3.677945
2077-05-20,293.206482,304.424469,0.000000
2077-05-21,295.557129,302.601166,3.572874
2077-05-22,296.674530,302.999237,0.000000
2077-05-23,296.631561,307.346191,10.027113
2077-05-24,294.748749,312.178314,0.630843
2077-05-25,295.837128,311.932800,0.000000
2077-05-26,297.597565,310.779327,0.625040
2077-05-27,297.697266,307.839386,12.070905
2077-05-28,296.493591,303.885895,34.626034
2077-05-29,297.492126,309.577728,8.942324
2077-05-30,296.838226,308.600128,5.651980
2077-05-31,298.129028,308.610779,2.566546
2077-06-01,297.615112,308.574646,0.000000
2077-06-02,298.630463,305.585144,25.052179
2077-06-03,296.949249,305.154633,8.680328
2077-06-04,295.937164,304.742279,0.000000
2077-06-05,297.102295,307.024536,0.807891
2077-06-06,298.183807,307.923798,0.000000
2077-06-07,297.102509,308.941437,0.535524
2077-06-08,296.913452,309.573975,2.035164
2077-06-09,296.928558,307.147430,1.998564
2077-06-10,297.181458,307.071167,0.000000
2077-06-11,296.391083,308.279785,0.000000
2077-06-12,294.616577,310.519592,8.127086
2077-06-13,297.836151,304.039124,33.905415
2077-06-14,298.322144,306.604248,4.856651
2077-06-15,296.536804,305.494171,0.000000
2077-06-16,296.202271,306.270874,1.506327
2077-06-17,297.244324,306.930420,0.000000
2077-06-18,297.832031,306.269165,1.047886
2077-06-19,298.091553,306.238953,0.000000
2077-06-20,296.127533,305.580780,0.000000
2077-06-21,296.700714,303.682343,3.212655
2077-06-22,296.991486,303.364105,1.458998
2077-06-23,295.063141,305.151276,0.000000
2077-06-24,296.838348,303.832855,0.000000
2077-06-25,297.368591,304.382965,1.262881
2077-06-26,297.616486,304.834106,3.719169
2077-06-27,296.955566,305.449402,17.967398
2077-06-28,298.920685,303.426453,7.007764
2077-06-29,296.993286,302.731201,45.919895
2077-06-30,297.206604,307.270508,2.172027
2077-07-01,296.708527,300.284515,86.891731
2077-07-02,294.231720,294.231720,100.181503
2077-07-03,295.063507,295.063507,105.372833
2077-07-04,297.946136,300.806061,77.806923
2077-07-05,298.180573,300.265533,26.028492
2077-07-06,297.080231,300.200775,5.364230
2077-07-07,296.381866,305.165405,4.332670
2077-07-08,298.973511,302.297668,4.107679
2077-07-09,295.359558,295.695892,86.410805
2077-07-10,297.279938,303.763519,8.968136
2077-07-11,297.053375,303.509125,4.086845
2077-07-12,296.331696,301.605835,3.079304
2077-07-13,296.783813,304.754669,6.828720
2077-07-14,295.626190,306.061371,0.000000
2077-07-15,296.094482,305.748749,0.000000
2077-07-16,296.733612,305.872803,0.000000
2077-07-17,297.613464,306.061157,0.000000
2077-07-18,298.046265,306.829987,0.000000
2077-07-19,298.658264,307.956573,0.000000
2077-07-20,298.640594,308.000793,0.000000
2077-07-21,298.464966,307.588531,0.000000
2077-07-22,297.078094,308.474792,0.000000
2077-07-23,296.734192,309.214417,0.000000
2077-07-24,296.615936,310.350128,0.000000
2077-07-25,296.614716,310.272797,0.000000
2077-07-26,297.584381,310.125092,0.000000
2077-07-27,299.003479,310.117645,0.000000
2077-07-28,297.674957,309.727051,0.000000
2077-07-29,298.184387,308.342896,0.000000
2077-07-30,297.034698,309.270081,0.000000
2077-07-31,297.007843,309.733246,0.000000
2077-08-01,297.074982,310.510986,0.000000
2077-08-02,297.808685,311.043274,0.000000
2077-08-03,298.373383,311.654205,0.000000
2077-08-04,299.233063,311.885132,0.000000
2077-08-05,298.846832,311.334930,0.000000
2077-08-06,297.564636,310.727875,0.000000
2077-08-07,297.706879,311.362457,0.000000
2077-08-08,297.258942,309.124603,0.000000
2077-08-09,297.228302,308.998535,0.000000
2077-08-10,297.059387,309.573486,0.000000
2077-08-11,297.168610,310.957336,0.000000
2077-08-12,297.006134,310.827209,0.000000
2077-08-13,297.770142,310.186310,0.000000
2077-08-14,297.562500,311.108429,0.000000
2077-08-15,298.640594,312.642151,0.000000
2077-08-16,298.555328,313.044098,0.000000
2077-08-17,299.816895,313.027191,0.000000
2077-08-18,300.828735,312.891815,0.000000
2077-08-19,300.055054,312.558472,0.000000
2077-08-20,300.996216,311.830109,0.000000
2077-08-21,298.896484,304.269501,22.523388
2077-08-22,297.544922,297.544922,117.058868
2077-08-23,298.760834,305.000122,5.336936
2077-08-24,298.911835,303.974762,7.924868
2077-08-25,298.940460,303.477814,3.413573
2077-08-26,299.169434,305.719666,0.297575
2077-08-27,297.593536,306.872772,0.000000
2077-08-28,296.700134,307.028931,0.000000
2077-08-29,295.341888,305.548279,0.000000
2077-08-30,294.960327,306.837677,0.000000
2077-08-31,295.376923,307.139618,0.000000
2077-09-01,295.540497,307.134247,0.000000
2077-09-02,296.582123,307.351318,0.000000
2077-09-03,297.090637,308.255859,0.000000
2077-09-04,296.569885,308.815491,0.000000
2077-09-05,297.457947,309.451569,1.410168
2077-09-06,296.698181,308.442169,24.314499
2077-09-07,294.974579,303.175079,8.028089
2077-09-08,295.293274,304.777496,4.197773
2077-09-09,295.446106,305.204895,12.017371
2077-09-10,297.592560,302.602478,3.963450
2077-09-11,293.844818,299.135406,35.761978
2077-09-12,297.717468,301.767334,8.030308
2077-09-13,293.208923,302.854797,0.000000
2077-09-14,290.400085,304.611542,0.407690
2077-09-15,292.094238,305.751404,0.000000
2077-09-16,293.210968,306.421356,0.962240
2077-09-17,293.917877,304.773071,0.000000
2077-09-18,293.173737,302.215057,5.091246
2077-09-19,291.730194,300.675781,6.664148
2077-09-20,291.622467,301.525604,2.182185
2077-09-21,296.318939,306.816376,12.128318
2077-09-22,294.918274,299.867950,9.675224
2077-09-23,293.606598,301.122070,4.616243
2077-09-24,292.589813,301.197906,3.312580
2077-09-25,291.676636,304.108856,0.000000
2077-09-26,292.232422,300.741821,0.528168
2077-09-27,291.724518,299.959991,0.000000
2077-09-28,292.072357,301.865692,1.866979
2077-09-29,292.420502,303.094635,0.000000
2077-09-30,287.351288,304.882965,0.000000
2077-10-01,288.406952,304.846588,0.000000
2077-10-02,295.153717,302.995422,0.000000
2077-10-03,291.372070,305.342255,0.000000
2077-10-04,292.634918,306.528290,0.347513
2077-10-05,293.134491,307.083618,0.000000
2077-10-06,294.414642,305.029358,0.000000
2077-10-07,294.412720,307.148010,0.000000
2077-10-08,294.323761,307.495697,0.000000
2077-10-09,293.664703,309.027191,0.000000
2077-10-10,294.342773,308.862610,0.000000
2077-10-11,294.770142,308.413940,0.000000
2077-10-12,295.009583,308.066559,0.000000
2077-10-13,296.447296,309.109161,0.000000
2077-10-14,296.593994,307.367950,6.642957
2077-10-15,294.197693,302.175354,7.612930
2077-10-16,290.057739,296.052917,6.396242
2077-10-17,287.743805,299.644806,0.000000
2077-10-18,284.950165,301.783539,0.000000
2077-10-19,286.410583,303.334595,0.000000
2077-10-20,289.855957,305.228027,0.000000
2077-10-21,291.782379,305.739136,0.000000
2077-10-22,291.964142,305.357941,0.000000
2077-10-23,291.729156,304.565674,0.618372
2077-10-24,293.549164,302.702423,0.977627
2077-10-25,291.231049,304.472443,0.459359
2077-10-26,291.442627,301.188995,0.000000
2077-10-27,288.009674,296.507538,0.000000
2077-10-28,286.422333,298.780731,0.000000
2077-10-29,282.809174,301.329590,0.000000
2077-10-30,284.699463,302.789276,0.000000
2077-10-31,287.151611,303.491821,0.000000
2077-11-01,288.424683,303.739960,0.000000
2077-11-02,292.200470,304.021790,0.000000
2077-11-03,290.382751,302.219208,0.000000
2077-11-04,285.408722,295.485809,0.000000
2077-11-05,282.357574,301.338318,0.000000
2077-11-06,291.007019,306.311035,0.000000
2077-11-07,293.403107,306.890869,0.000000
2077-11-08,295.160187,304.671082,0.736627
2077-11-09,293.713318,302.473450,5.554491
2077-11-10,294.726593,303.811768,1.075029
2077-11-11,295.003662,304.202576,1.337544
2077-11-12,292.737030,305.176392,3.122060
