#Variables:,
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K)",
3/7/2092,300.364563
3/8/2092,296.250122
3/9/2092,298.425629
3/10/2092,301.768372
3/11/2092,304.145538
3/12/2092,307.474518
3/13/2092,307.792877
3/14/2092,305.648499
3/15/2092,307.091858
3/16/2092,311.32486
3/17/2092,313.150452
3/18/2092,312.280243
3/19/2092,306.827942
3/20/2092,298.947479
3/21/2092,301.255096
3/22/2092,305.148438
3/23/2092,299.879517
3/24/2092,301.755096
3/25/2092,308.88208
3/26/2092,309.552673
3/27/2092,313.667145
3/28/2092,313.041687
3/29/2092,309.605164
3/30/2092,297.775238
3/31/2092,300.660767
4/1/2092,304.329071
4/2/2092,308.232239
4/3/2092,304.544983
4/4/2092,310.049622
4/5/2092,309.925873
4/6/2092,305.020844
4/7/2092,306.677399
4/8/2092,309.992523
4/9/2092,303.627655
4/10/2092,307.832977
4/11/2092,304.138519
4/12/2092,299.965485
4/13/2092,301.123962
4/14/2092,301.642242
4/15/2092,298.946594
4/16/2092,303.684692
4/17/2092,305.455261
4/18/2092,308.661621
4/19/2092,304.128296
4/20/2092,304.90741
4/21/2092,310.757202
4/22/2092,312.30957
4/23/2092,312.365143
4/24/2092,311.107483
4/25/2092,310.460571
4/26/2092,308.396027
4/27/2092,307.851746
4/28/2092,311.103699
4/29/2092,310.917572
4/30/2092,311.628662
5/1/2092,307.410736
5/2/2092,308.496246
5/3/2092,312.812195
5/4/2092,313.899963
5/5/2092,310.555328
5/6/2092,302.430847
5/7/2092,302.960358
5/8/2092,306.562225
5/9/2092,308.139923
5/10/2092,308.028351
5/11/2092,308.501434
5/12/2092,311.152496
5/13/2092,312.874756
5/14/2092,313.290253
5/15/2092,312.127319
5/16/2092,308.159668
5/17/2092,310.231964
5/18/2092,307.423309
5/19/2092,304.66333
5/20/2092,305.333099
5/21/2092,308.3396
5/22/2092,309.936951
5/23/2092,310.61853
5/24/2092,312.161102
5/25/2092,313.372009
5/26/2092,313.846375
5/27/2092,312.846375
5/28/2092,313.544067
5/29/2092,312.730988
5/30/2092,312.948792
5/31/2092,314.729736
6/1/2092,313.750763
6/2/2092,310.940094
6/3/2092,314.194885
6/4/2092,314.858521
6/5/2092,314.376068
6/6/2092,314.322296
6/7/2092,314.237091
6/8/2092,314.641632
6/9/2092,315.861816
6/10/2092,315.855347
6/11/2092,315.068787
6/12/2092,316.234375
6/13/2092,317.991943
6/14/2092,318.012787
6/15/2092,317.101074
6/16/2092,317.020233
6/17/2092,315.603638
6/18/2092,316.764832
6/19/2092,314.828705
6/20/2092,316.280579
6/21/2092,314.629089
6/22/2092,314.038239
6/23/2092,313.711029
6/24/2092,313.524872
6/25/2092,313.527893
6/26/2092,314.482788
6/27/2092,315.046967
6/28/2092,314.377319
6/29/2092,314.956696
6/30/2092,314.92041
7/1/2092,315.50293
7/2/2092,314.284851
7/3/2092,312.67276
7/4/2092,312.440643
7/5/2092,312.020782
7/6/2092,312.715698
7/7/2092,312.335876
7/8/2092,313.1716
7/9/2092,313.2164
7/10/2092,312.341614
7/11/2092,311.766174
7/12/2092,311.749634
7/13/2092,312.545837
7/14/2092,314.741547
7/15/2092,316.625275
7/16/2092,318.023315
7/17/2092,318.01593
7/18/2092,313.139709
7/19/2092,310.237823
7/20/2092,311.14621
7/21/2092,310.738495
7/22/2092,312.648224
7/23/2092,312.972839
7/24/2092,312.295715
7/25/2092,313.198486
7/26/2092,313.649963
7/27/2092,314.139435
7/28/2092,314.46228
7/29/2092,313.526672
7/30/2092,313.621277
7/31/2092,313.877075
8/1/2092,313.774628
8/2/2092,313.4487
8/3/2092,315.350983
8/4/2092,317.247559
8/5/2092,317.871094
8/6/2092,317.531586
8/7/2092,316.476257
8/8/2092,314.453735
8/9/2092,310.815918
8/10/2092,312.175903
8/11/2092,310.896088
8/12/2092,310.740295
8/13/2092,309.6185
8/14/2092,308.431976
8/15/2092,307.957916
8/16/2092,311.72818
8/17/2092,312.840118
8/18/2092,313.475861
8/19/2092,314.00293
8/20/2092,313.081299
8/21/2092,308.188171
8/22/2092,306.912506
8/23/2092,309.45816
8/24/2092,313.038757
8/25/2092,316.324921
8/26/2092,316.845306
8/27/2092,313.281036
8/28/2092,310.796875
8/29/2092,310.058807
8/30/2092,308.470825
8/31/2092,309.208435
9/1/2092,310.065094
9/2/2092,312.014709
9/3/2092,314.065369
9/4/2092,314.799774
9/5/2092,312.829102
9/6/2092,312.955902
9/7/2092,314.430725
9/8/2092,313.326355
9/9/2092,312.882568
9/10/2092,313.662994
9/11/2092,310.004578
9/12/2092,307.204865
9/13/2092,302.755493
9/14/2092,303.147949
9/15/2092,303.158722
9/16/2092,301.068146
9/17/2092,299.3078
9/18/2092,302.096619
9/19/2092,301.903076
9/20/2092,304.713715
9/21/2092,307.376709
9/22/2092,304.146179
9/23/2092,303.661407
9/24/2092,300.55423
9/25/2092,303.403839
9/26/2092,301.157227
9/27/2092,301.088501
9/28/2092,305.593414
9/29/2092,306.617737
9/30/2092,307.652557
10/1/2092,307.573059
10/2/2092,306.34726
10/3/2092,307.02533
10/4/2092,309.348511
10/5/2092,312.277954
10/6/2092,312.846405
10/7/2092,311.823578
10/8/2092,310.205444
10/9/2092,307.818146
10/10/2092,306.558105
10/11/2092,306.698822
10/12/2092,308.367126
10/13/2092,309.947601
10/14/2092,309.590332
10/15/2092,310.256104
10/16/2092,307.074341
10/17/2092,307.844452
10/18/2092,309.455658
10/19/2092,304.248779
10/20/2092,298.424225
10/21/2092,295.929688
10/22/2092,301.040405
10/23/2092,303.966949
10/24/2092,308.240997
10/25/2092,308.600861
10/26/2092,304.397949
10/27/2092,310.828125
10/28/2092,303.962891
10/29/2092,298.163177
10/30/2092,290.517914
10/31/2092,295.219818
11/1/2092,297.37381
11/2/2092,301.500793
11/3/2092,300.049011
11/4/2092,301.062653
11/5/2092,301.802124
11/6/2092,299.134277
11/7/2092,304.273651
11/8/2092,304.253113
11/9/2092,306.386017
11/10/2092,298.633118
11/11/2092,292.387024
11/12/2092,296.410278
11/13/2092,294.543091
11/14/2092,295.201233
11/15/2092,300.51181
11/16/2092,300.805603
11/17/2092,301.774933
11/18/2092,300.67276
11/19/2092,300.279816
11/20/2092,298.907471
11/21/2092,296.43927
11/22/2092,301.640381
11/23/2092,300.907135
11/24/2092,306.070038
11/25/2092,301.885925
11/26/2092,304.487976
11/27/2092,303.502136
11/28/2092,300.461517
11/29/2092,294.877991
11/30/2092,294.174286
12/1/2092,297.181061
12/2/2092,296.74826
12/3/2092,293.704071
12/4/2092,297.104706
12/5/2092,297.744019
12/6/2092,301.348389
12/7/2092,298.653015
12/8/2092,296.543732
12/9/2092,293.501831
12/10/2092,294.070984
12/11/2092,297.532837
12/12/2092,299.425018
12/13/2092,298.808441
12/14/2092,296.057861
12/15/2092,295.936249
12/16/2092,292.757843
12/17/2092,288.300507
12/18/2092,286.544922
12/19/2092,287.637268
12/20/2092,302.286713
12/21/2092,299.21756
12/22/2092,291.459442
12/23/2092,288.402649
12/24/2092,293.024261
12/25/2092,287.143982
12/26/2092,278.018372
12/27/2092,284.961548
12/28/2092,285.759827
12/29/2092,286.025635
12/30/2092,287.678314
12/31/2092,289.083374
1/1/2093,290.84024
1/2/2093,290.937592
1/3/2093,295.594421
1/4/2093,291.540863
1/5/2093,292.738678
1/6/2093,293.306702
1/7/2093,296.974243
1/8/2093,304.387604
1/9/2093,301.305725
1/10/2093,298.923309
1/11/2093,298.474487
1/12/2093,286.926971
1/13/2093,281.916565
1/14/2093,291.389008
1/15/2093,297.873291
1/16/2093,299.515076
1/17/2093,302.706757
1/18/2093,302.359253
1/19/2093,303.064148
1/20/2093,303.641815
1/21/2093,304.011475
1/22/2093,303.931915
1/23/2093,305.513153
1/24/2093,299.72171
1/25/2093,292.863403
1/26/2093,291.873474
1/27/2093,293.538361
1/28/2093,296.949921
1/29/2093,301.883484
1/30/2093,297.80542
1/31/2093,293.503357
2/1/2093,296.390167
2/2/2093,303.431274
2/3/2093,293.886749
2/4/2093,288.500153
2/5/2093,295.869568
2/6/2093,298.017822
2/7/2093,291.262848
2/8/2093,291.389069
2/9/2093,294.94751
2/10/2093,297.659149
2/11/2093,295.933838
2/12/2093,295.294037
2/13/2093,303.295074
2/14/2093,307.790894
2/15/2093,307.140106
2/16/2093,305.27359
2/17/2093,307.615875
2/18/2093,305.954407
2/19/2093,302.928589
2/20/2093,302.581024
2/21/2093,306.364014
2/22/2093,306.18277
2/23/2093,307.31781
2/24/2093,307.547577
2/25/2093,307.841187
2/26/2093,302.856445
2/27/2093,296.309662
2/28/2093,300.676605
3/1/2093,303.948944
3/2/2093,305.987854
3/3/2093,303.565216
3/4/2093,300.008209
3/5/2093,290.894775
3/6/2093,294.297516
3/7/2093,298.805817
3/8/2093,299.50296
3/9/2093,300.255585
3/10/2093,302.477417
3/11/2093,303.97998
3/12/2093,300.899414
3/13/2093,296.958893
3/14/2093,295.027771
3/15/2093,300.465027
3/16/2093,303.09024
3/17/2093,298.739746
3/18/2093,308.472473
3/19/2093,308.859131
3/20/2093,302.137848
3/21/2093,293.478271
3/22/2093,296.663635
3/23/2093,307.365387
3/24/2093,301.610718
3/25/2093,303.716736
3/26/2093,310.128876
3/27/2093,311.574249
3/28/2093,306.966034
3/29/2093,308.807159
3/30/2093,313.121765
3/31/2093,310.968811
4/1/2093,299.834778
4/2/2093,302.720306
4/3/2093,304.785217
4/4/2093,303.339783
4/5/2093,313.365692
4/6/2093,309.052704
4/7/2093,293.764954
4/8/2093,301.293396
4/9/2093,301.543518
4/10/2093,298.825012
4/11/2093,306.966187
4/12/2093,308.980804
4/13/2093,305.987335
4/14/2093,305.39328
4/15/2093,302.471649
4/16/2093,299.587189
4/17/2093,295.434631
4/18/2093,300.337219
4/19/2093,297.518616
4/20/2093,301.765656
4/21/2093,303.057587
4/22/2093,305.036438
4/23/2093,305.300079
4/24/2093,307.445465
4/25/2093,305.834076
4/26/2093,304.119873
4/27/2093,305.041809
4/28/2093,303.060059
4/29/2093,307.338196
4/30/2093,309.516418
5/1/2093,304.619812
5/2/2093,303.098114
5/3/2093,303.807678
5/4/2093,303.851257
5/5/2093,304.199005
5/6/2093,305.990784
5/7/2093,303.782867
5/8/2093,303.117584
5/9/2093,308.229462
5/10/2093,308.302673
5/11/2093,313.279053
5/12/2093,314.246826
5/13/2093,312.878601
5/14/2093,309.652313
5/15/2093,304.96521
5/16/2093,304.881439
5/17/2093,304.631561
5/18/2093,304.558502
5/19/2093,305.858307
5/20/2093,304.741974
5/21/2093,305.121429
5/22/2093,306.364136
5/23/2093,304.071838
5/24/2093,305.519196
5/25/2093,304.09787
5/26/2093,303.810303
5/27/2093,302.214172
5/28/2093,303.416931
5/29/2093,306.034821
5/30/2093,313.443512
5/31/2093,315.810486
6/1/2093,314.447571
6/2/2093,311.143433
6/3/2093,310.237183
6/4/2093,308.200592
6/5/2093,310.865692
6/6/2093,313.856873
6/7/2093,318.062561
6/8/2093,315.302032
6/9/2093,311.860077
6/10/2093,312.889435
6/11/2093,314.033386
6/12/2093,313.929779
6/13/2093,313.021942
6/14/2093,312.558899
6/15/2093,308.606873
6/16/2093,305.933136
6/17/2093,306.97345
6/18/2093,308.626892
6/19/2093,310.67569
6/20/2093,310.047241
6/21/2093,309.177917
6/22/2093,310.737549
6/23/2093,312.61554
6/24/2093,312.817749
6/25/2093,313.712799
6/26/2093,314.124146
6/27/2093,309.415466
6/28/2093,308.005951
6/29/2093,307.042908
6/30/2093,307.961578
7/1/2093,309.108795
7/2/2093,308.938354
7/3/2093,305.544647
7/4/2093,305.470642
7/5/2093,307.666565
7/6/2093,306.695679
7/7/2093,309.116486
7/8/2093,310.240082
7/9/2093,310.771759
7/10/2093,311.293152
7/11/2093,312.110901
7/12/2093,311.72934
7/13/2093,310.725555
7/14/2093,309.925476
7/15/2093,309.607422
7/16/2093,311.200073
7/17/2093,314.604095
7/18/2093,316.155182
7/19/2093,317.934479
7/20/2093,318.507477
7/21/2093,318.140747
7/22/2093,317.508728
7/23/2093,314.486938
7/24/2093,317.383484
7/25/2093,314.410248
7/26/2093,315.730255
7/27/2093,314.805267
7/28/2093,314.945679
7/29/2093,313.574951
7/30/2093,315.713989
7/31/2093,313.469543
8/1/2093,312.572723
8/2/2093,311.512878
8/3/2093,312.331329
8/4/2093,311.772308
8/5/2093,311.227081
8/6/2093,311.109589
8/7/2093,309.788269
8/8/2093,309.269836
8/9/2093,310.229767
8/10/2093,311.305267
8/11/2093,312.942871
8/12/2093,314.405762
8/13/2093,314.618195
8/14/2093,313.824158
8/15/2093,312.953033
8/16/2093,312.223999
8/17/2093,312.828522
8/18/2093,312.396545
8/19/2093,312.464874
8/20/2093,313.22229
8/21/2093,313.358917
8/22/2093,312.189911
8/23/2093,310.598999
8/24/2093,310.034149
8/25/2093,312.747437
8/26/2093,314.549133
8/27/2093,314.19339
8/28/2093,313.974213
8/29/2093,313.7276
8/30/2093,312.854797
8/31/2093,312.163208
9/1/2093,310.35498
9/2/2093,310.864349
9/3/2093,310.650757
9/4/2093,311.701843
9/5/2093,311.296875
9/6/2093,311.073059
9/7/2093,311.442719
9/8/2093,311.031921
9/9/2093,310.644104
9/10/2093,311.69104
9/11/2093,314.304932
9/12/2093,316.705139
9/13/2093,317.483826
9/14/2093,315.379913
9/15/2093,313.784088
9/16/2093,311.751465
9/17/2093,310.668091
9/18/2093,310.242493
9/19/2093,308.95575
9/20/2093,309.980347
9/21/2093,309.739716
9/22/2093,309.708862
9/23/2093,308.460785
9/24/2093,311.288635
9/25/2093,311.389404
9/26/2093,309.760681
9/27/2093,310.072235
9/28/2093,310.623047
9/29/2093,310.098907
9/30/2093,310.587219
10/1/2093,311.236755
10/2/2093,311.254578
10/3/2093,311.495209
10/4/2093,311.658966
10/5/2093,310.789642
10/6/2093,310.563599
10/7/2093,309.632629
10/8/2093,308.266144
10/9/2093,307.993835
10/10/2093,307.161621
10/11/2093,302.503815
10/12/2093,303.319763
10/13/2093,305.226746
10/14/2093,299.792206
10/15/2093,300.794373
10/16/2093,305.863434
10/17/2093,308.438141
10/18/2093,308.833618
10/19/2093,310.285645
10/20/2093,310.639893
10/21/2093,310.198761
10/22/2093,310.023712
10/23/2093,309.809814
10/24/2093,309.190918
10/25/2093,307.817932
10/26/2093,304.342651
10/27/2093,308.815704
10/28/2093,309.187683
10/29/2093,306.340088
10/30/2093,301.06189
10/31/2093,302.786285
11/1/2093,304.473053
11/2/2093,305.071991
11/3/2093,300.645264
11/4/2093,299.404358
11/5/2093,300.77652
11/6/2093,300.659943
11/7/2093,296.441254
11/8/2093,294.085236
11/9/2093,296.172455
11/10/2093,296.161926
11/11/2093,291.556946
11/12/2093,291.428131
11/13/2093,287.032379
11/14/2093,294.895538
11/15/2093,298.434845
11/16/2093,299.596039
11/17/2093,299.723938
11/18/2093,297.326935
11/19/2093,298.296478
11/20/2093,299.627106
11/21/2093,299.857544
11/22/2093,299.510071
11/23/2093,294.877258
11/24/2093,296.835114
11/25/2093,300.044098
11/26/2093,299.914917
11/27/2093,302.742371
11/28/2093,302.029694
11/29/2093,300.05545
11/30/2093,301.212006
12/1/2093,303.272522
12/2/2093,304.863739
12/3/2093,301.639923
12/4/2093,298.412811
12/5/2093,302.005768
12/6/2093,304.104797
12/7/2093,304.023102
12/8/2093,304.796692
12/9/2093,302.605438
12/10/2093,304.235413
12/11/2093,302.517761
12/12/2093,295.931396
12/13/2093,299.508728
12/14/2093,296.474396
12/15/2093,296.597015
12/16/2093,302.46402
12/17/2093,305.828857
12/18/2093,304.515625
12/19/2093,300.696289
12/20/2093,299.184204
12/21/2093,293.521423
12/22/2093,298.226532
12/23/2093,292.569946
12/24/2093,290.248016
12/25/2093,288.757996
12/26/2093,296.261902
12/27/2093,293.821747
12/28/2093,297.961182
12/29/2093,298.383301
12/30/2093,297.998535
12/31/2093,298.186493
1/1/2094,302.634827
1/2/2094,301.511963
1/3/2094,295.61084
1/4/2094,291.584412
1/5/2094,297.779572
1/6/2094,296.764832
1/7/2094,298.515259
1/8/2094,298.097565
1/9/2094,298.934753
1/10/2094,299.279968
1/11/2094,303.942169
1/12/2094,305.976837
1/13/2094,306.64502
1/14/2094,307.64801
1/15/2094,306.923706
1/16/2094,305.556396
1/17/2094,302.612946
1/18/2094,301.32428
1/19/2094,299.526337
1/20/2094,293.541077
1/21/2094,299.05719
1/22/2094,298.128082
1/23/2094,301.341034
1/24/2094,301.362976
1/25/2094,300.693726
1/26/2094,297.3508
1/27/2094,291.700165
1/28/2094,288.832825
1/29/2094,287.151184
1/30/2094,297.314301
1/31/2094,295.345764
2/1/2094,294.602783
2/2/2094,292.492981
2/3/2094,291.382812
2/4/2094,298.493683
2/5/2094,306.483582
2/6/2094,306.548157
2/7/2094,306.541229
2/8/2094,306.642242
2/9/2094,306.490417
2/10/2094,301.4935
2/11/2094,297.555298
2/12/2094,293.556885
2/13/2094,291.330872
2/14/2094,293.232819
2/15/2094,298.28186
2/16/2094,298.674988
2/17/2094,295.716614
2/18/2094,293.35318
2/19/2094,295.25296
2/20/2094,296.438049
2/21/2094,306.445679
2/22/2094,304.443512
2/23/2094,301.013702
2/24/2094,303.288605
2/25/2094,302.924042
2/26/2094,301.256622
2/27/2094,301.461456
2/28/2094,295.442566
3/1/2094,298.825836
3/2/2094,294.5578
3/3/2094,287.096954
3/4/2094,295.059845
3/5/2094,293.40683
3/6/2094,297.778992
3/7/2094,297.642426
3/8/2094,299.367462
3/9/2094,299.822723
3/10/2094,303.920593
3/11/2094,301.590179
3/12/2094,299.405853
3/13/2094,306.501465
3/14/2094,305.589447
3/15/2094,306.990723
3/16/2094,306.919525
3/17/2094,306.4328
3/18/2094,306.596252
3/19/2094,302.984711
3/20/2094,296.926086
3/21/2094,304.47403
3/22/2094,300.216766
3/23/2094,300.921753
3/24/2094,301.293823
3/25/2094,299.113342
3/26/2094,299.917297
3/27/2094,301.727478
3/28/2094,307.089752
3/29/2094,308.088196
3/30/2094,310.492981
3/31/2094,303.767517
4/1/2094,293.740875
4/2/2094,296.2659
4/3/2094,300.634033
4/4/2094,303.361359
4/5/2094,300.839691
4/6/2094,300.166382
4/7/2094,300.998566
4/8/2094,308.010101
4/9/2094,303.51178
4/10/2094,302.560303
4/11/2094,303.493225
4/12/2094,307.027527
4/13/2094,302.713318
4/14/2094,301.745331
4/15/2094,304.804688
4/16/2094,304.901367
4/17/2094,304.127106
4/18/2094,302.785156
4/19/2094,305.904633
4/20/2094,302.361816
4/21/2094,300.917938
4/22/2094,304.595581
4/23/2094,305.257568
4/24/2094,308.134064
4/25/2094,308.919434
4/26/2094,309.662018
4/27/2094,311.570465
4/28/2094,313.124054
4/29/2094,311.760193
4/30/2094,309.819183
5/1/2094,309.084625
5/2/2094,311.358612
5/3/2094,311.642578
5/4/2094,311.714081
5/5/2094,309.441345
5/6/2094,309.577789
5/7/2094,308.359711
5/8/2094,308.400909
5/9/2094,309.030273
5/10/2094,308.645782
5/11/2094,310.765625
5/12/2094,313.313477
5/13/2094,313.429077
5/14/2094,313.54184
5/15/2094,311.045746
5/16/2094,308.758453
5/17/2094,313.793854
5/18/2094,311.480042
5/19/2094,306.89151
5/20/2094,301.473114
5/21/2094,304.00061
5/22/2094,305.902832
5/23/2094,309.077301
5/24/2094,308.091461
5/25/2094,303.044952
5/26/2094,303.191803
5/27/2094,306.302399
5/28/2094,306.000824
5/29/2094,312.420441
5/30/2094,312.057129
5/31/2094,310.066925
6/1/2094,308.93045
6/2/2094,306.487274
6/3/2094,306.837219
6/4/2094,312.109406
6/5/2094,311.724579
6/6/2094,311.383636
6/7/2094,310.205658
6/8/2094,310.24408
6/9/2094,312.527771
6/10/2094,314.12796
6/11/2094,315.229126
6/12/2094,315.773895
6/13/2094,314.310608
6/14/2094,311.272461
6/15/2094,303.925995
6/16/2094,302.398804
6/17/2094,306.97226
6/18/2094,309.221985
6/19/2094,311.41864
6/20/2094,312.786011
6/21/2094,312.89444
6/22/2094,313.638824
6/23/2094,314.00766
6/24/2094,313.871948
6/25/2094,315.516266
6/26/2094,316.192596
6/27/2094,313.829041
6/28/2094,311.474243
6/29/2094,308.877228
6/30/2094,308.194305
7/1/2094,309.415405
7/2/2094,313.401276
7/3/2094,309.971008
7/4/2094,312.183777
7/5/2094,311.791718
7/6/2094,314.427765
7/7/2094,315.506348
7/8/2094,317.303986
7/9/2094,317.535217
7/10/2094,317.817902
7/11/2094,318.506042
7/12/2094,317.63385
7/13/2094,314.671326
7/14/2094,311.48642
7/15/2094,312.116486
7/16/2094,311.487915
7/17/2094,310.683594
7/18/2094,312.196259
7/19/2094,311.318085
7/20/2094,311.373901
7/21/2094,312.000214
7/22/2094,312.113983
7/23/2094,310.648834
7/24/2094,310.480713
7/25/2094,311.5047
7/26/2094,309.845123
7/27/2094,312.171143
7/28/2094,312.170105
7/29/2094,311.911438
7/30/2094,314.959259
7/31/2094,314.581024
8/1/2094,314.326355
8/2/2094,312.530853
8/3/2094,311.880615
8/4/2094,313.351593
8/5/2094,313.804077
8/6/2094,312.749939
8/7/2094,315.524994
8/8/2094,317.490234
8/9/2094,316.134277
8/10/2094,312.609985
8/11/2094,312.460419
8/12/2094,312.571838
8/13/2094,312.367767
8/14/2094,312.684357
8/15/2094,312.229218
8/16/2094,312.76767
8/17/2094,310.426941
8/18/2094,307.797974
8/19/2094,308.626465
8/20/2094,310.836517
8/21/2094,314.013611
8/22/2094,313.288391
8/23/2094,311.122192
8/24/2094,312.958527
8/25/2094,313.058838
8/26/2094,313.280975
8/27/2094,312.845734
8/28/2094,312.230621
8/29/2094,313.35968
8/30/2094,312.885742
8/31/2094,314.06131
9/1/2094,312.108856
9/2/2094,310.283783
9/3/2094,310.84433
9/4/2094,312.406921
9/5/2094,312.401642
9/6/2094,310.895721
9/7/2094,311.363464
9/8/2094,311.772491
9/9/2094,310.355011
9/10/2094,309.573944
9/11/2094,308.027954
9/12/2094,309.967194
9/13/2094,311.913086
9/14/2094,310.749817
9/15/2094,308.923309
9/16/2094,307.857208
9/17/2094,310.542389
9/18/2094,311.073395
9/19/2094,310.634674
9/20/2094,310.541351
9/21/2094,309.481903
9/22/2094,309.070557
9/23/2094,308.805481
9/24/2094,306.855255
9/25/2094,310.540771
9/26/2094,311.433838
9/27/2094,314.225281
9/28/2094,313.878906
9/29/2094,314.236206
9/30/2094,312.950317
10/1/2094,310.743774
10/2/2094,311.012726
10/3/2094,310.250244
10/4/2094,304.497009
10/5/2094,305.447144
10/6/2094,307.154541
10/7/2094,306.579681
10/8/2094,308.481842
10/9/2094,308.470184
10/10/2094,307.573029
10/11/2094,308.425415
10/12/2094,307.154907
10/13/2094,304.958435
10/14/2094,304.934814
10/15/2094,306.528473
10/16/2094,306.09668
10/17/2094,307.982239
10/18/2094,307.709625
10/19/2094,305.561462
10/20/2094,301.977753
10/21/2094,305.953522
10/22/2094,305.561005
10/23/2094,301.123444
10/24/2094,299.267761
10/25/2094,304.968109
10/26/2094,304.341675
10/27/2094,307.613861
10/28/2094,306.144135
10/29/2094,300.957794
10/30/2094,302.034149
10/31/2094,304.805237
11/1/2094,306.924896
11/2/2094,301.834015
11/3/2094,299.431274
11/4/2094,302.956482
11/5/2094,304.654419
11/6/2094,298.601746
11/7/2094,293.204926
11/8/2094,293.472382
11/9/2094,298.75943
11/10/2094,300.435028
11/11/2094,301.205902
11/12/2094,303.304291
11/13/2094,299.909912
11/14/2094,293.229553
11/15/2094,291.696838
11/16/2094,294.389465
11/17/2094,300.706482
11/18/2094,300.676147
11/19/2094,297.333801
11/20/2094,294.094849
11/21/2094,292.821777
11/22/2094,295.158142
11/23/2094,298.785919
11/24/2094,302.927826
11/25/2094,302.297577
11/26/2094,300.756165
11/27/2094,286.199249
11/28/2094,288.851898
11/29/2094,293.382904
11/30/2094,294.116211
12/1/2094,298.271545
12/2/2094,301.450165
12/3/2094,303.932983
12/4/2094,304.96405
12/5/2094,304.693024
12/6/2094,300.209564
12/7/2094,297.12027
12/8/2094,300.311401
12/9/2094,301.830902
12/10/2094,303.012054
12/11/2094,302.6073
12/12/2094,299.870941
12/13/2094,300.74704
12/14/2094,299.355103
12/15/2094,302.536041
12/16/2094,296.401093
12/17/2094,301.599182
12/18/2094,293.859253
12/19/2094,287.532288
12/20/2094,289.157776
12/21/2094,292.132263
12/22/2094,299.360535
12/23/2094,293.731934
12/24/2094,295.261169
12/25/2094,301.72229
12/26/2094,302.512695
12/27/2094,303.260834
12/28/2094,302.440735
12/29/2094,301.732697
12/30/2094,303.204224
12/31/2094,302.168732
1/1/2095,299.821625
1/2/2095,298.928223
1/3/2095,300.384979
1/4/2095,300.318115
1/5/2095,295.619659
1/6/2095,279.717926
1/7/2095,289.77066
1/8/2095,292.596832
1/9/2095,295.767517
1/10/2095,296.444611
1/11/2095,296.779633
1/12/2095,297.614166
1/13/2095,298.978271
1/14/2095,301.359406
1/15/2095,295.614044
1/16/2095,292.660431
1/17/2095,296.369904
1/18/2095,295.540741
1/19/2095,294.161072
1/20/2095,293.026184
1/21/2095,294.20636
1/22/2095,290.003723
1/23/2095,293.745239
1/24/2095,293.786743
1/25/2095,296.941956
1/26/2095,300.555237
1/27/2095,301.36319
1/28/2095,301.391632
1/29/2095,295.400299
1/30/2095,290.82132
1/31/2095,289.83902
2/1/2095,294.948883
2/2/2095,289.15332
2/3/2095,288.257477
2/4/2095,295.234711
2/5/2095,298.680542
2/6/2095,300.440704
2/7/2095,305.322296
2/8/2095,298.818115
2/9/2095,287.4263
2/10/2095,302.927094
2/11/2095,295.023499
2/12/2095,290.573456
2/13/2095,292.806183
2/14/2095,296.306915
2/15/2095,304.313721
2/16/2095,304.616852
2/17/2095,300.695282
2/18/2095,293.295563
2/19/2095,295.008362
2/20/2095,298.541534
2/21/2095,304.620056
2/22/2095,309.960175
2/23/2095,307.719635
2/24/2095,297.49884
2/25/2095,294.159821
2/26/2095,299.48288
2/27/2095,305.091492
2/28/2095,307.322449
3/1/2095,309.96759
3/2/2095,307.628082
3/3/2095,301.604126
3/4/2095,285.774292
3/5/2095,298.266174
3/6/2095,302.538605
3/7/2095,301.661804
3/8/2095,306.978912
3/9/2095,307.433075
3/10/2095,308.962677
3/11/2095,310.334717
3/12/2095,310.835938
3/13/2095,310.753601
3/14/2095,310.806763
3/15/2095,310.982269
3/16/2095,310.014191
3/17/2095,308.165161
3/18/2095,306.937439
3/19/2095,307.579376
3/20/2095,308.269226
3/21/2095,308.03006
3/22/2095,305.86087
3/23/2095,303.377655
3/24/2095,306.971252
3/25/2095,308.259186
3/26/2095,309.071259
3/27/2095,309.467957
3/28/2095,307.143036
3/29/2095,304.798859
3/30/2095,307.923767
3/31/2095,309.933899
4/1/2095,310.460693
4/2/2095,309.358063
4/3/2095,311.018524
4/4/2095,311.020569
4/5/2095,312.532898
4/6/2095,312.456604
4/7/2095,310.963898
4/8/2095,306.927338
4/9/2095,305.767761
4/10/2095,305.078461
4/11/2095,307.702576
4/12/2095,309.426422
4/13/2095,310.400513
4/14/2095,309.939087
4/15/2095,309.807953
4/16/2095,310.81665
4/17/2095,313.038513
4/18/2095,313.574158
4/19/2095,314.153229
4/20/2095,313.482605
4/21/2095,313.44751
4/22/2095,313.853912
4/23/2095,314.574432
4/24/2095,315.67569
4/25/2095,313.857147
4/26/2095,309.574738
4/27/2095,310.671326
