#Variables:
#tasmin_MIROC-ESM-CHEM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)
1999-05-07,292.850372,303.955719,0.000000
1999-05-08,292.587921,307.935242,0.000000
1999-05-09,294.223083,304.309204,0.000000
1999-05-10,293.422272,306.194550,0.000000
1999-05-11,293.581329,307.431610,0.000000
1999-05-12,293.284119,309.383789,0.000000
1999-05-13,294.587128,308.561249,0.568215
1999-05-14,295.645294,307.680603,0.000000
1999-05-15,292.167999,303.980591,0.000000
1999-05-16,292.750580,303.011292,0.000000
1999-05-17,292.511261,304.281036,0.000000
1999-05-18,293.995331,306.662079,0.000000
1999-05-19,294.565857,302.983215,5.600914
1999-05-20,294.766998,305.445648,13.118615
1999-05-21,293.026550,303.815247,0.000000
1999-05-22,291.770142,304.238892,0.000000
1999-05-23,292.092316,306.823273,0.000000
1999-05-24,294.603088,310.552826,0.000000
1999-05-25,296.389526,309.056213,0.000000
1999-05-26,296.211365,307.594696,0.000000
1999-05-27,297.097809,306.483704,1.345978
1999-05-28,295.168518,302.281372,10.642826
1999-05-29,294.428711,300.353424,0.000000
1999-05-30,293.713226,300.416718,10.422023
1999-05-31,291.584747,300.862701,3.148892
1999-06-01,291.694580,299.211090,6.358964
1999-06-02,290.169434,298.578796,18.345676
1999-06-03,292.418304,300.511780,24.100027
1999-06-04,290.722992,304.003815,7.471902
1999-06-05,292.382538,305.512054,0.000000
1999-06-06,292.574310,306.093811,0.000000
1999-06-07,294.839600,307.191040,0.000000
1999-06-08,295.991577,305.774872,0.000000
1999-06-09,294.447632,305.699951,0.000000
1999-06-10,293.560333,303.869629,0.000000
1999-06-11,294.572571,304.730042,0.000000
1999-06-12,294.747681,306.763977,0.000000
1999-06-13,296.364563,307.596222,0.000000
1999-06-14,295.497711,303.434052,2.077017
1999-06-15,295.401459,300.868500,6.032731
1999-06-16,293.604370,303.942383,0.000000
1999-06-17,294.134766,303.580688,0.000000
1999-06-18,293.808319,305.290833,0.000000
1999-06-19,295.426575,307.362091,0.000000
1999-06-20,295.644653,306.266663,0.000000
1999-06-21,295.187164,305.861786,0.000000
1999-06-22,293.036713,305.966980,0.000000
1999-06-23,293.516785,307.205200,0.000000
1999-06-24,295.358490,307.996460,0.000000
1999-06-25,295.418396,308.304993,0.000000
1999-06-26,296.545288,307.591553,0.000000
1999-06-27,296.740326,307.304260,0.000000
1999-06-28,297.304749,312.149628,0.000000
1999-06-29,298.868073,308.621704,0.752692
1999-06-30,297.780396,309.400757,2.974707
1999-07-01,297.659302,310.521698,0.000000
1999-07-02,298.778931,311.829590,0.000000
1999-07-03,298.761505,312.115875,0.000000
1999-07-04,299.274048,312.155792,0.000000
1999-07-05,298.467499,311.567169,0.000000
1999-07-06,297.935944,309.402893,0.000000
1999-07-07,296.685669,309.941376,0.000000
1999-07-08,296.628540,312.628326,0.000000
1999-07-09,297.387909,310.259521,0.000000
1999-07-10,297.322510,309.626434,0.000000
1999-07-11,298.204224,312.410553,0.000000
1999-07-12,298.855133,313.794403,0.000000
1999-07-13,300.148560,314.008392,0.000000
1999-07-14,300.859772,312.710999,0.000000
1999-07-15,298.101715,310.665314,0.000000
1999-07-16,297.838226,311.489685,0.000000
1999-07-17,299.363251,313.450714,0.000000
1999-07-18,299.882751,311.792297,0.000000
1999-07-19,297.461426,309.647766,0.000000
1999-07-20,297.955505,310.638794,0.000000
1999-07-21,298.728607,312.159515,0.000000
1999-07-22,299.555115,310.822693,0.000000
1999-07-23,297.349426,310.321381,0.000000
1999-07-24,298.949158,312.206879,0.000000
1999-07-25,299.530640,311.844757,0.000000
1999-07-26,297.944275,308.639313,0.000000
1999-07-27,296.818085,308.370850,0.000000
1999-07-28,297.705902,308.439423,0.000000
1999-07-29,297.457123,309.569977,5.147141
1999-07-30,297.417725,310.643524,0.000000
1999-07-31,298.466125,311.404358,0.000000
1999-08-01,298.501648,311.133362,0.887894
1999-08-02,297.466034,309.847260,0.000000
1999-08-03,297.492249,310.264221,0.000000
1999-08-04,298.051422,313.918457,0.000000
1999-08-05,300.883362,312.324127,0.604334
1999-08-06,298.757904,310.425507,0.000000
1999-08-07,297.941284,309.972961,0.664472
1999-08-08,297.420380,310.866852,0.000000
1999-08-09,297.956696,312.088928,0.000000
1999-08-10,298.104858,314.467163,0.000000
1999-08-11,298.801636,312.949707,0.000000
1999-08-12,297.966400,312.099701,0.000000
1999-08-13,297.689453,311.515625,0.000000
1999-08-14,298.312561,311.428894,0.000000
1999-08-15,298.964508,312.186127,0.000000
1999-08-16,299.338409,310.975281,0.537402
1999-08-17,298.670197,313.564728,0.000000
1999-08-18,298.881348,310.969940,0.000000
1999-08-19,298.207245,311.163910,0.000000
1999-08-20,298.188751,310.814667,0.000000
1999-08-21,297.250580,309.879608,0.000000
1999-08-22,296.965912,308.667175,0.000000
1999-08-23,296.966522,308.859344,0.000000
1999-08-24,296.389709,308.310425,0.000000
1999-08-25,297.566742,309.136017,0.000000
1999-08-26,297.393646,309.699921,0.000000
1999-08-27,297.587494,309.708130,0.000000
1999-08-28,297.266815,308.672516,0.000000
1999-08-29,296.304108,306.514740,0.000000
1999-08-30,295.653015,304.633240,0.000000
1999-08-31,296.406067,304.123260,0.000000
1999-09-01,296.535126,306.973022,0.000000
1999-09-02,295.499329,307.866913,0.000000
1999-09-03,296.371552,309.353638,0.000000
1999-09-04,296.406372,309.769684,0.000000
1999-09-05,296.549957,310.456573,0.000000
1999-09-06,296.896729,307.897461,0.000000
1999-09-07,296.215454,307.172485,0.000000
1999-09-08,295.502441,307.003723,0.000000
1999-09-09,295.857666,306.771698,0.000000
1999-09-10,295.328644,306.253754,0.000000
1999-09-11,295.927155,306.264130,0.000000
1999-09-12,294.494415,304.530304,0.000000
1999-09-13,295.503784,304.607513,0.000000
1999-09-14,296.551361,305.060638,0.795122
1999-09-15,296.553406,307.540710,0.638957
1999-09-16,295.223877,306.137085,1.312489
1999-09-17,294.762543,306.710693,0.408499
1999-09-18,295.107452,307.272522,11.475958
1999-09-19,293.076935,304.013031,6.081050
1999-09-20,293.550598,308.650269,5.040110
1999-09-21,294.618805,306.577759,0.000000
1999-09-22,291.915222,307.139496,0.000000
1999-09-23,292.004059,313.448883,0.000000
1999-09-24,297.879028,308.224335,0.666908
1999-09-25,297.229279,309.389709,0.000000
1999-09-26,296.340393,307.484070,4.732428
1999-09-27,294.747314,304.656342,15.334355
1999-09-28,294.142792,305.753998,4.127568
1999-09-29,296.089203,308.428925,1.469452
1999-09-30,295.846405,306.679840,0.000000
1999-10-01,292.485168,309.765259,0.614240
1999-10-02,291.198273,305.010315,0.000000
1999-10-03,286.963379,300.820587,0.645455
1999-10-04,288.335144,297.799133,7.146183
1999-10-05,288.226593,297.021851,12.803477
1999-10-06,284.524170,290.592407,4.793557
1999-10-07,283.711334,293.329987,0.000000
1999-10-08,284.467529,292.739532,2.585062
1999-10-09,288.262299,297.597107,18.042799
1999-10-10,288.218933,294.284882,10.918715
1999-10-11,290.223480,297.994293,13.774090
1999-10-12,288.382446,298.255646,1.816747
1999-10-13,286.084106,302.946716,0.000000
1999-10-14,290.377075,301.667023,7.333641
1999-10-15,291.166168,302.955994,2.391073
1999-10-16,290.884399,299.277985,5.076779
1999-10-17,292.423615,304.690918,2.711011
1999-10-18,290.352325,302.347412,0.000000
1999-10-19,283.014862,295.927521,0.000000
1999-10-20,284.203003,288.779938,0.000000
1999-10-21,282.363922,292.862244,7.997424
1999-10-22,280.016846,287.394867,0.000000
1999-10-23,280.436615,289.077728,0.000000
1999-10-24,282.175049,297.843719,0.000000
1999-10-25,288.585876,302.299744,0.654637
1999-10-26,291.644165,303.195557,0.000000
1999-10-27,281.621857,297.588135,0.000000
1999-10-28,284.233337,290.410248,0.863642
1999-10-29,285.570770,293.220581,0.000000
1999-10-30,287.864441,296.517853,26.645824
1999-10-31,278.708984,291.661469,0.000000
1999-11-01,283.966949,293.742859,0.953262
1999-11-02,283.800629,292.820465,0.000000
1999-11-03,277.629211,292.157501,0.000000
1999-11-04,280.662781,298.050049,0.000000
1999-11-05,280.217255,293.019714,0.000000
1999-11-06,279.234528,298.402924,0.000000
1999-11-07,282.037598,301.460297,0.000000
1999-11-08,284.139191,302.243958,0.000000
1999-11-09,284.028595,301.218292,0.000000
1999-11-10,283.151398,295.249634,0.000000
1999-11-11,272.950989,290.756989,0.000000
1999-11-12,283.462921,294.830658,0.000000
1999-11-13,274.362030,286.819885,0.000000
1999-11-14,277.442383,284.989716,7.840885
1999-11-15,283.203644,296.179047,47.005863
1999-11-16,289.137970,297.865082,7.027801
1999-11-17,286.136932,288.974335,10.760719
1999-11-18,278.689026,285.694916,23.579315
1999-11-19,279.463654,285.795990,1.165047
1999-11-20,276.699158,292.990326,0.000000
1999-11-21,285.375580,294.249939,0.000000
1999-11-22,287.034821,293.441528,1.167249
1999-11-23,278.915741,296.161346,0.000000
1999-11-24,286.359161,291.966461,0.000000
1999-11-25,278.250427,289.998688,0.000000
1999-11-26,276.792389,290.098022,0.000000
1999-11-27,279.722260,293.799072,0.000000
1999-11-28,276.285645,294.065277,0.000000
1999-11-29,279.934296,288.676208,0.000000
1999-11-30,273.491730,286.098755,0.000000
1999-12-01,275.278290,289.599915,0.000000
1999-12-02,278.046356,293.356567,0.000000
1999-12-03,278.779877,291.687225,0.000000
1999-12-04,277.485535,290.279907,0.000000
1999-12-05,275.618256,291.146332,0.000000
1999-12-06,277.259491,291.240387,0.000000
1999-12-07,274.113770,293.642487,0.000000
1999-12-08,282.337128,299.309845,0.000000
1999-12-09,277.804291,293.527802,0.000000
1999-12-10,282.675262,298.183655,0.000000
1999-12-11,284.525055,299.650055,0.000000
1999-12-12,284.878601,293.678406,0.295410
1999-12-13,274.978851,286.816711,0.000000
1999-12-14,267.249969,277.237915,0.000000
1999-12-15,268.348541,279.618286,0.000000
1999-12-16,273.553467,289.349701,0.000000
1999-12-17,274.430237,293.401306,0.000000
1999-12-18,281.664703,285.792938,0.000000
1999-12-19,273.777924,289.381744,0.000000
1999-12-20,276.355988,294.584259,0.000000
1999-12-21,274.187439,289.666382,0.000000
1999-12-22,277.923645,295.035309,0.000000
1999-12-23,281.073761,298.306946,0.000000
1999-12-24,278.062347,289.656342,0.000000
1999-12-25,277.003906,296.613342,0.000000
1999-12-26,279.230927,298.612823,0.000000
1999-12-27,281.326385,298.821747,0.923478
1999-12-28,280.548126,300.611572,0.000000
1999-12-29,282.849182,298.397156,0.000000
1999-12-30,281.990448,298.669373,0.000000
1999-12-31,287.431702,297.412811,6.412708
2000-01-01,279.186554,290.626984,1.459212
2000-01-02,273.604065,285.246674,0.000000
2000-01-03,277.317261,280.958740,4.643909
2000-01-04,282.769623,294.052185,1.044935
2000-01-05,286.732147,295.846069,3.631458
2000-01-06,286.676727,295.168152,0.341605
2000-01-07,282.836426,292.902405,0.000000
2000-01-08,274.653809,288.582275,0.000000
2000-01-09,275.430573,283.312622,0.000000
2000-01-10,274.417938,282.970123,0.000000
2000-01-11,278.325012,282.893829,1.496531
2000-01-12,279.298370,289.397766,1.942665
2000-01-13,276.372559,285.021179,3.210114
2000-01-14,273.206909,282.307739,0.000000
2000-01-15,273.365814,288.023682,0.000000
2000-01-16,275.826721,287.984650,0.000000
2000-01-17,277.807892,288.071198,2.239547
2000-01-18,285.707642,296.359802,3.974416
2000-01-19,284.898712,297.984009,0.341821
2000-01-20,287.355347,299.432739,0.442382
2000-01-21,280.339813,291.524414,0.000000
2000-01-22,277.822845,290.417694,0.000000
2000-01-23,283.099091,294.758881,0.585597
2000-01-24,281.948090,297.475891,0.000000
2000-01-25,284.567596,296.017853,0.000000
2000-01-26,282.350006,298.279938,0.000000
2000-01-27,282.431580,299.957855,0.000000
2000-01-28,286.903320,302.455811,0.000000
2000-01-29,285.119324,296.918579,2.535748
2000-01-30,275.398682,291.690491,0.000000
2000-01-31,277.778076,294.429199,0.000000
2000-02-01,278.796967,291.668274,0.000000
2000-02-02,277.550140,295.887665,0.000000
2000-02-03,281.673279,301.025787,0.000000
2000-02-04,282.651855,294.276794,0.000000
2000-02-05,276.080383,298.622742,0.000000
2000-02-06,283.410156,297.294617,0.000000
2000-02-07,277.349945,291.827209,0.000000
2000-02-08,283.598267,300.284241,0.000000
2000-02-09,283.529724,294.065491,0.693729
2000-02-10,271.634094,283.824036,0.000000
2000-02-11,273.166321,290.140533,0.000000
2000-02-12,278.488098,291.359924,0.913454
2000-02-13,277.820496,287.065796,0.000000
2000-02-14,274.158966,284.148621,14.368129
2000-02-15,267.647919,277.847290,0.000000
2000-02-16,272.428436,286.583405,0.000000
2000-02-17,277.522858,290.946442,0.000000
2000-02-18,280.513245,288.252686,4.173569
2000-02-19,270.440002,283.992401,5.175092
2000-02-20,269.297974,276.284729,1.701544
2000-02-21,270.144318,285.074463,0.000000
2000-02-22,272.713898,287.851593,0.000000
2000-02-23,276.377106,291.346405,0.000000
2000-02-24,279.631897,296.488068,0.000000
2000-02-25,284.377380,295.105652,0.000000
2000-02-26,277.833191,291.185883,0.000000
2000-02-27,284.406860,298.019562,1.596083
2000-02-28,284.830536,295.121887,0.890997
2000-02-29,282.817810,293.230225,0.445498
2000-03-01,280.805115,291.338593,0.000000
2000-03-02,273.652496,287.949799,0.000000
2000-03-03,277.148132,286.925323,8.400898
2000-03-04,284.208221,298.708740,1.298367
2000-03-05,284.221802,295.494720,0.000000
2000-03-06,278.041229,295.108246,0.000000
2000-03-07,283.958160,296.080841,0.000000
2000-03-08,283.616119,303.896606,0.000000
2000-03-09,285.941376,300.044006,1.353328
2000-03-10,284.453491,294.615814,0.000000
2000-03-11,283.814697,299.372101,0.000000
2000-03-12,286.839203,294.635620,0.342048
2000-03-13,286.448029,298.557526,0.000000
2000-03-14,284.519897,297.824158,0.000000
2000-03-15,281.359528,296.193268,0.000000
2000-03-16,283.236847,299.569427,0.000000
2000-03-17,286.445251,292.672699,0.000000
2000-03-18,279.369873,288.679474,0.000000
2000-03-19,278.031219,287.999084,0.000000
2000-03-20,277.026886,290.200226,0.000000
2000-03-21,283.148590,293.493134,6.914509
2000-03-22,282.509155,287.907318,0.873036
2000-03-23,281.709473,296.045258,1.298318
2000-03-24,275.008850,289.937775,0.000000
2000-03-25,275.541565,291.804840,0.000000
2000-03-26,281.591614,302.797638,0.000000
2000-03-27,281.649445,298.730133,0.000000
2000-03-28,284.769135,305.060242,0.000000
2000-03-29,286.776520,299.676147,1.015629
2000-03-30,277.867340,292.114227,0.000000
2000-03-31,278.895844,297.856293,0.000000
2000-04-01,279.853943,290.362427,0.000000
2000-04-02,278.557953,297.160309,0.000000
2000-04-03,279.197510,299.340240,0.000000
2000-04-04,287.881927,304.395660,0.000000
2000-04-05,284.827240,304.563019,0.000000
2000-04-06,286.833099,308.287689,0.000000
2000-04-07,290.036530,309.720398,0.000000
2000-04-08,290.490692,305.995819,0.000000
2000-04-09,293.163940,302.924683,0.750166
2000-04-10,292.177673,301.447205,0.000000
2000-04-11,288.299133,298.679352,0.000000
2000-04-12,289.454865,296.611664,1.272441
2000-04-13,288.006165,302.205780,0.000000
2000-04-14,291.675323,303.399506,0.000000
2000-04-15,290.712860,305.289307,0.000000
2000-04-16,291.290710,303.813507,0.000000
2000-04-17,290.482819,304.789978,0.000000
2000-04-18,288.881500,302.968903,0.000000
2000-04-19,289.306793,298.556061,0.000000
2000-04-20,288.592163,293.508698,2.016534
2000-04-21,288.888855,301.016113,4.354206
2000-04-22,291.189941,302.597900,0.000000
2000-04-23,291.559418,297.694305,23.641069
2000-04-24,290.032959,297.375336,6.322337
2000-04-25,292.121948,304.455841,0.000000
2000-04-26,292.548950,304.083221,0.000000
2000-04-27,288.913422,305.721649,0.000000
2000-04-28,292.496613,303.976074,0.000000
2000-04-29,283.507294,296.708740,0.000000
2000-04-30,285.321198,291.367676,0.559386
2000-05-01,285.520660,298.388794,0.000000
2000-05-02,287.689087,295.352203,8.897235
2000-05-03,282.085205,298.888153,0.000000
2000-05-04,286.684784,298.458099,4.201115
2000-05-05,284.017212,299.237244,0.000000
2000-05-06,284.610382,304.679443,0.000000
2000-05-07,287.470093,307.217468,0.000000
2000-05-08,293.057922,309.907867,0.000000
2000-05-09,293.584656,306.024597,0.000000
2000-05-10,286.665619,301.934265,0.000000
2000-05-11,291.068878,304.576660,0.000000
2000-05-12,293.419556,303.720642,0.931547
2000-05-13,293.974731,303.812378,3.424526
2000-05-14,290.640564,299.184753,9.044237
2000-05-15,284.956085,298.830566,9.932075
2000-05-16,284.950409,299.498199,0.000000
2000-05-17,292.761017,300.679565,5.311848
2000-05-18,289.576508,301.217804,8.308594
2000-05-19,288.607208,302.688141,1.316630
2000-05-20,289.232330,305.444366,0.000000
2000-05-21,292.854279,308.230774,0.000000
2000-05-22,294.047485,304.841797,0.446929
2000-05-23,292.505951,305.691376,2.884057
2000-05-24,294.902588,305.342346,0.000000
2000-05-25,292.758759,302.974823,0.000000
2000-05-26,291.068909,305.606110,0.000000
2000-05-27,292.349731,305.831451,0.000000
2000-05-28,292.912231,306.020477,0.000000
2000-05-29,292.536469,306.014709,0.000000
2000-05-30,292.866913,307.962006,0.000000
2000-05-31,294.300629,307.193817,0.000000
2000-06-01,292.358032,307.634308,0.000000
2000-06-02,293.350647,308.870300,0.000000
2000-06-03,295.893494,307.362518,0.000000
2000-06-04,295.303436,309.877808,0.000000
2000-06-05,295.780945,308.446381,0.000000
2000-06-06,295.495453,306.314301,0.000000
2000-06-07,295.417938,306.466125,0.000000
2000-06-08,295.812988,307.273682,0.000000
2000-06-09,295.891724,307.437347,0.000000
2000-06-10,294.556885,307.282410,0.000000
2000-06-11,295.783752,307.214020,0.000000
2000-06-12,293.987701,306.907623,0.000000
2000-06-13,295.644440,306.957520,0.000000
2000-06-14,295.372253,307.404694,0.000000
2000-06-15,296.131104,308.119873,0.000000
2000-06-16,295.709656,308.270142,0.000000
2000-06-17,296.336700,306.086670,5.939280
2000-06-18,296.009735,307.694733,0.000000
2000-06-19,296.494385,309.674500,0.000000
2000-06-20,296.734528,309.075623,0.000000
2000-06-21,297.303741,308.518219,0.000000
2000-06-22,296.968079,308.857758,0.000000
2000-06-23,297.115448,309.060089,0.000000
2000-06-24,296.985413,309.904755,0.000000
2000-06-25,297.044617,307.852814,15.669981
2000-06-26,296.419861,311.066711,2.632318
2000-06-27,297.427063,308.993134,5.555065
2000-06-28,296.514801,310.411621,0.000000
2000-06-29,297.144501,307.840881,0.776722
2000-06-30,295.895721,308.332397,0.000000
2000-07-01,296.010254,308.665253,0.000000
2000-07-02,296.076630,308.065247,0.309194
2000-07-03,295.777435,309.157288,0.000000
2000-07-04,296.039215,310.171478,0.000000
2000-07-05,296.489868,309.694244,0.000000
2000-07-06,296.552124,310.654236,0.000000
2000-07-07,297.204010,309.472229,0.988423
2000-07-08,296.596527,308.232697,0.000000
2000-07-09,296.884644,308.162170,0.000000
2000-07-10,296.262115,308.872162,0.000000
2000-07-11,296.862274,308.991180,0.000000
2000-07-12,296.801575,309.695862,0.000000
2000-07-13,296.574799,310.765259,0.000000
2000-07-14,296.853760,311.603363,0.000000
2000-07-15,297.071442,311.696320,0.000000
2000-07-16,297.399933,312.276733,0.000000
2000-07-17,297.482605,309.795410,0.000000
2000-07-18,297.026123,310.291626,0.680088
2000-07-19,296.800598,309.802795,0.000000
2000-07-20,297.119446,311.963745,0.000000
2000-07-21,297.483765,311.304932,0.000000
2000-07-22,297.839386,309.510895,0.000000
2000-07-23,297.422882,307.221710,1.459122
2000-07-24,297.467834,306.350677,2.184088
2000-07-25,296.495392,306.911011,0.000000
2000-07-26,297.568024,308.298645,0.000000
2000-07-27,297.116852,308.681213,0.000000
2000-07-28,297.454010,309.946320,0.000000
2000-07-29,297.371246,306.420074,2.781607
2000-07-30,297.650757,307.170471,1.939080
2000-07-31,296.856995,308.562073,15.797132
2000-08-01,296.156982,307.971710,0.000000
2000-08-02,296.004120,309.344177,0.000000
2000-08-03,295.781952,310.158844,0.000000
2000-08-04,296.296936,310.348267,0.000000
2000-08-05,297.373169,310.658020,0.000000
2000-08-06,296.825928,311.082336,0.000000
2000-08-07,296.360352,311.691650,0.000000
2000-08-08,297.690918,312.987457,0.000000
2000-08-09,298.439270,313.504364,1.002630
2000-08-10,298.697937,313.462189,0.738625
2000-08-11,298.224792,310.574402,0.000000
2000-08-12,297.424774,308.939606,0.000000
2000-08-13,296.643921,308.146942,0.000000
2000-08-14,296.877747,309.794952,0.000000
2000-08-15,295.960022,308.117615,0.000000
2000-08-16,294.351135,307.333130,0.876569
2000-08-17,295.516235,307.474670,0.000000
2000-08-18,295.876495,309.382812,0.000000
2000-08-19,297.088898,308.822449,0.000000
2000-08-20,296.403351,308.975372,0.000000
2000-08-21,296.308594,308.685303,0.000000
2000-08-22,297.569794,309.167114,0.000000
2000-08-23,298.388245,308.743286,0.605402
2000-08-24,296.700928,309.254272,3.330213
2000-08-25,297.284485,309.694885,4.187417
2000-08-26,297.756531,310.893402,0.000000
2000-08-27,297.871521,310.835297,0.000000
2000-08-28,297.244293,309.512543,0.000000
2000-08-29,295.907715,307.892456,0.000000
2000-08-30,297.419891,308.584198,0.000000
2000-08-31,297.158600,309.607025,0.000000
2000-09-01,296.162750,311.013245,0.000000
2000-09-02,297.331390,310.465820,0.000000
2000-09-03,296.851929,309.291138,0.000000
2000-09-04,295.991913,308.104431,0.000000
2000-09-05,295.213043,309.288239,0.000000
2000-09-06,295.725647,309.979797,0.000000
2000-09-07,296.053955,311.832672,0.000000
2000-09-08,296.795319,310.882568,0.000000
2000-09-09,298.504761,312.131348,0.000000
2000-09-10,296.317719,310.365936,0.000000
2000-09-11,298.094910,310.075928,2.604252
2000-09-12,296.253662,307.260254,0.000000
2000-09-13,296.137390,308.192596,0.000000
2000-09-14,295.726135,307.620544,1.477485
2000-09-15,295.701202,308.289825,0.000000
2000-09-16,296.319611,307.613800,0.000000
2000-09-17,295.194916,304.684692,0.000000
2000-09-18,293.105927,301.243896,2.741212
2000-09-19,290.250305,303.430878,0.000000
2000-09-20,291.339813,306.062561,1.268675
2000-09-21,292.920624,312.839752,0.000000
2000-09-22,292.331909,302.862366,3.017861
2000-09-23,287.212433,301.886292,0.000000
2000-09-24,288.290161,302.678436,0.000000
2000-09-25,287.608734,300.430328,2.472219
2000-09-26,287.884521,298.500153,6.640635
2000-09-27,290.201233,298.167114,10.596456
2000-09-28,290.678040,299.874817,13.627653
2000-09-29,290.024689,302.349487,0.000000
2000-09-30,289.347473,303.772736,0.000000
2000-10-01,291.009216,301.665222,0.000000
2000-10-02,287.431427,301.134705,3.763197
2000-10-03,288.754272,296.733978,2.976915
2000-10-04,279.040588,296.914642,0.000000
2000-10-05,284.223450,296.130463,0.000000
2000-10-06,282.195221,300.447205,0.000000
2000-10-07,284.321381,306.676239,0.000000
2000-10-08,286.707947,309.858490,0.000000
2000-10-09,289.554352,306.392456,0.000000
2000-10-10,292.528625,303.912994,0.834790
2000-10-11,292.787201,302.426971,30.332188
2000-10-12,291.591095,304.314392,0.000000
2000-10-13,290.679016,305.583710,0.000000
2000-10-14,288.094818,301.269958,0.000000
2000-10-15,286.733734,296.925385,0.000000
2000-10-16,286.683472,293.226135,0.000000
2000-10-17,286.637756,293.552185,0.000000
2000-10-18,283.744659,299.313202,0.000000
2000-10-19,284.168365,298.744446,0.000000
2000-10-20,287.009216,295.793182,1.595912
2000-10-21,288.250305,297.109406,0.394404
2000-10-22,288.308197,302.783234,3.332823
2000-10-23,287.954254,299.897095,2.234374
2000-10-24,284.852600,294.763641,0.795107
2000-10-25,283.122650,295.093414,0.000000
2000-10-26,280.584625,295.812286,0.000000
2000-10-27,280.883942,298.566254,0.000000
2000-10-28,287.498596,298.888824,2.755286
2000-10-29,291.224030,300.081757,1.597361
2000-10-30,286.016052,296.682373,0.000000
2000-10-31,281.398834,297.484314,0.000000
2000-11-01,282.578522,301.508057,0.000000
2000-11-02,289.607758,302.657288,0.703648
2000-11-03,284.924988,299.538483,0.000000
2000-11-04,277.204926,290.708282,0.000000
2000-11-05,276.792053,294.453735,0.000000
2000-11-06,283.542603,297.734467,0.754499
2000-11-07,290.098846,303.757050,3.878578
2000-11-08,291.216156,302.554352,0.000000
2000-11-09,289.592102,299.341370,0.332511
2000-11-10,275.314484,288.342102,1.982526
2000-11-11,276.068451,295.512085,0.000000
2000-11-12,285.154053,293.539764,11.538703
2000-11-13,280.925690,292.295593,0.000000
2000-11-14,282.518768,297.490112,0.000000
2000-11-15,285.247131,298.157928,0.000000
2000-11-16,288.070984,300.135925,0.000000
2000-11-17,287.843719,298.237244,0.000000
2000-11-18,285.045990,295.203156,11.913356
2000-11-19,284.838074,294.975677,4.176149
2000-11-20,280.377289,289.720886,0.486514
2000-11-21,278.723816,291.954193,0.000000
2000-11-22,283.382812,298.894989,14.302340
2000-11-23,286.566620,295.926270,0.344615
2000-11-24,274.710266,284.564911,0.000000
2000-11-25,283.209717,287.257812,16.571762
2000-11-26,275.207703,291.452850,0.000000
2000-11-27,288.196808,293.720612,0.878585
2000-11-28,273.356384,286.928436,0.000000
2000-11-29,275.732605,281.684845,24.432158
2000-11-30,266.257050,278.600281,4.961467
2000-12-01,268.038452,278.724060,0.000000
2000-12-02,268.569611,280.743591,0.000000
2000-12-03,271.084015,287.526917,0.000000
2000-12-04,278.244446,293.116333,0.000000
2000-12-05,282.959473,296.389252,0.000000
2000-12-06,285.704590,297.023621,0.289212
2000-12-07,288.293610,296.754303,0.318608
2000-12-08,287.369751,299.063568,0.868416
2000-12-09,287.083099,296.740906,1.013877
2000-12-10,278.188141,289.674683,0.000000
2000-12-11,276.305817,291.869110,0.000000
2000-12-12,285.931427,297.371674,2.494885
2000-12-13,286.525696,297.297516,1.087066
2000-12-14,279.924347,291.422363,2.159780
2000-12-15,275.217255,288.272858,0.000000
2000-12-16,283.061890,289.332367,0.000000
2000-12-17,273.371246,283.510834,4.953639
2000-12-18,282.286102,290.005676,12.977960
2000-12-19,281.318726,295.425629,12.013722
2000-12-20,287.179871,294.761444,5.309469
2000-12-21,283.434875,290.997284,1.377364
2000-12-22,271.704834,280.947510,0.000000
2000-12-23,272.888855,290.624634,0.000000
2000-12-24,278.397980,293.127686,0.000000
2000-12-25,276.379272,290.998413,0.000000
2000-12-26,278.602020,285.970154,0.000000
2000-12-27,275.295013,286.135376,0.000000
2000-12-28,277.293121,289.536926,0.000000
2000-12-29,283.405792,294.718719,15.763343
2000-12-30,285.430420,292.674805,30.873976
2000-12-31,274.989441,288.483643,0.000000
2001-01-01,277.630219,291.054138,0.000000
2001-01-02,277.210724,285.144348,2.216330
2001-01-03,271.062561,279.627777,0.000000
2001-01-04,268.359283,277.029388,0.000000
2001-01-05,267.873932,280.166992,0.000000
2001-01-06,272.521240,290.259155,0.000000
