#Variables:
#tasmin_GFDL-ESM2M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)
2001-04-23,289.910980,298.729309,0.000000
2001-04-24,290.298767,302.216797,0.000000
2001-04-25,291.671448,302.007477,0.446432
2001-04-26,291.040863,304.173889,0.000000
2001-04-27,291.486145,303.214325,0.000000
2001-04-28,291.951294,304.573120,0.000000
2001-04-29,293.382996,303.959076,0.000000
2001-04-30,292.746796,304.664490,0.918524
2001-05-01,294.885223,305.673309,0.000000
2001-05-02,293.426819,307.596405,0.000000
2001-05-03,293.284119,308.702087,0.000000
2001-05-04,295.362610,309.107483,0.000000
2001-05-05,296.792511,311.044464,0.000000
2001-05-06,297.234711,309.812866,0.000000
2001-05-07,297.188995,311.267303,2.148648
2001-05-08,295.761536,310.490662,0.000000
2001-05-09,295.046875,309.688141,0.310738
2001-05-10,294.420776,307.254272,0.512148
2001-05-11,294.469727,301.567322,17.592480
2001-05-12,294.382385,300.277313,48.847549
2001-05-13,293.413940,301.637543,1.671977
2001-05-14,293.281952,302.879944,14.565582
2001-05-15,294.893311,306.409821,0.000000
2001-05-16,294.930969,307.046173,0.000000
2001-05-17,292.951141,307.676666,0.296790
2001-05-18,294.346375,306.553467,6.725852
2001-05-19,292.507080,300.060944,13.604212
2001-05-20,294.902588,300.706268,27.994452
2001-05-21,294.097534,299.875702,25.575161
2001-05-22,293.745300,304.151703,0.317989
2001-05-23,293.742493,302.288666,4.696847
2001-05-24,294.930786,305.435394,0.000000
2001-05-25,293.789764,305.247162,0.000000
2001-05-26,295.850433,304.257477,0.303547
2001-05-27,297.976227,307.034424,5.691342
2001-05-28,296.213959,307.226227,9.714025
2001-05-29,296.302551,305.273590,27.678522
2001-05-30,295.550354,303.073059,7.427946
2001-05-31,295.326752,303.121979,27.800419
2001-06-01,295.735870,302.979523,21.820601
2001-06-02,295.628815,305.843933,0.000000
2001-06-03,295.530457,306.748962,6.025663
2001-06-04,295.467499,305.544952,1.012709
2001-06-05,296.361786,305.486450,22.989538
2001-06-06,297.013489,303.561951,30.489742
2001-06-07,297.502441,305.361786,39.896843
2001-06-08,296.149628,305.913849,21.602390
2001-06-09,293.497101,302.312653,1.247188
2001-06-10,294.578827,306.020630,0.668498
2001-06-11,295.686127,306.249756,0.508013
2001-06-12,293.799255,305.051453,0.000000
2001-06-13,294.317993,303.866577,0.000000
2001-06-14,294.274963,304.285309,0.000000
2001-06-15,295.371246,305.177582,1.217294
2001-06-16,296.117920,306.794220,1.162028
2001-06-17,295.616821,307.404877,2.782602
2001-06-18,295.890594,306.949219,2.632318
2001-06-19,295.334747,305.404510,0.000000
2001-06-20,293.771637,303.651398,0.000000
2001-06-21,294.420258,305.374207,1.442811
2001-06-22,295.029083,304.387421,10.217567
2001-06-23,296.699768,304.901093,26.559488
2001-06-24,295.776031,302.977783,24.365206
2001-06-25,295.460724,303.136353,20.901127
2001-06-26,295.388428,300.868500,4.983456
2001-06-27,295.044128,302.642120,2.685604
2001-06-28,295.368927,302.787170,3.239779
2001-06-29,295.257629,303.551788,0.000000
2001-06-30,294.394318,304.526459,0.000000
2001-07-01,294.668304,305.379333,0.000000
2001-07-02,295.013336,305.989441,0.000000
2001-07-03,295.801819,306.552216,0.000000
2001-07-04,295.403473,306.263824,0.000000
2001-07-05,295.384735,306.388367,0.000000
2001-07-06,295.888123,306.731750,0.000000
2001-07-07,295.800415,306.267548,2.827288
2001-07-08,296.343506,303.919769,44.509804
2001-07-09,294.821106,297.483368,50.629662
2001-07-10,295.287262,299.638733,47.570213
2001-07-11,296.354004,302.892670,5.487039
2001-07-12,294.899902,303.851166,1.066662
2001-07-13,293.957336,304.317169,0.000000
2001-07-14,294.098907,305.064636,0.000000
2001-07-15,291.464111,303.670593,0.000000
2001-07-16,293.004364,304.935028,0.000000
2001-07-17,294.267670,307.262909,0.000000
2001-07-18,295.213989,309.857300,0.000000
2001-07-19,296.885681,311.075439,0.000000
2001-07-20,297.223114,310.938416,1.479202
2001-07-21,298.410370,305.598755,18.073187
2001-07-22,296.488495,300.364258,15.163049
2001-07-23,295.492554,305.491150,12.515188
2001-07-24,295.033325,306.449585,4.100355
2001-07-25,294.150757,307.521545,0.000000
2001-07-26,295.438538,309.518433,0.314164
2001-07-27,295.719849,310.087585,0.000000
2001-07-28,295.218384,309.281921,1.101701
2001-07-29,295.663727,307.980011,1.903869
2001-07-30,294.844421,307.745148,0.000000
2001-07-31,294.885651,307.225281,0.000000
2001-08-01,295.414276,307.077240,0.000000
2001-08-02,295.224731,307.591278,0.000000
2001-08-03,295.700958,309.229553,0.000000
2001-08-04,295.960266,311.586243,0.000000
2001-08-05,296.354065,312.894623,5.084169
2001-08-06,298.686493,312.974792,2.417297
2001-08-07,297.986389,309.513031,0.415402
2001-08-08,297.653229,309.857300,0.000000
2001-08-09,298.020172,310.084534,0.000000
2001-08-10,297.961670,309.261078,0.000000
2001-08-11,297.311340,307.399994,1.233697
2001-08-12,297.048737,307.664093,7.819144
2001-08-13,296.934174,307.562866,0.740830
2001-08-14,295.955841,306.350861,8.767070
2001-08-15,295.914398,307.209808,3.330213
2001-08-16,296.984894,308.188660,0.448406
2001-08-17,296.682343,308.995300,2.870461
2001-08-18,296.042114,307.831055,0.698152
2001-08-19,296.160858,307.231384,0.827952
2001-08-20,296.249725,309.098724,0.000000
2001-08-21,296.301758,311.129242,1.018112
2001-08-22,297.584442,311.546967,0.000000
2001-08-23,298.193176,311.063019,0.000000
2001-08-24,297.699097,310.873993,1.006218
2001-08-25,298.667572,311.116608,1.944682
2001-08-26,298.048126,310.234955,0.000000
2001-08-27,297.185852,309.805145,0.649749
2001-08-28,296.256714,309.158081,0.000000
2001-08-29,295.952881,310.214813,0.000000
2001-08-30,296.371552,310.761169,0.000000
2001-08-31,296.829987,310.044800,0.000000
2001-09-01,296.406738,309.542603,0.000000
2001-09-02,296.583649,309.029602,0.000000
2001-09-03,296.090027,309.297119,0.283679
2001-09-04,295.757324,309.348572,0.000000
2001-09-05,296.066376,308.418610,0.815588
2001-09-06,296.722900,306.800018,3.914815
2001-09-07,296.569153,308.581055,1.856728
2001-09-08,297.568665,309.609100,0.849728
2001-09-09,298.220062,310.128113,1.409549
2001-09-10,296.553955,308.441620,6.982502
2001-09-11,297.910797,306.461456,8.681452
2001-09-12,295.712433,307.734070,2.146487
2001-09-13,295.532013,305.335876,9.871739
2001-09-14,295.384125,303.902588,7.200085
2001-09-15,294.250061,303.850159,0.000000
2001-09-16,293.412994,303.636749,0.690102
2001-09-17,294.186981,303.851288,0.537791
2001-09-18,294.320862,304.326752,1.467042
2001-09-19,292.072388,303.142792,0.000000
2001-09-20,291.008606,302.520782,5.327957
2001-09-21,294.959320,303.955444,1.399335
2001-09-22,295.410156,304.252594,0.404670
2001-09-23,294.749084,304.221252,0.000000
2001-09-24,294.922241,304.186279,2.484870
2001-09-25,294.632263,304.836823,0.761929
2001-09-26,294.303650,306.424957,0.717238
2001-09-27,292.338135,305.596588,1.991809
2001-09-28,290.046661,300.019104,0.304298
2001-09-29,289.042694,302.279510,0.000000
2001-09-30,291.224823,302.663086,0.000000
2001-10-01,290.937988,302.843231,0.000000
2001-10-02,290.374939,303.463928,0.000000
2001-10-03,290.744446,303.053680,0.000000
2001-10-04,290.142334,304.479248,0.000000
2001-10-05,290.145966,305.269592,0.000000
2001-10-06,290.831268,304.226318,0.000000
2001-10-07,290.061096,301.159119,29.899683
2001-10-08,287.423126,297.664337,13.253043
2001-10-09,284.467529,295.869446,0.000000
2001-10-10,283.484741,298.078491,0.000000
2001-10-11,286.392670,299.968597,0.000000
2001-10-12,287.660492,298.453796,0.000000
2001-10-13,287.567505,295.673492,0.000000
2001-10-14,287.726349,296.206360,0.000000
2001-10-15,286.391907,294.903168,0.000000
2001-10-16,287.145233,293.322449,1.146603
2001-10-17,287.032288,298.929871,0.000000
2001-10-18,287.198303,299.259277,0.000000
2001-10-19,283.636292,299.910797,0.000000
2001-10-20,288.656891,297.955994,31.864925
2001-10-21,286.712219,293.758240,55.120193
2001-10-22,283.470551,294.613464,0.000000
2001-10-23,283.009918,297.683105,0.000000
2001-10-24,284.198303,298.489136,0.000000
2001-10-25,287.157837,297.971741,0.000000
2001-10-26,286.816620,297.822052,0.000000
2001-10-27,287.251465,297.581696,0.000000
2001-10-28,283.065460,296.875977,0.000000
2001-10-29,279.846893,297.107300,0.000000
2001-10-30,280.776550,298.133698,0.578770
2001-10-31,285.434814,301.572357,0.000000
2001-11-01,290.273102,301.728333,0.000000
2001-11-02,285.178131,299.198395,0.526544
2001-11-03,281.151642,295.846375,0.000000
2001-11-04,281.827728,296.709412,0.000000
2001-11-05,282.124359,296.601379,0.000000
2001-11-06,284.232788,295.148285,0.490277
2001-11-07,287.616821,297.838776,1.627904
2001-11-08,287.502502,301.181458,0.000000
2001-11-09,287.028381,299.717010,0.000000
2001-11-10,290.325928,300.484161,18.156231
2001-11-11,286.266815,299.871307,3.451385
2001-11-12,277.442383,291.882690,0.000000
2001-11-13,282.965759,291.525146,10.457142
2001-11-14,286.517151,297.880157,3.025154
2001-11-15,279.706696,294.031860,0.000000
2001-11-16,276.540924,288.974335,0.000000
2001-11-17,283.073181,294.529846,2.113477
2001-11-18,284.155701,293.836670,0.622244
2001-11-19,282.458862,290.704041,77.800980
2001-11-20,276.616760,281.352600,2.586959
2001-11-21,273.792664,286.244812,0.000000
2001-11-22,274.599121,287.102692,0.000000
2001-11-23,278.543121,282.055817,0.000000
2001-11-24,279.154785,288.192444,0.000000
2001-11-25,279.172852,286.692047,1.774127
2001-11-26,276.940460,286.696899,0.000000
2001-11-27,278.347290,286.555176,0.000000
2001-11-28,282.221161,299.715057,0.475194
2001-11-29,280.358398,297.722321,0.000000
2001-11-30,273.022400,292.061157,0.000000
2001-12-01,276.671906,294.739868,0.000000
2001-12-02,277.343994,296.921661,0.000000
2001-12-03,282.439423,297.790588,0.000000
2001-12-04,284.384766,299.427460,0.000000
2001-12-05,285.863770,299.396210,0.000000
2001-12-06,286.394287,300.360199,0.000000
2001-12-07,285.227844,298.211792,0.000000
2001-12-08,273.167053,292.108978,0.000000
2001-12-09,271.760620,279.059937,1.960605
2001-12-10,270.320587,277.613922,1.417221
2001-12-11,270.042969,278.323578,2.610194
2001-12-12,268.502197,284.866516,0.000000
2001-12-13,275.560974,292.015747,0.000000
2001-12-14,278.271729,289.672821,0.000000
2001-12-15,277.931000,293.587128,0.000000
2001-12-16,284.274628,292.844788,0.000000
2001-12-17,285.734131,297.092041,1.720809
2001-12-18,288.598236,297.338440,0.000000
2001-12-19,285.160461,298.195343,0.000000
2001-12-20,286.606659,298.915863,0.403474
2001-12-21,286.770630,299.574066,0.446704
2001-12-22,287.418243,300.298401,0.000000
2001-12-23,287.702179,300.278625,0.000000
2001-12-24,289.400757,300.314972,0.000000
2001-12-25,284.559204,297.913513,0.000000
2001-12-26,277.255585,292.725403,0.000000
2001-12-27,284.389069,295.664337,11.528196
2001-12-28,283.518250,296.429779,0.627738
2001-12-29,284.376984,294.050232,0.000000
2001-12-30,280.059540,292.463593,5.616219
2001-12-31,274.047333,283.553589,14.686103
2002-01-01,272.066467,284.678314,0.000000
2002-01-02,269.848724,284.406738,0.000000
2002-01-03,267.873932,283.430847,0.000000
2002-01-04,272.979370,281.948578,0.000000
2002-01-05,273.299194,285.856506,0.000000
2002-01-06,270.546173,287.773346,0.000000
2002-01-07,273.724854,288.516693,0.000000
2002-01-08,279.184357,293.538208,0.000000
2002-01-09,280.674469,292.060822,1.854488
2002-01-10,278.759125,290.644958,0.000000
2002-01-11,275.385620,289.068146,0.000000
2002-01-12,273.233398,286.899323,0.000000
2002-01-13,268.065094,283.935791,0.344188
2002-01-14,267.518311,277.714874,0.000000
2002-01-15,263.278412,284.417297,0.000000
2002-01-16,269.787231,284.164215,0.000000
2002-01-17,276.786224,286.144073,0.948739
2002-01-18,277.857971,288.605560,0.411914
2002-01-19,276.938019,286.802368,0.000000
2002-01-20,270.254028,285.811249,0.000000
2002-01-21,276.025726,284.121155,0.000000
2002-01-22,277.394043,286.205475,5.111533
2002-01-23,280.755554,286.514404,20.206705
2002-01-24,276.292297,287.046021,5.864004
2002-01-25,277.049591,285.422424,0.000000
2002-01-26,273.680695,287.300842,0.000000
2002-01-27,276.031006,294.550690,0.000000
2002-01-28,281.335480,295.470886,0.000000
2002-01-29,274.668701,291.937012,0.559450
2002-01-30,268.605194,285.174652,0.000000
2002-01-31,272.673492,292.997742,0.000000
2002-02-01,280.272736,296.756073,0.000000
2002-02-02,286.202728,298.674896,0.560192
2002-02-03,283.002380,297.539368,0.000000
2002-02-04,271.219635,289.834839,0.000000
2002-02-05,267.033264,278.715546,0.000000
2002-02-06,271.575256,287.820801,0.000000
2002-02-07,275.342957,291.325684,0.000000
2002-02-08,281.445496,290.080139,14.843981
2002-02-09,277.942566,287.589355,9.463578
2002-02-10,274.083313,281.255768,0.000000
2002-02-11,280.092102,286.811798,9.546247
2002-02-12,283.924225,294.471558,26.732426
2002-02-13,285.936340,295.838379,2.635590
2002-02-14,281.766815,294.194275,0.000000
2002-02-15,283.667572,294.604004,2.721478
2002-02-16,284.517303,294.450653,0.000000
2002-02-17,281.013641,293.865051,0.575797
2002-02-18,281.417542,295.566010,0.000000
2002-02-19,283.036285,295.927643,0.883696
2002-02-20,285.786926,295.600708,1.716240
2002-02-21,285.939484,296.916748,3.296285
2002-02-22,283.818695,294.777130,1.167475
2002-02-23,283.863770,295.888916,1.178685
2002-02-24,284.265076,296.460083,0.000000
2002-02-25,285.320892,296.417755,1.300472
2002-02-26,281.556610,295.330322,6.210081
2002-02-27,282.324158,294.968170,0.325208
2002-02-28,281.119904,293.431976,0.000000
2002-03-01,280.394714,293.492065,0.000000
2002-03-02,280.739960,292.997986,0.000000
2002-03-03,278.130371,289.721802,0.000000
2002-03-04,279.750214,293.605743,0.000000
2002-03-05,282.287323,296.857819,0.000000
2002-03-06,286.437317,302.025330,0.000000
2002-03-07,285.178436,300.002441,0.000000
2002-03-08,282.513000,294.190308,0.000000
2002-03-09,277.074951,295.985291,0.000000
2002-03-10,281.584412,292.393524,8.834273
2002-03-11,284.835999,289.041046,57.645111
2002-03-12,282.219543,288.947662,30.078426
2002-03-13,277.253693,291.112518,0.000000
2002-03-14,277.381683,295.099426,0.000000
2002-03-15,281.868835,293.681976,0.552842
2002-03-16,273.931793,292.573730,0.000000
2002-03-17,281.157471,295.902496,0.000000
2002-03-18,282.082397,294.939423,0.753813
2002-03-19,276.840302,292.970001,0.000000
2002-03-20,281.554321,291.764801,0.000000
2002-03-21,285.066986,291.990570,0.000000
2002-03-22,285.565063,292.030609,1.136099
2002-03-23,287.366669,293.644684,1.938307
2002-03-24,287.823608,295.485138,7.229138
2002-03-25,283.385773,294.711517,3.392760
2002-03-26,281.378723,292.169861,0.000000
2002-03-27,279.369873,287.672089,0.000000
2002-03-28,276.829132,291.816620,0.000000
2002-03-29,280.994995,294.168610,0.000000
2002-03-30,287.033600,301.158569,0.854234
2002-03-31,284.978943,299.845612,0.000000
2002-04-01,278.347778,291.063995,0.000000
2002-04-02,275.022552,284.608643,0.000000
2002-04-03,272.829437,285.078583,0.000000
2002-04-04,277.079315,286.875275,0.000000
2002-04-05,278.072510,288.240997,0.000000
2002-04-06,282.526306,292.958221,0.000000
2002-04-07,286.707092,298.703705,0.000000
2002-04-08,288.698151,301.328705,0.000000
2002-04-09,287.455170,300.385620,0.000000
2002-04-10,281.194733,295.437988,0.000000
2002-04-11,279.437073,294.675507,0.000000
2002-04-12,283.932709,299.523804,0.000000
2002-04-13,290.639618,304.400299,0.000000
2002-04-14,284.798767,302.388428,0.000000
2002-04-15,279.660461,292.919586,0.000000
2002-04-16,284.131348,291.795746,0.000000
2002-04-17,288.729095,301.049011,18.004616
2002-04-18,288.592163,303.803467,2.433556
2002-04-19,287.054901,302.743317,0.441058
2002-04-20,285.169861,303.294067,0.000000
2002-04-21,288.725281,300.929230,0.000000
2002-04-22,287.190308,294.847687,0.000000
2002-04-23,288.946136,298.268860,5.888794
2002-04-24,288.465149,298.571136,0.000000
2002-04-25,288.598114,297.303741,0.000000
2002-04-26,289.439026,301.112091,6.944100
2002-04-27,287.528534,302.595367,1.634624
2002-04-28,290.011993,299.377045,4.154074
2002-04-29,291.380615,299.678314,12.403626
2002-04-30,287.255096,300.616180,0.000000
2002-05-01,285.754944,299.184753,0.000000
2002-05-02,287.604675,301.740387,0.000000
2002-05-03,292.845032,307.809113,0.000000
2002-05-04,291.846924,307.302277,0.000000
2002-05-05,291.689758,306.057220,0.000000
2002-05-06,289.409454,301.569244,19.096216
2002-05-07,286.853210,295.021301,1.285215
2002-05-08,285.462189,296.716492,0.000000
2002-05-09,286.810699,296.384796,0.000000
2002-05-10,288.171326,299.347076,6.435506
2002-05-11,291.325562,306.252563,0.000000
2002-05-12,292.672760,307.071625,0.000000
2002-05-13,290.027588,307.818695,0.000000
2002-05-14,291.474030,306.671783,0.000000
2002-05-15,292.834564,304.839691,0.518218
2002-05-16,293.046570,300.714325,12.219407
2002-05-17,292.401215,305.347412,0.000000
2002-05-18,292.582153,304.413666,0.000000
2002-05-19,293.386749,304.659546,0.000000
2002-05-20,293.561676,306.590851,4.888812
2002-05-21,293.846985,304.347382,2.978055
2002-05-22,292.862061,301.950317,9.960523
2002-05-23,292.614075,302.793854,24.940298
2002-05-24,291.935974,302.643311,0.313869
2002-05-25,289.821808,303.004761,0.000000
2002-05-26,291.736206,304.763397,0.000000
2002-05-27,292.879486,304.306244,0.000000
2002-05-28,295.063446,307.332611,0.000000
2002-05-29,296.331818,307.304108,3.544682
2002-05-30,295.676666,307.193207,2.573825
2002-05-31,294.604675,306.198425,38.421719
2002-06-01,292.134857,302.561462,3.043189
2002-06-02,289.592987,302.977478,0.000000
2002-06-03,287.177826,305.814362,0.000000
2002-06-04,290.455170,307.936279,0.000000
2002-06-05,292.472015,308.190308,0.000000
2002-06-06,293.568909,307.936523,0.000000
2002-06-07,294.027130,308.808197,0.000000
2002-06-08,295.283569,309.667206,0.000000
2002-06-09,295.242157,308.164673,0.000000
2002-06-10,295.197937,307.755615,0.000000
2002-06-11,296.211945,306.719482,3.882266
2002-06-12,295.447601,303.547089,32.950275
2002-06-13,295.242584,299.131683,33.662239
2002-06-14,292.812897,302.966644,11.275633
2002-06-15,294.587555,300.017975,15.669981
2002-06-16,295.356415,300.430847,31.204145
2002-06-17,294.094818,299.153778,20.374443
2002-06-18,294.447327,302.108643,2.409412
2002-06-19,291.578461,301.363831,0.000000
2002-06-20,292.126129,300.158081,0.000000
2002-06-21,294.239624,302.703461,1.048911
2002-06-22,295.124207,303.465240,7.180152
2002-06-23,295.150696,303.623108,42.582893
2002-06-24,293.546234,302.832428,11.717642
2002-06-25,293.560486,303.885559,0.000000
2002-06-26,294.658478,304.284821,0.000000
2002-06-27,295.374512,303.662201,0.000000
2002-06-28,295.289062,303.640045,1.702432
2002-06-29,296.608795,303.883575,2.047643
2002-06-30,295.081665,301.739624,18.684198
2002-07-01,295.395599,303.646271,6.716862
2002-07-02,295.333313,303.682129,4.350790
2002-07-03,295.820435,304.072906,3.025989
2002-07-04,295.854004,305.680573,5.828057
2002-07-05,295.887573,311.255066,1.153377
2002-07-06,296.468292,311.067139,1.008953
2002-07-07,295.843811,309.101624,0.340338
2002-07-08,294.428558,306.386505,0.000000
2002-07-09,292.994781,308.188812,0.000000
2002-07-10,295.691681,310.423187,0.000000
2002-07-11,295.964630,310.524078,0.000000
2002-07-12,296.423370,309.270966,6.874269
2002-07-13,296.493896,309.605225,5.805288
2002-07-14,296.644012,310.495880,2.301128
2002-07-15,296.874390,310.798798,5.707268
2002-07-16,296.568817,307.296143,8.649172
2002-07-17,297.467834,307.051697,17.223145
2002-07-18,296.284760,305.361084,6.761115
2002-07-19,296.384705,304.199585,11.229247
2002-07-20,296.879883,303.306671,15.453898
2002-07-21,298.109650,303.375732,39.229164
2002-07-22,297.937408,302.911774,33.335785
2002-07-23,297.416718,302.331604,14.945519
2002-07-24,296.199310,299.420013,14.349450
2002-07-25,296.099640,300.435120,3.334310
2002-07-26,294.797333,300.686127,0.000000
2002-07-27,294.665039,303.047607,0.000000
2002-07-28,294.648224,305.241913,0.000000
2002-07-29,294.962830,306.447784,0.000000
2002-07-30,294.511017,306.765228,0.662481
2002-07-31,294.872894,306.675415,0.477533
2002-08-01,294.764618,306.897186,0.000000
2002-08-02,294.696503,308.149048,0.000000
2002-08-03,294.655548,309.386902,0.000000
2002-08-04,294.298584,310.914856,0.000000
2002-08-05,294.879822,311.168518,0.000000
2002-08-06,295.419983,311.379028,0.000000
2002-08-07,295.967407,311.691650,0.000000
2002-08-08,296.947906,312.387878,0.000000
2002-08-09,297.440552,311.640747,8.783590
2002-08-10,297.840027,311.832581,0.000000
2002-08-11,298.058838,311.772766,3.273634
2002-08-12,297.581238,311.346161,0.399067
2002-08-13,296.732849,310.738892,9.220116
2002-08-14,297.345184,311.349731,0.638778
2002-08-15,297.250580,311.957611,0.000000
2002-08-16,297.343811,312.400970,0.000000
2002-08-17,297.503052,311.875092,0.000000
2002-08-18,295.284546,309.576294,6.123281
2002-08-19,296.075806,305.941345,7.716421
2002-08-20,296.196960,306.038147,11.219718
2002-08-21,296.543274,304.543457,19.777437
2002-08-22,294.803223,305.400574,10.752125
2002-08-23,294.904999,309.670410,1.837850
2002-08-24,296.589783,310.887939,0.000000
2002-08-25,297.125153,311.649628,0.000000
2002-08-26,297.198608,311.599396,0.000000
2002-08-27,296.807800,310.230957,0.000000
2002-08-28,295.470581,309.283966,7.463034
2002-08-29,295.433807,310.565277,1.105622
2002-08-30,295.958679,310.580597,2.626627
2002-08-31,295.629364,309.263672,8.050916
2002-09-01,295.666748,306.741241,21.674240
2002-09-02,294.499786,306.507629,20.379059
2002-09-03,292.862732,302.429657,2.118686
2002-09-04,292.711273,301.989349,3.218985
2002-09-05,293.310272,302.594757,1.333106
2002-09-06,292.547211,303.271820,0.000000
2002-09-07,293.569031,303.969879,0.000000
2002-09-08,292.728424,304.980560,0.000000
2002-09-09,292.612457,306.262024,0.000000
2002-09-10,293.731171,307.877045,0.000000
2002-09-11,294.602997,308.597687,0.000000
2002-09-12,294.577942,306.329834,1.799562
2002-09-13,294.370270,306.931274,0.365292
2002-09-14,294.605011,305.671875,0.000000
2002-09-15,294.645325,304.867188,0.000000
2002-09-16,292.290802,306.746155,0.000000
2002-09-17,293.539459,307.202118,1.596912
2002-09-18,291.437653,304.656342,0.000000
2002-09-19,286.455719,303.364655,0.000000
2002-09-20,287.438416,305.132172,0.000000
2002-09-21,289.164673,305.571136,0.000000
2002-09-22,289.227264,305.801666,0.000000
2002-09-23,290.000854,306.104706,0.000000
2002-09-24,291.188171,306.689056,0.000000
2002-09-25,292.327759,305.903320,0.000000
2002-09-26,291.722748,305.044525,0.000000
2002-09-27,291.052246,304.312927,0.000000
2002-09-28,293.257446,304.956757,13.036322
2002-09-29,293.483276,304.852509,0.943826
2002-09-30,290.536591,303.780853,0.348369
2002-10-01,289.713470,302.104675,0.000000
2002-10-02,288.541290,305.304321,0.000000
2002-10-03,291.557556,304.754089,0.000000
2002-10-04,291.850586,303.607056,3.362709
2002-10-05,289.794037,300.300385,1.484747
2002-10-06,290.727905,299.296509,1.091577
2002-10-07,293.774109,304.804565,0.424285
2002-10-08,294.247467,303.277222,7.274777
2002-10-09,284.617706,299.509277,46.107819
2002-10-10,284.607635,292.287598,0.000000
2002-10-11,286.141937,298.509888,0.000000
2002-10-12,286.281067,298.853119,0.000000
2002-10-13,284.136017,298.516388,0.000000
2002-10-14,284.995728,298.423767,0.000000
2002-10-15,288.002472,298.684235,0.000000
2002-10-16,289.646393,299.897430,0.000000
2002-10-17,290.384644,302.803467,0.000000
2002-10-18,291.968323,304.264832,1.395709
2002-10-19,287.514679,302.405945,0.000000
2002-10-20,287.233032,302.246674,0.000000
2002-10-21,286.354309,302.494476,0.000000
2002-10-22,290.352325,304.292725,0.000000
2002-10-23,291.157745,304.964386,0.000000
2002-10-24,291.998505,304.354218,0.000000
2002-10-25,291.583496,304.934387,0.000000
2002-10-26,289.029877,303.475922,0.000000
2002-10-27,280.627533,295.062500,0.000000
2002-10-28,282.853577,301.550507,0.000000
2002-10-29,284.335602,303.689484,0.000000
2002-10-30,287.344543,302.358612,0.000000
2002-10-31,285.377014,302.825928,0.281434
2002-11-01,288.902863,300.948822,0.000000
2002-11-02,283.299469,297.320862,0.000000
2002-11-03,280.630951,300.727051,0.000000
2002-11-04,282.911652,301.756317,0.000000
2002-11-05,285.237701,303.451630,0.000000
2002-11-06,287.423157,304.936798,0.000000
2002-11-07,286.788361,304.473999,0.000000
2002-11-08,286.646545,303.797363,0.000000
2002-11-09,288.487000,304.236938,0.000000
2002-11-10,291.269867,302.466644,0.000000
2002-11-11,287.864655,303.485382,0.000000
2002-11-12,288.943634,304.807739,0.000000
2002-11-13,289.118042,303.890869,0.000000
2002-11-14,277.972534,299.420563,0.000000
2002-11-15,275.865295,296.085022,0.000000
2002-11-16,276.792389,297.394440,0.000000
2002-11-17,278.825195,298.805847,0.000000
2002-11-18,280.630859,301.364014,0.000000
2002-11-19,284.607025,300.770599,0.000000
2002-11-20,285.927521,297.755798,0.000000
2002-11-21,283.227417,296.125793,0.708877
2002-11-22,271.959473,286.999390,0.000000
2002-11-23,270.666382,290.594360,0.000000
2002-11-24,275.337341,290.690582,0.000000
2002-11-25,272.255981,292.422760,0.000000
2002-11-26,277.693237,292.874451,0.000000
2002-11-27,281.077728,292.576019,0.000000
2002-11-28,285.078949,297.605377,5.237736
2002-11-29,290.069611,298.398743,3.848578
2002-11-30,290.130035,300.434357,4.930047
2002-12-01,278.896362,298.942200,0.000000
2002-12-02,274.152313,287.222137,0.000000
2002-12-03,278.539337,291.753601,0.000000
2002-12-04,280.027557,291.232635,0.392873
2002-12-05,276.635681,294.046082,0.000000
2002-12-06,275.601288,289.310577,0.000000
2002-12-07,270.728577,286.880920,0.000000
2002-12-08,269.611420,290.236176,0.000000
2002-12-09,272.564087,292.251190,0.000000
2002-12-10,274.493134,292.947815,0.000000
2002-12-11,275.094360,294.944519,0.000000
2002-12-12,277.045166,292.481506,0.000000
2002-12-13,276.583435,294.360657,0.000000
2002-12-14,282.055084,291.220459,0.000000
2002-12-15,279.591248,298.047302,0.000000
2002-12-16,280.701843,298.266754,0.000000
2002-12-17,286.310120,299.964050,0.000000
2002-12-18,285.700195,297.519348,0.000000
2002-12-19,274.690308,289.918457,0.000000
2002-12-20,272.020294,292.875031,0.000000
2002-12-21,285.898499,301.575958,0.000000
2002-12-22,286.758331,300.875732,0.418057
2002-12-23,277.037262,293.028320,0.000000
2002-12-24,273.471954,289.777924,0.000000
2002-12-25,277.785553,289.621246,0.000000
