#Variables:
#tasmin_HadGEM2-CC365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)
1995-03-18,279.648041,300.360565,0.000000
1995-03-19,280.836395,303.379211,0.000000
1995-03-20,285.431061,300.420441,0.000000
1995-03-21,289.051788,294.896210,0.000000
1995-03-22,290.807373,301.269287,5.198380
1995-03-23,289.032532,299.075958,16.334927
1995-03-24,287.148529,300.675598,19.851093
1995-03-25,284.490417,298.416077,25.808405
1995-03-26,285.319672,299.931488,3.126615
1995-03-27,281.599701,300.948761,0.000000
1995-03-28,282.078461,299.753662,0.000000
1995-03-29,286.360535,299.308685,0.000000
1995-03-30,290.222443,302.603760,1.376050
1995-03-31,288.652039,302.551575,4.240354
1995-04-01,285.053497,297.825989,2.185723
1995-04-02,281.522430,294.735718,0.000000
1995-04-03,279.481842,297.538208,0.000000
1995-04-04,280.781555,299.448486,0.000000
1995-04-05,280.145813,301.094696,0.000000
1995-04-06,282.038116,301.599915,0.000000
1995-04-07,284.446075,301.718872,0.000000
1995-04-08,286.009979,299.318390,0.000000
1995-04-09,285.059998,292.745148,0.000000
1995-04-10,283.337982,293.647400,0.000000
1995-04-11,282.809601,297.372864,0.000000
1995-04-12,284.815674,298.918976,0.000000
1995-04-13,288.661804,299.156738,0.000000
1995-04-14,292.455963,300.270905,0.000000
1995-04-15,289.185333,299.367828,4.299285
1995-04-16,285.355164,295.385925,13.319407
1995-04-17,285.517456,291.176819,0.712645
1995-04-18,287.423859,291.895813,1.523119
1995-04-19,283.696014,286.189392,1.301800
1995-04-20,284.128571,294.578064,0.000000
1995-04-21,286.446106,296.383270,0.000000
1995-04-22,289.280426,299.286316,0.000000
1995-04-23,290.213898,301.212280,1.460887
1995-04-24,285.733398,300.346039,11.721549
1995-04-25,283.624634,304.357483,0.000000
1995-04-26,286.015656,306.282532,0.000000
1995-04-27,285.978271,305.168640,0.000000
1995-04-28,286.104034,305.005768,0.000000
1995-04-29,287.390106,304.375671,0.000000
1995-04-30,287.532898,301.081970,0.000000
1995-05-01,283.760529,297.615082,0.000000
1995-05-02,281.771545,301.813354,0.000000
1995-05-03,283.142029,306.249176,0.000000
1995-05-04,288.627197,307.344635,0.000000
1995-05-05,291.619598,307.787872,0.000000
1995-05-06,293.057922,310.109100,0.000000
1995-05-07,292.319763,308.167053,1.816701
1995-05-08,290.892700,305.841217,12.887179
1995-05-09,290.529907,298.174194,16.513502
1995-05-10,293.566620,298.603851,56.483654
1995-05-11,292.361420,298.994751,34.924721
1995-05-12,292.618286,303.298096,31.300188
1995-05-13,292.884094,300.038086,5.783335
1995-05-14,292.184052,299.481201,4.392407
1995-05-15,291.830811,302.917114,0.331252
1995-05-16,293.013489,304.720856,0.000000
1995-05-17,294.816620,305.953217,4.037776
1995-05-18,290.762329,301.141815,10.069858
1995-05-19,286.083160,296.295624,0.000000
1995-05-20,284.177307,299.237915,0.000000
1995-05-21,284.618103,304.273529,0.000000
1995-05-22,287.960602,305.365082,0.000000
1995-05-23,290.146393,302.178162,0.000000
1995-05-24,287.180603,301.655334,0.000000
1995-05-25,287.325470,304.894348,0.000000
1995-05-26,288.607208,303.492584,0.000000
1995-05-27,291.362061,302.329376,0.506796
1995-05-28,291.903717,303.566162,0.000000
1995-05-29,293.197998,306.147400,0.000000
1995-05-30,294.348297,306.144806,0.000000
1995-05-31,294.905548,305.696320,0.000000
1995-06-01,294.183136,305.962189,0.000000
1995-06-02,295.523499,304.826324,3.148892
1995-06-03,294.347076,304.007324,2.061879
1995-06-04,293.519409,302.912323,0.542148
1995-06-05,291.587341,297.262604,21.820601
1995-06-06,295.037079,304.352417,7.409827
1995-06-07,297.539032,304.947632,1.279869
1995-06-08,297.029449,304.359863,0.000000
1995-06-09,296.010925,305.885864,0.697861
1995-06-10,296.009369,305.244202,0.440105
1995-06-11,294.963013,304.185272,0.341533
1995-06-12,295.578705,303.157837,0.000000
1995-06-13,294.274963,305.477875,0.000000
1995-06-14,293.221405,306.029999,0.000000
1995-06-15,293.570862,305.882416,0.000000
1995-06-16,295.463013,305.946350,0.000000
1995-06-17,296.273010,306.821960,0.000000
1995-06-18,296.644440,307.126495,0.000000
1995-06-19,296.886353,308.304993,0.412123
1995-06-20,295.899200,309.151459,0.609405
1995-06-21,295.996277,309.488495,0.000000
1995-06-22,296.281860,308.851105,0.000000
1995-06-23,296.143097,307.338196,8.921537
1995-06-24,294.938843,302.203522,43.450981
1995-06-25,295.393860,300.942139,33.976856
1995-06-26,297.120697,306.306244,2.945087
1995-06-27,296.936340,305.840759,0.000000
1995-06-28,296.336578,305.964661,0.000000
1995-06-29,295.953583,305.762482,0.000000
1995-06-30,296.537872,307.582458,0.000000
1995-07-01,295.868103,307.896851,0.000000
1995-07-02,295.384735,308.148132,0.000000
1995-07-03,295.551727,308.570465,0.000000
1995-07-04,296.293793,308.872162,0.000000
1995-07-05,297.483582,308.414093,0.000000
1995-07-06,297.746765,308.411743,0.000000
1995-07-07,296.861542,308.796600,0.000000
1995-07-08,295.907227,309.452484,0.000000
1995-07-09,295.223419,310.668854,0.000000
1995-07-10,295.589752,310.995697,0.000000
1995-07-11,296.230286,310.818146,0.000000
1995-07-12,296.609375,310.154449,0.000000
1995-07-13,297.151550,310.205841,0.000000
1995-07-14,297.371918,310.516357,0.000000
1995-07-15,297.697815,310.485962,0.000000
1995-07-16,297.816803,311.086517,0.000000
1995-07-17,297.899902,311.013641,0.000000
1995-07-18,297.280182,310.536163,0.000000
1995-07-19,298.192749,311.212158,0.000000
1995-07-20,297.913727,311.588409,0.000000
1995-07-21,298.171478,311.548584,0.000000
1995-07-22,297.705902,311.596375,0.000000
1995-07-23,297.976349,311.662720,0.000000
1995-07-24,298.520996,311.322968,0.000000
1995-07-25,298.428833,309.558807,0.000000
1995-07-26,297.163116,307.655151,0.297737
1995-07-27,296.886292,307.998199,3.486697
1995-07-28,296.857727,308.162018,0.290226
1995-07-29,296.936462,309.094086,0.000000
1995-07-30,296.423553,309.272736,0.000000
1995-07-31,296.411804,311.585266,0.000000
1995-08-01,296.543365,312.297791,0.000000
1995-08-02,297.637695,312.992859,0.000000
1995-08-03,299.014709,313.610016,0.000000
1995-08-04,298.675385,313.681274,0.000000
1995-08-05,298.175873,312.337555,0.000000
1995-08-06,298.202789,313.273285,0.000000
1995-08-07,297.949890,313.562347,0.000000
1995-08-08,298.401978,311.624298,0.000000
1995-08-09,298.057190,308.883545,1.463693
1995-08-10,299.597107,308.248779,0.304849
1995-08-11,297.482697,308.988159,0.000000
1995-08-12,295.988800,310.902374,0.000000
1995-08-13,296.826202,310.552460,1.173722
1995-08-14,297.730682,310.538879,0.509940
1995-08-15,297.575592,309.292328,0.449519
1995-08-16,297.396393,309.603760,0.000000
1995-08-17,295.986755,310.340088,0.000000
1995-08-18,295.732971,310.425232,0.000000
1995-08-19,297.592377,311.064240,0.927466
1995-08-20,297.566742,310.466309,0.289937
1995-08-21,297.216125,308.846100,1.798824
1995-08-22,295.843628,308.843292,3.061218
1995-08-23,295.108856,309.028351,0.000000
1995-08-24,295.145447,308.132568,1.654695
1995-08-25,296.386719,306.978912,3.205904
1995-08-26,297.379456,305.589722,20.834558
1995-08-27,297.817078,303.617371,91.676476
1995-08-28,296.544312,304.322906,14.949370
1995-08-29,294.842987,303.713318,7.424602
1995-08-30,295.448120,303.528870,0.283679
1995-08-31,295.397705,301.519623,4.373804
1995-09-01,297.441254,303.359161,6.998157
1995-09-02,298.729675,304.142609,0.696185
1995-09-03,299.046143,305.449127,0.330404
1995-09-04,299.039459,304.519775,5.944803
1995-09-05,297.913818,304.131165,3.676298
1995-09-06,295.808868,304.178772,6.897371
1995-09-07,294.676788,303.978607,0.689133
1995-09-08,293.912964,305.014008,0.000000
1995-09-09,293.027527,306.224213,0.000000
1995-09-10,293.294861,306.683228,0.000000
1995-09-11,293.562653,306.474518,0.000000
1995-09-12,293.685944,306.785645,0.000000
1995-09-13,291.984070,306.261414,0.000000
1995-09-14,292.789001,305.411774,0.000000
1995-09-15,294.265991,303.526031,0.383111
1995-09-16,293.778870,305.336975,0.000000
1995-09-17,291.138428,305.835541,0.000000
1995-09-18,290.893677,305.276489,0.000000
1995-09-19,290.672455,305.421509,0.000000
1995-09-20,290.027588,305.603241,0.000000
1995-09-21,287.706451,305.856873,0.000000
1995-09-22,286.972504,305.929535,0.000000
1995-09-23,287.640594,306.695099,0.000000
1995-09-24,290.598145,306.942810,0.000000
1995-09-25,293.941803,306.274292,0.000000
1995-09-26,295.325012,305.739746,0.696092
1995-09-27,296.589325,305.810150,0.000000
1995-09-28,296.079041,306.292145,0.000000
1995-09-29,294.629700,306.397430,0.000000
1995-09-30,291.982025,306.186646,0.000000
1995-10-01,290.909882,305.900452,0.000000
1995-10-02,293.250732,304.963745,0.645455
1995-10-03,293.107086,304.613312,4.630076
1995-10-04,290.134796,301.418762,39.177284
1995-10-05,290.686310,299.636963,5.606463
1995-10-06,291.730469,302.656525,0.000000
1995-10-07,291.678192,304.964325,0.000000
1995-10-08,290.362335,304.892426,0.000000
1995-10-09,292.177887,304.345581,0.000000
1995-10-10,291.572662,302.905151,0.000000
1995-10-11,290.678040,303.537354,0.596374
1995-10-12,287.250793,299.195801,3.447667
1995-10-13,281.954590,299.451630,0.000000
1995-10-14,283.802307,301.964294,0.000000
1995-10-15,287.459717,302.198120,0.957568
1995-10-16,286.702881,298.798859,1.637961
1995-10-17,284.588104,299.439392,0.000000
1995-10-18,290.221802,299.138580,2.141116
1995-10-19,288.229095,296.953003,0.000000
1995-10-20,284.539673,292.515228,7.469422
1995-10-21,279.697479,289.904816,0.000000
1995-10-22,280.852234,294.132385,0.000000
1995-10-23,282.787933,297.046692,0.000000
1995-10-24,284.935028,298.242004,0.000000
1995-10-25,287.024414,299.506073,0.000000
1995-10-26,286.586639,299.465973,0.000000
1995-10-27,286.969116,299.658905,0.000000
1995-10-28,281.709473,299.924438,0.000000
1995-10-29,281.146332,301.233795,0.000000
1995-10-30,286.354584,301.815430,0.000000
1995-10-31,289.474731,303.485382,0.000000
1995-11-01,289.022125,302.676270,0.000000
1995-11-02,289.098938,302.809784,0.000000
1995-11-03,290.087311,301.738068,0.000000
1995-11-04,290.631622,302.169769,0.000000
1995-11-05,290.554016,301.949249,0.875625
1995-11-06,290.224243,300.947723,1.025985
1995-11-07,288.707336,301.593781,0.000000
1995-11-08,289.181976,301.465271,0.000000
1995-11-09,291.232239,302.040527,2.682649
1995-11-10,287.593628,302.095673,0.000000
1995-11-11,285.445557,300.090149,0.000000
1995-11-12,289.490051,301.118805,0.000000
1995-11-13,288.732910,300.289520,0.000000
1995-11-14,281.863586,299.391418,0.000000
1995-11-15,282.133759,299.598785,0.000000
1995-11-16,287.858459,299.965942,0.000000
1995-11-17,289.648499,302.296997,0.000000
1995-11-18,288.529175,299.954712,0.000000
1995-11-19,284.294556,295.767853,0.000000
1995-11-20,279.162659,296.361542,0.000000
1995-11-21,282.194000,296.994812,0.000000
1995-11-22,288.604065,296.964691,14.947946
1995-11-23,284.591949,294.829468,4.350668
1995-11-24,286.024841,298.184723,0.000000
1995-11-25,288.418884,300.449768,0.000000
1995-11-26,290.173248,301.873352,0.000000
1995-11-27,289.194275,301.699768,0.000000
1995-11-28,289.265198,301.817596,0.427368
1995-11-29,289.683655,301.870850,0.878585
1995-11-30,289.762512,301.123352,0.509511
1995-12-01,287.371124,300.449585,0.000000
1995-12-02,277.399200,291.661774,0.281904
1995-12-03,275.035095,283.390808,2.020861
1995-12-04,275.839447,285.059967,0.000000
1995-12-05,277.308716,287.338043,0.000000
1995-12-06,278.301270,290.952087,0.000000
1995-12-07,281.954254,294.861145,0.000000
1995-12-08,278.569214,292.490692,0.000000
1995-12-09,276.463776,292.947815,0.000000
1995-12-10,280.955383,296.769867,0.000000
1995-12-11,284.521606,299.223175,0.000000
1995-12-12,289.050934,300.978546,0.383105
1995-12-13,288.923431,299.959137,0.000000
1995-12-14,282.545532,299.070068,0.000000
1995-12-15,278.765137,300.298401,0.395537
1995-12-16,280.011047,297.720947,0.000000
1995-12-17,277.398041,299.219574,0.000000
1995-12-18,285.384796,299.663177,0.000000
1995-12-19,286.630035,300.057007,0.000000
1995-12-20,275.782074,295.093109,0.000000
1995-12-21,279.710358,297.657135,0.000000
1995-12-22,282.330414,293.441864,0.000000
1995-12-23,278.892914,287.870392,0.000000
1995-12-24,282.411682,288.400635,0.882288
1995-12-25,281.504761,299.282684,0.000000
1995-12-26,278.725769,300.399841,0.000000
1995-12-27,283.894806,300.291260,0.000000
1995-12-28,275.759644,294.017487,0.000000
1995-12-29,272.771698,283.547577,0.000000
1995-12-30,270.661835,289.138611,0.000000
1995-12-31,274.872375,294.652771,0.000000
1996-01-01,281.306396,300.219635,0.000000
1996-01-02,284.470917,300.720215,0.000000
1996-01-03,284.294067,303.498383,0.000000
1996-01-04,280.677216,298.385712,0.000000
1996-01-05,275.500183,296.057251,0.000000
1996-01-06,281.531372,300.942780,0.000000
1996-01-07,284.258972,297.399048,0.000000
1996-01-08,280.759003,299.203247,0.000000
1996-01-09,277.781128,299.293610,0.000000
1996-01-10,276.713867,296.732361,0.000000
1996-01-11,280.837860,290.311829,9.446182
1996-01-12,282.255859,290.763031,11.618538
1996-01-13,283.977020,295.292084,3.045079
1996-01-14,287.326080,299.758209,4.227712
1996-01-15,287.334869,300.372772,3.637155
1996-01-16,284.157196,294.467438,1.315175
1996-01-17,282.718811,290.812561,0.000000
1996-01-18,283.099091,296.220764,0.000000
1996-01-19,280.534637,295.265076,0.000000
1996-01-20,282.023804,292.242523,1.264489
1996-01-21,281.090363,289.777802,1.176964
1996-01-22,281.372650,291.631378,0.000000
1996-01-23,284.098999,297.221680,0.000000
1996-01-24,285.593689,298.088379,0.000000
1996-01-25,275.522675,293.777435,0.000000
1996-01-26,274.186859,286.214294,0.000000
1996-01-27,276.239838,285.695618,0.000000
1996-01-28,279.688385,293.227539,0.932504
1996-01-29,277.088837,295.188385,0.000000
1996-01-30,276.619110,290.357544,0.000000
1996-01-31,277.677124,289.011108,0.000000
1996-02-01,283.328308,294.731079,0.000000
1996-02-02,282.015900,295.065796,0.000000
1996-02-03,281.628265,294.878510,0.000000
1996-02-04,281.844208,295.682617,0.000000
1996-02-05,281.582794,289.373016,17.674803
1996-02-06,282.730896,291.689270,2.224193
1996-02-07,283.963440,298.060730,0.000000
1996-02-08,283.402039,299.982147,0.000000
1996-02-09,284.764587,301.806061,0.000000
1996-02-10,288.317413,300.414764,0.743140
1996-02-11,287.059204,297.399353,16.576200
1996-02-12,285.518738,295.515717,13.574905
1996-02-13,282.330933,292.368042,0.000000
1996-02-14,284.460754,294.888794,2.175732
1996-02-15,282.708588,295.356689,2.448847
1996-02-16,273.989136,290.743622,0.000000
1996-02-17,273.582275,293.318176,0.000000
1996-02-18,278.046356,296.305847,0.000000
1996-02-19,283.463043,298.403717,0.000000
1996-02-20,281.066895,295.106720,0.000000
1996-02-21,280.789307,295.435852,0.000000
1996-02-22,285.213898,296.357147,10.779176
1996-02-23,285.320892,299.029907,4.593958
1996-02-24,284.388794,300.196747,0.447495
1996-02-25,282.409210,300.373657,0.000000
1996-02-26,284.669006,300.746124,0.000000
1996-02-27,283.809418,299.167114,0.000000
1996-02-28,288.337769,304.114441,0.000000
1996-02-29,288.304352,303.697662,0.000000
1996-03-01,288.270935,303.280884,0.000000
1996-03-02,288.740387,301.578369,0.000000
1996-03-03,288.643280,301.071686,0.000000
1996-03-04,283.721680,302.198822,0.000000
1996-03-05,283.439972,303.863037,0.000000
1996-03-06,283.510315,303.568909,0.000000
1996-03-07,286.916901,304.724365,0.000000
1996-03-08,277.186768,300.609039,0.000000
1996-03-09,275.542694,292.474182,0.000000
1996-03-10,281.636169,294.695862,0.000000
1996-03-11,286.154480,303.517242,0.000000
1996-03-12,280.084534,299.374329,0.000000
1996-03-13,279.674377,292.853180,0.000000
1996-03-14,280.661011,295.349182,0.000000
1996-03-15,286.306244,302.909454,0.000000
1996-03-16,284.664154,299.903168,0.000000
1996-03-17,282.645691,295.117828,0.000000
1996-03-18,287.665894,296.979156,0.000000
1996-03-19,289.737213,301.293854,0.543840
1996-03-20,289.618835,304.356110,0.753813
1996-03-21,291.775421,304.735260,1.153775
1996-03-22,289.450470,303.261322,2.960454
1996-03-23,287.028534,305.098389,0.336141
1996-03-24,285.060852,304.724762,0.000000
1996-03-25,286.281860,303.910980,0.000000
1996-03-26,291.440521,304.927124,0.000000
1996-03-27,292.579590,303.473816,1.200513
1996-03-28,291.452301,304.648346,1.728113
1996-03-29,291.097961,301.283936,7.229138
1996-03-30,290.092407,302.239838,0.515264
1996-03-31,288.101013,300.163239,0.000000
1996-04-01,287.158752,301.963440,0.000000
1996-04-02,287.075226,304.000641,0.000000
1996-04-03,287.847382,303.692261,0.000000
1996-04-04,287.028198,304.036469,0.000000
1996-04-05,286.220612,306.700134,0.000000
1996-04-06,287.964844,307.896423,0.000000
1996-04-07,289.483582,309.380219,0.000000
1996-04-08,290.944122,308.529053,0.000000
1996-04-09,292.551361,306.765381,0.000000
1996-04-10,293.738159,308.154053,0.000000
1996-04-11,293.058350,309.922241,0.000000
1996-04-12,290.592407,308.562073,0.000000
1996-04-13,286.486298,305.200409,0.000000
1996-04-14,287.469788,305.615479,0.000000
1996-04-15,290.316467,308.336426,0.000000
1996-04-16,291.009949,309.137604,0.000000
1996-04-17,290.268860,309.721069,0.000000
1996-04-18,291.941010,309.533051,0.597870
1996-04-19,292.458893,308.137573,0.000000
1996-04-20,294.205994,308.793304,0.000000
1996-04-21,296.068451,310.162079,0.000000
1996-04-22,295.732086,311.338867,0.000000
1996-04-23,289.435974,311.391327,0.000000
1996-04-24,286.210114,311.295410,0.000000
1996-04-25,289.699097,310.952179,0.000000
1996-04-26,290.731750,308.668121,0.000000
1996-04-27,290.949890,305.893890,1.747213
1996-04-28,289.801361,306.046417,0.282560
1996-04-29,290.665100,307.302551,0.000000
1996-04-30,290.274841,308.735229,0.000000
1996-05-01,290.611877,307.498535,0.000000
1996-05-02,292.248566,307.475708,0.582300
1996-05-03,293.162689,307.629822,0.000000
1996-05-04,293.851257,307.572754,0.000000
1996-05-05,293.910126,306.255646,0.000000
1996-05-06,294.680206,304.763794,0.426378
1996-05-07,294.969940,306.157013,8.759477
1996-05-08,296.403717,305.343842,6.176064
1996-05-09,294.499176,304.766754,1.777188
1996-05-10,294.194733,306.929016,0.000000
1996-05-11,292.893311,307.883667,0.000000
1996-05-12,293.847351,308.881775,0.000000
1996-05-13,294.487976,310.207520,3.851263
1996-05-14,294.587128,309.493683,0.000000
1996-05-15,289.256653,302.972046,0.335011
1996-05-16,290.598846,298.028900,3.302292
1996-05-17,289.137970,304.046661,0.000000
1996-05-18,292.374695,303.752441,0.303547
1996-05-19,294.605957,307.074738,0.000000
1996-05-20,295.683441,309.758881,0.000000
1996-05-21,296.931000,310.937744,0.000000
1996-05-22,296.988983,310.625549,0.000000
1996-05-23,296.832306,309.060303,0.769215
1996-05-24,295.338989,306.087494,0.316402
1996-05-25,294.823517,304.532837,0.000000
1996-05-26,295.188202,306.925323,10.911764
1996-05-27,295.204376,308.920319,0.000000
1996-05-28,297.414795,310.665131,0.000000
1996-05-29,299.471466,311.780304,0.000000
1996-05-30,299.522644,312.037018,0.000000
1996-05-31,298.235779,311.665894,0.000000
1996-06-01,298.847504,311.142914,5.755162
1996-06-02,299.125000,309.060455,9.548405
1996-06-03,296.645813,306.723053,26.756088
1996-06-04,295.981537,306.091553,27.800419
1996-06-05,294.680573,302.680542,18.742098
1996-06-06,295.393890,304.983368,2.503567
1996-06-07,295.632629,306.502167,0.000000
1996-06-08,296.781311,306.951630,0.000000
1996-06-09,296.793915,306.528137,11.858631
1996-06-10,296.926361,303.941956,5.441711
1996-06-11,296.615356,305.684570,2.421607
1996-06-12,295.693329,306.536499,0.000000
1996-06-13,295.802612,307.525391,0.000000
1996-06-14,296.211945,308.193176,0.000000
1996-06-15,295.267517,307.865540,0.000000
1996-06-16,295.894928,308.419830,0.000000
1996-06-17,295.794495,308.450592,0.000000
1996-06-18,296.149872,309.537384,0.000000
1996-06-19,295.745483,310.688721,0.000000
1996-06-20,295.749420,311.490814,0.000000
1996-06-21,297.351318,311.622284,0.000000
1996-06-22,299.572479,312.708496,0.000000
1996-06-23,300.764191,312.020569,0.000000
1996-06-24,299.008514,309.833069,0.000000
1996-06-25,298.176239,310.067902,0.000000
1996-06-26,297.769501,312.686829,0.000000
1996-06-27,298.332275,313.694489,0.000000
1996-06-28,298.724152,313.787201,0.000000
1996-06-29,298.656250,312.857544,0.000000
1996-06-30,298.047211,311.716644,0.000000
1996-07-01,297.419586,310.972565,0.000000
1996-07-02,297.397614,310.819672,0.000000
1996-07-03,296.951782,311.279877,0.000000
1996-07-04,296.342804,311.514832,0.000000
1996-07-05,295.735046,310.589233,0.000000
1996-07-06,295.000641,310.404755,0.000000
1996-07-07,295.015472,311.368958,0.000000
1996-07-08,296.553345,312.078766,0.000000
1996-07-09,297.000610,312.155792,0.000000
1996-07-10,297.357300,312.043884,0.000000
1996-07-11,297.659302,311.844818,0.000000
1996-07-12,297.568604,311.370087,0.000000
1996-07-13,296.450073,311.053528,0.000000
1996-07-14,296.037689,310.614655,0.000000
1996-07-15,297.292053,310.356171,0.000000
1996-07-16,298.044586,309.337433,0.000000
1996-07-17,297.177124,307.281342,3.194797
1996-07-18,297.420563,307.690491,11.229247
1996-07-19,297.934540,309.423309,0.000000
1996-07-20,297.089050,310.216156,0.000000
1996-07-21,297.112518,310.242371,0.000000
1996-07-22,297.549896,309.925018,0.000000
1996-07-23,297.119476,308.772278,0.000000
1996-07-24,296.366394,307.220764,2.184088
1996-07-25,295.859711,308.987122,0.000000
1996-07-26,296.263245,311.047272,0.000000
1996-07-27,296.325928,312.849731,0.000000
1996-07-28,296.860107,313.044495,0.000000
1996-07-29,296.260712,313.239868,0.000000
1996-07-30,296.004120,313.365112,0.000000
1996-07-31,297.053925,312.401093,0.000000
1996-08-01,298.230133,311.953125,0.000000
1996-08-02,298.016418,310.147980,0.000000
1996-08-03,298.049835,310.885681,0.000000
1996-08-04,298.708008,310.734802,0.000000
1996-08-05,297.291443,309.329590,0.325183
1996-08-06,296.921814,309.277374,0.289979
1996-08-07,295.611145,311.595001,0.000000
1996-08-08,296.086121,313.858826,0.000000
1996-08-09,297.861816,313.950775,0.000000
1996-08-10,299.290558,313.564453,0.539376
1996-08-11,298.291901,312.563965,0.000000
1996-08-12,297.421326,312.987457,0.000000
1996-08-13,295.664917,312.611694,0.000000
1996-08-14,296.381073,312.101135,0.000000
1996-08-15,297.704529,310.446869,0.895932
1996-08-16,298.940125,311.429901,0.000000
1996-08-17,298.734467,311.715118,0.000000
1996-08-18,299.279816,312.345856,0.000000
1996-08-19,299.068970,311.871277,0.000000
1996-08-20,298.101257,312.898041,0.000000
1996-08-21,299.264954,313.116577,0.000000
1996-08-22,299.636414,312.420685,0.000000
1996-08-23,299.360535,310.472198,0.423876
1996-08-24,298.315033,309.103363,0.468493
1996-08-25,297.159546,309.586060,0.000000
1996-08-26,296.481873,309.703491,0.000000
1996-08-27,296.738159,309.627075,0.897857
1996-08-28,297.012817,310.607025,0.000000
1996-08-29,295.471771,310.377991,0.000000
1996-08-30,295.510681,309.860840,0.000000
1996-08-31,295.512970,309.381012,0.000000
1996-09-01,293.884399,309.589508,0.000000
1996-09-02,293.711914,309.110443,0.000000
1996-09-03,295.224152,309.032959,0.000000
1996-09-04,296.734528,310.455261,0.000000
1996-09-05,296.590179,309.551483,0.000000
1996-09-06,295.782684,309.206146,0.000000
1996-09-07,294.272034,309.384186,0.000000
1996-09-08,293.974701,309.297119,0.000000
1996-09-09,294.806732,307.917816,0.000000
1996-09-10,295.192902,307.247528,0.298531
1996-09-11,294.988678,307.712585,1.802471
1996-09-12,294.792633,308.625183,0.535913
1996-09-13,294.072754,309.172638,0.000000
1996-09-14,294.271667,309.293823,0.000000
1996-09-15,294.237366,308.165497,0.000000
1996-09-16,293.421631,308.184143,0.000000
1996-09-17,292.610474,307.396454,0.000000
1996-09-18,294.625183,306.475037,0.000000
1996-09-19,294.979279,307.123993,0.000000
1996-09-20,292.764404,307.797882,0.000000
1996-09-21,292.110443,308.266113,0.000000
1996-09-22,291.900299,307.916626,0.000000
1996-09-23,291.380554,308.839111,0.000000
1996-09-24,290.413361,310.177917,0.000000
1996-09-25,291.113068,310.078064,0.000000
1996-09-26,292.294525,307.591766,0.000000
1996-09-27,292.335724,306.752136,0.000000
1996-09-28,293.774109,308.714325,0.000000
1996-09-29,294.476471,309.997009,0.000000
1996-09-30,295.984467,307.905609,0.590219
1996-10-01,296.140594,305.532532,4.576459
1996-10-02,294.541992,303.589996,10.605999
1996-10-03,295.846405,304.251099,0.000000
1996-10-04,293.714111,300.957123,5.851207
1996-10-05,293.734772,300.827148,7.760475
1996-10-06,291.905670,299.261353,21.492449
1996-10-07,291.909821,297.677246,25.679146
1996-10-08,291.823547,298.944641,1.480148
1996-10-09,288.983032,300.878967,0.000000
1996-10-10,289.347473,298.502350,34.896179
1996-10-11,293.885498,302.707367,11.879045
1996-10-12,291.750458,304.121704,0.834790
1996-10-13,292.003937,305.034973,0.000000
1996-10-14,292.858643,304.660309,0.621584
1996-10-15,292.789978,305.159576,0.000000
1996-10-16,289.596130,300.108124,0.000000
1996-10-17,286.889740,297.637268,0.000000
1996-10-18,285.245087,303.182495,0.000000
1996-10-19,285.754059,304.695709,0.000000
1996-10-20,287.431091,301.892273,0.000000
1996-10-21,288.092529,300.827026,0.000000
1996-10-22,288.837524,301.817993,0.000000
1996-10-23,289.267181,302.800690,0.000000
1996-10-24,288.481079,303.605103,0.000000
1996-10-25,289.187683,299.573395,0.000000
1996-10-26,283.210907,300.201233,0.000000
1996-10-27,282.307220,294.882996,0.000000
1996-10-28,282.060699,290.422791,0.000000
1996-10-29,280.287628,295.037659,0.000000
1996-10-30,282.550873,299.438141,0.000000
1996-10-31,283.826141,297.469574,0.000000
1996-11-01,281.701019,297.071320,0.000000
1996-11-02,286.266815,295.046722,30.481894
1996-11-03,287.737427,298.584015,19.152493
1996-11-04,287.958984,299.178467,1.512626
1996-11-05,283.605042,296.129456,0.000000
1996-11-06,283.204956,295.706787,0.000000
1996-11-07,281.693329,297.620056,0.000000
1996-11-08,281.703064,296.910797,0.000000
1996-11-09,284.043213,294.539520,0.000000
1996-11-10,284.044617,294.721436,0.000000
1996-11-11,286.955109,298.007355,0.000000
1996-11-12,287.798828,299.409210,0.000000
1996-11-13,280.827728,296.345337,0.000000
1996-11-14,277.220551,294.039093,0.000000
1996-11-15,280.028931,295.735443,0.000000
1996-11-16,282.525238,298.163177,0.000000
1996-11-17,284.843201,299.662262,0.000000
1996-11-18,287.417419,300.548889,0.000000
