#Variables:
#tasmin_bcc-csm1-1-m_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1-m_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)
2083-01-25,280.454498,299.029083,0.000000
2083-01-26,283.809174,298.815918,0.000000
2083-01-27,283.489929,301.038086,0.000000
2083-01-28,284.483093,301.508423,0.000000
2083-01-29,284.422699,301.241333,1.691959
2083-01-30,275.815613,292.929413,14.065329
2083-01-31,271.529510,289.330811,0.000000
2083-02-01,278.704834,291.976135,0.000000
2083-02-02,277.596558,290.846893,0.000000
2083-02-03,277.772003,295.346252,0.000000
2083-02-04,281.551086,299.720459,0.000000
2083-02-05,280.879333,297.998199,0.000000
2083-02-06,276.732178,290.831116,0.000000
2083-02-07,281.797485,291.117462,0.489942
2083-02-08,283.746796,292.841522,1.106908
2083-02-09,282.891083,301.387909,0.000000
2083-02-10,284.931763,299.568970,0.000000
2083-02-11,282.898743,301.687897,0.000000
2083-02-12,285.658173,303.129364,0.000000
2083-02-13,287.974274,303.093842,0.000000
2083-02-14,282.599915,294.356415,0.000000
2083-02-15,288.397308,295.517365,0.000000
2083-02-16,290.370758,302.240631,0.000000
2083-02-17,287.916870,304.415070,0.000000
2083-02-18,289.852020,303.908691,2.933595
2083-02-19,286.368011,300.472626,0.000000
2083-02-20,283.996582,299.761230,0.000000
2083-02-21,284.252075,299.884583,0.000000
2083-02-22,287.557953,299.675507,0.837410
2083-02-23,287.071747,299.584778,1.433804
2083-02-24,279.588715,293.823730,0.000000
2083-02-25,281.833252,292.708527,0.000000
2083-02-26,283.951599,300.442688,0.000000
2083-02-27,286.696838,300.526947,0.000000
2083-02-28,281.303040,298.960602,0.000000
2083-03-01,281.905396,294.424683,0.000000
2083-03-02,285.315002,293.826752,0.000000
2083-03-03,283.006500,294.684357,0.000000
2083-03-04,283.508270,299.655853,0.000000
2083-03-05,286.614990,302.660034,0.000000
2083-03-06,289.083344,304.937317,0.000000
2083-03-07,290.617371,304.646027,0.000000
2083-03-08,291.534149,302.977264,0.000000
2083-03-09,287.028625,301.682648,3.331446
2083-03-10,285.301697,299.963074,0.000000
2083-03-11,288.830322,305.723389,0.000000
2083-03-12,286.367065,305.754028,0.000000
2083-03-13,281.544495,296.092529,0.000000
2083-03-14,281.779602,303.324707,0.000000
2083-03-15,286.910217,303.940186,0.000000
2083-03-16,289.469208,306.214111,0.000000
2083-03-17,289.684265,306.193268,0.000000
2083-03-18,292.119293,304.917694,0.000000
2083-03-19,294.044800,306.901855,0.993013
2083-03-20,294.462280,309.604309,2.441379
2083-03-21,295.574951,309.440369,0.000000
2083-03-22,289.168793,305.866974,0.000000
2083-03-23,291.032806,304.817657,0.000000
2083-03-24,293.187714,311.968750,0.283206
2083-03-25,292.204590,311.650452,0.324037
2083-03-26,292.114380,306.099091,0.737170
2083-03-27,282.587311,302.118469,0.000000
2083-03-28,284.782959,298.265228,0.000000
2083-03-29,287.084503,297.961090,0.000000
2083-03-30,284.383362,295.195343,0.000000
2083-03-31,280.245270,286.851624,0.691258
2083-04-01,280.178436,285.671631,21.188604
2083-04-02,279.797180,284.193878,2.681213
2083-04-03,283.721741,291.750671,21.402285
2083-04-04,285.335541,295.854156,13.199653
2083-04-05,283.145660,296.710205,1.261616
2083-04-06,285.912598,303.146759,0.000000
2083-04-07,289.376404,302.762604,0.000000
2083-04-08,291.103699,306.221039,1.214547
2083-04-09,292.803040,305.799866,0.418164
2083-04-10,290.970490,299.057526,14.236470
2083-04-11,293.569153,306.322388,0.000000
2083-04-12,289.557495,306.500854,0.000000
2083-04-13,288.295563,304.030945,0.000000
2083-04-14,290.029297,307.304199,0.000000
2083-04-15,292.651276,308.029327,0.000000
2083-04-16,295.190094,309.390137,0.000000
2083-04-17,288.331940,307.625092,0.000000
2083-04-18,288.804260,298.793701,0.000000
2083-04-19,290.660950,299.760376,0.000000
2083-04-20,294.887238,300.968109,9.277507
2083-04-21,289.922119,302.953949,0.824148
2083-04-22,288.045593,307.542999,0.000000
2083-04-23,289.712067,307.030792,0.000000
2083-04-24,293.592194,305.528076,0.000000
2083-04-25,296.021362,311.524048,1.574153
2083-04-26,286.676056,314.902374,1.570321
2083-04-27,287.743958,305.403137,0.000000
2083-04-28,290.937317,305.489471,0.000000
2083-04-29,293.742828,304.189667,0.000000
2083-04-30,295.862213,304.831116,1.054429
2083-05-01,296.697723,304.833984,0.000000
2083-05-02,296.651459,304.210724,1.001513
2083-05-03,290.921936,302.709381,1.659938
2083-05-04,290.645905,306.989746,0.000000
2083-05-05,290.750702,306.856842,0.000000
2083-05-06,292.563232,307.917725,0.000000
2083-05-07,293.854004,311.066284,0.000000
2083-05-08,296.455048,312.796478,0.000000
2083-05-09,296.688599,311.549744,0.000000
2083-05-10,299.135223,313.661011,0.000000
2083-05-11,298.139679,313.796295,3.774789
2083-05-12,297.012970,308.125549,4.135445
2083-05-13,293.877228,310.550903,0.000000
2083-05-14,294.740021,311.717529,0.000000
2083-05-15,296.421875,311.445587,0.000000
2083-05-16,296.364105,309.722198,0.000000
2083-05-17,297.118164,309.603546,0.000000
2083-05-18,294.901672,308.541840,28.014303
2083-05-19,292.523499,306.212433,0.000000
2083-05-20,292.092896,307.053986,0.000000
2083-05-21,296.253113,310.938171,0.000000
2083-05-22,296.751923,310.615662,0.000000
2083-05-23,297.885559,310.614044,0.000000
2083-05-24,298.868134,309.547485,0.526161
2083-05-25,299.628632,308.934204,0.549099
2083-05-26,299.387970,308.776733,4.809173
2083-05-27,298.301605,308.560333,3.045240
2083-05-28,296.971497,308.541992,12.946941
2083-05-29,297.292450,312.845093,12.813959
2083-05-30,297.265961,310.671814,0.000000
2083-05-31,297.772186,310.519836,3.052319
2083-06-01,295.352600,309.753235,30.868378
2083-06-02,294.941498,306.858826,5.585403
2083-06-03,295.356445,306.601929,6.634984
2083-06-04,295.471039,301.608398,27.020668
2083-06-05,295.131927,299.693512,18.382984
2083-06-06,298.810730,306.084381,8.127167
2083-06-07,298.200012,313.618805,2.548480
2083-06-08,297.890778,312.892456,0.000000
2083-06-09,299.156525,310.928253,0.326385
2083-06-10,298.808594,310.409485,0.000000
2083-06-11,300.045746,305.716553,31.710981
2083-06-12,298.219696,307.984589,18.607035
2083-06-13,297.701538,311.499054,0.000000
2083-06-14,295.716766,310.844635,0.000000
2083-06-15,295.908966,305.928864,32.500046
2083-06-16,296.191528,304.769775,9.803865
2083-06-17,295.260925,305.442474,1.863184
2083-06-18,296.053802,306.205658,1.529495
2083-06-19,297.538757,306.220947,2.178617
2083-06-20,298.347748,308.936340,0.000000
2083-06-21,297.927490,308.893951,0.000000
2083-06-22,298.416809,310.385223,0.000000
2083-06-23,298.078613,310.825958,0.000000
2083-06-24,298.490112,310.555603,2.178667
2083-06-25,298.070801,312.288300,0.000000
2083-06-26,298.472748,311.179169,0.000000
2083-06-27,298.137360,308.820862,0.000000
2083-06-28,298.583801,309.477295,1.007348
2083-06-29,298.483948,314.291351,0.000000
2083-06-30,300.752991,315.611359,0.000000
2083-07-01,302.212830,316.447266,0.000000
2083-07-02,302.746460,318.024261,0.000000
2083-07-03,300.991119,317.320404,0.000000
2083-07-04,300.334961,316.167419,0.000000
2083-07-05,300.988586,316.006958,0.000000
2083-07-06,301.628510,317.256042,0.000000
2083-07-07,302.383575,317.757874,0.000000
2083-07-08,300.754730,317.637939,0.369448
2083-07-09,299.531799,312.967865,0.000000
2083-07-10,300.234467,312.553772,0.000000
2083-07-11,300.843536,314.843750,0.373266
2083-07-12,301.564819,314.212097,7.464181
2083-07-13,299.624695,311.420258,0.496754
2083-07-14,300.242401,308.767242,9.058125
2083-07-15,298.739746,310.335846,0.874085
2083-07-16,298.455170,310.652252,0.000000
2083-07-17,298.596497,312.213867,3.510713
2083-07-18,299.124786,310.330933,6.553391
2083-07-19,299.159027,312.198334,0.000000
2083-07-20,298.781891,312.686279,0.000000
2083-07-21,298.902405,313.443085,0.000000
2083-07-22,300.611237,315.342285,0.000000
2083-07-23,300.950073,315.147583,0.000000
2083-07-24,299.118042,314.597198,0.000000
2083-07-25,298.739227,310.785858,0.893218
2083-07-26,298.519897,310.790710,0.773949
2083-07-27,298.881012,310.333893,0.000000
2083-07-28,299.200500,309.569000,0.952272
2083-07-29,299.643494,312.480316,0.000000
2083-07-30,301.025177,313.217255,0.337860
2083-07-31,299.809235,312.866150,1.816633
2083-08-01,300.758301,306.802826,8.201211
2083-08-02,298.882202,310.125183,7.310662
2083-08-03,298.109802,311.252502,0.000000
2083-08-04,298.280792,311.391235,0.411898
2083-08-05,298.479889,309.838562,6.048486
2083-08-06,298.246826,308.670471,0.000000
2083-08-07,299.589172,311.494812,0.000000
2083-08-08,300.459290,314.901947,0.335555
2083-08-09,299.592224,314.766113,0.000000
2083-08-10,298.913696,313.810211,0.000000
2083-08-11,299.466675,313.815186,0.000000
2083-08-12,299.943695,314.438110,0.000000
2083-08-13,298.997711,314.796051,0.000000
2083-08-14,299.701538,315.287689,9.727715
2083-08-15,299.974396,310.847504,0.608235
2083-08-16,299.927002,313.216766,0.000000
2083-08-17,299.080048,312.598755,0.000000
2083-08-18,299.290405,312.978485,0.000000
2083-08-19,300.436646,315.354675,0.000000
2083-08-20,303.697479,319.448883,0.000000
2083-08-21,304.226410,321.664886,0.000000
2083-08-22,302.910309,320.037506,0.000000
2083-08-23,302.474274,318.040100,0.828260
2083-08-24,301.345886,314.987457,12.979039
2083-08-25,302.346710,310.449310,2.822360
2083-08-26,299.536224,311.513824,3.196633
2083-08-27,298.934204,314.153168,0.000000
2083-08-28,297.913513,313.480072,0.000000
2083-08-29,297.297607,311.964630,0.000000
2083-08-30,297.883057,311.435272,0.000000
2083-08-31,297.677582,310.633331,9.267847
2083-09-01,297.663147,310.022888,9.968936
2083-09-02,299.247009,309.556122,2.937670
2083-09-03,298.546661,309.371857,6.702736
2083-09-04,298.023895,307.819641,0.000000
2083-09-05,299.872498,310.055695,0.000000
2083-09-06,301.040100,313.001160,0.000000
2083-09-07,299.370911,314.464172,0.000000
2083-09-08,298.055206,313.346466,0.000000
2083-09-09,298.233063,311.870789,0.615595
2083-09-10,298.801605,310.672821,1.874664
2083-09-11,298.171722,311.155243,0.844636
2083-09-12,299.228729,311.037415,0.000000
2083-09-13,296.703613,311.374237,0.000000
2083-09-14,297.077271,310.250153,0.000000
2083-09-15,298.434326,312.241486,0.000000
2083-09-16,299.436127,313.571899,0.000000
2083-09-17,299.559845,313.848511,0.000000
2083-09-18,300.110657,314.448914,0.000000
2083-09-19,301.142944,315.219055,0.000000
2083-09-20,301.159760,314.385620,0.000000
2083-09-21,300.240082,313.782043,0.000000
2083-09-22,298.321320,312.589996,0.000000
2083-09-23,298.650421,310.757721,0.000000
2083-09-24,298.817108,311.362518,0.000000
2083-09-25,298.420868,310.864960,0.000000
2083-09-26,300.077026,308.587463,6.375131
2083-09-27,297.157715,304.530975,9.611811
2083-09-28,294.601776,303.137939,15.219235
2083-09-29,294.728485,299.527313,6.160066
2083-09-30,296.946838,303.945312,2.648184
2083-10-01,296.225433,302.220886,38.730671
2083-10-02,295.822449,305.369812,0.000000
2083-10-03,295.655426,306.220428,0.292452
2083-10-04,295.366180,305.972015,0.315573
2083-10-05,295.338562,305.408173,2.707121
2083-10-06,293.335327,305.247620,0.286489
2083-10-07,292.530457,307.315887,0.000000
2083-10-08,294.594116,307.059052,0.000000
2083-10-09,293.237305,307.435913,0.000000
2083-10-10,292.808472,308.737274,0.000000
2083-10-11,293.899261,309.168976,0.000000
2083-10-12,294.327881,310.046875,0.000000
2083-10-13,296.562408,310.035004,0.000000
2083-10-14,294.954071,310.151215,0.000000
2083-10-15,295.333130,311.378784,0.000000
2083-10-16,295.531311,312.068573,0.000000
2083-10-17,297.754517,311.849426,0.000000
2083-10-18,298.486115,311.554108,0.285951
2083-10-19,286.501892,301.990051,9.020273
2083-10-20,286.299072,294.344513,20.502937
2083-10-21,287.994568,296.295715,9.049086
2083-10-22,288.775787,299.490906,0.369917
2083-10-23,293.739044,302.296204,0.376969
2083-10-24,293.746307,303.241699,0.319635
2083-10-25,293.483948,304.750580,0.000000
2083-10-26,294.596375,307.350494,0.000000
2083-10-27,288.223633,306.860748,0.382807
2083-10-28,285.658661,298.114990,0.000000
2083-10-29,285.845306,299.486115,0.000000
2083-10-30,289.093140,302.786133,0.000000
2083-10-31,293.365601,302.215759,0.410572
2083-11-01,289.843536,296.760406,5.669254
2083-11-02,288.402100,299.079193,0.000000
2083-11-03,293.106750,300.331665,0.513912
2083-11-04,288.436035,300.470825,0.796999
2083-11-05,285.057007,296.020599,0.000000
2083-11-06,285.737427,296.038177,0.000000
2083-11-07,287.399719,297.501038,0.000000
2083-11-08,288.543610,300.326538,0.000000
2083-11-09,289.435547,301.704102,0.000000
2083-11-10,290.307343,301.797943,0.000000
2083-11-11,293.104767,301.649933,0.884876
2083-11-12,286.262604,301.607574,0.325327
2083-11-13,285.989014,300.913696,0.000000
2083-11-14,289.833069,303.471771,0.000000
2083-11-15,288.311401,302.406586,0.000000
2083-11-16,291.096863,302.029358,0.373904
2083-11-17,292.367126,305.752106,0.000000
2083-11-18,292.186218,308.089294,0.000000
2083-11-19,290.760162,307.696686,0.000000
2083-11-20,285.881439,299.313080,0.000000
2083-11-21,290.732147,304.605042,0.000000
2083-11-22,292.135620,305.407318,0.617694
2083-11-23,281.315216,300.841614,20.606121
2083-11-24,277.553894,288.945496,0.000000
2083-11-25,277.651794,291.689758,0.000000
2083-11-26,278.853882,293.225952,0.000000
2083-11-27,280.465820,301.495941,0.000000
2083-11-28,286.342255,301.731842,0.000000
2083-11-29,291.173157,301.392731,0.000000
2083-11-30,285.519623,300.197815,0.000000
2083-12-01,284.444733,300.170990,0.000000
2083-12-02,286.969635,303.297821,0.000000
2083-12-03,288.536713,305.180511,0.000000
2083-12-04,287.721710,303.821320,0.000000
2083-12-05,281.879333,300.934113,0.000000
2083-12-06,284.549316,297.026672,0.000000
2083-12-07,279.122040,297.507141,0.000000
2083-12-08,284.378784,298.964355,0.000000
2083-12-09,278.180847,296.015045,0.000000
2083-12-10,276.423462,292.865082,0.000000
2083-12-11,277.919006,294.404999,0.000000
2083-12-12,280.539917,297.459351,0.000000
2083-12-13,286.709747,300.870728,0.000000
2083-12-14,291.060638,304.535339,0.386826
2083-12-15,290.659027,304.306030,0.000000
2083-12-16,288.316711,305.049347,0.000000
2083-12-17,291.559570,305.304932,0.643069
2083-12-18,292.558746,304.385254,0.000000
2083-12-19,290.914551,303.382538,0.000000
2083-12-20,288.241272,299.030609,0.000000
2083-12-21,290.882202,306.101135,0.320560
2083-12-22,289.730713,305.392303,0.000000
2083-12-23,286.200623,302.975952,0.000000
2083-12-24,287.886261,301.441223,0.000000
2083-12-25,284.902069,302.266907,0.000000
2083-12-26,289.086914,302.092896,0.000000
2083-12-27,284.339569,301.374847,0.000000
2083-12-28,288.683838,304.494324,0.000000
2083-12-29,288.952789,303.277588,0.000000
2083-12-30,284.997864,300.266113,0.000000
2083-12-31,292.327881,300.204590,15.517536
2084-01-01,283.032562,293.710876,2.382347
2084-01-02,283.360962,294.151337,0.000000
2084-01-03,281.877533,294.645630,0.000000
2084-01-04,280.661591,294.893677,0.000000
2084-01-05,279.494110,293.878357,0.000000
2084-01-06,278.528748,288.935822,1.959268
2084-01-07,285.214844,302.881470,2.444510
2084-01-08,290.071869,294.426422,5.150115
2084-01-09,286.973907,297.378998,0.000000
2084-01-10,284.425751,299.276733,0.000000
2084-01-11,285.247101,296.581360,0.000000
2084-01-12,284.165558,297.535034,0.000000
2084-01-13,287.209900,299.481628,0.000000
2084-01-14,286.984070,303.998901,0.000000
2084-01-15,288.619751,302.935028,0.000000
2084-01-16,284.622650,300.323029,0.000000
2084-01-17,286.301880,302.580017,0.000000
2084-01-18,285.897095,301.563629,0.000000
2084-01-19,281.977020,298.905457,0.000000
2084-01-20,279.974518,287.948761,0.303269
2084-01-21,274.342621,288.603119,0.000000
2084-01-22,276.555634,297.562195,0.000000
2084-01-23,283.372589,301.718903,0.000000
2084-01-24,284.409302,301.179474,3.575708
2084-01-25,286.752380,295.231232,5.751802
2084-01-26,283.478210,293.277679,2.027751
2084-01-27,283.074799,301.138916,0.000000
2084-01-28,287.043945,300.355042,0.000000
2084-01-29,283.490875,298.912201,0.000000
2084-01-30,283.802948,299.233215,0.000000
2084-01-31,280.059052,296.669403,0.000000
2084-02-01,276.854584,288.774506,0.000000
2084-02-02,273.943451,289.102142,0.000000
2084-02-03,277.160431,291.088806,0.000000
2084-02-04,285.669952,292.641541,12.864579
2084-02-05,282.102539,290.791687,2.546248
2084-02-06,283.205505,300.096741,0.762564
2084-02-07,287.835388,298.143066,0.315262
2084-02-08,289.490265,298.752625,10.184930
2084-02-09,285.456909,297.782043,1.251605
2084-02-10,284.061066,298.968262,0.000000
2084-02-11,286.487152,304.693359,0.000000
2084-02-12,289.270599,304.201752,0.775528
2084-02-13,285.956512,301.935791,0.997429
2084-02-14,286.537018,301.379669,0.000000
2084-02-15,283.787872,296.798553,0.000000
2084-02-16,283.812469,295.116760,0.000000
2084-02-17,280.390167,291.322113,0.000000
2084-02-18,276.880066,290.566925,0.000000
2084-02-19,275.219574,289.758545,0.000000
2084-02-20,279.421875,293.812683,0.000000
2084-02-21,283.729736,298.551605,0.935206
2084-02-22,288.527069,305.787140,0.920351
2084-02-23,292.607880,311.836426,0.000000
2084-02-24,292.751587,310.633759,0.000000
2084-02-25,289.670929,306.036743,0.000000
2084-02-26,291.914001,305.396790,0.000000
2084-02-27,285.790131,303.756409,1.482628
2084-02-28,284.353760,301.728119,0.905922
2084-02-29,283.567688,298.871368,0.452961
2084-03-01,282.781586,296.014618,0.000000
2084-03-02,281.616791,297.705231,0.000000
2084-03-03,283.382629,300.319550,0.000000
2084-03-04,286.665405,303.336029,0.335922
2084-03-05,288.946198,305.995422,0.000000
2084-03-06,290.732422,306.205292,0.000000
2084-03-07,293.363373,305.889923,0.000000
2084-03-08,293.099762,305.729584,0.000000
2084-03-09,293.374268,305.868744,0.830741
2084-03-10,291.695251,306.228973,3.048759
2084-03-11,287.873901,301.825928,1.550876
2084-03-12,273.436737,290.953369,0.000000
2084-03-13,272.263184,285.065399,0.000000
2084-03-14,276.053955,290.226013,0.000000
2084-03-15,278.937103,296.761017,0.000000
2084-03-16,282.589294,298.249512,0.000000
2084-03-17,282.622131,298.299896,0.000000
2084-03-18,281.580627,298.642334,0.000000
2084-03-19,288.133911,299.627014,0.000000
2084-03-20,289.456085,301.027802,9.126774
2084-03-21,289.071289,297.746033,3.384422
2084-03-22,283.337219,295.658051,0.000000
2084-03-23,284.022583,300.408295,0.000000
2084-03-24,287.893097,300.797699,0.000000
2084-03-25,291.187805,299.619049,0.411954
2084-03-26,291.091003,298.748871,0.547087
2084-03-27,291.141785,299.495361,1.341313
2084-03-28,292.117126,299.502014,11.070699
2084-03-29,290.362488,295.484375,0.000000
2084-03-30,285.179413,298.741516,0.000000
2084-03-31,286.997711,304.087250,0.000000
2084-04-01,289.585632,305.218140,0.000000
2084-04-02,289.376862,306.204834,0.000000
2084-04-03,290.839905,305.392365,0.000000
2084-04-04,291.934418,302.424286,0.000000
2084-04-05,293.416626,303.556519,3.455651
2084-04-06,290.750549,304.194794,0.000000
2084-04-07,286.638824,298.159241,0.000000
2084-04-08,287.880035,298.121490,0.000000
2084-04-09,293.301025,308.139374,0.000000
2084-04-10,291.904541,310.381714,0.000000
2084-04-11,294.806824,309.957062,0.000000
2084-04-12,292.513306,307.474182,1.294280
2084-04-13,290.665009,309.484741,0.000000
2084-04-14,294.444366,309.040863,0.000000
2084-04-15,293.112091,310.246643,0.564789
2084-04-16,295.508423,310.556335,0.739998
2084-04-17,292.962952,308.226471,0.618382
2084-04-18,291.686157,307.058685,0.000000
2084-04-19,291.112274,310.599426,0.000000
2084-04-20,292.431671,311.001343,0.000000
2084-04-21,293.876617,310.663696,0.000000
2084-04-22,297.296906,314.194611,0.000000
2084-04-23,296.910309,314.314758,1.013163
2084-04-24,293.141113,302.689484,0.313209
2084-04-25,293.084320,306.406097,0.000000
2084-04-26,296.041779,305.674408,1.910029
2084-04-27,295.308868,306.804291,16.373333
2084-04-28,289.364441,306.903320,0.000000
2084-04-29,289.192108,310.513977,0.000000
2084-04-30,294.374817,310.712830,0.000000
2084-05-01,292.052490,309.296387,10.671991
2084-05-02,289.570740,310.942078,0.312667
2084-05-03,292.767181,310.799866,0.000000
2084-05-04,290.166443,309.208954,0.000000
2084-05-05,298.139435,305.366241,0.000000
2084-05-06,299.082184,307.232758,0.000000
2084-05-07,297.884399,311.148987,0.672802
2084-05-08,298.366272,311.859772,0.000000
2084-05-09,299.286163,311.036652,0.000000
2084-05-10,296.492615,309.009491,0.000000
2084-05-11,296.034851,306.118103,32.012241
2084-05-12,292.736145,309.165161,3.905020
2084-05-13,293.018127,310.693115,0.000000
2084-05-14,294.656250,313.134460,0.000000
2084-05-15,295.240417,312.425232,0.000000
2084-05-16,296.253937,310.634003,0.000000
2084-05-17,297.732300,311.760040,0.000000
2084-05-18,298.561615,313.865662,0.000000
2084-05-19,300.229309,314.462311,0.000000
2084-05-20,298.871460,314.643738,0.000000
2084-05-21,298.360260,313.641663,0.000000
2084-05-22,298.574524,313.209045,0.000000
2084-05-23,299.120728,310.915649,0.000000
2084-05-24,298.640869,312.443268,0.000000
2084-05-25,296.863251,312.737122,0.000000
2084-05-26,296.752228,313.250580,0.000000
2084-05-27,298.334381,312.725159,0.927890
2084-05-28,297.299774,310.646698,0.426515
2084-05-29,297.203278,310.646057,0.000000
2084-05-30,296.591949,310.830414,0.000000
2084-05-31,296.602020,310.222046,0.000000
2084-06-01,297.441223,309.794647,0.000000
2084-06-02,299.068115,308.386108,0.807484
2084-06-03,299.201141,308.840424,10.191560
2084-06-04,298.774902,307.419769,6.453455
2084-06-05,298.020020,308.301086,1.731242
2084-06-06,297.644684,308.244843,20.307945
2084-06-07,296.773193,303.012360,6.871522
2084-06-08,297.130280,304.046173,11.003872
2084-06-09,297.143036,308.487671,0.000000
2084-06-10,299.460236,308.882385,0.000000
2084-06-11,299.281403,308.472473,6.843811
2084-06-12,298.727295,304.158478,43.979538
2084-06-13,298.200806,309.200592,0.364067
2084-06-14,298.313477,311.398651,4.506841
2084-06-15,298.865295,313.951630,0.000000
2084-06-16,299.826904,316.112732,0.000000
2084-06-17,302.294983,315.388214,1.339553
2084-06-18,301.345276,317.409485,0.000000
2084-06-19,300.065094,316.931213,0.000000
2084-06-20,300.684662,316.686340,0.000000
2084-06-21,300.446777,315.103485,0.000000
2084-06-22,299.403900,314.549225,0.000000
2084-06-23,299.515839,314.459045,0.000000
2084-06-24,300.040955,314.200470,0.000000
2084-06-25,300.468231,314.188660,0.650240
2084-06-26,299.664520,313.396301,0.000000
2084-06-27,299.699615,313.011993,0.000000
2084-06-28,299.888123,314.044586,0.000000
2084-06-29,300.977997,314.636261,0.000000
2084-06-30,300.225403,313.468567,0.000000
2084-07-01,300.338806,312.726135,0.000000
2084-07-02,299.724487,311.054016,0.000000
2084-07-03,299.479462,308.572876,0.000000
2084-07-04,299.955688,308.531128,0.000000
2084-07-05,300.030151,308.162384,5.051417
2084-07-06,299.678986,311.495758,0.000000
2084-07-07,300.154938,311.324402,0.000000
2084-07-08,299.737213,312.005463,1.742853
2084-07-09,300.228424,311.638123,0.000000
2084-07-10,299.569031,309.682587,10.115272
2084-07-11,299.215332,307.272217,4.854247
2084-07-12,299.463867,308.312073,0.000000
2084-07-13,298.848694,311.028503,0.000000
2084-07-14,299.626617,311.677887,0.508661
2084-07-15,300.377563,310.096161,3.387784
2084-07-16,300.024536,308.748993,3.897156
2084-07-17,299.126953,308.975586,0.000000
2084-07-18,299.918823,309.685272,0.000000
2084-07-19,299.742340,310.257935,0.000000
2084-07-20,299.094482,310.525574,0.000000
2084-07-21,299.611450,311.898102,0.000000
2084-07-22,300.247681,314.299500,0.000000
2084-07-23,300.249664,313.426514,6.086194
2084-07-24,300.257202,308.563995,34.178703
2084-07-25,299.775116,308.972229,9.689454
2084-07-26,302.316101,308.156647,0.000000
2084-07-27,299.875916,311.659363,0.000000
2084-07-28,299.455261,311.944092,0.000000
2084-07-29,299.932404,311.820496,0.000000
2084-07-30,300.574432,312.685760,0.000000
2084-07-31,299.753540,313.563171,0.000000
2084-08-01,298.997498,313.390076,0.000000
2084-08-02,300.693787,315.968353,0.336310
2084-08-03,300.256622,316.660034,0.000000
2084-08-04,299.819885,316.211029,0.000000
2084-08-05,299.898834,315.879791,5.198208
2084-08-06,299.632751,315.101166,0.773457
2084-08-07,300.654144,314.587341,0.000000
2084-08-08,300.483765,313.492218,0.000000
2084-08-09,300.955505,316.764404,0.000000
2084-08-10,303.598297,317.842926,0.315413
2084-08-11,302.618103,316.636261,0.000000
2084-08-12,301.384155,315.882935,0.000000
2084-08-13,300.622009,312.907013,0.000000
2084-08-14,301.774200,314.958405,0.000000
2084-08-15,301.574036,314.506592,0.000000
2084-08-16,300.859161,315.220886,0.000000
2084-08-17,300.814178,316.726227,1.646906
2084-08-18,301.083160,315.796814,0.000000
2084-08-19,302.135223,315.883606,0.000000
2084-08-20,302.183716,316.147949,0.000000
2084-08-21,300.921997,315.647461,0.000000
2084-08-22,301.704376,311.371185,12.290578
2084-08-23,301.813049,308.651947,15.861750
2084-08-24,300.388580,310.496704,0.000000
2084-08-25,301.347168,315.251953,0.000000
2084-08-26,300.736481,314.205292,0.000000
2084-08-27,298.971863,311.046844,2.484878
2084-08-28,298.821503,309.235077,0.000000
2084-08-29,297.206512,309.035614,7.932106
2084-08-30,297.791473,310.212402,3.331215
2084-08-31,297.893188,310.922028,0.617868
2084-09-01,297.475800,311.748688,1.806269
2084-09-02,298.648438,309.401672,4.035618
2084-09-03,299.561615,308.286682,3.075547
2084-09-04,296.437378,303.953522,35.480846
2084-09-05,295.642212,297.211365,53.744316
2084-09-06,294.039154,297.557739,17.359175
2084-09-07,298.240875,302.663757,24.334320
2084-09-08,296.350342,304.988525,6.300725
2084-09-09,297.650116,306.021515,3.117759
2084-09-10,297.832092,307.836761,1.774015
2084-09-11,297.365082,308.796783,0.000000
2084-09-12,298.241333,309.572388,0.000000
2084-09-13,298.531769,311.738464,0.000000
2084-09-14,299.182129,312.498444,0.000000
2084-09-15,297.343384,312.377258,0.000000
2084-09-16,297.568359,310.594696,0.000000
2084-09-17,297.386505,308.996155,0.000000
2084-09-18,296.776489,308.687744,1.509940
2084-09-19,295.984344,310.091003,0.000000
2084-09-20,296.944305,310.234161,0.000000
2084-09-21,299.193024,310.380676,0.000000
2084-09-22,295.267181,309.952789,0.000000
2084-09-23,296.282135,308.967346,1.452087
2084-09-24,297.476776,309.622955,0.000000
2084-09-25,298.327576,309.739105,0.355252
2084-09-26,298.215698,310.047455,0.000000
