#Variables:
#tasmin_GFDL-ESM2G_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),pr_GFDL-ESM2G_rcp85(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),pr_GFDL-ESM2G_rcp85(mm)
2086-03-21,290.123535,300.910126,6.606923
2086-03-22,295.044342,304.385986,24.710062
2086-03-23,290.883942,301.444916,13.427872
2086-03-24,292.460419,303.659393,2.481992
2086-03-25,291.379181,302.880981,0.748155
2086-03-26,293.816101,301.643372,10.163287
2086-03-27,293.369293,304.096863,0.000000
2086-03-28,293.533417,305.861023,0.779018
2086-03-29,292.680115,305.311066,1.975547
2086-03-30,292.731659,305.344543,2.057775
2086-03-31,290.836273,304.090973,3.250362
2086-04-01,272.949097,299.858490,0.000000
2086-04-02,271.864166,289.963257,0.000000
2086-04-03,277.589844,294.923645,0.000000
2086-04-04,283.699158,299.201569,0.000000
2086-04-05,289.699646,307.445190,0.000000
2086-04-06,293.305695,307.535248,0.000000
2086-04-07,292.238007,306.794556,1.474116
2086-04-08,284.804382,304.870514,0.000000
2086-04-09,278.517944,290.755188,0.000000
2086-04-10,276.893524,294.638580,0.000000
2086-04-11,283.667450,299.095001,0.000000
2086-04-12,289.810791,304.138489,0.000000
2086-04-13,292.378143,304.844208,0.000000
2086-04-14,293.479797,308.663177,1.354644
2086-04-15,294.318512,308.101624,0.000000
2086-04-16,290.621490,307.337189,0.000000
2086-04-17,288.666840,309.448425,0.000000
2086-04-18,292.955017,312.692108,0.000000
2086-04-19,296.344147,314.772247,0.000000
2086-04-20,298.508423,315.877533,0.000000
2086-04-21,298.893799,315.073334,0.000000
2086-04-22,296.869598,309.092682,0.000000
2086-04-23,295.785431,308.438843,0.000000
2086-04-24,296.180298,308.462830,0.667396
2086-04-25,295.493469,308.344238,1.006265
2086-04-26,294.668304,309.784637,0.000000
2086-04-27,295.683899,311.477173,0.000000
2086-04-28,295.995331,310.841949,1.473993
2086-04-29,296.457550,310.587067,0.553784
2086-04-30,296.433655,314.057526,0.000000
2086-05-01,298.841522,314.339478,0.593182
2086-05-02,299.034515,314.834839,0.000000
2086-05-03,297.463837,313.042114,0.327720
2086-05-04,296.913208,314.110626,0.000000
2086-05-05,299.841797,314.706024,0.000000
2086-05-06,298.930115,312.815765,4.542138
2086-05-07,295.555511,304.314301,15.105446
2086-05-08,292.022461,302.445709,0.000000
2086-05-09,295.969086,307.714081,0.000000
2086-05-10,296.484741,309.384430,0.000000
2086-05-11,297.148010,308.682343,0.000000
2086-05-12,296.818726,310.246552,0.000000
2086-05-13,297.792114,312.492615,0.000000
2086-05-14,297.902527,314.284943,0.000000
2086-05-15,297.568848,313.584839,0.000000
2086-05-16,295.136078,307.635132,9.170870
2086-05-17,293.144287,300.507172,17.741541
2086-05-18,294.098969,301.440125,19.132002
2086-05-19,296.689972,306.009521,9.060605
2086-05-20,296.112183,305.630127,11.072870
2086-05-21,296.598785,305.171082,0.000000
2086-05-22,295.030426,307.671082,0.000000
2086-05-23,295.629883,309.172363,0.000000
2086-05-24,296.285492,310.566528,0.000000
2086-05-25,298.267212,309.763672,0.000000
2086-05-26,298.212433,315.483765,0.000000
2086-05-27,301.518799,316.523712,0.000000
2086-05-28,301.938080,317.069794,0.000000
2086-05-29,300.530945,316.889374,0.000000
2086-05-30,299.972931,316.018646,0.000000
2086-05-31,300.022430,315.118835,0.504703
2086-06-01,300.536255,314.343048,0.000000
2086-06-02,300.187897,313.822327,0.000000
2086-06-03,299.963257,314.366364,0.000000
2086-06-04,299.958466,314.662872,0.400871
2086-06-05,300.825409,314.793274,0.000000
2086-06-06,300.966522,315.670227,0.000000
2086-06-07,301.240662,316.695709,0.000000
2086-06-08,300.331543,316.434052,0.000000
2086-06-09,300.530365,316.966034,0.000000
2086-06-10,301.202423,317.557312,0.000000
2086-06-11,301.993286,317.857544,0.000000
2086-06-12,302.409851,318.326630,0.000000
2086-06-13,303.431732,318.679321,0.000000
2086-06-14,303.776367,319.496216,0.000000
2086-06-15,305.022461,318.054932,0.000000
2086-06-16,303.802094,317.486816,0.000000
2086-06-17,301.600464,315.749115,0.000000
2086-06-18,303.823303,316.954407,0.000000
2086-06-19,305.729401,316.326050,0.000000
2086-06-20,303.017853,314.886841,0.000000
2086-06-21,301.280792,313.973175,0.000000
2086-06-22,300.562531,313.950073,0.000000
2086-06-23,300.612213,313.773712,0.000000
2086-06-24,301.391449,313.343597,0.000000
2086-06-25,302.260742,314.016052,0.000000
2086-06-26,303.322052,313.362640,0.000000
2086-06-27,302.152100,312.410370,2.257077
2086-06-28,301.437012,309.479156,4.905860
2086-06-29,301.164551,313.276428,0.000000
2086-06-30,300.821960,313.012024,0.000000
2086-07-01,300.840363,313.095856,0.000000
2086-07-02,300.552032,312.897278,0.000000
2086-07-03,300.744598,313.269226,0.000000
2086-07-04,300.544891,313.464844,0.000000
2086-07-05,300.665619,312.915131,0.000000
2086-07-06,300.427887,312.060669,0.000000
2086-07-07,300.571899,312.585419,0.000000
2086-07-08,300.344543,312.674377,0.000000
2086-07-09,300.839417,313.540100,0.000000
2086-07-10,301.188721,313.274597,0.000000
2086-07-11,300.973480,313.784241,0.000000
2086-07-12,300.810333,313.636993,0.000000
2086-07-13,301.161591,313.815613,0.000000
2086-07-14,301.429047,314.879700,0.000000
2086-07-15,301.339386,313.278442,0.332034
2086-07-16,301.055634,312.657776,0.000000
2086-07-17,301.240875,312.561371,0.000000
2086-07-18,301.309875,312.482819,0.000000
2086-07-19,301.351074,312.621704,0.000000
2086-07-20,301.182098,314.037140,0.000000
2086-07-21,301.086761,313.292389,0.000000
2086-07-22,301.008240,312.665619,0.000000
2086-07-23,301.011963,313.030884,0.000000
2086-07-24,301.673065,314.520721,0.000000
2086-07-25,301.641968,315.226196,0.000000
2086-07-26,302.128143,314.952850,0.000000
2086-07-27,301.994843,313.225494,0.000000
2086-07-28,300.765778,309.850464,14.633612
2086-07-29,296.959869,303.708771,15.510869
2086-07-30,293.169891,309.225525,0.382004
2086-07-31,297.396637,313.010559,0.000000
2086-08-01,300.208557,312.709839,0.000000
2086-08-02,300.579071,312.631073,0.000000
2086-08-03,300.823639,312.422363,0.000000
2086-08-04,301.121307,313.099548,0.000000
2086-08-05,301.504181,313.248688,0.000000
2086-08-06,301.471069,314.669312,0.000000
2086-08-07,301.085602,315.068024,0.000000
2086-08-08,301.534027,315.715210,0.000000
2086-08-09,301.851654,315.208038,0.000000
2086-08-10,301.201599,313.048279,0.000000
2086-08-11,300.604248,313.121613,0.000000
2086-08-12,301.112610,313.094299,0.000000
2086-08-13,300.824341,313.032043,0.000000
2086-08-14,301.059021,313.937469,0.000000
2086-08-15,302.025696,315.201385,0.000000
2086-08-16,301.804169,315.010101,0.000000
2086-08-17,303.737122,316.621490,0.000000
2086-08-18,303.232635,315.450592,0.000000
2086-08-19,302.588165,314.936005,0.000000
2086-08-20,301.797028,314.170685,0.000000
2086-08-21,301.801453,314.150574,0.000000
2086-08-22,302.333405,314.141937,0.000000
2086-08-23,302.618011,315.745422,0.000000
2086-08-24,303.518799,316.941650,0.000000
2086-08-25,303.508759,317.289764,0.000000
2086-08-26,304.325012,318.231934,0.821609
2086-08-27,305.350403,318.218994,0.000000
2086-08-28,304.668304,317.865479,0.000000
2086-08-29,302.745331,316.176666,0.000000
2086-08-30,302.733276,314.224731,0.000000
2086-08-31,303.262543,314.364166,0.551866
2086-09-01,301.992645,314.935516,0.000000
2086-09-02,301.624237,313.834808,0.000000
2086-09-03,301.334869,313.761780,0.000000
2086-09-04,301.467712,313.656128,0.000000
2086-09-05,301.560425,313.688019,0.000000
2086-09-06,301.558136,313.263580,1.781505
2086-09-07,301.792969,313.468475,0.000000
2086-09-08,301.811859,313.356293,0.551495
2086-09-09,301.144043,313.350372,0.000000
2086-09-10,301.967590,313.966034,0.304178
2086-09-11,302.901550,315.011353,1.756632
2086-09-12,295.514893,313.418640,3.077857
2086-09-13,295.533142,307.264496,0.000000
2086-09-14,295.123871,308.587494,0.000000
2086-09-15,297.218018,309.986633,0.000000
2086-09-16,298.967560,311.126007,0.501581
2086-09-17,299.290771,310.617737,2.378166
2086-09-18,299.516968,309.917175,0.000000
2086-09-19,299.127106,310.139221,0.000000
2086-09-20,299.052795,311.878784,0.000000
2086-09-21,299.782349,313.302216,0.000000
2086-09-22,299.880890,313.695709,0.000000
2086-09-23,300.906952,312.521149,0.000000
2086-09-24,301.078094,313.034515,0.000000
2086-09-25,300.927277,315.541473,0.000000
2086-09-26,301.652740,316.851624,4.573792
2086-09-27,289.942719,314.553284,0.000000
2086-09-28,289.135773,304.268707,0.000000
2086-09-29,290.797089,308.778625,0.000000
2086-09-30,288.690552,311.268890,0.000000
2086-10-01,293.186157,312.245087,0.000000
2086-10-02,294.211823,313.074738,0.000000
2086-10-03,294.249268,312.946442,0.000000
2086-10-04,297.425812,313.154327,0.000000
2086-10-05,297.787506,312.893494,0.000000
2086-10-06,296.897186,312.242340,0.000000
2086-10-07,298.660156,312.689087,0.890264
2086-10-08,299.952667,312.242798,2.169464
2086-10-09,298.840057,312.110168,0.749747
2086-10-10,298.922241,311.333588,4.798506
2086-10-11,294.719604,308.179993,3.624968
2086-10-12,297.606445,307.219940,0.000000
2086-10-13,297.951111,307.442169,0.000000
2086-10-14,296.851532,306.919556,0.000000
2086-10-15,297.234467,307.096649,0.000000
2086-10-16,295.181610,302.151001,2.431581
2086-10-17,293.369720,300.610870,38.961788
2086-10-18,289.014526,302.682983,22.294250
2086-10-19,282.437042,289.813385,1.196053
2086-10-20,283.071503,289.868103,0.000000
2086-10-21,284.489716,300.102783,0.000000
2086-10-22,292.741394,303.336060,0.000000
2086-10-23,295.259949,304.795258,0.000000
2086-10-24,296.661316,307.589264,0.867089
2086-10-25,289.359680,305.020203,0.000000
2086-10-26,287.273895,300.465515,0.000000
2086-10-27,286.490143,300.802094,0.000000
2086-10-28,284.868469,303.665985,0.000000
2086-10-29,288.611420,303.117157,0.000000
2086-10-30,289.999969,304.171997,0.000000
2086-10-31,290.655182,305.166565,0.000000
2086-11-01,290.227478,304.631958,0.000000
2086-11-02,288.943604,305.461823,0.000000
2086-11-03,292.962250,303.908813,0.000000
2086-11-04,282.349182,297.754913,0.000000
2086-11-05,281.014893,300.921844,0.000000
2086-11-06,283.260254,301.868805,0.000000
2086-11-07,286.770752,300.005829,0.000000
2086-11-08,281.493195,293.725647,0.000000
2086-11-09,278.646301,296.588165,0.000000
2086-11-10,282.349579,295.093597,0.000000
2086-11-11,275.493195,296.415344,0.000000
2086-11-12,283.288025,298.503571,0.000000
2086-11-13,287.726166,300.392395,0.000000
2086-11-14,290.133423,300.717468,5.499045
2086-11-15,291.888062,302.640686,0.399222
2086-11-16,292.541779,302.932648,2.567977
2086-11-17,282.686615,299.171112,0.000000
2086-11-18,282.602478,295.705200,0.000000
2086-11-19,279.355988,293.789124,0.000000
2086-11-20,279.011932,296.946472,0.000000
2086-11-21,280.502289,294.936005,0.000000
2086-11-22,279.409607,294.037933,0.000000
2086-11-23,279.502808,291.550598,0.000000
2086-11-24,279.229309,289.243927,0.000000
2086-11-25,277.137482,289.386810,0.000000
2086-11-26,275.297546,289.169556,0.000000
2086-11-27,273.821259,291.615875,0.000000
2086-11-28,281.242462,290.490112,0.364517
2086-11-29,274.103699,292.127136,0.000000
2086-11-30,279.215759,299.121552,0.000000
2086-12-01,284.607880,302.652893,0.000000
2086-12-02,285.970551,298.405182,0.000000
2086-12-03,280.629761,293.163483,1.122928
2086-12-04,284.416565,297.100830,13.247531
2086-12-05,288.666107,301.061981,0.490587
2086-12-06,283.867279,299.579498,0.000000
2086-12-07,282.687866,295.256561,0.000000
2086-12-08,274.285919,287.698975,0.000000
2086-12-09,270.777344,281.555511,0.000000
2086-12-10,271.470276,282.476624,1.713241
2086-12-11,277.405212,289.929199,7.376556
2086-12-12,273.841797,286.112213,0.000000
2086-12-13,280.839355,300.535492,1.077585
2086-12-14,276.027527,297.688477,0.000000
2086-12-15,266.574890,277.090851,0.000000
2086-12-16,266.542511,275.482544,10.128178
2086-12-17,264.382111,272.398895,5.469153
2086-12-18,256.824890,274.187988,0.000000
2086-12-19,270.262329,277.592865,0.000000
2086-12-20,274.819153,285.939423,1.096834
2086-12-21,277.908508,287.235962,0.000000
2086-12-22,274.065002,286.685547,0.000000
2086-12-23,276.083374,293.220947,0.000000
2086-12-24,278.863617,291.682281,0.000000
2086-12-25,277.531067,292.171356,0.000000
2086-12-26,278.630463,291.020844,0.000000
2086-12-27,272.383362,291.254669,0.000000
2086-12-28,280.297272,295.622345,0.000000
2086-12-29,287.443604,297.689819,2.583015
2086-12-30,281.255402,293.994690,0.000000
2086-12-31,277.903290,288.228119,0.000000
2087-01-01,275.945984,289.063751,0.000000
2087-01-02,276.835449,291.167511,0.000000
2087-01-03,275.954956,291.718292,0.000000
2087-01-04,279.012268,293.804901,0.000000
2087-01-05,282.486053,296.324860,0.000000
2087-01-06,285.945374,302.507111,0.000000
2087-01-07,289.196167,304.363403,0.000000
2087-01-08,287.052124,303.368927,0.000000
2087-01-09,284.308350,298.118988,0.000000
2087-01-10,288.121704,296.424194,0.000000
2087-01-11,289.474060,297.587891,2.663448
2087-01-12,281.669006,296.316925,0.561149
2087-01-13,283.769714,298.740448,0.000000
2087-01-14,281.723541,297.172668,0.000000
2087-01-15,284.597198,302.748138,0.000000
2087-01-16,284.000000,300.461151,0.000000
2087-01-17,279.048309,294.405518,0.000000
2087-01-18,278.526215,292.467346,0.000000
2087-01-19,280.881073,296.208618,0.000000
2087-01-20,282.280518,296.573303,0.000000
2087-01-21,282.834717,296.834320,0.000000
2087-01-22,283.231750,297.026703,0.000000
2087-01-23,285.031158,296.047485,0.000000
2087-01-24,289.349274,298.854431,9.860662
2087-01-25,283.431396,298.673065,1.404318
2087-01-26,284.032806,297.467682,0.000000
2087-01-27,288.089813,299.335144,21.553976
2087-01-28,281.990662,295.915039,2.535828
2087-01-29,280.882843,292.563599,0.000000
2087-01-30,286.371460,297.282043,9.548057
2087-01-31,284.674225,296.049866,8.471443
2087-02-01,281.374115,292.232544,0.000000
2087-02-02,279.756653,293.278381,0.000000
2087-02-03,282.953491,294.529694,1.644890
2087-02-04,278.182953,292.991852,0.000000
2087-02-05,275.036530,285.369232,0.327123
2087-02-06,274.596680,285.308655,0.000000
2087-02-07,273.279724,288.126984,0.000000
2087-02-08,280.242004,291.116119,0.000000
2087-02-09,284.117401,293.891724,0.382820
2087-02-10,285.879639,295.706818,8.101743
2087-02-11,286.250671,296.634705,0.473656
2087-02-12,282.712463,295.497253,1.762699
2087-02-13,285.179443,296.798859,6.499150
2087-02-14,281.645660,294.274994,0.000000
2087-02-15,285.472839,299.835449,0.000000
2087-02-16,283.672455,298.419312,0.000000
2087-02-17,282.459564,299.609161,0.000000
2087-02-18,286.726044,298.637756,1.102784
2087-02-19,282.623199,293.760406,0.000000
2087-02-20,281.302612,294.836334,0.000000
2087-02-21,277.657776,299.489777,0.000000
2087-02-22,284.485626,298.637085,0.000000
2087-02-23,282.319183,295.090393,0.000000
2087-02-24,281.058746,295.828705,0.000000
2087-02-25,286.699860,301.576019,0.288932
2087-02-26,288.633881,303.729462,1.609792
2087-02-27,285.489075,303.975372,0.477185
2087-02-28,290.680511,303.570404,3.622828
2087-03-01,286.748444,301.374695,0.820877
2087-03-02,283.075134,300.193024,0.000000
2087-03-03,284.116394,304.057068,0.000000
2087-03-04,287.277985,303.490173,0.000000
2087-03-05,289.810547,300.768250,9.698400
2087-03-06,286.804993,297.969055,1.752965
2087-03-07,287.431946,302.542694,0.000000
2087-03-08,290.060059,306.976593,0.000000
2087-03-09,290.110901,307.862366,0.000000
2087-03-10,289.851257,306.296753,0.000000
2087-03-11,285.146484,298.121765,0.000000
2087-03-12,285.333160,295.535217,0.000000
2087-03-13,285.624542,293.427643,0.000000
2087-03-14,287.239105,298.419769,0.534191
2087-03-15,288.872803,304.402161,2.565569
2087-03-16,286.821625,302.793915,2.777760
2087-03-17,281.353882,297.978119,0.000000
2087-03-18,281.686523,301.252167,0.000000
2087-03-19,286.849701,305.075348,0.000000
2087-03-20,288.027802,303.577759,0.000000
2087-03-21,283.938446,297.380829,0.000000
2087-03-22,285.395538,297.249207,0.000000
2087-03-23,288.722168,305.342743,0.000000
2087-03-24,292.797394,305.303864,1.997912
2087-03-25,290.830414,304.049896,2.220676
2087-03-26,284.639282,301.905853,0.000000
2087-03-27,288.067810,304.994202,0.000000
2087-03-28,289.826508,306.104065,0.000000
2087-03-29,290.815765,305.068451,0.000000
2087-03-30,288.700653,302.685089,0.000000
2087-03-31,289.642059,304.987061,0.000000
2087-04-01,292.750244,308.447357,0.291060
2087-04-02,292.663910,307.378937,0.284342
2087-04-03,290.528809,302.211975,10.746384
2087-04-04,288.430145,294.076447,4.440075
2087-04-05,291.205017,302.400909,7.740141
2087-04-06,284.874756,302.040253,4.056439
2087-04-07,281.539246,294.083801,0.000000
2087-04-08,284.017578,293.653870,0.000000
2087-04-09,288.197144,296.462067,0.883074
2087-04-10,291.260895,303.342072,1.409488
2087-04-11,292.417084,305.945221,1.730244
2087-04-12,293.255768,305.670746,1.866179
2087-04-13,288.862854,304.076935,0.000000
2087-04-14,286.172821,307.040436,0.000000
2087-04-15,292.101959,308.008026,0.000000
2087-04-16,294.362213,309.081848,0.000000
2087-04-17,292.026276,302.227112,10.596847
2087-04-18,294.309357,305.971252,0.000000
2087-04-19,295.179657,310.724182,0.000000
2087-04-20,295.938324,312.551270,0.000000
2087-04-21,295.873260,311.988586,0.000000
2087-04-22,295.930023,313.453857,0.000000
2087-04-23,299.834137,315.708374,0.000000
2087-04-24,296.953827,314.721405,0.753807
2087-04-25,293.770020,307.491364,10.207561
2087-04-26,295.577576,307.452728,1.907733
2087-04-27,296.043823,308.488342,0.618455
2087-04-28,292.053619,307.226471,0.462640
2087-04-29,291.337677,300.078705,0.000000
2087-04-30,292.973938,305.271271,0.000000
2087-05-01,295.215088,309.907867,0.000000
2087-05-02,297.270203,314.114258,0.000000
2087-05-03,298.833313,312.908020,0.000000
2087-05-04,296.654724,310.764038,0.446541
2087-05-05,296.249359,309.772064,4.512377
2087-05-06,294.998352,304.904419,23.167210
2087-05-07,293.889862,302.264038,13.035855
2087-05-08,295.545074,300.685211,12.422153
2087-05-09,291.877411,297.190735,19.852011
2087-05-10,292.322662,302.084564,0.000000
2087-05-11,293.387085,304.193054,0.000000
2087-05-12,295.289856,304.720764,0.000000
2087-05-13,295.762634,305.724670,0.000000
2087-05-14,295.200348,305.920624,0.357552
2087-05-15,295.490662,307.679565,0.000000
2087-05-16,295.933197,307.968567,1.185001
2087-05-17,296.302216,308.038147,2.900856
2087-05-18,296.886810,303.884796,13.353859
2087-05-19,292.557556,305.115051,9.648409
2087-05-20,289.666107,305.777924,0.000000
2087-05-21,293.926819,307.044403,0.450552
2087-05-22,296.326202,307.987396,0.000000
2087-05-23,297.973358,312.117096,0.563948
2087-05-24,298.745911,314.865692,0.000000
2087-05-25,296.379211,307.078125,17.461601
2087-05-26,293.502563,303.946198,3.903200
2087-05-27,291.299713,307.683319,0.000000
2087-05-28,295.878143,309.921631,0.000000
2087-05-29,295.743134,307.145569,4.150024
2087-05-30,295.527405,304.985535,4.119405
2087-05-31,297.458954,304.123566,9.406826
2087-06-01,298.213501,304.397552,61.259277
2087-06-02,296.247162,304.041443,57.549957
2087-06-03,297.428284,304.128998,36.757809
2087-06-04,298.731873,303.468872,63.167480
2087-06-05,298.563446,304.336334,27.218121
2087-06-06,297.858154,304.491943,8.727679
2087-06-07,297.643158,306.084839,13.311515
2087-06-08,297.269775,306.978485,9.041653
2087-06-09,296.988068,307.785828,1.238463
2087-06-10,296.934631,309.148865,0.000000
2087-06-11,297.362518,309.958221,0.000000
2087-06-12,298.069550,310.474548,0.000000
2087-06-13,298.050537,309.417816,0.000000
2087-06-14,297.456055,309.354614,0.000000
2087-06-15,297.239868,308.405212,0.000000
2087-06-16,298.051483,309.332581,0.000000
2087-06-17,298.427277,310.000824,0.000000
2087-06-18,298.567902,310.347900,0.000000
2087-06-19,298.786621,311.196350,0.000000
2087-06-20,300.456909,313.265778,0.000000
2087-06-21,300.442902,313.471008,0.000000
2087-06-22,300.400330,312.321564,0.000000
2087-06-23,299.961823,309.994568,0.000000
2087-06-24,299.860291,308.126709,0.000000
2087-06-25,299.881897,309.286713,1.543692
2087-06-26,298.579620,309.957306,0.312518
2087-06-27,298.441437,311.113647,0.000000
2087-06-28,299.133240,311.210632,0.000000
2087-06-29,299.535858,311.126068,0.000000
2087-06-30,299.529388,310.911438,0.602443
2087-07-01,299.338959,311.206940,0.000000
2087-07-02,299.842834,312.430328,0.000000
2087-07-03,299.903564,312.857208,0.000000
2087-07-04,299.896393,312.819855,1.200145
2087-07-05,300.380249,313.466339,0.000000
2087-07-06,300.466095,314.026520,0.000000
2087-07-07,300.238281,313.386993,0.000000
2087-07-08,299.973328,313.599915,1.166410
2087-07-09,298.170380,311.428528,6.148105
2087-07-10,298.517700,311.189758,0.000000
2087-07-11,300.168732,313.472504,0.000000
2087-07-12,300.859375,314.068268,0.000000
2087-07-13,300.827576,313.284454,0.000000
2087-07-14,300.829590,313.082611,0.000000
2087-07-15,301.011414,313.015167,0.000000
2087-07-16,300.800201,313.141235,0.000000
2087-07-17,300.670319,313.554993,0.000000
2087-07-18,300.654724,314.600098,0.000000
2087-07-19,300.766022,314.970978,0.000000
2087-07-20,301.150085,314.337891,0.000000
2087-07-21,300.797974,313.129730,0.000000
2087-07-22,300.603210,312.332092,0.000000
2087-07-23,300.901886,312.608643,0.000000
2087-07-24,300.865265,313.143494,0.000000
2087-07-25,300.976532,314.207062,0.000000
2087-07-26,301.661377,313.977112,0.000000
2087-07-27,300.709381,310.987946,12.271100
2087-07-28,302.490356,310.979584,3.915998
2087-07-29,301.397675,313.588837,0.000000
2087-07-30,300.308411,314.029510,0.000000
2087-07-31,300.099823,313.448578,0.000000
2087-08-01,299.798309,313.128021,0.000000
2087-08-02,299.900635,315.877472,0.000000
2087-08-03,300.837708,316.773071,0.000000
2087-08-04,300.502289,315.689789,0.000000
2087-08-05,300.667236,316.765106,0.000000
2087-08-06,302.024994,317.430420,0.000000
2087-08-07,303.673218,316.913635,0.000000
2087-08-08,302.719299,316.135986,0.000000
2087-08-09,302.521484,316.949982,0.000000
2087-08-10,301.544189,317.408813,0.000000
2087-08-11,301.307526,316.337555,0.517098
2087-08-12,301.749664,315.554535,1.970077
2087-08-13,302.067657,314.770966,0.000000
2087-08-14,302.143921,317.209961,0.000000
2087-08-15,302.021851,317.347443,0.000000
2087-08-16,302.019897,317.258881,0.000000
2087-08-17,303.059448,316.484497,1.167880
2087-08-18,299.483490,312.986450,3.040891
2087-08-19,300.106323,314.035248,0.000000
2087-08-20,300.070526,314.148529,0.000000
2087-08-21,301.394867,314.392853,0.000000
2087-08-22,301.572723,313.963776,0.000000
2087-08-23,301.026825,312.496674,0.000000
2087-08-24,300.734131,313.385223,0.000000
2087-08-25,301.195984,314.331146,0.000000
2087-08-26,301.235474,313.930054,0.373968
2087-08-27,301.458435,314.367249,0.000000
2087-08-28,301.594482,314.550751,0.344872
2087-08-29,301.734894,314.607880,2.962647
2087-08-30,302.645233,313.852356,2.986721
2087-08-31,302.517731,313.963104,3.416694
2087-09-01,301.545471,314.714905,0.910589
2087-09-02,300.751526,314.544128,3.365354
2087-09-03,301.461823,314.260040,13.229795
2087-09-04,297.699829,305.373444,27.478580
2087-09-05,295.541199,303.809509,53.757195
2087-09-06,296.881104,307.101746,1.341585
2087-09-07,298.858917,309.647491,0.000000
2087-09-08,299.625488,310.334229,6.342516
2087-09-09,298.493896,307.536163,9.606808
2087-09-10,296.696655,307.950928,2.601995
2087-09-11,292.007965,305.747894,0.640675
2087-09-12,295.550415,307.588715,0.000000
2087-09-13,297.252563,308.948090,0.000000
2087-09-14,298.670776,309.781464,0.000000
2087-09-15,298.674011,310.220093,0.310946
2087-09-16,299.205627,310.402222,2.652485
2087-09-17,298.851227,309.373810,0.000000
2087-09-18,299.776276,308.912323,0.000000
2087-09-19,297.897461,308.407990,0.000000
2087-09-20,297.487854,307.788269,0.000000
2087-09-21,294.240173,307.844299,0.000000
2087-09-22,295.422729,308.414978,0.000000
2087-09-23,296.532837,308.435150,0.000000
2087-09-24,297.402893,308.205627,0.000000
2087-09-25,295.307617,309.173767,0.000000
2087-09-26,297.433258,309.565430,0.000000
2087-09-27,298.925201,309.855957,0.000000
2087-09-28,301.809265,310.919769,1.192991
2087-09-29,299.858337,307.141968,16.233282
2087-09-30,298.125336,306.246887,22.389345
2087-10-01,293.223114,303.819458,26.950989
2087-10-02,291.376862,296.211700,0.466340
2087-10-03,288.870605,303.203217,0.000000
2087-10-04,288.884857,305.213531,0.000000
2087-10-05,289.865509,305.855011,0.000000
2087-10-06,290.855408,306.256989,0.000000
2087-10-07,292.883820,307.978729,0.000000
2087-10-08,294.616943,309.326477,0.000000
2087-10-09,295.934448,308.265839,0.000000
2087-10-10,290.664185,304.897797,0.000000
2087-10-11,287.969879,304.021179,0.000000
2087-10-12,288.908295,304.629456,0.000000
2087-10-13,289.327759,304.331146,0.000000
2087-10-14,288.999939,305.199341,0.000000
2087-10-15,289.237671,305.884552,0.000000
2087-10-16,290.676758,306.797180,0.000000
2087-10-17,291.086609,307.186676,0.000000
2087-10-18,293.668945,307.657318,0.000000
2087-10-19,292.772522,308.665710,0.000000
2087-10-20,294.952484,307.154663,0.000000
2087-10-21,287.910187,306.145996,0.000000
2087-10-22,290.956390,308.773743,0.000000
2087-10-23,291.347382,308.445557,0.000000
2087-10-24,291.335968,308.591583,0.000000
2087-10-25,292.685486,309.209412,0.000000
2087-10-26,293.142761,308.437500,0.000000
2087-10-27,289.439270,304.667664,0.000000
2087-10-28,282.686829,302.728546,0.000000
2087-10-29,284.565216,305.627380,0.000000
2087-10-30,287.502899,306.182953,0.000000
2087-10-31,289.258026,307.105988,0.000000
2087-11-01,292.646027,309.240143,0.000000
2087-11-02,286.311462,307.157440,0.000000
2087-11-03,287.020508,296.138489,0.000000
2087-11-04,289.387726,303.110138,1.108795
2087-11-05,295.378723,304.039673,15.320853
2087-11-06,284.374084,304.861206,32.375988
2087-11-07,279.381531,291.927704,1.720296
2087-11-08,276.769562,296.037415,0.000000
2087-11-09,284.102051,302.537506,0.000000
2087-11-10,292.879456,306.474701,0.000000
2087-11-11,293.890930,306.527649,2.854355
2087-11-12,278.694458,301.244812,2.776139
2087-11-13,278.676605,285.216431,1.003708
2087-11-14,282.410065,293.656372,0.000000
2087-11-15,287.684204,295.873810,0.485016
2087-11-16,289.718079,305.703461,0.619967
2087-11-17,293.098602,306.897278,0.000000
2087-11-18,293.515320,307.038361,0.000000
2087-11-19,290.983398,305.103790,1.150585
2087-11-20,289.577667,299.481964,2.767838
2087-11-21,291.138824,304.410919,0.533279
