#Variables:
#tasmin_MRI-CGCM3_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_rcp85(K),tasmax_MRI-CGCM3_rcp85(K),pr_MRI-CGCM3_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_rcp85(K),tasmax_MRI-CGCM3_rcp85(K),pr_MRI-CGCM3_rcp85(mm)
2070-05-08,291.855652,310.003510,0.000000
2070-05-09,295.640717,309.818451,0.000000
2070-05-10,296.881012,311.798676,0.000000
2070-05-11,297.283081,306.978516,23.194242
2070-05-12,294.542358,308.886627,0.000000
2070-05-13,295.463593,308.026489,0.000000
2070-05-14,295.404266,309.216125,0.000000
2070-05-15,298.475922,312.875580,0.000000
2070-05-16,299.162872,312.968414,0.000000
2070-05-17,300.437103,309.610901,0.000000
2070-05-18,298.040466,310.942505,1.552776
2070-05-19,294.377899,311.818390,0.000000
2070-05-20,298.656311,310.257904,0.000000
2070-05-21,298.450867,311.210205,2.109854
2070-05-22,296.743927,307.011078,5.053574
2070-05-23,298.656097,308.644867,0.000000
2070-05-24,296.263824,301.582001,73.166679
2070-05-25,295.097900,300.569122,57.026619
2070-05-26,293.961456,298.240356,18.468920
2070-05-27,289.953430,298.249268,0.000000
2070-05-28,290.746368,302.511322,2.566358
2070-05-29,292.056763,305.133850,0.000000
2070-05-30,294.300262,308.227112,0.000000
2070-05-31,296.097534,306.646637,0.000000
2070-06-01,295.991058,309.161194,0.000000
2070-06-02,297.530914,307.771179,0.000000
2070-06-03,295.838257,304.123322,10.515650
2070-06-04,296.601227,305.077271,0.983045
2070-06-05,293.593018,302.000824,12.108284
2070-06-06,297.622070,306.578217,4.365514
2070-06-07,294.328339,303.099701,4.616133
2070-06-08,297.236664,304.102142,31.174042
2070-06-09,298.173309,311.087616,9.048223
2070-06-10,298.773376,310.247803,0.843259
2070-06-11,298.412201,309.504150,2.375159
2070-06-12,298.105713,309.625183,0.000000
2070-06-13,297.920624,308.069641,0.000000
2070-06-14,297.392487,311.432404,0.000000
2070-06-15,298.538483,311.353943,0.000000
2070-06-16,299.695557,312.720001,0.567480
2070-06-17,299.354675,312.755646,0.000000
2070-06-18,300.134796,311.689240,0.000000
2070-06-19,298.765717,310.486816,0.000000
2070-06-20,298.358368,310.417297,0.000000
2070-06-21,298.509125,311.480896,0.000000
2070-06-22,299.789856,313.876801,0.000000
2070-06-23,301.300751,314.400574,0.000000
2070-06-24,300.312836,309.735687,12.574220
2070-06-25,298.702240,306.630157,0.609720
2070-06-26,298.516449,305.212128,2.910853
2070-06-27,298.365631,302.842743,3.450791
2070-06-28,299.393799,305.067871,0.296900
2070-06-29,299.376007,310.182220,0.000000
2070-06-30,299.182892,311.012268,0.000000
2070-07-01,298.310394,309.168060,0.000000
2070-07-02,297.933136,309.788239,0.000000
2070-07-03,299.903137,311.058624,0.000000
2070-07-04,299.896088,312.024170,0.000000
2070-07-05,299.854645,312.358582,0.000000
2070-07-06,299.935699,312.880249,0.000000
2070-07-07,300.073944,313.591217,0.000000
2070-07-08,300.097443,313.744751,0.000000
2070-07-09,300.234528,314.739166,0.000000
2070-07-10,300.160797,313.650513,0.000000
2070-07-11,301.638031,313.583252,0.421561
2070-07-12,299.114899,313.347198,0.000000
2070-07-13,300.294617,315.427429,0.000000
2070-07-14,301.844299,316.146759,0.000000
2070-07-15,299.492310,313.600830,0.000000
2070-07-16,297.782379,311.211792,0.000000
2070-07-17,300.349060,312.460938,0.000000
2070-07-18,299.469757,312.079926,0.000000
2070-07-19,299.226257,311.558502,0.000000
2070-07-20,300.236816,309.508698,0.000000
2070-07-21,299.410461,307.936340,3.815699
2070-07-22,298.299866,305.401337,4.693548
2070-07-23,298.696075,308.622467,0.000000
2070-07-24,298.546295,310.507111,0.000000
2070-07-25,298.790253,311.646484,0.000000
2070-07-26,299.500824,313.368317,0.000000
2070-07-27,299.273926,312.554382,0.000000
2070-07-28,299.481598,312.674744,0.470414
2070-07-29,300.333008,313.170685,0.000000
2070-07-30,301.004974,313.440277,0.311429
2070-07-31,299.759369,313.649597,0.645367
2070-08-01,300.032806,311.454498,0.000000
2070-08-02,298.182373,311.756836,0.000000
2070-08-03,298.341339,314.534790,0.000000
2070-08-04,299.965820,315.922302,0.000000
2070-08-05,301.355316,316.104645,0.000000
2070-08-06,301.793213,316.560883,0.000000
2070-08-07,300.812683,316.083771,0.000000
2070-08-08,300.982117,315.989227,0.000000
2070-08-09,301.284058,316.366638,0.000000
2070-08-10,301.470245,316.100586,0.000000
2070-08-11,300.593842,316.086365,0.000000
2070-08-12,300.857666,315.305817,0.000000
2070-08-13,300.630615,315.973724,0.000000
2070-08-14,301.941498,315.504303,0.000000
2070-08-15,301.943237,315.472321,0.351200
2070-08-16,301.940308,315.870148,0.000000
2070-08-17,302.587280,315.858704,0.000000
2070-08-18,302.851929,315.637451,0.875605
2070-08-19,301.685760,312.545013,0.495156
2070-08-20,301.436066,312.310638,0.417208
2070-08-21,301.230591,314.701996,0.000000
2070-08-22,300.263367,312.855255,1.349134
2070-08-23,299.787903,314.094849,0.000000
2070-08-24,300.244232,313.780304,0.000000
2070-08-25,300.804810,313.854218,0.000000
2070-08-26,300.291107,310.973541,11.280664
2070-08-27,299.297455,309.131592,4.965937
2070-08-28,298.437042,307.877808,6.170636
2070-08-29,298.382874,311.377319,2.134839
2070-08-30,300.145752,312.137726,1.203480
2070-08-31,300.072571,311.924988,0.000000
2070-09-01,300.907715,312.250519,1.780473
2070-09-02,298.931732,310.459686,14.333850
2070-09-03,299.576843,311.697662,1.791466
2070-09-04,299.987396,310.737549,31.915838
2070-09-05,295.229706,305.942993,0.000000
2070-09-06,294.375275,306.740540,0.000000
2070-09-07,294.429504,307.030914,0.000000
2070-09-08,294.088806,309.614655,0.000000
2070-09-09,295.144531,309.105316,0.000000
2070-09-10,296.298431,307.892883,0.000000
2070-09-11,294.614380,309.446655,0.000000
2070-09-12,295.725830,308.848694,0.000000
2070-09-13,295.736053,311.965271,0.000000
2070-09-14,298.693024,312.719330,0.000000
2070-09-15,299.951233,311.759247,0.000000
2070-09-16,297.803650,311.125580,0.000000
2070-09-17,296.502319,309.659637,0.000000
2070-09-18,298.949097,310.390625,0.000000
2070-09-19,300.402771,312.439880,0.000000
2070-09-20,302.429047,312.656738,0.000000
2070-09-21,301.696625,311.946411,1.243745
2070-09-22,298.658020,309.695923,3.893965
2070-09-23,289.286896,305.678955,0.000000
2070-09-24,287.361206,302.624146,0.000000
2070-09-25,288.967102,304.879303,0.000000
2070-09-26,290.349060,304.593201,0.000000
2070-09-27,290.307922,307.706726,0.000000
2070-09-28,293.919098,306.051636,0.000000
2070-09-29,295.238342,311.353882,0.000000
2070-09-30,294.985535,309.539520,25.210777
2070-10-01,290.798859,303.944916,36.599400
2070-10-02,287.243958,300.983521,0.000000
2070-10-03,287.883911,302.989136,0.000000
2070-10-04,294.817291,304.709076,7.814589
2070-10-05,292.194641,302.486725,4.361769
2070-10-06,290.397217,303.188568,0.000000
2070-10-07,289.877899,305.175659,0.000000
2070-10-08,288.449982,305.934875,0.000000
2070-10-09,290.583008,307.552704,0.000000
2070-10-10,290.494354,306.746582,0.000000
2070-10-11,291.397125,305.163635,0.000000
2070-10-12,292.714447,304.775848,0.000000
2070-10-13,294.120728,307.967255,0.000000
2070-10-14,294.683380,308.743713,1.978759
2070-10-15,295.810120,306.889008,5.589528
2070-10-16,292.727478,300.024780,20.802719
2070-10-17,285.220551,296.030945,0.000000
2070-10-18,286.471649,299.239197,0.000000
2070-10-19,287.147919,298.732178,0.000000
2070-10-20,285.386871,301.319244,0.000000
2070-10-21,289.327759,303.776520,0.000000
2070-10-22,291.763123,301.807861,0.000000
2070-10-23,286.729004,303.306244,0.000000
2070-10-24,288.363434,303.825714,0.000000
2070-10-25,291.656860,301.805695,0.000000
2070-10-26,294.998016,305.376404,0.596951
2070-10-27,290.942505,307.120667,0.000000
2070-10-28,295.278473,306.482178,1.164313
2070-10-29,292.249359,303.220032,7.401439
2070-10-30,288.057648,296.068512,14.143661
2070-10-31,285.573975,298.803711,0.000000
2070-11-01,285.814911,303.296692,0.000000
2070-11-02,286.042908,301.490967,0.000000
2070-11-03,288.465118,303.264038,0.000000
2070-11-04,291.995148,305.247742,0.000000
2070-11-05,294.087158,307.013702,0.000000
2070-11-06,288.263641,304.706451,0.000000
2070-11-07,285.318024,296.267914,0.000000
2070-11-08,278.396790,298.205933,0.000000
2070-11-09,284.927917,300.875488,0.000000
2070-11-10,291.288391,304.532959,0.000000
2070-11-11,292.471863,305.056946,0.000000
2070-11-12,292.590393,306.318390,0.000000
2070-11-13,293.449585,304.863708,0.000000
2070-11-14,294.231262,306.497070,0.000000
2070-11-15,290.435638,303.725342,0.000000
2070-11-16,280.648651,299.354797,0.000000
2070-11-17,283.856689,301.622467,0.000000
2070-11-18,291.761475,304.756592,0.000000
2070-11-19,291.240723,302.815430,0.565905
2070-11-20,284.324524,295.810883,0.000000
2070-11-21,279.506592,298.265961,0.000000
2070-11-22,288.452026,304.055542,0.000000
2070-11-23,290.115387,307.289581,0.000000
2070-11-24,292.880371,305.509766,0.000000
2070-11-25,286.042938,300.141846,0.000000
2070-11-26,284.870087,293.156250,0.000000
2070-11-27,289.456512,301.678406,0.000000
2070-11-28,292.484741,303.539307,2.369646
2070-11-29,287.807190,301.770996,1.411396
2070-11-30,288.914856,301.981628,0.000000
2070-12-01,290.912476,302.128784,0.000000
2070-12-02,288.393005,300.564911,0.000000
2070-12-03,282.646454,301.694855,0.000000
2070-12-04,286.080688,302.518646,0.000000
2070-12-05,286.036621,300.773193,0.449999
2070-12-06,280.272095,296.007233,0.000000
2070-12-07,278.157379,289.032990,0.000000
2070-12-08,278.477325,284.939484,16.806776
2070-12-09,281.848633,299.932831,0.000000
2070-12-10,279.454681,295.332001,0.000000
2070-12-11,277.124023,285.706329,0.456764
2070-12-12,270.040680,286.410431,0.000000
2070-12-13,276.334686,294.508301,0.000000
2070-12-14,280.299042,299.013336,0.000000
2070-12-15,285.889465,302.325134,0.000000
2070-12-16,287.716370,304.107910,0.000000
2070-12-17,289.040466,300.453888,0.000000
2070-12-18,278.552765,295.080994,0.000000
2070-12-19,282.886566,298.443207,0.000000
2070-12-20,277.525146,293.849823,0.000000
2070-12-21,274.181732,291.465393,0.000000
2070-12-22,279.568573,298.110260,0.000000
2070-12-23,283.351440,301.419037,0.000000
2070-12-24,282.455841,301.713104,0.000000
2070-12-25,286.933289,299.959747,0.000000
2070-12-26,273.995148,288.486938,0.000000
2070-12-27,267.796844,286.555176,0.000000
2070-12-28,274.403778,285.813202,0.000000
2070-12-29,282.617859,295.529938,8.437697
2070-12-30,289.004395,299.833008,2.503161
2070-12-31,289.504974,298.556244,2.287411
2071-01-01,281.590973,294.742828,0.000000
2071-01-02,278.654907,289.469971,0.000000
2071-01-03,279.741241,286.784790,0.326702
2071-01-04,280.567596,292.984161,0.404106
2071-01-05,281.516083,297.891327,0.000000
2071-01-06,281.879883,295.756409,0.000000
2071-01-07,273.688812,290.079529,0.000000
2071-01-08,271.694702,281.408569,13.496547
2071-01-09,268.810211,275.286346,0.554716
2071-01-10,267.059631,278.382660,0.000000
2071-01-11,271.342194,287.213074,0.000000
2071-01-12,277.334625,286.812378,0.798405
2071-01-13,272.365051,283.831024,0.000000
2071-01-14,272.605988,285.843079,0.000000
2071-01-15,276.981232,292.762085,0.000000
2071-01-16,275.947296,290.753601,0.000000
2071-01-17,275.265076,291.394562,0.281234
2071-01-18,271.163300,286.167419,0.751217
2071-01-19,271.142120,279.148010,8.089120
2071-01-20,273.841675,285.123505,3.115327
2071-01-21,277.847748,286.822388,0.000000
2071-01-22,277.070129,291.769592,0.000000
2071-01-23,285.658966,299.657745,0.978458
2071-01-24,284.794342,299.463715,0.618188
2071-01-25,272.605927,292.279755,0.000000
2071-01-26,268.608948,279.726654,0.000000
2071-01-27,270.309357,280.216766,0.000000
2071-01-28,272.093079,285.633514,0.000000
2071-01-29,280.045593,287.331085,5.638942
2071-01-30,276.449249,287.755981,0.000000
2071-01-31,273.563660,282.651367,0.000000
2071-02-01,270.729736,280.736725,0.000000
2071-02-02,268.566895,278.011292,4.968895
2071-02-03,273.974243,278.838196,20.279253
2071-02-04,276.027649,287.612762,2.492294
2071-02-05,274.130188,286.485809,0.285248
2071-02-06,275.047546,292.703094,0.000000
2071-02-07,278.762909,289.818024,0.000000
2071-02-08,278.334015,286.201050,0.285260
2071-02-09,278.033936,284.070374,1.025472
2071-02-10,281.766418,293.387421,7.968409
2071-02-11,289.444458,302.021149,0.000000
2071-02-12,287.161011,297.249298,9.531096
2071-02-13,289.342377,298.773499,3.106753
2071-02-14,282.533020,298.593353,0.000000
2071-02-15,276.514557,286.654999,0.296173
2071-02-16,274.135376,287.346313,0.534028
2071-02-17,276.236969,285.033600,1.713981
2071-02-18,280.943451,292.594727,0.000000
2071-02-19,284.823669,299.122162,0.000000
2071-02-20,287.830994,301.518036,0.000000
2071-02-21,287.664368,301.894043,0.000000
2071-02-22,284.641754,298.379852,0.000000
2071-02-23,286.784668,295.514832,0.457245
2071-02-24,290.839172,303.340240,1.792571
2071-02-25,285.117493,299.853790,0.000000
2071-02-26,279.956543,290.497070,0.294894
2071-02-27,281.256989,294.530975,0.000000
2071-02-28,281.041290,301.823883,0.000000
2071-03-01,287.898315,302.156952,0.000000
2071-03-02,289.420166,298.720703,3.174823
2071-03-03,289.812744,299.100861,15.134995
2071-03-04,288.609680,297.274689,18.015877
2071-03-05,285.439789,296.228333,3.820334
2071-03-06,284.938446,296.930389,0.000000
2071-03-07,283.778198,298.001831,0.000000
2071-03-08,287.336487,297.404358,35.964947
2071-03-09,279.638489,291.757263,1.098773
2071-03-10,281.126007,294.864685,0.000000
2071-03-11,287.333588,299.859161,1.345421
2071-03-12,281.699860,296.796295,0.000000
2071-03-13,280.676697,296.213593,0.000000
2071-03-14,286.314575,302.273163,0.000000
2071-03-15,292.255402,305.088531,0.000000
2071-03-16,292.370880,306.544983,3.233846
2071-03-17,288.220795,301.618134,0.000000
2071-03-18,286.863342,302.421967,0.000000
2071-03-19,290.795013,305.613251,0.000000
2071-03-20,288.489288,304.395172,0.716409
2071-03-21,287.010345,300.585327,0.000000
2071-03-22,285.102173,296.933014,0.000000
2071-03-23,284.493774,299.918488,0.000000
2071-03-24,290.660126,304.615326,0.000000
2071-03-25,290.282135,306.684875,0.000000
2071-03-26,287.457489,304.212769,0.000000
2071-03-27,286.250427,299.909332,0.000000
2071-03-28,287.485474,298.935516,0.000000
2071-03-29,283.728912,298.685272,0.000000
2071-03-30,285.398407,295.210022,0.000000
2071-03-31,290.098724,301.774994,6.012641
2071-04-01,285.870117,302.334808,0.000000
2071-04-02,286.530792,301.251282,0.000000
2071-04-03,286.878510,297.357635,0.000000
2071-04-04,287.325531,301.640289,1.007618
2071-04-05,287.505127,295.872833,16.868116
2071-04-06,287.123749,299.221497,0.000000
2071-04-07,287.073853,296.893219,0.000000
2071-04-08,281.055206,295.507751,0.000000
2071-04-09,284.218781,303.086243,0.000000
2071-04-10,294.567719,310.830444,0.000000
2071-04-11,294.938782,312.784119,0.000000
2071-04-12,296.861176,313.723114,0.000000
2071-04-13,299.902618,312.483276,0.000000
2071-04-14,292.022919,308.515137,0.000000
2071-04-15,289.047821,301.313538,0.000000
2071-04-16,286.218109,301.663452,0.000000
2071-04-17,286.141785,305.057281,0.000000
2071-04-18,292.369659,305.796539,0.000000
2071-04-19,295.153870,309.994781,0.000000
2071-04-20,295.423370,309.036346,0.000000
2071-04-21,298.146118,306.967102,0.000000
2071-04-22,293.758057,306.328491,0.000000
2071-04-23,295.555725,307.070160,0.000000
2071-04-24,291.257263,312.382507,0.000000
2071-04-25,294.254395,309.752472,0.000000
2071-04-26,293.787567,306.019104,0.000000
2071-04-27,293.217255,305.745148,0.000000
2071-04-28,295.971924,307.287445,7.853222
2071-04-29,291.541229,304.987427,0.000000
2071-04-30,289.203125,308.969025,0.000000
2071-05-01,293.437836,305.163422,0.000000
2071-05-02,292.251648,306.183929,0.000000
2071-05-03,293.347046,302.977509,0.000000
2071-05-04,294.771088,307.237335,0.378370
2071-05-05,295.868652,306.034607,0.373386
2071-05-06,296.421753,309.739685,2.366866
2071-05-07,297.856415,308.758331,0.000000
2071-05-08,292.981781,303.369781,0.000000
2071-05-09,292.097717,303.009827,0.000000
2071-05-10,291.964172,303.311646,0.000000
2071-05-11,293.641418,306.134644,0.000000
2071-05-12,294.898315,306.008179,0.000000
2071-05-13,295.704163,308.690796,8.381039
2071-05-14,294.715240,308.671539,0.000000
2071-05-15,296.892303,308.670166,0.000000
2071-05-16,296.553009,306.870392,10.344945
2071-05-17,295.869812,305.060730,16.107967
2071-05-18,290.914764,303.271606,0.000000
2071-05-19,291.533356,307.829834,0.000000
2071-05-20,292.163849,309.623383,0.000000
2071-05-21,293.431030,311.046509,0.000000
2071-05-22,295.632324,313.710358,0.000000
2071-05-23,298.660461,314.562469,0.000000
2071-05-24,300.364655,313.555115,0.000000
2071-05-25,297.205383,308.330383,0.000000
2071-05-26,295.140961,310.044922,0.000000
2071-05-27,295.888763,310.937622,0.000000
2071-05-28,296.794495,310.931305,0.000000
2071-05-29,298.071533,312.121429,0.000000
2071-05-30,300.032471,311.832703,0.000000
2071-05-31,298.896088,312.344940,10.318856
2071-06-01,297.827057,307.774323,10.337992
2071-06-02,298.309418,309.621674,0.000000
2071-06-03,297.278473,306.182037,1.169661
2071-06-04,297.180786,305.825073,36.533768
2071-06-05,299.070587,309.313324,19.375137
2071-06-06,299.650696,313.019958,1.653276
2071-06-07,299.644714,310.681915,6.816809
2071-06-08,300.101776,313.085968,5.809050
2071-06-09,298.616882,310.637909,6.785402
2071-06-10,298.515686,308.342438,8.906461
2071-06-11,299.123901,311.247681,0.000000
2071-06-12,299.632202,311.910645,0.000000
2071-06-13,298.260590,312.960236,0.000000
2071-06-14,297.834381,312.861542,0.000000
2071-06-15,298.158539,312.417419,0.000000
2071-06-16,301.036316,312.220367,5.585694
2071-06-17,300.141174,305.323273,4.137163
2071-06-18,298.658966,310.559448,1.548877
2071-06-19,300.212677,308.959747,2.456074
2071-06-20,297.787048,306.812286,9.480290
2071-06-21,299.496185,312.237396,0.000000
2071-06-22,301.630676,315.591003,0.000000
2071-06-23,301.037506,316.096375,0.000000
2071-06-24,302.769440,316.075226,0.000000
2071-06-25,293.428680,309.610443,19.325882
2071-06-26,293.294006,301.921967,0.339731
2071-06-27,290.439514,306.166962,0.000000
2071-06-28,293.206665,309.713593,0.000000
2071-06-29,294.434204,310.904572,0.000000
2071-06-30,296.229401,312.237732,0.000000
2071-07-01,297.196228,312.196594,0.000000
2071-07-02,297.347260,312.444611,0.000000
2071-07-03,298.361267,314.133759,0.000000
2071-07-04,299.180481,315.433899,0.000000
2071-07-05,301.452484,313.929169,0.000000
2071-07-06,301.189178,313.993835,0.000000
2071-07-07,300.155151,313.926025,0.000000
2071-07-08,299.725342,313.418945,0.000000
2071-07-09,299.492126,315.091461,0.658811
2071-07-10,300.496368,314.221069,0.000000
2071-07-11,301.229675,312.832275,0.000000
2071-07-12,301.329407,311.566437,0.000000
2071-07-13,300.136719,312.969910,0.363514
2071-07-14,300.152466,313.092285,2.151419
2071-07-15,299.878815,313.856628,0.000000
2071-07-16,300.901947,316.048859,0.000000
2071-07-17,302.995026,316.950256,0.000000
2071-07-18,304.009644,317.632507,1.606819
2071-07-19,303.811768,316.590729,0.000000
2071-07-20,301.120544,317.044769,0.000000
2071-07-21,302.368134,317.229004,0.000000
2071-07-22,302.617920,316.609772,0.000000
2071-07-23,302.280579,317.522705,0.000000
2071-07-24,302.039246,317.302216,1.351645
2071-07-25,302.366272,316.963257,0.000000
2071-07-26,302.159302,317.119690,0.000000
2071-07-27,301.957062,317.428528,0.000000
2071-07-28,301.991821,318.046600,0.000000
2071-07-29,303.922516,319.177643,0.000000
2071-07-30,304.918396,320.762848,0.000000
2071-07-31,304.428833,319.852051,0.000000
2071-08-01,304.395966,318.782806,0.000000
2071-08-02,302.760162,317.689362,0.000000
2071-08-03,301.253632,317.002289,0.000000
2071-08-04,300.856232,316.960114,0.000000
2071-08-05,300.362549,316.528595,0.000000
2071-08-06,300.517029,316.053650,0.000000
2071-08-07,300.527527,315.819244,2.227966
2071-08-08,301.405212,315.376587,0.785651
2071-08-09,301.385040,314.367035,0.611905
2071-08-10,302.147064,315.036133,0.398043
2071-08-11,302.758698,316.669434,0.300565
2071-08-12,303.130859,317.311310,0.000000
2071-08-13,301.712189,316.100403,0.000000
2071-08-14,299.558990,314.197174,0.000000
2071-08-15,299.196838,314.846527,0.000000
2071-08-16,299.514130,315.636169,0.000000
2071-08-17,298.635498,314.926453,0.000000
2071-08-18,298.545013,314.664124,0.000000
2071-08-19,300.958862,314.544617,0.000000
2071-08-20,301.560211,315.332520,0.000000
2071-08-21,302.430725,314.827301,8.288326
2071-08-22,301.055359,314.861481,0.426183
2071-08-23,301.971008,313.476013,0.000000
2071-08-24,300.418793,310.451691,0.000000
2071-08-25,300.358551,314.380859,2.622483
2071-08-26,300.613068,314.476837,0.000000
2071-08-27,300.476532,315.166351,0.609105
2071-08-28,300.863190,314.143982,0.000000
2071-08-29,298.426361,313.883453,0.000000
2071-08-30,301.712006,313.557068,0.681387
2071-08-31,303.562195,317.151215,0.000000
2071-09-01,302.149780,313.411652,10.793182
2071-09-02,298.205475,306.773376,14.100231
2071-09-03,298.792023,308.832886,3.139560
2071-09-04,298.136292,311.110748,0.000000
2071-09-05,299.240295,312.224335,0.000000
2071-09-06,300.178284,311.717712,3.211215
2071-09-07,298.546326,309.252625,0.431385
2071-09-08,298.990082,312.085449,0.412601
2071-09-09,299.211731,312.503204,0.000000
2071-09-10,299.470184,311.937317,2.108458
2071-09-11,300.034119,309.424225,37.682976
2071-09-12,294.912811,305.123657,11.342046
2071-09-13,293.323761,304.635010,0.000000
2071-09-14,293.178467,304.906281,0.000000
2071-09-15,291.758636,304.073212,0.000000
2071-09-16,288.377441,309.563690,0.000000
2071-09-17,295.801300,309.826447,0.000000
2071-09-18,292.689758,311.323303,0.000000
2071-09-19,296.910583,311.918213,0.000000
2071-09-20,296.888306,310.209290,0.537434
2071-09-21,298.185547,309.934113,0.000000
2071-09-22,292.198303,309.510468,0.000000
2071-09-23,292.844086,308.795593,0.000000
2071-09-24,293.667816,309.935181,0.000000
2071-09-25,295.345490,310.259155,0.000000
2071-09-26,295.237915,310.931702,0.000000
2071-09-27,296.320312,309.677399,0.000000
2071-09-28,294.494659,306.991669,0.000000
2071-09-29,288.709045,307.408356,0.000000
2071-09-30,292.476898,310.735229,0.000000
2071-10-01,294.673523,310.664612,0.000000
2071-10-02,288.124542,306.928864,0.000000
2071-10-03,289.300232,307.780731,0.000000
2071-10-04,291.123047,309.742340,0.000000
2071-10-05,292.540894,310.360596,0.000000
2071-10-06,291.549744,309.876709,0.000000
2071-10-07,292.525909,310.156891,0.000000
2071-10-08,292.925903,308.529236,0.000000
2071-10-09,293.769318,308.279022,0.000000
2071-10-10,293.929749,309.127625,0.742532
2071-10-11,295.120026,309.113403,0.000000
2071-10-12,293.943939,306.121216,0.000000
2071-10-13,294.651550,306.771210,0.000000
2071-10-14,291.795532,300.800385,37.184071
2071-10-15,296.101074,305.427917,5.004901
2071-10-16,290.308289,302.505493,0.000000
2071-10-17,291.875000,305.008270,0.000000
2071-10-18,293.980591,302.728638,0.383346
2071-10-19,287.070709,294.854645,60.171974
2071-10-20,294.282654,306.441772,0.816331
2071-10-21,290.640656,305.827881,0.000000
2071-10-22,293.618591,305.182953,0.000000
2071-10-23,294.800842,308.138672,0.000000
2071-10-24,291.765411,303.052734,0.000000
2071-10-25,289.261444,300.902161,0.000000
2071-10-26,293.290283,302.988922,1.169001
2071-10-27,291.936646,299.598907,5.758013
2071-10-28,287.947205,298.458069,0.000000
2071-10-29,286.001831,298.877258,0.000000
2071-10-30,281.562256,299.943115,0.000000
2071-10-31,281.953247,301.182739,0.000000
2071-11-01,284.979980,300.764496,0.000000
2071-11-02,281.568756,300.960175,0.000000
2071-11-03,288.355377,303.396667,0.000000
2071-11-04,288.867432,303.892029,0.000000
2071-11-05,290.367340,302.027008,0.000000
2071-11-06,290.071655,299.281738,0.000000
2071-11-07,290.796661,297.022278,4.088826
2071-11-08,288.380402,298.867401,0.756723
2071-11-09,289.393311,298.645874,0.519822
2071-11-10,293.802612,302.770813,0.000000
2071-11-11,290.461273,303.113312,0.000000
2071-11-12,290.607391,305.268158,0.000000
2071-11-13,286.970337,305.069092,0.000000
2071-11-14,292.475983,303.145203,0.000000
2071-11-15,293.237091,305.446960,0.898788
2071-11-16,287.525208,305.146423,0.000000
2071-11-17,289.760651,302.589661,0.000000
2071-11-18,285.946350,297.986847,0.000000
2071-11-19,282.819275,291.054535,0.466665
2071-11-20,283.773895,293.100555,0.000000
2071-11-21,287.640228,293.008087,0.911218
2071-11-22,288.972168,296.807831,25.722601
2071-11-23,286.798431,295.297882,9.147724
2071-11-24,285.944611,297.335297,0.000000
2071-11-25,282.672363,293.846008,0.000000
2071-11-26,282.520081,291.799225,0.000000
2071-11-27,279.266937,294.182648,0.000000
2071-11-28,279.880768,299.447205,0.000000
2071-11-29,280.874878,300.465454,0.000000
2071-11-30,285.244629,301.235931,0.000000
2071-12-01,291.157623,303.633972,0.000000
2071-12-02,292.985352,304.449371,0.000000
2071-12-03,289.378937,301.745605,0.850598
2071-12-04,286.995483,299.214081,0.000000
2071-12-05,288.238983,301.359375,0.000000
2071-12-06,286.162262,301.995544,0.000000
2071-12-07,285.129852,298.319855,0.288303
2071-12-08,284.220398,293.399689,0.000000
2071-12-09,282.237030,297.002106,0.000000
2071-12-10,282.827179,298.337280,0.000000
2071-12-11,287.681824,296.039886,0.000000
2071-12-12,278.085724,290.381897,0.000000
2071-12-13,278.059235,286.900055,1.059871
2071-12-14,276.003052,289.190277,0.000000
2071-12-15,273.391602,291.200043,0.000000
2071-12-16,277.767792,293.235870,0.000000
2071-12-17,277.874878,289.260986,0.000000
2071-12-18,277.323639,294.721527,0.000000
2071-12-19,282.690643,292.522461,0.000000
2071-12-20,276.516785,288.523499,0.000000
2071-12-21,277.519470,288.889038,0.000000
2071-12-22,278.014832,296.871948,0.000000
2071-12-23,282.284302,303.248108,0.000000
2071-12-24,281.910828,300.476318,0.000000
2071-12-25,279.584198,299.406311,0.000000
2071-12-26,280.851898,294.548737,0.000000
2071-12-27,284.560944,292.207367,1.068675
2071-12-28,280.128601,288.376801,0.933424
2071-12-29,276.957001,284.833588,0.000000
2071-12-30,278.275879,288.123932,0.874890
2071-12-31,278.757233,287.899628,0.000000
2072-01-01,275.989441,286.741791,0.000000
2072-01-02,276.310394,284.782837,0.000000
2072-01-03,274.366058,285.949493,0.000000
2072-01-04,269.683014,289.037018,0.000000
2072-01-05,275.535950,289.692963,0.000000
2072-01-06,282.025116,296.827118,0.000000
2072-01-07,279.430908,294.377441,0.000000
2072-01-08,275.116821,291.416046,0.000000
2072-01-09,266.050812,275.572083,0.379224
