#Variables:
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K)"
1992-02-15,280.250305
1992-02-16,277.019470
1992-02-17,273.277252
1992-02-18,281.126801
1992-02-19,279.972778
1992-02-20,280.988495
1992-02-21,286.360382
1992-02-22,287.116699
1992-02-23,282.651917
1992-02-24,282.381073
1992-02-25,280.142670
1992-02-26,280.403809
1992-02-27,281.117584
1992-02-28,279.820984
1992-02-29,277.072021
1992-03-01,274.323029
1992-03-02,276.266815
1992-03-03,278.334717
1992-03-04,279.554993
1992-03-05,279.276794
1992-03-06,282.682495
1992-03-07,287.062103
1992-03-08,283.030212
1992-03-09,279.576233
1992-03-10,281.822906
1992-03-11,273.970642
1992-03-12,277.279388
1992-03-13,282.327637
1992-03-14,288.635925
1992-03-15,280.206116
1992-03-16,277.821014
1992-03-17,280.831116
1992-03-18,278.310852
1992-03-19,278.865387
1992-03-20,279.829224
1992-03-21,281.735077
1992-03-22,277.651947
1992-03-23,276.400360
1992-03-24,280.253662
1992-03-25,286.310638
1992-03-26,288.662262
1992-03-27,282.973663
1992-03-28,279.688599
1992-03-29,283.696716
1992-03-30,284.179443
1992-03-31,285.194611
1992-04-01,273.179474
1992-04-02,279.880585
1992-04-03,283.874268
1992-04-04,286.263062
1992-04-05,286.947632
1992-04-06,284.179840
1992-04-07,286.403931
1992-04-08,286.056152
1992-04-09,281.855255
1992-04-10,281.398743
1992-04-11,284.597595
1992-04-12,287.670349
1992-04-13,286.792023
1992-04-14,283.755157
1992-04-15,285.621399
1992-04-16,286.395386
1992-04-17,288.205383
1992-04-18,289.804443
1992-04-19,287.801270
1992-04-20,280.782043
1992-04-21,282.043152
1992-04-22,289.837006
1992-04-23,288.084534
1992-04-24,285.594788
1992-04-25,287.255096
1992-04-26,287.107483
1992-04-27,288.958221
1992-04-28,290.239410
1992-04-29,292.232880
1992-04-30,289.496582
1992-05-01,291.311188
1992-05-02,292.763641
1992-05-03,291.050964
1992-05-04,292.724823
1992-05-05,290.800140
1992-05-06,289.324097
1992-05-07,290.769287
1992-05-08,292.585297
1992-05-09,293.441772
1992-05-10,293.613922
1992-05-11,294.608246
1992-05-12,292.700012
1992-05-13,294.858124
1992-05-14,292.647369
1992-05-15,289.699280
1992-05-16,284.177307
1992-05-17,284.377014
1992-05-18,284.670044
1992-05-19,286.072357
1992-05-20,286.717834
1992-05-21,293.392822
1992-05-22,292.168030
1992-05-23,292.014008
1992-05-24,292.842255
1992-05-25,295.443604
1992-05-26,295.123444
1992-05-27,295.449371
1992-05-28,293.084015
1992-05-29,293.613739
1992-05-30,293.225616
1992-05-31,292.878082
1992-06-01,292.525299
1992-06-02,291.105225
1992-06-03,291.381134
1992-06-04,291.361572
1992-06-05,292.472015
1992-06-06,292.228851
1992-06-07,295.426666
1992-06-08,294.568146
1992-06-09,294.480988
1992-06-10,295.386017
1992-06-11,295.526978
1992-06-12,296.589539
1992-06-13,295.726593
1992-06-14,295.745941
1992-06-15,295.411469
1992-06-16,295.430542
1992-06-17,295.734100
1992-06-18,296.855713
1992-06-19,296.017456
1992-06-20,296.414124
1992-06-21,295.897430
1992-06-22,296.404572
1992-06-23,295.898438
1992-06-24,295.447266
1992-06-25,294.551392
1992-06-26,293.626099
1992-06-27,293.552673
1992-06-28,293.571686
1992-06-29,293.462982
1992-06-30,294.413788
1992-07-01,294.964417
1992-07-02,294.676605
1992-07-03,293.636078
1992-07-04,293.657806
1992-07-05,294.098907
1992-07-06,293.985107
1992-07-07,294.173981
1992-07-08,294.459259
1992-07-09,295.232605
1992-07-10,295.814575
1992-07-11,295.673279
1992-07-12,295.430542
1992-07-13,295.144806
1992-07-14,294.908630
1992-07-15,294.782471
1992-07-16,294.633057
1992-07-17,294.784027
1992-07-18,296.153961
1992-07-19,296.811005
1992-07-20,297.122375
1992-07-21,296.602814
1992-07-22,296.900848
1992-07-23,297.092133
1992-07-24,296.526367
1992-07-25,296.762329
1992-07-26,297.181976
1992-07-27,297.195374
1992-07-28,296.908752
1992-07-29,295.321564
1992-07-30,296.098816
1992-07-31,295.710449
1992-08-01,295.384186
1992-08-02,296.065918
1992-08-03,295.826843
1992-08-04,295.272064
1992-08-05,295.502472
1992-08-06,295.277405
1992-08-07,294.691711
1992-08-08,295.389618
1992-08-09,295.633881
1992-08-10,295.871613
1992-08-11,294.813690
1992-08-12,295.285614
1992-08-13,295.702515
1992-08-14,297.080048
1992-08-15,297.288330
1992-08-16,295.163361
1992-08-17,295.178040
1992-08-18,296.689087
1992-08-19,295.712769
1992-08-20,295.414062
1992-08-21,295.424347
1992-08-22,295.873932
1992-08-23,295.413177
1992-08-24,296.424774
1992-08-25,295.080292
1992-08-26,295.359436
1992-08-27,296.412292
1992-08-28,295.320923
1992-08-29,295.225250
1992-08-30,295.399902
1992-08-31,293.844788
1992-09-01,293.120331
1992-09-02,291.740906
1992-09-03,293.294861
1992-09-04,294.538757
1992-09-05,294.421570
1992-09-06,293.413452
1992-09-07,292.612457
1992-09-08,293.273102
1992-09-09,293.500854
1992-09-10,295.874207
1992-09-11,294.185516
1992-09-12,294.676788
1992-09-13,295.513275
1992-09-14,295.901031
1992-09-15,295.928741
1992-09-16,287.757690
1992-09-17,285.350983
1992-09-18,290.108154
1992-09-19,291.603882
1992-09-20,295.510986
1992-09-21,291.912201
1992-09-22,289.712555
1992-09-23,286.868378
1992-09-24,288.290161
1992-09-25,289.972992
1992-09-26,289.438141
1992-09-27,287.631134
1992-09-28,286.828430
1992-09-29,287.224579
1992-09-30,288.577271
1992-10-01,287.702789
1992-10-02,288.682343
1992-10-03,291.890259
1992-10-04,288.182617
1992-10-05,286.460388
1992-10-06,294.123657
1992-10-07,294.485565
1992-10-08,295.025024
1992-10-09,293.968781
1992-10-10,296.899780
1992-10-11,295.197601
1992-10-12,293.694824
1992-10-13,292.916931
1992-10-14,293.174408
1992-10-15,286.654633
1992-10-16,287.451660
1992-10-17,282.215668
1992-10-18,283.587616
1992-10-19,283.621582
1992-10-20,284.563690
1992-10-21,284.259064
1992-10-22,282.374847
1992-10-23,283.344666
1992-10-24,284.711090
1992-10-25,287.935699
1992-10-26,280.071442
1992-10-27,277.201691
1992-10-28,278.696716
1992-10-29,282.344269
1992-10-30,283.547333
1992-10-31,284.352234
1992-11-01,284.355042
1992-11-02,277.402924
1992-11-03,273.214508
1992-11-04,276.133026
1992-11-05,281.416046
1992-11-06,284.360535
1992-11-07,288.889252
1992-11-08,286.003815
1992-11-09,281.704834
1992-11-10,288.396118
1992-11-11,286.719299
1992-11-12,290.076813
1992-11-13,288.742340
1992-11-14,287.830933
1992-11-15,287.722778
1992-11-16,288.328918
1992-11-17,288.231476
1992-11-18,289.363556
1992-11-19,284.359558
1992-11-20,278.711914
1992-11-21,273.720856
1992-11-22,274.528259
1992-11-23,278.072296
1992-11-24,276.690430
1992-11-25,279.547699
1992-11-26,288.933441
1992-11-27,289.101471
1992-11-28,288.827576
1992-11-29,283.934143
1992-11-30,282.402405
1992-12-01,277.539215
1992-12-02,275.205566
1992-12-03,276.610229
1992-12-04,280.984253
1992-12-05,271.982727
1992-12-06,265.908295
1992-12-07,267.232452
1992-12-08,265.451355
1992-12-09,268.456177
1992-12-10,271.849792
1992-12-11,269.488617
1992-12-12,269.934784
1992-12-13,275.460754
1992-12-14,286.390839
1992-12-15,282.277374
1992-12-16,273.057404
1992-12-17,272.998535
1992-12-18,259.074249
1992-12-19,254.619354
1992-12-20,262.575195
1992-12-21,262.775604
1992-12-22,266.289398
1992-12-23,268.564575
1992-12-24,271.381256
1992-12-25,269.487152
1992-12-26,275.645172
1992-12-27,277.589905
1992-12-28,283.973297
1992-12-29,276.973846
1992-12-30,275.612305
1992-12-31,279.740448
1993-01-01,281.480865
1993-01-02,279.053986
1993-01-03,278.858948
1993-01-04,279.219910
1993-01-05,273.527893
1993-01-06,277.795746
1993-01-07,276.117950
1993-01-08,275.196228
1993-01-09,279.947266
1993-01-10,276.152710
1993-01-11,274.702881
1993-01-12,275.664398
1993-01-13,273.949371
1993-01-14,273.652832
1993-01-15,276.235535
1993-01-16,279.439117
1993-01-17,278.489441
1993-01-18,276.359711
1993-01-19,273.135742
1993-01-20,271.662750
1993-01-21,272.773254
1993-01-22,274.900360
1993-01-23,274.482544
1993-01-24,275.115906
1993-01-25,275.959167
1993-01-26,281.471802
1993-01-27,277.688171
1993-01-28,277.004761
1993-01-29,283.666840
1993-01-30,277.282593
1993-01-31,276.824890
1993-02-01,281.207458
1993-02-02,277.147369
1993-02-03,276.346191
1993-02-04,270.501617
1993-02-05,273.843628
1993-02-06,282.889648
1993-02-07,283.375916
1993-02-08,275.419708
1993-02-09,278.063690
1993-02-10,284.318542
1993-02-11,287.984192
1993-02-12,288.057831
1993-02-13,282.262146
1993-02-14,282.130951
1993-02-15,281.259155
1993-02-16,279.710846
1993-02-17,277.574951
1993-02-18,283.317719
1993-02-19,283.410919
1993-02-20,277.559052
1993-02-21,276.820953
1993-02-22,268.779572
1993-02-23,272.619537
1993-02-24,273.466370
1993-02-25,274.382294
1993-02-26,275.691742
1993-02-27,277.080444
1993-02-28,279.140747
1993-03-01,277.262329
1993-03-02,277.424469
1993-03-03,279.531464
1993-03-04,280.512634
1993-03-05,284.661804
1993-03-06,284.483398
1993-03-07,283.494171
1993-03-08,286.985596
1993-03-09,288.658905
1993-03-10,286.587067
1993-03-11,284.481262
1993-03-12,285.991333
1993-03-13,288.800690
1993-03-14,286.951477
1993-03-15,281.232178
1993-03-16,277.376221
1993-03-17,275.516632
1993-03-18,284.490814
1993-03-19,272.339569
1993-03-20,271.560547
1993-03-21,277.979645
1993-03-22,285.753265
1993-03-23,286.924347
1993-03-24,282.738556
1993-03-25,283.483948
1993-03-26,288.610992
1993-03-27,285.133179
1993-03-28,285.403107
1993-03-29,292.776031
1993-03-30,287.968994
1993-03-31,281.378723
1993-04-01,280.530762
1993-04-02,281.433594
1993-04-03,287.054108
1993-04-04,287.608063
1993-04-05,291.819794
1993-04-06,289.992249
1993-04-07,290.556427
1993-04-08,286.582245
1993-04-09,287.020416
1993-04-10,286.053833
1993-04-11,286.813690
1993-04-12,286.400543
1993-04-13,288.901459
1993-04-14,291.222900
1993-04-15,291.949524
1993-04-16,291.234589
1993-04-17,291.861908
1993-04-18,290.627167
1993-04-19,293.772827
1993-04-20,290.765839
1993-04-21,286.542908
1993-04-22,286.992706
1993-04-23,291.611511
1993-04-24,291.611237
1993-04-25,288.459595
1993-04-26,285.137207
1993-04-27,287.046143
1993-04-28,278.955719
1993-04-29,284.600037
1993-04-30,285.485199
1993-05-01,290.388824
1993-05-02,292.884094
1993-05-03,288.989441
1993-05-04,290.930359
1993-05-05,293.951691
1993-05-06,293.720856
1993-05-07,292.011230
1993-05-08,290.470734
1993-05-09,286.339539
1993-05-10,291.553864
1993-05-11,290.370697
1993-05-12,293.621796
1993-05-13,290.839264
1993-05-14,293.062836
1993-05-15,293.173706
1993-05-16,293.604797
1993-05-17,285.228912
1993-05-18,288.143311
1993-05-19,290.825317
1993-05-20,294.253571
1993-05-21,294.451019
1993-05-22,294.884735
1993-05-23,296.582794
1993-05-24,296.687866
1993-05-25,295.585358
1993-05-26,294.932983
1993-05-27,294.241577
1993-05-28,294.710876
1993-05-29,295.498596
1993-05-30,294.817932
1993-05-31,295.679413
1993-06-01,296.693909
1993-06-02,295.188843
1993-06-03,296.023102
1993-06-04,295.401398
1993-06-05,296.373749
1993-06-06,294.921509
1993-06-07,295.136688
1993-06-08,295.199921
1993-06-09,295.554993
1993-06-10,295.500305
1993-06-11,293.286713
1993-06-12,293.243042
1993-06-13,292.303894
1993-06-14,293.735565
1993-06-15,295.015289
1993-06-16,294.999481
1993-06-17,294.972168
1993-06-18,295.150696
1993-06-19,295.734772
1993-06-20,295.980072
1993-06-21,295.598785
1993-06-22,294.465637
1993-06-23,294.174103
1993-06-24,294.776794
1993-06-25,295.415924
1993-06-26,295.632202
1993-06-27,295.813538
1993-06-28,295.794495
1993-06-29,295.132690
1993-06-30,296.040771
1993-07-01,296.982300
1993-07-02,296.616241
1993-07-03,297.086151
1993-07-04,296.222260
1993-07-05,296.258514
1993-07-06,295.644135
1993-07-07,296.073090
1993-07-08,295.807678
1993-07-09,296.254150
1993-07-10,296.123749
1993-07-11,297.453766
1993-07-12,296.569489
1993-07-13,296.931641
1993-07-14,297.119446
1993-07-15,296.766571
1993-07-16,295.924591
1993-07-17,296.457184
1993-07-18,295.795410
1993-07-19,296.366364
1993-07-20,295.783142
1993-07-21,296.315979
1993-07-22,296.792450
1993-07-23,296.691498
1993-07-24,296.471832
1993-07-25,296.541107
1993-07-26,297.547485
1993-07-27,297.813416
1993-07-28,296.698273
1993-07-29,296.395508
1993-07-30,297.849945
1993-07-31,296.535736
1993-08-01,294.437561
1993-08-02,294.382172
1993-08-03,295.062836
1993-08-04,296.071594
1993-08-05,296.384521
1993-08-06,296.572540
1993-08-07,295.488983
1993-08-08,295.668396
1993-08-09,295.009094
1993-08-10,295.621613
1993-08-11,297.434875
1993-08-12,296.582306
1993-08-13,296.989410
1993-08-14,296.402771
1993-08-15,296.302216
1993-08-16,296.563538
1993-08-17,297.584442
1993-08-18,297.686890
1993-08-19,296.346771
1993-08-20,298.122559
1993-08-21,297.917358
1993-08-22,297.872192
1993-08-23,297.044434
1993-08-24,296.749115
1993-08-25,297.152740
1993-08-26,295.916595
1993-08-27,295.625183
1993-08-28,296.196960
1993-08-29,295.423065
1993-08-30,296.333801
1993-08-31,295.966492
1993-09-01,295.536987
1993-09-02,295.945496
1993-09-03,297.026550
1993-09-04,297.145294
1993-09-05,297.292297
1993-09-06,297.072144
1993-09-07,296.204132
1993-09-08,294.669952
1993-09-09,295.439941
1993-09-10,294.177826
1993-09-11,295.996765
1993-09-12,296.851929
1993-09-13,297.171204
1993-09-14,291.122009
1993-09-15,287.720917
1993-09-16,289.038727
1993-09-17,288.481537
1993-09-18,291.736877
1993-09-19,295.282837
1993-09-20,293.767578
1993-09-21,295.146759
1993-09-22,294.639496
1993-09-23,291.851807
1993-09-24,289.929321
1993-09-25,288.299194
1993-09-26,290.361908
1993-09-27,294.339691
1993-09-28,290.710449
1993-09-29,289.883698
1993-09-30,285.334534
1993-10-01,287.019073
1993-10-02,290.747070
1993-10-03,287.347687
1993-10-04,287.318329
1993-10-05,286.458710
1993-10-06,288.630676
1993-10-07,291.371033
1993-10-08,292.578522
1993-10-09,290.481781
1993-10-10,290.553467
1993-10-11,291.802948
1993-10-12,294.779877
1993-10-13,292.520111
1993-10-14,290.991089
1993-10-15,292.629150
1993-10-16,294.819214
1993-10-17,294.857666
1993-10-18,295.721893
1993-10-19,288.171600
1993-10-20,279.340454
1993-10-21,281.181671
1993-10-22,281.190460
1993-10-23,282.571869
1993-10-24,283.006042
1993-10-25,284.236542
1993-10-26,285.968536
1993-10-27,287.067963
1993-10-28,284.949341
1993-10-29,282.990906
1993-10-30,282.582275
1993-10-31,286.354584
1993-11-01,290.251312
1993-11-02,291.341827
1993-11-03,288.701355
1993-11-04,283.217712
1993-11-05,280.903870
1993-11-06,280.508911
1993-11-07,280.790466
1993-11-08,280.830383
1993-11-09,278.965027
1993-11-10,278.551392
1993-11-11,278.655609
1993-11-12,278.114777
1993-11-13,276.722015
1993-11-14,277.418213
1993-11-15,282.545746
1993-11-16,284.812958
1993-11-17,281.568726
1993-11-18,280.046021
1993-11-19,283.383698
1993-11-20,284.651764
1993-11-21,275.188782
1993-11-22,275.784912
1993-11-23,279.051514
1993-11-24,281.509338
1993-11-25,284.315338
1993-11-26,285.607666
1993-11-27,281.221375
1993-11-28,278.876770
1993-11-29,281.625305
1993-11-30,277.399200
1993-12-01,276.726593
1993-12-02,278.923553
1993-12-03,282.233154
1993-12-04,284.246857
1993-12-05,281.006622
1993-12-06,285.006500
1993-12-07,288.315186
1993-12-08,285.211578
1993-12-09,281.315033
1993-12-10,283.199646
1993-12-11,277.306671
1993-12-12,279.876831
1993-12-13,280.399475
1993-12-14,283.961395
1993-12-15,285.184082
1993-12-16,282.613281
1993-12-17,284.389069
1993-12-18,282.291199
1993-12-19,284.926331
1993-12-20,285.160461
1993-12-21,285.384796
1993-12-22,287.152618
1993-12-23,280.515900
1993-12-24,274.381927
1993-12-25,271.974030
1993-12-26,274.885223
1993-12-27,275.716766
1993-12-28,286.217377
1993-12-29,274.184204
1993-12-30,273.143921
1993-12-31,272.658203
1994-01-01,274.835907
1994-01-02,277.210724
1994-01-03,276.588318
1994-01-04,273.632629
1994-01-05,274.400909
1994-01-06,273.206909
1994-01-07,272.632019
1994-01-08,274.302277
1994-01-09,274.533630
1994-01-10,273.293793
1994-01-11,273.415314
1994-01-12,281.313354
1994-01-13,285.416199
1994-01-14,280.234283
1994-01-15,280.114288
1994-01-16,280.835846
1994-01-17,281.124359
1994-01-18,281.921234
1994-01-19,279.924957
1994-01-20,285.227081
1994-01-21,278.620972
1994-01-22,280.068634
1994-01-23,282.372986
1994-01-24,282.355011
1994-01-25,276.378265
1994-01-26,279.874023
1994-01-27,277.982086
1994-01-28,278.763519
1994-01-29,282.573242
1994-01-30,283.301971
1994-01-31,277.424713
1994-02-01,273.078186
1994-02-02,276.610229
1994-02-03,275.124451
1994-02-04,267.393311
1994-02-05,272.877747
1994-02-06,273.600708
1994-02-07,273.607727
1994-02-08,276.129944
1994-02-09,279.432953
1994-02-10,278.480377
1994-02-11,278.493011
1994-02-12,280.957886
1994-02-13,282.585876
1994-02-14,285.716675
1994-02-15,287.613983
1994-02-16,276.827362
1994-02-17,273.094391
1994-02-18,272.440613
1994-02-19,277.575714
1994-02-20,281.242218
1994-02-21,284.411072
1994-02-22,285.808624
1994-02-23,287.756348
1994-02-24,284.727112
1994-02-25,288.236298
1994-02-26,287.692017
1994-02-27,287.726807
1994-02-28,285.850220
1994-03-01,288.090881
1994-03-02,281.647705
1994-03-03,272.076447
1994-03-04,278.511841
1994-03-05,287.157990
1994-03-06,287.155182
1994-03-07,285.058655
1994-03-08,280.962524
1994-03-09,284.552643
1994-03-10,282.018402
1994-03-11,285.877716
1994-03-12,287.839508
1994-03-13,289.596832
1994-03-14,291.556061
1994-03-15,290.793182
1994-03-16,287.455078
1994-03-17,288.791992
1994-03-18,284.633270
1994-03-19,279.162811
1994-03-20,282.096130
1994-03-21,285.225342
1994-03-22,285.696289
1994-03-23,285.389435
1994-03-24,287.402161
1994-03-25,290.497223
1994-03-26,290.427917
1994-03-27,292.743866
1994-03-28,290.235199
1994-03-29,283.880798
1994-03-30,289.837646
1994-03-31,287.775574
1994-04-01,287.776611
1994-04-02,282.043823
1994-04-03,282.847382
1994-04-04,289.628815
1994-04-05,282.684296
1994-04-06,281.953644
1994-04-07,287.400818
1994-04-08,291.420990
1994-04-09,291.809204
1994-04-10,290.821289
1994-04-11,284.539246
1994-04-12,285.906342
1994-04-13,278.557953
1994-04-14,282.748688
1994-04-15,290.298218
1994-04-16,287.145538
1994-04-17,287.245789
1994-04-18,285.169861
1994-04-19,287.231445
1994-04-20,289.986511
1994-04-21,294.606232
1994-04-22,291.544312
1994-04-23,291.711639
1994-04-24,289.706726
1994-04-25,291.939667
1994-04-26,288.725281
1994-04-27,290.664856
1994-04-28,292.643402
1994-04-29,291.683197
1994-04-30,292.849731
1994-05-01,291.959045
1994-05-02,292.245972
1994-05-03,292.845032
1994-05-04,293.633881
1994-05-05,294.073212
1994-05-06,293.996643
1994-05-07,294.325073
1994-05-08,292.018768
1994-05-09,290.692200
1994-05-10,292.126007
1994-05-11,291.324249
1994-05-12,289.731384
1994-05-13,292.067871
1994-05-14,293.605042
1994-05-15,295.115265
1994-05-16,294.596466
1994-05-17,293.771637
1994-05-18,295.428925
1994-05-19,293.676239
1994-05-20,289.526428
1994-05-21,287.832367
1994-05-22,292.088684
1994-05-23,292.932831
1994-05-24,294.181183
1994-05-25,294.098297
1994-05-26,294.447357
1994-05-27,292.023682
1994-05-28,291.303162
1994-05-29,292.146240
1994-05-30,292.688171
1994-05-31,292.680206
1994-06-01,292.094482
1994-06-02,291.648102
1994-06-03,294.122650
1994-06-04,293.050415
1994-06-05,293.647339
1994-06-06,295.293793
1994-06-07,295.632935
1994-06-08,295.590088
1994-06-09,295.778473
1994-06-10,294.039246
1994-06-11,292.802917
1994-06-12,292.643127
1994-06-13,293.140930
1994-06-14,294.772186
1994-06-15,294.860504
1994-06-16,291.597321
1994-06-17,291.309967
1994-06-18,292.470245
1994-06-19,297.290100
1994-06-20,297.186340
1994-06-21,297.188171
1994-06-22,297.123169
1994-06-23,298.636597
1994-06-24,296.315918
1994-06-25,295.859833
1994-06-26,295.159637
1994-06-27,295.211395
1994-06-28,295.565979
1994-06-29,295.882935
1994-06-30,296.991302
1994-07-01,295.426453
1994-07-02,296.464661
1994-07-03,297.029449
1994-07-04,299.859741
1994-07-05,299.197968
1994-07-06,297.111298
1994-07-07,296.811920
1994-07-08,297.144440
1994-07-09,296.661285
1994-07-10,296.186798
1994-07-11,296.692352
1994-07-12,296.541412
1994-07-13,296.315948
1994-07-14,298.219269
1994-07-15,298.602356
1994-07-16,298.062256
1994-07-17,298.114594
1994-07-18,298.694336
1994-07-19,299.001160
1994-07-20,299.794281
1994-07-21,297.830719
1994-07-22,297.944275
1994-07-23,296.956238
1994-07-24,296.302124
1994-07-25,296.014984
1994-07-26,296.700348
1994-07-27,297.201416
1994-07-28,297.079773
1994-07-29,297.099731
1994-07-30,296.601959
1994-07-31,295.742950
1994-08-01,295.936096
1994-08-02,296.310181
1994-08-03,296.071014
1994-08-04,296.681488
1994-08-05,296.545502
1994-08-06,296.753082
1994-08-07,295.985596
1994-08-08,295.587250
1994-08-09,295.750641
1994-08-10,296.914581
1994-08-11,296.462677
1994-08-12,297.379059
1994-08-13,296.184875
1994-08-14,297.387695
1994-08-15,299.254578
1994-08-16,298.557495
1994-08-17,296.636475
1994-08-18,295.466644
1994-08-19,295.714905
1994-08-20,295.553345
1994-08-21,296.426697
1994-08-22,296.930969
1994-08-23,297.297485
1994-08-24,297.219849
1994-08-25,297.589417
1994-08-26,300.004730
1994-08-27,300.031342
1994-08-28,298.664062
1994-08-29,299.588074
1994-08-30,299.763672
1994-08-31,300.416779
1994-09-01,297.181854
1994-09-02,297.268433
1994-09-03,297.385162
1994-09-04,297.855469
1994-09-05,298.458862
1994-09-06,299.226044
1994-09-07,299.691132
1994-09-08,298.313721
1994-09-09,297.740448
1994-09-10,298.164642
1994-09-11,299.009613
1994-09-12,299.006927
1994-09-13,298.064209
1994-09-14,298.873810
1994-09-15,297.364441
1994-09-16,296.586090
1994-09-17,296.719360
1994-09-18,295.639221
1994-09-19,296.128448
1994-09-20,293.936584
1994-09-21,294.085327
1994-09-22,296.220917
1994-09-23,295.190582
1994-09-24,294.303650
1994-09-25,294.237366
1994-09-26,292.747559
1994-09-27,290.022034
1994-09-28,290.484070
1994-09-29,289.686584
1994-09-30,287.302643
1994-10-01,289.102997
1994-10-02,287.897980
1994-10-03,286.012207
1994-10-04,288.747070
1994-10-05,291.979614
1994-10-06,289.759399
1994-10-07,289.033691
1994-10-08,289.545044
1994-10-09,290.169342
1994-10-10,291.738098
1994-10-11,291.166138
1994-10-12,289.104370
1994-10-13,291.025055
1994-10-14,288.467468
1994-10-15,288.757812
1994-10-16,289.269104
1994-10-17,290.226654
1994-10-18,290.414917
1994-10-19,292.362671
1994-10-20,289.327393
1994-10-21,292.005524
1994-10-22,292.074921
1994-10-23,292.128693
1994-10-24,292.478729
1994-10-25,291.732208
1994-10-26,293.271149
1994-10-27,290.767822
1994-10-28,289.030792
1994-10-29,286.154449
1994-10-30,285.434814
1994-10-31,289.443604
1994-11-01,289.511658
1994-11-02,284.880341
1994-11-03,284.230682
1994-11-04,280.979950
1994-11-05,281.412567
1994-11-06,288.353088
1994-11-07,288.789368
1994-11-08,284.232788
1994-11-09,286.120331
1994-11-10,283.011871
1994-11-11,284.924988
1994-11-12,288.418884
1994-11-13,282.936340
1994-11-14,285.128723
1994-11-15,289.382965
1994-11-16,289.712402
1994-11-17,290.627472
1994-11-18,290.958160
1994-11-19,288.810883
1994-11-20,288.488068
1994-11-21,286.337555
1994-11-22,290.432892
1994-11-23,291.026093
1994-11-24,287.703674
1994-11-25,281.979858
1994-11-26,276.512787
1994-11-27,277.683441
1994-11-28,282.518799
1994-11-29,283.891083
1994-11-30,281.269012
1994-12-01,285.433441
1994-12-02,288.231781
1994-12-03,278.515167
1994-12-04,274.534393
1994-12-05,273.584320
1994-12-06,275.865692
1994-12-07,275.632446
1994-12-08,274.730652
1994-12-09,274.659454
1994-12-10,274.508148
1994-12-11,275.778839
1994-12-12,276.874298
1994-12-13,274.946716
1994-12-14,275.004456
1994-12-15,280.748993
1994-12-16,274.130188
1994-12-17,276.559448
1994-12-18,278.259674
1994-12-19,275.208221
1994-12-20,274.432220
1994-12-21,273.648132
1994-12-22,279.116119
1994-12-23,278.927094
1994-12-24,275.559174
1994-12-25,276.305725
1994-12-26,279.413696
1994-12-27,281.720001
1994-12-28,286.538300
1994-12-29,287.537781
1994-12-30,287.340881
1994-12-31,283.645172
1995-01-01,285.238892
1995-01-02,285.776398
1995-01-03,282.279480
1995-01-04,282.356079
1995-01-05,285.287109
1995-01-06,286.183044
1995-01-07,277.128906
1995-01-08,278.311768
1995-01-09,281.728058
1995-01-10,279.872101
1995-01-11,277.782898
1995-01-12,267.292572
1995-01-13,267.768860
1995-01-14,271.928650
1995-01-15,276.372559
1995-01-16,281.442627
1995-01-17,276.018036
1995-01-18,278.729645
1995-01-19,276.379303
1995-01-20,277.495331
1995-01-21,278.359619
1995-01-22,272.426086
1995-01-23,269.309448
1995-01-24,270.185272
1995-01-25,271.230835
1995-01-26,271.935272
1995-01-27,273.774048
1995-01-28,279.147858
1995-01-29,277.616364
1995-01-30,278.474579
1995-01-31,276.517792
1995-02-01,277.777313
1995-02-02,281.016022
1995-02-03,276.636780
1995-02-04,277.029358
1995-02-05,280.527374
1995-02-06,286.260284
1995-02-07,279.974121
1995-02-08,279.592285
1995-02-09,276.576080
1995-02-10,273.227234
1995-02-11,275.402130
1995-02-12,276.874481
1995-02-13,281.804657
1995-02-14,283.424011
1995-02-15,280.575287
1995-02-16,272.803864
1995-02-17,276.544830
1995-02-18,280.205200
1995-02-19,282.516693
1995-02-20,282.514038
1995-02-21,281.714569
1995-02-22,283.217407
1995-02-23,278.269135
1995-02-24,280.329529
1995-02-25,282.413208
1995-02-26,287.423859
1995-02-27,287.662476
1995-02-28,284.483063
1995-03-01,278.839569
1995-03-02,283.218719
1995-03-03,283.242889
1995-03-04,287.751770
1995-03-05,284.445831
1995-03-06,275.729492
1995-03-07,275.631378
1995-03-08,279.369141
1995-03-09,283.632385
1995-03-10,284.330078
1995-03-11,279.227325
1995-03-12,280.318390
1995-03-13,282.264740
1995-03-14,288.015686
1995-03-15,287.725464
1995-03-16,286.448029
1995-03-17,285.589966
1995-03-18,286.530151
1995-03-19,286.776215
1995-03-20,286.989014
1995-03-21,279.373291
1995-03-22,276.849152
1995-03-23,280.421509
1995-03-24,284.831604
1995-03-25,289.458496
1995-03-26,288.091705
1995-03-27,291.427490
1995-03-28,286.840729
1995-03-29,287.654907
1995-03-30,283.397308
1995-03-31,280.779663
1995-04-01,277.086395
1995-04-02,280.911469
1995-04-03,284.504944
1995-04-04,287.334686
1995-04-05,289.736237
1995-04-06,289.684601
1995-04-07,278.528625
