#Variables:
#tasmin_HadGEM2-ES365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)
1995-10-09,290.990967,305.374634,0.000000
1995-10-10,293.137543,306.822052,0.000000
1995-10-11,295.492004,305.992310,0.000000
1995-10-12,294.627930,305.171478,0.000000
1995-10-13,294.534790,306.462402,0.000000
1995-10-14,293.751373,305.937103,0.000000
1995-10-15,293.271149,305.427948,0.000000
1995-10-16,290.021851,302.049561,0.000000
1995-10-17,281.392700,296.917847,0.000000
1995-10-18,280.550446,297.818939,0.000000
1995-10-19,282.430756,299.938538,0.000000
1995-10-20,284.491089,302.622009,0.000000
1995-10-21,286.534637,301.858826,0.000000
1995-10-22,288.223694,302.068573,0.000000
1995-10-23,288.845703,302.750946,0.000000
1995-10-24,288.913239,301.817993,0.000000
1995-10-25,284.408783,303.347565,0.000000
1995-10-26,286.566254,303.755280,0.000000
1995-10-27,287.717712,303.578491,0.000000
1995-10-28,289.841217,303.292786,0.000000
1995-10-29,291.269867,301.966431,0.000000
1995-10-30,291.194794,302.289581,0.000000
1995-10-31,290.516083,302.045929,0.000000
1995-11-01,291.091217,304.025879,0.000000
1995-11-02,291.569672,304.843750,0.000000
1995-11-03,292.059723,304.289337,0.000000
1995-11-04,289.309540,301.409241,0.000000
1995-11-05,283.217712,295.759796,0.000000
1995-11-06,277.740784,295.090393,0.000000
1995-11-07,278.305145,297.620056,0.000000
1995-11-08,282.181366,299.299561,0.000000
1995-11-09,285.758759,300.633148,0.000000
1995-11-10,288.484436,300.479828,0.000000
1995-11-11,289.713501,301.585938,0.000000
1995-11-12,290.182495,302.852142,0.000000
1995-11-13,290.477417,302.782349,0.000000
1995-11-14,291.242828,303.123566,0.000000
1995-11-15,291.279205,303.314606,0.000000
1995-11-16,291.334930,303.059509,0.000000
1995-11-17,291.249512,302.777252,2.051940
1995-11-18,288.425232,301.870026,7.730290
1995-11-19,286.849091,298.297760,11.913356
1995-11-20,289.192047,299.011108,9.392140
1995-11-21,281.303162,294.996857,0.980184
1995-11-22,273.579071,286.247986,0.000000
1995-11-23,271.047791,284.759491,0.000000
1995-11-24,270.839233,289.047455,0.000000
1995-11-25,274.727020,287.498932,0.000000
1995-11-26,274.868591,282.777802,0.000000
1995-11-27,270.886353,286.796997,0.000000
1995-11-28,270.835541,287.320343,0.000000
1995-11-29,276.302612,285.792328,4.866690
1995-11-30,277.965729,286.193115,10.199602
1995-12-01,277.588470,288.283783,0.000000
1995-12-02,276.748535,292.213226,0.000000
1995-12-03,275.757263,294.924133,0.000000
1995-12-04,277.071533,295.565094,0.000000
1995-12-05,279.669922,295.440338,0.000000
1995-12-06,278.867676,293.746246,0.000000
1995-12-07,273.830872,288.713501,0.000000
1995-12-08,270.664429,284.429504,0.000000
1995-12-09,275.888977,290.745544,0.000000
1995-12-10,277.304840,294.446564,0.000000
1995-12-11,275.094360,292.251190,0.000000
1995-12-12,277.448395,292.989807,0.000000
1995-12-13,279.186768,290.643646,0.000000
1995-12-14,276.275940,294.262024,0.000000
1995-12-15,278.313660,295.346954,0.000000
1995-12-16,275.657349,292.280273,0.000000
1995-12-17,280.368042,294.360657,0.000000
1995-12-18,277.632935,288.885376,0.000000
1995-12-19,272.979431,283.518280,3.224407
1995-12-20,273.232239,281.827179,0.000000
1995-12-21,275.051819,288.874542,0.000000
1995-12-22,276.039368,288.544525,0.000000
1995-12-23,270.710846,290.620636,0.000000
1995-12-24,273.972168,289.279572,0.000000
1995-12-25,269.253510,289.277740,0.000000
1995-12-26,270.709137,292.354370,0.000000
1995-12-27,273.767273,295.202698,0.000000
1995-12-28,277.133240,297.092041,0.000000
1995-12-29,282.209045,289.536926,2.574804
1995-12-30,276.048492,292.115631,1.583411
1995-12-31,275.710785,297.297516,0.000000
1996-01-01,277.403656,299.966278,0.000000
1996-01-02,279.445129,294.089844,0.000000
1996-01-03,275.497620,293.538208,0.000000
1996-01-04,279.491425,300.275848,0.000000
1996-01-05,282.219666,300.652069,0.000000
1996-01-06,280.193756,295.092926,0.000000
1996-01-07,275.567200,296.323029,0.000000
1996-01-08,277.476105,292.550781,0.000000
1996-01-09,271.852234,286.273712,0.000000
1996-01-10,274.388977,291.829987,0.000000
1996-01-11,276.818726,290.671600,3.404605
1996-01-12,268.826324,284.066406,0.000000
1996-01-13,268.181396,288.028778,0.000000
1996-01-14,273.054749,298.033783,0.000000
1996-01-15,276.622467,303.187988,0.000000
1996-01-16,280.858002,302.165497,0.000000
1996-01-17,284.877960,300.895142,0.000000
1996-01-18,285.355774,300.327118,0.000000
1996-01-19,277.812225,300.758728,0.000000
1996-01-20,280.008636,300.583160,0.000000
1996-01-21,282.300629,297.837830,0.000000
1996-01-22,274.423553,292.056549,0.000000
1996-01-23,275.393219,295.709381,0.000000
1996-01-24,281.187500,295.278839,0.000000
1996-01-25,273.842133,286.668365,0.000000
1996-01-26,271.236511,280.679260,0.000000
1996-01-27,271.250366,285.375305,0.000000
1996-01-28,275.485474,293.026581,0.000000
1996-01-29,282.740509,296.806000,0.000000
1996-01-30,280.353333,292.883301,0.000000
1996-01-31,277.649292,290.105011,0.000000
1996-02-01,284.421967,295.598846,0.000000
1996-02-02,288.689026,301.154663,0.000000
1996-02-03,286.223907,300.837555,1.272695
1996-02-04,278.704285,294.051910,5.470137
1996-02-05,276.686707,289.033112,0.517676
1996-02-06,276.280243,283.225891,0.000000
1996-02-07,276.274933,279.746246,0.000000
1996-02-08,276.671906,280.105072,0.000000
1996-02-09,277.383881,283.007782,0.000000
1996-02-10,279.353821,288.448303,0.000000
1996-02-11,278.355560,292.387878,0.000000
1996-02-12,275.150269,286.518494,0.717459
1996-02-13,274.577240,283.435730,2.866485
1996-02-14,278.121063,290.936890,0.696831
1996-02-15,281.893036,297.311890,0.000000
1996-02-16,282.809692,296.193604,0.000000
1996-02-17,280.223022,291.035767,1.879821
1996-02-18,276.919312,285.150177,1.632235
1996-02-19,274.546844,284.696045,5.958292
1996-02-20,273.553406,285.714569,0.000000
1996-02-21,274.665680,290.005219,0.000000
1996-02-22,277.775696,292.714294,0.000000
1996-02-23,279.002960,292.406250,0.000000
1996-02-24,279.493408,294.903534,0.000000
1996-02-25,282.087341,297.481049,1.438976
1996-02-26,277.199127,295.191895,0.572838
1996-02-27,275.644897,293.336578,0.000000
1996-02-28,281.978943,300.373657,0.000000
1996-02-29,284.140808,300.041931,0.000000
1996-03-01,286.302643,299.710205,0.000000
1996-03-02,288.332458,301.647339,1.454748
1996-03-03,279.969452,296.681549,0.000000
1996-03-04,277.078308,286.290039,0.000000
1996-03-05,278.245331,297.237427,0.000000
1996-03-06,287.044342,299.683350,0.604101
1996-03-07,287.106628,302.211487,0.000000
1996-03-08,288.439148,301.478516,0.000000
1996-03-09,281.983704,297.741699,0.000000
1996-03-10,279.840668,298.777710,0.000000
1996-03-11,279.800751,301.061066,0.000000
1996-03-12,283.083832,304.388214,0.000000
1996-03-13,285.801422,305.535065,0.000000
1996-03-14,288.687378,303.896606,0.000000
1996-03-15,287.533386,304.056366,0.000000
1996-03-16,291.401672,304.561493,0.000000
1996-03-17,291.285767,304.004333,0.000000
1996-03-18,289.701324,303.720123,0.000000
1996-03-19,290.758484,304.565613,0.427911
1996-03-20,283.649811,302.431366,0.000000
1996-03-21,281.076050,294.471527,0.000000
1996-03-22,278.124725,297.576721,0.000000
1996-03-23,278.899384,300.633698,0.000000
1996-03-24,278.206055,300.366516,0.000000
1996-03-25,279.227997,300.363464,0.000000
1996-03-26,284.176575,298.357117,0.000000
1996-03-27,287.519196,303.623077,3.827039
1996-03-28,285.066986,302.324738,0.808431
1996-03-29,282.654480,302.391113,0.000000
1996-03-30,287.148529,303.379211,0.000000
1996-03-31,284.008911,305.237183,0.000000
1996-04-01,282.889069,308.085419,0.000000
1996-04-02,287.025818,308.724579,0.000000
1996-04-03,290.323517,307.786652,0.000000
1996-04-04,286.400543,307.400360,0.000000
1996-04-05,286.453491,304.267273,0.000000
1996-04-06,290.149384,306.901276,0.000000
1996-04-07,291.751617,307.219116,0.000000
1996-04-08,288.135376,304.649078,1.169700
1996-04-09,285.778229,301.787720,0.000000
1996-04-10,280.911469,299.017059,0.000000
1996-04-11,281.343140,301.288940,0.000000
1996-04-12,287.845154,302.339813,0.000000
1996-04-13,291.464325,304.485779,0.000000
1996-04-14,290.024902,307.598419,0.000000
1996-04-15,285.595978,305.191895,7.011631
1996-04-16,287.775757,301.564026,12.403626
1996-04-17,284.817322,298.493347,0.000000
1996-04-18,284.600037,298.494659,0.000000
1996-04-19,285.561798,297.344574,0.000000
1996-04-20,287.241821,298.367279,0.000000
1996-04-21,287.959564,300.778076,0.000000
1996-04-22,289.134521,303.755951,0.000000
1996-04-23,289.456146,304.276489,0.000000
1996-04-24,290.489746,303.854828,0.000000
1996-04-25,291.945404,304.728302,2.115722
1996-04-26,292.121948,304.851044,0.000000
1996-04-27,292.583771,304.296204,0.000000
1996-04-28,292.697906,303.624542,0.000000
1996-04-29,291.692535,300.997375,0.961661
1996-04-30,289.254028,298.660736,9.976659
1996-05-01,288.080322,300.151123,0.508746
1996-05-02,285.187408,295.366364,0.000000
1996-05-03,287.176178,294.783966,0.000000
1996-05-04,290.982666,297.066803,8.314044
1996-05-05,293.919769,302.582458,11.335670
1996-05-06,294.363586,303.939850,6.196765
1996-05-07,294.844330,305.557709,8.192172
1996-05-08,294.499176,305.012421,0.518218
1996-05-09,293.756195,305.025726,0.681999
1996-05-10,293.244080,301.583588,4.369327
1996-05-11,293.023468,302.523224,0.978001
1996-05-12,293.093018,303.279327,1.836725
1996-05-13,295.330109,303.317505,7.508080
1996-05-14,294.048889,302.510498,5.535319
1996-05-15,294.479218,306.286102,4.093917
1996-05-16,294.827820,305.187897,13.489182
1996-05-17,295.472961,303.635101,42.566181
1996-05-18,296.179077,304.303864,41.838669
1996-05-19,295.049042,304.297668,43.573601
1996-05-20,293.227661,305.186829,0.000000
1996-05-21,295.375122,304.096802,0.000000
1996-05-22,293.839783,302.984528,0.000000
1996-05-23,294.491577,303.864319,0.000000
1996-05-24,296.385406,304.273529,17.883532
1996-05-25,297.423920,306.528625,13.670453
1996-05-26,295.684967,306.042480,1.311691
1996-05-27,295.129761,305.170105,9.018095
1996-05-28,295.356201,303.683289,0.424299
1996-05-29,295.183807,302.986023,0.317989
1996-05-30,295.709686,303.198456,0.000000
1996-05-31,296.000153,304.506836,0.419251
1996-06-01,296.158997,304.630646,0.000000
1996-06-02,296.287598,303.690033,0.293674
1996-06-03,295.823395,303.145020,3.996296
1996-06-04,295.103882,304.839294,1.266896
1996-06-05,295.947510,305.913422,0.681473
1996-06-06,296.154602,307.070740,0.000000
1996-06-07,296.461761,307.616547,0.000000
1996-06-08,295.684814,307.479980,0.436978
1996-06-09,293.586609,307.054077,0.000000
1996-06-10,293.040497,307.435303,0.000000
1996-06-11,294.728394,306.288574,5.576595
1996-06-12,296.213776,307.418579,0.554325
1996-06-13,296.545776,307.580048,4.500245
1996-06-14,295.753357,307.376556,15.596764
1996-06-15,296.417023,304.510468,10.119621
1996-06-16,296.285828,306.720184,1.455390
1996-06-17,295.975739,307.723694,0.000000
1996-06-18,295.557159,308.854156,0.000000
1996-06-19,295.998383,309.010529,0.000000
1996-06-20,296.540649,308.968292,0.000000
1996-06-21,296.488525,308.569153,0.000000
1996-06-22,295.988770,308.052521,0.000000
1996-06-23,295.931976,308.090210,0.000000
1996-06-24,296.082153,307.333191,0.969886
1996-06-25,295.970337,304.691833,5.614830
1996-06-26,295.947021,302.725983,9.985538
1996-06-27,295.544128,302.148560,17.291283
1996-06-28,294.786713,300.807953,20.161636
1996-06-29,295.072235,298.281952,16.885868
1996-06-30,296.347565,305.553497,3.527184
1996-07-01,296.175049,306.486481,0.000000
1996-07-02,295.736633,307.247314,0.452914
1996-07-03,294.605072,307.393951,0.000000
1996-07-04,295.384735,306.482117,2.601971
1996-07-05,293.657806,303.977661,23.288927
1996-07-06,295.976807,303.386047,18.014585
1996-07-07,297.139221,306.080109,2.301128
1996-07-08,296.638306,306.545410,0.000000
1996-07-09,296.278473,307.032837,0.000000
1996-07-10,295.865417,307.267365,0.000000
1996-07-11,295.357330,307.712952,0.000000
1996-07-12,294.441833,308.720306,0.000000
1996-07-13,293.076080,309.946045,0.000000
1996-07-14,293.209625,309.720428,0.000000
1996-07-15,295.026337,309.515900,0.000000
1996-07-16,296.045013,309.414642,0.000000
1996-07-17,296.450378,309.602936,0.000000
1996-07-18,296.713715,308.990234,0.000000
1996-07-19,296.115112,308.791901,0.000000
1996-07-20,296.232727,309.141357,0.000000
1996-07-21,296.732361,309.509827,0.000000
1996-07-22,296.609344,309.828766,0.000000
1996-07-23,296.181152,309.949127,0.000000
1996-07-24,295.819702,311.715912,0.000000
1996-07-25,295.645752,311.697205,0.000000
1996-07-26,295.751495,311.133453,0.000000
1996-07-27,296.420074,311.645813,0.000000
1996-07-28,296.332550,311.369629,0.000000
1996-07-29,296.326935,311.238800,0.000000
1996-07-30,295.322083,311.500366,0.000000
1996-07-31,295.127960,311.755920,0.292634
1996-08-01,295.172516,312.090332,0.000000
1996-08-02,295.061798,312.324127,0.000000
1996-08-03,295.592529,312.653870,0.000000
1996-08-04,296.569641,313.722290,0.000000
1996-08-05,297.551117,313.858826,0.000000
1996-08-06,299.014709,313.835724,0.000000
1996-08-07,299.123169,313.273285,2.232916
1996-08-08,299.205414,311.813171,0.000000
1996-08-09,297.584930,309.694153,0.549620
1996-08-10,297.369568,309.836121,0.632523
1996-08-11,297.080475,309.876984,0.000000
1996-08-12,297.019440,309.820343,0.000000
1996-08-13,297.589417,310.055115,0.000000
1996-08-14,299.007782,311.116608,0.000000
1996-08-15,298.460938,312.398071,0.000000
1996-08-16,297.050720,311.790466,0.000000
1996-08-17,297.594269,311.425262,0.000000
1996-08-18,297.858948,310.737427,0.000000
1996-08-19,296.732727,311.588684,0.000000
1996-08-20,298.108978,311.615112,0.000000
1996-08-21,298.686829,311.408722,0.000000
1996-08-22,298.292694,311.147644,0.000000
1996-08-23,297.788269,311.196198,0.000000
1996-08-24,296.750977,311.010010,0.000000
1996-08-25,297.012817,311.076385,0.000000
1996-08-26,297.385254,310.851471,0.000000
1996-08-27,297.149109,311.220520,0.000000
1996-08-28,295.547516,311.346405,0.000000
1996-08-29,295.477844,308.746674,0.000000
1996-08-30,296.569153,308.145782,1.294693
1996-08-31,295.586975,308.849731,0.000000
1996-09-01,295.189728,309.960632,0.000000
1996-09-02,295.098938,310.938995,0.000000
1996-09-03,295.236969,311.534515,0.000000
1996-09-04,295.876740,310.280701,0.734827
1996-09-05,295.895477,307.928741,0.420946
1996-09-06,295.007324,307.485260,0.286869
1996-09-07,295.151123,308.180725,0.000000
1996-09-08,295.498352,307.715363,0.000000
1996-09-09,295.814972,307.372559,0.000000
1996-09-10,296.115112,306.643433,1.206298
1996-09-11,296.482147,305.154572,5.392147
1996-09-12,295.108093,304.654785,11.538018
1996-09-13,293.455322,307.914368,10.276664
1996-09-14,294.747498,305.739746,15.463201
1996-09-15,295.008301,304.983948,6.278610
1996-09-16,294.293884,305.785339,0.778590
1996-09-17,295.342865,305.348999,3.093937
1996-09-18,294.890045,305.469330,21.131422
1996-09-19,290.923431,299.830536,20.526434
1996-09-20,289.761871,301.082825,0.000000
1996-09-21,292.327759,304.521240,0.000000
1996-09-22,292.311890,305.536926,0.000000
1996-09-23,290.219238,305.822693,0.000000
1996-09-24,291.798950,306.746155,0.000000
1996-09-25,294.377075,308.001495,0.000000
1996-09-26,295.913086,307.004028,0.827250
1996-09-27,295.948547,306.695038,0.000000
1996-09-28,295.057648,306.994202,0.000000
1996-09-29,292.626007,306.671295,0.000000
1996-09-30,292.213287,306.184113,0.000000
1996-10-01,293.317322,305.568878,1.034135
1996-10-02,293.293182,306.407288,0.569975
1996-10-03,292.800873,307.038757,0.000000
1996-10-04,293.367767,307.550842,0.000000
1996-10-05,294.107208,306.231293,0.978737
1996-10-06,293.338715,303.031128,4.090628
1996-10-07,292.111145,301.427277,13.627653
1996-10-08,290.176880,302.590515,0.373347
1996-10-09,286.789825,304.291840,0.000000
1996-10-10,287.363098,304.199493,0.000000
1996-10-11,287.389191,304.044678,0.000000
1996-10-12,288.240021,305.073578,0.000000
1996-10-13,290.681915,306.989044,0.000000
1996-10-14,291.968323,306.240448,0.743923
1996-10-15,287.067963,302.177185,25.461180
1996-10-16,285.160431,294.299377,2.582155
1996-10-17,282.770050,293.815094,0.000000
1996-10-18,279.741730,298.273590,0.000000
1996-10-19,284.360382,305.047363,0.000000
1996-10-20,288.447113,304.988922,0.000000
1996-10-21,288.899414,304.851929,0.000000
1996-10-22,290.279022,305.415131,0.000000
1996-10-23,287.348969,303.244751,0.402424
1996-10-24,281.574097,292.822479,0.000000
1996-10-25,279.238403,295.766418,0.000000
1996-10-26,283.009918,298.411407,0.000000
1996-10-27,289.074432,298.851593,2.586259
1996-10-28,289.598083,296.172852,33.943802
1996-10-29,288.902863,294.752747,43.527374
1996-10-30,289.433411,298.328918,0.964951
1996-10-31,288.177429,298.995483,0.000000
1996-11-01,290.853088,301.294891,0.490277
1996-11-02,291.116425,303.948883,0.000000
1996-11-03,287.171417,304.821320,0.000000
1996-11-04,286.458740,306.278656,0.000000
1996-11-05,287.865814,305.249817,0.000000
1996-11-06,291.323303,304.012909,0.000000
1996-11-07,292.528503,303.828003,0.000000
1996-11-08,292.486359,304.546844,0.000000
1996-11-09,291.714020,303.689484,0.000000
1996-11-10,291.122711,304.020355,0.000000
1996-11-11,290.600433,304.251007,0.000000
1996-11-12,290.992432,304.133514,0.000000
1996-11-13,290.246796,301.465698,2.586959
1996-11-14,276.615784,288.909668,25.970142
1996-11-15,278.509033,290.301666,12.543939
1996-11-16,277.136017,286.489594,0.000000
1996-11-17,279.751343,289.634949,2.665091
1996-11-18,281.460571,288.337036,0.507705
1996-11-19,282.317230,287.653229,0.000000
1996-11-20,280.650665,287.382446,10.324143
1996-11-21,284.692413,295.088226,53.761173
1996-11-22,281.246399,291.832123,90.898712
1996-11-23,277.333282,287.497040,31.380795
1996-11-24,278.967560,287.476196,23.756226
1996-11-25,278.619354,283.397583,10.808743
1996-11-26,279.581604,288.329681,0.000000
1996-11-27,285.989227,296.737640,0.000000
1996-11-28,287.978149,299.540222,0.000000
1996-11-29,288.529510,300.552673,0.000000
1996-11-30,290.748413,301.708679,0.000000
1996-12-01,290.918274,301.907806,0.000000
1996-12-02,289.907166,301.729858,0.000000
1996-12-03,288.422119,298.999847,0.661517
1996-12-04,283.969635,294.256927,0.000000
1996-12-05,284.880920,294.109741,0.464117
1996-12-06,285.091095,296.006378,0.563277
1996-12-07,278.698547,291.663879,0.000000
1996-12-08,274.287506,290.573730,0.000000
1996-12-09,274.932648,293.816956,0.000000
1996-12-10,277.764404,295.931396,0.000000
1996-12-11,279.595306,295.162415,0.000000
1996-12-12,282.289368,295.739716,0.000000
1996-12-13,284.805206,297.551331,0.000000
1996-12-14,285.382782,297.007477,0.000000
1996-12-15,282.291199,290.807953,4.053223
1996-12-16,277.485413,284.512817,5.178394
1996-12-17,277.939697,286.500336,1.613953
1996-12-18,280.735138,290.409668,0.000000
1996-12-19,279.918518,291.760254,0.000000
1996-12-20,285.189758,292.007843,0.000000
1996-12-21,285.110992,290.398865,0.000000
1996-12-22,279.214813,287.746887,0.000000
1996-12-23,278.516876,287.224457,0.415274
1996-12-24,282.483887,293.001556,1.384684
1996-12-25,282.687531,293.727325,2.535102
1996-12-26,282.518890,290.910797,0.000000
1996-12-27,281.104553,290.892059,0.000000
1996-12-28,281.937714,291.082520,0.000000
1996-12-29,283.162811,294.266205,0.000000
1996-12-30,280.541321,293.551666,0.596467
1996-12-31,276.608490,286.643677,0.000000
1997-01-01,275.770782,289.775696,0.000000
1997-01-02,276.326385,292.396118,0.000000
1997-01-03,278.857941,290.722534,0.000000
1997-01-04,276.609772,294.183655,0.000000
1997-01-05,277.738190,291.568207,0.000000
1997-01-06,280.384949,292.122101,0.000000
1997-01-07,281.947693,298.739594,0.000000
1997-01-08,282.611908,298.385712,0.989353
1997-01-09,287.212982,299.293610,0.000000
1997-01-10,279.964691,293.908783,0.366841
1997-01-11,275.524017,283.535065,13.713722
1997-01-12,276.327179,283.036652,0.000000
1997-01-13,275.558716,285.196167,0.000000
1997-01-14,271.262299,288.743958,0.000000
1997-01-15,274.745758,292.497528,0.000000
1997-01-16,281.783264,293.793274,3.032345
1997-01-17,281.721802,289.595459,30.969946
1997-01-18,277.916656,287.339294,11.343208
1997-01-19,276.378265,289.765778,0.000000
1997-01-20,277.418701,288.573029,0.000000
1997-01-21,274.399170,287.612579,0.000000
1997-01-22,272.408813,289.814362,0.000000
1997-01-23,279.052765,287.587280,70.389046
1997-01-24,282.847595,293.101257,16.504370
1997-01-25,280.696350,297.848816,0.000000
1997-01-26,284.157196,298.799072,0.000000
1997-01-27,283.797180,296.480377,0.000000
1997-01-28,279.815826,290.545654,0.000000
1997-01-29,276.077148,284.451691,0.000000
1997-01-30,277.490662,283.307587,0.000000
1997-01-31,278.500061,284.654968,0.000000
1997-02-01,281.978821,290.343689,0.482141
1997-02-02,284.913239,295.274445,0.295451
1997-02-03,282.694550,295.366272,0.391775
1997-02-04,278.172607,286.745270,0.974379
1997-02-05,277.854950,283.101349,0.000000
1997-02-06,280.858246,285.666473,4.562883
1997-02-07,282.345947,288.114746,0.698088
1997-02-08,281.212921,287.130951,0.000000
1997-02-09,279.159729,285.641052,0.000000
1997-02-10,281.221649,286.616241,0.000000
1997-02-11,283.469025,290.342743,0.000000
1997-02-12,285.910431,292.661682,0.000000
1997-02-13,287.700256,296.468811,0.000000
1997-02-14,289.703094,299.525391,0.000000
1997-02-15,289.325653,300.793121,0.000000
1997-02-16,289.148468,302.209717,0.000000
1997-02-17,289.431000,302.706085,0.000000
1997-02-18,289.342102,302.063904,0.000000
1997-02-19,286.312225,300.055420,0.000000
1997-02-20,278.559845,293.197296,0.000000
1997-02-21,277.531708,283.902527,0.000000
1997-02-22,278.261230,284.532196,5.907804
1997-02-23,278.272919,284.570923,19.925911
1997-02-24,277.140228,289.932281,10.526384
1997-02-25,266.838196,278.001770,0.000000
1997-02-26,269.947357,281.616333,0.000000
1997-02-27,273.657654,282.172607,0.000000
1997-02-28,275.527771,286.375061,0.000000
1997-03-01,281.269409,295.177368,0.000000
1997-03-02,284.575745,297.144653,0.000000
1997-03-03,281.553131,293.830719,0.000000
1997-03-04,278.019470,290.889557,0.000000
1997-03-05,279.286560,289.413025,0.000000
1997-03-06,283.759552,291.951080,0.000000
1997-03-07,287.412872,297.421844,0.000000
1997-03-08,288.241699,300.002441,2.418814
1997-03-09,288.649109,295.156738,9.867245
1997-03-10,287.004395,295.878967,41.258366
1997-03-11,273.652496,291.595367,4.870259
1997-03-12,273.134979,283.252228,0.000000
1997-03-13,276.159119,285.500824,0.000000
1997-03-14,278.344360,293.769165,0.000000
1997-03-15,283.298035,295.058990,0.000000
1997-03-16,283.612854,295.919189,0.000000
1997-03-17,288.477356,296.858826,1.535617
1997-03-18,288.767151,299.906158,5.991404
1997-03-19,289.435608,301.192261,1.998824
1997-03-20,289.571594,299.520782,2.762665
1997-03-21,286.053467,294.506897,15.581103
1997-03-22,280.588684,294.954987,0.000000
1997-03-23,279.335022,297.756439,0.000000
1997-03-24,282.317108,299.268036,0.000000
1997-03-25,286.196808,299.897156,0.000000
1997-03-26,282.250641,294.960876,0.000000
1997-03-27,282.082397,292.436340,0.000000
1997-03-28,282.220306,288.986420,6.597658
1997-03-29,281.038086,289.166840,0.000000
1997-03-30,277.874023,291.266663,0.000000
1997-03-31,279.705353,295.639191,0.000000
1997-04-01,280.576141,293.425262,0.000000
1997-04-02,274.552887,285.907654,0.000000
1997-04-03,275.260529,281.918304,0.000000
1997-04-04,278.528625,286.517029,0.000000
1997-04-05,282.937866,292.243652,0.000000
1997-04-06,287.025269,297.176971,0.000000
1997-04-07,289.351562,296.574493,0.993747
1997-04-08,288.464264,293.103333,0.000000
1997-04-09,288.585663,292.681305,0.000000
1997-04-10,289.281097,294.953705,14.359344
1997-04-11,287.865112,297.676239,18.198200
1997-04-12,288.437439,295.979736,8.435796
1997-04-13,287.910065,296.792084,2.367476
1997-04-14,289.247925,298.415375,0.743373
1997-04-15,290.732941,298.873566,2.508924
1997-04-16,291.766052,300.798553,0.000000
1997-04-17,292.299408,302.488159,0.000000
1997-04-18,292.175201,302.524017,0.000000
1997-04-19,291.553101,304.176788,0.000000
1997-04-20,290.095001,306.073090,0.000000
1997-04-21,289.986511,305.289276,0.000000
1997-04-22,291.246796,303.172058,0.000000
1997-04-23,289.329163,299.286499,0.000000
1997-04-24,286.210114,295.834106,3.840946
1997-04-25,285.301208,296.008331,0.000000
1997-04-26,284.802277,298.393066,0.000000
1997-04-27,284.951111,299.377045,0.000000
1997-04-28,286.439941,300.440216,0.000000
1997-04-29,288.754486,302.483124,0.000000
1997-04-30,289.702209,303.192200,0.000000
1997-05-01,290.484467,299.085907,2.356327
1997-05-02,286.630035,298.748138,0.000000
1997-05-03,285.169891,299.074341,0.000000
1997-05-04,287.670319,298.719269,0.000000
1997-05-05,291.987640,300.219086,6.583652
1997-05-06,291.983490,303.282410,16.111139
1997-05-07,290.769287,302.379364,2.539189
1997-05-08,289.279755,302.500458,0.000000
1997-05-09,290.008972,300.668488,0.000000
1997-05-10,288.629974,299.494598,0.000000
1997-05-11,286.919159,300.678802,0.000000
1997-05-12,287.464996,303.227570,0.000000
1997-05-13,290.277374,301.227051,0.000000
1997-05-14,287.664062,299.628387,0.000000
1997-05-15,285.303894,303.974243,0.000000
1997-05-16,290.540771,303.101105,0.000000
1997-05-17,292.191376,298.578217,5.600914
1997-05-18,292.088684,297.365295,10.354244
1997-05-19,291.230743,297.621582,20.530630
1997-05-20,292.099640,296.947021,21.717932
1997-05-21,291.457825,298.868042,11.729098
1997-05-22,293.080170,299.705017,6.990079
1997-05-23,290.847534,302.916626,0.000000
1997-05-24,290.027954,303.782562,0.000000
1997-05-25,289.812531,304.960846,0.000000
1997-05-26,290.138092,306.241547,0.000000
1997-05-27,291.690979,305.244781,0.000000
1997-05-28,292.341736,303.358398,0.506796
1997-05-29,291.068848,302.472107,0.298803
1997-05-30,288.715790,304.183533,0.000000
1997-05-31,288.501007,306.694244,0.000000
1997-06-01,289.126831,307.298462,0.000000
1997-06-02,291.423248,310.251862,0.000000
1997-06-03,293.560333,310.552094,0.000000
1997-06-04,294.109161,308.618378,0.000000
1997-06-05,292.619598,307.452820,0.000000
1997-06-06,292.512726,307.163452,0.000000
1997-06-07,292.189423,307.021912,0.000000
1997-06-08,293.190277,307.348389,0.000000
1997-06-09,293.632355,307.659332,0.000000
1997-06-10,292.893311,310.591156,0.000000
1997-06-11,295.632629,312.266754,0.000000
