#Variables:
#tasmin_NorESM1-M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_rcp85(K),tasmax_NorESM1-M_rcp85(K),pr_NorESM1-M_rcp85(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_rcp85(K),tasmax_NorESM1-M_rcp85(K),pr_NorESM1-M_rcp85(mm)
2087-11-23,279.319183,297.471283,0.000000
2087-11-24,280.644165,299.310852,0.000000
2087-11-25,281.036224,299.185059,0.000000
2087-11-26,281.018311,298.681976,0.000000
2087-11-27,283.786682,298.971924,0.000000
2087-11-28,282.205811,300.118408,0.000000
2087-11-29,287.404724,302.634186,0.000000
2087-11-30,290.218597,299.076141,0.000000
2087-12-01,288.463379,294.622070,0.373481
2087-12-02,286.138885,295.929016,0.513301
2087-12-03,284.132690,294.378326,13.858276
2087-12-04,289.074402,297.987335,3.731176
2087-12-05,284.845764,294.093811,0.000000
2087-12-06,281.985779,295.018463,0.000000
2087-12-07,287.292969,299.982208,0.000000
2087-12-08,278.450562,293.043152,0.000000
2087-12-09,274.869385,288.356720,0.000000
2087-12-10,275.492035,287.848755,0.000000
2087-12-11,279.401489,288.542542,3.694038
2087-12-12,283.964813,294.254425,2.801833
2087-12-13,279.925781,288.896545,0.389343
2087-12-14,274.388794,288.357086,0.000000
2087-12-15,275.303741,290.712738,0.000000
2087-12-16,280.504944,289.093872,0.000000
2087-12-17,281.420837,291.425598,0.000000
2087-12-18,280.176910,294.431152,0.000000
2087-12-19,281.377014,296.561371,0.000000
2087-12-20,284.651947,295.377258,0.000000
2087-12-21,285.738068,298.419769,0.000000
2087-12-22,286.677979,300.111969,0.000000
2087-12-23,282.791870,294.988800,0.000000
2087-12-24,283.104431,295.663635,0.000000
2087-12-25,286.178192,293.808594,1.337158
2087-12-26,288.469574,296.324280,1.544808
2087-12-27,281.186737,294.517914,0.000000
2087-12-28,280.696411,295.178864,0.000000
2087-12-29,282.310577,295.628265,0.000000
2087-12-30,282.109589,295.245850,0.000000
2087-12-31,282.295929,298.147247,0.000000
2088-01-01,282.219696,298.753815,0.000000
2088-01-02,284.844299,297.312347,0.000000
2088-01-03,287.322449,296.815521,0.813897
2088-01-04,288.850555,301.259003,8.364809
2088-01-05,287.555817,298.763855,2.064787
2088-01-06,288.682831,300.898529,1.955277
2088-01-07,286.843933,298.662689,0.000000
2088-01-08,281.661774,297.970062,0.000000
2088-01-09,274.635437,291.379333,0.000000
2088-01-10,270.427521,283.041840,0.000000
2088-01-11,277.178864,284.421295,0.000000
2088-01-12,279.895386,285.313751,11.812978
2088-01-13,281.101532,293.987427,0.861236
2088-01-14,280.093353,296.876953,0.000000
2088-01-15,281.013306,298.149536,0.000000
2088-01-16,279.179352,292.517242,0.000000
2088-01-17,279.430847,292.714478,0.000000
2088-01-18,282.885559,291.545898,0.000000
2088-01-19,279.450958,288.487427,3.661929
2088-01-20,284.223785,290.538300,39.567390
2088-01-21,282.032166,293.620941,2.256000
2088-01-22,276.151398,287.539276,0.000000
2088-01-23,274.339081,290.221069,0.000000
2088-01-24,278.290833,293.646790,0.000000
2088-01-25,280.649750,298.171967,0.000000
2088-01-26,282.925934,291.016846,0.000000
2088-01-27,279.925507,290.469452,0.461629
2088-01-28,286.177704,297.655731,1.627222
2088-01-29,286.326660,301.945251,0.000000
2088-01-30,286.596893,302.914551,0.000000
2088-01-31,283.119263,296.749939,0.449506
2088-02-01,280.305450,294.498505,0.000000
2088-02-02,280.656891,298.059174,0.000000
2088-02-03,284.241486,301.529205,0.000000
2088-02-04,279.790222,291.120331,0.000000
2088-02-05,276.674255,289.728638,0.000000
2088-02-06,277.582825,288.358887,0.000000
2088-02-07,279.681885,286.582672,0.000000
2088-02-08,279.855743,287.212402,0.000000
2088-02-09,280.217316,290.745911,0.000000
2088-02-10,280.287262,290.407257,0.000000
2088-02-11,281.439148,290.027618,0.424978
2088-02-12,283.173309,293.831299,2.179335
2088-02-13,286.990631,299.201355,8.030192
2088-02-14,282.336273,298.822449,0.000000
2088-02-15,281.762054,299.578064,0.000000
2088-02-16,282.653107,300.152588,0.000000
2088-02-17,281.889923,299.267029,0.000000
2088-02-18,282.876587,294.812622,6.178097
2088-02-19,274.496002,289.462372,0.000000
2088-02-20,274.424408,292.818512,0.000000
2088-02-21,279.418213,298.289948,0.000000
2088-02-22,277.729034,291.568329,0.000000
2088-02-23,277.437134,298.234314,0.000000
2088-02-24,282.134827,302.045288,0.000000
2088-02-25,283.529724,298.512970,9.972414
2088-02-26,282.040070,291.813446,14.840978
2088-02-27,277.122711,295.058746,0.000000
2088-02-28,279.191559,298.963165,0.000000
2088-02-29,280.130035,296.160950,0.000000
2088-03-01,281.068512,293.358704,0.000000
2088-03-02,279.664764,291.898895,0.000000
2088-03-03,278.851349,294.398102,0.000000
2088-03-04,280.608246,298.478912,0.000000
2088-03-05,282.683167,299.201141,0.000000
2088-03-06,288.288940,303.010132,1.234797
2088-03-07,287.610779,305.024414,0.000000
2088-03-08,288.271210,305.466797,0.000000
2088-03-09,285.405731,301.613068,0.000000
2088-03-10,282.207642,303.890259,0.000000
2088-03-11,286.438904,305.493927,0.000000
2088-03-12,288.271027,304.233154,0.000000
2088-03-13,291.146942,301.279144,0.000000
2088-03-14,289.331757,306.140289,0.000000
2088-03-15,288.292114,297.833557,0.000000
2088-03-16,281.869568,292.185120,0.000000
2088-03-17,278.835297,296.472015,0.000000
2088-03-18,280.665588,300.248535,0.000000
2088-03-19,282.485840,298.639771,0.000000
2088-03-20,284.798035,295.341217,0.000000
2088-03-21,285.683167,298.121765,0.000000
2088-03-22,285.345337,305.075012,0.000000
2088-03-23,284.539703,305.564606,0.000000
2088-03-24,286.282013,309.880035,0.000000
2088-03-25,288.271576,312.309326,0.000000
2088-03-26,288.317657,313.371155,0.000000
2088-03-27,288.696991,314.023621,0.000000
2088-03-28,290.331665,310.338837,0.000000
2088-03-29,292.923370,308.147003,0.000000
2088-03-30,292.275635,307.521210,0.000000
2088-03-31,292.912842,310.277252,0.000000
2088-04-01,284.905853,306.380737,0.841400
2088-04-02,283.904907,299.998932,0.944924
2088-04-03,283.071960,306.890686,0.000000
2088-04-04,288.204437,309.383240,0.000000
2088-04-05,293.852814,310.151184,0.000000
2088-04-06,293.029022,306.729218,0.000000
2088-04-07,292.778870,307.294556,0.000000
2088-04-08,290.912048,306.861145,0.000000
2088-04-09,288.199310,309.409088,0.000000
2088-04-10,291.178192,311.750244,0.000000
2088-04-11,292.635803,308.281586,0.000000
2088-04-12,293.553711,311.441650,0.000000
2088-04-13,294.438263,308.245605,1.213910
2088-04-14,295.146088,307.436096,10.244011
2088-04-15,294.916077,306.335388,11.842574
2088-04-16,294.985199,300.794342,15.855474
2088-04-17,293.676483,299.375793,30.281866
2088-04-18,294.016052,305.141327,0.000000
2088-04-19,296.471039,304.398010,0.279517
2088-04-20,295.093262,304.091492,2.851068
2088-04-21,295.386475,303.422211,0.000000
2088-04-22,295.546051,304.407013,0.741764
2088-04-23,295.295319,301.963684,0.977988
2088-04-24,295.051178,303.461945,0.000000
2088-04-25,292.684021,301.492584,0.000000
2088-04-26,292.691559,301.148285,0.000000
2088-04-27,294.051239,302.062683,20.286367
2088-04-28,291.858551,306.320679,9.503039
2088-04-29,294.786407,303.421478,7.348904
2088-04-30,289.405304,304.170135,0.000000
2088-05-01,290.992371,305.474854,0.000000
2088-05-02,293.656799,308.457275,0.000000
2088-05-03,295.165070,309.711060,5.397850
2088-05-04,295.150360,311.036194,4.044578
2088-05-05,293.877899,306.091187,1.998796
2088-05-06,295.959747,302.518188,1.254532
2088-05-07,294.499695,303.871307,30.227612
2088-05-08,296.953430,307.860168,29.389698
2088-05-09,295.013794,302.188629,26.389933
2088-05-10,293.588898,305.151245,0.000000
2088-05-11,292.043427,308.868164,0.000000
2088-05-12,292.081970,308.511749,0.000000
2088-05-13,292.486237,308.788055,0.000000
2088-05-14,293.287292,309.331177,0.000000
2088-05-15,295.174347,309.763855,0.000000
2088-05-16,295.434906,307.579865,0.000000
2088-05-17,294.662537,305.015015,0.000000
2088-05-18,295.229248,303.262543,0.000000
2088-05-19,295.043060,308.746735,3.703362
2088-05-20,296.442322,314.118103,0.855642
2088-05-21,292.445770,313.765961,0.000000
2088-05-22,291.697693,311.831818,0.000000
2088-05-23,294.972717,313.120270,0.916254
2088-05-24,297.832275,314.096954,4.969063
2088-05-25,297.604706,315.735260,1.144670
2088-05-26,295.468689,315.222473,0.000000
2088-05-27,295.442322,315.066162,0.000000
2088-05-28,297.698883,315.771484,0.000000
2088-05-29,299.771576,315.046844,0.000000
2088-05-30,300.349762,313.271271,0.000000
2088-05-31,299.729950,308.968353,0.460268
2088-06-01,298.862488,301.934875,3.133711
2088-06-02,297.249298,299.665649,17.585278
2088-06-03,299.670258,306.154510,0.000000
2088-06-04,297.166504,309.121704,0.000000
2088-06-05,295.502930,310.118530,0.000000
2088-06-06,295.561218,311.772125,0.000000
2088-06-07,296.079926,312.963104,0.000000
2088-06-08,297.801483,311.667969,0.000000
2088-06-09,297.282684,311.691925,0.784140
2088-06-10,297.939484,309.297150,6.761104
2088-06-11,299.095398,307.799164,6.148092
2088-06-12,297.907074,310.259216,0.000000
2088-06-13,298.432190,310.781677,0.000000
2088-06-14,298.052673,308.935547,8.823659
2088-06-15,295.916504,310.442383,29.328857
2088-06-16,297.085693,313.437012,5.264178
2088-06-17,298.185425,311.699982,3.783939
2088-06-18,298.208771,309.710999,4.096657
2088-06-19,295.702484,309.756195,3.484573
2088-06-20,296.228607,311.819977,0.000000
2088-06-21,297.752960,310.018433,4.890742
2088-06-22,298.573944,307.864227,1.491989
2088-06-23,298.014191,308.308594,0.000000
2088-06-24,296.413727,308.508270,1.177691
2088-06-25,298.229797,308.156006,5.594613
2088-06-26,299.939667,307.433319,2.227567
2088-06-27,298.278442,308.779785,0.000000
2088-06-28,297.763306,310.322296,0.000000
2088-06-29,298.756561,311.654907,0.000000
2088-06-30,299.863464,309.278503,0.000000
2088-07-01,298.749268,310.180206,0.000000
2088-07-02,298.791962,312.474487,0.000000
2088-07-03,298.627319,314.827942,0.000000
2088-07-04,298.721344,315.463226,0.000000
2088-07-05,300.031891,314.751007,0.000000
2088-07-06,300.330566,315.457092,1.373193
2088-07-07,300.750214,315.544037,0.590598
2088-07-08,300.631836,315.403717,0.000000
2088-07-09,300.447418,313.895294,0.000000
2088-07-10,300.135529,310.668976,0.711300
2088-07-11,299.893585,309.246002,0.000000
2088-07-12,299.497894,307.712860,0.000000
2088-07-13,299.069672,307.065674,1.397842
2088-07-14,299.314972,308.723602,0.000000
2088-07-15,299.265198,309.435608,0.000000
2088-07-16,299.671967,308.659882,0.000000
2088-07-17,299.355194,307.678467,0.613975
2088-07-18,299.054169,307.153320,5.379004
2088-07-19,298.246429,308.187256,0.000000
2088-07-20,299.074066,310.515839,0.000000
2088-07-21,299.833527,313.928101,0.000000
2088-07-22,300.548920,315.804596,0.000000
2088-07-23,300.400482,316.475861,0.000000
2088-07-24,299.988586,314.393066,1.237927
2088-07-25,300.348358,311.221619,0.781039
2088-07-26,299.322083,311.382416,0.000000
2088-07-27,298.334351,311.462097,0.000000
2088-07-28,298.302551,312.497345,0.000000
2088-07-29,298.364746,312.536102,0.000000
2088-07-30,296.587677,312.951813,0.000000
2088-07-31,296.824158,312.292145,0.000000
2088-08-01,298.020844,312.833466,0.000000
2088-08-02,299.807312,311.320709,0.000000
2088-08-03,300.247345,310.862030,1.031793
2088-08-04,300.653351,310.314758,0.421746
2088-08-05,300.281097,309.919006,0.613095
2088-08-06,300.302856,309.768982,0.000000
2088-08-07,298.936371,309.074951,1.111166
2088-08-08,298.512390,309.319885,0.652370
2088-08-09,298.257233,310.526642,0.000000
2088-08-10,298.135315,311.507812,0.000000
2088-08-11,298.863251,312.158173,0.000000
2088-08-12,299.191925,312.639740,0.000000
2088-08-13,300.165619,313.596283,0.000000
2088-08-14,300.886139,315.821106,0.000000
2088-08-15,301.156708,316.728790,0.000000
2088-08-16,301.444885,317.053436,0.000000
2088-08-17,300.025757,314.848877,0.000000
2088-08-18,298.264618,313.003204,0.000000
2088-08-19,299.263092,312.897583,0.000000
2088-08-20,299.169342,312.251099,0.000000
2088-08-21,300.465546,308.596405,2.918687
2088-08-22,299.059052,308.633057,1.580498
2088-08-23,297.009399,307.739990,2.879553
2088-08-24,296.963745,307.071533,3.758970
2088-08-25,298.772919,310.316986,0.000000
2088-08-26,300.187134,312.619263,0.000000
2088-08-27,299.937195,313.123871,0.000000
2088-08-28,300.520569,313.275665,0.000000
2088-08-29,298.168732,311.142242,0.000000
2088-08-30,297.226379,311.027863,0.000000
2088-08-31,298.007965,311.129700,2.252822
2088-09-01,298.953674,311.065918,2.164172
2088-09-02,299.541748,311.142975,0.818778
2088-09-03,299.500397,310.521149,0.000000
2088-09-04,299.857361,310.932770,0.000000
2088-09-05,300.103546,311.453949,0.000000
2088-09-06,299.669952,312.113678,0.000000
2088-09-07,299.892517,312.979340,0.000000
2088-09-08,299.948212,313.358490,0.000000
2088-09-09,299.977844,312.202942,0.000000
2088-09-10,298.879333,311.887787,0.573189
2088-09-11,298.723694,310.885254,0.000000
2088-09-12,298.793915,310.718384,0.531720
2088-09-13,299.469513,312.019806,0.000000
2088-09-14,300.245026,312.283081,0.000000
2088-09-15,299.725220,313.125824,0.000000
2088-09-16,300.455078,314.538910,0.000000
2088-09-17,300.796967,313.803314,0.000000
2088-09-18,300.442474,311.453033,0.000000
2088-09-19,299.302765,309.884064,0.000000
2088-09-20,299.200317,309.140991,0.000000
2088-09-21,297.417786,309.490326,0.000000
2088-09-22,299.289490,307.505402,0.000000
2088-09-23,297.736847,304.803650,0.000000
2088-09-24,297.795593,308.062317,0.000000
2088-09-25,297.505219,309.937927,0.000000
2088-09-26,297.948853,310.883636,0.000000
2088-09-27,297.547302,309.709778,1.237011
2088-09-28,299.496521,311.020874,0.389697
2088-09-29,298.053772,309.884674,0.000000
2088-09-30,297.639313,309.005005,0.000000
2088-10-01,297.145294,308.271301,0.000000
2088-10-02,297.016449,307.475311,1.203164
2088-10-03,296.569885,307.889923,0.000000
2088-10-04,296.610321,308.344849,0.000000
2088-10-05,296.656158,308.367737,0.000000
2088-10-06,296.123871,307.191803,1.811841
2088-10-07,296.195068,307.815582,0.000000
2088-10-08,297.007019,307.795990,0.588802
2088-10-09,297.141876,307.265381,6.372027
2088-10-10,295.610260,304.980042,8.248658
2088-10-11,293.018402,304.787781,0.000000
2088-10-12,293.409119,306.829681,0.000000
2088-10-13,295.821960,307.936218,0.000000
2088-10-14,297.503693,306.386780,0.797502
2088-10-15,297.641113,305.837006,0.548408
2088-10-16,297.512665,309.604126,0.000000
2088-10-17,295.339722,309.624481,0.000000
2088-10-18,296.225220,310.289948,0.000000
2088-10-19,295.942841,307.862091,0.000000
2088-10-20,281.443268,299.976562,0.000000
2088-10-21,283.070557,296.494049,0.000000
2088-10-22,286.235046,303.670929,0.000000
2088-10-23,289.384491,299.387177,0.000000
2088-10-24,283.080505,294.017975,0.000000
2088-10-25,282.200043,296.196289,0.000000
2088-10-26,283.838928,298.920013,0.000000
2088-10-27,287.724884,298.702820,0.000000
2088-10-28,285.397614,300.960419,0.000000
2088-10-29,286.588470,302.910126,0.000000
2088-10-30,289.202850,302.654510,0.000000
2088-10-31,291.423370,302.153839,0.000000
2088-11-01,289.745239,302.819061,0.000000
2088-11-02,289.040405,305.490265,0.000000
2088-11-03,287.531555,305.869659,0.000000
2088-11-04,287.913544,305.796295,0.000000
2088-11-05,286.842010,305.335266,0.000000
2088-11-06,291.613098,300.788971,0.000000
2088-11-07,291.651031,297.845947,0.679486
2088-11-08,292.582031,303.194763,0.000000
2088-11-09,293.946350,302.813507,4.599216
2088-11-10,291.620331,299.058777,13.106292
2088-11-11,294.626038,303.754333,0.553627
2088-11-12,294.850159,305.555603,0.000000
2088-11-13,294.394989,304.636078,2.591781
2088-11-14,294.095978,301.959534,6.060470
2088-11-15,294.363098,305.110596,2.422896
2088-11-16,294.210175,305.776123,0.000000
2088-11-17,294.201782,305.720306,0.344643
2088-11-18,291.492859,301.102417,0.000000
2088-11-19,280.542328,293.798615,0.000000
2088-11-20,279.069580,295.119781,0.000000
2088-11-21,280.195984,297.823975,0.000000
2088-11-22,285.694641,300.683167,0.000000
2088-11-23,284.252502,301.324402,0.000000
2088-11-24,285.085938,303.063995,0.000000
2088-11-25,287.228577,303.018860,0.000000
2088-11-26,287.211853,303.545624,0.000000
2088-11-27,287.620453,296.641418,0.000000
2088-11-28,278.823395,294.744110,0.000000
2088-11-29,278.985657,296.451782,0.000000
2088-11-30,281.376312,300.189392,0.000000
2088-12-01,281.391449,296.055145,0.000000
2088-12-02,280.793030,297.682892,0.000000
2088-12-03,281.771179,298.795013,0.000000
2088-12-04,281.720337,298.534454,0.000000
2088-12-05,283.346680,297.336334,0.000000
2088-12-06,283.069824,299.061066,0.000000
2088-12-07,281.662140,298.008484,0.000000
2088-12-08,281.479462,299.349060,0.000000
2088-12-09,281.857666,295.507080,0.000000
2088-12-10,281.988647,300.449188,0.000000
2088-12-11,283.813202,304.068481,0.000000
2088-12-12,288.056976,304.607544,0.000000
2088-12-13,291.530762,304.427765,0.543520
2088-12-14,290.840271,304.221252,0.000000
2088-12-15,286.104309,303.319366,0.000000
2088-12-16,289.181946,298.790894,0.000000
2088-12-17,296.612244,298.996643,61.646763
2088-12-18,291.996216,301.250000,6.811155
2088-12-19,292.935486,297.641357,3.836790
2088-12-20,291.750549,299.578888,2.710138
2088-12-21,292.404907,298.068817,0.000000
2088-12-22,292.363678,299.770935,2.692797
2088-12-23,293.436554,299.147125,6.633059
2088-12-24,292.086670,301.276459,15.047392
2088-12-25,278.449249,291.375122,0.000000
2088-12-26,277.597382,293.416412,0.000000
2088-12-27,280.327759,297.666321,0.000000
2088-12-28,285.142212,301.939789,0.000000
2088-12-29,288.036194,303.760773,0.000000
2088-12-30,288.376678,297.208405,0.000000
2088-12-31,276.232544,290.992859,0.000000
2089-01-01,275.533295,291.969025,0.000000
2089-01-02,278.908356,292.682587,0.000000
2089-01-03,278.108734,291.765320,0.000000
2089-01-04,277.356537,293.695190,0.000000
2089-01-05,278.582855,295.734131,0.000000
2089-01-06,279.990662,297.305969,0.000000
2089-01-07,282.076050,299.162262,0.000000
2089-01-08,283.960205,301.146118,0.000000
2089-01-09,283.795380,299.019989,0.000000
2089-01-10,282.756683,298.389496,0.000000
2089-01-11,285.639038,303.722046,0.000000
2089-01-12,286.046844,302.172638,0.000000
2089-01-13,286.510864,304.086945,0.000000
2089-01-14,287.206085,300.672577,0.000000
2089-01-15,283.935547,303.203674,0.000000
2089-01-16,286.356140,304.587952,0.000000
2089-01-17,286.433594,297.995758,0.000000
2089-01-18,282.674591,292.010193,0.412240
2089-01-19,282.076141,288.095490,0.873956
2089-01-20,279.779541,290.535675,15.589312
2089-01-21,280.372101,284.725983,19.111828
2089-01-22,278.049683,286.749237,2.870351
2089-01-23,277.740601,292.783112,0.000000
2089-01-24,278.075623,294.428497,0.000000
2089-01-25,282.448425,298.400177,0.000000
2089-01-26,286.240814,300.819702,0.380223
2089-01-27,280.547668,292.611877,0.000000
2089-01-28,279.606750,292.045380,2.633244
2089-01-29,275.181671,286.746124,0.000000
2089-01-30,274.136139,290.000458,0.000000
2089-01-31,276.260010,291.433441,0.000000
2089-02-01,278.819611,293.994171,0.000000
2089-02-02,279.868011,295.576965,0.000000
2089-02-03,281.152069,299.334625,0.000000
2089-02-04,283.649109,296.264526,0.000000
2089-02-05,280.628571,295.537109,0.000000
2089-02-06,281.511810,298.499451,0.000000
2089-02-07,282.878540,301.277283,0.000000
2089-02-08,282.313354,297.978638,0.000000
2089-02-09,279.840057,294.627594,0.000000
2089-02-10,279.332397,295.701172,0.000000
2089-02-11,281.721405,294.845367,0.000000
2089-02-12,283.625275,292.883240,0.000000
2089-02-13,282.673889,295.944702,0.000000
2089-02-14,284.343628,299.615906,0.000000
2089-02-15,286.240814,304.475220,0.000000
2089-02-16,286.306915,307.592255,0.000000
2089-02-17,288.232269,311.773590,0.000000
2089-02-18,287.381714,308.066925,0.000000
2089-02-19,281.395386,296.717529,0.000000
2089-02-20,279.967255,288.186035,26.307411
2089-02-21,277.677612,289.412567,1.657702
2089-02-22,278.442841,298.402588,0.000000
2089-02-23,283.126587,305.636414,0.000000
2089-02-24,284.423615,303.409149,0.000000
2089-02-25,281.615570,299.192566,0.000000
2089-02-26,284.349457,304.081573,0.000000
2089-02-27,285.598846,307.910797,0.000000
2089-02-28,288.055267,306.503326,1.399891
2089-03-01,286.325317,297.916901,1.781668
2089-03-02,277.304138,296.314789,0.000000
2089-03-03,281.546265,301.152130,0.000000
2089-03-04,286.452271,300.051544,0.000000
2089-03-05,290.047485,301.086365,0.647390
2089-03-06,289.799133,300.607910,9.781418
2089-03-07,290.536224,298.538391,0.000000
2089-03-08,289.938385,298.094482,0.000000
2089-03-09,289.575775,302.488678,0.000000
2089-03-10,290.085144,302.039948,0.000000
2089-03-11,290.730469,301.945496,0.320834
2089-03-12,291.125427,302.685760,0.000000
2089-03-13,291.135986,305.741547,0.000000
2089-03-14,291.567444,305.110260,0.000000
2089-03-15,291.610107,301.429108,1.518928
2089-03-16,284.436127,296.690002,0.000000
2089-03-17,277.673920,291.279388,0.000000
2089-03-18,280.014099,296.808685,0.000000
2089-03-19,281.950287,298.343597,0.000000
2089-03-20,285.914825,300.048126,0.000000
2089-03-21,289.598083,306.949982,0.412761
2089-03-22,288.806519,310.320129,0.000000
2089-03-23,288.357788,309.395752,0.401068
2089-03-24,288.809052,310.319366,0.000000
2089-03-25,291.593079,308.904572,0.000000
2089-03-26,291.244598,310.654083,0.000000
2089-03-27,292.831360,310.515045,0.000000
2089-03-28,293.022614,308.860504,0.000000
2089-03-29,292.924438,303.747864,0.000000
2089-03-30,293.835968,298.856598,0.000000
2089-03-31,294.012024,299.131592,0.000000
2089-04-01,291.901367,301.221313,0.000000
2089-04-02,292.212341,302.785828,0.940314
2089-04-03,291.225220,302.784576,0.281691
2089-04-04,292.811890,300.479706,0.000000
2089-04-05,292.537506,304.322906,4.811493
2089-04-06,293.285004,304.924835,0.842980
2089-04-07,291.686737,307.371765,0.000000
2089-04-08,289.648224,307.433716,0.000000
2089-04-09,288.103882,307.967499,0.000000
2089-04-10,287.005646,307.374908,0.000000
2089-04-11,288.393494,309.171936,0.000000
2089-04-12,292.312683,305.022278,0.000000
2089-04-13,291.909088,303.104309,0.000000
2089-04-14,289.580505,298.900604,0.000000
2089-04-15,288.235535,302.640076,0.000000
2089-04-16,294.057831,313.128632,0.000000
2089-04-17,297.137146,316.664032,0.000000
2089-04-18,297.632843,313.412689,0.000000
2089-04-19,291.986450,313.093414,0.000000
2089-04-20,290.341034,307.973480,0.000000
2089-04-21,287.176605,306.745453,0.000000
2089-04-22,288.565674,307.225586,0.000000
2089-04-23,291.408325,307.539246,0.000000
2089-04-24,291.870544,305.850189,0.000000
2089-04-25,294.981384,303.224976,0.835777
2089-04-26,294.197815,302.162933,0.680707
2089-04-27,292.794464,304.826080,0.000000
2089-04-28,291.526093,307.428772,0.000000
2089-04-29,292.377686,307.583069,0.000000
2089-04-30,291.957794,308.891785,0.000000
2089-05-01,292.694763,306.682526,0.000000
2089-05-02,293.684021,305.003357,0.000000
2089-05-03,294.252960,303.628052,0.311471
2089-05-04,296.113159,306.397003,2.615547
2089-05-05,296.999634,310.140533,0.000000
2089-05-06,297.599457,307.471344,0.000000
2089-05-07,297.119141,308.984314,0.000000
2089-05-08,295.779022,306.713470,0.000000
2089-05-09,294.846283,305.290985,5.061478
2089-05-10,294.386688,300.676361,17.034678
2089-05-11,294.535614,301.849274,31.765764
2089-05-12,296.407837,301.914398,37.777676
2089-05-13,293.989685,302.211945,19.362040
2089-05-14,295.161133,307.697632,0.000000
2089-05-15,296.002838,307.028290,0.000000
2089-05-16,295.638031,304.606476,14.939029
2089-05-17,296.109406,304.922516,0.000000
2089-05-18,296.175201,307.762604,0.000000
2089-05-19,296.604401,308.768372,0.979647
2089-05-20,297.177765,310.446960,8.921519
2089-05-21,296.975189,309.683105,19.461607
2089-05-22,298.000916,306.873383,5.974512
2089-05-23,297.670471,311.326691,0.000000
2089-05-24,298.391235,313.241882,0.357046
2089-05-25,298.476410,313.106110,0.000000
2089-05-26,298.274475,313.079285,0.000000
2089-05-27,298.242157,312.846497,0.000000
2089-05-28,297.896576,313.108429,0.000000
2089-05-29,297.006317,311.348358,0.000000
2089-05-30,296.886078,309.211823,0.000000
2089-05-31,296.544312,308.206970,0.000000
2089-06-01,297.094299,308.602295,0.000000
2089-06-02,298.671783,308.575531,0.000000
2089-06-03,298.206604,307.855927,0.000000
2089-06-04,297.644714,306.166412,0.000000
2089-06-05,296.985474,309.611725,0.000000
2089-06-06,295.960602,311.806610,0.000000
2089-06-07,297.477448,313.519165,0.000000
2089-06-08,299.135712,313.520264,0.000000
2089-06-09,299.066467,312.095795,0.000000
2089-06-10,299.457855,312.107391,0.956299
2089-06-11,299.684326,312.352020,1.070149
2089-06-12,299.490692,312.794830,6.013300
2089-06-13,298.576508,308.851532,11.376337
2089-06-14,298.665833,308.280640,6.132824
2089-06-15,298.153595,305.681396,3.096534
2089-06-16,299.604614,312.099945,3.623180
2089-06-17,299.764862,309.751038,1.070203
2089-06-18,299.605255,309.108307,0.000000
2089-06-19,298.540344,308.912537,0.000000
2089-06-20,297.550323,312.281006,0.000000
2089-06-21,297.681152,314.714844,0.000000
2089-06-22,299.336304,317.077942,0.000000
2089-06-23,300.472137,318.566254,0.000000
2089-06-24,300.738190,317.856537,0.000000
2089-06-25,300.361450,316.230347,0.000000
2089-06-26,300.434723,315.597229,0.000000
2089-06-27,300.427460,316.629059,0.000000
2089-06-28,300.636292,317.300690,0.000000
2089-06-29,300.856812,317.957092,0.000000
2089-06-30,300.781860,316.480438,0.000000
2089-07-01,300.344971,315.632263,0.000000
2089-07-02,299.946655,314.007324,0.000000
2089-07-03,299.802185,312.831085,0.000000
2089-07-04,300.631226,314.593597,0.000000
2089-07-05,301.810608,316.477081,0.000000
2089-07-06,302.501251,315.820679,0.000000
2089-07-07,302.231079,312.719818,2.938056
2089-07-08,301.244537,308.939819,1.612202
2089-07-09,299.973358,310.405243,0.689251
2089-07-10,300.617462,314.415588,0.000000
2089-07-11,305.788849,314.734863,0.000000
2089-07-12,307.228271,315.751190,0.000000
2089-07-13,304.688965,314.702576,0.000000
2089-07-14,302.470825,312.793060,2.289329
2089-07-15,299.777802,311.862457,0.000000
2089-07-16,299.969177,310.863007,3.932445
2089-07-17,300.541626,310.160492,1.537724
2089-07-18,300.581879,311.357147,0.000000
2089-07-19,301.297607,314.031311,2.135529
2089-07-20,301.605072,313.480377,0.000000
2089-07-21,301.507080,311.915924,0.743256
2089-07-22,300.773010,311.270416,0.294036
2089-07-23,299.969238,311.266235,0.000000
2089-07-24,298.852539,310.648651,0.000000
2089-07-25,299.693390,309.562103,0.000000
2089-07-26,299.981018,309.155212,0.000000
2089-07-27,299.970795,311.404297,0.000000
