#Variables:
#tasmin_NorESM1-M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)
2000-12-08,283.320709,293.076813,0.571501
2000-12-09,288.462616,300.793060,3.016300
2000-12-10,282.217651,298.616180,0.289212
2000-12-11,287.006866,296.675018,5.202254
2000-12-12,291.068237,299.676178,8.092587
2000-12-13,289.027649,300.087311,0.611205
2000-12-14,289.530518,300.350952,0.000000
2000-12-15,289.172607,298.467957,0.000000
2000-12-16,288.063782,296.290833,0.383105
2000-12-17,286.600220,294.543396,18.204729
2000-12-18,287.780365,296.135559,3.224407
2000-12-19,277.496521,290.416168,0.000000
2000-12-20,276.941406,294.546600,0.000000
2000-12-21,280.055725,292.537018,0.000000
2000-12-22,275.935883,291.017151,0.000000
2000-12-23,278.960693,296.245087,0.000000
2000-12-24,279.910339,296.956238,0.000000
2000-12-25,280.484558,293.978149,0.000000
2000-12-26,267.532043,285.970154,2.941351
2000-12-27,270.066772,277.605194,10.991803
2000-12-28,276.005463,284.606567,70.515427
2000-12-29,273.701080,284.269775,3.974764
2000-12-30,272.351440,280.416229,0.000000
2000-12-31,271.145874,283.456940,0.000000
2001-01-01,276.990326,285.975464,0.000000
2001-01-02,281.003815,291.796417,0.000000
2001-01-03,276.726624,287.245148,0.000000
2001-01-04,278.025330,291.483459,0.000000
2001-01-05,283.652008,299.758209,0.000000
2001-01-06,284.571594,293.787567,0.000000
2001-01-07,282.626282,296.393341,1.446226
2001-01-08,278.966705,292.137573,0.000000
2001-01-09,269.626526,280.684662,0.000000
2001-01-10,273.769501,280.124176,7.879448
2001-01-11,278.936584,292.133606,0.000000
2001-01-12,285.235046,294.581451,0.000000
2001-01-13,286.639404,294.382385,0.000000
2001-01-14,287.308563,296.465393,0.000000
2001-01-15,287.574249,300.422607,0.000000
2001-01-16,288.565430,299.698639,0.000000
2001-01-17,286.107544,299.957855,0.350362
2001-01-18,286.661713,298.494995,0.000000
2001-01-19,288.524902,300.017548,0.000000
2001-01-20,285.329224,297.688324,1.604109
2001-01-21,280.368958,289.075226,0.000000
2001-01-22,267.983856,283.296295,0.000000
2001-01-23,268.060303,283.073364,0.000000
2001-01-24,270.868591,288.250702,0.000000
2001-01-25,274.955872,292.229034,0.000000
2001-01-26,276.631561,294.050171,0.000000
2001-01-27,279.093384,295.683319,0.000000
2001-01-28,282.380188,297.087158,0.000000
2001-01-29,282.377502,296.480377,0.000000
2001-01-30,269.527557,289.333191,0.000000
2001-01-31,268.676941,280.333282,0.000000
2001-02-01,273.578857,284.025116,0.000000
2001-02-02,276.185333,287.886139,0.000000
2001-02-03,281.833282,291.518585,2.437332
2001-02-04,283.608276,289.699524,2.524205
2001-02-05,278.560242,286.729858,0.000000
2001-02-06,281.012787,296.348541,1.051428
2001-02-07,289.976898,303.901764,0.698088
2001-02-08,286.228882,302.786804,0.000000
2001-02-09,284.272156,297.700867,0.000000
2001-02-10,279.022430,295.754639,0.000000
2001-02-11,280.701996,290.952240,0.000000
2001-02-12,285.788239,298.723602,3.363323
2001-02-13,287.102173,298.986023,0.000000
2001-02-14,285.082062,300.885742,0.000000
2001-02-15,279.820984,297.594147,0.000000
2001-02-16,281.086121,301.607086,0.000000
2001-02-17,281.729797,299.899170,0.000000
2001-02-18,281.218231,295.984863,0.000000
2001-02-19,280.029999,299.477783,0.000000
2001-02-20,281.598053,298.793365,0.000000
2001-02-21,282.286377,301.783600,0.000000
2001-02-22,284.197876,302.691406,0.409356
2001-02-23,285.274170,303.899017,0.000000
2001-02-24,286.200012,303.395966,0.000000
2001-02-25,285.317993,301.433044,5.175092
2001-02-26,287.629883,297.398590,9.306664
2001-02-27,285.820740,292.443237,4.529006
2001-02-28,280.975403,291.179718,5.570277
2001-03-01,284.350983,296.977905,17.490019
2001-03-02,282.260956,294.492584,10.491100
2001-03-03,281.000610,298.547607,0.000000
2001-03-04,287.412872,299.086395,0.000000
2001-03-05,290.170227,299.546478,1.824384
2001-03-06,289.146088,302.134338,1.353328
2001-03-07,290.964203,298.512665,2.319025
2001-03-08,288.270325,295.879089,2.445149
2001-03-09,287.713715,299.018433,13.805632
2001-03-10,290.998505,298.993378,13.119767
2001-03-11,288.722809,300.910431,4.269460
2001-03-12,290.158142,297.102661,4.705683
2001-03-13,289.440796,300.758728,0.848157
2001-03-14,289.575226,300.615570,0.000000
2001-03-15,290.091736,297.219116,0.000000
2001-03-16,289.072968,298.013733,0.000000
2001-03-17,289.602295,301.147430,0.486697
2001-03-18,289.390503,299.190460,0.000000
2001-03-19,287.714142,295.809967,0.000000
2001-03-20,281.394226,293.243622,0.000000
2001-03-21,285.967285,295.824951,0.000000
2001-03-22,288.432068,301.807587,3.756649
2001-03-23,285.058990,305.191956,0.000000
2001-03-24,284.870209,305.391418,0.288208
2001-03-25,285.107574,303.755463,0.000000
2001-03-26,286.478088,300.497498,0.000000
2001-03-27,287.286346,304.712555,0.000000
2001-03-28,288.917297,305.534729,0.000000
2001-03-29,289.343475,303.240479,0.000000
2001-03-30,291.650146,302.745911,1.827425
2001-03-31,291.703583,305.608612,0.753813
2001-04-01,285.965454,299.519440,0.000000
2001-04-02,281.855255,300.371368,0.000000
2001-04-03,290.836060,302.437683,0.000000
2001-04-04,291.666809,303.251343,0.000000
2001-04-05,286.440552,304.253784,0.000000
2001-04-06,293.326660,302.296112,0.000000
2001-04-07,291.984772,301.478088,0.000000
2001-04-08,291.913757,301.428680,0.000000
2001-04-09,291.228119,303.484711,1.080882
2001-04-10,293.193237,303.850983,0.535890
2001-04-11,290.206390,303.025269,0.000000
2001-04-12,286.696075,305.285461,0.000000
2001-04-13,295.049988,304.290497,0.316301
2001-04-14,294.029999,302.988434,1.052624
2001-04-15,294.210754,303.701752,1.882694
2001-04-16,294.285370,304.970490,0.753180
2001-04-17,293.283813,303.674622,0.000000
2001-04-18,292.599487,303.298126,0.000000
2001-04-19,291.444763,305.205353,0.000000
2001-04-20,290.840149,305.530090,0.000000
2001-04-21,290.898987,302.449463,0.000000
2001-04-22,291.728424,301.620911,0.000000
2001-04-23,289.672943,302.617493,0.000000
2001-04-24,291.937531,305.032776,1.109964
2001-04-25,292.876801,302.969604,4.034834
2001-04-26,290.991028,306.271423,7.763597
2001-04-27,289.699097,304.654205,2.113539
2001-04-28,290.230682,300.495514,27.044727
2001-04-29,290.665100,297.169861,66.280281
2001-04-30,291.692535,298.667938,12.106081
2001-05-01,289.801910,302.518768,0.000000
2001-05-02,289.805176,304.805695,0.000000
2001-05-03,291.789062,306.607483,0.000000
2001-05-04,293.527466,307.498413,0.000000
2001-05-05,294.921021,310.238068,1.816701
2001-05-06,294.680206,310.537933,0.295881
2001-05-07,297.122406,311.389008,0.000000
2001-05-08,293.164490,310.717926,0.000000
2001-05-09,290.019989,307.077942,0.000000
2001-05-10,295.430939,308.355011,0.677453
2001-05-11,295.913086,307.880280,0.724350
2001-05-12,293.961090,302.357880,0.000000
2001-05-13,296.409546,302.901489,13.921706
2001-05-14,296.095093,305.434265,2.185505
2001-05-15,295.844391,303.496124,0.000000
2001-05-16,293.682129,302.370819,0.000000
2001-05-17,293.652527,304.668365,0.000000
2001-05-18,293.747040,307.422760,0.000000
2001-05-19,294.130157,306.630341,0.000000
2001-05-20,293.092499,306.764099,0.000000
2001-05-21,294.111084,307.498566,0.000000
2001-05-22,294.998901,308.327545,0.000000
2001-05-23,294.888092,309.461395,0.000000
2001-05-24,295.407166,308.996887,0.000000
2001-05-25,295.037689,308.284149,0.000000
2001-05-26,295.401367,307.008911,0.000000
2001-05-27,295.421875,305.870880,0.000000
2001-05-28,294.479431,304.328583,0.000000
2001-05-29,293.168762,307.098389,1.151420
2001-05-30,294.447357,309.448181,0.000000
2001-05-31,295.278198,309.856934,0.000000
2001-06-01,295.463287,309.088379,0.000000
2001-06-02,295.421692,309.473907,0.000000
2001-06-03,296.693909,309.018555,0.000000
2001-06-04,296.033844,308.415802,0.000000
2001-06-05,295.865295,309.001282,0.000000
2001-06-06,295.892700,310.251282,0.000000
2001-06-07,296.002075,310.821716,0.000000
2001-06-08,295.356079,310.946167,0.000000
2001-06-09,293.755646,310.786438,0.000000
2001-06-10,293.299438,311.081207,0.000000
2001-06-11,294.039246,312.757935,0.000000
2001-06-12,295.653839,313.771820,0.000000
2001-06-13,298.126770,311.377808,0.000000
2001-06-14,297.144196,310.914246,0.000000
2001-06-15,296.589111,309.041046,1.254262
2001-06-16,296.264832,310.814819,0.000000
2001-06-17,298.636139,313.136261,0.000000
2001-06-18,300.490875,313.332642,2.672796
2001-06-19,299.482391,311.227783,3.024645
2001-06-20,297.441895,310.067902,3.085912
2001-06-21,297.320374,311.860809,0.000000
2001-06-22,298.986511,312.275879,0.000000
2001-06-23,300.103119,314.639618,0.000000
2001-06-24,300.764191,314.792786,0.969539
2001-06-25,300.687469,312.833038,0.000000
2001-06-26,297.619476,311.389221,2.632318
2001-06-27,296.611725,310.002777,1.511696
2001-06-28,297.951141,312.060913,1.045230
2001-06-29,299.900238,312.686829,0.000000
2001-06-30,297.804565,309.906738,0.000000
2001-07-01,297.203827,308.646027,0.000000
2001-07-02,296.861023,308.375824,0.000000
2001-07-03,296.534393,307.026672,1.112452
2001-07-04,297.165680,308.121674,2.514890
2001-07-05,298.344269,307.182037,1.700342
2001-07-06,297.526337,308.157227,0.759979
2001-07-07,297.641632,307.393829,2.699738
2001-07-08,297.371918,305.391479,3.670815
2001-07-09,296.870209,304.191528,3.025989
2001-07-10,296.502197,305.156891,4.350790
2001-07-11,295.443512,306.623077,0.000000
2001-07-12,296.297150,309.472229,0.000000
2001-07-13,298.102264,309.948944,0.000000
2001-07-14,299.884216,308.191193,8.531333
2001-07-15,297.457642,302.551941,23.106438
2001-07-16,296.972229,303.329224,18.726870
2001-07-17,297.019653,304.687805,5.147141
2001-07-18,296.363678,305.491150,6.163880
2001-07-19,297.476654,305.241913,0.000000
2001-07-20,297.410583,307.574890,1.049677
2001-07-21,297.424744,307.175812,1.387003
2001-07-22,298.307892,307.029144,0.000000
2001-07-23,297.237183,307.519928,0.000000
2001-07-24,297.185730,307.287811,0.000000
2001-07-25,297.472260,308.540894,0.000000
2001-07-26,297.617950,309.694427,0.000000
2001-07-27,298.604980,308.319366,1.025107
2001-07-28,298.399811,307.788605,0.000000
2001-07-29,297.536865,308.439423,0.000000
2001-07-30,297.675598,311.157318,0.000000
2001-07-31,297.891968,312.932983,0.000000
2001-08-01,299.743164,312.569092,0.000000
2001-08-02,298.694855,311.852875,0.000000
2001-08-03,297.641144,309.843842,0.000000
2001-08-04,296.037933,310.155396,0.000000
2001-08-05,297.167633,310.894104,0.000000
2001-08-06,297.003387,311.585114,0.286792
2001-08-07,297.656250,310.376587,0.000000
2001-08-08,297.195740,311.044312,0.000000
2001-08-09,297.508575,310.337921,0.000000
2001-08-10,298.248596,309.675629,0.000000
2001-08-11,297.372009,309.153412,0.325183
2001-08-12,296.336273,307.910645,1.811923
2001-08-13,295.129120,307.465546,0.000000
2001-08-14,296.434296,309.826538,0.000000
2001-08-15,296.820007,309.171661,0.000000
2001-08-16,296.394806,307.126648,1.241873
2001-08-17,296.371582,308.485229,0.000000
2001-08-18,297.756531,309.141296,0.000000
2001-08-19,296.359131,309.340332,0.000000
2001-08-20,296.296234,309.666870,0.000000
2001-08-21,295.926788,310.360840,0.000000
2001-08-22,295.476654,310.370605,0.000000
2001-08-23,295.939728,308.129028,0.000000
2001-08-24,295.551697,309.503571,0.000000
2001-08-25,295.260590,310.357330,0.000000
2001-08-26,295.273041,310.945221,0.000000
2001-08-27,296.573914,311.540283,1.270809
2001-08-28,296.871796,309.645508,11.235838
2001-08-29,295.607605,304.871246,42.297989
2001-08-30,293.862793,299.866364,48.372246
2001-08-31,295.097137,303.382385,2.060889
2001-09-01,293.337616,303.556305,0.567451
2001-09-02,295.117798,304.436066,0.000000
2001-09-03,294.900360,303.375610,0.682557
2001-09-04,294.019012,303.895264,0.654628
2001-09-05,293.464081,304.371796,1.183498
2001-09-06,293.571655,304.984741,0.386584
2001-09-07,293.905823,306.212891,0.000000
2001-09-08,295.039124,306.996948,0.000000
2001-09-09,295.113495,307.115692,3.218985
2001-09-10,293.712891,305.923706,9.216232
2001-09-11,294.655914,305.925690,0.287042
2001-09-12,294.358124,306.192963,1.336386
2001-09-13,294.768188,307.315704,0.000000
2001-09-14,295.534393,308.018585,0.000000
2001-09-15,295.962891,309.291840,0.000000
2001-09-16,295.193634,309.341400,0.000000
2001-09-17,295.401428,311.145508,0.000000
2001-09-18,296.129608,312.456787,0.000000
2001-09-19,296.241486,308.384613,3.045619
2001-09-20,294.822083,306.616486,23.479805
2001-09-21,291.878876,302.612030,5.170545
2001-09-22,288.160645,304.555847,0.000000
2001-09-23,287.885986,306.268066,0.000000
2001-09-24,288.832184,307.591766,0.000000
2001-09-25,291.162140,307.830322,0.000000
2001-09-26,292.695984,306.388855,0.000000
2001-09-27,294.342499,304.850769,0.000000
2001-09-28,294.455231,307.905609,0.000000
2001-09-29,293.754608,306.481689,0.000000
2001-09-30,294.690948,304.354523,3.551615
2001-10-01,293.667084,302.282227,0.000000
2001-10-02,293.412750,301.440552,0.000000
2001-10-03,293.124664,300.214447,0.000000
2001-10-04,293.125336,298.203094,0.000000
2001-10-05,289.130798,302.598145,0.000000
2001-10-06,287.638092,303.219696,0.000000
2001-10-07,286.567200,303.550995,0.000000
2001-10-08,287.250793,303.174957,0.000000
2001-10-09,289.442139,301.964783,0.000000
2001-10-10,290.874603,301.672852,0.000000
2001-10-11,289.033691,305.247559,0.000000
2001-10-12,290.283264,305.864258,0.000000
2001-10-13,291.435760,306.989044,0.000000
2001-10-14,292.207062,307.626221,0.465151
2001-10-15,293.719330,306.367950,0.957568
2001-10-16,292.512604,302.773926,1.664463
2001-10-17,285.060760,298.161987,23.273052
2001-10-18,284.552063,294.153442,0.293960
2001-10-19,285.399902,297.173187,0.000000
2001-10-20,284.027496,298.633911,0.000000
2001-10-21,283.214905,300.963684,0.000000
2001-10-22,283.806030,301.961548,0.000000
2001-10-23,289.034546,304.985992,0.000000
2001-10-24,291.155579,306.262787,0.000000
2001-10-25,291.407562,305.191101,0.000000
2001-10-26,285.329437,301.546692,0.000000
2001-10-27,288.600342,295.812592,3.257231
2001-10-28,289.906128,295.382904,2.352684
2001-10-29,286.640015,296.491699,10.554983
2001-10-30,288.528503,295.881958,32.401188
2001-10-31,287.155487,293.764740,0.000000
2001-11-01,286.764954,295.263550,0.000000
2001-11-02,289.519501,302.385468,4.174894
2001-11-03,288.302338,298.866150,0.851880
2001-11-04,286.430084,296.985352,0.756968
2001-11-05,284.828613,296.126709,0.000000
2001-11-06,287.355133,291.409515,1.025985
2001-11-07,286.156525,298.044037,0.000000
2001-11-08,282.188904,297.822449,0.000000
2001-11-09,283.743195,298.043396,0.000000
2001-11-10,280.763428,294.040802,0.000000
2001-11-11,279.797150,292.188538,0.000000
2001-11-12,279.509521,294.951263,0.000000
2001-11-13,279.732574,296.819397,0.000000
2001-11-14,280.640686,296.042267,0.000000
2001-11-15,280.627625,295.609863,0.000000
2001-11-16,282.169006,298.258453,0.000000
2001-11-17,283.389160,298.707367,0.000000
2001-11-18,285.697876,299.178925,0.000000
2001-11-19,281.690002,297.222321,0.000000
2001-11-20,282.264984,300.071838,0.000000
2001-11-21,283.959320,300.046112,0.000000
2001-11-22,285.867432,295.767853,2.164175
2001-11-23,284.370575,295.186829,35.416393
2001-11-24,287.712616,298.459473,2.113477
2001-11-25,278.938354,292.334381,0.000000
2001-11-26,283.621887,291.087067,0.000000
2001-11-27,282.546417,290.614960,0.543279
2001-11-28,277.755798,295.172089,0.000000
2001-11-29,281.811096,295.296509,0.000000
2001-11-30,284.797882,294.975281,0.000000
2001-12-01,285.257019,297.396362,0.000000
2001-12-02,282.147766,297.003784,0.000000
2001-12-03,286.731049,299.318024,0.000000
2001-12-04,277.265991,293.721863,0.000000
2001-12-05,273.098022,288.273468,0.529563
2001-12-06,276.705902,290.550903,0.000000
2001-12-07,276.777039,296.259064,0.000000
2001-12-08,277.897339,298.438354,0.000000
2001-12-09,281.505951,295.824829,0.000000
2001-12-10,281.238403,290.168152,0.000000
2001-12-11,271.046875,286.731995,0.000000
2001-12-12,274.033966,292.685089,0.000000
2001-12-13,275.710785,290.593933,0.000000
2001-12-14,276.458710,293.359772,0.000000
2001-12-15,281.516144,291.891022,0.000000
2001-12-16,276.163910,287.370148,0.000000
2001-12-17,273.693329,288.154816,0.000000
2001-12-18,278.504822,288.313416,0.000000
2001-12-19,275.380676,285.921875,0.000000
2001-12-20,271.754089,285.693787,0.000000
2001-12-21,276.007782,289.611206,0.000000
2001-12-22,281.209595,287.961700,0.000000
2001-12-23,285.102478,292.463593,0.000000
2001-12-24,285.160461,297.412811,0.000000
2001-12-25,284.500854,300.340668,0.000000
2001-12-26,283.760925,300.324524,0.000000
2001-12-27,287.152618,298.460541,0.000000
2001-12-28,288.529449,296.509583,5.466104
2001-12-29,289.012024,296.547058,4.576915
2001-12-30,288.103119,298.149933,3.331692
2001-12-31,279.186768,294.127930,0.000000
2002-01-01,281.127014,296.027924,0.440239
2002-01-02,283.644257,294.718567,0.000000
2002-01-03,283.131561,291.147644,0.000000
2002-01-04,283.596039,300.245056,0.000000
2002-01-05,282.314392,293.705475,0.000000
2002-01-06,272.077728,285.696381,0.000000
2002-01-07,273.489288,292.751770,0.000000
2002-01-08,283.567383,300.197113,0.000000
2002-01-09,284.264435,298.429535,0.000000
2002-01-10,279.960541,294.089844,0.000000
2002-01-11,281.870575,299.573730,0.000000
2002-01-12,282.144623,298.960327,0.000000
2002-01-13,282.181580,295.176544,0.000000
2002-01-14,279.096985,296.217743,0.000000
2002-01-15,282.793945,293.199646,0.000000
2002-01-16,274.541840,289.113403,0.000000
2002-01-17,274.961639,291.839417,0.000000
2002-01-18,277.831787,295.926483,0.000000
2002-01-19,279.632568,297.419800,0.000000
2002-01-20,279.870148,297.975800,0.000000
2002-01-21,274.773193,290.702179,0.000000
2002-01-22,276.938019,285.770050,0.000000
2002-01-23,278.558990,284.946167,6.197310
2002-01-24,278.857056,285.229980,5.324051
2002-01-25,282.292664,294.739014,0.473841
2002-01-26,285.381897,293.624298,2.488756
2002-01-27,280.898071,295.796631,0.000000
2002-01-28,280.256653,292.005615,0.000000
2002-01-29,274.302368,285.623596,1.499904
2002-01-30,277.227020,283.014160,4.532762
2002-01-31,276.356598,287.123535,0.901287
2002-02-01,282.872375,294.663239,0.000000
2002-02-02,284.544159,291.087402,0.414994
2002-02-03,284.399902,294.455933,0.295451
2002-02-04,283.671753,291.921204,0.000000
2002-02-05,281.365753,287.744598,15.352191
2002-02-06,283.183716,287.806244,0.420550
2002-02-07,285.381134,292.019257,1.798664
2002-02-08,289.357758,296.118622,4.612079
2002-02-09,286.335083,293.242950,3.811161
2002-02-10,282.043030,290.984161,0.341043
2002-02-11,278.242889,292.650085,0.000000
2002-02-12,280.760376,295.560272,0.000000
2002-02-13,280.505890,292.410339,0.000000
2002-02-14,278.805634,296.054199,0.000000
2002-02-15,283.818695,299.446289,0.572838
2002-02-16,280.706818,292.340332,2.695230
2002-02-17,276.176086,283.674530,0.544445
2002-02-18,277.736359,282.713165,3.354786
2002-02-19,278.206848,293.328796,0.000000
2002-02-20,282.311951,292.988037,0.000000
2002-02-21,272.560303,288.093140,0.000000
2002-02-22,278.983917,295.570557,0.000000
2002-02-23,272.883179,289.377899,0.000000
2002-02-24,273.739716,284.914398,0.000000
2002-02-25,277.856476,294.161163,0.000000
2002-02-26,281.156769,299.786194,0.949935
2002-02-27,282.331818,302.516754,0.000000
2002-02-28,282.221100,304.059265,0.000000
2002-03-01,283.035950,302.925873,0.000000
2002-03-02,272.805267,292.975006,5.618739
2002-03-03,268.793549,278.636414,7.747276
2002-03-04,267.754944,284.918549,0.000000
2002-03-05,272.230469,284.925598,0.000000
2002-03-06,276.052643,289.507568,0.000000
2002-03-07,280.944153,297.488251,0.000000
2002-03-08,280.509979,299.075745,0.000000
2002-03-09,281.289856,302.044128,0.000000
2002-03-10,284.491638,303.955383,0.000000
2002-03-11,286.452698,303.849854,0.334417
2002-03-12,286.590790,305.560638,0.000000
2002-03-13,286.146851,302.545044,0.000000
2002-03-14,287.067566,298.566101,0.000000
2002-03-15,288.652130,299.190491,0.000000
2002-03-16,288.633270,307.064117,0.000000
2002-03-17,288.839539,306.134430,0.000000
2002-03-18,286.013977,298.114044,2.149383
2002-03-19,279.481812,291.908752,0.000000
2002-03-20,277.196777,291.292847,0.000000
2002-03-21,278.334198,292.547852,0.000000
2002-03-22,278.645782,295.126129,0.000000
2002-03-23,280.836395,298.415863,0.000000
2002-03-24,283.180756,300.805634,0.319536
2002-03-25,285.179993,302.971649,0.000000
2002-03-26,287.968994,301.665619,0.000000
2002-03-27,289.737213,297.017792,4.522250
2002-03-28,289.533447,298.724762,38.004478
2002-03-29,290.933655,302.062317,8.928944
2002-03-30,288.410370,301.123901,7.229138
2002-03-31,291.723419,301.457977,6.320045
2002-04-01,288.482269,298.584076,0.000000
2002-04-02,283.868164,299.313354,0.000000
2002-04-03,286.492523,296.384399,0.000000
2002-04-04,290.467743,301.965302,0.595443
2002-04-05,290.377289,306.178192,0.000000
2002-04-06,290.730896,305.502197,0.000000
2002-04-07,293.008453,303.226593,0.000000
2002-04-08,292.441010,302.765045,0.000000
2002-04-09,292.392456,303.984558,0.000000
2002-04-10,293.516907,302.025055,0.000000
2002-04-11,291.518036,300.420685,0.000000
2002-04-12,293.234680,302.244507,0.000000
2002-04-13,293.433228,306.662231,0.354494
2002-04-14,292.319031,308.430054,0.426251
2002-04-15,292.623657,306.685669,0.000000
2002-04-16,294.119568,301.421173,2.765002
2002-04-17,294.356964,299.498962,1.811427
2002-04-18,293.846222,302.214355,1.309458
2002-04-19,294.482788,305.959839,0.000000
2002-04-20,291.866577,307.851227,0.000000
2002-04-21,292.709900,305.071564,0.000000
2002-04-22,295.083252,304.598846,1.213657
2002-04-23,294.606232,305.274963,0.000000
2002-04-24,294.806305,303.937622,0.579848
2002-04-25,295.430237,305.478333,0.000000
2002-04-26,294.828796,303.760193,0.445064
2002-04-27,293.198364,302.497650,0.000000
2002-04-28,291.769318,305.278290,0.000000
2002-04-29,292.311035,310.548737,0.000000
2002-04-30,292.195282,308.325714,0.000000
2002-05-01,293.481445,307.777649,0.000000
2002-05-02,292.881927,308.546295,0.284863
2002-05-03,293.025543,308.364410,0.000000
2002-05-04,293.461975,306.823730,0.000000
2002-05-05,294.752167,304.358887,14.888577
2002-05-06,294.850769,302.178253,18.868328
2002-05-07,294.880981,302.360657,41.885128
2002-05-08,292.676361,306.810181,0.000000
2002-05-09,291.619598,303.241364,0.000000
2002-05-10,290.424042,299.791748,0.000000
2002-05-11,288.745117,301.522308,0.328142
2002-05-12,288.596161,304.717987,0.000000
2002-05-13,290.093994,306.481537,0.000000
2002-05-14,293.332031,307.762482,0.000000
2002-05-15,296.116791,307.324371,0.000000
2002-05-16,295.510223,306.951660,0.000000
2002-05-17,294.492554,308.246521,0.000000
2002-05-18,294.882172,308.094330,0.000000
2002-05-19,295.040588,307.962006,0.000000
2002-05-20,295.523102,307.975067,0.000000
2002-05-21,295.421692,307.903809,0.000000
2002-05-22,295.961029,307.776825,0.000000
2002-05-23,296.820496,307.323181,0.000000
2002-05-24,296.595825,307.473816,0.000000
2002-05-25,295.577209,306.909485,0.000000
2002-05-26,296.082214,304.274536,6.621785
2002-05-27,293.752411,303.642731,0.000000
2002-05-28,293.577881,305.378906,0.000000
2002-05-29,293.742493,306.108887,0.000000
2002-05-30,294.288361,306.139893,0.000000
2002-05-31,294.910309,306.577454,0.000000
2002-06-01,294.223083,307.024475,0.000000
2002-06-02,294.035278,308.467712,0.000000
2002-06-03,294.447388,309.855499,0.000000
2002-06-04,295.862396,311.621826,0.000000
2002-06-05,296.098572,309.814697,1.264029
2002-06-06,293.799255,305.179047,5.497722
2002-06-07,296.785461,308.310883,0.546341
2002-06-08,296.414032,310.835815,0.000000
2002-06-09,297.679840,310.248108,0.000000
2002-06-10,298.263153,310.017487,0.000000
2002-06-11,298.096039,310.223297,0.000000
2002-06-12,296.444611,310.116699,0.000000
2002-06-13,295.179352,310.164673,0.000000
2002-06-14,295.376526,310.794922,0.000000
2002-06-15,295.696411,308.445618,0.000000
2002-06-16,296.113983,307.612610,0.000000
2002-06-17,296.853760,308.654602,0.000000
2002-06-18,297.835571,310.323853,0.000000
2002-06-19,298.914490,311.064636,0.000000
2002-06-20,297.736786,309.999603,0.000000
2002-06-21,296.570465,309.054535,0.923418
2002-06-22,295.959167,308.439240,1.721661
2002-06-23,297.189819,309.072144,0.000000
2002-06-24,298.079681,312.786072,0.000000
2002-06-25,299.105835,312.846771,0.000000
2002-06-26,298.524414,310.641754,0.296898
2002-06-27,297.241150,309.666107,0.000000
2002-06-28,296.710419,310.187897,0.000000
2002-06-29,297.238251,311.332642,0.000000
2002-06-30,296.989105,309.961395,0.000000
2002-07-01,295.603973,309.397491,0.000000
2002-07-02,297.019928,308.930969,0.000000
2002-07-03,297.281830,309.180969,0.000000
2002-07-04,297.708069,309.996063,0.000000
2002-07-05,298.342133,310.546722,0.000000
2002-07-06,299.913330,309.703339,0.000000
2002-07-07,298.055725,306.128998,6.745389
2002-07-08,298.590240,303.670227,6.874269
2002-07-09,296.886993,307.307007,0.000000
2002-07-10,294.452820,307.426392,0.000000
2002-07-11,295.802673,307.523315,0.000000
2002-07-12,297.030334,306.908600,0.000000
2002-07-13,297.478088,307.310547,0.000000
2002-07-14,297.482758,309.451599,0.000000
2002-07-15,299.052521,312.066040,0.000000
2002-07-16,301.936127,311.854645,2.781607
2002-07-17,298.950409,305.633118,22.028109
2002-07-18,298.637543,304.788605,9.335202
2002-07-19,298.939301,307.844574,3.702031
2002-07-20,299.227417,308.734619,2.884423
2002-07-21,297.742645,307.618286,0.000000
2002-07-22,298.225433,308.653564,0.000000
2002-07-23,297.984497,309.541046,0.000000
2002-07-24,297.931793,309.575470,0.000000
2002-07-25,297.863953,309.790314,0.000000
2002-07-26,298.622528,309.973145,3.753362
2002-07-27,298.717285,308.835663,3.671059
2002-07-28,298.415405,307.446228,5.260456
2002-07-29,298.197876,306.831268,1.915225
2002-07-30,297.689453,307.330933,1.679358
2002-07-31,297.706665,308.867310,0.291041
2002-08-01,298.413208,311.054779,0.000000
2002-08-02,298.122955,311.574341,0.000000
2002-08-03,297.840027,311.528137,3.358119
2002-08-04,298.297363,311.515350,1.623679
2002-08-05,298.414154,312.233154,0.000000
2002-08-06,298.662292,312.297791,0.000000
2002-08-07,297.534241,310.417725,0.000000
2002-08-08,296.990143,309.320465,0.000000
2002-08-09,296.637238,309.144867,0.000000
2002-08-10,297.890045,309.561066,0.000000
2002-08-11,299.028229,311.640747,0.000000
2002-08-12,298.984039,313.722290,0.308985
2002-08-13,299.035858,313.750366,0.000000
