#Variables:
#rhsmin_bcc-csm1-1_historical(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_historical(%)"
1999-01-13,45.709248
1999-01-14,51.794716
1999-01-15,56.944149
1999-01-16,64.287483
1999-01-17,76.906792
1999-01-18,52.076366
1999-01-19,54.762291
1999-01-20,42.989876
1999-01-21,44.413086
1999-01-22,31.944927
1999-01-23,43.299641
1999-01-24,53.765701
1999-01-25,34.656631
1999-01-26,37.556293
1999-01-27,37.124828
1999-01-28,38.579113
1999-01-29,24.337410
1999-01-30,22.248821
1999-01-31,27.898920
1999-02-01,40.480358
1999-02-02,28.220863
1999-02-03,13.142882
1999-02-04,15.257611
1999-02-05,18.021244
1999-02-06,20.916048
1999-02-07,21.386360
1999-02-08,22.552502
1999-02-09,28.855394
1999-02-10,20.567030
1999-02-11,17.612703
1999-02-12,13.220514
1999-02-13,17.053581
1999-02-14,19.958233
1999-02-15,29.217230
1999-02-16,29.014372
1999-02-17,29.177940
1999-02-18,27.991129
1999-02-19,25.404736
1999-02-20,24.104336
1999-02-21,17.887287
1999-02-22,17.872232
1999-02-23,16.527220
1999-02-24,14.195086
1999-02-25,15.255007
1999-02-26,24.919992
1999-02-27,54.978615
1999-02-28,40.026291
1999-03-01,42.893528
1999-03-02,45.045872
1999-03-03,52.103786
1999-03-04,70.998894
1999-03-05,65.986427
1999-03-06,61.034859
1999-03-07,45.558773
1999-03-08,45.565514
1999-03-09,36.510754
1999-03-10,37.111797
1999-03-11,40.007969
1999-03-12,34.175133
1999-03-13,36.803650
1999-03-14,37.686867
1999-03-15,28.262512
1999-03-16,26.297068
1999-03-17,26.757248
1999-03-18,28.225817
1999-03-19,29.802385
1999-03-20,38.118195
1999-03-21,59.996300
1999-03-22,61.783134
1999-03-23,64.130142
1999-03-24,58.933117
1999-03-25,50.794174
1999-03-26,42.529442
1999-03-27,38.566158
1999-03-28,37.015678
1999-03-29,36.410477
1999-03-30,38.118835
1999-03-31,38.491184
1999-04-01,42.823608
1999-04-02,41.055859
1999-04-03,39.706295
1999-04-04,43.201870
1999-04-05,26.799330
1999-04-06,12.265086
1999-04-07,12.530182
1999-04-08,14.639371
1999-04-09,34.066105
1999-04-10,36.166286
1999-04-11,28.786077
1999-04-12,31.838264
1999-04-13,30.149092
1999-04-14,34.361454
1999-04-15,21.886776
1999-04-16,12.012940
1999-04-17,12.664897
1999-04-18,12.944900
1999-04-19,10.542172
1999-04-20,13.722882
1999-04-21,14.322537
1999-04-22,18.578754
1999-04-23,26.826241
1999-04-24,18.814888
1999-04-25,17.800175
1999-04-26,12.574839
1999-04-27,11.605912
1999-04-28,30.574852
1999-04-29,41.036148
1999-04-30,20.248997
1999-05-01,22.929371
1999-05-02,24.315403
1999-05-03,20.349506
1999-05-04,18.571825
1999-05-05,19.507496
1999-05-06,14.117713
1999-05-07,15.495249
1999-05-08,10.787644
1999-05-09,11.952089
1999-05-10,11.577095
1999-05-11,10.909699
1999-05-12,21.234753
1999-05-13,13.205873
1999-05-14,14.896285
1999-05-15,27.307833
1999-05-16,18.017208
1999-05-17,17.428101
1999-05-18,17.455730
1999-05-19,27.600700
1999-05-20,42.543278
1999-05-21,45.440685
1999-05-22,46.416454
1999-05-23,43.754051
1999-05-24,37.133858
1999-05-25,37.367573
1999-05-26,37.309948
1999-05-27,30.465675
1999-05-28,30.599485
1999-05-29,34.312370
1999-05-30,32.230988
1999-05-31,31.661827
1999-06-01,33.278111
1999-06-02,34.099762
1999-06-03,35.145580
1999-06-04,39.049500
1999-06-05,41.924778
1999-06-06,34.438313
1999-06-07,34.373577
1999-06-08,34.313053
1999-06-09,34.091053
1999-06-10,30.909050
1999-06-11,31.637405
1999-06-12,31.657982
1999-06-13,29.566292
1999-06-14,28.995186
1999-06-15,27.634991
1999-06-16,29.434242
1999-06-17,32.079811
1999-06-18,43.424755
1999-06-19,52.239788
1999-06-20,63.833870
1999-06-21,58.360119
1999-06-22,57.043186
1999-06-23,55.407574
1999-06-24,50.145988
1999-06-25,40.229130
1999-06-26,32.543270
1999-06-27,32.777306
1999-06-28,40.552052
1999-06-29,43.759956
1999-06-30,43.947075
1999-07-01,44.847267
1999-07-02,46.008224
1999-07-03,45.048237
1999-07-04,37.035873
1999-07-05,33.898651
1999-07-06,31.515528
1999-07-07,31.046745
1999-07-08,31.924744
1999-07-09,35.009075
1999-07-10,37.475555
1999-07-11,41.798725
1999-07-12,36.536125
1999-07-13,33.943508
1999-07-14,34.024002
1999-07-15,32.139442
1999-07-16,32.633972
1999-07-17,32.957363
1999-07-18,30.983438
1999-07-19,26.374762
1999-07-20,25.900446
1999-07-21,27.037657
1999-07-22,27.120169
1999-07-23,22.281660
1999-07-24,22.931303
1999-07-25,24.150925
1999-07-26,27.101364
1999-07-27,24.356768
1999-07-28,24.846472
1999-07-29,24.861580
1999-07-30,25.744947
1999-07-31,26.189404
1999-08-01,25.506348
1999-08-02,22.897541
1999-08-03,20.864204
1999-08-04,22.058413
1999-08-05,27.906675
1999-08-06,35.532978
1999-08-07,35.652988
1999-08-08,40.958172
1999-08-09,44.176239
1999-08-10,45.063408
1999-08-11,45.165016
1999-08-12,44.164879
1999-08-13,40.297504
1999-08-14,35.465126
1999-08-15,31.620316
1999-08-16,31.555117
1999-08-17,31.487997
1999-08-18,30.063118
1999-08-19,27.536476
1999-08-20,27.286314
1999-08-21,28.247963
1999-08-22,29.065962
1999-08-23,30.977394
1999-08-24,32.111320
1999-08-25,30.135864
1999-08-26,30.219156
1999-08-27,31.831215
1999-08-28,34.690983
1999-08-29,37.695465
1999-08-30,38.252666
1999-08-31,43.362782
1999-09-01,45.225319
1999-09-02,49.363689
1999-09-03,54.579189
1999-09-04,54.716900
1999-09-05,81.968521
1999-09-06,47.911205
1999-09-07,44.411156
1999-09-08,41.805702
1999-09-09,42.185257
1999-09-10,40.831669
1999-09-11,40.046402
1999-09-12,37.842941
1999-09-13,27.383818
1999-09-14,24.139864
1999-09-15,18.432367
1999-09-16,20.298254
1999-09-17,26.042400
1999-09-18,31.555441
1999-09-19,33.641960
1999-09-20,31.460484
1999-09-21,30.059977
1999-09-22,32.719856
1999-09-23,31.903868
1999-09-24,32.054447
1999-09-25,32.531979
1999-09-26,31.334021
1999-09-27,32.112579
1999-09-28,35.805855
1999-09-29,38.488548
1999-09-30,39.971004
1999-10-01,37.139538
1999-10-02,37.400555
1999-10-03,39.265015
1999-10-04,40.978050
1999-10-05,27.881895
1999-10-06,23.740084
1999-10-07,24.909386
1999-10-08,36.547665
1999-10-09,41.731400
1999-10-10,42.179359
1999-10-11,39.409264
1999-10-12,34.429203
1999-10-13,34.865021
1999-10-14,40.364285
1999-10-15,52.204311
1999-10-16,57.281414
1999-10-17,49.082355
1999-10-18,38.859627
1999-10-19,34.033581
1999-10-20,32.604389
1999-10-21,36.301388
1999-10-22,51.155174
1999-10-23,46.185333
1999-10-24,38.469738
1999-10-25,36.694706
1999-10-26,35.906193
1999-10-27,35.031715
1999-10-28,30.520971
1999-10-29,31.336052
1999-10-30,33.572102
1999-10-31,39.991707
1999-11-01,51.333389
1999-11-02,49.794231
1999-11-03,48.757019
1999-11-04,43.275333
1999-11-05,38.857838
1999-11-06,30.378166
1999-11-07,30.356205
1999-11-08,35.229248
1999-11-09,40.133129
1999-11-10,47.068535
1999-11-11,47.657917
1999-11-12,38.333889
1999-11-13,24.916739
1999-11-14,22.013664
1999-11-15,26.854191
1999-11-16,50.945225
1999-11-17,54.100315
1999-11-18,50.099316
1999-11-19,48.499187
1999-11-20,42.749611
1999-11-21,42.310139
1999-11-22,45.198578
1999-11-23,32.822296
1999-11-24,23.916105
1999-11-25,21.395384
1999-11-26,26.205732
1999-11-27,30.373306
1999-11-28,38.325329
1999-11-29,39.407394
1999-11-30,41.317860
1999-12-01,56.132195
1999-12-02,61.535919
1999-12-03,59.177738
1999-12-04,46.443607
1999-12-05,43.691238
1999-12-06,45.261444
1999-12-07,51.588280
1999-12-08,52.494446
1999-12-09,74.905403
1999-12-10,47.982998
1999-12-11,35.681850
1999-12-12,28.193581
1999-12-13,28.104433
1999-12-14,34.041248
1999-12-15,40.037365
1999-12-16,36.159336
1999-12-17,35.185730
1999-12-18,33.677750
1999-12-19,37.649387
1999-12-20,33.586945
1999-12-21,50.019222
1999-12-22,68.546867
1999-12-23,54.898598
1999-12-24,51.632660
1999-12-25,42.115074
1999-12-26,50.190941
1999-12-27,41.421108
1999-12-28,34.632561
1999-12-29,50.312122
1999-12-30,54.186954
1999-12-31,39.488991
2000-01-01,36.295357
2000-01-02,36.261208
2000-01-03,46.951092
2000-01-04,48.727268
2000-01-05,25.993658
2000-01-06,23.661142
2000-01-07,26.983410
2000-01-08,34.435219
2000-01-09,25.253286
2000-01-10,31.199274
2000-01-11,20.864277
2000-01-12,13.643274
2000-01-13,12.569066
2000-01-14,18.358377
2000-01-15,23.798519
2000-01-16,39.385227
2000-01-17,66.700241
2000-01-18,51.356388
2000-01-19,53.445927
2000-01-20,34.110790
2000-01-21,29.752378
2000-01-22,36.349796
2000-01-23,40.615471
2000-01-24,47.907940
2000-01-25,54.770233
2000-01-26,63.515678
2000-01-27,61.074268
2000-01-28,50.311481
2000-01-29,52.966015
2000-01-30,52.245392
2000-01-31,57.341267
2000-02-01,40.522045
2000-02-02,45.836212
2000-02-03,68.203499
2000-02-04,54.471470
2000-02-05,38.045319
2000-02-06,39.691101
2000-02-07,37.000229
2000-02-08,45.558201
2000-02-09,35.209530
2000-02-10,37.177158
2000-02-11,45.066944
2000-02-12,37.191082
2000-02-13,34.716763
2000-02-14,27.924452
2000-02-15,35.006191
2000-02-16,30.938864
2000-02-17,27.385899
2000-02-18,27.222988
2000-02-19,21.266880
2000-02-20,17.401133
2000-02-21,16.613419
2000-02-22,25.517584
2000-02-23,33.738831
2000-02-24,32.346519
2000-02-25,27.986084
2000-02-26,31.985960
2000-02-27,16.775085
2000-02-28,10.387907
2000-02-29,11.025693
2000-03-01,11.663479
2000-03-02,22.322618
2000-03-03,21.113651
2000-03-04,17.309467
2000-03-05,17.888590
2000-03-06,10.363122
2000-03-07,12.088557
2000-03-08,12.301568
2000-03-09,13.823683
2000-03-10,31.433882
2000-03-11,46.710121
2000-03-12,52.038143
2000-03-13,53.619114
2000-03-14,52.284157
2000-03-15,49.642326
2000-03-16,46.583561
2000-03-17,54.726509
2000-03-18,55.254311
2000-03-19,57.248768
2000-03-20,57.540794
2000-03-21,42.059242
2000-03-22,37.587963
2000-03-23,42.229439
2000-03-24,37.443138
2000-03-25,35.190220
2000-03-26,32.161980
2000-03-27,24.199699
2000-03-28,25.627552
2000-03-29,34.764210
2000-03-30,34.896179
2000-03-31,30.330111
2000-04-01,33.130753
2000-04-02,27.013693
2000-04-03,24.389601
2000-04-04,26.954699
2000-04-05,28.191324
2000-04-06,34.354916
2000-04-07,37.974941
2000-04-08,36.454388
2000-04-09,24.296219
2000-04-10,22.718966
2000-04-11,25.702703
2000-04-12,25.737650
2000-04-13,27.415470
2000-04-14,12.941615
2000-04-15,11.908558
2000-04-16,16.541496
2000-04-17,19.931486
2000-04-18,15.279396
2000-04-19,18.393173
2000-04-20,28.793694
2000-04-21,37.557758
2000-04-22,43.914864
2000-04-23,31.169922
2000-04-24,29.150879
2000-04-25,35.749111
2000-04-26,44.995708
2000-04-27,44.003410
2000-04-28,46.025234
2000-04-29,46.696007
2000-04-30,53.767822
2000-05-01,47.729641
2000-05-02,46.039375
2000-05-03,37.311440
2000-05-04,35.519394
2000-05-05,34.584499
2000-05-06,25.773140
2000-05-07,31.495253
2000-05-08,52.784637
2000-05-09,51.526573
2000-05-10,49.901394
2000-05-11,49.067585
2000-05-12,46.203110
2000-05-13,44.004875
2000-05-14,42.786671
2000-05-15,29.997366
2000-05-16,34.367477
2000-05-17,45.485046
2000-05-18,33.278973
2000-05-19,30.540209
2000-05-20,32.682095
2000-05-21,32.440140
2000-05-22,35.915623
2000-05-23,49.196411
2000-05-24,47.038006
2000-05-25,44.015301
2000-05-26,40.509010
2000-05-27,34.844051
2000-05-28,34.026897
2000-05-29,40.987507
2000-05-30,40.721107
2000-05-31,28.611197
2000-06-01,28.089428
2000-06-02,37.324844
2000-06-03,51.327110
2000-06-04,47.621391
2000-06-05,42.748047
2000-06-06,30.586401
2000-06-07,33.848179
2000-06-08,38.061584
2000-06-09,38.608097
2000-06-10,34.726768
2000-06-11,37.048733
2000-06-12,50.068123
2000-06-13,42.956947
2000-06-14,44.357651
2000-06-15,44.953789
2000-06-16,40.837181
2000-06-17,36.166725
2000-06-18,37.797588
2000-06-19,40.511017
2000-06-20,42.594662
2000-06-21,43.687233
2000-06-22,44.616913
2000-06-23,48.145668
2000-06-24,38.071499
2000-06-25,27.916227
2000-06-26,27.287167
2000-06-27,30.105335
2000-06-28,34.149143
2000-06-29,34.805996
2000-06-30,36.926773
2000-07-01,40.429863
2000-07-02,43.146721
2000-07-03,47.383453
2000-07-04,53.864971
2000-07-05,56.356590
2000-07-06,51.474602
2000-07-07,48.866039
2000-07-08,49.757141
2000-07-09,52.541035
2000-07-10,53.772705
2000-07-11,57.154068
2000-07-12,60.036861
2000-07-13,71.655296
2000-07-14,87.020332
2000-07-15,58.288982
2000-07-16,53.969601
2000-07-17,49.863884
2000-07-18,46.282730
2000-07-19,45.150806
2000-07-20,36.745960
2000-07-21,36.888119
2000-07-22,38.008846
2000-07-23,45.414112
2000-07-24,45.749054
2000-07-25,40.585770
2000-07-26,38.561203
2000-07-27,38.178482
2000-07-28,41.287910
2000-07-29,45.488773
2000-07-30,37.748508
2000-07-31,37.814365
2000-08-01,38.601044
2000-08-02,36.894081
2000-08-03,37.984531
2000-08-04,39.080467
2000-08-05,41.650253
2000-08-06,41.096573
2000-08-07,34.312767
2000-08-08,29.401491
2000-08-09,32.003433
2000-08-10,33.676426
2000-08-11,32.147320
2000-08-12,34.280491
2000-08-13,38.548527
2000-08-14,38.730659
2000-08-15,38.469154
2000-08-16,42.840580
2000-08-17,51.286896
2000-08-18,53.652321
2000-08-19,45.951519
2000-08-20,41.850834
2000-08-21,44.070484
2000-08-22,41.075012
2000-08-23,40.440155
2000-08-24,40.610233
2000-08-25,42.403046
2000-08-26,50.223305
2000-08-27,46.413574
2000-08-28,45.878670
2000-08-29,52.259804
2000-08-30,54.072701
2000-08-31,47.016407
2000-09-01,44.123260
2000-09-02,38.001072
2000-09-03,34.385750
2000-09-04,32.803642
2000-09-05,34.117893
2000-09-06,34.313221
2000-09-07,34.367546
2000-09-08,36.347103
2000-09-09,44.720360
2000-09-10,46.537403
2000-09-11,41.352139
2000-09-12,38.130173
2000-09-13,39.179043
2000-09-14,38.151894
2000-09-15,36.683315
2000-09-16,33.643162
2000-09-17,32.120285
2000-09-18,32.507072
2000-09-19,31.340889
2000-09-20,34.784565
2000-09-21,35.117905
2000-09-22,36.201084
2000-09-23,36.412796
2000-09-24,36.523640
2000-09-25,34.720055
2000-09-26,33.356052
2000-09-27,31.397453
2000-09-28,32.675545
2000-09-29,33.934750
2000-09-30,34.786953
2000-10-01,42.322681
2000-10-02,46.962387
2000-10-03,49.071838
2000-10-04,47.704613
2000-10-05,35.790478
2000-10-06,31.432865
2000-10-07,31.182640
2000-10-08,33.115303
2000-10-09,39.673409
2000-10-10,46.111259
2000-10-11,43.559830
2000-10-12,40.638557
2000-10-13,37.072174
2000-10-14,37.584644
2000-10-15,38.298073
2000-10-16,39.081409
2000-10-17,44.409710
2000-10-18,57.475460
2000-10-19,72.807320
2000-10-20,59.400833
2000-10-21,52.886127
2000-10-22,46.789268
2000-10-23,48.298073
2000-10-24,58.084953
2000-10-25,63.729008
2000-10-26,51.938229
2000-10-27,45.954079
2000-10-28,41.381306
2000-10-29,38.802631
2000-10-30,38.002102
2000-10-31,41.734188
2000-11-01,47.812775
2000-11-02,52.306515
2000-11-03,49.482113
2000-11-04,41.669331
2000-11-05,40.658512
2000-11-06,38.253555
2000-11-07,42.005268
2000-11-08,38.489342
2000-11-09,33.610786
2000-11-10,36.916790
2000-11-11,24.236797
2000-11-12,12.810067
2000-11-13,16.473936
2000-11-14,21.785294
2000-11-15,26.189463
2000-11-16,27.285891
2000-11-17,32.976490
2000-11-18,29.132111
2000-11-19,28.952005
2000-11-20,43.798817
2000-11-21,43.582687
2000-11-22,32.809391
2000-11-23,33.309296
2000-11-24,39.674049
2000-11-25,30.575098
2000-11-26,26.273109
2000-11-27,24.230814
2000-11-28,25.868755
2000-11-29,26.163261
2000-11-30,28.148251
2000-12-01,46.859989
2000-12-02,48.016064
2000-12-03,26.473352
2000-12-04,25.845299
2000-12-05,28.236153
2000-12-06,28.315336
2000-12-07,24.106232
2000-12-08,27.291348
2000-12-09,37.201706
2000-12-10,56.632339
2000-12-11,62.050117
2000-12-12,70.100853
2000-12-13,71.115623
2000-12-14,51.201813
2000-12-15,45.587357
2000-12-16,35.123775
2000-12-17,30.322926
2000-12-18,44.056717
2000-12-19,40.862164
2000-12-20,37.989674
2000-12-21,36.811462
2000-12-22,38.851154
2000-12-23,24.432678
2000-12-24,43.533451
2000-12-25,50.419010
2000-12-26,54.891624
2000-12-27,56.415230
2000-12-28,50.105698
2000-12-29,50.530121
2000-12-30,42.023766
2000-12-31,34.863094
2001-01-01,51.793274
2001-01-02,36.329338
2001-01-03,28.615046
2001-01-04,29.048176
2001-01-05,26.993700
2001-01-06,26.426382
2001-01-07,30.541342
2001-01-08,35.742779
2001-01-09,46.147350
2001-01-10,37.158875
2001-01-11,34.213615
2001-01-12,24.472837
2001-01-13,36.545860
2001-01-14,32.939339
2001-01-15,41.452522
2001-01-16,50.768471
2001-01-17,56.926754
2001-01-18,47.371418
2001-01-19,39.033997
2001-01-20,41.451267
2001-01-21,35.665775
2001-01-22,37.391781
2001-01-23,38.448597
2001-01-24,39.003517
2001-01-25,53.813828
2001-01-26,61.599106
2001-01-27,36.069454
2001-01-28,37.443325
2001-01-29,32.327694
2001-01-30,36.019081
2001-01-31,31.037392
2001-02-01,45.304470
2001-02-02,31.812386
2001-02-03,29.563913
2001-02-04,31.258955
2001-02-05,46.968281
2001-02-06,63.523544
2001-02-07,41.137238
2001-02-08,37.563843
2001-02-09,43.105343
2001-02-10,40.695427
2001-02-11,36.912342
2001-02-12,44.001740
2001-02-13,39.699814
2001-02-14,28.476542
2001-02-15,24.039076
2001-02-16,21.137424
2001-02-17,21.897121
2001-02-18,23.073341
2001-02-19,21.831169
2001-02-20,17.618645
2001-02-21,18.661066
2001-02-22,29.063841
2001-02-23,34.658592
2001-02-24,54.647854
2001-02-25,62.270138
2001-02-26,49.061546
2001-02-27,52.069221
2001-02-28,63.542049
2001-03-01,49.814606
2001-03-02,45.394459
2001-03-03,40.102448
2001-03-04,44.697113
2001-03-05,46.714096
2001-03-06,37.317829
2001-03-07,23.513107
2001-03-08,21.326612
2001-03-09,23.510925
2001-03-10,38.717945
2001-03-11,29.077393
2001-03-12,24.922171
2001-03-13,28.268156
2001-03-14,34.587959
2001-03-15,34.925720
2001-03-16,37.858444
2001-03-17,47.899769
2001-03-18,60.324677
2001-03-19,48.069427
2001-03-20,42.788979
2001-03-21,46.785057
2001-03-22,50.837479
2001-03-23,47.877827
2001-03-24,47.684853
2001-03-25,44.997223
2001-03-26,37.472767
2001-03-27,36.452328
2001-03-28,51.254040
2001-03-29,50.417732
2001-03-30,44.298206
2001-03-31,36.990189
2001-04-01,42.640137
2001-04-02,69.024925
2001-04-03,66.999413
2001-04-04,71.153999
2001-04-05,73.453667
2001-04-06,74.095284
2001-04-07,69.773170
2001-04-08,53.406040
2001-04-09,52.403961
2001-04-10,53.738636
2001-04-11,52.463451
2001-04-12,50.602669
2001-04-13,41.947216
2001-04-14,39.835442
2001-04-15,45.375755
2001-04-16,51.835258
2001-04-17,38.491955
2001-04-18,27.578703
2001-04-19,26.691935
2001-04-20,26.673868
2001-04-21,32.130489
2001-04-22,30.649889
2001-04-23,31.944115
2001-04-24,33.253204
2001-04-25,34.453056
2001-04-26,31.716469
2001-04-27,31.806040
2001-04-28,35.261799
2001-04-29,36.473976
2001-04-30,38.270771
2001-05-01,25.438221
2001-05-02,24.157030
2001-05-03,26.315569
2001-05-04,59.275333
2001-05-05,58.115807
2001-05-06,56.290695
2001-05-07,57.687557
2001-05-08,57.357815
2001-05-09,53.769009
2001-05-10,52.693817
2001-05-11,55.624863
2001-05-12,55.742332
2001-05-13,50.346947
2001-05-14,45.671093
2001-05-15,47.102608
2001-05-16,52.935043
2001-05-17,50.062202
2001-05-18,49.763176
2001-05-19,45.978802
2001-05-20,45.062725
2001-05-21,46.210506
2001-05-22,51.510967
2001-05-23,45.607342
2001-05-24,47.464817
2001-05-25,48.348595
2001-05-26,46.905731
2001-05-27,38.287666
2001-05-28,41.116253
2001-05-29,45.616203
2001-05-30,41.137604
2001-05-31,34.359859
2001-06-01,28.107071
2001-06-02,30.026781
2001-06-03,30.138613
2001-06-04,30.226854
2001-06-05,49.899982
2001-06-06,52.922836
2001-06-07,59.182255
2001-06-08,59.763580
2001-06-09,56.807701
2001-06-10,57.361431
2001-06-11,59.721100
2001-06-12,56.407406
2001-06-13,57.334332
2001-06-14,50.314144
2001-06-15,44.963467
2001-06-16,37.546703
2001-06-17,37.496841
2001-06-18,46.314976
2001-06-19,46.902519
2001-06-20,35.903412
2001-06-21,29.782749
2001-06-22,29.949572
2001-06-23,30.827736
2001-06-24,36.726772
2001-06-25,39.203156
2001-06-26,39.193336
2001-06-27,41.127441
2001-06-28,43.565449
2001-06-29,47.760174
2001-06-30,46.560699
2001-07-01,41.860645
2001-07-02,41.191673
2001-07-03,39.631660
2001-07-04,39.272015
2001-07-05,34.402557
2001-07-06,33.060482
2001-07-07,31.536987
2001-07-08,31.107243
2001-07-09,33.135979
2001-07-10,34.917389
2001-07-11,34.344837
2001-07-12,29.952644
2001-07-13,26.267456
2001-07-14,24.818705
2001-07-15,23.961687
2001-07-16,23.340286
2001-07-17,26.445251
2001-07-18,28.892729
2001-07-19,29.078247
2001-07-20,30.987577
2001-07-21,27.075531
2001-07-22,21.065773
2001-07-23,19.094414
2001-07-24,18.114862
2001-07-25,18.359385
2001-07-26,22.615414
2001-07-27,26.293732
2001-07-28,35.842194
2001-07-29,37.815407
2001-07-30,35.507607
2001-07-31,36.944542
2001-08-01,37.200489
2001-08-02,37.853645
2001-08-03,42.057774
2001-08-04,59.100567
2001-08-05,63.925621
2001-08-06,56.197891
2001-08-07,47.597176
2001-08-08,45.174999
2001-08-09,43.456833
2001-08-10,43.904720
2001-08-11,43.226364
2001-08-12,43.644146
2001-08-13,44.400723
2001-08-14,38.237663
2001-08-15,35.479244
2001-08-16,35.766537
2001-08-17,37.804375
2001-08-18,40.831024
2001-08-19,33.471451
2001-08-20,29.338913
2001-08-21,26.949421
2001-08-22,26.853592
2001-08-23,23.965847
2001-08-24,22.245806
2001-08-25,22.140640
2001-08-26,24.079840
2001-08-27,34.545868
2001-08-28,43.908424
2001-08-29,34.978065
2001-08-30,34.302040
2001-08-31,44.312584
2001-09-01,53.536243
2001-09-02,55.183998
2001-09-03,45.022186
2001-09-04,42.348366
2001-09-05,36.153610
2001-09-06,35.528557
2001-09-07,37.825363
2001-09-08,42.389114
2001-09-09,43.273811
2001-09-10,46.261436
2001-09-11,42.939579
2001-09-12,44.371857
2001-09-13,47.717102
2001-09-14,46.824535
2001-09-15,44.468533
2001-09-16,41.594616
2001-09-17,41.693928
2001-09-18,43.285522
2001-09-19,43.707760
2001-09-20,47.904034
2001-09-21,48.809341
2001-09-22,39.900291
2001-09-23,42.158318
2001-09-24,41.147446
2001-09-25,34.453224
2001-09-26,30.645189
2001-09-27,31.430676
2001-09-28,34.368511
2001-09-29,40.545628
2001-09-30,48.574368
2001-10-01,79.064011
2001-10-02,78.546188
2001-10-03,79.820557
2001-10-04,58.527893
2001-10-05,46.912678
2001-10-06,46.308788
2001-10-07,47.625275
2001-10-08,46.004951
2001-10-09,42.907848
2001-10-10,28.358707
2001-10-11,30.398338
2001-10-12,30.967644
2001-10-13,31.414413
2001-10-14,32.864334
2001-10-15,30.047705
2001-10-16,30.104488
2001-10-17,34.626011
2001-10-18,32.795418
2001-10-19,32.814247
2001-10-20,36.243214
2001-10-21,31.420671
2001-10-22,28.131119
2001-10-23,28.364790
2001-10-24,31.307377
2001-10-25,26.755323
2001-10-26,30.056204
2001-10-27,40.003624
2001-10-28,36.777084
2001-10-29,32.899784
2001-10-30,35.033676
2001-10-31,29.114216
2001-11-01,19.218330
2001-11-02,18.322660
2001-11-03,22.283707
2001-11-04,35.108768
2001-11-05,56.090187
2001-11-06,52.819500
2001-11-07,39.258217
2001-11-08,40.423355
2001-11-09,36.263611
2001-11-10,32.851749
2001-11-11,34.273209
2001-11-12,25.656515
2001-11-13,26.685213
2001-11-14,25.126123
2001-11-15,25.479256
2001-11-16,27.899200
2001-11-17,28.886454
2001-11-18,29.743376
2001-11-19,30.500031
2001-11-20,29.462172
2001-11-21,19.169338
2001-11-22,20.725637
2001-11-23,25.623983
2001-11-24,57.047768
2001-11-25,67.496208
2001-11-26,64.656456
2001-11-27,50.902657
2001-11-28,44.827675
2001-11-29,47.069145
2001-11-30,44.515591
2001-12-01,57.292461
2001-12-02,42.855282
2001-12-03,51.005951
2001-12-04,33.555775
2001-12-05,33.031292
2001-12-06,35.382019
2001-12-07,44.597637
2001-12-08,50.132072
2001-12-09,40.461502
2001-12-10,30.569742
2001-12-11,33.238441
2001-12-12,29.442644
2001-12-13,35.638954
2001-12-14,56.096394
2001-12-15,52.910973
2001-12-16,38.464718
2001-12-17,45.469753
2001-12-18,47.647575
2001-12-19,48.745823
2001-12-20,44.994164
2001-12-21,38.305267
2001-12-22,38.174240
2001-12-23,35.023815
2001-12-24,44.487816
2001-12-25,63.218742
2001-12-26,40.349785
2001-12-27,33.305378
2001-12-28,44.350178
2001-12-29,55.074543
2001-12-30,57.821827
2001-12-31,49.051891
2002-01-01,41.061878
2002-01-02,46.011372
2002-01-03,46.711239
2002-01-04,49.368595
2002-01-05,59.997875
2002-01-06,46.644753
2002-01-07,38.540817
2002-01-08,35.330788
2002-01-09,43.666317
2002-01-10,35.860439
2002-01-11,24.931786
2002-01-12,41.183762
2002-01-13,39.344532
2002-01-14,45.790722
2002-01-15,28.189224
2002-01-16,31.268631
2002-01-17,32.931404
2002-01-18,28.671278
2002-01-19,35.999821
2002-01-20,34.777061
2002-01-21,34.726345
2002-01-22,43.441746
2002-01-23,44.204861
2002-01-24,33.359295
2002-01-25,27.183117
2002-01-26,18.644720
2002-01-27,17.675549
2002-01-28,18.581123
2002-01-29,17.485306
2002-01-30,15.468152
2002-01-31,18.819864
2002-02-01,25.726271
2002-02-02,48.521862
2002-02-03,37.098694
2002-02-04,32.668690
2002-02-05,27.660017
2002-02-06,27.691238
2002-02-07,28.187639
2002-02-08,35.050243
2002-02-09,33.538692
2002-02-10,29.783642
2002-02-11,41.389133
2002-02-12,52.717392
2002-02-13,41.088890
2002-02-14,28.248333
2002-02-15,24.802622
2002-02-16,27.798157
2002-02-17,39.995274
2002-02-18,31.213383
2002-02-19,41.263611
2002-02-20,39.602562
2002-02-21,36.903004
2002-02-22,26.319389
2002-02-23,25.824137
2002-02-24,27.647766
2002-02-25,38.452187
2002-02-26,47.781960
2002-02-27,28.535414
2002-02-28,33.110077
2002-03-01,40.160801
2002-03-02,51.354496
2002-03-03,42.347454
2002-03-04,46.606236
2002-03-05,56.337505
