#Variables:
#vas_bcc-csm1-1_rcp45(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_rcp45(ms-1)"
2087-12-26,3.522606
2087-12-27,1.694723
2087-12-28,-1.511493
2087-12-29,-2.144155
2087-12-30,-2.557360
2087-12-31,-3.513202
2088-01-01,1.349687
2088-01-02,3.313543
2088-01-03,4.341425
2088-01-04,4.275051
2088-01-05,4.982453
2088-01-06,3.655851
2088-01-07,3.004773
2088-01-08,2.335750
2088-01-09,-3.909546
2088-01-10,-1.917344
2088-01-11,1.972087
2088-01-12,1.528497
2088-01-13,0.759589
2088-01-14,1.193963
2088-01-15,1.908787
2088-01-16,-1.323703
2088-01-17,-2.743115
2088-01-18,1.508255
2088-01-19,3.790057
2088-01-20,-3.174345
2088-01-21,-2.473425
2088-01-22,2.184230
2088-01-23,1.227710
2088-01-24,4.625987
2088-01-25,3.278770
2088-01-26,3.047525
2088-01-27,-0.346970
2088-01-28,-2.933179
2088-01-29,2.961623
2088-01-30,2.097789
2088-01-31,-2.740470
2088-02-01,-1.837422
2088-02-02,2.122370
2088-02-03,4.374058
2088-02-04,5.039759
2088-02-05,-0.473617
2088-02-06,-9.273895
2088-02-07,-6.645354
2088-02-08,3.586186
2088-02-09,0.319840
2088-02-10,1.543461
2088-02-11,2.592683
2088-02-12,3.923591
2088-02-13,5.751214
2088-02-14,-2.732798
2088-02-15,4.118798
2088-02-16,4.245444
2088-02-17,2.110249
2088-02-18,2.787250
2088-02-19,4.347677
2088-02-20,3.871575
2088-02-21,0.705794
2088-02-22,-8.834058
2088-02-23,-4.518417
2088-02-24,-1.102601
2088-02-25,-1.165492
2088-02-26,-2.624012
2088-02-27,-3.018788
2088-02-28,-3.205200
2088-02-29,0.918979
2088-03-01,5.043157
2088-03-02,6.189780
2088-03-03,-7.002255
2088-03-04,-8.031264
2088-03-05,6.297614
2088-03-06,3.348289
2088-03-07,-8.602104
2088-03-08,4.839857
2088-03-09,9.854590
2088-03-10,6.340407
2088-03-11,-1.290528
2088-03-12,4.837840
2088-03-13,3.679399
2088-03-14,0.857817
2088-03-15,-2.166929
2088-03-16,3.082677
2088-03-17,4.072123
2088-03-18,4.357522
2088-03-19,2.828551
2088-03-20,-2.567581
2088-03-21,6.607122
2088-03-22,9.792108
2088-03-23,-0.153564
2088-03-24,0.277466
2088-03-25,4.410895
2088-03-26,6.032530
2088-03-27,-3.197870
2088-03-28,1.300884
2088-03-29,6.523682
2088-03-30,1.040797
2088-03-31,3.807225
2088-04-01,-6.474092
2088-04-02,2.608316
2088-04-03,3.346680
2088-04-04,-4.774143
2088-04-05,3.586913
2088-04-06,6.581050
2088-04-07,7.750152
2088-04-08,6.154074
2088-04-09,-4.063173
2088-04-10,1.048821
2088-04-11,1.995546
2088-04-12,2.711709
2088-04-13,7.957490
2088-04-14,-0.249573
2088-04-15,-2.933699
2088-04-16,4.648880
2088-04-17,5.344330
2088-04-18,5.247292
2088-04-19,5.152972
2088-04-20,4.794467
2088-04-21,2.640304
2088-04-22,5.845874
2088-04-23,4.637836
2088-04-24,4.037569
2088-04-25,-3.951234
2088-04-26,-5.972425
2088-04-27,-2.146340
2088-04-28,3.413312
2088-04-29,5.094534
2088-04-30,7.697397
2088-05-01,6.688274
2088-05-02,6.601548
2088-05-03,6.344465
2088-05-04,7.954287
2088-05-05,6.869229
2088-05-06,2.043328
2088-05-07,0.104387
2088-05-08,2.583313
2088-05-09,2.751076
2088-05-10,3.316979
2088-05-11,3.651543
2088-05-12,3.973468
2088-05-13,3.747180
2088-05-14,4.649560
2088-05-15,1.452454
2088-05-16,-1.545162
2088-05-17,-2.276003
2088-05-18,3.019827
2088-05-19,7.656434
2088-05-20,6.985307
2088-05-21,5.517184
2088-05-22,3.627229
2088-05-23,2.638572
2088-05-24,-1.242523
2088-05-25,3.100455
2088-05-26,5.425028
2088-05-27,6.929451
2088-05-28,8.114658
2088-05-29,6.347167
2088-05-30,3.140087
2088-05-31,-3.925283
2088-06-01,-4.176495
2088-06-02,1.520124
2088-06-03,2.540425
2088-06-04,-0.823776
2088-06-05,-2.174989
2088-06-06,-1.770007
2088-06-07,3.466437
2088-06-08,4.025342
2088-06-09,3.632795
2088-06-10,4.596083
2088-06-11,3.538285
2088-06-12,4.651537
2088-06-13,5.393177
2088-06-14,6.435417
2088-06-15,6.352309
2088-06-16,5.623311
2088-06-17,4.927027
2088-06-18,5.772339
2088-06-19,4.777527
2088-06-20,4.105233
2088-06-21,4.075628
2088-06-22,3.934571
2088-06-23,3.979816
2088-06-24,3.836037
2088-06-25,3.472097
2088-06-26,3.605238
2088-06-27,3.673833
2088-06-28,2.570999
2088-06-29,2.436489
2088-06-30,3.613145
2088-07-01,3.396060
2088-07-02,3.395704
2088-07-03,3.518826
2088-07-04,2.621437
2088-07-05,3.567880
2088-07-06,3.120749
2088-07-07,0.844463
2088-07-08,3.016542
2088-07-09,4.497226
2088-07-10,4.230513
2088-07-11,3.755359
2088-07-12,3.588490
2088-07-13,3.519254
2088-07-14,3.462376
2088-07-15,2.847421
2088-07-16,3.219199
2088-07-17,4.105330
2088-07-18,2.946994
2088-07-19,2.480575
2088-07-20,3.576868
2088-07-21,4.611222
2088-07-22,5.069962
2088-07-23,5.284776
2088-07-24,5.276016
2088-07-25,3.877424
2088-07-26,3.291553
2088-07-27,5.989196
2088-07-28,6.303153
2088-07-29,6.153617
2088-07-30,5.116387
2088-07-31,5.386345
2088-08-01,4.021437
2088-08-02,4.988710
2088-08-03,5.459173
2088-08-04,5.826715
2088-08-05,6.138900
2088-08-06,5.572270
2088-08-07,4.503598
2088-08-08,3.771674
2088-08-09,4.676446
2088-08-10,4.662520
2088-08-11,4.197556
2088-08-12,2.934936
2088-08-13,3.728593
2088-08-14,4.309321
2088-08-15,4.847984
2088-08-16,4.919314
2088-08-17,4.764400
2088-08-18,5.265899
2088-08-19,5.512339
2088-08-20,5.440831
2088-08-21,3.915017
2088-08-22,4.294353
2088-08-23,3.689919
2088-08-24,3.379010
2088-08-25,3.226375
2088-08-26,3.486481
2088-08-27,1.914410
2088-08-28,2.110465
2088-08-29,1.854065
2088-08-30,1.951362
2088-08-31,2.508069
2088-09-01,2.507189
2088-09-02,1.847972
2088-09-03,3.683557
2088-09-04,3.755388
2088-09-05,1.609606
2088-09-06,2.591946
2088-09-07,1.176394
2088-09-08,2.401693
2088-09-09,5.154996
2088-09-10,4.897458
2088-09-11,3.925354
2088-09-12,4.088442
2088-09-13,4.898144
2088-09-14,5.009410
2088-09-15,3.899309
2088-09-16,3.672652
2088-09-17,4.050547
2088-09-18,4.389902
2088-09-19,6.632224
2088-09-20,6.674157
2088-09-21,5.024432
2088-09-22,3.677678
2088-09-23,1.158710
2088-09-24,-4.879797
2088-09-25,-3.649928
2088-09-26,-2.348789
2088-09-27,-3.022842
2088-09-28,-2.012979
2088-09-29,0.491875
2088-09-30,1.779282
2088-10-01,2.303885
2088-10-02,1.030572
2088-10-03,-2.049632
2088-10-04,-2.790973
2088-10-05,-0.499036
2088-10-06,1.004066
2088-10-07,-0.790289
2088-10-08,-1.378549
2088-10-09,-0.509064
2088-10-10,2.555038
2088-10-11,3.987434
2088-10-12,5.489336
2088-10-13,2.406195
2088-10-14,-6.799617
2088-10-15,-5.596027
2088-10-16,-3.545895
2088-10-17,-1.470496
2088-10-18,1.776049
2088-10-19,2.655017
2088-10-20,-2.975178
2088-10-21,-1.974344
2088-10-22,0.813069
2088-10-23,0.545217
2088-10-24,0.749160
2088-10-25,2.203913
2088-10-26,3.502613
2088-10-27,4.295498
2088-10-28,5.537824
2088-10-29,4.953586
2088-10-30,-5.404414
2088-10-31,-5.714820
2088-11-01,-1.574616
2088-11-02,-0.559362
2088-11-03,1.339128
2088-11-04,-1.654280
2088-11-05,2.230947
2088-11-06,5.275819
2088-11-07,-1.190798
2088-11-08,-7.644372
2088-11-09,0.295060
2088-11-10,-3.187208
2088-11-11,2.696565
2088-11-12,2.714124
2088-11-13,-2.967214
2088-11-14,2.440295
2088-11-15,4.141257
2088-11-16,2.992795
2088-11-17,-6.822240
2088-11-18,-3.317499
2088-11-19,1.469231
2088-11-20,-3.278128
2088-11-21,-1.500342
2088-11-22,-1.447816
2088-11-23,1.812738
2088-11-24,3.296091
2088-11-25,2.964889
2088-11-26,2.737516
2088-11-27,-4.803876
2088-11-28,-0.067092
2088-11-29,-4.074540
2088-11-30,-3.798797
2088-12-01,3.555428
2088-12-02,1.634773
2088-12-03,-6.593035
2088-12-04,-5.114394
2088-12-05,-1.561840
2088-12-06,-1.422598
2088-12-07,-4.087122
2088-12-08,-6.550964
2088-12-09,-1.807690
2088-12-10,-4.181870
2088-12-11,-0.104389
2088-12-12,-0.991274
2088-12-13,-1.684090
2088-12-14,-1.288030
2088-12-15,1.457365
2088-12-16,2.569302
2088-12-17,-1.613194
2088-12-18,1.617802
2088-12-19,3.535409
2088-12-20,4.901945
2088-12-21,3.494006
2088-12-22,-1.478364
2088-12-23,1.671972
2088-12-24,5.427612
2088-12-25,-0.402667
2088-12-26,1.026852
2088-12-27,2.510983
2088-12-28,-5.605250
2088-12-29,-1.884858
2088-12-30,4.029917
2088-12-31,4.335663
2089-01-01,1.620456
2089-01-02,2.392171
2089-01-03,2.300304
2089-01-04,1.240328
2089-01-05,6.853939
2089-01-06,2.391125
2089-01-07,1.767197
2089-01-08,-2.496376
2089-01-09,-2.192023
2089-01-10,2.043474
2089-01-11,3.455081
2089-01-12,-3.341860
2089-01-13,-2.100901
2089-01-14,-2.020046
2089-01-15,-1.963084
2089-01-16,-3.006134
2089-01-17,-6.343501
2089-01-18,2.638335
2089-01-19,2.798038
2089-01-20,-0.538603
2089-01-21,1.776888
2089-01-22,4.451060
2089-01-23,4.275226
2089-01-24,1.653998
2089-01-25,0.564791
2089-01-26,-5.999327
2089-01-27,-3.572897
2089-01-28,2.925789
2089-01-29,2.959165
2089-01-30,1.466858
2089-01-31,3.036831
2089-02-01,4.288787
2089-02-02,5.943426
2089-02-03,3.091476
2089-02-04,-5.618533
2089-02-05,-3.932990
2089-02-06,3.710571
2089-02-07,3.796129
2089-02-08,3.575932
2089-02-09,4.342841
2089-02-10,4.648868
2089-02-11,-2.265725
2089-02-12,-3.521860
2089-02-13,-5.499654
2089-02-14,-1.859764
2089-02-15,4.670846
2089-02-16,-2.791640
2089-02-17,2.332343
2089-02-18,3.972455
2089-02-19,3.528125
2089-02-20,0.300817
2089-02-21,6.957266
2089-02-22,3.065796
2089-02-23,3.042665
2089-02-24,2.773468
2089-02-25,-0.701194
2089-02-26,8.069465
2089-02-27,5.278996
2089-02-28,0.046377
2089-03-01,-3.274424
2089-03-02,5.366789
2089-03-03,2.417509
2089-03-04,-4.973237
2089-03-05,-2.543787
2089-03-06,3.395771
2089-03-07,5.929382
2089-03-08,1.694316
2089-03-09,-3.195336
2089-03-10,-2.578134
2089-03-11,5.319647
2089-03-12,7.229893
2089-03-13,1.737610
2089-03-14,0.125869
2089-03-15,4.387947
2089-03-16,7.334831
2089-03-17,8.040023
2089-03-18,6.414118
2089-03-19,1.974549
2089-03-20,-3.396321
2089-03-21,-1.538500
2089-03-22,-0.431030
2089-03-23,3.041836
2089-03-24,5.717708
2089-03-25,6.251524
2089-03-26,4.758437
2089-03-27,5.367963
2089-03-28,4.773470
2089-03-29,-1.541704
2089-03-30,2.206829
2089-03-31,-4.033191
2089-04-01,-9.953941
2089-04-02,-0.671036
2089-04-03,6.203974
2089-04-04,5.286823
2089-04-05,0.782100
2089-04-06,4.646191
2089-04-07,4.896176
2089-04-08,3.740879
2089-04-09,-2.803763
2089-04-10,4.507664
2089-04-11,3.003175
2089-04-12,5.353542
2089-04-13,8.274627
2089-04-14,6.483341
2089-04-15,3.273023
2089-04-16,-6.220642
2089-04-17,-1.481609
2089-04-18,2.088971
2089-04-19,2.173679
2089-04-20,5.722908
2089-04-21,3.869860
2089-04-22,-3.085206
2089-04-23,4.014699
2089-04-24,6.407922
2089-04-25,5.300394
2089-04-26,-2.254405
2089-04-27,4.740045
2089-04-28,6.202605
2089-04-29,6.078811
2089-04-30,7.159856
2089-05-01,4.904267
2089-05-02,-1.577682
2089-05-03,-1.813589
2089-05-04,4.018533
2089-05-05,6.716076
2089-05-06,-0.127754
2089-05-07,-4.817289
2089-05-08,3.316086
2089-05-09,7.962000
2089-05-10,6.940550
2089-05-11,5.357119
2089-05-12,4.869665
2089-05-13,6.526269
2089-05-14,4.149943
2089-05-15,-1.503653
2089-05-16,2.658709
2089-05-17,5.327895
2089-05-18,6.083949
2089-05-19,4.780700
2089-05-20,1.493800
2089-05-21,-0.295376
2089-05-22,-5.046986
2089-05-23,-3.509623
2089-05-24,-1.666529
2089-05-25,2.678445
2089-05-26,3.557706
2089-05-27,2.944541
2089-05-28,0.761958
2089-05-29,0.863219
2089-05-30,3.607614
2089-05-31,3.699631
2089-06-01,4.812381
2089-06-02,4.885623
2089-06-03,5.377698
2089-06-04,6.122156
2089-06-05,6.862305
2089-06-06,6.810952
2089-06-07,5.283465
2089-06-08,4.989428
2089-06-09,4.654098
2089-06-10,5.151268
2089-06-11,6.254595
2089-06-12,7.877062
2089-06-13,6.146884
2089-06-14,5.053801
2089-06-15,5.639632
2089-06-16,6.138606
2089-06-17,6.088626
2089-06-18,5.689740
2089-06-19,6.120972
2089-06-20,6.063067
2089-06-21,6.040967
2089-06-22,4.893833
2089-06-23,3.482030
2089-06-24,3.128264
2089-06-25,3.411908
2089-06-26,3.967442
2089-06-27,3.342756
2089-06-28,3.893253
2089-06-29,3.917682
2089-06-30,2.784262
2089-07-01,2.461066
2089-07-02,3.296389
2089-07-03,3.470340
2089-07-04,3.289899
2089-07-05,3.187340
2089-07-06,2.819029
2089-07-07,2.897309
2089-07-08,3.073452
2089-07-09,3.400843
2089-07-10,4.276937
2089-07-11,4.699467
2089-07-12,4.887635
2089-07-13,3.870968
2089-07-14,3.741814
2089-07-15,5.161008
2089-07-16,6.595128
2089-07-17,5.652399
2089-07-18,4.981129
2089-07-19,4.089523
2089-07-20,4.039617
2089-07-21,4.487552
2089-07-22,4.757977
2089-07-23,4.406309
2089-07-24,4.100952
2089-07-25,4.177483
2089-07-26,3.891557
2089-07-27,3.238171
2089-07-28,3.358774
2089-07-29,3.951689
2089-07-30,3.552837
2089-07-31,2.636555
2089-08-01,3.161628
2089-08-02,3.528826
2089-08-03,3.250255
2089-08-04,2.885175
2089-08-05,2.637528
2089-08-06,3.279743
2089-08-07,4.390840
2089-08-08,3.277837
2089-08-09,2.814185
2089-08-10,2.170022
2089-08-11,2.794180
2089-08-12,3.139713
2089-08-13,4.279647
2089-08-14,4.937916
2089-08-15,5.056870
2089-08-16,4.517162
2089-08-17,4.045810
2089-08-18,2.866991
2089-08-19,4.515844
2089-08-20,3.108963
2089-08-21,2.326025
2089-08-22,2.560048
2089-08-23,3.856281
2089-08-24,3.563124
2089-08-25,2.361646
2089-08-26,1.178986
2089-08-27,0.259878
2089-08-28,-1.484114
2089-08-29,-3.435735
2089-08-30,-8.256043
2089-08-31,-5.852462
2089-09-01,1.892621
2089-09-02,2.709002
2089-09-03,0.717670
2089-09-04,0.525409
2089-09-05,-0.671629
2089-09-06,-0.700966
2089-09-07,-1.876499
2089-09-08,-1.517361
2089-09-09,-1.248300
2089-09-10,2.229360
2089-09-11,1.713268
2089-09-12,-1.733665
2089-09-13,-3.770614
2089-09-14,-2.888199
2089-09-15,1.554886
2089-09-16,5.135128
2089-09-17,3.397866
2089-09-18,3.751977
2089-09-19,3.424594
2089-09-20,4.548685
2089-09-21,6.252435
2089-09-22,5.278363
2089-09-23,3.254108
2089-09-24,0.395536
2089-09-25,-1.137842
2089-09-26,1.970860
2089-09-27,2.058324
2089-09-28,2.704796
2089-09-29,3.526683
2089-09-30,3.301933
2089-10-01,3.321297
2089-10-02,2.717264
2089-10-03,3.158955
2089-10-04,1.022571
2089-10-05,-1.035701
2089-10-06,0.951176
2089-10-07,3.963492
2089-10-08,6.667503
2089-10-09,6.025602
2089-10-10,3.898032
2089-10-11,4.130154
2089-10-12,3.719763
2089-10-13,4.118147
2089-10-14,3.606013
2089-10-15,5.528501
2089-10-16,-5.098006
2089-10-17,1.969510
2089-10-18,0.414660
2089-10-19,-1.119495
2089-10-20,2.639238
2089-10-21,4.669665
2089-10-22,4.335081
2089-10-23,2.071045
2089-10-24,-3.623681
2089-10-25,-6.403254
2089-10-26,-5.701744
2089-10-27,-4.548778
2089-10-28,1.537987
2089-10-29,3.847901
2089-10-30,5.198052
2089-10-31,6.435651
2089-11-01,-6.212870
2089-11-02,1.184931
2089-11-03,2.965831
2089-11-04,3.737510
2089-11-05,2.617137
2089-11-06,1.741528
2089-11-07,1.732750
2089-11-08,4.282919
2089-11-09,3.256762
2089-11-10,3.630409
2089-11-11,5.111381
2089-11-12,3.742288
2089-11-13,-1.618470
2089-11-14,4.156402
2089-11-15,5.088047
2089-11-16,2.732931
2089-11-17,4.541301
2089-11-18,2.790773
2089-11-19,2.779601
2089-11-20,5.171252
2089-11-21,2.794492
2089-11-22,5.143224
2089-11-23,5.184585
2089-11-24,5.129917
2089-11-25,5.209389
2089-11-26,3.670510
2089-11-27,-2.513315
2089-11-28,1.286709
2089-11-29,3.732026
2089-11-30,2.115907
2089-12-01,-4.532769
2089-12-02,3.298534
2089-12-03,-2.949406
2089-12-04,-5.721940
2089-12-05,1.282208
2089-12-06,3.632155
2089-12-07,3.623952
2089-12-08,2.989946
2089-12-09,2.009164
2089-12-10,-3.253927
2089-12-11,-4.126636
2089-12-12,1.170854
2089-12-13,2.922962
2089-12-14,3.411665
2089-12-15,4.956074
2089-12-16,0.294409
2089-12-17,-4.762527
2089-12-18,-5.401380
2089-12-19,-4.987423
2089-12-20,-0.920324
2089-12-21,-3.872287
2089-12-22,-6.071722
2089-12-23,-0.393841
2089-12-24,-4.117780
2089-12-25,-4.724762
2089-12-26,-3.064619
2089-12-27,-5.410147
2089-12-28,-4.499683
2089-12-29,-2.461061
2089-12-30,-4.417623
2089-12-31,-1.348381
2090-01-01,-3.399338
2090-01-02,1.645129
2090-01-03,2.810041
2090-01-04,4.842632
2090-01-05,4.370686
2090-01-06,4.588114
2090-01-07,1.416200
2090-01-08,1.981424
2090-01-09,1.418638
2090-01-10,4.951067
2090-01-11,6.617877
2090-01-12,2.565942
2090-01-13,1.997323
2090-01-14,5.422294
2090-01-15,2.533390
2090-01-16,3.615861
2090-01-17,2.763681
2090-01-18,-3.225682
2090-01-19,-2.925665
2090-01-20,3.708392
2090-01-21,-1.321293
2090-01-22,1.187590
2090-01-23,3.404574
2090-01-24,2.265761
2090-01-25,-1.644357
2090-01-26,-5.819157
2090-01-27,-2.830667
2090-01-28,-1.498109
2090-01-29,-4.973652
2090-01-30,0.245938
2090-01-31,4.455496
2090-02-01,5.941664
2090-02-02,4.024825
2090-02-03,4.261847
2090-02-04,2.136273
2090-02-05,-2.196836
2090-02-06,-3.244012
2090-02-07,4.659476
2090-02-08,-0.197556
2090-02-09,2.151206
2090-02-10,-0.210328
2090-02-11,-5.732910
2090-02-12,-2.696901
2090-02-13,2.394379
2090-02-14,4.652510
2090-02-15,-3.529745
2090-02-16,2.125839
2090-02-17,4.441960
2090-02-18,-2.499897
2090-02-19,-0.391729
2090-02-20,5.272099
2090-02-21,5.293217
2090-02-22,5.508068
2090-02-23,0.654849
2090-02-24,-2.356830
2090-02-25,1.601020
2090-02-26,4.251759
2090-02-27,5.734063
2090-02-28,-0.486567
2090-03-01,-3.592842
2090-03-02,4.776072
2090-03-03,-3.489125
2090-03-04,-5.941468
2090-03-05,-4.014785
2090-03-06,4.408995
2090-03-07,5.263556
2090-03-08,3.434333
2090-03-09,-4.592049
2090-03-10,-0.967648
2090-03-11,-1.681731
2090-03-12,1.634687
2090-03-13,4.610266
2090-03-14,-4.164623
2090-03-15,5.159316
2090-03-16,4.625096
2090-03-17,-4.097550
2090-03-18,-4.093082
2090-03-19,0.487066
2090-03-20,3.852878
2090-03-21,5.414526
2090-03-22,6.081562
2090-03-23,7.061120
2090-03-24,-3.749114
2090-03-25,2.084957
2090-03-26,4.458786
2090-03-27,3.236176
2090-03-28,-8.895599
2090-03-29,-3.762623
2090-03-30,7.075146
2090-03-31,6.849910
2090-04-01,-2.175533
2090-04-02,-5.149171
2090-04-03,6.929417
2090-04-04,2.838375
2090-04-05,3.369200
2090-04-06,7.949472
2090-04-07,6.496211
2090-04-08,5.349517
2090-04-09,-3.897676
2090-04-10,-4.689487
2090-04-11,2.082168
2090-04-12,4.249793
2090-04-13,3.103052
2090-04-14,8.622940
2090-04-15,4.060035
2090-04-16,-5.305114
2090-04-17,0.187981
2090-04-18,3.404305
2090-04-19,3.441398
2090-04-20,3.733866
2090-04-21,3.804937
2090-04-22,5.010942
2090-04-23,6.948233
2090-04-24,6.200500
2090-04-25,5.728033
2090-04-26,-6.290750
2090-04-27,-3.921947
2090-04-28,3.103772
2090-04-29,5.993147
2090-04-30,-2.932311
2090-05-01,-3.784273
2090-05-02,3.741729
2090-05-03,6.483043
2090-05-04,6.975992
2090-05-05,8.084603
2090-05-06,7.500427
2090-05-07,8.727697
2090-05-08,6.157939
2090-05-09,3.668098
2090-05-10,-7.950627
2090-05-11,-4.922572
2090-05-12,-3.070146
2090-05-13,0.798028
2090-05-14,4.040634
2090-05-15,5.669528
2090-05-16,6.439895
2090-05-17,4.837853
2090-05-18,3.726057
2090-05-19,3.986201
2090-05-20,6.220759
2090-05-21,4.956874
2090-05-22,4.936719
2090-05-23,6.365623
2090-05-24,6.781924
2090-05-25,6.510589
2090-05-26,3.901674
2090-05-27,-0.518093
2090-05-28,2.975122
2090-05-29,6.137887
2090-05-30,3.849071
2090-05-31,4.017007
2090-06-01,6.613072
2090-06-02,7.764624
2090-06-03,7.642907
2090-06-04,5.721674
2090-06-05,4.018909
2090-06-06,4.299576
2090-06-07,2.508578
2090-06-08,1.471928
2090-06-09,2.687429
2090-06-10,4.655020
2090-06-11,5.072659
2090-06-12,4.399695
2090-06-13,5.065002
2090-06-14,6.529732
2090-06-15,4.457082
2090-06-16,4.589756
2090-06-17,3.980294
2090-06-18,4.072944
2090-06-19,3.997431
2090-06-20,4.536946
2090-06-21,6.263915
2090-06-22,6.204335
2090-06-23,6.031100
2090-06-24,6.422035
2090-06-25,6.324340
2090-06-26,6.205553
2090-06-27,6.849077
2090-06-28,5.754829
2090-06-29,-0.351039
2090-06-30,1.933893
2090-07-01,3.796909
2090-07-02,4.918632
2090-07-03,4.810813
2090-07-04,4.152831
2090-07-05,3.353172
2090-07-06,2.897196
2090-07-07,3.096776
2090-07-08,2.940629
2090-07-09,2.708634
2090-07-10,3.326037
2090-07-11,4.755019
2090-07-12,4.975646
2090-07-13,4.209042
2090-07-14,3.755169
2090-07-15,3.336069
2090-07-16,2.673020
2090-07-17,3.355993
2090-07-18,4.278717
2090-07-19,4.417079
2090-07-20,4.679023
2090-07-21,5.010995
2090-07-22,1.340836
2090-07-23,0.464069
2090-07-24,2.171464
2090-07-25,3.163436
2090-07-26,3.950185
2090-07-27,3.182810
2090-07-28,3.142870
2090-07-29,3.877859
2090-07-30,4.807906
2090-07-31,4.983790
2090-08-01,4.039107
2090-08-02,2.617380
2090-08-03,1.523477
2090-08-04,2.849324
2090-08-05,0.405785
2090-08-06,2.767500
2090-08-07,4.957856
2090-08-08,4.935196
2090-08-09,4.931611
2090-08-10,5.521492
2090-08-11,5.374672
2090-08-12,3.713140
2090-08-13,3.124934
2090-08-14,2.606603
2090-08-15,1.815302
2090-08-16,0.812165
2090-08-17,1.792794
2090-08-18,2.070056
2090-08-19,2.493073
2090-08-20,3.569147
2090-08-21,4.260556
2090-08-22,4.330976
2090-08-23,4.273446
2090-08-24,2.947376
2090-08-25,2.231578
2090-08-26,2.512308
2090-08-27,3.247280
2090-08-28,3.584440
2090-08-29,4.520209
2090-08-30,4.118272
2090-08-31,3.106143
2090-09-01,4.233948
2090-09-02,3.944471
2090-09-03,1.058437
2090-09-04,-0.294376
2090-09-05,2.653770
2090-09-06,3.936315
2090-09-07,4.703948
2090-09-08,4.405928
2090-09-09,4.597958
2090-09-10,2.897725
2090-09-11,3.880535
2090-09-12,4.370647
2090-09-13,3.264315
2090-09-14,1.944283
2090-09-15,3.573799
2090-09-16,4.056590
2090-09-17,2.959437
2090-09-18,2.295778
2090-09-19,3.248152
2090-09-20,3.054576
2090-09-21,1.942240
2090-09-22,1.420909
2090-09-23,-0.516370
2090-09-24,1.926786
2090-09-25,1.727112
2090-09-26,-2.020612
2090-09-27,-3.051821
2090-09-28,-3.037555
2090-09-29,-2.051594
2090-09-30,2.977334
2090-10-01,3.634496
2090-10-02,3.688472
2090-10-03,4.658135
2090-10-04,4.664931
2090-10-05,4.459003
2090-10-06,1.961046
2090-10-07,-6.299533
2090-10-08,-4.987843
2090-10-09,-0.135958
2090-10-10,2.385695
2090-10-11,3.995050
2090-10-12,6.435915
2090-10-13,2.250403
2090-10-14,-5.956890
2090-10-15,-0.416346
2090-10-16,3.753074
2090-10-17,4.255889
2090-10-18,4.431200
2090-10-19,4.171056
2090-10-20,3.214899
2090-10-21,3.625177
2090-10-22,5.803109
2090-10-23,7.130927
2090-10-24,2.021294
2090-10-25,-3.549737
2090-10-26,-7.255624
2090-10-27,-6.211327
2090-10-28,-3.465383
2090-10-29,1.800416
2090-10-30,2.699329
2090-10-31,-2.140872
2090-11-01,-2.993637
2090-11-02,-0.858249
2090-11-03,2.673313
2090-11-04,3.445826
2090-11-05,4.779890
2090-11-06,-4.302267
2090-11-07,2.911453
2090-11-08,1.424347
2090-11-09,-2.190122
2090-11-10,4.446949
2090-11-11,5.257726
2090-11-12,4.432605
2090-11-13,-3.005581
2090-11-14,-3.331795
2090-11-15,1.145266
2090-11-16,2.910553
2090-11-17,4.544368
2090-11-18,-3.030420
2090-11-19,-1.161270
2090-11-20,2.689326
2090-11-21,5.322713
2090-11-22,5.136838
2090-11-23,2.069395
2090-11-24,4.383003
2090-11-25,3.728548
2090-11-26,-5.055298
2090-11-27,-5.299509
2090-11-28,-3.266947
2090-11-29,2.947854
2090-11-30,-6.895602
2090-12-01,-9.135353
2090-12-02,-2.735822
2090-12-03,3.324247
2090-12-04,4.766686
2090-12-05,3.657465
2090-12-06,-3.714617
2090-12-07,-4.515377
2090-12-08,3.716392
2090-12-09,2.117362
2090-12-10,5.927240
2090-12-11,4.401966
2090-12-12,-5.321584
2090-12-13,-2.999324
2090-12-14,-0.340923
2090-12-15,-2.760333
2090-12-16,0.468929
2090-12-17,2.011632
2090-12-18,0.883744
2090-12-19,-3.481924
2090-12-20,-0.424113
2090-12-21,3.562651
2090-12-22,1.599906
2090-12-23,1.957050
2090-12-24,-3.545083
2090-12-25,-4.870051
2090-12-26,2.255722
2090-12-27,1.957435
2090-12-28,3.645255
2090-12-29,-4.314992
2090-12-30,-1.784754
2090-12-31,0.802585
2091-01-01,-2.992751
2091-01-02,-1.978243
2091-01-03,-0.582178
2091-01-04,-4.368966
2091-01-05,-4.957385
2091-01-06,-2.496858
2091-01-07,1.343551
2091-01-08,1.757630
2091-01-09,1.408014
2091-01-10,3.103899
2091-01-11,2.881052
2091-01-12,3.619561
2091-01-13,-2.405385
2091-01-14,-3.658467
2091-01-15,-6.226254
2091-01-16,-2.070919
2091-01-17,-3.746951
2091-01-18,0.585713
2091-01-19,0.912163
2091-01-20,3.914242
2091-01-21,0.757280
2091-01-22,-3.276112
