#Variables:
#rhsmax_bcc-csm1-1_rcp45(%):Surface Daily Maximum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmax_bcc-csm1-1_rcp45(%)"
2089-08-06,76.324921
2089-08-07,85.851410
2089-08-08,95.508804
2089-08-09,97.772079
2089-08-10,95.311874
2089-08-11,94.975433
2089-08-12,94.735924
2089-08-13,95.094444
2089-08-14,94.124313
2089-08-15,91.665848
2089-08-16,92.409698
2089-08-17,96.261208
2089-08-18,98.599274
2089-08-19,98.724533
2089-08-20,98.573105
2089-08-21,98.243439
2089-08-22,93.957092
2089-08-23,91.508186
2089-08-24,96.124634
2089-08-25,96.327095
2089-08-26,94.106956
2089-08-27,96.036743
2089-08-28,92.288307
2089-08-29,93.094742
2089-08-30,95.038521
2089-08-31,99.173965
2089-09-01,99.119583
2089-09-02,98.094254
2089-09-03,99.191376
2089-09-04,99.130371
2089-09-05,98.880928
2089-09-06,98.699242
2089-09-07,96.965714
2089-09-08,98.549957
2089-09-09,99.173607
2089-09-10,99.175270
2089-09-11,99.158081
2089-09-12,98.904114
2089-09-13,99.383072
2089-09-14,98.385422
2089-09-15,98.637764
2089-09-16,99.459290
2089-09-17,99.564384
2089-09-18,99.446007
2089-09-19,99.577431
2089-09-20,99.568024
2089-09-21,99.531563
2089-09-22,99.411774
2089-09-23,99.505386
2089-09-24,99.579712
2089-09-25,99.525299
2089-09-26,99.523605
2089-09-27,99.225578
2089-09-28,99.761055
2089-09-29,97.783997
2089-09-30,96.580223
2089-10-01,98.799026
2089-10-02,99.009277
2089-10-03,99.795403
2089-10-04,99.958488
2089-10-05,81.606865
2089-10-06,84.035225
2089-10-07,92.903664
2089-10-08,98.919609
2089-10-09,99.935936
2089-10-10,99.800484
2089-10-11,99.851212
2089-10-12,99.835907
2089-10-13,100.000000
2089-10-14,100.000000
2089-10-15,100.000000
2089-10-16,100.000000
2089-10-17,100.000000
2089-10-18,99.934357
2089-10-19,100.000000
2089-10-20,100.000000
2089-10-21,100.000000
2089-10-22,100.000000
2089-10-23,100.000000
2089-10-24,100.000000
2089-10-25,100.000000
2089-10-26,100.000000
2089-10-27,100.000000
2089-10-28,100.000000
2089-10-29,99.749741
2089-10-30,100.000000
2089-10-31,100.000000
2089-11-01,100.000000
2089-11-02,100.000000
2089-11-03,100.000000
2089-11-04,100.000000
2089-11-05,99.989853
2089-11-06,100.000000
2089-11-07,100.000000
2089-11-08,100.000000
2089-11-09,100.000000
2089-11-10,100.000000
2089-11-11,100.000000
2089-11-12,97.396706
2089-11-13,81.802452
2089-11-14,87.212173
2089-11-15,92.727730
2089-11-16,81.301758
2089-11-17,86.529716
2089-11-18,82.553360
2089-11-19,84.804230
2089-11-20,100.000000
2089-11-21,100.000000
2089-11-22,100.000000
2089-11-23,99.943443
2089-11-24,100.000000
2089-11-25,99.962837
2089-11-26,100.000000
2089-11-27,100.000000
2089-11-28,99.725021
2089-11-29,99.896545
2089-11-30,100.000000
2089-12-01,90.692055
2089-12-02,96.979401
2089-12-03,85.485847
2089-12-04,71.888474
2089-12-05,71.185677
2089-12-06,90.680237
2089-12-07,99.950760
2089-12-08,99.888893
2089-12-09,99.951248
2089-12-10,99.707962
2089-12-11,99.532440
2089-12-12,88.869186
2089-12-13,91.809448
2089-12-14,97.846268
2089-12-15,100.000000
2089-12-16,91.733620
2089-12-17,76.193192
2089-12-18,83.171997
2089-12-19,72.103104
2089-12-20,75.284790
2089-12-21,77.143005
2089-12-22,74.238121
2089-12-23,78.753426
2089-12-24,79.198303
2089-12-25,78.900162
2089-12-26,76.154137
2089-12-27,88.658295
2089-12-28,96.178162
2089-12-29,94.494736
2089-12-30,93.864670
2089-12-31,78.763763
2090-01-01,75.233467
2090-01-02,72.858086
2090-01-03,87.678131
2090-01-04,99.485458
2090-01-05,99.531197
2090-01-06,99.810654
2090-01-07,100.000000
2090-01-08,85.825333
2090-01-09,99.823746
2090-01-10,100.000000
2090-01-11,84.138451
2090-01-12,99.782692
2090-01-13,99.360374
2090-01-14,99.762497
2090-01-15,99.864006
2090-01-16,99.967636
2090-01-17,99.910027
2090-01-18,99.931221
2090-01-19,99.940849
2090-01-20,99.973427
2090-01-21,98.635391
2090-01-22,99.919540
2090-01-23,99.941940
2090-01-24,88.267700
2090-01-25,99.941811
2090-01-26,88.449997
2090-01-27,92.742767
2090-01-28,99.883316
2090-01-29,99.943977
2090-01-30,98.131432
2090-01-31,94.961380
2090-02-01,99.820053
2090-02-02,99.883102
2090-02-03,99.877777
2090-02-04,99.888374
2090-02-05,75.224968
2090-02-06,97.521576
2090-02-07,89.437561
2090-02-08,91.846130
2090-02-09,99.926445
2090-02-10,99.859329
2090-02-11,86.148170
2090-02-12,99.558327
2090-02-13,99.853836
2090-02-14,99.774605
2090-02-15,99.936356
2090-02-16,100.000000
2090-02-17,100.000000
2090-02-18,99.804283
2090-02-19,100.000000
2090-02-20,99.918884
2090-02-21,99.894394
2090-02-22,99.830276
2090-02-23,100.000000
2090-02-24,92.446861
2090-02-25,96.050323
2090-02-26,96.062851
2090-02-27,100.000000
2090-02-28,99.995735
2090-03-01,92.833763
2090-03-02,99.011864
2090-03-03,99.621704
2090-03-04,99.223076
2090-03-05,99.267769
2090-03-06,99.071877
2090-03-07,99.341415
2090-03-08,99.733452
2090-03-09,99.308365
2090-03-10,100.000000
2090-03-11,99.805901
2090-03-12,100.000000
2090-03-13,99.993515
2090-03-14,97.056496
2090-03-15,84.787376
2090-03-16,99.931435
2090-03-17,94.615608
2090-03-18,80.281067
2090-03-19,89.043793
2090-03-20,90.241241
2090-03-21,99.795517
2090-03-22,99.748795
2090-03-23,99.901543
2090-03-24,99.998276
2090-03-25,99.099060
2090-03-26,99.090668
2090-03-27,99.906509
2090-03-28,98.576294
2090-03-29,90.582832
2090-03-30,78.297310
2090-03-31,98.287643
2090-04-01,65.139122
2090-04-02,80.347099
2090-04-03,80.777382
2090-04-04,96.337479
2090-04-05,97.982399
2090-04-06,93.163414
2090-04-07,97.307785
2090-04-08,98.641129
2090-04-09,58.630985
2090-04-10,73.727486
2090-04-11,74.386719
2090-04-12,89.361465
2090-04-13,83.779549
2090-04-14,99.045387
2090-04-15,98.608833
2090-04-16,98.075340
2090-04-17,91.884956
2090-04-18,97.919853
2090-04-19,99.272270
2090-04-20,97.599014
2090-04-21,96.062660
2090-04-22,94.726364
2090-04-23,95.354713
2090-04-24,98.393181
2090-04-25,97.560677
2090-04-26,89.110725
2090-04-27,69.321014
2090-04-28,71.789413
2090-04-29,73.440804
2090-04-30,90.281815
2090-05-01,67.532288
2090-05-02,78.080963
2090-05-03,85.613243
2090-05-04,91.664177
2090-05-05,99.888809
2090-05-06,99.291489
2090-05-07,97.914696
2090-05-08,99.559761
2090-05-09,99.581795
2090-05-10,99.691872
2090-05-11,94.910248
2090-05-12,92.805702
2090-05-13,92.737000
2090-05-14,87.605225
2090-05-15,94.023880
2090-05-16,98.037331
2090-05-17,98.852364
2090-05-18,95.298538
2090-05-19,90.674866
2090-05-20,92.822289
2090-05-21,87.274193
2090-05-22,92.705101
2090-05-23,97.644806
2090-05-24,99.331100
2090-05-25,99.187065
2090-05-26,97.205643
2090-05-27,99.440956
2090-05-28,99.432907
2090-05-29,96.667999
2090-05-30,99.312653
2090-05-31,98.773415
2090-06-01,98.704475
2090-06-02,98.900764
2090-06-03,98.890450
2090-06-04,97.895866
2090-06-05,98.785583
2090-06-06,97.966743
2090-06-07,53.924896
2090-06-08,44.730553
2090-06-09,52.160019
2090-06-10,66.787796
2090-06-11,93.232193
2090-06-12,97.981522
2090-06-13,97.932350
2090-06-14,91.798790
2090-06-15,96.580269
2090-06-16,96.615784
2090-06-17,96.531418
2090-06-18,95.199570
2090-06-19,96.535904
2090-06-20,96.546715
2090-06-21,96.581917
2090-06-22,96.778404
2090-06-23,96.605583
2090-06-24,96.922127
2090-06-25,96.608406
2090-06-26,96.162224
2090-06-27,96.655472
2090-06-28,97.063911
2090-06-29,98.226456
2090-06-30,98.521133
2090-07-01,98.519012
2090-07-02,98.350281
2090-07-03,98.599380
2090-07-04,98.492744
2090-07-05,98.056168
2090-07-06,97.219757
2090-07-07,96.039452
2090-07-08,95.968750
2090-07-09,95.886665
2090-07-10,96.079857
2090-07-11,95.964157
2090-07-12,95.798103
2090-07-13,97.065620
2090-07-14,97.102249
2090-07-15,95.333878
2090-07-16,95.329666
2090-07-17,94.242577
2090-07-18,91.038185
2090-07-19,93.228142
2090-07-20,89.831955
2090-07-21,95.388649
2090-07-22,95.668228
2090-07-23,97.943123
2090-07-24,93.405403
2090-07-25,94.856003
2090-07-26,95.327896
2090-07-27,95.388252
2090-07-28,95.965767
2090-07-29,95.793137
2090-07-30,94.936256
2090-07-31,97.209160
2090-08-01,98.674896
2090-08-02,98.021591
2090-08-03,96.920563
2090-08-04,98.556091
2090-08-05,96.986900
2090-08-06,96.402794
2090-08-07,97.714928
2090-08-08,97.945740
2090-08-09,99.240196
2090-08-10,98.152756
2090-08-11,97.177315
2090-08-12,98.902939
2090-08-13,98.821907
2090-08-14,99.013466
2090-08-15,96.913628
2090-08-16,94.760918
2090-08-17,93.966766
2090-08-18,94.143738
2090-08-19,94.007896
2090-08-20,87.147598
2090-08-21,90.398048
2090-08-22,91.406204
2090-08-23,92.588661
2090-08-24,91.580284
2090-08-25,77.389572
2090-08-26,75.629311
2090-08-27,85.860329
2090-08-28,90.714851
2090-08-29,91.462105
2090-08-30,96.313538
2090-08-31,92.401047
2090-09-01,90.090385
2090-09-02,87.560921
2090-09-03,85.763153
2090-09-04,80.092361
2090-09-05,77.450653
2090-09-06,79.349915
2090-09-07,78.462738
2090-09-08,78.892471
2090-09-09,90.271584
2090-09-10,93.666634
2090-09-11,96.276535
2090-09-12,94.326218
2090-09-13,98.960426
2090-09-14,94.319962
2090-09-15,98.916389
2090-09-16,98.932625
2090-09-17,98.847519
2090-09-18,99.182526
2090-09-19,99.578087
2090-09-20,99.575310
2090-09-21,99.524086
2090-09-22,99.518532
2090-09-23,98.161873
2090-09-24,98.959908
2090-09-25,99.451050
2090-09-26,99.526978
2090-09-27,99.157471
2090-09-28,99.766060
2090-09-29,94.069794
2090-09-30,98.796333
2090-10-01,93.184479
2090-10-02,83.976631
2090-10-03,76.246071
2090-10-04,99.837814
2090-10-05,99.972237
2090-10-06,99.951851
2090-10-07,93.545227
2090-10-08,76.686615
2090-10-09,68.310219
2090-10-10,66.322487
2090-10-11,70.537529
2090-10-12,83.326965
2090-10-13,100.000000
2090-10-14,99.900154
2090-10-15,80.788628
2090-10-16,76.897438
2090-10-17,93.535225
2090-10-18,100.000000
2090-10-19,100.000000
2090-10-20,100.000000
2090-10-21,100.000000
2090-10-22,100.000000
2090-10-23,100.000000
2090-10-24,100.000000
2090-10-25,100.000000
2090-10-26,100.000000
2090-10-27,100.000000
2090-10-28,99.968758
2090-10-29,100.000000
2090-10-30,100.000000
2090-10-31,100.000000
2090-11-01,100.000000
2090-11-02,99.963371
2090-11-03,99.928329
2090-11-04,99.865089
2090-11-05,94.455994
2090-11-06,94.844841
2090-11-07,96.732231
2090-11-08,94.268532
2090-11-09,92.861053
2090-11-10,89.245117
2090-11-11,99.701477
2090-11-12,99.995506
2090-11-13,100.000000
2090-11-14,99.960274
2090-11-15,100.000000
2090-11-16,100.000000
2090-11-17,99.433807
2090-11-18,98.926353
2090-11-19,70.720039
2090-11-20,76.034828
2090-11-21,82.765442
2090-11-22,99.996788
2090-11-23,100.000000
2090-11-24,99.984070
2090-11-25,99.964088
2090-11-26,99.987122
2090-11-27,99.256943
2090-11-28,98.355850
2090-11-29,95.169334
2090-11-30,80.926544
2090-12-01,63.792011
2090-12-02,66.501556
2090-12-03,68.607162
2090-12-04,70.242928
2090-12-05,65.576134
2090-12-06,65.958954
2090-12-07,60.545368
2090-12-08,56.384274
2090-12-09,63.455544
2090-12-10,68.499344
2090-12-11,71.516144
2090-12-12,52.211620
2090-12-13,43.056229
2090-12-14,46.394646
2090-12-15,45.835285
2090-12-16,100.000000
2090-12-17,99.990845
2090-12-18,87.140976
2090-12-19,66.982399
2090-12-20,72.711235
2090-12-21,100.000000
2090-12-22,100.000000
2090-12-23,93.271057
2090-12-24,67.492691
2090-12-25,68.062408
2090-12-26,78.134956
2090-12-27,79.204102
2090-12-28,78.531410
2090-12-29,79.612556
2090-12-30,70.508270
2090-12-31,71.678490
2091-01-01,70.375710
2091-01-02,69.327454
2091-01-03,56.788280
2091-01-04,56.861557
2091-01-05,48.153065
2091-01-06,46.038361
2091-01-07,65.023865
2091-01-08,100.000000
2091-01-09,99.874573
2091-01-10,99.785049
2091-01-11,99.999603
2091-01-12,99.861801
2091-01-13,100.000000
2091-01-14,96.021751
2091-01-15,66.160225
2091-01-16,73.335762
2091-01-17,67.234123
2091-01-18,70.953606
2091-01-19,71.714874
2091-01-20,76.728676
2091-01-21,95.183968
2091-01-22,83.820251
2091-01-23,81.508629
2091-01-24,76.693161
2091-01-25,81.324455
2091-01-26,84.052559
2091-01-27,86.592209
2091-01-28,69.459671
2091-01-29,79.593781
2091-01-30,78.459221
2091-01-31,71.364876
2091-02-01,67.530533
2091-02-02,69.929817
2091-02-03,62.483624
2091-02-04,99.769859
2091-02-05,99.759979
2091-02-06,89.570984
2091-02-07,73.845558
2091-02-08,71.379738
2091-02-09,72.957565
2091-02-10,67.560677
2091-02-11,72.824539
2091-02-12,73.171570
2091-02-13,73.153931
2091-02-14,48.164341
2091-02-15,46.834106
2091-02-16,54.241772
2091-02-17,55.000797
2091-02-18,58.983337
2091-02-19,71.363205
2091-02-20,85.094154
2091-02-21,100.000000
2091-02-22,74.302917
2091-02-23,62.030251
2091-02-24,44.494083
2091-02-25,60.301464
2091-02-26,99.918648
2091-02-27,74.650505
2091-02-28,53.086250
2091-03-01,40.962112
2091-03-02,52.248684
2091-03-03,54.153988
2091-03-04,46.110645
2091-03-05,51.909077
2091-03-06,51.137768
2091-03-07,48.103184
2091-03-08,37.250618
2091-03-09,83.715080
2091-03-10,95.219841
2091-03-11,71.458977
2091-03-12,56.190063
2091-03-13,58.435135
2091-03-14,49.582321
2091-03-15,92.757637
2091-03-16,98.774719
2091-03-17,99.441261
2091-03-18,98.296646
2091-03-19,98.312325
2091-03-20,99.776711
2091-03-21,99.370659
2091-03-22,95.606010
2091-03-23,76.027153
2091-03-24,64.894005
2091-03-25,58.712627
2091-03-26,34.548855
2091-03-27,51.380806
2091-03-28,63.034336
2091-03-29,88.081993
2091-03-30,98.514786
2091-03-31,99.676949
2091-04-01,99.571480
2091-04-02,98.954979
2091-04-03,88.925545
2091-04-04,85.898994
2091-04-05,68.561974
2091-04-06,79.310448
2091-04-07,96.140854
2091-04-08,86.657845
2091-04-09,92.977943
2091-04-10,76.647743
2091-04-11,94.616043
2091-04-12,98.693199
2091-04-13,98.877747
2091-04-14,99.592445
2091-04-15,98.861023
2091-04-16,99.299240
2091-04-17,99.264030
2091-04-18,98.224998
2091-04-19,99.160294
2091-04-20,98.500786
2091-04-21,71.997360
2091-04-22,58.400993
2091-04-23,59.451775
2091-04-24,80.726822
2091-04-25,96.908798
2091-04-26,94.426826
2091-04-27,99.218369
2091-04-28,99.293381
2091-04-29,97.642197
2091-04-30,99.375580
2091-05-01,99.429016
2091-05-02,99.759171
2091-05-03,98.765984
2091-05-04,99.829376
2091-05-05,99.661873
2091-05-06,89.011124
2091-05-07,96.812386
2091-05-08,94.028961
2091-05-09,86.207245
2091-05-10,81.648949
2091-05-11,81.727577
2091-05-12,88.901649
2091-05-13,93.134239
2091-05-14,90.452919
2091-05-15,99.435898
2091-05-16,99.450134
2091-05-17,93.989563
2091-05-18,99.378044
2091-05-19,92.405418
2091-05-20,91.477951
2091-05-21,96.896538
2091-05-22,99.200424
2091-05-23,99.239571
2091-05-24,96.305290
2091-05-25,97.148781
2091-05-26,99.404099
2091-05-27,95.028305
2091-05-28,99.200508
2091-05-29,94.422722
2091-05-30,91.141846
2091-05-31,99.046074
2091-06-01,98.693214
2091-06-02,99.020752
2091-06-03,98.483139
2091-06-04,98.379219
2091-06-05,98.419266
2091-06-06,91.281891
2091-06-07,81.844841
2091-06-08,87.506783
2091-06-09,87.379562
2091-06-10,91.484077
2091-06-11,93.187218
2091-06-12,93.257538
2091-06-13,95.633759
2091-06-14,97.769432
2091-06-15,94.764397
2091-06-16,94.093254
2091-06-17,94.542435
2091-06-18,94.500893
2091-06-19,95.707085
2091-06-20,95.674820
2091-06-21,87.581367
2091-06-22,88.242645
2091-06-23,88.605766
2091-06-24,89.848701
2091-06-25,91.845078
2091-06-26,87.060234
2091-06-27,81.624947
2091-06-28,75.918274
2091-06-29,80.044136
2091-06-30,94.649994
2091-07-01,97.589569
2091-07-02,98.099037
2091-07-03,95.827751
2091-07-04,95.870384
2091-07-05,95.885086
2091-07-06,98.176521
2091-07-07,98.039635
2091-07-08,97.288620
2091-07-09,97.568619
2091-07-10,96.875931
2091-07-11,95.835358
2091-07-12,95.769714
2091-07-13,95.387299
2091-07-14,96.062263
2091-07-15,93.702507
2091-07-16,96.079681
2091-07-17,95.869400
2091-07-18,95.158180
2091-07-19,96.078667
2091-07-20,96.159554
2091-07-21,95.342316
2091-07-22,96.997459
2091-07-23,97.537933
2091-07-24,95.537796
2091-07-25,96.340736
2091-07-26,98.503494
2091-07-27,98.646126
2091-07-28,98.731728
2091-07-29,98.654266
2091-07-30,98.628746
2091-07-31,98.682251
2091-08-01,97.661644
2091-08-02,97.411858
2091-08-03,96.412422
2091-08-04,96.994873
2091-08-05,97.603226
2091-08-06,97.364273
2091-08-07,98.619263
2091-08-08,98.847580
2091-08-09,98.672012
2091-08-10,97.832703
2091-08-11,97.061150
2091-08-12,95.280655
2091-08-13,96.713348
2091-08-14,98.563072
2091-08-15,98.002480
2091-08-16,98.714760
2091-08-17,98.978340
2091-08-18,98.687637
2091-08-19,97.437630
2091-08-20,97.204391
2091-08-21,96.688530
2091-08-22,94.324188
2091-08-23,93.974525
2091-08-24,94.103081
2091-08-25,91.481133
2091-08-26,88.550186
2091-08-27,79.699699
2091-08-28,78.704407
2091-08-29,76.864197
2091-08-30,79.889595
2091-08-31,64.573517
2091-09-01,61.119118
2091-09-02,54.273563
2091-09-03,55.748913
2091-09-04,53.268925
2091-09-05,51.366138
2091-09-06,52.759144
2091-09-07,62.639717
2091-09-08,65.668159
2091-09-09,85.865837
2091-09-10,88.195442
2091-09-11,88.065620
2091-09-12,85.798798
2091-09-13,97.611549
2091-09-14,95.377548
2091-09-15,97.165947
2091-09-16,97.398994
2091-09-17,97.482590
2091-09-18,81.514206
2091-09-19,55.876675
2091-09-20,50.032158
2091-09-21,51.878273
2091-09-22,56.763275
2091-09-23,51.998848
2091-09-24,49.503410
2091-09-25,49.444023
2091-09-26,74.448868
2091-09-27,77.141373
2091-09-28,77.483963
2091-09-29,92.961304
2091-09-30,89.985260
2091-10-01,74.704224
2091-10-02,67.471222
2091-10-03,76.545647
2091-10-04,75.127411
2091-10-05,75.704689
2091-10-06,78.390976
2091-10-07,99.258484
2091-10-08,95.998657
2091-10-09,94.556213
2091-10-10,99.876579
2091-10-11,99.969910
2091-10-12,99.969757
2091-10-13,100.000000
2091-10-14,100.000000
2091-10-15,100.000000
2091-10-16,100.000000
2091-10-17,100.000000
2091-10-18,100.000000
2091-10-19,100.000000
2091-10-20,97.366943
2091-10-21,94.744888
2091-10-22,88.809875
2091-10-23,92.303741
2091-10-24,84.597321
2091-10-25,57.224148
2091-10-26,60.909225
2091-10-27,71.504883
2091-10-28,60.208961
2091-10-29,70.030006
2091-10-30,78.484291
2091-10-31,76.452408
2091-11-01,69.312126
2091-11-02,70.038216
2091-11-03,54.818584
2091-11-04,47.569481
2091-11-05,67.987808
2091-11-06,82.984985
2091-11-07,76.871170
2091-11-08,74.293144
2091-11-09,73.160149
2091-11-10,69.864784
2091-11-11,63.729012
2091-11-12,52.642899
2091-11-13,65.603027
2091-11-14,78.563072
2091-11-15,82.667961
2091-11-16,54.955296
2091-11-17,49.362011
2091-11-18,52.585442
2091-11-19,51.686630
2091-11-20,52.630226
2091-11-21,59.849514
2091-11-22,64.687363
2091-11-23,61.933796
2091-11-24,78.024490
2091-11-25,63.120899
2091-11-26,49.451126
2091-11-27,46.147396
2091-11-28,83.407410
2091-11-29,78.154495
2091-11-30,78.093651
2091-12-01,61.657860
2091-12-02,65.769501
2091-12-03,87.716599
2091-12-04,87.668083
2091-12-05,99.969559
2091-12-06,100.000000
2091-12-07,91.230881
2091-12-08,93.897064
2091-12-09,95.386986
2091-12-10,98.479385
2091-12-11,90.545700
2091-12-12,84.286591
2091-12-13,76.865044
2091-12-14,100.000000
2091-12-15,99.974693
2091-12-16,100.000000
2091-12-17,100.000000
2091-12-18,100.000000
2091-12-19,100.000000
2091-12-20,100.000000
2091-12-21,100.000000
2091-12-22,84.039787
2091-12-23,76.084038
2091-12-24,69.560081
2091-12-25,60.158817
2091-12-26,57.175568
2091-12-27,63.053970
2091-12-28,66.013817
2091-12-29,70.404854
2091-12-30,74.774269
2091-12-31,65.356941
2092-01-01,69.300484
2092-01-02,55.693665
2092-01-03,74.317909
2092-01-04,87.561073
2092-01-05,81.500694
2092-01-06,78.554535
2092-01-07,73.757729
2092-01-08,96.935242
2092-01-09,99.464485
2092-01-10,99.823311
2092-01-11,99.996750
2092-01-12,73.541862
2092-01-13,78.505516
2092-01-14,93.289803
2092-01-15,99.727341
2092-01-16,86.745110
2092-01-17,78.181091
2092-01-18,100.000000
2092-01-19,99.897240
2092-01-20,90.403809
2092-01-21,80.187294
2092-01-22,77.932419
2092-01-23,82.872368
2092-01-24,81.489105
2092-01-25,89.906120
2092-01-26,100.000000
2092-01-27,80.616852
2092-01-28,86.307480
2092-01-29,94.069504
2092-01-30,74.754066
2092-01-31,62.093967
2092-02-01,52.003139
2092-02-02,47.123894
2092-02-03,61.902378
2092-02-04,62.373173
2092-02-05,60.030430
2092-02-06,99.844330
2092-02-07,99.907104
2092-02-08,99.952942
2092-02-09,99.792053
2092-02-10,90.722527
2092-02-11,99.544319
2092-02-12,99.841095
2092-02-13,99.501053
2092-02-14,93.931641
2092-02-15,100.000000
2092-02-16,100.000000
2092-02-17,92.531822
2092-02-18,70.575531
2092-02-19,65.550232
2092-02-20,100.000000
2092-02-21,99.908585
2092-02-22,99.872063
2092-02-23,100.000000
2092-02-24,99.795074
2092-02-25,100.000000
2092-02-26,99.884651
2092-02-27,75.619209
2092-02-28,56.088245
2092-02-29,44.060150
2092-03-01,32.032051
2092-03-02,53.995632
2092-03-03,46.221775
2092-03-04,58.678516
2092-03-05,62.675175
2092-03-06,51.023209
2092-03-07,48.205238
2092-03-08,51.225853
2092-03-09,46.232033
2092-03-10,46.229038
2092-03-11,63.876987
2092-03-12,98.617500
2092-03-13,98.723885
2092-03-14,90.722519
2092-03-15,100.000000
2092-03-16,100.000000
2092-03-17,99.767082
2092-03-18,83.461380
2092-03-19,99.310265
2092-03-20,99.722603
2092-03-21,98.577881
2092-03-22,99.393463
2092-03-23,98.908035
2092-03-24,99.920120
2092-03-25,100.000000
2092-03-26,84.950508
2092-03-27,79.747528
2092-03-28,83.253647
2092-03-29,83.060356
2092-03-30,75.964760
2092-03-31,67.377022
2092-04-01,86.363899
2092-04-02,94.987610
2092-04-03,93.145302
2092-04-04,85.112968
2092-04-05,78.751831
2092-04-06,77.713120
2092-04-07,85.422997
2092-04-08,79.003120
2092-04-09,66.866699
2092-04-10,74.467697
2092-04-11,54.206272
2092-04-12,82.019463
2092-04-13,97.106491
2092-04-14,98.614395
2092-04-15,95.827263
2092-04-16,96.029045
2092-04-17,57.184116
2092-04-18,59.071339
2092-04-19,74.357727
2092-04-20,99.330505
2092-04-21,99.516090
2092-04-22,99.635643
2092-04-23,99.677155
2092-04-24,99.197174
2092-04-25,99.258415
2092-04-26,99.500626
2092-04-27,99.653679
2092-04-28,99.653503
2092-04-29,99.544624
2092-04-30,99.302589
2092-05-01,99.659515
2092-05-02,99.673378
2092-05-03,99.601799
2092-05-04,96.733307
2092-05-05,68.368881
2092-05-06,91.580032
2092-05-07,99.611954
2092-05-08,99.664116
2092-05-09,99.592133
2092-05-10,99.660736
2092-05-11,99.582802
2092-05-12,99.724289
2092-05-13,99.491203
2092-05-14,99.468918
2092-05-15,99.430603
2092-05-16,99.215454
2092-05-17,99.296715
2092-05-18,99.584030
2092-05-19,99.215744
2092-05-20,98.594872
2092-05-21,99.421951
2092-05-22,99.325653
2092-05-23,99.028175
2092-05-24,99.205017
2092-05-25,89.835861
2092-05-26,79.599800
2092-05-27,92.559502
2092-05-28,99.326500
2092-05-29,99.579857
2092-05-30,91.768829
2092-05-31,95.711327
2092-06-01,96.707123
2092-06-02,97.904694
2092-06-03,98.436859
2092-06-04,98.378082
2092-06-05,95.705948
2092-06-06,84.844574
2092-06-07,89.145859
2092-06-08,93.252762
2092-06-09,97.819633
2092-06-10,95.370430
2092-06-11,89.000664
2092-06-12,88.818520
2092-06-13,92.748451
2092-06-14,77.748062
2092-06-15,87.637619
2092-06-16,92.930420
2092-06-17,96.559219
2092-06-18,96.535820
2092-06-19,94.143005
2092-06-20,92.856895
2092-06-21,86.791061
2092-06-22,91.900528
2092-06-23,91.857758
2092-06-24,96.158707
2092-06-25,95.404007
2092-06-26,96.178848
2092-06-27,90.485886
2092-06-28,95.449203
2092-06-29,94.627983
2092-06-30,95.906845
2092-07-01,96.163048
2092-07-02,96.548195
2092-07-03,97.255630
2092-07-04,97.332474
2092-07-05,95.936409
2092-07-06,95.335175
2092-07-07,95.327477
2092-07-08,95.259384
2092-07-09,95.700363
2092-07-10,93.699997
2092-07-11,96.051414
2092-07-12,94.387154
2092-07-13,95.141045
2092-07-14,93.705261
2092-07-15,95.384628
2092-07-16,96.265671
2092-07-17,96.229286
2092-07-18,95.668381
2092-07-19,91.314667
2092-07-20,88.752533
2092-07-21,77.805534
2092-07-22,94.997841
2092-07-23,95.154152
2092-07-24,94.876617
2092-07-25,94.994583
2092-07-26,95.353905
2092-07-27,96.223862
2092-07-28,96.062920
2092-07-29,94.781212
2092-07-30,90.313171
2092-07-31,90.036102
2092-08-01,94.942238
2092-08-02,94.940735
2092-08-03,95.395020
2092-08-04,88.699181
2092-08-05,83.990837
2092-08-06,84.073257
2092-08-07,88.729538
2092-08-08,85.670471
2092-08-09,94.084373
2092-08-10,92.243553
2092-08-11,91.584526
2092-08-12,94.869759
2092-08-13,94.929657
2092-08-14,94.240303
2092-08-15,94.591782
2092-08-16,93.396751
2092-08-17,93.272865
2092-08-18,91.837944
2092-08-19,91.204880
2092-08-20,92.219925
2092-08-21,88.399933
2092-08-22,70.657623
2092-08-23,54.301369
2092-08-24,54.362507
2092-08-25,63.059132
2092-08-26,70.495049
2092-08-27,77.430206
2092-08-28,74.924034
2092-08-29,76.914528
2092-08-30,87.004417
2092-08-31,92.909714
2092-09-01,94.472664
2092-09-02,98.241936
2092-09-03,97.352783
2092-09-04,97.529587
2092-09-05,93.554466
2092-09-06,95.429596
2092-09-07,99.158882
2092-09-08,99.080528
2092-09-09,98.504089
2092-09-10,96.764114
2092-09-11,97.069618
2092-09-12,96.312981
2092-09-13,99.561470
2092-09-14,98.569710
2092-09-15,94.613914
2092-09-16,93.127098
2092-09-17,93.821869
2092-09-18,97.717552
2092-09-19,98.141968
2092-09-20,96.316711
2092-09-21,98.892036
2092-09-22,99.298080
2092-09-23,99.502831
2092-09-24,99.540451
2092-09-25,99.134254
