#Variables:
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,pr_bcc-csm1-1_rcp85(mm)"
2074-01-23,0.000000
2074-01-24,0.000000
2074-01-25,0.308672
2074-01-26,0.000000
2074-01-27,0.000000
2074-01-28,2.451343
2074-01-29,0.000000
2074-01-30,0.000000
2074-01-31,0.000000
2074-02-01,0.000000
2074-02-02,0.000000
2074-02-03,0.000000
2074-02-04,0.000000
2074-02-05,0.000000
2074-02-06,0.000000
2074-02-07,0.000000
2074-02-08,0.000000
2074-02-09,0.000000
2074-02-10,0.000000
2074-02-11,1.534876
2074-02-12,0.000000
2074-02-13,0.000000
2074-02-14,0.000000
2074-02-15,0.000000
2074-02-16,0.000000
2074-02-17,5.380220
2074-02-18,4.059717
2074-02-19,0.000000
2074-02-20,0.000000
2074-02-21,0.919840
2074-02-22,1.305038
2074-02-23,0.000000
2074-02-24,0.000000
2074-02-25,0.000000
2074-02-26,0.000000
2074-02-27,0.000000
2074-02-28,0.000000
2074-03-01,0.629157
2074-03-02,0.000000
2074-03-03,0.000000
2074-03-04,0.000000
2074-03-05,0.000000
2074-03-06,0.000000
2074-03-07,0.000000
2074-03-08,0.000000
2074-03-09,0.292205
2074-03-10,0.000000
2074-03-11,0.000000
2074-03-12,0.670167
2074-03-13,0.000000
2074-03-14,0.654101
2074-03-15,0.000000
2074-03-16,0.000000
2074-03-17,0.000000
2074-03-18,0.000000
2074-03-19,0.000000
2074-03-20,0.000000
2074-03-21,0.000000
2074-03-22,0.000000
2074-03-23,0.000000
2074-03-24,0.000000
2074-03-25,0.000000
2074-03-26,0.000000
2074-03-27,0.000000
2074-03-28,0.000000
2074-03-29,0.000000
2074-03-30,0.000000
2074-03-31,1.581443
2074-04-01,0.000000
2074-04-02,0.000000
2074-04-03,0.000000
2074-04-04,0.000000
2074-04-05,0.000000
2074-04-06,0.000000
2074-04-07,0.000000
2074-04-08,0.000000
2074-04-09,0.000000
2074-04-10,0.000000
2074-04-11,0.000000
2074-04-12,0.000000
2074-04-13,0.000000
2074-04-14,0.444288
2074-04-15,0.000000
2074-04-16,0.000000
2074-04-17,13.878353
2074-04-18,2.201786
2074-04-19,0.000000
2074-04-20,0.000000
2074-04-21,0.000000
2074-04-22,0.000000
2074-04-23,0.000000
2074-04-24,0.000000
2074-04-25,0.000000
2074-04-26,0.000000
2074-04-27,0.298919
2074-04-28,26.484814
2074-04-29,0.000000
2074-04-30,0.000000
2074-05-01,0.000000
2074-05-02,0.000000
2074-05-03,1.651554
2074-05-04,0.000000
2074-05-05,0.000000
2074-05-06,0.000000
2074-05-07,0.740962
2074-05-08,22.627846
2074-05-09,0.000000
2074-05-10,0.000000
2074-05-11,0.000000
2074-05-12,0.000000
2074-05-13,0.000000
2074-05-14,23.108772
2074-05-15,1.679717
2074-05-16,5.113929
2074-05-17,0.000000
2074-05-18,0.000000
2074-05-19,0.000000
2074-05-20,0.000000
2074-05-21,0.000000
2074-05-22,0.000000
2074-05-23,0.000000
2074-05-24,0.000000
2074-05-25,0.000000
2074-05-26,0.000000
2074-05-27,0.000000
2074-05-28,0.000000
2074-05-29,0.000000
2074-05-30,4.151288
2074-05-31,4.021850
2074-06-01,24.083786
2074-06-02,11.340613
2074-06-03,0.000000
2074-06-04,0.000000
2074-06-05,0.000000
2074-06-06,0.000000
2074-06-07,0.000000
2074-06-08,0.000000
2074-06-09,0.000000
2074-06-10,0.000000
2074-06-11,0.000000
2074-06-12,0.000000
2074-06-13,0.000000
2074-06-14,0.000000
2074-06-15,0.000000
2074-06-16,3.852425
2074-06-17,2.179713
2074-06-18,4.220993
2074-06-19,0.522411
2074-06-20,0.000000
2074-06-21,3.680857
2074-06-22,2.033240
2074-06-23,0.000000
2074-06-24,0.000000
2074-06-25,0.000000
2074-06-26,0.000000
2074-06-27,0.000000
2074-06-28,0.000000
2074-06-29,0.000000
2074-06-30,0.000000
2074-07-01,0.000000
2074-07-02,0.334948
2074-07-03,0.000000
2074-07-04,0.000000
2074-07-05,0.000000
2074-07-06,0.000000
2074-07-07,0.000000
2074-07-08,0.000000
2074-07-09,0.000000
2074-07-10,0.750210
2074-07-11,0.000000
2074-07-12,0.000000
2074-07-13,0.000000
2074-07-14,0.000000
2074-07-15,0.000000
2074-07-16,0.000000
2074-07-17,0.000000
2074-07-18,0.000000
2074-07-19,0.000000
2074-07-20,0.284553
2074-07-21,0.000000
2074-07-22,0.000000
2074-07-23,0.000000
2074-07-24,0.000000
2074-07-25,0.000000
2074-07-26,0.000000
2074-07-27,0.000000
2074-07-28,0.000000
2074-07-29,0.000000
2074-07-30,0.000000
2074-07-31,0.000000
2074-08-01,0.000000
2074-08-02,0.000000
2074-08-03,0.000000
2074-08-04,0.000000
2074-08-05,0.000000
2074-08-06,0.381555
2074-08-07,0.744761
2074-08-08,1.600211
2074-08-09,0.000000
2074-08-10,1.396114
2074-08-11,0.000000
2074-08-12,0.000000
2074-08-13,0.000000
2074-08-14,0.000000
2074-08-15,0.000000
2074-08-16,0.000000
2074-08-17,0.000000
2074-08-18,0.000000
2074-08-19,0.000000
2074-08-20,0.000000
2074-08-21,0.000000
2074-08-22,0.000000
2074-08-23,0.000000
2074-08-24,0.000000
2074-08-25,0.484539
2074-08-26,0.000000
2074-08-27,0.000000
2074-08-28,0.000000
2074-08-29,0.000000
2074-08-30,0.000000
2074-08-31,0.000000
2074-09-01,0.000000
2074-09-02,0.000000
2074-09-03,0.000000
2074-09-04,0.000000
2074-09-05,0.000000
2074-09-06,0.000000
2074-09-07,0.000000
2074-09-08,0.000000
2074-09-09,0.410654
2074-09-10,4.148778
2074-09-11,39.191986
2074-09-12,39.289970
2074-09-13,27.197920
2074-09-14,3.087443
2074-09-15,4.803010
2074-09-16,0.497662
2074-09-17,0.468096
2074-09-18,9.139838
2074-09-19,14.597492
2074-09-20,21.813225
2074-09-21,21.872215
2074-09-22,56.802147
2074-09-23,103.761337
2074-09-24,47.255550
2074-09-25,14.247133
2074-09-26,0.000000
2074-09-27,0.000000
2074-09-28,0.000000
2074-09-29,0.533527
2074-09-30,3.280115
2074-10-01,0.000000
2074-10-02,0.000000
2074-10-03,0.343472
2074-10-04,3.313837
2074-10-05,0.000000
2074-10-06,0.000000
2074-10-07,0.000000
2074-10-08,0.000000
2074-10-09,0.000000
2074-10-10,0.000000
2074-10-11,0.000000
2074-10-12,0.920471
2074-10-13,1.118511
2074-10-14,0.000000
2074-10-15,0.000000
2074-10-16,0.000000
2074-10-17,14.474583
2074-10-18,3.426345
2074-10-19,5.697261
2074-10-20,0.000000
2074-10-21,28.173759
2074-10-22,2.221810
2074-10-23,0.398903
2074-10-24,4.310832
2074-10-25,0.281024
2074-10-26,0.000000
2074-10-27,4.823642
2074-10-28,0.319113
2074-10-29,0.000000
2074-10-30,0.000000
2074-10-31,0.391755
2074-11-01,0.760260
2074-11-02,0.667702
2074-11-03,0.000000
2074-11-04,0.000000
2074-11-05,1.540524
2074-11-06,0.000000
2074-11-07,0.000000
2074-11-08,0.000000
2074-11-09,0.815488
2074-11-10,0.560575
2074-11-11,0.000000
2074-11-12,1.337680
2074-11-13,0.000000
2074-11-14,0.000000
2074-11-15,0.000000
2074-11-16,0.000000
2074-11-17,0.000000
2074-11-18,0.000000
2074-11-19,0.000000
2074-11-20,0.000000
2074-11-21,0.000000
2074-11-22,0.000000
2074-11-23,0.000000
2074-11-24,2.727866
2074-11-25,2.652005
2074-11-26,0.993836
2074-11-27,35.603535
2074-11-28,0.816938
2074-11-29,13.874661
2074-11-30,18.307468
2074-12-01,0.000000
2074-12-02,0.000000
2074-12-03,0.000000
2074-12-04,0.000000
2074-12-05,0.000000
2074-12-06,0.000000
2074-12-07,0.000000
2074-12-08,0.475625
2074-12-09,0.000000
2074-12-10,7.329224
2074-12-11,5.087636
2074-12-12,1.868659
2074-12-13,0.805711
2074-12-14,36.865723
2074-12-15,0.000000
2074-12-16,0.000000
2074-12-17,0.000000
2074-12-18,0.000000
2074-12-19,0.000000
2074-12-20,0.623620
2074-12-21,0.000000
2074-12-22,0.314671
2074-12-23,0.000000
2074-12-24,0.000000
2074-12-25,0.284781
2074-12-26,0.336293
2074-12-27,0.000000
2074-12-28,0.000000
2074-12-29,0.000000
2074-12-30,0.000000
2074-12-31,0.000000
2075-01-01,0.295394
2075-01-02,0.000000
2075-01-03,0.000000
2075-01-04,1.037164
2075-01-05,0.000000
2075-01-06,0.299584
2075-01-07,0.000000
2075-01-08,0.000000
2075-01-09,0.000000
2075-01-10,0.000000
2075-01-11,1.147329
2075-01-12,1.625388
2075-01-13,2.293161
2075-01-14,1.951981
2075-01-15,0.000000
2075-01-16,0.000000
2075-01-17,2.492620
2075-01-18,28.754213
2075-01-19,0.000000
2075-01-20,0.000000
2075-01-21,0.000000
2075-01-22,0.000000
2075-01-23,0.000000
2075-01-24,0.000000
2075-01-25,0.000000
2075-01-26,0.000000
2075-01-27,0.000000
2075-01-28,0.000000
2075-01-29,0.000000
2075-01-30,2.031876
2075-01-31,3.681792
2075-02-01,0.000000
2075-02-02,0.000000
2075-02-03,0.000000
2075-02-04,0.000000
2075-02-05,0.000000
2075-02-06,0.597549
2075-02-07,0.000000
2075-02-08,0.000000
2075-02-09,0.000000
2075-02-10,0.283781
2075-02-11,0.000000
2075-02-12,0.000000
2075-02-13,0.000000
2075-02-14,0.000000
2075-02-15,0.000000
2075-02-16,0.000000
2075-02-17,0.000000
2075-02-18,0.000000
2075-02-19,0.000000
2075-02-20,2.392582
2075-02-21,0.000000
2075-02-22,0.000000
2075-02-23,0.000000
2075-02-24,0.000000
2075-02-25,0.000000
2075-02-26,0.000000
2075-02-27,5.323366
2075-02-28,1.286385
2075-03-01,1.130990
2075-03-02,0.000000
2075-03-03,5.533575
2075-03-04,11.385821
2075-03-05,0.000000
2075-03-06,0.000000
2075-03-07,0.000000
2075-03-08,0.000000
2075-03-09,0.000000
2075-03-10,0.000000
2075-03-11,0.000000
2075-03-12,0.000000
2075-03-13,0.000000
2075-03-14,0.000000
2075-03-15,0.292753
2075-03-16,0.000000
2075-03-17,0.000000
2075-03-18,0.000000
2075-03-19,0.000000
2075-03-20,0.658182
2075-03-21,0.000000
2075-03-22,1.311093
2075-03-23,2.075684
2075-03-24,0.000000
2075-03-25,16.260490
2075-03-26,1.438124
2075-03-27,0.000000
2075-03-28,0.000000
2075-03-29,0.000000
2075-03-30,0.000000
2075-03-31,0.000000
2075-04-01,0.000000
2075-04-02,0.000000
2075-04-03,0.000000
2075-04-04,0.000000
2075-04-05,0.000000
2075-04-06,0.000000
2075-04-07,0.000000
2075-04-08,0.000000
2075-04-09,0.000000
2075-04-10,10.724869
2075-04-11,4.197049
2075-04-12,0.000000
2075-04-13,0.000000
2075-04-14,4.949733
2075-04-15,5.717901
2075-04-16,0.000000
2075-04-17,0.468354
2075-04-18,0.000000
2075-04-19,0.000000
2075-04-20,0.000000
2075-04-21,0.000000
2075-04-22,0.000000
2075-04-23,0.000000
2075-04-24,0.000000
2075-04-25,0.000000
2075-04-26,0.000000
2075-04-27,0.000000
2075-04-28,0.387834
2075-04-29,2.530986
2075-04-30,0.000000
2075-05-01,0.000000
2075-05-02,0.455271
2075-05-03,0.000000
2075-05-04,0.000000
2075-05-05,0.000000
2075-05-06,0.000000
2075-05-07,0.000000
2075-05-08,0.000000
2075-05-09,0.000000
2075-05-10,0.000000
2075-05-11,0.000000
2075-05-12,0.000000
2075-05-13,0.000000
2075-05-14,0.000000
2075-05-15,0.000000
2075-05-16,0.000000
2075-05-17,0.000000
2075-05-18,0.000000
2075-05-19,0.000000
2075-05-20,0.000000
2075-05-21,0.000000
2075-05-22,0.000000
2075-05-23,3.284201
2075-05-24,10.359972
2075-05-25,0.000000
2075-05-26,0.000000
2075-05-27,0.000000
2075-05-28,0.000000
2075-05-29,0.000000
2075-05-30,0.000000
2075-05-31,0.000000
2075-06-01,0.000000
2075-06-02,0.000000
2075-06-03,0.000000
2075-06-04,0.000000
2075-06-05,0.000000
2075-06-06,0.000000
2075-06-07,0.000000
2075-06-08,0.000000
2075-06-09,0.000000
2075-06-10,0.000000
2075-06-11,0.000000
2075-06-12,0.000000
2075-06-13,0.000000
2075-06-14,0.000000
2075-06-15,0.000000
2075-06-16,0.000000
2075-06-17,0.000000
2075-06-18,0.000000
2075-06-19,0.000000
2075-06-20,0.000000
2075-06-21,0.000000
2075-06-22,0.000000
2075-06-23,0.000000
2075-06-24,0.000000
2075-06-25,0.000000
2075-06-26,0.000000
2075-06-27,1.441324
2075-06-28,0.752147
2075-06-29,0.000000
2075-06-30,2.904815
2075-07-01,4.051837
2075-07-02,57.536560
2075-07-03,22.531454
2075-07-04,7.674326
2075-07-05,6.814621
2075-07-06,16.808146
2075-07-07,75.976295
2075-07-08,72.855774
2075-07-09,43.585922
2075-07-10,33.242489
2075-07-11,56.751617
2075-07-12,36.231670
2075-07-13,25.656044
2075-07-14,10.175308
2075-07-15,15.942660
2075-07-16,4.232139
2075-07-17,1.573552
2075-07-18,0.000000
2075-07-19,0.000000
2075-07-20,0.000000
2075-07-21,0.000000
2075-07-22,0.000000
2075-07-23,1.334391
2075-07-24,0.000000
2075-07-25,0.000000
2075-07-26,0.000000
2075-07-27,0.000000
2075-07-28,4.223101
2075-07-29,43.990997
2075-07-30,26.423080
2075-07-31,10.969470
2075-08-01,1.778684
2075-08-02,0.779130
2075-08-03,0.629262
2075-08-04,5.251154
2075-08-05,2.392721
2075-08-06,0.000000
2075-08-07,4.611573
2075-08-08,8.303532
2075-08-09,33.393177
2075-08-10,16.374361
2075-08-11,6.603817
2075-08-12,18.272842
2075-08-13,13.756261
2075-08-14,2.079554
2075-08-15,2.608301
2075-08-16,0.661615
2075-08-17,0.000000
2075-08-18,0.000000
2075-08-19,0.000000
2075-08-20,0.913233
2075-08-21,0.000000
2075-08-22,0.000000
2075-08-23,0.000000
2075-08-24,0.000000
2075-08-25,0.000000
2075-08-26,0.000000
2075-08-27,0.000000
2075-08-28,0.000000
2075-08-29,0.000000
2075-08-30,0.000000
2075-08-31,0.000000
2075-09-01,0.969628
2075-09-02,0.000000
2075-09-03,0.000000
2075-09-04,1.970053
2075-09-05,3.858863
2075-09-06,2.177678
2075-09-07,0.000000
2075-09-08,0.000000
2075-09-09,2.853477
2075-09-10,9.934527
2075-09-11,4.676624
2075-09-12,0.342981
2075-09-13,4.971162
2075-09-14,1.449840
2075-09-15,0.352558
2075-09-16,0.000000
2075-09-17,0.000000
2075-09-18,0.284427
2075-09-19,0.000000
2075-09-20,1.122013
2075-09-21,0.430970
2075-09-22,0.000000
2075-09-23,0.000000
2075-09-24,0.000000
2075-09-25,0.000000
2075-09-26,0.000000
2075-09-27,0.000000
2075-09-28,0.000000
2075-09-29,0.000000
2075-09-30,0.000000
2075-10-01,0.000000
2075-10-02,0.000000
2075-10-03,0.000000
2075-10-04,0.000000
2075-10-05,0.000000
2075-10-06,1.731845
2075-10-07,17.936287
2075-10-08,18.253265
2075-10-09,0.367269
2075-10-10,0.374940
2075-10-11,0.416256
2075-10-12,0.373162
2075-10-13,0.000000
2075-10-14,0.000000
2075-10-15,0.000000
2075-10-16,0.000000
2075-10-17,0.000000
2075-10-18,0.000000
2075-10-19,0.000000
2075-10-20,0.000000
2075-10-21,0.000000
2075-10-22,0.000000
2075-10-23,0.000000
2075-10-24,0.000000
2075-10-25,0.000000
2075-10-26,0.000000
2075-10-27,0.000000
2075-10-28,0.000000
2075-10-29,0.000000
2075-10-30,0.000000
2075-10-31,0.000000
2075-11-01,0.000000
2075-11-02,0.000000
2075-11-03,0.000000
2075-11-04,0.000000
2075-11-05,0.608133
2075-11-06,0.000000
2075-11-07,1.844894
2075-11-08,12.220747
2075-11-09,1.226897
2075-11-10,2.753824
2075-11-11,3.673017
2075-11-12,0.000000
2075-11-13,0.000000
2075-11-14,0.000000
2075-11-15,2.603741
2075-11-16,34.014755
2075-11-17,38.195732
2075-11-18,0.000000
2075-11-19,0.000000
2075-11-20,0.000000
2075-11-21,0.000000
2075-11-22,0.000000
2075-11-23,0.000000
2075-11-24,0.000000
2075-11-25,0.000000
2075-11-26,0.989192
2075-11-27,0.000000
2075-11-28,0.000000
2075-11-29,0.000000
2075-11-30,0.000000
2075-12-01,0.000000
2075-12-02,0.000000
2075-12-03,22.648666
2075-12-04,11.007324
2075-12-05,0.000000
2075-12-06,0.000000
2075-12-07,0.000000
2075-12-08,0.000000
2075-12-09,0.000000
2075-12-10,0.000000
2075-12-11,0.000000
2075-12-12,0.000000
2075-12-13,0.000000
2075-12-14,0.000000
2075-12-15,0.000000
2075-12-16,1.843064
2075-12-17,0.000000
2075-12-18,0.000000
2075-12-19,0.000000
2075-12-20,0.000000
2075-12-21,0.000000
2075-12-22,0.000000
2075-12-23,0.000000
2075-12-24,0.000000
2075-12-25,0.000000
2075-12-26,0.000000
2075-12-27,0.000000
2075-12-28,0.000000
2075-12-29,0.430567
2075-12-30,0.000000
2075-12-31,0.000000
2076-01-01,0.000000
2076-01-02,0.000000
2076-01-03,4.728442
2076-01-04,1.634416
2076-01-05,0.000000
2076-01-06,0.000000
2076-01-07,1.165325
2076-01-08,0.901184
2076-01-09,0.000000
2076-01-10,2.623629
2076-01-11,0.000000
2076-01-12,0.000000
2076-01-13,0.000000
2076-01-14,0.000000
2076-01-15,0.000000
2076-01-16,0.000000
2076-01-17,0.000000
2076-01-18,0.000000
2076-01-19,0.000000
2076-01-20,0.000000
2076-01-21,0.000000
2076-01-22,0.000000
2076-01-23,0.000000
2076-01-24,27.991884
2076-01-25,5.639626
2076-01-26,0.000000
2076-01-27,1.351351
2076-01-28,0.640313
2076-01-29,0.000000
2076-01-30,0.000000
2076-01-31,0.000000
2076-02-01,0.000000
2076-02-02,0.000000
2076-02-03,0.000000
2076-02-04,0.512840
2076-02-05,0.000000
2076-02-06,0.000000
2076-02-07,0.000000
2076-02-08,0.000000
2076-02-09,0.000000
2076-02-10,0.000000
2076-02-11,0.000000
2076-02-12,0.000000
2076-02-13,0.000000
2076-02-14,0.000000
2076-02-15,0.000000
2076-02-16,0.000000
2076-02-17,0.000000
2076-02-18,0.000000
2076-02-19,0.000000
2076-02-20,0.300394
2076-02-21,9.564439
2076-02-22,5.363987
2076-02-23,0.919558
2076-02-24,0.000000
2076-02-25,0.000000
2076-02-26,0.000000
2076-02-27,0.000000
2076-02-28,0.000000
2076-02-29,0.000000
2076-03-01,0.000000
2076-03-02,0.000000
2076-03-03,0.000000
2076-03-04,0.000000
2076-03-05,0.000000
2076-03-06,0.000000
2076-03-07,0.000000
2076-03-08,0.000000
2076-03-09,0.000000
2076-03-10,0.000000
2076-03-11,0.000000
2076-03-12,0.000000
2076-03-13,0.000000
2076-03-14,0.000000
2076-03-15,14.271895
2076-03-16,6.936987
2076-03-17,2.327894
2076-03-18,11.004915
2076-03-19,4.633619
2076-03-20,0.000000
2076-03-21,0.000000
2076-03-22,0.000000
2076-03-23,16.748104
2076-03-24,1.443541
2076-03-25,0.000000
2076-03-26,0.000000
2076-03-27,0.351094
2076-03-28,1.575346
2076-03-29,2.657673
2076-03-30,0.000000
2076-03-31,0.372069
2076-04-01,0.000000
2076-04-02,14.936340
2076-04-03,29.072292
2076-04-04,4.760456
2076-04-05,0.577115
2076-04-06,0.000000
2076-04-07,0.000000
2076-04-08,0.000000
2076-04-09,0.000000
2076-04-10,0.000000
2076-04-11,0.000000
2076-04-12,0.000000
2076-04-13,0.000000
2076-04-14,0.000000
2076-04-15,0.000000
2076-04-16,0.000000
2076-04-17,0.000000
2076-04-18,0.000000
2076-04-19,0.000000
2076-04-20,0.000000
2076-04-21,0.000000
2076-04-22,0.000000
2076-04-23,0.000000
2076-04-24,0.000000
2076-04-25,0.000000
2076-04-26,0.000000
2076-04-27,0.000000
2076-04-28,0.000000
2076-04-29,0.000000
2076-04-30,0.000000
2076-05-01,0.000000
2076-05-02,0.000000
2076-05-03,0.000000
2076-05-04,0.282118
2076-05-05,0.000000
2076-05-06,0.443308
2076-05-07,0.408615
2076-05-08,10.964931
2076-05-09,24.948606
2076-05-10,0.581014
2076-05-11,0.000000
2076-05-12,0.000000
2076-05-13,3.170037
2076-05-14,0.733621
2076-05-15,0.000000
2076-05-16,4.224735
2076-05-17,0.000000
2076-05-18,0.000000
2076-05-19,0.000000
2076-05-20,0.000000
2076-05-21,0.000000
2076-05-22,0.000000
2076-05-23,1.341061
2076-05-24,6.090919
2076-05-25,0.000000
2076-05-26,0.000000
2076-05-27,0.000000
2076-05-28,0.945373
2076-05-29,1.747103
2076-05-30,4.643914
2076-05-31,25.046265
2076-06-01,16.646124
2076-06-02,2.461169
2076-06-03,0.000000
2076-06-04,0.000000
2076-06-05,0.000000
2076-06-06,0.000000
2076-06-07,0.000000
2076-06-08,0.000000
2076-06-09,0.000000
2076-06-10,0.000000
2076-06-11,1.151666
2076-06-12,0.000000
2076-06-13,0.000000
2076-06-14,1.899632
2076-06-15,1.824073
2076-06-16,0.000000
2076-06-17,0.000000
2076-06-18,0.000000
2076-06-19,0.318164
2076-06-20,0.000000
2076-06-21,0.000000
2076-06-22,0.000000
2076-06-23,0.000000
2076-06-24,0.000000
2076-06-25,1.030479
2076-06-26,0.000000
2076-06-27,0.000000
2076-06-28,0.000000
2076-06-29,0.787769
2076-06-30,0.000000
2076-07-01,0.000000
2076-07-02,0.000000
2076-07-03,0.000000
2076-07-04,0.000000
2076-07-05,0.000000
2076-07-06,0.348656
2076-07-07,0.000000
2076-07-08,0.000000
2076-07-09,0.000000
2076-07-10,0.000000
2076-07-11,0.000000
2076-07-12,0.000000
2076-07-13,0.000000
2076-07-14,0.000000
2076-07-15,0.000000
2076-07-16,0.000000
2076-07-17,0.000000
2076-07-18,3.543872
2076-07-19,0.000000
2076-07-20,0.000000
2076-07-21,0.000000
2076-07-22,0.648355
2076-07-23,0.000000
2076-07-24,0.000000
2076-07-25,0.000000
2076-07-26,0.000000
2076-07-27,0.000000
2076-07-28,0.000000
2076-07-29,0.000000
2076-07-30,0.000000
2076-07-31,0.000000
2076-08-01,0.000000
2076-08-02,0.000000
2076-08-03,0.000000
2076-08-04,0.000000
2076-08-05,1.345045
2076-08-06,2.601057
2076-08-07,0.000000
2076-08-08,0.000000
2076-08-09,0.000000
2076-08-10,0.000000
2076-08-11,0.000000
2076-08-12,0.521099
2076-08-13,26.004681
2076-08-14,61.664047
2076-08-15,3.031743
2076-08-16,6.832746
2076-08-17,1.301982
2076-08-18,1.186759
2076-08-19,0.000000
2076-08-20,0.000000
2076-08-21,0.000000
2076-08-22,0.000000
2076-08-23,1.069369
2076-08-24,0.553676
2076-08-25,3.931851
2076-08-26,2.000280
2076-08-27,1.908882
2076-08-28,1.277897
2076-08-29,0.936192
2076-08-30,0.000000
2076-08-31,0.000000
2076-09-01,0.000000
2076-09-02,0.000000
2076-09-03,0.000000
2076-09-04,0.000000
2076-09-05,0.000000
2076-09-06,0.000000
2076-09-07,0.000000
2076-09-08,0.000000
2076-09-09,0.000000
2076-09-10,0.335725
2076-09-11,0.000000
2076-09-12,0.000000
2076-09-13,0.000000
2076-09-14,0.450822
2076-09-15,8.729358
2076-09-16,11.391203
2076-09-17,17.256838
2076-09-18,50.915970
2076-09-19,41.902355
2076-09-20,4.702710
2076-09-21,0.477957
2076-09-22,0.540067
2076-09-23,0.000000
2076-09-24,0.000000
2076-09-25,0.000000
2076-09-26,0.000000
2076-09-27,0.000000
2076-09-28,0.485344
2076-09-29,0.000000
2076-09-30,0.774765
2076-10-01,3.565702
2076-10-02,0.000000
2076-10-03,0.000000
2076-10-04,0.000000
2076-10-05,0.893044
2076-10-06,0.878844
2076-10-07,2.077896
2076-10-08,0.000000
2076-10-09,0.000000
2076-10-10,4.502888
2076-10-11,9.277646
2076-10-12,0.000000
2076-10-13,0.826369
2076-10-14,0.739431
2076-10-15,0.000000
2076-10-16,0.000000
2076-10-17,0.000000
2076-10-18,0.000000
2076-10-19,1.499346
2076-10-20,3.478898
2076-10-21,19.783606
2076-10-22,5.667666
2076-10-23,0.000000
2076-10-24,0.000000
2076-10-25,0.000000
2076-10-26,0.000000
2076-10-27,0.000000
2076-10-28,0.000000
2076-10-29,0.000000
2076-10-30,0.000000
2076-10-31,0.000000
2076-11-01,0.000000
2076-11-02,0.000000
2076-11-03,0.000000
2076-11-04,0.000000
2076-11-05,0.000000
2076-11-06,0.697038
2076-11-07,0.000000
2076-11-08,0.000000
2076-11-09,0.000000
2076-11-10,0.000000
2076-11-11,0.000000
2076-11-12,0.000000
2076-11-13,0.000000
2076-11-14,0.000000
2076-11-15,0.000000
2076-11-16,0.000000
2076-11-17,0.000000
2076-11-18,0.541490
2076-11-19,0.435723
2076-11-20,0.000000
2076-11-21,0.000000
2076-11-22,0.000000
2076-11-23,0.000000
2076-11-24,0.000000
2076-11-25,0.000000
2076-11-26,0.000000
2076-11-27,11.878116
2076-11-28,3.712015
2076-11-29,4.306030
2076-11-30,5.926180
2076-12-01,0.000000
2076-12-02,0.000000
2076-12-03,0.000000
2076-12-04,0.000000
2076-12-05,0.000000
2076-12-06,0.000000
2076-12-07,0.000000
2076-12-08,0.000000
2076-12-09,0.000000
2076-12-10,5.079003
2076-12-11,0.000000
2076-12-12,0.000000
2076-12-13,0.000000
2076-12-14,0.000000
2076-12-15,0.000000
2076-12-16,0.000000
2076-12-17,0.000000
2076-12-18,0.000000
2076-12-19,0.000000
2076-12-20,0.000000
2076-12-21,11.390755
2076-12-22,2.125108
2076-12-23,0.000000
2076-12-24,0.000000
2076-12-25,0.761722
2076-12-26,100.789436
2076-12-27,71.168533
2076-12-28,5.297245
2076-12-29,0.000000
2076-12-30,5.080385
2076-12-31,0.000000
2077-01-01,0.000000
2077-01-02,0.000000
2077-01-03,0.000000
2077-01-04,0.000000
2077-01-05,0.000000
2077-01-06,0.000000
2077-01-07,0.000000
2077-01-08,0.884684
2077-01-09,0.000000
2077-01-10,0.000000
2077-01-11,0.000000
2077-01-12,0.000000
2077-01-13,1.668036
2077-01-14,0.000000
2077-01-15,0.000000
2077-01-16,0.000000
2077-01-17,0.000000
2077-01-18,0.000000
2077-01-19,0.000000
2077-01-20,0.346283
2077-01-21,0.556847
2077-01-22,10.050156
2077-01-23,2.532735
2077-01-24,4.680410
2077-01-25,0.000000
2077-01-26,0.000000
2077-01-27,0.000000
2077-01-28,3.802005
2077-01-29,0.000000
2077-01-30,0.000000
2077-01-31,0.000000
2077-02-01,0.000000
2077-02-02,0.000000
2077-02-03,0.000000
2077-02-04,0.000000
2077-02-05,0.000000
2077-02-06,0.000000
2077-02-07,0.000000
2077-02-08,11.351692
2077-02-09,11.568151
2077-02-10,0.000000
2077-02-11,0.000000
2077-02-12,0.000000
2077-02-13,0.000000
2077-02-14,0.000000
2077-02-15,0.000000
2077-02-16,0.000000
2077-02-17,0.000000
2077-02-18,0.000000
2077-02-19,9.490919
2077-02-20,5.310316
2077-02-21,0.000000
2077-02-22,0.000000
2077-02-23,0.000000
2077-02-24,0.000000
2077-02-25,0.000000
2077-02-26,0.000000
2077-02-27,0.000000
2077-02-28,0.000000
2077-03-01,0.000000
2077-03-02,0.000000
2077-03-03,0.000000
2077-03-04,0.000000
2077-03-05,9.671944
2077-03-06,10.079479
2077-03-07,32.049038
2077-03-08,0.930102
2077-03-09,0.000000
2077-03-10,0.000000
2077-03-11,0.000000
2077-03-12,0.000000
2077-03-13,3.985048
2077-03-14,2.984453
2077-03-15,0.000000
2077-03-16,3.083892
