#Variables:
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rsds_bcc-csm1-1_rcp45(Wm-2)"
2080-10-26,197.714447
2080-10-27,199.125641
2080-10-28,199.067535
2080-10-29,197.384415
2080-10-30,200.149155
2080-10-31,195.723618
2080-11-01,188.572205
2080-11-02,185.834335
2080-11-03,183.675186
2080-11-04,177.821381
2080-11-05,171.257034
2080-11-06,168.346954
2080-11-07,163.297256
2080-11-08,154.848724
2080-11-09,163.102112
2080-11-10,165.028412
2080-11-11,165.193054
2080-11-12,156.438202
2080-11-13,153.781281
2080-11-14,146.693481
2080-11-15,88.558777
2080-11-16,124.939102
2080-11-17,151.589706
2080-11-18,157.496902
2080-11-19,156.167664
2080-11-20,157.608124
2080-11-21,155.713196
2080-11-22,155.315872
2080-11-23,151.939133
2080-11-24,153.098434
2080-11-25,149.314468
2080-11-26,93.474434
2080-11-27,146.212021
2080-11-28,124.322800
2080-11-29,151.794830
2080-11-30,152.239548
2080-12-01,118.931870
2080-12-02,138.549408
2080-12-03,153.827896
2080-12-04,152.485748
2080-12-05,148.854370
2080-12-06,108.732811
2080-12-07,119.825623
2080-12-08,115.312027
2080-12-09,152.936707
2080-12-10,153.291214
2080-12-11,145.774307
2080-12-12,136.420593
2080-12-13,149.058914
2080-12-14,67.199387
2080-12-15,43.969185
2080-12-16,48.864254
2080-12-17,149.060455
2080-12-18,146.262650
2080-12-19,143.994202
2080-12-20,105.122101
2080-12-21,57.940742
2080-12-22,51.115467
2080-12-23,148.208374
2080-12-24,145.322006
2080-12-25,85.490150
2080-12-26,116.890419
2080-12-27,132.697937
2080-12-28,121.708427
2080-12-29,112.212570
2080-12-30,67.588577
2080-12-31,102.343384
2081-01-01,95.781487
2081-01-02,109.569122
2081-01-03,45.415047
2081-01-04,31.246185
2081-01-05,34.595276
2081-01-06,120.809021
2081-01-07,147.389954
2081-01-08,146.341934
2081-01-09,145.332932
2081-01-10,132.145203
2081-01-11,142.467041
2081-01-12,144.142059
2081-01-13,98.180984
2081-01-14,99.744133
2081-01-15,147.568497
2081-01-16,150.452682
2081-01-17,145.592865
2081-01-18,137.591110
2081-01-19,118.153191
2081-01-20,117.016708
2081-01-21,108.471169
2081-01-22,34.620026
2081-01-23,92.136864
2081-01-24,95.870674
2081-01-25,45.240185
2081-01-26,132.959686
2081-01-27,125.991302
2081-01-28,40.224186
2081-01-29,115.066521
2081-01-30,131.545044
2081-01-31,130.095291
2081-02-01,151.387680
2081-02-02,150.844849
2081-02-03,175.162918
2081-02-04,142.765701
2081-02-05,146.358475
2081-02-06,126.983383
2081-02-07,149.275818
2081-02-08,92.456741
2081-02-09,147.234894
2081-02-10,105.359612
2081-02-11,155.245377
2081-02-12,179.358612
2081-02-13,175.812424
2081-02-14,104.011894
2081-02-15,147.259293
2081-02-16,152.673676
2081-02-17,174.281113
2081-02-18,186.669403
2081-02-19,176.521271
2081-02-20,147.882584
2081-02-21,173.072311
2081-02-22,160.614319
2081-02-23,184.148499
2081-02-24,178.429276
2081-02-25,166.499771
2081-02-26,172.352066
2081-02-27,200.563644
2081-02-28,179.718536
2081-03-01,204.682724
2081-03-02,205.148712
2081-03-03,188.733047
2081-03-04,198.535461
2081-03-05,190.052216
2081-03-06,183.776138
2081-03-07,197.111755
2081-03-08,203.641312
2081-03-09,199.179535
2081-03-10,175.586197
2081-03-11,193.623337
2081-03-12,202.918259
2081-03-13,216.452423
2081-03-14,206.586838
2081-03-15,165.088593
2081-03-16,214.883148
2081-03-17,225.374374
2081-03-18,196.397934
2081-03-19,191.687439
2081-03-20,222.801910
2081-03-21,240.856522
2081-03-22,243.425781
2081-03-23,222.066589
2081-03-24,165.189301
2081-03-25,213.124756
2081-03-26,191.642792
2081-03-27,225.146637
2081-03-28,152.944641
2081-03-29,224.153381
2081-03-30,258.179688
2081-03-31,257.705750
2081-04-01,261.373932
2081-04-02,257.223938
2081-04-03,234.549149
2081-04-04,169.776825
2081-04-05,263.143890
2081-04-06,246.970047
2081-04-07,198.612656
2081-04-08,200.240479
2081-04-09,223.215027
2081-04-10,229.741333
2081-04-11,264.159393
2081-04-12,229.528320
2081-04-13,263.609100
2081-04-14,216.886398
2081-04-15,208.369919
2081-04-16,256.539520
2081-04-17,161.428604
2081-04-18,254.940201
2081-04-19,209.844254
2081-04-20,250.018585
2081-04-21,147.128494
2081-04-22,174.583008
2081-04-23,238.860718
2081-04-24,267.934235
2081-04-25,272.217407
2081-04-26,266.048157
2081-04-27,226.703156
2081-04-28,188.567261
2081-04-29,248.337173
2081-04-30,273.446991
2081-05-01,280.320801
2081-05-02,281.702698
2081-05-03,279.224304
2081-05-04,277.906586
2081-05-05,285.497955
2081-05-06,283.058716
2081-05-07,286.288971
2081-05-08,290.271332
2081-05-09,193.312698
2081-05-10,237.530609
2081-05-11,266.706726
2081-05-12,280.633881
2081-05-13,281.134827
2081-05-14,266.884766
2081-05-15,258.039764
2081-05-16,275.626007
2081-05-17,236.200241
2081-05-18,195.608032
2081-05-19,213.770325
2081-05-20,203.585968
2081-05-21,232.565170
2081-05-22,215.944565
2081-05-23,260.100647
2081-05-24,273.809143
2081-05-25,278.036743
2081-05-26,319.768677
2081-05-27,325.029205
2081-05-28,282.748657
2081-05-29,315.476776
2081-05-30,251.841507
2081-05-31,316.547852
2081-06-01,278.569916
2081-06-02,241.542435
2081-06-03,188.089554
2081-06-04,243.257767
2081-06-05,280.526581
2081-06-06,287.336060
2081-06-07,319.761719
2081-06-08,320.666077
2081-06-09,321.361176
2081-06-10,293.817078
2081-06-11,259.782257
2081-06-12,319.134003
2081-06-13,253.370041
2081-06-14,219.166077
2081-06-15,299.739227
2081-06-16,304.593811
2081-06-17,241.491440
2081-06-18,247.379868
2081-06-19,254.105255
2081-06-20,318.409332
2081-06-21,318.664154
2081-06-22,320.265869
2081-06-23,321.990479
2081-06-24,315.136108
2081-06-25,314.469513
2081-06-26,316.950165
2081-06-27,305.157288
2081-06-28,325.973663
2081-06-29,327.459076
2081-06-30,340.425903
2081-07-01,339.066895
2081-07-02,337.641357
2081-07-03,327.652710
2081-07-04,321.449524
2081-07-05,325.179718
2081-07-06,322.292236
2081-07-07,327.265686
2081-07-08,320.831360
2081-07-09,302.770294
2081-07-10,312.241608
2081-07-11,316.334167
2081-07-12,322.865570
2081-07-13,336.734711
2081-07-14,321.197662
2081-07-15,296.453369
2081-07-16,256.136780
2081-07-17,315.859161
2081-07-18,333.410706
2081-07-19,341.854919
2081-07-20,336.054108
2081-07-21,341.042786
2081-07-22,342.636230
2081-07-23,342.157349
2081-07-24,273.888702
2081-07-25,314.522217
2081-07-26,336.936646
2081-07-27,340.547485
2081-07-28,336.288940
2081-07-29,332.261810
2081-07-30,321.288361
2081-07-31,322.980225
2081-08-01,333.062164
2081-08-02,305.765289
2081-08-03,311.553528
2081-08-04,318.624878
2081-08-05,319.655579
2081-08-06,313.193939
2081-08-07,292.568695
2081-08-08,313.254913
2081-08-09,313.237885
2081-08-10,310.166962
2081-08-11,291.155090
2081-08-12,306.144958
2081-08-13,312.183563
2081-08-14,309.983917
2081-08-15,305.735718
2081-08-16,296.435974
2081-08-17,304.548340
2081-08-18,299.726807
2081-08-19,188.344208
2081-08-20,149.434067
2081-08-21,153.837234
2081-08-22,209.111359
2081-08-23,208.584900
2081-08-24,162.581802
2081-08-25,148.967758
2081-08-26,154.527618
2081-08-27,182.602356
2081-08-28,225.358566
2081-08-29,294.228027
2081-08-30,283.503265
2081-08-31,288.720001
2081-09-01,297.065582
2081-09-02,292.930908
2081-09-03,268.163696
2081-09-04,287.231781
2081-09-05,283.278137
2081-09-06,289.955719
2081-09-07,284.438385
2081-09-08,274.344940
2081-09-09,273.603088
2081-09-10,287.187195
2081-09-11,273.649841
2081-09-12,259.554413
2081-09-13,286.752075
2081-09-14,240.089432
2081-09-15,204.123184
2081-09-16,256.400482
2081-09-17,275.489746
2081-09-18,280.876221
2081-09-19,278.068298
2081-09-20,270.559998
2081-09-21,174.462875
2081-09-22,169.630539
2081-09-23,177.934570
2081-09-24,208.647278
2081-09-25,229.478577
2081-09-26,264.914673
2081-09-27,264.125427
2081-09-28,129.222351
2081-09-29,186.199493
2081-09-30,221.070862
2081-10-01,134.142334
2081-10-02,173.014572
2081-10-03,170.966782
2081-10-04,115.920982
2081-10-05,183.597961
2081-10-06,204.723923
2081-10-07,218.964386
2081-10-08,225.509308
2081-10-09,216.594391
2081-10-10,186.084671
2081-10-11,211.450775
2081-10-12,203.526672
2081-10-13,158.446701
2081-10-14,133.767380
2081-10-15,166.432632
2081-10-16,205.065079
2081-10-17,197.532700
2081-10-18,161.316986
2081-10-19,151.920807
2081-10-20,157.060440
2081-10-21,190.406372
2081-10-22,205.937622
2081-10-23,203.363586
2081-10-24,200.646072
2081-10-25,201.883270
2081-10-26,161.409393
2081-10-27,116.811981
2081-10-28,167.353546
2081-10-29,168.820099
2081-10-30,172.940552
2081-10-31,183.929138
2081-11-01,139.752197
2081-11-02,177.730606
2081-11-03,186.977814
2081-11-04,174.481995
2081-11-05,163.493454
2081-11-06,124.348145
2081-11-07,156.042526
2081-11-08,149.045700
2081-11-09,161.581268
2081-11-10,175.853546
2081-11-11,168.897537
2081-11-12,158.992462
2081-11-13,158.325470
2081-11-14,155.784637
2081-11-15,150.778061
2081-11-16,126.684418
2081-11-17,49.382378
2081-11-18,154.041534
2081-11-19,155.237885
2081-11-20,147.882904
2081-11-21,131.602814
2081-11-22,146.181931
2081-11-23,153.176834
2081-11-24,150.602798
2081-11-25,152.787231
2081-11-26,150.849792
2081-11-27,151.522461
2081-11-28,151.660263
2081-11-29,150.980789
2081-11-30,143.346436
2081-12-01,149.935364
2081-12-02,150.040695
2081-12-03,151.222778
2081-12-04,58.822899
2081-12-05,127.015495
2081-12-06,129.640381
2081-12-07,147.881058
2081-12-08,95.294861
2081-12-09,138.527924
2081-12-10,147.073517
2081-12-11,152.270294
2081-12-12,106.493881
2081-12-13,127.251923
2081-12-14,133.720169
2081-12-15,136.701996
2081-12-16,148.039673
2081-12-17,145.812881
2081-12-18,146.583817
2081-12-19,144.072952
2081-12-20,145.968887
2081-12-21,144.638641
2081-12-22,140.746658
2081-12-23,146.670319
2081-12-24,148.036682
2081-12-25,142.967712
2081-12-26,143.829788
2081-12-27,145.233856
2081-12-28,144.522476
2081-12-29,145.040802
2081-12-30,146.479309
2081-12-31,138.085953
2082-01-01,144.517227
2082-01-02,145.528519
2082-01-03,144.908524
2082-01-04,145.501785
2082-01-05,142.869537
2082-01-06,125.943192
2082-01-07,99.718094
2082-01-08,133.496094
2082-01-09,149.727875
2082-01-10,149.091812
2082-01-11,150.832733
2082-01-12,148.801987
2082-01-13,149.760071
2082-01-14,144.423904
2082-01-15,141.407242
2082-01-16,45.501785
2082-01-17,104.659592
2082-01-18,92.467049
2082-01-19,108.875511
2082-01-20,144.613693
2082-01-21,149.206223
2082-01-22,138.898972
2082-01-23,38.928238
2082-01-24,135.938217
2082-01-25,126.403191
2082-01-26,138.803848
2082-01-27,155.341949
2082-01-28,152.148346
2082-01-29,147.194748
2082-01-30,139.371796
2082-01-31,157.440704
2082-02-01,168.623489
2082-02-02,146.690002
2082-02-03,148.737030
2082-02-04,154.083557
2082-02-05,175.769882
2082-02-06,175.764420
2082-02-07,144.642395
2082-02-08,175.445496
2082-02-09,174.715591
2082-02-10,80.939819
2082-02-11,148.218857
2082-02-12,175.592819
2082-02-13,175.765594
2082-02-14,176.532059
2082-02-15,169.815338
2082-02-16,181.549408
2082-02-17,188.404739
2082-02-18,109.879555
2082-02-19,193.910721
2082-02-20,191.545914
2082-02-21,182.791809
2082-02-22,194.686157
2082-02-23,196.187210
2082-02-24,171.684113
2082-02-25,198.181549
2082-02-26,183.867859
2082-02-27,107.668289
2082-02-28,123.007706
2082-03-01,88.425079
2082-03-02,129.394806
2082-03-03,206.446732
2082-03-04,201.306671
2082-03-05,210.940781
2082-03-06,127.500320
2082-03-07,101.314499
2082-03-08,206.476013
2082-03-09,205.105728
2082-03-10,192.971634
2082-03-11,206.246140
2082-03-12,209.927612
2082-03-13,151.620331
2082-03-14,109.309906
2082-03-15,180.886871
2082-03-16,134.970581
2082-03-17,126.823563
2082-03-18,153.832993
2082-03-19,209.292892
2082-03-20,219.768433
2082-03-21,226.038345
2082-03-22,244.230301
2082-03-23,230.546921
2082-03-24,240.083130
2082-03-25,245.056625
2082-03-26,240.355774
2082-03-27,231.497543
2082-03-28,244.052719
2082-03-29,112.393112
2082-03-30,223.602112
2082-03-31,251.888245
2082-04-01,265.278687
2082-04-02,265.040649
2082-04-03,171.990845
2082-04-04,127.770546
2082-04-05,266.617188
2082-04-06,266.272217
2082-04-07,185.633759
2082-04-08,234.248459
2082-04-09,271.037323
2082-04-10,272.359894
2082-04-11,247.178406
2082-04-12,220.041153
2082-04-13,195.877670
2082-04-14,215.218872
2082-04-15,265.298553
2082-04-16,272.437897
2082-04-17,274.163971
2082-04-18,274.041473
2082-04-19,269.610474
2082-04-20,272.193604
2082-04-21,278.572296
2082-04-22,275.882202
2082-04-23,275.311066
2082-04-24,272.295532
2082-04-25,254.434021
2082-04-26,220.803650
2082-04-27,277.319427
2082-04-28,281.217163
2082-04-29,280.965485
2082-04-30,213.019073
2082-05-01,274.588043
2082-05-02,283.001251
2082-05-03,285.407013
2082-05-04,283.027344
2082-05-05,260.184387
2082-05-06,282.985291
2082-05-07,267.771912
2082-05-08,237.423950
2082-05-09,235.826080
2082-05-10,248.717484
2082-05-11,267.841339
2082-05-12,275.437134
2082-05-13,271.629578
2082-05-14,260.202148
2082-05-15,220.349472
2082-05-16,253.985336
2082-05-17,261.619263
2082-05-18,271.518005
2082-05-19,285.405853
2082-05-20,274.149994
2082-05-21,280.863068
2082-05-22,278.494232
2082-05-23,258.546417
2082-05-24,264.674683
2082-05-25,266.304626
2082-05-26,235.427246
2082-05-27,204.573029
2082-05-28,192.820496
2082-05-29,228.767868
2082-05-30,284.302826
2082-05-31,320.554077
2082-06-01,320.860535
2082-06-02,318.993347
2082-06-03,319.563446
2082-06-04,318.943848
2082-06-05,242.128357
2082-06-06,313.017334
2082-06-07,245.867783
2082-06-08,230.838654
2082-06-09,226.029129
2082-06-10,183.011032
2082-06-11,172.731003
2082-06-12,302.280121
2082-06-13,265.537628
2082-06-14,282.524658
2082-06-15,266.562592
2082-06-16,319.184479
2082-06-17,332.605835
2082-06-18,328.180634
2082-06-19,317.092499
2082-06-20,260.391449
2082-06-21,278.326813
2082-06-22,272.572144
2082-06-23,300.699097
2082-06-24,298.816132
2082-06-25,314.635712
2082-06-26,315.927826
2082-06-27,320.480713
2082-06-28,323.718018
2082-06-29,318.243042
2082-06-30,278.014954
2082-07-01,316.059875
2082-07-02,334.095703
2082-07-03,240.587326
2082-07-04,303.908142
2082-07-05,323.574341
2082-07-06,301.923157
2082-07-07,318.444092
2082-07-08,338.016022
2082-07-09,339.448853
2082-07-10,324.310974
2082-07-11,287.132416
2082-07-12,261.071594
2082-07-13,322.237061
2082-07-14,244.168839
2082-07-15,255.425385
2082-07-16,319.122803
2082-07-17,328.303741
2082-07-18,252.953583
2082-07-19,255.235443
2082-07-20,260.186981
2082-07-21,331.936829
2082-07-22,335.665070
2082-07-23,335.697388
2082-07-24,335.372986
2082-07-25,326.604065
2082-07-26,333.664001
2082-07-27,337.222107
2082-07-28,330.910187
2082-07-29,334.599304
2082-07-30,336.871979
2082-07-31,329.723907
2082-08-01,297.987946
2082-08-02,299.509125
2082-08-03,320.248138
2082-08-04,286.252747
2082-08-05,287.965088
2082-08-06,309.668274
2082-08-07,310.285919
2082-08-08,310.162964
2082-08-09,321.606934
2082-08-10,309.360260
2082-08-11,318.764343
2082-08-12,320.644012
2082-08-13,263.011047
2082-08-14,219.874771
2082-08-15,220.427231
2082-08-16,235.965179
2082-08-17,238.354050
2082-08-18,283.321686
2082-08-19,288.507660
2082-08-20,243.045944
2082-08-21,184.911667
2082-08-22,213.528702
2082-08-23,216.245071
2082-08-24,202.699646
2082-08-25,247.479462
2082-08-26,288.532715
2082-08-27,262.647064
2082-08-28,201.667618
2082-08-29,252.982498
2082-08-30,298.729706
2082-08-31,282.802185
2082-09-01,280.891449
2082-09-02,277.460022
2082-09-03,175.962372
2082-09-04,185.833679
2082-09-05,177.294495
2082-09-06,77.389862
2082-09-07,222.016251
2082-09-08,231.776871
2082-09-09,262.394379
2082-09-10,231.346054
2082-09-11,280.806549
2082-09-12,285.546783
2082-09-13,290.600922
2082-09-14,285.902557
2082-09-15,253.959473
2082-09-16,211.111465
2082-09-17,229.637772
2082-09-18,222.970871
2082-09-19,215.760193
2082-09-20,223.403488
2082-09-21,218.901642
2082-09-22,185.728134
2082-09-23,188.757980
2082-09-24,193.824707
2082-09-25,177.662872
2082-09-26,148.198822
2082-09-27,172.325424
2082-09-28,169.080994
2082-09-29,194.505447
2082-09-30,240.841217
2082-10-01,197.740158
2082-10-02,179.368073
2082-10-03,143.554794
2082-10-04,107.753319
2082-10-05,117.152756
2082-10-06,157.386398
2082-10-07,210.523560
2082-10-08,218.885269
2082-10-09,221.823410
2082-10-10,193.608231
2082-10-11,214.884933
2082-10-12,209.300293
2082-10-13,209.198730
2082-10-14,169.563324
2082-10-15,135.576553
2082-10-16,158.563400
2082-10-17,62.541798
2082-10-18,199.764404
2082-10-19,207.332825
2082-10-20,208.704071
2082-10-21,204.717865
2082-10-22,202.899261
2082-10-23,203.486847
2082-10-24,199.775970
2082-10-25,194.097839
2082-10-26,191.728546
2082-10-27,193.142822
2082-10-28,194.426178
2082-10-29,189.484787
2082-10-30,187.020721
2082-10-31,177.466843
2082-11-01,174.716980
2082-11-02,108.400063
2082-11-03,141.949844
2082-11-04,110.736824
2082-11-05,93.865799
2082-11-06,122.899536
2082-11-07,161.296829
2082-11-08,147.601532
2082-11-09,148.300522
2082-11-10,143.812469
2082-11-11,158.196274
2082-11-12,159.696945
2082-11-13,158.674393
2082-11-14,151.426010
2082-11-15,159.571274
2082-11-16,160.178162
2082-11-17,156.466446
2082-11-18,67.916191
2082-11-19,66.934509
2082-11-20,87.250519
2082-11-21,57.044270
2082-11-22,94.855431
2082-11-23,128.235291
2082-11-24,148.554657
2082-11-25,154.517776
2082-11-26,155.746246
2082-11-27,151.776917
2082-11-28,152.509369
2082-11-29,151.236450
2082-11-30,67.392082
2082-12-01,37.595657
2082-12-02,40.732727
2082-12-03,132.881958
2082-12-04,145.202682
2082-12-05,126.815239
2082-12-06,104.991295
2082-12-07,79.775253
2082-12-08,128.383865
2082-12-09,143.063019
2082-12-10,121.108810
2082-12-11,93.431343
2082-12-12,39.835747
2082-12-13,130.208298
2082-12-14,113.492607
2082-12-15,146.013870
2082-12-16,148.611237
2082-12-17,145.306061
2082-12-18,145.931610
2082-12-19,140.504150
2082-12-20,90.707321
2082-12-21,109.913361
2082-12-22,147.042404
2082-12-23,140.782104
2082-12-24,142.501602
2082-12-25,114.033470
2082-12-26,118.719711
2082-12-27,139.936752
2082-12-28,127.263138
2082-12-29,141.998001
2082-12-30,142.352646
2082-12-31,140.012878
2083-01-01,113.494507
2083-01-02,142.103516
2083-01-03,144.272827
2083-01-04,141.888687
2083-01-05,143.971008
2083-01-06,143.307312
2083-01-07,145.569733
2083-01-08,138.365479
2083-01-09,46.169968
2083-01-10,131.833069
2083-01-11,148.476227
2083-01-12,147.083710
2083-01-13,140.176788
2083-01-14,90.223091
2083-01-15,144.905396
2083-01-16,132.658936
2083-01-17,139.005524
2083-01-18,127.634056
2083-01-19,131.813522
2083-01-20,53.901554
2083-01-21,81.943626
2083-01-22,142.419434
2083-01-23,109.557129
2083-01-24,128.233414
2083-01-25,121.394569
2083-01-26,114.992058
2083-01-27,146.975906
2083-01-28,162.743073
2083-01-29,165.010117
2083-01-30,131.852966
2083-01-31,149.149811
2083-02-01,154.283585
2083-02-02,158.587784
2083-02-03,129.031967
2083-02-04,169.898697
2083-02-05,176.839890
2083-02-06,173.512360
2083-02-07,174.677399
2083-02-08,175.382629
2083-02-09,141.526459
2083-02-10,173.538849
2083-02-11,178.279022
2083-02-12,179.844650
2083-02-13,178.506561
2083-02-14,178.112411
2083-02-15,186.292557
2083-02-16,185.657410
2083-02-17,160.736618
2083-02-18,185.383102
2083-02-19,137.281891
2083-02-20,189.160583
2083-02-21,196.015884
2083-02-22,197.613464
2083-02-23,195.430496
2083-02-24,189.045135
2083-02-25,160.100937
2083-02-26,204.693527
2083-02-27,199.700333
2083-02-28,157.549881
2083-03-01,204.506104
2083-03-02,209.516968
2083-03-03,212.572159
2083-03-04,202.501450
2083-03-05,83.522499
2083-03-06,196.465683
2083-03-07,214.526443
2083-03-08,214.848755
2083-03-09,212.320175
2083-03-10,210.343018
2083-03-11,214.697998
2083-03-12,203.927460
2083-03-13,212.948883
2083-03-14,200.920639
2083-03-15,217.144669
2083-03-16,218.034378
2083-03-17,230.972382
2083-03-18,222.197006
2083-03-19,205.005035
2083-03-20,219.742172
2083-03-21,209.958496
2083-03-22,206.960510
2083-03-23,237.521805
2083-03-24,247.528717
2083-03-25,227.493179
2083-03-26,239.225311
2083-03-27,210.775970
2083-03-28,200.976120
2083-03-29,209.750885
2083-03-30,209.711273
2083-03-31,229.376434
2083-04-01,229.613663
2083-04-02,258.827972
2083-04-03,261.922272
2083-04-04,246.174530
2083-04-05,266.859406
2083-04-06,266.566803
2083-04-07,238.543503
2083-04-08,235.703751
2083-04-09,189.830017
2083-04-10,259.259460
2083-04-11,268.922119
2083-04-12,217.484604
2083-04-13,240.579803
2083-04-14,206.105652
2083-04-15,218.411636
2083-04-16,241.570633
2083-04-17,239.109283
2083-04-18,271.067871
2083-04-19,272.110565
2083-04-20,272.534241
2083-04-21,253.272171
2083-04-22,273.635132
2083-04-23,277.443909
2083-04-24,275.740875
2083-04-25,273.793549
2083-04-26,258.467224
2083-04-27,224.309753
2083-04-28,258.539764
2083-04-29,263.368225
2083-04-30,263.136078
2083-05-01,276.110962
2083-05-02,273.119568
2083-05-03,275.201843
2083-05-04,226.171005
2083-05-05,206.188248
2083-05-06,235.482819
2083-05-07,253.022644
2083-05-08,277.868652
2083-05-09,281.321930
2083-05-10,268.243683
2083-05-11,262.830536
2083-05-12,273.676971
2083-05-13,253.739868
2083-05-14,271.090027
2083-05-15,273.302795
2083-05-16,284.980591
2083-05-17,286.311798
2083-05-18,285.024963
2083-05-19,282.101349
2083-05-20,279.428284
2083-05-21,290.988831
2083-05-22,291.411987
2083-05-23,323.007233
2083-05-24,282.406067
2083-05-25,319.007111
2083-05-26,270.975403
2083-05-27,279.973053
2083-05-28,221.233902
2083-05-29,244.009079
2083-05-30,229.940048
2083-05-31,193.951340
2083-06-01,303.592590
2083-06-02,266.641815
2083-06-03,261.237000
2083-06-04,234.616867
2083-06-05,218.308945
2083-06-06,290.393860
2083-06-07,321.276855
2083-06-08,319.852875
2083-06-09,270.150879
2083-06-10,284.441254
2083-06-11,232.318192
2083-06-12,197.662598
2083-06-13,188.119919
2083-06-14,244.044342
2083-06-15,251.386765
2083-06-16,276.377441
2083-06-17,303.923126
2083-06-18,287.945251
2083-06-19,318.987701
2083-06-20,320.428406
2083-06-21,318.859650
2083-06-22,319.905426
2083-06-23,335.381073
2083-06-24,340.612762
2083-06-25,340.454712
2083-06-26,343.307495
2083-06-27,296.039856
2083-06-28,319.609375
2083-06-29,273.631775
2083-06-30,319.732666
2083-07-01,319.647736
2083-07-02,320.829102
2083-07-03,320.624756
2083-07-04,323.917755
2083-07-05,335.994171
2083-07-06,338.776947
2083-07-07,319.562805
2083-07-08,321.548828
2083-07-09,334.005280
2083-07-10,331.718445
2083-07-11,272.010956
2083-07-12,297.322021
2083-07-13,290.896576
2083-07-14,226.774734
2083-07-15,226.003708
2083-07-16,216.284653
2083-07-17,250.330582
2083-07-18,321.417175
2083-07-19,338.062500
2083-07-20,325.644653
2083-07-21,268.874756
2083-07-22,214.418854
2083-07-23,228.015747
2083-07-24,261.689636
2083-07-25,315.981110
2083-07-26,320.279083
2083-07-27,332.154846
2083-07-28,321.086517
2083-07-29,323.803772
2083-07-30,322.163971
2083-07-31,322.668152
2083-08-01,327.102173
2083-08-02,329.367279
2083-08-03,326.561279
2083-08-04,330.333496
2083-08-05,334.743164
2083-08-06,329.641235
2083-08-07,320.891144
2083-08-08,324.124756
2083-08-09,309.508087
2083-08-10,312.670929
2083-08-11,323.396851
2083-08-12,313.013580
2083-08-13,305.399689
2083-08-14,289.403473
2083-08-15,312.462341
2083-08-16,309.566345
2083-08-17,306.164276
2083-08-18,298.742157
2083-08-19,295.615082
2083-08-20,302.580994
2083-08-21,309.597046
2083-08-22,300.729309
2083-08-23,294.130005
2083-08-24,235.880295
2083-08-25,222.085632
2083-08-26,226.977249
2083-08-27,222.890793
2083-08-28,296.427856
2083-08-29,311.169098
2083-08-30,311.759857
2083-08-31,309.209167
2083-09-01,309.866302
2083-09-02,300.983002
2083-09-03,301.615723
2083-09-04,296.233459
2083-09-05,293.781067
2083-09-06,259.086304
2083-09-07,202.274811
2083-09-08,199.961319
2083-09-09,215.294434
2083-09-10,233.644531
2083-09-11,205.172684
2083-09-12,227.684433
2083-09-13,277.741211
2083-09-14,274.672119
2083-09-15,275.624603
2083-09-16,278.797394
2083-09-17,270.761566
2083-09-18,272.075989
2083-09-19,279.718445
2083-09-20,276.182800
2083-09-21,263.021881
2083-09-22,239.681793
2083-09-23,243.918686
2083-09-24,270.613617
2083-09-25,266.020294
2083-09-26,271.242828
2083-09-27,269.054565
2083-09-28,263.628754
2083-09-29,210.955048
2083-09-30,228.082687
2083-10-01,194.198257
2083-10-02,177.953506
2083-10-03,156.258530
2083-10-04,124.680687
2083-10-05,224.675598
2083-10-06,245.216965
2083-10-07,218.304001
2083-10-08,217.768112
2083-10-09,219.225143
2083-10-10,213.476151
2083-10-11,193.319489
2083-10-12,212.760544
2083-10-13,210.825348
2083-10-14,209.260513
2083-10-15,209.221954
2083-10-16,209.037735
2083-10-17,206.130203
2083-10-18,206.497726
2083-10-19,190.854477
2083-10-20,174.506165
2083-10-21,174.709351
2083-10-22,191.545959
2083-10-23,194.451767
2083-10-24,159.993332
2083-10-25,204.272675
2083-10-26,201.001022
2083-10-27,198.782257
2083-10-28,152.765747
2083-10-29,169.769608
2083-10-30,154.160599
2083-10-31,167.372498
2083-11-01,162.462662
2083-11-02,158.764023
2083-11-03,170.335129
2083-11-04,150.908203
2083-11-05,165.831421
2083-11-06,161.531525
2083-11-07,147.137527
2083-11-08,116.805695
2083-11-09,83.321060
2083-11-10,61.233982
2083-11-11,37.624264
2083-11-12,144.520264
2083-11-13,149.363541
2083-11-14,154.700668
2083-11-15,158.034668
2083-11-16,156.438156
2083-11-17,92.622253
2083-11-18,153.369827
2083-11-19,150.419708
2083-11-20,154.155685
2083-11-21,155.740082
2083-11-22,150.537292
2083-11-23,143.639832
2083-11-24,102.027908
2083-11-25,152.439850
2083-11-26,152.889771
2083-11-27,150.496750
2083-11-28,152.952744
2083-11-29,89.129097
2083-11-30,143.433289
2083-12-01,151.231827
2083-12-02,147.954773
2083-12-03,134.629303
2083-12-04,46.529469
2083-12-05,76.255875
2083-12-06,127.501762
2083-12-07,126.714539
2083-12-08,130.102585
2083-12-09,150.691559
2083-12-10,150.886871
2083-12-11,101.511955
2083-12-12,146.168930
2083-12-13,123.423729
2083-12-14,58.133720
2083-12-15,41.297226
2083-12-16,71.887161
