#Variables:
#uas_bcc-csm1-1_historical(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_historical(ms-1)"
1996-11-24,-1.065481
1996-11-25,-3.574624
1996-11-26,-2.677227
1996-11-27,-0.255825
1996-11-28,-0.709865
1996-11-29,0.873613
1996-11-30,1.161494
1996-12-01,-0.087524
1996-12-02,-3.726835
1996-12-03,-5.821249
1996-12-04,-2.258291
1996-12-05,0.361929
1996-12-06,-2.261434
1996-12-07,-2.535352
1996-12-08,0.160332
1996-12-09,-1.832191
1996-12-10,-3.294936
1996-12-11,-0.705232
1996-12-12,-1.316704
1996-12-13,0.160816
1996-12-14,-2.372607
1996-12-15,-4.694893
1996-12-16,-0.344218
1996-12-17,0.079152
1996-12-18,-3.467199
1996-12-19,-2.078358
1996-12-20,2.399171
1996-12-21,6.829733
1996-12-22,6.102678
1996-12-23,4.971659
1996-12-24,1.795478
1996-12-25,3.629189
1996-12-26,4.973980
1996-12-27,-1.148304
1996-12-28,-1.623976
1996-12-29,2.324828
1996-12-30,1.075994
1996-12-31,1.944184
1997-01-01,-0.340159
1997-01-02,2.845975
1997-01-03,-1.195070
1997-01-04,-0.021909
1997-01-05,-2.399228
1997-01-06,3.016252
1997-01-07,-4.418486
1997-01-08,-0.598822
1997-01-09,-1.715476
1997-01-10,-3.753772
1997-01-11,0.620079
1997-01-12,2.668182
1997-01-13,0.077747
1997-01-14,-0.954367
1997-01-15,0.530135
1997-01-16,-0.000002
1997-01-17,2.981113
1997-01-18,-2.422615
1997-01-19,-4.344882
1997-01-20,-3.498413
1997-01-21,-3.442450
1997-01-22,-2.729687
1997-01-23,0.462326
1997-01-24,3.204397
1997-01-25,2.646900
1997-01-26,-1.606202
1997-01-27,0.880606
1997-01-28,3.288930
1997-01-29,2.682179
1997-01-30,3.044697
1997-01-31,-0.771089
1997-02-01,-5.203656
1997-02-02,-1.431238
1997-02-03,0.706117
1997-02-04,3.830707
1997-02-05,-0.564576
1997-02-06,-4.486192
1997-02-07,-0.492266
1997-02-08,-1.318024
1997-02-09,-3.261023
1997-02-10,-4.743427
1997-02-11,-2.683298
1997-02-12,2.815752
1997-02-13,-0.534240
1997-02-14,-2.379532
1997-02-15,-2.859244
1997-02-16,-2.420333
1997-02-17,0.172344
1997-02-18,0.443493
1997-02-19,3.323625
1997-02-20,2.750965
1997-02-21,5.667488
1997-02-22,-2.559763
1997-02-23,1.339323
1997-02-24,6.373071
1997-02-25,2.678607
1997-02-26,-1.326884
1997-02-27,0.227982
1997-02-28,1.418083
1997-03-01,-0.501101
1997-03-02,1.183807
1997-03-03,5.203965
1997-03-04,3.440861
1997-03-05,0.428383
1997-03-06,1.924188
1997-03-07,3.924559
1997-03-08,-1.322813
1997-03-09,1.273607
1997-03-10,-1.736688
1997-03-11,-4.268702
1997-03-12,-0.208518
1997-03-13,0.512915
1997-03-14,-2.793534
1997-03-15,-3.739376
1997-03-16,-3.385022
1997-03-17,-3.117305
1997-03-18,-0.065410
1997-03-19,0.205847
1997-03-20,-1.362194
1997-03-21,0.269942
1997-03-22,2.604659
1997-03-23,4.298745
1997-03-24,2.558641
1997-03-25,-1.244563
1997-03-26,1.275400
1997-03-27,-5.394880
1997-03-28,-6.584062
1997-03-29,-6.364663
1997-03-30,-0.730398
1997-03-31,-1.173252
1997-04-01,-0.660712
1997-04-02,3.361619
1997-04-03,0.521471
1997-04-04,-0.907305
1997-04-05,0.444977
1997-04-06,2.225357
1997-04-07,4.246926
1997-04-08,6.195818
1997-04-09,-2.460567
1997-04-10,-1.399785
1997-04-11,0.956210
1997-04-12,-5.193167
1997-04-13,-5.400487
1997-04-14,-2.564879
1997-04-15,0.235528
1997-04-16,-5.253379
1997-04-17,-5.866337
1997-04-18,-3.777277
1997-04-19,-2.834441
1997-04-20,-1.820508
1997-04-21,-4.070310
1997-04-22,-1.095383
1997-04-23,-1.352400
1997-04-24,-2.131752
1997-04-25,-2.395429
1997-04-26,-1.322138
1997-04-27,-0.327244
1997-04-28,-1.848480
1997-04-29,0.094470
1997-04-30,2.516920
1997-05-01,2.229423
1997-05-02,-0.662255
1997-05-03,-1.176970
1997-05-04,0.973332
1997-05-05,-2.613925
1997-05-06,-3.879197
1997-05-07,-3.210516
1997-05-08,-1.864413
1997-05-09,-0.111924
1997-05-10,-0.524555
1997-05-11,-1.042608
1997-05-12,-2.228578
1997-05-13,-3.374951
1997-05-14,-4.076665
1997-05-15,-3.675622
1997-05-16,-3.623562
1997-05-17,-3.914554
1997-05-18,-3.736444
1997-05-19,-2.861218
1997-05-20,-2.062071
1997-05-21,-1.397389
1997-05-22,-0.948013
1997-05-23,-3.038761
1997-05-24,-0.529341
1997-05-25,0.457080
1997-05-26,0.509478
1997-05-27,-0.103725
1997-05-28,-3.733695
1997-05-29,-4.166821
1997-05-30,-2.504496
1997-05-31,-3.015866
1997-06-01,-2.575745
1997-06-02,-3.038247
1997-06-03,-4.256085
1997-06-04,-2.811339
1997-06-05,-2.503044
1997-06-06,-3.167941
1997-06-07,-2.286832
1997-06-08,-1.900842
1997-06-09,-1.937201
1997-06-10,-0.840309
1997-06-11,-0.457054
1997-06-12,-0.315562
1997-06-13,-1.646074
1997-06-14,-3.357746
1997-06-15,-2.131076
1997-06-16,-0.800718
1997-06-17,0.203389
1997-06-18,-0.066453
1997-06-19,-0.187860
1997-06-20,-2.581979
1997-06-21,-2.329171
1997-06-22,1.272987
1997-06-23,-1.175181
1997-06-24,-2.827830
1997-06-25,-2.849041
1997-06-26,-0.990338
1997-06-27,0.236337
1997-06-28,1.220399
1997-06-29,-0.225442
1997-06-30,-1.562948
1997-07-01,-3.531884
1997-07-02,-3.017419
1997-07-03,-1.267366
1997-07-04,-0.689484
1997-07-05,-0.592667
1997-07-06,-1.255582
1997-07-07,-1.116246
1997-07-08,-0.413932
1997-07-09,0.832378
1997-07-10,0.615241
1997-07-11,0.506648
1997-07-12,-2.087926
1997-07-13,-2.369743
1997-07-14,-1.467199
1997-07-15,-1.868295
1997-07-16,-0.959692
1997-07-17,0.659857
1997-07-18,0.918080
1997-07-19,-0.683828
1997-07-20,-1.940401
1997-07-21,-1.434559
1997-07-22,-0.500133
1997-07-23,-0.620782
1997-07-24,-2.010643
1997-07-25,-1.959785
1997-07-26,-2.079679
1997-07-27,-2.050962
1997-07-28,-2.117800
1997-07-29,-2.386691
1997-07-30,-2.640814
1997-07-31,-1.655620
1997-08-01,-0.984937
1997-08-02,-1.560449
1997-08-03,-2.788101
1997-08-04,-3.299870
1997-08-05,-3.552223
1997-08-06,-4.418363
1997-08-07,-3.121270
1997-08-08,-3.340582
1997-08-09,-3.053538
1997-08-10,-2.347660
1997-08-11,-1.934342
1997-08-12,-2.254884
1997-08-13,-1.761886
1997-08-14,-0.706921
1997-08-15,0.209508
1997-08-16,0.563481
1997-08-17,0.379702
1997-08-18,-0.137940
1997-08-19,-1.063776
1997-08-20,-2.347710
1997-08-21,-2.795863
1997-08-22,-2.594356
1997-08-23,-1.847184
1997-08-24,0.111944
1997-08-25,0.161988
1997-08-26,-0.626626
1997-08-27,-2.671164
1997-08-28,-2.905105
1997-08-29,-4.520550
1997-08-30,-5.283464
1997-08-31,-4.216758
1997-09-01,-3.825549
1997-09-02,-3.761522
1997-09-03,-2.817294
1997-09-04,-1.551501
1997-09-05,-2.145875
1997-09-06,-1.683012
1997-09-07,-1.378273
1997-09-08,-1.820073
1997-09-09,-1.264805
1997-09-10,-1.711099
1997-09-11,-2.982076
1997-09-12,-2.040844
1997-09-13,-1.190674
1997-09-14,-3.247017
1997-09-15,-3.410789
1997-09-16,-2.571807
1997-09-17,-2.432232
1997-09-18,-2.780007
1997-09-19,-2.581032
1997-09-20,-0.558391
1997-09-21,0.806048
1997-09-22,2.449642
1997-09-23,3.106978
1997-09-24,-1.500211
1997-09-25,-1.647950
1997-09-26,1.542842
1997-09-27,-2.494831
1997-09-28,-1.735260
1997-09-29,-0.724923
1997-09-30,-0.832313
1997-10-01,0.582506
1997-10-02,0.916612
1997-10-03,-0.231299
1997-10-04,-2.807655
1997-10-05,-2.046491
1997-10-06,-0.986525
1997-10-07,-1.739118
1997-10-08,-1.302673
1997-10-09,-1.306249
1997-10-10,-0.774094
1997-10-11,-4.613952
1997-10-12,-2.337816
1997-10-13,-0.997909
1997-10-14,0.579260
1997-10-15,0.698195
1997-10-16,-1.286168
1997-10-17,-4.918517
1997-10-18,-5.559731
1997-10-19,-4.716099
1997-10-20,-2.568703
1997-10-21,-2.506989
1997-10-22,-0.133546
1997-10-23,0.722417
1997-10-24,-1.967918
1997-10-25,4.846011
1997-10-26,-0.268789
1997-10-27,-3.611404
1997-10-28,0.574801
1997-10-29,0.400519
1997-10-30,-1.317398
1997-10-31,1.621015
1997-11-01,-2.106755
1997-11-02,-1.598221
1997-11-03,1.856033
1997-11-04,-0.182372
1997-11-05,0.661102
1997-11-06,0.725701
1997-11-07,1.073247
1997-11-08,0.891581
1997-11-09,1.158749
1997-11-10,1.692362
1997-11-11,-0.351790
1997-11-12,-1.507426
1997-11-13,-2.025379
1997-11-14,0.354025
1997-11-15,0.466683
1997-11-16,0.407803
1997-11-17,3.011788
1997-11-18,6.479178
1997-11-19,4.421152
1997-11-20,4.973656
1997-11-21,-1.005711
1997-11-22,-0.784602
1997-11-23,0.094276
1997-11-24,3.135622
1997-11-25,-1.774526
1997-11-26,-3.514898
1997-11-27,-3.897363
1997-11-28,-2.147631
1997-11-29,0.608680
1997-11-30,-1.365966
1997-12-01,-1.640671
1997-12-02,1.332913
1997-12-03,2.076439
1997-12-04,2.821621
1997-12-05,1.747651
1997-12-06,6.036952
1997-12-07,6.190886
1997-12-08,4.467905
1997-12-09,4.976561
1997-12-10,4.712208
1997-12-11,-2.810140
1997-12-12,-3.987487
1997-12-13,-2.321045
1997-12-14,-1.761368
1997-12-15,-2.319443
1997-12-16,-3.334336
1997-12-17,-3.433490
1997-12-18,-2.911106
1997-12-19,0.349965
1997-12-20,1.205500
1997-12-21,1.871375
1997-12-22,3.355026
1997-12-23,1.421914
1997-12-24,-1.040016
1997-12-25,1.430411
1997-12-26,-1.318891
1997-12-27,-1.410018
1997-12-28,-2.163019
1997-12-29,-2.416505
1997-12-30,-0.686087
1997-12-31,-0.079128
1998-01-01,2.397773
1998-01-02,2.474491
1998-01-03,1.640991
1998-01-04,2.291534
1998-01-05,-0.282237
1998-01-06,0.662330
1998-01-07,-0.201364
1998-01-08,-0.773157
1998-01-09,0.080694
1998-01-10,-0.156402
1998-01-11,-3.143538
1998-01-12,1.586528
1998-01-13,3.721445
1998-01-14,4.971287
1998-01-15,1.728455
1998-01-16,-0.637317
1998-01-17,-2.296350
1998-01-18,1.918340
1998-01-19,-1.629793
1998-01-20,0.157874
1998-01-21,2.337486
1998-01-22,2.554386
1998-01-23,1.229497
1998-01-24,-4.483056
1998-01-25,-2.716603
1998-01-26,-0.709769
1998-01-27,-0.153338
1998-01-28,2.344269
1998-01-29,4.474809
1998-01-30,4.186667
1998-01-31,1.581335
1998-02-01,-1.277773
1998-02-02,0.896980
1998-02-03,4.319855
1998-02-04,2.318628
1998-02-05,-3.237828
1998-02-06,-5.289679
1998-02-07,-4.352321
1998-02-08,-4.455983
1998-02-09,-0.566536
1998-02-10,3.739099
1998-02-11,-2.545454
1998-02-12,-4.080661
1998-02-13,-4.078994
1998-02-14,-1.427938
1998-02-15,-0.458666
1998-02-16,1.096664
1998-02-17,1.163020
1998-02-18,0.717608
1998-02-19,0.628901
1998-02-20,-4.286823
1998-02-21,-5.395767
1998-02-22,-3.748468
1998-02-23,-0.518041
1998-02-24,-0.635006
1998-02-25,0.426980
1998-02-26,1.006428
1998-02-27,0.240807
1998-02-28,-1.449460
1998-03-01,-1.293601
1998-03-02,-2.761503
1998-03-03,-5.604196
1998-03-04,-3.116118
1998-03-05,-2.221256
1998-03-06,0.089357
1998-03-07,-1.264935
1998-03-08,-3.423750
1998-03-09,-2.129564
1998-03-10,-1.460120
1998-03-11,-1.523555
1998-03-12,-3.183668
1998-03-13,-3.569136
1998-03-14,-1.819499
1998-03-15,-0.697431
1998-03-16,-1.095716
1998-03-17,-1.074180
1998-03-18,-2.660723
1998-03-19,-4.964392
1998-03-20,0.224658
1998-03-21,3.004581
1998-03-22,1.589362
1998-03-23,-0.402649
1998-03-24,1.014802
1998-03-25,-1.612715
1998-03-26,0.904625
1998-03-27,3.571182
1998-03-28,1.745039
1998-03-29,2.333358
1998-03-30,4.443821
1998-03-31,-1.683118
1998-04-01,-3.520307
1998-04-02,-2.988722
1998-04-03,-2.550836
1998-04-04,-0.104342
1998-04-05,-2.339098
1998-04-06,-0.693171
1998-04-07,0.047578
1998-04-08,-1.403558
1998-04-09,-0.486460
1998-04-10,1.315944
1998-04-11,4.049414
1998-04-12,1.112142
1998-04-13,-0.801246
1998-04-14,-0.829471
1998-04-15,-0.488709
1998-04-16,0.777337
1998-04-17,-4.808113
1998-04-18,-3.738245
1998-04-19,-3.972363
1998-04-20,0.241585
1998-04-21,0.387647
1998-04-22,-2.677017
1998-04-23,-1.535204
1998-04-24,-0.277802
1998-04-25,-5.926347
1998-04-26,-5.719283
1998-04-27,-5.245865
1998-04-28,-4.332036
1998-04-29,-3.595699
1998-04-30,-4.038801
1998-05-01,-3.549856
1998-05-02,-2.377867
1998-05-03,-0.632214
1998-05-04,0.310426
1998-05-05,-3.622647
1998-05-06,-2.296008
1998-05-07,-1.223770
1998-05-08,-2.102438
1998-05-09,-2.120112
1998-05-10,-4.653229
1998-05-11,-2.896289
1998-05-12,-1.816330
1998-05-13,-1.334773
1998-05-14,0.091744
1998-05-15,0.287446
1998-05-16,0.588940
1998-05-17,-0.890015
1998-05-18,-4.172354
1998-05-19,-3.587864
1998-05-20,-2.364656
1998-05-21,-1.526001
1998-05-22,-1.027774
1998-05-23,1.058751
1998-05-24,-1.575980
1998-05-25,-3.090828
1998-05-26,-2.566032
1998-05-27,-2.060347
1998-05-28,-2.439557
1998-05-29,-2.908389
1998-05-30,-2.159967
1998-05-31,-1.404933
1998-06-01,-0.637041
1998-06-02,-0.753349
1998-06-03,-2.262944
1998-06-04,-2.829776
1998-06-05,-1.266424
1998-06-06,-0.665528
1998-06-07,-1.898854
1998-06-08,-1.856822
1998-06-09,-1.387736
1998-06-10,-2.936280
1998-06-11,-2.147103
1998-06-12,-1.609139
1998-06-13,-1.264162
1998-06-14,-1.256195
1998-06-15,-2.057741
1998-06-16,-1.717206
1998-06-17,-1.410894
1998-06-18,-1.727926
1998-06-19,-2.602475
1998-06-20,-3.382495
1998-06-21,-2.183601
1998-06-22,-2.026982
1998-06-23,-0.849809
1998-06-24,-0.154520
1998-06-25,-0.567622
1998-06-26,-1.241577
1998-06-27,-0.940788
1998-06-28,-1.966501
1998-06-29,-1.752208
1998-06-30,-0.891394
1998-07-01,-0.791149
1998-07-02,-1.693237
1998-07-03,-3.022593
1998-07-04,-1.916198
1998-07-05,-1.539183
1998-07-06,-3.343862
1998-07-07,-2.329995
1998-07-08,-1.070133
1998-07-09,1.044443
1998-07-10,-0.815282
1998-07-11,-1.057982
1998-07-12,-2.106019
1998-07-13,-3.283361
1998-07-14,-3.591308
1998-07-15,-2.711039
1998-07-16,-1.181384
1998-07-17,-0.975609
1998-07-18,-1.332719
1998-07-19,-2.042105
1998-07-20,-1.679453
1998-07-21,-1.535555
1998-07-22,-0.891481
1998-07-23,-0.243774
1998-07-24,0.055416
1998-07-25,-0.000011
1998-07-26,-0.085052
1998-07-27,-0.372034
1998-07-28,-0.387594
1998-07-29,-0.438465
1998-07-30,-0.412287
1998-07-31,-0.443713
1998-08-01,-0.077019
1998-08-02,0.632772
1998-08-03,1.299545
1998-08-04,2.412520
1998-08-05,1.920542
1998-08-06,-1.555435
1998-08-07,-2.849022
1998-08-08,-2.796661
1998-08-09,-1.635156
1998-08-10,-2.105411
1998-08-11,-2.016413
1998-08-12,-0.640235
1998-08-13,-0.288880
1998-08-14,-1.137943
1998-08-15,-2.121297
1998-08-16,-1.848322
1998-08-17,-2.221575
1998-08-18,-2.605239
1998-08-19,-1.865218
1998-08-20,-0.946598
1998-08-21,-0.498755
1998-08-22,-0.675665
1998-08-23,-0.679389
1998-08-24,-0.711107
1998-08-25,-0.744917
1998-08-26,-0.751034
1998-08-27,0.226160
1998-08-28,-0.380692
1998-08-29,-1.111540
1998-08-30,-2.578860
1998-08-31,-4.107038
1998-09-01,-3.881346
1998-09-02,-4.417804
1998-09-03,-2.890508
1998-09-04,-0.325204
1998-09-05,-2.230824
1998-09-06,-1.869022
1998-09-07,-3.084666
1998-09-08,-2.753818
1998-09-09,-2.049809
1998-09-10,-1.140974
1998-09-11,-0.651069
1998-09-12,-3.007859
1998-09-13,-2.377131
1998-09-14,-1.532155
1998-09-15,-1.241761
1998-09-16,-1.319429
1998-09-17,-1.364275
1998-09-18,-1.163652
1998-09-19,-2.291725
1998-09-20,-3.222827
1998-09-21,-2.747293
1998-09-22,-2.795699
1998-09-23,-2.234872
1998-09-24,-0.396911
1998-09-25,0.963368
1998-09-26,-0.675189
1998-09-27,-3.358881
1998-09-28,-1.571337
1998-09-29,-0.557264
1998-09-30,-0.814069
1998-10-01,-0.609583
1998-10-02,-0.847110
1998-10-03,-0.988012
1998-10-04,-0.752321
1998-10-05,-1.020031
1998-10-06,-0.601531
1998-10-07,-2.635249
1998-10-08,-1.045557
1998-10-09,1.981514
1998-10-10,-0.000006
1998-10-11,-1.295864
1998-10-12,-3.102112
1998-10-13,-1.654679
1998-10-14,-1.991544
1998-10-15,-2.636263
1998-10-16,-2.784526
1998-10-17,-3.476096
1998-10-18,-1.784568
1998-10-19,-0.676000
1998-10-20,-4.191473
1998-10-21,-3.490483
1998-10-22,-1.233187
1998-10-23,-0.865222
1998-10-24,-0.260939
1998-10-25,0.903456
1998-10-26,0.341660
1998-10-27,0.842700
1998-10-28,-0.937822
1998-10-29,-1.692888
1998-10-30,0.853661
1998-10-31,-0.000013
1998-11-01,-2.342254
1998-11-02,-3.836554
1998-11-03,-1.634174
1998-11-04,2.164704
1998-11-05,2.680475
1998-11-06,-1.784747
1998-11-07,-3.512291
1998-11-08,-2.068736
1998-11-09,-1.400871
1998-11-10,0.501027
1998-11-11,-0.000013
1998-11-12,-1.538726
1998-11-13,3.408771
1998-11-14,1.771948
1998-11-15,4.075220
1998-11-16,-2.039187
1998-11-17,0.090587
1998-11-18,-0.880665
1998-11-19,2.017942
1998-11-20,0.113575
1998-11-21,-4.184934
1998-11-22,-4.872630
1998-11-23,-4.635123
1998-11-24,-4.464702
1998-11-25,-2.481716
1998-11-26,-1.869489
1998-11-27,-4.201028
1998-11-28,-1.346704
1998-11-29,-2.193703
1998-11-30,-4.291813
1998-12-01,-4.032094
1998-12-02,-0.581788
1998-12-03,-0.449969
1998-12-04,-0.199569
1998-12-05,-2.052055
1998-12-06,-1.541202
1998-12-07,2.839068
1998-12-08,3.505400
1998-12-09,1.058759
1998-12-10,3.737756
1998-12-11,2.219658
1998-12-12,2.749039
1998-12-13,-1.722335
1998-12-14,-2.117803
1998-12-15,2.067568
1998-12-16,-2.101089
1998-12-17,-2.808216
1998-12-18,-2.543282
1998-12-19,0.367746
1998-12-20,0.194097
1998-12-21,1.833367
1998-12-22,2.788089
1998-12-23,-0.998086
1998-12-24,-0.075620
1998-12-25,4.427130
1998-12-26,-1.822033
1998-12-27,2.106716
1998-12-28,1.203980
1998-12-29,-1.802008
1998-12-30,3.683499
1998-12-31,4.625606
1999-01-01,-1.958410
1999-01-02,0.494148
1999-01-03,3.168814
1999-01-04,6.135549
1999-01-05,3.449569
1999-01-06,1.784255
1999-01-07,2.352192
1999-01-08,-3.604420
1999-01-09,-4.109793
1999-01-10,-0.744098
1999-01-11,-1.065680
1999-01-12,0.695428
1999-01-13,-3.657412
1999-01-14,-2.352700
1999-01-15,-2.050875
1999-01-16,-3.397435
1999-01-17,-2.588632
1999-01-18,-0.772028
1999-01-19,-0.340137
1999-01-20,1.662876
1999-01-21,-0.757786
1999-01-22,2.439192
1999-01-23,0.907212
1999-01-24,1.649456
1999-01-25,2.643816
1999-01-26,2.625127
1999-01-27,3.409008
1999-01-28,0.094149
1999-01-29,-0.441597
1999-01-30,-3.384243
1999-01-31,-1.315891
1999-02-01,-2.570335
1999-02-02,3.099189
1999-02-03,4.525274
1999-02-04,3.456338
1999-02-05,3.788238
1999-02-06,-0.333237
1999-02-07,-0.483366
1999-02-08,3.504200
1999-02-09,3.242928
1999-02-10,-1.313439
1999-02-11,0.683199
1999-02-12,0.228562
1999-02-13,1.383943
1999-02-14,-1.546262
1999-02-15,0.819864
1999-02-16,-3.848942
1999-02-17,-2.279489
1999-02-18,-1.484905
1999-02-19,-1.511471
1999-02-20,0.047432
1999-02-21,0.953294
1999-02-22,-1.270235
1999-02-23,1.903841
1999-02-24,-0.779748
1999-02-25,-3.839150
1999-02-26,-5.663907
1999-02-27,-3.304532
1999-02-28,0.228360
1999-03-01,-0.959295
1999-03-02,-0.000003
1999-03-03,-5.743170
1999-03-04,-4.282862
1999-03-05,-3.708776
1999-03-06,-1.377349
1999-03-07,0.948262
1999-03-08,1.138318
1999-03-09,-1.175993
1999-03-10,0.570005
1999-03-11,1.203325
1999-03-12,3.038463
1999-03-13,-1.263089
1999-03-14,0.080353
1999-03-15,5.291588
1999-03-16,0.347368
1999-03-17,-0.572070
1999-03-18,-0.658745
1999-03-19,-4.150681
1999-03-20,-4.715271
1999-03-21,-5.337864
1999-03-22,-3.780866
1999-03-23,-4.351751
1999-03-24,-3.850405
1999-03-25,-1.242080
1999-03-26,0.232287
1999-03-27,0.952856
1999-03-28,-0.190983
1999-03-29,0.193201
1999-03-30,-2.558442
1999-03-31,-4.712950
1999-04-01,-1.988688
1999-04-02,-2.869025
1999-04-03,-1.806724
1999-04-04,-3.385678
1999-04-05,-0.201011
1999-04-06,2.162849
1999-04-07,2.303654
1999-04-08,-0.232658
1999-04-09,-5.074361
1999-04-10,-2.088860
1999-04-11,-0.974341
1999-04-12,-1.937703
1999-04-13,-3.433291
1999-04-14,-2.196828
1999-04-15,0.265797
1999-04-16,-0.236289
1999-04-17,-2.746888
1999-04-18,-0.250535
1999-04-19,2.537229
1999-04-20,2.278492
1999-04-21,0.634429
1999-04-22,-1.256392
1999-04-23,-2.207184
1999-04-24,-0.573493
1999-04-25,-0.810868
1999-04-26,0.617363
1999-04-27,-5.073131
1999-04-28,-3.491425
1999-04-29,-2.148656
1999-04-30,2.551207
1999-05-01,-0.112414
1999-05-02,-2.216654
1999-05-03,-3.628107
1999-05-04,-2.680757
1999-05-05,-0.000012
1999-05-06,0.978455
1999-05-07,-0.158994
1999-05-08,-0.277433
1999-05-09,-0.354811
1999-05-10,0.168657
1999-05-11,0.590043
1999-05-12,0.066668
1999-05-13,0.408326
1999-05-14,-1.518766
1999-05-15,-1.235061
1999-05-16,0.493766
1999-05-17,0.680056
1999-05-18,0.829052
1999-05-19,-3.117867
1999-05-20,-4.524022
1999-05-21,-5.231644
1999-05-22,-5.506362
1999-05-23,-4.270300
1999-05-24,-3.371097
1999-05-25,-3.233581
1999-05-26,-3.566192
1999-05-27,-4.190846
1999-05-28,-3.346142
1999-05-29,-3.268614
1999-05-30,-3.866891
1999-05-31,-3.558755
1999-06-01,-3.129530
1999-06-02,-3.822455
1999-06-03,-2.967012
1999-06-04,-3.761720
1999-06-05,-2.598207
1999-06-06,-0.842008
1999-06-07,-0.938275
1999-06-08,-0.814018
1999-06-09,-1.358482
1999-06-10,-1.350444
1999-06-11,-2.005324
1999-06-12,-1.838295
1999-06-13,-0.941396
1999-06-14,0.554393
1999-06-15,0.846424
1999-06-16,-0.697470
1999-06-17,-2.251382
1999-06-18,-3.119853
1999-06-19,-3.179902
1999-06-20,-3.256618
1999-06-21,-2.090053
1999-06-22,-1.059256
1999-06-23,-1.244499
1999-06-24,-0.531384
1999-06-25,0.812765
1999-06-26,0.452059
1999-06-27,-0.995178
1999-06-28,-2.094792
1999-06-29,-2.351102
1999-06-30,-2.605593
1999-07-01,-2.848680
1999-07-02,-2.097800
1999-07-03,-1.221774
1999-07-04,-1.047142
1999-07-05,-0.867100
1999-07-06,-1.386653
1999-07-07,-1.914284
1999-07-08,-1.886412
1999-07-09,-1.965744
1999-07-10,-2.607459
1999-07-11,-2.821994
1999-07-12,-1.850608
1999-07-13,-0.830687
1999-07-14,-0.578795
1999-07-15,-0.790348
1999-07-16,-0.649151
1999-07-17,-1.588346
1999-07-18,-1.718345
1999-07-19,-0.697925
1999-07-20,-0.969191
1999-07-21,-1.241550
1999-07-22,-1.506861
1999-07-23,-0.951117
1999-07-24,-0.876668
1999-07-25,-0.590980
1999-07-26,-0.284384
1999-07-27,-0.097366
1999-07-28,-0.432103
1999-07-29,-0.682073
1999-07-30,-0.280150
1999-07-31,-0.671718
1999-08-01,-0.000014
1999-08-02,1.081081
1999-08-03,0.702491
1999-08-04,-0.269702
1999-08-05,-1.292012
1999-08-06,-2.077808
1999-08-07,-1.826586
1999-08-08,-0.553281
1999-08-09,0.203404
1999-08-10,-0.818329
1999-08-11,-1.359461
1999-08-12,-0.090153
1999-08-13,-0.375638
1999-08-14,-1.826448
1999-08-15,-1.277223
1999-08-16,-0.384814
1999-08-17,-1.096472
1999-08-18,-0.147258
1999-08-19,0.119089
1999-08-20,-0.474405
1999-08-21,-0.615155
1999-08-22,-1.535382
1999-08-23,-2.338780
1999-08-24,-2.024604
1999-08-25,-0.884032
1999-08-26,-1.143563
1999-08-27,-1.896628
1999-08-28,-2.143177
1999-08-29,-2.534657
1999-08-30,-2.393120
1999-08-31,-2.039510
1999-09-01,-2.504637
1999-09-02,-3.989876
1999-09-03,-4.420069
1999-09-04,-3.584449
1999-09-05,-3.513301
1999-09-06,-2.518339
1999-09-07,-1.646602
1999-09-08,0.213743
1999-09-09,1.278584
1999-09-10,-0.623619
1999-09-11,-1.425373
1999-09-12,-1.226964
1999-09-13,-1.364618
1999-09-14,-0.946905
1999-09-15,1.099764
1999-09-16,-0.814574
1999-09-17,-3.217199
1999-09-18,-3.148021
1999-09-19,-1.803968
1999-09-20,-0.708368
1999-09-21,-0.769822
1999-09-22,-1.399588
1999-09-23,-0.594890
1999-09-24,-0.216729
1999-09-25,-0.531608
1999-09-26,-0.644338
1999-09-27,-0.600200
1999-09-28,-1.263796
1999-09-29,-2.321553
1999-09-30,-1.497640
1999-10-01,-1.247806
1999-10-02,-1.041579
1999-10-03,-0.946635
1999-10-04,-0.800641
1999-10-05,2.887527
1999-10-06,1.731098
1999-10-07,-0.817686
1999-10-08,-2.270384
1999-10-09,-2.234033
1999-10-10,-1.596572
1999-10-11,-0.458257
1999-10-12,-0.182023
1999-10-13,-0.557685
1999-10-14,-2.949874
1999-10-15,-2.895042
1999-10-16,-0.810816
1999-10-17,-0.667620
1999-10-18,-2.821889
1999-10-19,-2.247354
1999-10-20,-2.365008
1999-10-21,-0.694204
1999-10-22,-2.495759
1999-10-23,-2.838295
1999-10-24,-2.286510
1999-10-25,-0.265941
1999-10-26,-0.346505
1999-10-27,-1.123573
1999-10-28,-0.705139
1999-10-29,-1.076245
1999-10-30,-5.445108
1999-10-31,-5.057535
1999-11-01,-4.870391
1999-11-02,-0.170010
1999-11-03,2.466702
1999-11-04,-1.017867
1999-11-05,1.306940
1999-11-06,-2.538906
1999-11-07,-0.524901
1999-11-08,1.276034
1999-11-09,0.673745
1999-11-10,2.613337
1999-11-11,-3.492795
