#Variables:
#vas_bcc-csm1-1_historical(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_historical(ms-1)"
1992-11-04,1.226807
1992-11-05,3.251307
1992-11-06,0.159911
1992-11-07,5.126930
1992-11-08,1.652197
1992-11-09,3.667956
1992-11-10,4.971491
1992-11-11,3.880696
1992-11-12,3.651849
1992-11-13,2.114179
1992-11-14,4.920278
1992-11-15,4.402565
1992-11-16,5.229293
1992-11-17,5.562303
1992-11-18,6.034739
1992-11-19,2.418485
1992-11-20,-3.623676
1992-11-21,-3.159299
1992-11-22,1.341052
1992-11-23,-3.365663
1992-11-24,-1.082432
1992-11-25,4.780213
1992-11-26,6.524306
1992-11-27,5.794491
1992-11-28,4.713500
1992-11-29,-2.491355
1992-11-30,-3.200047
1992-12-01,-5.223914
1992-12-02,-5.922148
1992-12-03,-2.876822
1992-12-04,4.062014
1992-12-05,-4.301932
1992-12-06,-5.600498
1992-12-07,-1.280474
1992-12-08,-5.125706
1992-12-09,-0.597627
1992-12-10,-2.867244
1992-12-11,-0.050649
1992-12-12,3.371674
1992-12-13,5.453742
1992-12-14,6.715590
1992-12-15,2.392074
1992-12-16,0.238967
1992-12-17,-4.154358
1992-12-18,-7.372368
1992-12-19,-5.367878
1992-12-20,-2.880143
1992-12-21,-0.762624
1992-12-22,2.803278
1992-12-23,-2.454993
1992-12-24,-2.911196
1992-12-25,-1.571978
1992-12-26,2.698419
1992-12-27,5.148723
1992-12-28,4.165211
1992-12-29,-2.252650
1992-12-30,1.861885
1992-12-31,4.058929
1993-01-01,1.403725
1993-01-02,-3.130115
1993-01-03,2.130078
1993-01-04,2.651803
1993-01-05,3.113341
1993-01-06,6.840532
1993-01-07,-3.020398
1993-01-08,4.228566
1993-01-09,4.136081
1993-01-10,-3.174115
1993-01-11,-3.054856
1993-01-12,-4.433848
1993-01-13,-1.281299
1993-01-14,1.115905
1993-01-15,3.042023
1993-01-16,3.299170
1993-01-17,2.163993
1993-01-18,-3.362788
1993-01-19,-6.983356
1993-01-20,1.629387
1993-01-21,2.805832
1993-01-22,-2.636801
1993-01-23,0.096886
1993-01-24,4.098934
1993-01-25,4.997444
1993-01-26,4.839732
1993-01-27,6.452438
1993-01-28,4.410704
1993-01-29,5.384519
1993-01-30,-2.153934
1993-01-31,2.046289
1993-02-01,2.767753
1993-02-02,-2.157983
1993-02-03,-5.028791
1993-02-04,-1.474892
1993-02-05,5.521272
1993-02-06,6.033144
1993-02-07,3.431512
1993-02-08,2.693624
1993-02-09,4.655829
1993-02-10,6.080851
1993-02-11,7.580076
1993-02-12,3.293030
1993-02-13,0.436344
1993-02-14,-2.173131
1993-02-15,-3.390239
1993-02-16,-0.492584
1993-02-17,3.213183
1993-02-18,3.722316
1993-02-19,1.098473
1993-02-20,0.604858
1993-02-21,-4.715134
1993-02-22,-5.224304
1993-02-23,-2.677757
1993-02-24,-2.431247
1993-02-25,-2.053045
1993-02-26,-2.597342
1993-02-27,3.934434
1993-02-28,1.709031
1993-03-01,-3.176633
1993-03-02,-2.929854
1993-03-03,-2.268047
1993-03-04,2.803008
1993-03-05,5.199121
1993-03-06,4.721983
1993-03-07,4.094231
1993-03-08,5.945621
1993-03-09,4.245843
1993-03-10,3.396477
1993-03-11,-0.493137
1993-03-12,4.424566
1993-03-13,6.150919
1993-03-14,2.123175
1993-03-15,-4.391200
1993-03-16,-3.437545
1993-03-17,3.689502
1993-03-18,-2.071335
1993-03-19,-4.820416
1993-03-20,1.359560
1993-03-21,6.990736
1993-03-22,6.048391
1993-03-23,2.050578
1993-03-24,-3.753007
1993-03-25,5.359464
1993-03-26,4.799367
1993-03-27,-3.392591
1993-03-28,4.888015
1993-03-29,7.148440
1993-03-30,-3.040280
1993-03-31,-4.392388
1993-04-01,1.497212
1993-04-02,3.086707
1993-04-03,5.224191
1993-04-04,5.184144
1993-04-05,4.653023
1993-04-06,3.979801
1993-04-07,2.318620
1993-04-08,-0.424765
1993-04-09,-2.072720
1993-04-10,0.643554
1993-04-11,3.767355
1993-04-12,5.061625
1993-04-13,4.628595
1993-04-14,3.268641
1993-04-15,5.219765
1993-04-16,3.144910
1993-04-17,-0.614612
1993-04-18,4.935555
1993-04-19,7.751262
1993-04-20,-2.809286
1993-04-21,-3.795654
1993-04-22,4.841829
1993-04-23,7.256036
1993-04-24,7.296381
1993-04-25,-1.354015
1993-04-26,-4.864007
1993-04-27,-4.942588
1993-04-28,2.572346
1993-04-29,5.282343
1993-04-30,1.637202
1993-05-01,7.822329
1993-05-02,5.204004
1993-05-03,0.213781
1993-05-04,5.514668
1993-05-05,6.305270
1993-05-06,6.290704
1993-05-07,-2.674823
1993-05-08,-3.098866
1993-05-09,2.273077
1993-05-10,8.227909
1993-05-11,1.576985
1993-05-12,0.142975
1993-05-13,4.379004
1993-05-14,4.988465
1993-05-15,4.685127
1993-05-16,-6.097310
1993-05-17,-5.278924
1993-05-18,2.906636
1993-05-19,1.532750
1993-05-20,4.798435
1993-05-21,5.196868
1993-05-22,4.867663
1993-05-23,4.245227
1993-05-24,2.145868
1993-05-25,4.240339
1993-05-26,6.146449
1993-05-27,6.515976
1993-05-28,7.688130
1993-05-29,2.875005
1993-05-30,0.947592
1993-05-31,3.473622
1993-06-01,6.273203
1993-06-02,5.494716
1993-06-03,4.239818
1993-06-04,0.964181
1993-06-05,2.914671
1993-06-06,4.524426
1993-06-07,6.143111
1993-06-08,7.338739
1993-06-09,7.055487
1993-06-10,6.236916
1993-06-11,4.498547
1993-06-12,4.928113
1993-06-13,4.618939
1993-06-14,3.549955
1993-06-15,3.616900
1993-06-16,4.173491
1993-06-17,4.320642
1993-06-18,5.019135
1993-06-19,5.817750
1993-06-20,6.124008
1993-06-21,6.271762
1993-06-22,4.576125
1993-06-23,3.467483
1993-06-24,3.514816
1993-06-25,3.436388
1993-06-26,4.380179
1993-06-27,4.993782
1993-06-28,5.037528
1993-06-29,6.465458
1993-06-30,6.426544
1993-07-01,3.780809
1993-07-02,0.624584
1993-07-03,2.355601
1993-07-04,3.672962
1993-07-05,3.313954
1993-07-06,3.124695
1993-07-07,3.641590
1993-07-08,3.523809
1993-07-09,4.050853
1993-07-10,3.837763
1993-07-11,5.083637
1993-07-12,5.701097
1993-07-13,4.671500
1993-07-14,3.101705
1993-07-15,1.879799
1993-07-16,2.019546
1993-07-17,1.827706
1993-07-18,-0.297720
1993-07-19,2.289071
1993-07-20,4.201666
1993-07-21,4.852824
1993-07-22,4.623781
1993-07-23,4.805981
1993-07-24,5.158740
1993-07-25,4.661460
1993-07-26,4.548112
1993-07-27,4.705528
1993-07-28,2.982864
1993-07-29,1.508064
1993-07-30,2.342473
1993-07-31,2.825773
1993-08-01,3.232228
1993-08-02,2.913855
1993-08-03,3.394689
1993-08-04,4.481457
1993-08-05,5.199605
1993-08-06,5.590420
1993-08-07,5.096231
1993-08-08,4.599793
1993-08-09,4.401778
1993-08-10,4.589897
1993-08-11,4.183785
1993-08-12,3.007648
1993-08-13,4.752302
1993-08-14,5.498329
1993-08-15,4.776324
1993-08-16,2.917980
1993-08-17,1.933481
1993-08-18,1.967396
1993-08-19,2.225224
1993-08-20,4.083910
1993-08-21,4.477885
1993-08-22,5.175264
1993-08-23,5.352399
1993-08-24,4.109423
1993-08-25,2.407063
1993-08-26,2.520401
1993-08-27,4.971704
1993-08-28,5.418014
1993-08-29,6.264565
1993-08-30,7.202210
1993-08-31,6.261332
1993-09-01,5.394797
1993-09-02,5.579852
1993-09-03,5.586119
1993-09-04,5.622006
1993-09-05,5.082104
1993-09-06,5.497841
1993-09-07,2.326937
1993-09-08,-0.373298
1993-09-09,0.901881
1993-09-10,3.025108
1993-09-11,4.580117
1993-09-12,4.390203
1993-09-13,2.642969
1993-09-14,-5.395330
1993-09-15,-1.339956
1993-09-16,1.592442
1993-09-17,3.004960
1993-09-18,4.437888
1993-09-19,4.340905
1993-09-20,3.676566
1993-09-21,1.993850
1993-09-22,-1.226098
1993-09-23,-1.785793
1993-09-24,-0.122295
1993-09-25,0.724445
1993-09-26,-0.884238
1993-09-27,-3.736650
1993-09-28,-2.932847
1993-09-29,-3.133972
1993-09-30,1.135079
1993-10-01,3.706340
1993-10-02,1.698479
1993-10-03,2.172880
1993-10-04,-1.340116
1993-10-05,0.692509
1993-10-06,2.751474
1993-10-07,4.352491
1993-10-08,4.683018
1993-10-09,4.662682
1993-10-10,5.116475
1993-10-11,4.271943
1993-10-12,4.331220
1993-10-13,4.973786
1993-10-14,6.292601
1993-10-15,7.188948
1993-10-16,7.351997
1993-10-17,7.639358
1993-10-18,3.260181
1993-10-19,-3.817014
1993-10-20,-6.278476
1993-10-21,-5.749996
1993-10-22,-5.458282
1993-10-23,0.983151
1993-10-24,1.322911
1993-10-25,3.826274
1993-10-26,4.265838
1993-10-27,1.453123
1993-10-28,-0.202739
1993-10-29,1.625158
1993-10-30,3.543326
1993-10-31,4.413873
1993-11-01,5.233824
1993-11-02,2.714492
1993-11-03,-4.601505
1993-11-04,-7.024114
1993-11-05,-3.751248
1993-11-06,2.388718
1993-11-07,-1.735928
1993-11-08,-3.661387
1993-11-09,-3.084324
1993-11-10,-1.469129
1993-11-11,1.968588
1993-11-12,1.261982
1993-11-13,1.332112
1993-11-14,3.111282
1993-11-15,3.755654
1993-11-16,3.826683
1993-11-17,-4.622012
1993-11-18,-3.155800
1993-11-19,2.753132
1993-11-20,-6.360827
1993-11-21,-4.929340
1993-11-22,2.210541
1993-11-23,6.225425
1993-11-24,3.757109
1993-11-25,6.563945
1993-11-26,1.873973
1993-11-27,-5.337682
1993-11-28,3.610229
1993-11-29,1.516930
1993-11-30,-4.253799
1993-12-01,1.974451
1993-12-02,3.521348
1993-12-03,1.865842
1993-12-04,-2.781789
1993-12-05,1.985949
1993-12-06,2.270022
1993-12-07,5.371830
1993-12-08,2.650694
1993-12-09,-0.554042
1993-12-10,-3.759873
1993-12-11,-0.780252
1993-12-12,3.467209
1993-12-13,2.242893
1993-12-14,0.250589
1993-12-15,-2.332815
1993-12-16,-0.165468
1993-12-17,1.904285
1993-12-18,2.853727
1993-12-19,5.530552
1993-12-20,4.634466
1993-12-21,4.069371
1993-12-22,5.538871
1993-12-23,0.522621
1993-12-24,-6.178049
1993-12-25,3.106794
1993-12-26,2.421393
1993-12-27,4.354733
1993-12-28,-0.400022
1993-12-29,-7.122136
1993-12-30,-4.622290
1993-12-31,-3.151876
1994-01-01,1.294678
1994-01-02,3.467758
1994-01-03,-6.131149
1994-01-04,-3.294684
1994-01-05,-4.259317
1994-01-06,-4.379945
1994-01-07,-2.628552
1994-01-08,-5.576589
1994-01-09,-3.852677
1994-01-10,-2.123244
1994-01-11,3.398263
1994-01-12,5.236235
1994-01-13,4.055502
1994-01-14,1.552146
1994-01-15,0.712788
1994-01-16,-1.814552
1994-01-17,-2.217105
1994-01-18,-2.779279
1994-01-19,-1.801602
1994-01-20,-1.540783
1994-01-21,3.590098
1994-01-22,3.308531
1994-01-23,1.873232
1994-01-24,-2.569713
1994-01-25,1.496193
1994-01-26,3.380817
1994-01-27,-2.259465
1994-01-28,3.416415
1994-01-29,2.349300
1994-01-30,-0.270099
1994-01-31,-4.573611
1994-02-01,-1.462431
1994-02-02,-1.082934
1994-02-03,-7.213291
1994-02-04,-4.052527
1994-02-05,1.249134
1994-02-06,-3.975667
1994-02-07,-2.720706
1994-02-08,-1.420807
1994-02-09,-3.043378
1994-02-10,2.003604
1994-02-11,4.084523
1994-02-12,3.598029
1994-02-13,3.920528
1994-02-14,5.153557
1994-02-15,7.352647
1994-02-16,-1.822223
1994-02-17,-3.880699
1994-02-18,-4.770601
1994-02-19,1.247389
1994-02-20,3.930568
1994-02-21,4.152803
1994-02-22,3.574681
1994-02-23,-2.985348
1994-02-24,6.353358
1994-02-25,6.533802
1994-02-26,4.254394
1994-02-27,2.411577
1994-02-28,1.789993
1994-03-01,5.368861
1994-03-02,-6.580718
1994-03-03,-0.756000
1994-03-04,7.543620
1994-03-05,5.373987
1994-03-06,1.990451
1994-03-07,-5.437635
1994-03-08,5.604068
1994-03-09,2.567588
1994-03-10,2.291216
1994-03-11,5.461778
1994-03-12,3.452228
1994-03-13,4.599045
1994-03-14,3.577302
1994-03-15,-3.399285
1994-03-16,-2.210375
1994-03-17,5.232996
1994-03-18,-6.654577
1994-03-19,-2.818244
1994-03-20,4.242978
1994-03-21,3.554295
1994-03-22,3.833281
1994-03-23,5.061488
1994-03-24,6.214662
1994-03-25,4.129761
1994-03-26,1.799209
1994-03-27,6.096722
1994-03-28,2.765106
1994-03-29,4.214846
1994-03-30,4.093847
1994-03-31,2.124479
1994-04-01,1.512594
1994-04-02,2.141946
1994-04-03,5.028149
1994-04-04,8.137987
1994-04-05,-6.269235
1994-04-06,4.116602
1994-04-07,7.268187
1994-04-08,4.772536
1994-04-09,1.571440
1994-04-10,3.823103
1994-04-11,-1.889768
1994-04-12,3.813823
1994-04-13,-3.818597
1994-04-14,5.320711
1994-04-15,4.644762
1994-04-16,-4.285860
1994-04-17,-2.971175
1994-04-18,0.672554
1994-04-19,4.883820
1994-04-20,4.553452
1994-04-21,2.128242
1994-04-22,4.485528
1994-04-23,4.220492
1994-04-24,5.871280
1994-04-25,4.792791
1994-04-26,-1.950730
1994-04-27,0.503880
1994-04-28,7.134444
1994-04-29,5.230459
1994-04-30,1.241399
1994-05-01,1.777147
1994-05-02,2.920071
1994-05-03,-1.252377
1994-05-04,2.398928
1994-05-05,3.592148
1994-05-06,3.254911
1994-05-07,4.717635
1994-05-08,4.542788
1994-05-09,4.432031
1994-05-10,2.056717
1994-05-11,-2.045839
1994-05-12,2.125273
1994-05-13,3.914421
1994-05-14,5.297919
1994-05-15,4.242619
1994-05-16,1.576350
1994-05-17,4.987214
1994-05-18,5.502895
1994-05-19,2.546653
1994-05-20,-5.097810
1994-05-21,1.409842
1994-05-22,4.907804
1994-05-23,4.570945
1994-05-24,4.696358
1994-05-25,3.444767
1994-05-26,2.939818
1994-05-27,5.033648
1994-05-28,4.367880
1994-05-29,3.590387
1994-05-30,3.871483
1994-05-31,3.614183
1994-06-01,3.674085
1994-06-02,4.515868
1994-06-03,5.993239
1994-06-04,6.120405
1994-06-05,6.194246
1994-06-06,6.132474
1994-06-07,2.550534
1994-06-08,5.825901
1994-06-09,5.363159
1994-06-10,3.776325
1994-06-11,3.494186
1994-06-12,4.015897
1994-06-13,3.595667
1994-06-14,3.966003
1994-06-15,3.983479
1994-06-16,3.569614
1994-06-17,3.211001
1994-06-18,2.031873
1994-06-19,0.718431
1994-06-20,1.230216
1994-06-21,2.450664
1994-06-22,3.388875
1994-06-23,6.387169
1994-06-24,5.041884
1994-06-25,4.340417
1994-06-26,4.595836
1994-06-27,4.469810
1994-06-28,4.363708
1994-06-29,3.685160
1994-06-30,3.389733
1994-07-01,4.249195
1994-07-02,6.445493
1994-07-03,7.051399
1994-07-04,5.765096
1994-07-05,4.632489
1994-07-06,3.794126
1994-07-07,3.314725
1994-07-08,4.241684
1994-07-09,3.861883
1994-07-10,4.027968
1994-07-11,5.097527
1994-07-12,3.617205
1994-07-13,3.436783
1994-07-14,4.996025
1994-07-15,5.086925
1994-07-16,4.933234
1994-07-17,5.830204
1994-07-18,6.895548
1994-07-19,6.408970
1994-07-20,6.021747
1994-07-21,5.766710
1994-07-22,6.502221
1994-07-23,5.780814
1994-07-24,3.617459
1994-07-25,3.309508
1994-07-26,3.879872
1994-07-27,3.883427
1994-07-28,4.282899
1994-07-29,4.507602
1994-07-30,4.794277
1994-07-31,4.434540
1994-08-01,3.201370
1994-08-02,2.468097
1994-08-03,2.597296
1994-08-04,3.115679
1994-08-05,3.322998
1994-08-06,3.816374
1994-08-07,3.910606
1994-08-08,3.004279
1994-08-09,3.217583
1994-08-10,3.581570
1994-08-11,4.277559
1994-08-12,4.900146
1994-08-13,4.821527
1994-08-14,2.624277
1994-08-15,1.891231
1994-08-16,3.199925
1994-08-17,3.139281
1994-08-18,3.080319
1994-08-19,2.425729
1994-08-20,2.432418
1994-08-21,3.154655
1994-08-22,4.484441
1994-08-23,5.173104
1994-08-24,4.673089
1994-08-25,2.279127
1994-08-26,0.977397
1994-08-27,-1.487667
1994-08-28,0.655721
1994-08-29,2.561583
1994-08-30,2.757691
1994-08-31,2.645220
1994-09-01,3.476484
1994-09-02,2.704461
1994-09-03,2.468880
1994-09-04,2.548424
1994-09-05,2.570040
1994-09-06,2.858770
1994-09-07,2.435745
1994-09-08,-1.090505
1994-09-09,2.333196
1994-09-10,3.642102
1994-09-11,3.928192
1994-09-12,4.765387
1994-09-13,5.840653
1994-09-14,5.558271
1994-09-15,3.279444
1994-09-16,-2.001133
1994-09-17,1.451186
1994-09-18,4.315744
1994-09-19,1.798476
1994-09-20,-2.047641
1994-09-21,1.661972
1994-09-22,3.841438
1994-09-23,4.463943
1994-09-24,4.484861
1994-09-25,2.397052
1994-09-26,-1.889389
1994-09-27,-1.084289
1994-09-28,-1.928022
1994-09-29,-3.253442
1994-09-30,2.666302
1994-10-01,-0.445232
1994-10-02,-2.675740
1994-10-03,1.761998
1994-10-04,3.710335
1994-10-05,3.843300
1994-10-06,3.750167
1994-10-07,1.713297
1994-10-08,2.403363
1994-10-09,3.454084
1994-10-10,3.375623
1994-10-11,2.393010
1994-10-12,-2.259133
1994-10-13,-3.893993
1994-10-14,-3.149067
1994-10-15,-0.952108
1994-10-16,3.719840
1994-10-17,3.248944
1994-10-18,4.543564
1994-10-19,3.965957
1994-10-20,2.978889
1994-10-21,4.662958
1994-10-22,4.585008
1994-10-23,4.990176
1994-10-24,5.147353
1994-10-25,5.508645
1994-10-26,4.128177
1994-10-27,-1.879497
1994-10-28,-3.388320
1994-10-29,-1.127456
1994-10-30,4.029119
1994-10-31,4.522113
1994-11-01,-2.944155
1994-11-02,-3.251603
1994-11-03,-3.821378
1994-11-04,-1.600005
1994-11-05,3.819185
1994-11-06,4.730805
1994-11-07,0.310364
1994-11-08,-2.759190
1994-11-09,-1.838973
1994-11-10,-3.999587
1994-11-11,0.167482
1994-11-12,-1.712973
1994-11-13,0.341513
1994-11-14,6.385153
1994-11-15,7.405274
1994-11-16,5.441979
1994-11-17,6.138866
1994-11-18,3.753395
1994-11-19,-0.141263
1994-11-20,3.772439
1994-11-21,4.321837
1994-11-22,6.539909
1994-11-23,4.168528
1994-11-24,2.621755
1994-11-25,-2.188836
1994-11-26,-4.080959
1994-11-27,0.465960
1994-11-28,1.923493
1994-11-29,-1.700043
1994-11-30,2.541258
1994-12-01,5.215270
1994-12-02,6.953719
1994-12-03,-3.588885
1994-12-04,-6.784898
1994-12-05,-1.989801
1994-12-06,2.732001
1994-12-07,-4.013033
1994-12-08,-0.290248
1994-12-09,0.982222
1994-12-10,2.626809
1994-12-11,-3.273947
1994-12-12,-6.250869
1994-12-13,-0.010819
1994-12-14,4.133105
1994-12-15,-5.614647
1994-12-16,-1.839752
1994-12-17,3.702170
1994-12-18,0.735099
1994-12-19,-3.807784
1994-12-20,-3.382896
1994-12-21,2.847277
1994-12-22,2.910122
1994-12-23,-3.996241
1994-12-24,3.101303
1994-12-25,1.564668
1994-12-26,4.534206
1994-12-27,3.662797
1994-12-28,4.691713
1994-12-29,4.645897
1994-12-30,2.404938
1994-12-31,0.893487
1995-01-01,3.472095
1995-01-02,1.711823
1995-01-03,-2.559881
1995-01-04,1.846121
1995-01-05,4.577959
1995-01-06,-2.008539
1995-01-07,-4.557372
1995-01-08,2.209173
1995-01-09,3.724843
1995-01-10,-1.784819
1995-01-11,0.501251
1995-01-12,-5.159441
1995-01-13,-1.152217
1995-01-14,4.080766
1995-01-15,-1.789082
1995-01-16,0.929225
1995-01-17,-1.134925
1995-01-18,2.131505
1995-01-19,-2.119081
1995-01-20,3.382605
1995-01-21,-4.384071
1995-01-22,-5.146060
1995-01-23,-2.633246
1995-01-24,-2.578609
1995-01-25,-1.672260
1995-01-26,-2.479806
1995-01-27,4.055150
1995-01-28,2.980186
1995-01-29,-2.407967
1995-01-30,2.157367
1995-01-31,-1.304607
1995-02-01,-0.676568
1995-02-02,0.153377
1995-02-03,-1.664654
1995-02-04,4.153183
1995-02-05,6.322474
1995-02-06,5.319395
1995-02-07,-3.012085
1995-02-08,3.040006
1995-02-09,-3.509517
1995-02-10,-2.941484
1995-02-11,-1.056696
1995-02-12,3.569872
1995-02-13,5.393415
1995-02-14,4.532404
1995-02-15,-5.978898
1995-02-16,-4.910014
1995-02-17,0.932536
1995-02-18,1.957813
1995-02-19,1.305045
1995-02-20,1.577151
1995-02-21,-1.435127
1995-02-22,6.281946
1995-02-23,3.808956
1995-02-24,5.354358
1995-02-25,6.599008
1995-02-26,6.039474
1995-02-27,5.223184
1995-02-28,3.454823
1995-03-01,1.446383
1995-03-02,3.843884
1995-03-03,0.922742
1995-03-04,4.138607
1995-03-05,-5.445742
1995-03-06,-7.198593
1995-03-07,2.896117
1995-03-08,5.859020
1995-03-09,5.449043
1995-03-10,-4.579160
1995-03-11,-4.482832
1995-03-12,1.300613
1995-03-13,5.153890
1995-03-14,6.649301
1995-03-15,4.475695
1995-03-16,1.107954
1995-03-17,1.185705
1995-03-18,-0.061733
1995-03-19,3.307319
1995-03-20,-4.677883
1995-03-21,-5.260093
1995-03-22,3.165751
1995-03-23,3.555878
1995-03-24,3.253714
1995-03-25,5.093065
1995-03-26,5.789392
1995-03-27,5.376952
1995-03-28,1.925557
1995-03-29,2.988974
1995-03-30,-1.039093
1995-03-31,-5.175058
1995-04-01,3.187663
1995-04-02,6.050337
1995-04-03,7.383985
1995-04-04,5.010886
1995-04-05,-0.807234
1995-04-06,-5.828619
1995-04-07,2.837380
1995-04-08,5.981448
1995-04-09,6.675214
1995-04-10,6.030272
1995-04-11,3.486867
1995-04-12,1.923765
1995-04-13,6.032515
1995-04-14,6.388098
1995-04-15,5.559594
1995-04-16,-6.733470
1995-04-17,-4.956413
1995-04-18,-2.599781
1995-04-19,1.985918
1995-04-20,4.477696
1995-04-21,6.171987
1995-04-22,6.398430
1995-04-23,4.217992
1995-04-24,5.470116
1995-04-25,4.698527
1995-04-26,3.838487
1995-04-27,-2.591263
1995-04-28,0.063653
1995-04-29,-1.800336
1995-04-30,-0.536496
1995-05-01,4.626969
1995-05-02,6.645039
1995-05-03,6.531620
1995-05-04,3.194667
1995-05-05,3.417210
1995-05-06,5.900559
1995-05-07,3.744113
1995-05-08,2.337525
1995-05-09,-0.205192
1995-05-10,-5.583642
1995-05-11,1.298085
1995-05-12,5.753790
1995-05-13,3.623313
1995-05-14,2.389883
1995-05-15,3.021477
1995-05-16,-1.607940
1995-05-17,3.230370
1995-05-18,3.908041
1995-05-19,4.760362
1995-05-20,5.070770
1995-05-21,6.253743
1995-05-22,-1.560062
1995-05-23,-0.318945
1995-05-24,4.899967
1995-05-25,4.288957
1995-05-26,3.998670
1995-05-27,4.612426
1995-05-28,4.061042
1995-05-29,5.849870
1995-05-30,6.499501
1995-05-31,4.752805
1995-06-01,3.877926
1995-06-02,3.906667
1995-06-03,2.655829
1995-06-04,2.764541
1995-06-05,3.982077
1995-06-06,5.967179
1995-06-07,2.978745
1995-06-08,2.278034
1995-06-09,4.383460
1995-06-10,5.420898
1995-06-11,4.771037
1995-06-12,4.077935
1995-06-13,3.892156
1995-06-14,4.004881
1995-06-15,3.551919
1995-06-16,4.955294
1995-06-17,4.181698
1995-06-18,2.906349
1995-06-19,1.347022
1995-06-20,-1.491411
1995-06-21,-1.694900
1995-06-22,-1.845087
1995-06-23,1.001791
1995-06-24,0.195488
1995-06-25,2.146656
1995-06-26,4.634247
1995-06-27,5.543741
1995-06-28,3.092385
1995-06-29,4.290001
1995-06-30,4.783017
1995-07-01,5.205613
1995-07-02,5.160688
1995-07-03,5.033970
1995-07-04,5.339345
1995-07-05,4.717022
1995-07-06,4.084750
1995-07-07,4.654093
1995-07-08,4.753302
1995-07-09,4.231679
1995-07-10,4.716238
1995-07-11,5.287130
1995-07-12,5.580454
1995-07-13,5.174470
1995-07-14,5.325560
1995-07-15,5.893963
1995-07-16,5.979967
1995-07-17,5.320345
1995-07-18,3.704072
1995-07-19,2.857555
1995-07-20,1.932117
1995-07-21,2.569027
1995-07-22,3.416442
1995-07-23,4.077036
1995-07-24,4.985157
1995-07-25,4.392802
1995-07-26,3.018065
1995-07-27,3.137260
1995-07-28,3.067229
1995-07-29,2.710055
1995-07-30,2.993308
1995-07-31,2.552752
1995-08-01,3.174832
1995-08-02,4.136734
1995-08-03,4.283490
1995-08-04,4.487690
1995-08-05,4.063858
1995-08-06,3.048287
1995-08-07,3.324826
1995-08-08,2.861638
1995-08-09,2.227010
1995-08-10,1.931398
1995-08-11,2.595504
1995-08-12,4.183505
1995-08-13,3.203887
1995-08-14,2.901563
1995-08-15,3.081971
1995-08-16,4.384951
1995-08-17,4.252632
1995-08-18,2.628488
1995-08-19,1.089417
1995-08-20,1.585674
1995-08-21,1.766087
1995-08-22,3.275173
1995-08-23,4.128737
1995-08-24,3.347637
1995-08-25,2.611683
1995-08-26,3.492088
1995-08-27,4.490276
1995-08-28,2.792282
1995-08-29,2.886383
1995-08-30,4.573491
1995-08-31,5.066085
1995-09-01,4.855877
1995-09-02,2.656397
1995-09-03,1.710244
1995-09-04,1.071808
1995-09-05,1.431816
1995-09-06,2.332497
1995-09-07,1.429921
1995-09-08,-1.273938
1995-09-09,-3.157636
1995-09-10,-2.852279
1995-09-11,-4.389573
1995-09-12,-4.127177
1995-09-13,-0.234713
1995-09-14,1.872038
1995-09-15,2.541715
1995-09-16,0.604856
1995-09-17,1.632312
1995-09-18,4.359579
1995-09-19,6.849152
1995-09-20,6.017357
1995-09-21,4.249865
1995-09-22,1.700499
1995-09-23,-2.632372
1995-09-24,-2.935966
1995-09-25,0.893705
1995-09-26,4.895723
1995-09-27,1.873647
1995-09-28,-2.872294
1995-09-29,-2.035074
1995-09-30,1.753517
1995-10-01,2.848243
1995-10-02,3.130300
1995-10-03,2.970497
1995-10-04,-0.501275
1995-10-05,2.424139
1995-10-06,2.925772
1995-10-07,3.062673
1995-10-08,3.229123
1995-10-09,2.552485
1995-10-10,1.718488
1995-10-11,2.425326
1995-10-12,1.998467
1995-10-13,3.658468
1995-10-14,4.209746
1995-10-15,5.423456
1995-10-16,4.409824
1995-10-17,2.275277
1995-10-18,3.441471
1995-10-19,4.933891
1995-10-20,5.530932
1995-10-21,6.015979
1995-10-22,5.294672
1995-10-23,-2.568861
1995-10-24,-1.040242
1995-10-25,3.270505
1995-10-26,-4.413290
1995-10-27,-4.832791
1995-10-28,2.380279
1995-10-29,2.443718
1995-10-30,2.160115
1995-10-31,3.168784
1995-11-01,4.026193
1995-11-02,4.444046
1995-11-03,4.523623
1995-11-04,4.551359
1995-11-05,4.783579
1995-11-06,5.553192
1995-11-07,4.647934
1995-11-08,6.336394
1995-11-09,3.580143
1995-11-10,-2.825801
1995-11-11,-1.906378
1995-11-12,3.468739
1995-11-13,5.901668
1995-11-14,-1.272914
1995-11-15,-6.364148
1995-11-16,2.610453
1995-11-17,-6.452329
1995-11-18,-0.573205
1995-11-19,3.364632
1995-11-20,2.302019
1995-11-21,-2.261934
1995-11-22,2.333121
1995-11-23,-7.434717
1995-11-24,-4.839421
1995-11-25,-5.797976
1995-11-26,2.085208
1995-11-27,3.963768
1995-11-28,-2.225448
1995-11-29,1.387315
1995-11-30,3.606663
1995-12-01,3.665179
1995-12-02,-0.241461
1995-12-03,0.327824
1995-12-04,4.531703
