#Variables:
#tasmin_HadGEM2-ES365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_rcp85(K),tasmax_HadGEM2-ES365_rcp85(K),pr_HadGEM2-ES365_rcp85(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_rcp85(K),tasmax_HadGEM2-ES365_rcp85(K),pr_HadGEM2-ES365_rcp85(mm)
2077-12-26,283.557709,300.748138,1.045269
2077-12-27,281.001343,294.133057,0.000000
2077-12-28,273.898682,294.546326,0.000000
2077-12-29,278.728882,298.379517,0.000000
2077-12-30,288.088135,297.717407,0.000000
2077-12-31,284.747437,303.173767,0.000000
2078-01-01,284.523987,302.648499,0.441461
2078-01-02,282.109558,295.882263,0.000000
2078-01-03,276.142273,293.647034,0.000000
2078-01-04,279.804657,298.746582,0.000000
2078-01-05,279.668182,294.776855,57.865925
2078-01-06,279.322632,289.314911,2.906655
2078-01-07,274.799103,291.158112,0.000000
2078-01-08,277.206909,295.820251,0.000000
2078-01-09,279.910492,294.705200,0.000000
2078-01-10,279.481354,299.278900,0.000000
2078-01-11,282.260315,300.457123,0.000000
2078-01-12,289.066986,300.473907,0.000000
2078-01-13,292.542053,303.413818,1.265278
2078-01-14,289.533630,300.838837,3.340222
2078-01-15,283.156006,296.639160,0.000000
2078-01-16,281.809937,297.517700,0.000000
2078-01-17,284.469513,300.681152,0.000000
2078-01-18,287.192352,302.538055,0.000000
2078-01-19,289.923645,303.110016,0.000000
2078-01-20,287.946350,301.174683,1.536778
2078-01-21,282.145508,295.322296,0.000000
2078-01-22,276.217010,295.321594,0.000000
2078-01-23,278.003845,298.197815,0.000000
2078-01-24,284.484344,299.718872,0.000000
2078-01-25,288.743378,302.929321,2.270124
2078-01-26,288.905090,302.950928,2.429210
2078-01-27,282.820709,298.727936,0.000000
2078-01-28,281.957977,296.442780,0.000000
2078-01-29,287.746490,301.154327,3.382953
2078-01-30,286.407410,302.536316,1.368525
2078-01-31,287.087158,304.574524,0.000000
2078-02-01,287.313080,305.451050,0.000000
2078-02-02,285.190216,305.544617,0.000000
2078-02-03,287.898590,303.791229,0.000000
2078-02-04,282.212097,298.505890,0.000000
2078-02-05,279.024902,298.667572,0.000000
2078-02-06,286.442261,303.264832,0.000000
2078-02-07,292.815460,305.468933,0.509171
2078-02-08,292.982025,304.998047,0.385841
2078-02-09,286.571106,301.805023,0.000000
2078-02-10,282.665771,297.709961,0.000000
2078-02-11,285.175079,293.120361,0.586630
2078-02-12,287.314178,294.566620,0.000000
2078-02-13,290.839813,301.810516,0.389889
2078-02-14,293.080872,304.809631,0.704236
2078-02-15,289.287048,301.359253,0.000000
2078-02-16,287.413544,299.372955,0.438735
2078-02-17,289.745514,300.394440,2.629768
2078-02-18,289.596222,298.391449,1.386068
2078-02-19,289.752380,298.974670,6.354882
2078-02-20,291.540527,304.179840,6.579815
2078-02-21,290.257965,305.150848,0.858786
2078-02-22,287.408081,300.582031,0.000000
2078-02-23,284.581604,297.879700,0.000000
2078-02-24,282.768860,295.802277,0.000000
2078-02-25,282.386627,294.927368,0.000000
2078-02-26,284.214874,295.802094,1.369140
2078-02-27,286.381866,298.089844,9.479562
2078-02-28,290.406311,300.291687,15.481310
2078-03-01,288.244690,298.351501,15.361423
2078-03-02,284.142090,297.005981,0.000000
2078-03-03,285.557587,300.336273,0.000000
2078-03-04,287.916260,303.768829,0.000000
2078-03-05,289.665314,305.496246,0.000000
2078-03-06,289.660889,302.964417,0.000000
2078-03-07,285.820496,295.556488,12.380320
2078-03-08,287.614014,294.688293,14.090132
2078-03-09,285.515869,292.501587,2.082024
2078-03-10,286.869324,298.354126,0.000000
2078-03-11,283.375732,299.885040,0.000000
2078-03-12,283.744110,305.098694,0.000000
2078-03-13,285.125580,308.550049,0.000000
2078-03-14,289.768982,303.452423,0.000000
2078-03-15,286.115601,296.804016,0.000000
2078-03-16,286.484772,295.143555,0.000000
2078-03-17,287.233551,299.039520,0.000000
2078-03-18,290.120422,302.181152,0.478720
2078-03-19,289.109833,302.859650,0.000000
2078-03-20,288.338165,300.828888,0.325288
2078-03-21,286.790894,298.950409,0.000000
2078-03-22,287.322418,299.015198,0.000000
2078-03-23,290.106873,298.877594,1.091640
2078-03-24,290.857513,300.664093,16.354250
2078-03-25,289.266571,303.159973,5.051095
2078-03-26,284.625702,294.311859,0.000000
2078-03-27,281.468414,294.566040,0.000000
2078-03-28,282.663666,295.341705,0.000000
2078-03-29,289.718964,299.235168,5.757464
2078-03-30,292.568329,303.068604,4.952719
2078-03-31,291.939575,304.084442,0.963433
2078-04-01,290.674469,298.214874,22.895853
2078-04-02,290.562927,293.057434,52.104328
2078-04-03,290.579803,292.478516,54.403038
2078-04-04,290.051514,292.851074,26.811451
2078-04-05,292.170898,295.385437,4.221821
2078-04-06,291.225891,295.395630,1.676607
2078-04-07,290.783051,297.329010,0.555954
2078-04-08,289.793579,304.504272,0.000000
2078-04-09,290.673157,308.975616,0.000000
2078-04-10,291.556702,306.137695,13.704853
2078-04-11,291.102478,301.535278,3.054605
2078-04-12,289.550812,298.313629,0.000000
2078-04-13,290.113495,298.409546,0.000000
2078-04-14,288.736023,296.336761,0.000000
2078-04-15,287.354370,294.988281,0.000000
2078-04-16,286.646912,296.457703,0.000000
2078-04-17,287.119263,302.483337,0.000000
2078-04-18,288.660187,307.299622,0.000000
2078-04-19,291.126007,308.532776,0.000000
2078-04-20,293.173645,307.660614,0.000000
2078-04-21,292.950775,306.044861,0.000000
2078-04-22,293.187653,303.939392,0.000000
2078-04-23,294.663818,306.037903,2.563514
2078-04-24,295.567291,307.235870,0.469897
2078-04-25,295.401764,306.664337,1.691843
2078-04-26,295.345886,305.299347,4.521474
2078-04-27,294.446198,304.584717,0.939349
2078-04-28,292.826233,305.892242,0.000000
2078-04-29,293.194794,307.076782,0.000000
2078-04-30,293.037872,307.524689,0.000000
2078-05-01,294.537750,308.316925,0.000000
2078-05-02,295.859253,309.551025,0.000000
2078-05-03,296.464722,309.757568,0.000000
2078-05-04,295.906006,308.540924,0.000000
2078-05-05,295.368958,308.434265,0.000000
2078-05-06,295.528687,309.166077,0.000000
2078-05-07,295.571381,310.817139,0.000000
2078-05-08,295.834045,312.255981,0.000000
2078-05-09,296.193146,313.476318,0.000000
2078-05-10,296.352844,314.704773,0.000000
2078-05-11,296.721680,314.379517,0.000000
2078-05-12,296.834137,313.604767,0.000000
2078-05-13,296.728180,311.856445,0.000000
2078-05-14,296.751770,312.455536,0.000000
2078-05-15,296.223724,313.139008,0.000000
2078-05-16,296.997467,311.765930,0.000000
2078-05-17,297.045349,312.074463,0.000000
2078-05-18,297.342072,311.530518,0.000000
2078-05-19,297.885956,310.715240,0.000000
2078-05-20,298.298004,310.284180,0.000000
2078-05-21,297.582397,312.183960,0.470142
2078-05-22,299.503021,312.274811,1.785608
2078-05-23,299.477264,312.728088,0.000000
2078-05-24,300.055878,313.241760,0.000000
2078-05-25,300.202576,312.790497,0.000000
2078-05-26,298.903900,312.969360,0.000000
2078-05-27,299.004883,313.921753,0.000000
2078-05-28,297.995117,314.071899,0.000000
2078-05-29,297.928284,314.319153,0.000000
2078-05-30,298.025085,313.748840,0.000000
2078-05-31,298.473022,312.800323,0.000000
2078-06-01,298.662659,312.998871,0.000000
2078-06-02,299.432312,313.406036,0.612188
2078-06-03,300.058411,314.358490,0.000000
2078-06-04,300.377869,314.824677,0.381527
2078-06-05,299.941528,314.757111,0.000000
2078-06-06,300.003876,313.861908,0.000000
2078-06-07,299.298187,313.399841,0.000000
2078-06-08,299.488770,314.353119,0.000000
2078-06-09,299.421661,314.910828,0.000000
2078-06-10,298.877319,315.334534,0.000000
2078-06-11,299.933289,315.482910,0.000000
2078-06-12,300.403351,316.236786,0.318890
2078-06-13,302.102417,315.101532,0.962483
2078-06-14,301.290009,314.940094,0.000000
2078-06-15,301.026642,314.922760,0.000000
2078-06-16,301.732788,315.710114,0.000000
2078-06-17,302.069763,315.256653,0.000000
2078-06-18,301.954102,314.791504,0.000000
2078-06-19,301.449707,315.476685,0.000000
2078-06-20,301.612579,315.466644,1.167091
2078-06-21,300.958008,314.457947,2.141057
2078-06-22,301.076050,314.193817,0.881235
2078-06-23,303.124084,316.185577,0.000000
2078-06-24,303.436188,317.510406,1.023824
2078-06-25,303.669434,316.821991,0.791396
2078-06-26,303.573273,316.117279,0.000000
2078-06-27,303.110382,314.948853,0.000000
2078-06-28,302.525482,314.587677,0.393832
2078-06-29,301.973511,314.943665,0.000000
2078-06-30,301.779419,315.073456,0.000000
2078-07-01,301.777435,314.421661,0.000000
2078-07-02,302.215027,313.591064,0.000000
2078-07-03,302.009033,314.794678,0.000000
2078-07-04,301.741913,315.194031,0.000000
2078-07-05,301.728699,314.612793,0.303211
2078-07-06,301.773987,313.816772,0.000000
2078-07-07,302.064178,313.111328,0.296155
2078-07-08,302.272034,314.208466,0.000000
2078-07-09,301.302002,315.329865,0.302901
2078-07-10,300.651855,316.957031,1.319072
2078-07-11,302.618408,317.470398,0.303997
2078-07-12,304.525604,317.856995,0.000000
2078-07-13,304.277161,316.966064,0.000000
2078-07-14,302.705414,316.068298,0.000000
2078-07-15,302.863312,315.555389,0.000000
2078-07-16,302.497833,315.862305,0.000000
2078-07-17,302.238037,315.147217,0.000000
2078-07-18,301.878448,314.706787,0.000000
2078-07-19,301.579132,314.547882,0.000000
2078-07-20,301.436218,313.872314,0.000000
2078-07-21,302.195648,314.296356,0.000000
2078-07-22,301.921967,313.892578,0.000000
2078-07-23,300.850677,314.302856,0.000000
2078-07-24,300.734802,316.166199,0.000000
2078-07-25,302.358521,316.068359,0.000000
2078-07-26,302.315918,316.478699,0.000000
2078-07-27,301.114136,317.052063,0.000000
2078-07-28,301.756805,318.921082,0.000000
2078-07-29,303.955383,318.624329,0.000000
2078-07-30,304.114380,318.285583,0.000000
2078-07-31,302.457001,319.297913,0.000000
2078-08-01,302.829742,319.444153,0.000000
2078-08-02,303.713043,319.074524,0.000000
2078-08-03,304.117889,319.326019,0.000000
2078-08-04,304.290558,316.576691,0.473195
2078-08-05,301.654968,314.119873,0.321961
2078-08-06,300.954102,313.249054,2.392291
2078-08-07,301.599243,312.314758,1.588201
2078-08-08,301.534424,312.953766,4.667922
2078-08-09,302.040039,313.615875,5.314579
2078-08-10,301.957611,313.632599,0.000000
2078-08-11,301.295837,314.454407,0.000000
2078-08-12,300.772614,315.865479,0.000000
2078-08-13,299.681091,316.870728,0.000000
2078-08-14,300.845398,319.669525,0.000000
2078-08-15,302.091278,319.157288,0.000000
2078-08-16,303.306732,317.061493,0.000000
2078-08-17,303.034882,314.851746,0.000000
2078-08-18,302.580750,314.640198,0.000000
2078-08-19,302.633392,315.014832,0.000000
2078-08-20,303.079559,314.822601,0.358724
2078-08-21,303.235260,313.773743,1.323276
2078-08-22,303.194946,313.610107,0.776599
2078-08-23,302.347961,313.855438,0.000000
2078-08-24,300.985565,314.585846,0.000000
2078-08-25,300.821014,314.454376,0.000000
2078-08-26,301.350800,313.188538,0.000000
2078-08-27,302.547943,311.460358,2.585391
2078-08-28,302.743347,314.044556,0.000000
2078-08-29,302.754822,315.245667,0.000000
2078-08-30,302.188995,314.855164,0.000000
2078-08-31,302.287598,314.696991,0.000000
2078-09-01,302.904175,314.106506,0.000000
2078-09-02,303.151276,313.349609,4.546228
2078-09-03,303.191223,311.841095,3.070448
2078-09-04,300.915771,310.199188,1.123994
2078-09-05,300.959381,310.611328,0.868609
2078-09-06,301.722809,310.210815,1.747905
2078-09-07,301.092346,308.838013,5.113753
2078-09-08,299.231995,307.953430,19.283857
2078-09-09,299.240417,306.639709,41.676697
2078-09-10,300.251190,309.856476,33.530174
2078-09-11,300.898651,307.826996,6.975896
2078-09-12,301.463043,307.970673,3.358809
2078-09-13,300.296814,308.569550,2.198183
2078-09-14,300.223114,308.838196,0.000000
2078-09-15,300.304138,308.535248,2.160621
2078-09-16,300.390442,307.699707,0.685063
2078-09-17,300.346069,309.149109,6.154831
2078-09-18,299.581360,309.270752,0.000000
2078-09-19,295.075409,306.798096,4.158464
2078-09-20,290.901245,305.377045,0.000000
2078-09-21,290.624512,307.071167,0.000000
2078-09-22,291.934204,309.515289,0.000000
2078-09-23,293.584137,310.604401,0.000000
2078-09-24,293.997833,311.420074,0.000000
2078-09-25,294.128174,311.428497,0.000000
2078-09-26,294.115295,311.448456,0.000000
2078-09-27,295.573486,311.086853,0.000000
2078-09-28,296.362915,311.877563,0.000000
2078-09-29,297.876648,312.024689,0.000000
2078-09-30,297.968719,311.989868,0.000000
2078-10-01,299.991943,311.998718,0.000000
2078-10-02,300.081604,310.130463,0.753664
2078-10-03,295.066467,307.596161,0.000000
2078-10-04,291.218353,308.119476,0.000000
2078-10-05,289.772064,308.676392,0.000000
2078-10-06,291.136108,309.095032,0.000000
2078-10-07,293.536224,308.690460,0.000000
2078-10-08,292.245331,308.116394,0.000000
2078-10-09,292.807373,308.088226,0.000000
2078-10-10,293.682983,306.060455,0.000000
2078-10-11,294.968994,305.381653,0.000000
2078-10-12,294.571045,307.931549,0.000000
2078-10-13,294.983398,310.372070,0.000000
2078-10-14,296.106110,311.276520,0.000000
2078-10-15,296.248932,311.337555,0.000000
2078-10-16,296.070465,311.124146,0.000000
2078-10-17,297.182373,309.763367,4.172758
2078-10-18,290.360565,308.269623,28.090895
2078-10-19,291.556946,303.553833,1.409661
2078-10-20,292.144104,304.662628,0.000000
2078-10-21,292.517548,303.721832,0.000000
2078-10-22,292.149292,302.792145,0.000000
2078-10-23,291.872620,302.600891,0.000000
2078-10-24,288.630646,302.114899,0.000000
2078-10-25,287.132294,302.901855,0.000000
2078-10-26,288.240326,302.356812,0.000000
2078-10-27,284.831970,302.965057,0.000000
2078-10-28,288.252136,306.338531,0.000000
2078-10-29,294.747650,306.522400,0.310589
2078-10-30,295.521149,303.935852,38.480762
2078-10-31,292.353058,304.656250,22.045372
2078-11-01,293.410980,307.131042,1.641858
2078-11-02,293.181702,304.978180,0.000000
2078-11-03,291.811768,305.864014,0.000000
2078-11-04,292.630310,306.689178,0.000000
2078-11-05,295.893799,308.137634,3.561000
2078-11-06,296.960846,307.212891,3.581954
2078-11-07,295.455963,307.001282,1.761461
2078-11-08,296.918457,306.940857,0.000000
2078-11-09,298.187256,307.195129,0.000000
2078-11-10,295.833527,306.091553,0.899269
2078-11-11,294.079437,306.887115,0.000000
2078-11-12,295.603302,307.501099,0.000000
2078-11-13,289.467194,306.360931,4.284727
2078-11-14,283.312714,296.176392,2.788068
2078-11-15,286.092834,293.119263,0.000000
2078-11-16,287.435242,299.607422,0.000000
2078-11-17,290.456879,304.680542,0.000000
2078-11-18,290.022949,302.914856,0.766646
2078-11-19,285.504486,295.583038,0.000000
2078-11-20,281.678314,292.936676,0.000000
2078-11-21,282.421539,296.894073,0.000000
2078-11-22,288.463470,301.915192,0.000000
2078-11-23,292.567719,303.931519,0.000000
2078-11-24,293.500366,305.235382,0.000000
2078-11-25,294.564453,305.558014,1.909571
2078-11-26,294.269165,305.225464,5.258949
2078-11-27,290.772369,304.419922,2.078427
2078-11-28,289.349274,304.275177,2.909235
2078-11-29,288.865875,301.633453,1.868618
2078-11-30,285.565155,296.942474,0.000000
2078-12-01,283.930206,294.497650,0.534790
2078-12-02,278.977875,292.063202,0.000000
2078-12-03,276.386383,293.085205,0.000000
2078-12-04,278.973907,293.948090,0.000000
2078-12-05,281.507751,295.304871,0.000000
2078-12-06,282.140442,297.916199,0.000000
2078-12-07,287.942963,299.534546,1.347614
2078-12-08,289.625244,300.326172,4.647125
2078-12-09,288.453644,301.020691,4.579395
2078-12-10,279.726898,296.281738,0.000000
2078-12-11,275.395782,295.011627,0.000000
2078-12-12,277.490814,298.004456,0.000000
2078-12-13,281.709198,299.791290,0.000000
2078-12-14,284.530914,296.264191,0.000000
2078-12-15,284.561554,297.341766,0.000000
2078-12-16,283.975067,302.328278,0.000000
2078-12-17,288.744019,304.207581,0.000000
2078-12-18,286.413177,300.042450,0.000000
2078-12-19,279.010071,300.239349,0.000000
2078-12-20,282.726257,303.313538,0.000000
2078-12-21,285.705322,303.802032,0.000000
2078-12-22,282.141022,297.891998,0.000000
2078-12-23,282.141724,293.154358,0.000000
2078-12-24,284.480713,291.081329,9.233410
2078-12-25,289.567902,301.030701,18.523655
2078-12-26,285.685059,293.643799,3.712849
2078-12-27,281.242462,292.808746,0.000000
2078-12-28,275.187958,294.913208,0.000000
2078-12-29,283.829895,295.666992,0.000000
2078-12-30,283.709167,291.554504,0.673467
2078-12-31,281.363098,288.090240,9.359304
2079-01-01,281.763458,292.662048,3.462181
2079-01-02,281.411102,290.532227,0.000000
2079-01-03,279.344696,287.318848,0.000000
2079-01-04,274.772430,287.861267,0.000000
2079-01-05,276.493378,288.640778,0.000000
2079-01-06,281.769531,290.915985,2.139665
2079-01-07,284.227020,292.125275,3.425145
2079-01-08,276.072388,292.372742,0.000000
2079-01-09,281.450500,297.107697,0.000000
2079-01-10,282.191711,298.207092,0.000000
2079-01-11,283.367371,298.670593,0.000000
2079-01-12,283.709351,295.536224,0.000000
2079-01-13,277.658691,290.113922,0.000000
2079-01-14,276.094513,284.968658,0.000000
2079-01-15,271.852295,282.751373,0.000000
2079-01-16,273.398010,284.873260,0.000000
2079-01-17,274.814270,290.060822,0.000000
2079-01-18,280.727875,298.764374,0.000000
2079-01-19,289.257721,302.775940,2.393001
2079-01-20,293.198486,303.946777,14.606100
2079-01-21,287.489532,299.955841,5.746724
2079-01-22,280.334167,291.498901,0.000000
2079-01-23,280.316345,287.468628,0.000000
2079-01-24,281.322083,287.167389,0.943321
2079-01-25,283.374634,288.820709,0.793653
2079-01-26,280.644135,291.250549,0.000000
2079-01-27,278.087067,294.447113,0.000000
2079-01-28,278.138794,293.014648,0.000000
2079-01-29,277.127747,290.570892,0.000000
2079-01-30,281.633240,295.124786,0.000000
2079-01-31,287.917328,298.553131,0.000000
2079-02-01,287.939728,297.808960,4.385620
2079-02-02,286.955109,298.954224,0.868476
2079-02-03,286.900299,302.067566,0.555318
2079-02-04,287.942261,301.397919,0.000000
2079-02-05,286.367859,297.113464,0.000000
2079-02-06,284.645203,293.240662,0.000000
2079-02-07,284.884552,294.016876,17.558525
2079-02-08,287.314301,297.299988,16.116032
2079-02-09,290.081543,299.801056,36.586353
2079-02-10,287.321045,298.368896,20.133944
2079-02-11,285.338257,298.423218,2.756846
2079-02-12,285.645020,297.485291,0.000000
2079-02-13,288.818329,296.730774,0.000000
2079-02-14,288.462891,295.308044,0.000000
2079-02-15,288.969849,296.046631,18.555758
2079-02-16,286.413879,296.115082,34.449154
2079-02-17,284.644501,301.548340,0.552885
2079-02-18,286.093781,301.471252,0.000000
2079-02-19,289.994873,302.247284,0.000000
2079-02-20,290.832855,300.557922,3.318072
2079-02-21,290.236725,300.655029,0.000000
2079-02-22,288.794312,299.982788,0.000000
2079-02-23,287.609802,298.182770,0.000000
2079-02-24,287.458710,297.909637,0.000000
2079-02-25,286.553528,299.145935,15.293558
2079-02-26,289.529205,298.632599,48.564255
2079-02-27,284.215393,296.328491,2.652120
2079-02-28,283.491302,297.912842,0.000000
2079-03-01,283.953705,301.267120,0.000000
2079-03-02,290.888214,302.037476,0.000000
2079-03-03,290.331635,301.517120,0.000000
2079-03-04,283.198944,299.538147,0.000000
2079-03-05,285.771240,302.901184,0.000000
2079-03-06,288.936798,304.416229,0.000000
2079-03-07,285.901001,300.072418,0.000000
2079-03-08,279.767212,287.191650,0.000000
2079-03-09,276.277618,289.048859,0.000000
2079-03-10,275.971222,294.403076,0.000000
2079-03-11,278.912933,295.307983,0.000000
2079-03-12,280.074585,296.513672,0.000000
2079-03-13,283.148743,302.398346,0.000000
2079-03-14,289.228394,304.481354,0.000000
2079-03-15,291.897888,301.419891,1.599939
2079-03-16,291.195801,309.554077,0.991923
2079-03-17,281.402863,304.091003,0.000000
2079-03-18,281.239105,295.833740,0.000000
2079-03-19,288.216705,293.927887,1.462283
2079-03-20,286.723236,291.697815,1.756966
2079-03-21,283.687714,293.098328,34.825615
2079-03-22,281.622894,289.023010,1.741816
2079-03-23,280.828583,292.358521,0.000000
2079-03-24,278.876068,296.486908,0.000000
2079-03-25,283.114136,299.743561,0.000000
2079-03-26,287.082520,301.712189,0.000000
2079-03-27,287.770996,303.055908,0.000000
2079-03-28,289.318726,302.914276,0.000000
2079-03-29,291.586090,303.891998,0.000000
2079-03-30,289.545929,302.077271,0.294398
2079-03-31,285.020660,299.022461,0.000000
2079-04-01,280.048615,298.961121,0.000000
2079-04-02,281.138275,302.862335,0.000000
2079-04-03,284.105377,304.022308,0.000000
2079-04-04,289.958557,301.660095,0.000000
2079-04-05,292.072601,299.923431,0.310560
2079-04-06,293.458008,303.119598,0.000000
2079-04-07,292.444550,300.386902,24.121344
2079-04-08,290.552307,297.766205,39.511196
2079-04-09,284.995758,296.536621,28.108492
2079-04-10,285.278259,297.116730,1.986573
2079-04-11,286.129059,299.016113,0.538768
2079-04-12,287.831543,302.300293,0.000000
2079-04-13,290.549103,303.481171,0.000000
2079-04-14,293.657013,305.351898,0.000000
2079-04-15,295.256042,306.263580,4.075754
2079-04-16,292.824158,304.958344,2.534590
2079-04-17,292.279266,305.650269,0.000000
2079-04-18,295.221191,307.092590,0.000000
2079-04-19,296.402191,307.072388,0.488097
2079-04-20,293.383148,304.341187,9.904523
2079-04-21,289.147278,306.459045,14.382163
2079-04-22,289.096191,308.876312,7.120572
2079-04-23,289.929657,311.310883,3.700063
2079-04-24,290.402710,310.741272,0.000000
2079-04-25,290.768555,306.438477,0.000000
2079-04-26,290.217224,302.478699,0.000000
2079-04-27,288.620270,300.781952,0.000000
2079-04-28,285.779694,302.804260,0.327302
2079-04-29,289.217407,305.984161,0.000000
2079-04-30,292.382935,307.501068,0.000000
2079-05-01,295.691650,304.913116,0.000000
2079-05-02,296.192627,304.189911,10.983284
2079-05-03,295.488251,305.469543,5.787874
2079-05-04,293.344452,307.550507,0.000000
2079-05-05,294.449738,309.481415,0.000000
2079-05-06,295.361389,310.099701,0.000000
2079-05-07,296.920410,310.447266,0.000000
2079-05-08,298.551514,310.551453,0.000000
2079-05-09,298.047394,310.432465,0.586234
2079-05-10,297.389221,308.244812,3.115595
2079-05-11,296.732056,306.562561,0.000000
2079-05-12,296.459503,305.983856,0.306889
2079-05-13,295.827271,307.397766,0.873643
2079-05-14,295.427856,308.517395,0.404273
2079-05-15,295.415131,311.214111,0.301242
2079-05-16,295.274323,311.018951,0.000000
2079-05-17,295.161560,311.237335,0.000000
2079-05-18,296.650421,311.349640,0.000000
2079-05-19,296.562195,311.327087,0.507889
2079-05-20,297.524109,309.871399,2.617481
2079-05-21,296.650269,307.293762,11.301744
2079-05-22,294.990997,302.212952,0.000000
2079-05-23,291.644318,304.799225,0.000000
2079-05-24,291.847321,307.976929,0.000000
2079-05-25,295.441864,308.423553,0.000000
2079-05-26,295.953400,308.716858,0.000000
2079-05-27,296.446198,309.609161,0.000000
2079-05-28,297.001770,311.155701,0.000000
2079-05-29,297.560272,312.021545,0.000000
2079-05-30,297.397461,312.503967,0.000000
2079-05-31,297.607635,313.181549,0.000000
2079-06-01,298.483917,312.583893,0.912701
2079-06-02,296.777100,312.875916,6.995836
2079-06-03,298.869049,314.116577,1.383314
2079-06-04,298.381744,312.735077,1.134078
2079-06-05,299.348755,313.393555,0.000000
2079-06-06,299.675964,314.290192,0.000000
2079-06-07,299.416992,314.194672,0.000000
2079-06-08,296.622101,314.301208,6.959206
2079-06-09,297.644531,312.340881,5.013537
2079-06-10,299.243500,312.533508,0.000000
2079-06-11,300.763733,314.195648,0.338829
2079-06-12,300.790833,314.311798,0.000000
2079-06-13,300.735840,314.665894,0.000000
2079-06-14,301.032440,314.898834,0.000000
2079-06-15,300.815948,313.507904,0.000000
2079-06-16,299.748901,313.132751,0.000000
2079-06-17,299.299896,313.448303,0.000000
2079-06-18,299.439026,314.023987,0.000000
2079-06-19,298.957214,314.179047,0.000000
2079-06-20,298.877289,314.417328,0.000000
2079-06-21,299.366730,314.271271,0.000000
2079-06-22,299.404694,314.735840,0.000000
2079-06-23,299.204712,316.262360,0.000000
2079-06-24,300.284454,317.783386,0.000000
2079-06-25,302.129730,319.088501,0.000000
2079-06-26,306.402679,321.370789,0.000000
2079-06-27,308.749146,321.218384,0.000000
2079-06-28,306.366516,320.115387,0.000000
2079-06-29,303.993195,318.010895,0.000000
2079-06-30,303.419525,316.989288,0.000000
2079-07-01,303.729767,316.908844,0.000000
2079-07-02,304.912720,317.504272,0.000000
2079-07-03,304.686676,317.422089,0.000000
2079-07-04,304.009399,317.026276,0.000000
2079-07-05,303.597229,316.514069,0.000000
2079-07-06,303.479584,315.466797,0.000000
2079-07-07,303.810028,314.055084,2.078848
2079-07-08,302.430481,312.173431,5.393957
2079-07-09,300.709656,309.250824,4.716587
2079-07-10,302.124908,310.209167,4.932595
2079-07-11,302.130951,310.346313,0.000000
2079-07-12,301.178406,311.326630,0.000000
2079-07-13,301.070557,311.717102,0.313760
2079-07-14,302.015137,312.342682,0.703470
2079-07-15,301.972900,313.227264,0.000000
2079-07-16,301.012360,313.651367,1.602164
2079-07-17,300.821716,313.498474,3.814668
2079-07-18,301.168732,313.385132,2.281552
2079-07-19,301.150055,314.105103,0.000000
2079-07-20,301.558990,314.622803,0.000000
2079-07-21,301.909088,314.897614,0.000000
2079-07-22,302.863586,314.665283,0.000000
2079-07-23,303.299683,314.559387,0.000000
2079-07-24,302.076660,313.930908,0.000000
2079-07-25,301.492310,314.358337,0.000000
2079-07-26,302.392944,313.738831,0.000000
2079-07-27,302.872223,314.300507,0.000000
2079-07-28,302.065521,314.036713,0.000000
2079-07-29,302.616577,314.141632,0.000000
2079-07-30,301.540894,314.179382,0.000000
2079-07-31,301.265289,313.728638,0.000000
2079-08-01,302.024170,313.653900,0.000000
2079-08-02,300.845490,315.641479,0.000000
2079-08-03,301.024506,315.543396,0.000000
2079-08-04,301.299164,316.459839,0.000000
2079-08-05,300.376526,317.445251,0.000000
2079-08-06,299.484833,319.416962,0.000000
2079-08-07,303.934875,320.205353,1.337972
2079-08-08,305.207001,320.214417,0.000000
2079-08-09,305.053162,318.299652,0.000000
2079-08-10,304.173798,316.103607,0.000000
2079-08-11,302.627930,315.326324,0.000000
2079-08-12,302.138763,314.809723,0.000000
2079-08-13,300.647522,315.769684,0.000000
2079-08-14,300.659637,317.453613,0.000000
2079-08-15,300.255768,318.245728,0.000000
2079-08-16,300.271454,317.555634,0.000000
2079-08-17,301.900299,316.518494,0.000000
2079-08-18,301.484100,315.624176,0.000000
2079-08-19,300.999023,315.659454,0.000000
2079-08-20,300.179596,316.491394,0.000000
2079-08-21,302.046204,316.322266,0.000000
2079-08-22,302.142548,316.348480,0.000000
2079-08-23,301.206909,317.202576,0.000000
2079-08-24,301.341400,315.717224,0.000000
2079-08-25,302.248260,314.022339,0.000000
2079-08-26,303.172516,316.039703,0.000000
2079-08-27,303.154236,317.400055,0.000000
2079-08-28,301.939148,317.814331,0.000000
