#Variables:
#tasmin_MIROC-ESM-CHEM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp85(K),tasmax_MIROC-ESM-CHEM_rcp85(K),pr_MIROC-ESM-CHEM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp85(K),tasmax_MIROC-ESM-CHEM_rcp85(K),pr_MIROC-ESM-CHEM_rcp85(mm)
2092-04-25,300.946381,315.851044,0.000000
2092-04-26,300.943634,315.625153,0.000000
2092-04-27,300.900574,316.017639,0.000000
2092-04-28,301.265106,317.633789,0.000000
2092-04-29,301.089172,315.769165,0.000000
2092-04-30,300.637726,311.573364,2.204622
2092-05-01,295.546600,302.877594,0.000000
2092-05-02,294.715881,303.757904,9.196765
2092-05-03,297.604553,301.783051,37.454777
2092-05-04,294.673706,304.964569,16.668547
2092-05-05,294.959045,307.338593,1.874482
2092-05-06,293.963501,312.747467,0.000000
2092-05-07,297.743805,314.779968,0.000000
2092-05-08,298.845612,311.076263,0.000000
2092-05-09,296.519226,307.870453,0.000000
2092-05-10,298.247223,307.994476,0.000000
2092-05-11,299.870239,312.373444,0.000000
2092-05-12,299.832794,312.464203,0.000000
2092-05-13,298.192963,314.137939,0.000000
2092-05-14,300.733215,316.384399,0.000000
2092-05-15,302.812408,315.211212,0.000000
2092-05-16,301.147827,310.952423,0.470263
2092-05-17,299.570496,315.172821,0.490425
2092-05-18,302.067078,313.974915,1.986559
2092-05-19,301.839417,309.869415,0.314535
2092-05-20,301.945312,310.873627,1.784302
2092-05-21,300.630768,311.830200,5.509801
2092-05-22,299.732483,307.619141,16.868675
2092-05-23,300.571686,308.013489,0.886421
2092-05-24,298.815552,309.234863,0.320700
2092-05-25,298.691620,313.307861,0.000000
2092-05-26,302.414917,314.814301,0.000000
2092-05-27,302.216461,314.949646,0.000000
2092-05-28,303.284607,314.977203,0.000000
2092-05-29,303.106689,311.868958,2.869080
2092-05-30,300.871948,310.819000,1.918503
2092-05-31,302.048584,313.984772,0.000000
2092-06-01,301.976410,313.913300,0.000000
2092-06-02,299.832550,315.395782,0.000000
2092-06-03,301.325348,315.908295,0.000000
2092-06-04,303.477539,316.314514,0.000000
2092-06-05,302.966675,320.419037,0.000000
2092-06-06,302.885925,315.788940,0.000000
2092-06-07,304.407104,317.822784,0.000000
2092-06-08,305.806488,313.943237,4.440859
2092-06-09,300.739075,312.359558,8.441916
2092-06-10,301.707153,311.613403,0.000000
2092-06-11,300.499329,312.134155,0.000000
2092-06-12,302.205719,314.690216,0.000000
2092-06-13,300.541718,312.404602,0.000000
2092-06-14,299.781158,312.276917,0.000000
2092-06-15,301.263336,313.711243,1.792010
2092-06-16,303.303314,314.149933,0.000000
2092-06-17,302.415192,313.031494,0.000000
2092-06-18,301.791626,312.867401,0.000000
2092-06-19,302.655945,313.414703,0.000000
2092-06-20,302.404999,311.043762,0.644941
2092-06-21,301.760712,311.788849,0.000000
2092-06-22,302.156952,313.085144,0.000000
2092-06-23,302.164520,312.579956,0.000000
2092-06-24,301.927673,310.855377,0.000000
2092-06-25,301.554169,311.219818,0.000000
2092-06-26,302.888336,313.928558,0.000000
2092-06-27,302.868256,316.094299,0.000000
2092-06-28,303.724670,318.124603,0.000000
2092-06-29,304.349091,316.949860,1.214215
2092-06-30,303.938965,315.127106,0.000000
2092-07-01,302.547607,313.203217,3.543718
2092-07-02,302.002533,313.226746,0.306224
2092-07-03,303.030914,313.837372,0.000000
2092-07-04,302.878906,314.772461,0.000000
2092-07-05,302.673767,314.368866,0.000000
2092-07-06,302.973450,315.397858,0.000000
2092-07-07,303.067444,317.163055,0.000000
2092-07-08,304.579773,317.320709,0.000000
2092-07-09,304.028625,313.909607,4.181413
2092-07-10,302.761169,313.360229,0.000000
2092-07-11,302.350464,313.481628,0.000000
2092-07-12,301.968842,313.205017,0.000000
2092-07-13,302.916046,313.005035,0.000000
2092-07-14,302.957153,314.282623,0.000000
2092-07-15,303.510773,316.138977,0.000000
2092-07-16,302.549622,316.663055,0.000000
2092-07-17,302.988068,316.322784,0.000000
2092-07-18,304.813507,318.360809,0.000000
2092-07-19,305.323853,318.230682,0.000000
2092-07-20,304.573547,316.996796,0.000000
2092-07-21,303.780090,315.184021,0.000000
2092-07-22,302.571381,313.692139,0.000000
2092-07-23,302.839111,316.367645,0.000000
2092-07-24,305.131134,317.804382,0.000000
2092-07-25,305.533508,316.267975,0.000000
2092-07-26,303.877625,314.824036,0.000000
2092-07-27,303.075958,315.907074,0.000000
2092-07-28,304.375793,317.008789,0.000000
2092-07-29,305.258972,317.288147,0.000000
2092-07-30,304.465881,316.046387,0.000000
2092-07-31,302.367035,313.606140,0.720148
2092-08-01,301.878448,312.428833,2.310524
2092-08-02,302.535736,313.392670,0.000000
2092-08-03,301.605164,313.241730,0.000000
2092-08-04,301.201385,313.441345,0.000000
2092-08-05,302.570770,314.118195,0.381090
2092-08-06,303.271606,314.511597,0.000000
2092-08-07,302.314789,313.124512,0.000000
2092-08-08,301.136536,313.124237,0.000000
2092-08-09,301.377350,313.182129,0.000000
2092-08-10,301.768829,313.931000,0.000000
2092-08-11,301.961884,316.058319,0.000000
2092-08-12,303.411774,318.123260,0.000000
2092-08-13,304.209839,319.070251,0.000000
2092-08-14,304.606171,317.507446,0.000000
2092-08-15,304.522736,316.729675,0.399027
2092-08-16,303.867920,315.798767,1.833549
2092-08-17,304.455231,315.814514,0.301632
2092-08-18,302.854767,314.912415,0.000000
2092-08-19,302.755310,314.600861,0.000000
2092-08-20,301.857635,314.477905,0.000000
2092-08-21,302.134064,314.362061,0.000000
2092-08-22,302.102417,313.598907,0.000000
2092-08-23,302.308350,312.024200,0.000000
2092-08-24,302.223206,312.164917,0.000000
2092-08-25,302.134094,313.059937,1.442971
2092-08-26,302.511932,314.407257,0.000000
2092-08-27,304.210083,315.217163,0.000000
2092-08-28,305.392456,316.646973,0.461102
2092-08-29,305.800018,323.642029,0.351534
2092-08-30,305.737396,317.583557,0.000000
2092-08-31,306.414459,314.772156,3.483794
2092-09-01,304.210663,314.149109,1.498692
2092-09-02,303.739380,313.440155,0.902752
2092-09-03,304.608887,314.024780,4.901020
2092-09-04,304.193146,312.978180,3.746360
2092-09-05,302.859650,311.050110,5.190295
2092-09-06,302.497314,310.514374,3.431196
2092-09-07,299.954285,309.091553,1.643708
2092-09-08,300.740112,310.574402,0.000000
2092-09-09,300.955750,310.815887,0.000000
2092-09-10,300.344940,309.792084,0.000000
2092-09-11,298.649017,309.146790,0.000000
2092-09-12,299.035431,308.892578,0.321826
2092-09-13,300.385071,310.355774,0.000000
2092-09-14,301.994812,312.284088,0.000000
2092-09-15,302.782013,313.754974,0.000000
2092-09-16,303.488770,313.844452,0.000000
2092-09-17,302.257843,312.362976,0.000000
2092-09-18,300.896820,311.478424,0.000000
2092-09-19,299.483093,310.178467,0.000000
2092-09-20,298.443054,310.961639,0.000000
2092-09-21,298.102142,312.634521,0.000000
2092-09-22,298.923889,312.719208,0.000000
2092-09-23,300.913666,312.064270,0.000000
2092-09-24,298.775146,310.452209,0.297871
2092-09-25,299.732880,309.960846,0.000000
2092-09-26,299.450256,310.607300,0.000000
2092-09-27,300.466339,309.960999,0.000000
2092-09-28,300.992462,310.637939,0.000000
2092-09-29,298.804504,310.848419,7.253159
2092-09-30,299.314026,311.147797,0.000000
2092-10-01,298.982239,310.920502,0.000000
2092-10-02,298.680450,310.826538,0.000000
2092-10-03,297.667084,308.923309,0.000000
2092-10-04,298.094055,308.374603,24.432716
2092-10-05,296.333649,307.744171,6.811898
2092-10-06,295.868561,307.819916,0.000000
2092-10-07,295.234558,308.195770,0.000000
2092-10-08,296.287720,311.570038,0.000000
2092-10-09,297.533905,309.730560,0.000000
2092-10-10,297.305206,311.034027,2.309518
2092-10-11,298.234131,309.189606,1.470412
2092-10-12,292.469177,305.828400,0.000000
2092-10-13,292.879242,308.223022,0.000000
2092-10-14,295.672974,309.386047,0.000000
2092-10-15,297.867401,312.997223,0.486478
2092-10-16,299.875214,317.039337,1.473187
2092-10-17,299.478882,308.412109,32.254250
2092-10-18,295.811066,307.633240,0.000000
2092-10-19,292.697174,306.646912,0.000000
2092-10-20,291.237396,306.532104,0.000000
2092-10-21,292.124542,309.313202,0.000000
2092-10-22,294.131378,304.957184,0.304868
2092-10-23,293.501984,303.119781,1.765735
2092-10-24,287.065033,304.332916,0.000000
2092-10-25,289.662750,309.809479,0.000000
2092-10-26,292.286438,304.860840,0.000000
2092-10-27,286.434814,299.153870,0.000000
2092-10-28,289.072418,299.701019,25.528847
2092-10-29,281.767883,301.782288,0.000000
2092-10-30,287.141388,305.048859,0.000000
2092-10-31,287.900787,304.890411,0.000000
2092-11-01,290.031281,309.427338,0.000000
2092-11-02,292.396057,310.688141,0.000000
2092-11-03,292.044312,307.138062,0.000000
2092-11-04,291.023010,307.871582,0.000000
2092-11-05,291.412231,306.147400,0.000000
2092-11-06,290.089081,312.116760,0.000000
2092-11-07,292.367371,308.085388,0.000000
2092-11-08,294.829193,303.773773,5.269628
2092-11-09,295.143616,306.276886,26.094158
2092-11-10,295.770782,303.355408,5.427968
2092-11-11,286.838287,302.948578,0.000000
2092-11-12,289.185425,303.535431,0.000000
2092-11-13,292.386688,306.448029,0.000000
2092-11-14,293.135132,309.762329,0.000000
2092-11-15,294.151886,308.230774,0.000000
2092-11-16,294.916168,308.647858,0.415499
2092-11-17,294.918335,303.303101,2.405387
2092-11-18,295.230652,308.572235,10.556996
2092-11-19,294.653717,306.276489,1.776989
2092-11-20,292.883850,301.253784,1.800021
2092-11-21,291.502258,297.655823,24.556229
2092-11-22,289.145996,294.521759,2.186234
2092-11-23,287.608612,300.373993,0.000000
2092-11-24,291.742798,303.301300,0.000000
2092-11-25,294.489380,305.380127,0.569749
2092-11-26,288.446869,300.409393,0.000000
2092-11-27,285.949463,300.685364,0.000000
2092-11-28,287.591187,300.720306,0.000000
2092-11-29,285.596436,299.782959,0.722367
2092-11-30,287.799805,304.467102,0.000000
2092-12-01,289.000031,304.320740,0.000000
2092-12-02,289.643188,303.960632,0.000000
2092-12-03,291.662262,306.037506,0.280942
2092-12-04,293.352722,304.758392,2.038084
2092-12-05,291.198517,299.777527,0.000000
2092-12-06,286.767975,293.863312,2.288520
2092-12-07,282.184296,294.267700,0.000000
2092-12-08,282.585785,300.427704,0.000000
2092-12-09,285.831360,304.073425,0.000000
2092-12-10,287.019012,306.090271,0.000000
2092-12-11,289.614319,307.228455,0.000000
2092-12-12,290.397766,302.183136,0.000000
2092-12-13,282.345245,298.073761,0.000000
2092-12-14,284.162964,301.447784,0.000000
2092-12-15,284.473907,296.957214,0.000000
2092-12-16,282.658356,300.017731,0.000000
2092-12-17,284.394470,293.768250,0.000000
2092-12-18,275.896698,290.980255,0.000000
2092-12-19,276.383911,286.614563,0.000000
2092-12-20,274.257111,284.295166,0.000000
2092-12-21,275.479614,292.670776,0.000000
2092-12-22,276.279877,288.340851,0.000000
2092-12-23,278.131897,294.686707,0.000000
2092-12-24,280.909882,296.253174,0.000000
2092-12-25,279.488220,291.216980,0.000000
2092-12-26,268.441254,284.311279,0.000000
2092-12-27,261.156708,282.231476,0.000000
2092-12-28,270.532745,284.217865,0.000000
2092-12-29,286.184265,296.253693,29.687384
2092-12-30,285.266571,292.632843,8.646352
2092-12-31,274.196136,287.741272,0.000000
2093-01-01,281.076599,292.398407,0.000000
2093-01-02,279.835205,290.938721,0.000000
2093-01-03,283.945923,290.597107,0.829666
2093-01-04,285.687103,299.113281,0.367269
2093-01-05,283.852509,304.545990,0.000000
2093-01-06,285.483612,301.214020,0.000000
2093-01-07,287.287048,295.280334,0.000000
2093-01-08,278.520996,289.311676,0.000000
2093-01-09,276.742371,291.999054,0.000000
2093-01-10,277.768036,291.629059,0.000000
2093-01-11,282.145111,290.391266,0.668974
2093-01-12,282.861572,295.091095,0.000000
2093-01-13,287.325928,298.775909,0.409025
2093-01-14,291.830933,299.372528,1.838408
2093-01-15,286.484955,295.096771,0.503251
2093-01-16,285.089233,293.575500,23.797382
2093-01-17,279.598724,286.356598,2.987914
2093-01-18,277.027557,295.326660,0.000000
2093-01-19,281.181427,295.763123,0.000000
2093-01-20,287.805756,298.502228,0.000000
2093-01-21,292.445770,300.869843,3.499362
2093-01-22,286.602356,298.383636,0.000000
2093-01-23,282.208832,299.823212,0.000000
2093-01-24,286.041687,304.907959,0.000000
2093-01-25,287.320282,302.352570,0.000000
2093-01-26,285.549408,304.323425,0.000000
2093-01-27,291.060516,301.499054,0.000000
2093-01-28,284.372864,293.669861,0.000000
2093-01-29,279.828796,291.792847,0.000000
2093-01-30,280.542511,299.180023,0.000000
2093-01-31,283.916290,295.642670,4.015823
2093-02-01,284.329376,290.459595,2.736503
2093-02-02,284.676422,296.095856,0.321919
2093-02-03,282.243042,296.586975,0.000000
2093-02-04,287.602081,299.284668,0.000000
2093-02-05,290.467865,296.446259,0.586812
2093-02-06,285.859894,292.319824,0.711935
2093-02-07,279.280334,297.752716,0.000000
2093-02-08,282.553711,302.122925,0.000000
2093-02-09,285.608551,304.426208,0.000000
2093-02-10,291.108612,298.420013,3.668453
2093-02-11,285.939697,297.098450,0.000000
2093-02-12,285.640015,299.023651,0.000000
2093-02-13,286.220306,303.162506,0.000000
2093-02-14,284.776031,297.401367,0.000000
2093-02-15,282.331512,298.430664,0.000000
2093-02-16,286.016449,306.374023,0.000000
2093-02-17,289.053619,305.981598,0.000000
2093-02-18,292.020142,304.875397,0.000000
2093-02-19,290.848663,305.923676,0.357254
2093-02-20,291.980560,300.134064,0.000000
2093-02-21,283.377472,294.518219,0.000000
2093-02-22,280.425018,289.893555,0.564992
2093-02-23,284.699158,287.368378,6.245850
2093-02-24,286.614288,297.469910,5.967147
2093-02-25,284.295837,303.506744,0.000000
2093-02-26,288.244751,299.617462,0.000000
2093-02-27,284.166077,302.932709,0.000000
2093-02-28,291.667633,306.590576,0.000000
2093-03-01,293.485809,304.203674,0.574415
2093-03-02,290.391327,301.827087,0.000000
2093-03-03,289.833832,298.008484,0.000000
2093-03-04,282.941132,298.409363,0.000000
2093-03-05,283.497314,304.263275,0.000000
2093-03-06,283.851532,301.300079,0.000000
2093-03-07,284.595184,303.913910,0.000000
2093-03-08,287.175201,308.699738,0.000000
2093-03-09,287.609406,302.488495,0.000000
2093-03-10,284.398468,295.412109,0.000000
2093-03-11,286.717316,289.977875,0.000000
2093-03-12,289.834991,307.928528,0.000000
2093-03-13,290.086243,307.603790,0.000000
2093-03-14,293.336243,308.213257,0.000000
2093-03-15,294.189880,307.806793,6.972431
2093-03-16,292.258545,304.377045,0.000000
2093-03-17,287.430878,300.319336,0.000000
2093-03-18,284.659180,300.394562,0.643910
2093-03-19,285.219208,295.404419,0.000000
2093-03-20,285.737671,293.862335,3.293070
2093-03-21,293.170288,302.378448,19.398088
2093-03-22,286.533783,296.798004,0.000000
2093-03-23,284.131897,300.171906,0.000000
2093-03-24,287.352539,300.307861,0.000000
2093-03-25,289.829559,296.791748,1.274475
2093-03-26,288.873108,297.651093,1.193677
2093-03-27,288.180695,298.129517,0.735585
2093-03-28,287.861176,301.327759,0.000000
2093-03-29,287.855652,301.628021,0.000000
2093-03-30,290.124329,304.846161,0.000000
2093-03-31,288.074158,305.161652,0.000000
2093-04-01,287.439636,307.581299,0.000000
2093-04-02,290.510620,306.918640,0.000000
2093-04-03,292.227631,311.309692,0.000000
2093-04-04,295.601837,306.380493,0.000000
2093-04-05,294.477844,301.246399,0.000000
2093-04-06,286.595917,303.726898,0.000000
2093-04-07,290.461853,305.090088,0.000000
2093-04-08,295.459259,310.202576,0.000000
2093-04-09,298.034943,312.184052,0.000000
2093-04-10,300.561462,310.889252,0.553420
2093-04-11,298.909912,310.699097,0.000000
2093-04-12,297.824799,312.720062,0.000000
2093-04-13,300.010986,309.411255,0.567365
2093-04-14,297.592285,312.758575,0.000000
2093-04-15,297.740173,312.114502,5.668849
2093-04-16,296.388123,308.500488,0.000000
2093-04-17,288.080261,302.446136,0.000000
2093-04-18,287.034332,306.689972,0.000000
2093-04-19,289.919708,309.175201,0.000000
2093-04-20,295.326569,312.964539,0.000000
2093-04-21,297.891022,310.618286,0.000000
2093-04-22,297.745026,311.124664,0.000000
2093-04-23,292.262726,312.031464,0.000000
2093-04-24,296.815521,308.057953,0.000000
2093-04-25,295.884766,302.380920,29.300186
2093-04-26,291.179565,292.968414,30.270554
2093-04-27,286.871796,288.913574,2.796236
2093-04-28,289.557129,295.375793,9.444963
2093-04-29,294.909546,310.549927,0.000000
2093-04-30,296.333557,311.227631,0.000000
2093-05-01,297.385651,307.606567,0.000000
2093-05-02,294.509277,307.749390,0.000000
2093-05-03,295.103333,309.308472,0.000000
2093-05-04,297.220123,309.210175,0.339864
2093-05-05,299.427155,306.250702,20.229239
2093-05-06,296.827423,303.599182,6.076772
2093-05-07,295.281067,306.346802,1.464235
2093-05-08,297.738678,308.190277,0.000000
2093-05-09,296.622406,304.717163,0.000000
2093-05-10,298.802704,306.096161,0.000000
2093-05-11,298.575012,307.945862,0.000000
2093-05-12,298.239532,310.457855,0.465406
2093-05-13,297.364044,310.959229,0.000000
2093-05-14,298.214996,311.450439,0.322365
2093-05-15,299.975739,310.980835,0.000000
2093-05-16,296.951569,312.349152,0.000000
2093-05-17,298.720612,313.462097,0.316211
2093-05-18,300.628082,312.039886,1.680379
2093-05-19,298.195831,308.042358,8.501505
2093-05-20,299.936707,307.004578,0.000000
2093-05-21,298.130432,307.813568,6.846882
2093-05-22,297.656158,310.007568,0.000000
2093-05-23,298.060181,309.711090,0.295931
2093-05-24,300.079865,310.209839,0.292506
2093-05-25,300.147400,310.198822,0.000000
2093-05-26,298.928986,311.353241,0.000000
2093-05-27,299.774902,313.420044,0.000000
2093-05-28,301.886017,312.801971,0.000000
2093-05-29,301.024170,314.196503,0.000000
2093-05-30,302.722076,314.654663,0.000000
2093-05-31,303.404114,315.436707,0.000000
2093-06-01,302.783295,314.042725,0.000000
2093-06-02,301.873291,313.551636,0.000000
2093-06-03,301.806793,316.290039,0.395421
2093-06-04,302.229797,314.829529,0.000000
2093-06-05,303.308594,315.114014,0.000000
2093-06-06,302.980133,313.727478,1.658307
2093-06-07,301.819397,315.329468,0.746027
2093-06-08,303.955109,315.849060,0.000000
2093-06-09,304.137787,316.376953,0.000000
2093-06-10,304.700409,316.958679,0.000000
2093-06-11,304.888855,316.499939,0.000000
2093-06-12,305.001373,316.276276,0.000000
2093-06-13,305.559509,316.251709,0.000000
2093-06-14,304.742615,317.040375,0.000000
2093-06-15,306.853729,317.086029,0.000000
2093-06-16,306.351257,316.963440,0.382021
2093-06-17,304.547882,315.496857,0.929328
2093-06-18,304.189423,314.742676,1.810079
2093-06-19,303.801056,313.732666,0.000000
2093-06-20,302.656952,313.733002,0.000000
2093-06-21,302.833496,315.301727,0.000000
2093-06-22,303.172882,315.445801,0.000000
2093-06-23,303.671661,315.507385,0.000000
2093-06-24,302.407349,314.756287,0.000000
2093-06-25,302.627686,315.565521,0.000000
2093-06-26,303.140442,318.093903,0.000000
2093-06-27,304.088135,317.678894,0.000000
2093-06-28,303.543854,314.050323,9.241943
2093-06-29,301.054718,309.297272,11.554229
2093-06-30,302.239288,308.593018,30.074301
2093-07-01,300.052155,304.720551,95.435677
2093-07-02,299.231537,303.538055,51.908279
2093-07-03,300.675018,309.956238,2.943498
2093-07-04,302.311035,312.726471,3.877391
2093-07-05,302.737244,311.110962,5.130613
2093-07-06,302.071655,309.341064,43.970501
2093-07-07,302.169678,309.440277,38.084995
2093-07-08,301.951874,306.749359,83.034729
2093-07-09,301.355255,307.364014,25.270542
2093-07-10,302.010498,311.197357,0.637334
2093-07-11,301.828918,311.898682,0.000000
2093-07-12,301.288727,313.687469,0.000000
2093-07-13,300.730774,313.956329,1.513608
2093-07-14,300.978180,316.054138,0.000000
2093-07-15,302.656952,317.097260,0.526627
2093-07-16,302.836884,317.151123,0.000000
2093-07-17,302.845215,316.149628,0.000000
2093-07-18,303.875519,315.367981,0.000000
2093-07-19,303.002319,314.740295,0.362677
2093-07-20,302.376648,312.448242,1.622005
2093-07-21,301.428192,310.692444,0.000000
2093-07-22,301.642090,310.465332,0.000000
2093-07-23,302.307953,313.079010,0.000000
2093-07-24,303.207397,314.858856,0.000000
2093-07-25,304.089020,315.213226,0.000000
2093-07-26,303.333923,313.684998,0.000000
2093-07-27,302.411499,312.730469,0.000000
2093-07-28,300.835236,312.102509,0.000000
2093-07-29,300.974121,312.334839,0.000000
2093-07-30,301.670929,313.221802,0.000000
2093-07-31,300.775055,312.934753,1.977871
2093-08-01,302.185608,313.349579,0.000000
2093-08-02,302.071106,313.386292,0.000000
2093-08-03,301.036926,313.061005,0.000000
2093-08-04,301.491364,314.432465,0.000000
2093-08-05,302.022705,314.745483,0.000000
2093-08-06,301.013702,313.357330,0.000000
2093-08-07,300.644958,312.363342,0.000000
2093-08-08,300.609375,312.091827,0.000000
2093-08-09,300.694275,313.188354,0.000000
2093-08-10,300.849518,312.906830,0.000000
2093-08-11,300.432343,312.051239,0.000000
2093-08-12,300.354584,311.672729,0.000000
2093-08-13,300.626709,311.405457,0.000000
2093-08-14,299.845337,310.422516,0.000000
2093-08-15,302.082397,313.135010,0.000000
2093-08-16,303.269196,314.425903,0.000000
2093-08-17,303.982666,314.149384,0.000000
2093-08-18,302.809326,313.501984,0.000000
2093-08-19,301.649200,312.306610,0.000000
2093-08-20,301.511292,312.501587,0.000000
2093-08-21,301.630249,312.727600,1.572421
2093-08-22,300.428894,310.899536,0.000000
2093-08-23,302.232941,312.105896,2.540153
2093-08-24,302.471497,315.007538,0.000000
2093-08-25,302.849609,315.841522,0.000000
2093-08-26,302.681335,315.037811,0.522050
2093-08-27,302.711731,313.833069,0.000000
2093-08-28,302.144226,314.299408,0.000000
2093-08-29,301.337646,311.668945,0.000000
2093-08-30,300.593872,311.742523,0.000000
2093-08-31,301.943939,312.396851,0.000000
2093-09-01,302.689392,312.000366,1.573154
2093-09-02,301.867432,312.418030,0.626053
2093-09-03,301.722137,311.481445,1.808625
2093-09-04,302.638214,310.997070,1.515199
2093-09-05,302.460663,310.668793,0.675601
2093-09-06,301.706177,309.232056,0.000000
2093-09-07,300.092957,309.142792,0.000000
2093-09-08,299.507538,309.188385,1.398800
2093-09-09,300.701416,310.886597,0.000000
2093-09-10,301.875366,311.585480,0.000000
2093-09-11,301.863647,311.258026,0.000000
2093-09-12,302.218140,311.807007,0.319002
2093-09-13,301.787048,313.130096,0.000000
2093-09-14,303.635071,314.163727,1.226006
2093-09-15,302.477386,313.340729,0.000000
2093-09-16,302.021851,312.026031,0.000000
2093-09-17,300.960571,312.724243,0.000000
2093-09-18,303.165985,313.460358,0.000000
2093-09-19,303.970886,312.710114,0.000000
2093-09-20,301.322662,311.906921,0.000000
2093-09-21,300.506348,311.028503,0.000000
2093-09-22,297.991882,310.737488,0.000000
2093-09-23,296.924683,309.989441,0.000000
2093-09-24,298.441986,310.136261,0.000000
2093-09-25,299.916870,310.590759,0.000000
2093-09-26,300.469482,311.366150,0.000000
2093-09-27,299.797913,308.215942,2.472351
2093-09-28,300.276520,307.946960,43.799248
2093-09-29,296.070129,308.787170,4.952169
2093-09-30,296.162262,308.069641,7.439824
2093-10-01,298.355103,309.058807,3.643609
2093-10-02,295.449493,307.807190,2.942639
2093-10-03,296.768616,308.417664,0.000000
2093-10-04,297.087982,312.456573,0.000000
2093-10-05,297.972778,311.102234,0.000000
2093-10-06,298.907166,310.977631,0.000000
2093-10-07,295.305450,306.107635,0.000000
2093-10-08,292.221680,303.424469,0.000000
2093-10-09,290.619415,298.646118,3.331919
2093-10-10,290.565918,301.490021,0.000000
2093-10-11,291.313110,307.492371,0.000000
2093-10-12,293.902252,308.029877,0.000000
2093-10-13,296.751709,312.036316,0.000000
2093-10-14,296.937012,309.270538,1.562045
2093-10-15,284.187927,301.656830,0.000000
2093-10-16,285.510345,306.737488,0.000000
2093-10-17,289.327026,308.795288,0.000000
2093-10-18,293.038147,311.687653,0.000000
2093-10-19,295.256622,310.588135,0.000000
2093-10-20,296.418762,306.834625,4.058365
2093-10-21,299.820648,309.473755,5.227133
2093-10-22,297.440582,307.739227,0.000000
2093-10-23,296.175232,308.163971,0.000000
2093-10-24,292.590790,304.301453,0.000000
2093-10-25,292.579742,303.440674,0.000000
2093-10-26,288.407013,303.259644,0.000000
2093-10-27,287.859589,306.758392,0.000000
2093-10-28,289.241455,308.278076,0.000000
2093-10-29,292.594604,309.791779,0.000000
2093-10-30,294.857574,308.914673,0.000000
2093-10-31,292.742432,306.454620,0.000000
2093-11-01,289.488861,305.285645,0.000000
2093-11-02,290.732056,310.562073,0.000000
2093-11-03,290.862091,308.401123,0.000000
2093-11-04,293.013519,307.431396,0.315379
2093-11-05,293.934509,306.763947,3.467516
2093-11-06,293.010071,304.480194,0.000000
2093-11-07,291.872040,303.817383,0.000000
2093-11-08,288.908447,304.184692,0.000000
2093-11-09,289.851196,311.639343,0.000000
2093-11-10,293.631287,311.924042,0.000000
2093-11-11,294.454437,307.220673,0.000000
2093-11-12,290.978516,302.897278,0.000000
2093-11-13,290.210754,303.552124,0.000000
2093-11-14,289.957489,304.885193,0.000000
2093-11-15,292.907959,308.286804,0.000000
2093-11-16,292.422455,309.445068,0.000000
2093-11-17,294.016815,308.104065,0.000000
2093-11-18,294.804230,306.934967,1.699140
2093-11-19,296.455872,308.679474,0.530019
2093-11-20,295.904846,308.780426,0.000000
2093-11-21,292.044312,308.121918,0.000000
2093-11-22,294.104706,308.099854,0.000000
2093-11-23,292.408569,305.895844,0.000000
2093-11-24,290.887451,308.484131,0.000000
2093-11-25,293.975708,307.796448,0.000000
2093-11-26,290.481903,304.286316,0.411725
2093-11-27,287.123901,298.256195,0.000000
2093-11-28,279.706512,295.760437,0.000000
2093-11-29,282.583496,298.673615,0.000000
2093-11-30,284.908142,299.416626,0.000000
2093-12-01,286.991486,299.134521,0.000000
2093-12-02,284.415924,303.233276,0.000000
2093-12-03,289.664001,297.603912,0.000000
2093-12-04,278.638000,292.109863,0.000000
2093-12-05,279.364014,294.599213,0.000000
2093-12-06,279.901672,295.287292,0.000000
2093-12-07,290.114380,303.588135,0.000000
2093-12-08,278.817596,295.672882,0.354093
2093-12-09,282.671814,290.645203,2.347556
2093-12-10,281.988708,296.377625,0.281775
2093-12-11,290.818329,304.194580,0.535022
2093-12-12,292.503204,302.598175,7.926718
2093-12-13,287.841248,296.006256,0.000000
2093-12-14,279.491089,291.534698,0.000000
2093-12-15,279.665131,293.420044,0.000000
2093-12-16,285.663330,290.741760,0.000000
2093-12-17,276.140656,292.767700,0.000000
2093-12-18,285.261780,297.673706,0.000000
2093-12-19,291.762115,297.941956,1.161988
2093-12-20,292.179077,305.243286,0.449874
2093-12-21,292.899658,305.639435,2.496692
2093-12-22,292.905670,304.689972,0.821698
2093-12-23,291.612793,300.779053,0.000000
2093-12-24,287.006531,296.478912,0.000000
2093-12-25,291.585571,304.711761,1.472783
