#Variables:
#tasmin_CanESM2_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)
1988-08-11,297.179688,303.691803,1.192789
1988-08-12,296.193359,305.077545,0.000000
1988-08-13,295.918121,304.702332,0.000000
1988-08-14,297.277374,302.156067,8.688046
1988-08-15,296.877747,305.514282,1.875175
1988-08-16,295.687408,306.184937,0.000000
1988-08-17,294.317352,306.376099,0.000000
1988-08-18,295.859863,306.580505,9.161169
1988-08-19,295.970276,304.308350,8.767070
1988-08-20,295.625183,302.382477,5.755125
1988-08-21,295.691376,303.839813,5.352800
1988-08-22,295.663452,302.837921,0.672806
1988-08-23,296.542908,304.776062,0.000000
1988-08-24,296.264435,305.646912,1.979713
1988-08-25,296.858307,306.335724,0.000000
1988-08-26,296.108124,306.407471,0.000000
1988-08-27,295.814911,306.287811,0.897857
1988-08-28,296.823425,306.773254,0.000000
1988-08-29,297.170288,306.077271,2.535489
1988-08-30,295.961578,306.137390,2.022412
1988-08-31,294.983643,307.632202,0.000000
1988-09-01,295.508087,310.357330,0.587425
1988-09-02,298.065643,309.453125,2.795771
1988-09-03,297.870941,311.667236,1.080166
1988-09-04,296.272491,310.666565,0.000000
1988-09-05,296.308990,308.925018,0.000000
1988-09-06,296.137451,308.558014,1.234039
1988-09-07,296.317932,310.223236,0.844926
1988-09-08,295.301483,307.190491,0.000000
1988-09-09,296.256805,306.930206,0.000000
1988-09-10,296.040039,307.361084,0.000000
1988-09-11,297.264221,307.700684,0.531256
1988-09-12,297.269623,309.586029,3.295266
1988-09-13,296.713501,308.348389,11.643678
1988-09-14,295.376862,304.555847,0.000000
1988-09-15,292.501129,305.427490,0.000000
1988-09-16,293.113678,305.739746,0.000000
1988-09-17,294.848938,304.844299,0.000000
1988-09-18,294.841888,304.230286,0.000000
1988-09-19,296.564178,306.185608,3.045619
1988-09-20,295.553894,305.213867,0.318518
1988-09-21,295.980774,305.148804,2.604083
1988-09-22,295.910126,306.770294,0.000000
1988-09-23,291.873169,308.219177,0.000000
1988-09-24,290.582550,308.848175,0.000000
1988-09-25,291.548340,308.951874,0.000000
1988-09-26,293.800018,307.863281,0.000000
1988-09-27,292.798584,308.229797,0.000000
1988-09-28,294.844421,308.017334,0.000000
1988-09-29,292.128693,308.871796,0.000000
1988-09-30,294.484650,308.614410,0.000000
1988-10-01,292.725861,306.988831,0.000000
1988-10-02,293.331329,305.699463,5.339797
1988-10-03,295.025024,305.992310,0.600955
1988-10-04,293.895294,307.134613,4.590260
1988-10-05,288.431824,300.237152,3.179698
1988-10-06,286.260559,293.807007,14.999255
1988-10-07,290.629120,296.745178,9.315417
1988-10-08,289.101379,297.103516,49.335144
1988-10-09,293.681274,294.485565,6.040280
1988-10-10,292.140320,295.271210,2.859664
1988-10-11,289.530945,297.470398,0.000000
1988-10-12,286.725128,299.325439,0.000000
1988-10-13,289.878784,297.595856,2.711011
1988-10-14,291.717285,304.036652,0.795107
1988-10-15,292.003937,303.266205,2.390792
1988-10-16,294.238739,302.899445,0.000000
1988-10-17,281.749756,294.110840,0.000000
1988-10-18,284.607300,294.066193,0.282663
1988-10-19,284.128754,295.110626,0.000000
1988-10-20,281.824951,290.704620,0.000000
1988-10-21,278.616425,293.815094,0.000000
1988-10-22,280.378571,296.323853,0.000000
1988-10-23,283.353027,297.901672,0.000000
1988-10-24,282.818176,299.965729,0.000000
1988-10-25,284.223419,300.631226,0.000000
1988-10-26,286.538879,300.484375,0.000000
1988-10-27,290.866669,299.107147,0.000000
1988-10-28,289.714600,300.915466,0.000000
1988-10-29,289.079987,298.983368,0.000000
1988-10-30,285.703247,295.791534,1.048521
1988-10-31,283.496460,293.046265,3.878578
1988-11-01,285.440582,290.785522,4.559246
1988-11-02,286.311188,298.202728,1.512626
1988-11-03,291.626190,300.148468,0.489634
1988-11-04,284.834595,295.718414,0.519063
1988-11-05,280.555237,290.902985,0.000000
1988-11-06,284.044128,296.102203,0.000000
1988-11-07,284.127869,301.598206,0.000000
1988-11-08,286.176086,297.501526,0.000000
1988-11-09,279.515625,290.703308,0.000000
1988-11-10,276.068451,291.162598,0.000000
1988-11-11,278.582733,297.057343,0.000000
1988-11-12,276.522278,300.683502,0.000000
1988-11-13,282.435608,298.894043,0.000000
1988-11-14,284.838074,299.502106,0.000000
1988-11-15,285.899811,295.144196,0.000000
1988-11-16,284.925751,297.593567,0.000000
1988-11-17,283.204498,298.107483,0.000000
1988-11-18,284.893677,298.133087,0.000000
1988-11-19,284.961945,299.633667,0.000000
1988-11-20,282.344879,301.364014,0.000000
1988-11-21,285.146271,301.352966,0.000000
1988-11-22,287.049622,298.018921,0.000000
1988-11-23,288.728546,300.770569,0.000000
1988-11-24,288.879578,302.209717,0.000000
1988-11-25,280.211609,303.249207,0.000000
1988-11-26,285.808868,298.643494,10.348537
1988-11-27,286.096954,298.925690,0.978469
1988-11-28,279.010040,292.320404,2.691076
1988-11-29,277.686493,290.705322,0.451701
1988-11-30,275.012177,291.232635,0.000000
1988-12-01,275.888977,291.862885,0.000000
1988-12-02,274.718842,298.278076,0.000000
1988-12-03,280.951263,298.651367,0.000000
1988-12-04,282.759979,298.716400,0.000000
1988-12-05,284.430817,291.880096,0.000000
1988-12-06,276.359619,284.985077,0.708703
1988-12-07,271.734131,288.935608,0.000000
1988-12-08,276.300781,280.594147,0.429529
1988-12-09,275.505798,280.033966,10.168221
1988-12-10,275.205566,284.210114,3.046327
1988-12-11,275.935333,282.140442,0.556342
1988-12-12,273.559753,274.982574,1.226062
1988-12-13,273.506439,278.347565,1.194733
1988-12-14,278.271729,291.422363,1.384684
1988-12-15,288.128021,299.351044,0.000000
1988-12-16,286.936768,298.282837,2.315455
1988-12-17,280.390625,291.427155,5.650658
1988-12-18,272.424530,281.665497,6.235383
1988-12-19,271.796204,279.136047,0.000000
1988-12-20,269.624420,276.853729,0.000000
1988-12-21,274.723785,287.599640,0.000000
1988-12-22,282.518890,295.710602,0.000000
1988-12-23,285.198639,294.034241,0.000000
1988-12-24,283.923279,293.530151,12.554909
1988-12-25,277.445984,285.890106,8.933581
1988-12-26,274.142944,282.740204,8.057013
1988-12-27,274.443146,281.968628,0.000000
1988-12-28,280.306763,288.165344,7.264144
1988-12-29,285.105774,289.969330,6.831725
1988-12-30,285.082092,293.267334,0.000000
1988-12-31,287.502594,292.112610,1.367563
1989-01-01,288.348755,298.946594,0.309640
1989-01-02,283.224640,294.605927,0.000000
1989-01-03,277.380890,289.025635,0.000000
1989-01-04,278.930023,287.041626,0.000000
1989-01-05,279.960541,289.333130,0.000000
1989-01-06,283.973419,295.660034,0.000000
1989-01-07,282.141968,291.788239,0.000000
1989-01-08,283.666626,292.799164,3.631458
1989-01-09,275.780029,287.924042,8.627081
1989-01-10,275.256287,285.573608,2.932196
1989-01-11,278.857941,284.066406,5.050302
1989-01-12,277.258453,285.484375,2.852388
1989-01-13,277.684692,294.180725,0.000000
1989-01-14,285.263794,299.222168,0.000000
1989-01-15,288.899353,299.919891,0.000000
1989-01-16,288.372803,298.858063,0.000000
1989-01-17,280.090179,294.799805,6.485872
1989-01-18,277.088837,284.847870,5.864004
1989-01-19,282.686340,295.709381,2.051491
1989-01-20,276.806885,295.010773,2.747816
1989-01-21,271.549774,278.549622,0.000000
1989-01-22,266.224487,278.639435,0.000000
1989-01-23,267.963837,278.288757,0.000000
1989-01-24,268.655823,278.006165,0.000000
1989-01-25,265.632812,274.547272,0.000000
1989-01-26,264.956970,272.358856,5.959484
1989-01-27,270.845245,274.703857,6.828671
1989-01-28,272.706329,279.364441,11.343208
1989-01-29,267.546356,274.655304,3.357078
1989-01-30,264.233917,276.745697,0.000000
1989-01-31,262.956573,273.815643,0.000000
1989-02-01,264.117249,274.693573,0.000000
1989-02-02,263.760254,277.008972,0.000000
1989-02-03,267.393311,277.767609,0.000000
1989-02-04,273.801178,278.335083,1.940070
1989-02-05,276.906403,282.583923,1.357842
1989-02-06,279.592285,284.613953,13.574905
1989-02-07,269.296387,278.776520,2.013766
1989-02-08,271.251404,275.458405,0.913454
1989-02-09,265.851105,278.009064,0.000000
1989-02-10,271.477325,284.679565,0.000000
1989-02-11,273.227234,283.007782,0.000000
1989-02-12,274.974640,279.218689,0.000000
1989-02-13,278.475189,286.935181,0.000000
1989-02-14,286.126312,294.876099,0.000000
1989-02-15,282.809692,297.553741,0.000000
1989-02-16,277.178162,289.038025,0.000000
1989-02-17,279.972778,293.540649,2.681979
1989-02-18,282.156219,294.695129,0.406990
1989-02-19,279.610474,295.477814,0.000000
1989-02-20,282.037659,295.195435,0.000000
1989-02-21,281.466217,298.714478,0.000000
1989-02-22,283.079041,297.089539,0.000000
1989-02-23,281.430328,301.109802,0.000000
1989-02-24,283.406799,301.735352,0.000000
1989-02-25,284.507935,300.837555,0.000000
1989-02-26,285.207611,300.315002,0.000000
1989-02-27,287.444855,299.224518,0.948303
1989-02-28,284.904480,299.743500,0.000000
1989-03-01,284.681274,300.723846,0.000000
1989-03-02,288.046936,295.366577,2.004970
1989-03-03,284.815704,297.678314,0.000000
1989-03-04,280.941772,299.473206,0.000000
1989-03-05,284.552643,296.377441,0.000000
1989-03-06,285.480194,296.807526,0.392479
1989-03-07,288.002045,297.139282,0.000000
1989-03-08,289.478577,298.971191,7.629443
1989-03-09,287.665863,297.321686,4.492914
1989-03-10,272.287506,284.975128,0.000000
1989-03-11,271.815857,283.032196,0.000000
1989-03-12,274.935425,292.024902,0.000000
1989-03-13,282.903809,299.361328,0.000000
1989-03-14,282.091888,299.184387,0.000000
1989-03-15,286.662506,299.322113,3.935722
1989-03-16,285.768280,297.261139,0.000000
1989-03-17,279.493500,301.147430,0.000000
1989-03-18,285.012878,303.202576,0.000000
1989-03-19,283.649811,299.095001,0.000000
1989-03-20,275.305481,285.965790,0.000000
1989-03-21,281.992157,299.495087,0.341139
1989-03-22,287.968231,303.959198,0.000000
1989-03-23,283.397308,299.314606,0.000000
1989-03-24,282.510406,294.013062,0.000000
1989-03-25,288.913330,301.235352,4.413228
1989-03-26,290.697052,300.619476,0.000000
1989-03-27,279.547913,296.137665,0.000000
1989-03-28,283.349335,298.741608,0.000000
1989-03-29,290.261414,299.424530,3.779465
1989-03-30,290.592957,303.364166,3.392760
1989-03-31,289.628540,304.276154,0.000000
1989-04-01,289.000244,298.369385,1.354841
1989-04-02,291.238525,296.511078,3.526013
1989-04-03,285.865173,291.512024,5.588532
1989-04-04,284.550629,289.861725,0.879865
1989-04-05,281.610840,293.303894,0.000000
1989-04-06,284.840210,298.197815,0.000000
1989-04-07,285.081665,299.032959,0.000000
1989-04-08,288.268311,300.301300,0.000000
1989-04-09,290.113007,300.941223,0.000000
1989-04-10,291.040619,301.209381,0.000000
1989-04-11,288.563263,302.214233,0.000000
1989-04-12,289.030060,302.788574,0.000000
1989-04-13,287.025269,300.230896,2.234981
1989-04-14,282.521423,299.189728,0.354494
1989-04-15,288.198242,302.663239,0.000000
1989-04-16,289.241974,304.838715,0.000000
1989-04-17,291.550232,303.996399,0.000000
1989-04-18,289.386230,304.211548,0.000000
1989-04-19,290.316895,306.714935,0.000000
1989-04-20,291.556488,309.575775,0.000000
1989-04-21,292.351959,307.608429,0.000000
1989-04-22,291.902039,304.334076,0.000000
1989-04-23,288.451538,305.765991,0.000000
1989-04-24,289.149780,306.852112,0.000000
1989-04-25,290.532837,308.530853,0.000000
1989-04-26,292.171326,308.776337,0.000000
1989-04-27,290.659637,307.951080,0.000000
1989-04-28,289.397827,305.608398,0.000000
1989-04-29,289.439026,304.968781,0.000000
1989-04-30,288.999939,305.088257,0.000000
1989-05-01,291.797272,305.809540,0.000000
1989-05-02,293.201263,305.595245,13.603239
1989-05-03,292.865051,303.682922,9.078564
1989-05-04,293.614319,300.243561,19.187641
1989-05-05,293.294281,299.422302,6.583652
1989-05-06,290.792664,301.957886,3.188956
1989-05-07,292.545654,304.530640,1.282652
1989-05-08,293.927551,306.289001,0.000000
1989-05-09,292.431885,300.965607,0.000000
1989-05-10,287.263458,300.951569,0.000000
1989-05-11,284.269592,307.025421,0.000000
1989-05-12,292.094452,309.865814,0.000000
1989-05-13,289.911224,308.679047,0.512148
1989-05-14,294.758331,311.999207,0.000000
1989-05-15,297.122406,313.020294,0.000000
1989-05-16,296.667938,312.037018,0.000000
1989-05-17,295.401367,309.534027,0.000000
1989-05-18,293.810425,308.467194,0.000000
1989-05-19,293.705963,308.306580,0.000000
1989-05-20,294.060333,307.193451,0.000000
1989-05-21,294.395264,306.026581,0.000000
1989-05-22,293.608490,303.940186,0.000000
1989-05-23,293.387482,303.964600,0.000000
1989-05-24,292.376099,303.501099,0.000000
1989-05-25,290.297974,304.427460,0.000000
1989-05-26,290.290741,306.321899,0.000000
1989-05-27,290.068420,307.107452,0.000000
1989-05-28,295.180695,303.635101,12.933045
1989-05-29,293.613739,300.674683,0.000000
1989-05-30,292.283295,301.528503,0.000000
1989-05-31,295.131714,303.891144,0.000000
1989-06-01,295.382751,304.033966,0.000000
1989-06-02,295.136688,304.832092,0.000000
1989-06-03,294.236694,305.065704,0.000000
1989-06-04,294.267822,305.512054,0.000000
1989-06-05,293.224823,305.140625,0.000000
1989-06-06,295.674377,305.392792,0.000000
1989-06-07,294.081299,306.631134,0.000000
1989-06-08,293.720001,307.060089,0.000000
1989-06-09,294.728394,306.034119,0.000000
1989-06-10,295.979553,303.299530,0.000000
1989-06-11,295.201508,305.814972,0.000000
1989-06-12,294.448395,307.596252,0.000000
1989-06-13,295.187134,308.461761,0.000000
1989-06-14,295.571594,309.623566,0.000000
1989-06-15,296.817719,309.535065,0.000000
1989-06-16,297.062500,309.006287,0.000000
1989-06-17,297.592377,307.777344,1.643075
1989-06-18,297.164673,307.338196,0.000000
1989-06-19,297.209381,306.855621,2.388268
1989-06-20,296.406799,307.126495,0.000000
1989-06-21,295.784027,307.735107,0.000000
1989-06-22,296.615570,309.022858,0.921166
1989-06-23,295.878815,309.763062,0.000000
1989-06-24,295.907257,309.072876,0.000000
1989-06-25,296.483765,309.938904,0.000000
1989-06-26,296.317200,308.557465,0.000000
1989-06-27,296.152863,307.663788,4.385025
1989-06-28,295.491119,303.174072,0.976750
1989-06-29,296.176514,305.864410,0.000000
1989-06-30,295.158325,305.367950,13.940484
1989-07-01,295.536987,305.511719,15.347898
1989-07-02,294.452820,306.015167,0.000000
1989-07-03,295.613739,306.262115,0.000000
1989-07-04,295.974304,305.379333,13.438385
1989-07-05,295.572144,302.361420,14.697646
1989-07-06,295.694000,303.049744,29.912289
1989-07-07,294.848358,303.686859,21.895205
1989-07-08,295.300476,304.354858,4.812725
1989-07-09,294.879059,303.217133,4.247254
1989-07-10,294.307922,301.755493,4.749389
1989-07-11,295.733734,300.145203,1.570383
1989-07-12,295.700531,303.557404,1.293594
1989-07-13,295.795624,303.977661,1.966119
1989-07-14,294.894501,304.167908,0.000000
1989-07-15,294.690186,302.531006,1.651429
1989-07-16,295.300110,302.895294,3.702031
1989-07-17,295.443695,302.824860,3.640558
1989-07-18,295.422333,303.099579,0.000000
1989-07-19,293.004364,300.920502,4.342666
1989-07-20,295.085693,304.588196,0.000000
1989-07-21,295.428162,304.161865,0.000000
1989-07-22,295.245209,304.546143,0.000000
1989-07-23,295.022522,306.199402,0.000000
1989-07-24,295.840607,303.612518,0.000000
1989-07-25,296.801178,307.116058,0.000000
1989-07-26,297.163116,308.114380,0.000000
1989-07-27,297.237183,309.401337,0.000000
1989-07-28,296.018341,307.587646,0.000000
1989-07-29,297.630066,308.359924,0.000000
1989-07-30,297.522064,310.865906,0.921661
1989-07-31,297.956696,311.553467,0.441879
1989-08-01,298.289703,310.238770,0.000000
1989-08-02,298.801636,310.942078,0.000000
1989-08-03,296.856995,308.973907,1.811062
1989-08-04,297.369568,307.025116,3.936904
1989-08-05,296.374084,304.199860,0.000000
1989-08-06,295.495697,305.957214,0.000000
1989-08-07,295.661652,306.194305,0.000000
1989-08-08,296.825165,307.855530,0.632523
1989-08-09,297.587311,308.569427,0.285730
1989-08-10,297.235382,307.692596,2.256945
1989-08-11,297.235565,307.305878,5.961069
1989-08-12,295.681732,307.054932,0.000000
1989-08-13,295.843994,307.893341,0.000000
1989-08-14,297.050720,308.573212,0.000000
1989-08-15,296.249725,309.437286,0.000000
1989-08-16,296.883148,309.609039,0.000000
1989-08-17,295.926788,309.318054,0.000000
1989-08-18,296.104309,310.281921,0.000000
1989-08-19,295.865967,309.694885,0.000000
1989-08-20,295.638580,310.269501,0.000000
1989-08-21,295.863464,311.339386,0.000000
1989-08-22,297.881805,310.485901,0.000000
1989-08-23,297.616943,309.326965,0.000000
1989-08-24,296.985229,311.047729,0.000000
1989-08-25,296.411469,311.623291,0.000000
1989-08-26,296.098480,310.945038,0.000000
1989-08-27,295.444183,312.226868,0.000000
1989-08-28,295.357300,312.554382,0.000000
1989-08-29,297.268433,312.118713,1.884188
1989-08-30,296.762726,313.071899,0.000000
1989-08-31,298.536255,312.684509,0.000000
1989-09-01,299.126556,312.177002,3.386009
1989-09-02,298.482819,313.023743,0.000000
1989-09-03,299.268188,307.775787,1.802471
1989-09-04,295.117798,303.851776,8.563259
1989-09-05,294.021606,305.349396,2.798055
1989-09-06,294.665985,305.355225,0.000000
1989-09-07,293.180298,306.016174,0.000000
1989-09-08,293.494751,307.149506,0.782945
1989-09-09,292.072449,308.485748,0.818778
1989-09-10,291.870270,309.260834,2.432371
1989-09-11,294.362640,306.695099,0.546237
1989-09-12,295.749176,303.897278,0.000000
1989-09-13,294.457214,305.434357,0.000000
1989-09-14,293.884155,306.826019,0.000000
1989-09-15,295.495575,306.310913,2.027540
1989-09-16,295.082275,306.557281,0.000000
1989-09-17,294.873199,306.776978,1.385725
1989-09-18,294.975677,306.748230,0.000000
1989-09-19,294.803589,306.268066,0.000000
1989-09-20,294.848419,307.073975,0.000000
1989-09-21,294.446991,308.247955,0.000000
1989-09-22,292.967285,308.830872,0.000000
1989-09-23,295.143951,309.236664,0.000000
1989-09-24,294.543365,310.015228,0.000000
1989-09-25,295.397980,307.933350,0.000000
1989-09-26,290.678772,307.184753,0.000000
1989-09-27,290.610687,306.757690,0.000000
1989-09-28,290.589844,305.423676,2.905283
1989-09-29,291.913605,304.889099,0.000000
1989-09-30,291.048553,306.272583,3.447667
1989-10-01,289.712158,307.260345,0.000000
1989-10-02,295.285431,307.010315,0.000000
1989-10-03,290.606842,306.040131,0.000000
1989-10-04,291.909821,303.190857,0.000000
1989-10-05,291.437531,305.306488,0.000000
1989-10-06,287.861145,305.636627,0.000000
1989-10-07,288.412506,304.804565,0.000000
1989-10-08,290.142334,303.099030,0.690196
1989-10-09,290.095520,300.294128,43.691601
1989-10-10,287.862427,291.352234,11.742946
1989-10-11,292.667480,295.230530,4.709198
1989-10-12,291.616730,295.352722,1.750655
1989-10-13,288.256042,297.752197,1.362875
1989-10-14,290.309479,299.692719,1.250022
1989-10-15,290.938873,301.060913,13.289309
1989-10-16,292.128662,298.121002,18.749981
1989-10-17,290.414917,298.052277,4.428937
1989-10-18,289.179688,298.010223,3.819013
1989-10-19,289.395630,298.139587,0.000000
1989-10-20,287.246155,299.176117,0.000000
1989-10-21,287.043182,299.347687,0.000000
1989-10-22,290.033447,299.912964,0.000000
1989-10-23,290.395233,299.365417,0.000000
1989-10-24,293.763336,296.340027,0.911394
1989-10-25,294.116913,296.676422,6.833083
1989-10-26,290.992157,297.445526,24.367088
1989-10-27,291.396820,299.973236,3.648150
1989-10-28,293.683899,299.362549,1.299229
1989-10-29,291.758148,299.904755,10.323680
1989-10-30,290.507843,299.106232,4.174894
1989-10-31,283.197052,294.752747,0.000000
1989-11-01,278.694885,290.187622,0.000000
1989-11-02,278.118561,293.891907,0.000000
1989-11-03,281.032288,297.310150,0.000000
1989-11-04,286.016052,300.282837,0.000000
1989-11-05,283.889404,296.885590,2.755286
1989-11-06,280.688660,289.731598,2.352684
1989-11-07,282.154938,296.146729,0.000000
1989-11-08,283.513763,291.855225,0.000000
1989-11-09,285.005585,298.324280,5.082720
1989-11-10,288.897400,299.091431,1.047607
1989-11-11,290.172150,299.331635,0.851880
1989-11-12,286.483673,294.858124,0.000000
1989-11-13,279.033905,289.369873,0.000000
1989-11-14,284.555847,292.826447,29.141884
1989-11-15,283.382202,294.024475,20.705784
1989-11-16,284.591949,293.513306,17.641769
1989-11-17,277.255646,286.421295,0.000000
1989-11-18,278.167145,289.931915,0.000000
1989-11-19,278.220612,291.956177,0.000000
1989-11-20,276.505737,293.228699,0.000000
1989-11-21,277.358856,295.496216,0.453531
1989-11-22,280.756134,295.725586,0.000000
1989-11-23,281.507782,289.229950,0.000000
1989-11-24,275.324982,284.273743,0.000000
1989-11-25,277.916809,289.762085,0.000000
1989-11-26,282.107910,287.271057,0.000000
1989-11-27,284.393524,291.849213,0.000000
1989-11-28,283.788849,295.083466,0.000000
1989-11-29,287.702698,299.691223,0.000000
1989-11-30,282.212708,293.740143,0.564088
1989-12-01,278.548401,294.530457,0.000000
1989-12-02,275.966431,292.279449,0.000000
1989-12-03,279.053711,287.660156,4.930047
1989-12-04,276.779449,282.900024,0.000000
1989-12-05,279.631287,283.323608,0.932501
1989-12-06,276.640320,286.773193,0.000000
1989-12-07,275.637512,280.372314,0.000000
1989-12-08,275.991760,281.763519,7.491577
1989-12-09,276.960815,284.240723,22.958876
1989-12-10,273.793121,281.223267,0.000000
1989-12-11,274.405731,280.210419,0.622958
1989-12-12,275.787689,277.766632,4.053223
1989-12-13,282.440491,288.264343,30.873976
1989-12-14,278.557983,288.882904,31.021893
1989-12-15,271.212372,286.030975,0.000000
1989-12-16,274.405334,280.359955,0.000000
1989-12-17,269.641327,274.832062,0.000000
1989-12-18,266.377686,277.873108,0.000000
1989-12-19,265.892365,280.783661,0.000000
1989-12-20,271.034760,282.935120,0.000000
1989-12-21,273.575562,289.660370,0.000000
1989-12-22,273.648132,288.792786,0.000000
1989-12-23,276.207214,284.410034,0.000000
1989-12-24,272.127563,285.579834,0.361007
1989-12-25,274.662292,286.888214,0.000000
1989-12-26,278.187469,291.617828,0.000000
1989-12-27,280.510223,292.277618,0.000000
1989-12-28,285.184082,294.860931,0.000000
1989-12-29,283.096741,292.969818,0.000000
1989-12-30,278.997223,286.495605,0.000000
1989-12-31,274.705505,283.492035,0.000000
1990-01-01,273.206909,282.579132,0.000000
1990-01-02,276.372559,292.189087,0.000000
1990-01-03,278.064362,293.920532,0.000000
1990-01-04,275.976654,291.988495,0.000000
1990-01-05,271.075684,279.229706,0.000000
1990-01-06,269.254150,284.519379,0.000000
1990-01-07,277.375854,291.843750,0.000000
1990-01-08,277.843903,296.699921,0.000000
1990-01-09,288.457153,301.619934,0.000000
1990-01-10,279.516205,298.267151,0.000000
1990-01-11,267.768860,290.544983,0.000000
1990-01-12,267.828979,280.149353,0.000000
1990-01-13,267.873932,288.118439,0.000000
1990-01-14,275.747559,288.864868,0.000000
1990-01-15,282.657043,294.284119,0.000000
1990-01-16,285.707642,299.128174,0.000000
1990-01-17,277.681885,294.733948,0.307706
1990-01-18,275.994873,283.033325,0.000000
1990-01-19,271.976044,287.237518,0.000000
1990-01-20,271.662750,288.623444,0.000000
1990-01-21,277.490662,284.114990,7.702721
1990-01-22,277.335510,283.316833,24.620556
1990-01-23,280.067322,284.068878,3.165783
1990-01-24,276.624176,282.577972,22.453026
1990-01-25,278.049500,287.939789,3.370885
1990-01-26,277.277527,288.342346,0.000000
1990-01-27,277.117401,285.546204,0.000000
1990-01-28,278.755280,284.464508,0.473841
1990-01-29,278.026062,286.196198,3.768100
1990-01-30,281.495575,291.619415,3.355169
1990-01-31,283.602142,291.068420,0.432037
1990-02-01,275.407471,285.497406,0.000000
1990-02-02,278.167572,285.601593,4.832635
1990-02-03,282.351654,294.973602,8.340676
1990-02-04,283.741241,296.194977,0.000000
1990-02-05,278.453888,289.643372,0.000000
1990-02-06,280.894135,291.556396,0.000000
1990-02-07,280.210022,286.975616,0.000000
1990-02-08,275.574280,284.190369,0.000000
1990-02-09,274.870667,281.020630,0.000000
1990-02-10,272.481873,285.791656,0.000000
1990-02-11,276.159027,291.914917,0.000000
1990-02-12,280.327332,296.414093,0.000000
1990-02-13,281.891724,299.796448,0.000000
1990-02-14,286.511444,302.162598,0.000000
1990-02-15,282.481628,300.947113,0.000000
1990-02-16,286.587067,297.582062,0.000000
1990-02-17,287.354736,298.637756,6.401819
1990-02-18,284.418488,299.687134,0.402832
1990-02-19,285.952606,298.034363,0.000000
1990-02-20,283.466064,302.166992,0.000000
1990-02-21,286.228851,304.013916,0.000000
1990-02-22,287.396118,303.395966,0.000000
1990-02-23,282.226532,299.554596,0.000000
1990-02-24,283.068390,292.235168,0.000000
1990-02-25,283.788116,289.666840,0.000000
1990-02-26,284.383850,291.210419,0.572838
1990-02-27,285.750732,289.970001,5.835078
1990-02-28,285.106781,297.137238,7.000796
1990-03-01,281.590088,299.884308,1.515641
1990-03-02,283.223022,298.637329,0.349793
1990-03-03,288.643280,295.926971,7.217168
1990-03-04,288.379578,295.426758,1.833624
1990-03-05,290.434052,300.656677,3.881629
1990-03-06,284.418915,293.578247,0.000000
1990-03-07,279.823700,285.787933,0.000000
1990-03-08,276.760223,283.947144,0.000000
1990-03-09,276.139832,289.034882,0.000000
1990-03-10,281.122894,295.912201,0.000000
1990-03-11,286.205719,299.903381,0.000000
1990-03-12,284.544037,297.368591,2.829155
1990-03-13,283.312164,294.539032,0.000000
1990-03-14,278.033142,295.849030,0.000000
1990-03-15,279.800751,294.957489,0.000000
1990-03-16,284.661804,289.918243,13.119767
1990-03-17,286.845917,300.027374,17.883724
1990-03-18,286.112244,302.505493,2.278793
1990-03-19,281.683685,304.381927,0.000000
1990-03-20,289.828094,303.358093,0.000000
1990-03-21,282.035828,296.630798,0.000000
1990-03-22,283.144501,299.585724,0.000000
1990-03-23,284.150970,295.839264,0.000000
1990-03-24,289.932312,303.109192,0.000000
1990-03-25,287.800049,302.515076,0.000000
1990-03-26,281.695831,297.014465,0.000000
1990-03-27,279.971191,299.699768,0.000000
1990-03-28,282.078461,303.571259,0.000000
1990-03-29,283.139801,302.518433,0.000000
1990-03-30,280.258575,304.384613,0.000000
1990-03-31,284.414093,306.691650,0.000000
1990-04-01,287.081421,301.787415,0.000000
1990-04-02,283.129822,304.769653,0.000000
1990-04-03,286.869720,303.880707,0.000000
1990-04-04,286.303955,304.532288,0.000000
1990-04-05,288.002411,302.025055,0.000000
1990-04-06,289.239685,303.820862,0.767388
1990-04-07,286.160034,299.860107,0.000000
1990-04-08,282.734711,302.205780,0.000000
1990-04-09,282.572418,303.627014,0.000000
1990-04-10,284.030029,302.398071,0.000000
1990-04-11,287.324493,298.738556,0.000000
1990-04-12,288.742279,296.847229,7.633861
1990-04-13,292.823822,297.574402,1.476154
1990-04-14,293.484680,300.921295,11.998631
1990-04-15,289.348999,298.883392,1.272441
1990-04-16,284.956329,295.344025,0.000000
1990-04-17,284.421600,295.850403,0.000000
