#Variables:
#tasmin_CCSM4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)
1991-05-17,291.713745,300.710602,1.953323
1991-05-18,287.832367,296.938446,0.000000
1991-05-19,285.485840,300.601044,0.000000
1991-05-20,291.502289,301.501709,0.000000
1991-05-21,294.140381,302.381439,0.000000
1991-05-22,293.661652,302.725586,0.000000
1991-05-23,294.339294,303.605286,0.000000
1991-05-24,294.549347,302.912537,0.000000
1991-05-25,293.507690,304.470001,6.308993
1991-05-26,294.884735,303.752441,2.205056
1991-05-27,295.812927,303.717468,5.386462
1991-05-28,294.424591,301.150818,12.933045
1991-05-29,294.586853,297.830994,15.979954
1991-05-30,295.169067,303.222870,0.296790
1991-05-31,295.119812,305.441742,0.000000
1991-06-01,295.139221,305.361786,0.000000
1991-06-02,295.155212,305.796173,0.000000
1991-06-03,295.896698,305.552673,0.554325
1991-06-04,295.743988,306.542725,0.000000
1991-06-05,294.549713,307.844025,0.000000
1991-06-06,295.082153,308.948486,0.000000
1991-06-07,296.156860,308.537903,0.000000
1991-06-08,296.246521,308.241760,0.000000
1991-06-09,296.293213,306.613159,0.435052
1991-06-10,294.571716,306.752106,0.000000
1991-06-11,294.423401,307.233856,0.000000
1991-06-12,294.868988,309.159698,0.000000
1991-06-13,297.194611,310.743439,0.000000
1991-06-14,300.461182,310.619873,18.345676
1991-06-15,299.049957,309.113037,1.455390
1991-06-16,298.859161,307.168488,26.559488
1991-06-17,298.176239,306.256836,7.619761
1991-06-18,295.946655,302.632111,48.532413
1991-06-19,297.056641,304.902191,6.126414
1991-06-20,296.632385,304.142609,0.000000
1991-06-21,295.246704,303.084564,0.000000
1991-06-22,295.406921,303.047821,0.000000
1991-06-23,295.741425,306.148560,0.000000
1991-06-24,295.736847,307.031372,0.000000
1991-06-25,296.283722,308.304993,0.000000
1991-06-26,296.615570,308.179779,0.000000
1991-06-27,296.891022,307.306976,1.998126
1991-06-28,297.484650,306.195801,0.000000
1991-06-29,294.958252,307.418701,0.000000
1991-06-30,296.968109,306.738739,2.475451
1991-07-01,297.026947,306.199463,0.824426
1991-07-02,297.561188,305.120148,2.244418
1991-07-03,296.379883,302.417023,13.654883
1991-07-04,295.447357,299.765198,48.993385
1991-07-05,295.617737,299.638733,92.710457
1991-07-06,295.297333,297.594788,152.131439
1991-07-07,295.753998,300.099091,53.645817
1991-07-08,296.927246,302.532501,0.000000
1991-07-09,297.462433,300.921143,1.449833
1991-07-10,296.918427,301.548553,13.328386
1991-07-11,296.325378,304.428589,0.000000
1991-07-12,295.650574,305.680573,0.000000
1991-07-13,295.000641,306.627991,0.000000
1991-07-14,294.964417,306.452454,0.328540
1991-07-15,295.975616,305.544556,1.780878
1991-07-16,295.699036,303.277679,3.047785
1991-07-17,296.315338,304.549042,0.000000
1991-07-18,296.617584,305.870300,0.000000
1991-07-19,296.386444,306.449585,0.000000
1991-07-20,296.740417,308.941711,0.000000
1991-07-21,296.339996,308.082428,0.000000
1991-07-22,296.013367,306.589386,0.000000
1991-07-23,296.596924,306.069214,0.000000
1991-07-24,296.405670,306.776611,0.000000
1991-07-25,297.188080,307.452148,0.334099
1991-07-26,297.211792,307.191254,11.174946
1991-07-27,296.395630,307.300598,0.000000
1991-07-28,296.885468,308.133728,0.000000
1991-07-29,297.221436,310.217773,0.000000
1991-07-30,297.542480,312.279205,0.000000
1991-07-31,297.165314,311.379028,0.297945
1991-08-01,296.672699,308.414154,0.000000
1991-08-02,296.233246,307.064087,0.282543
1991-08-03,296.693848,308.018524,0.000000
1991-08-04,295.370819,308.322815,0.000000
1991-08-05,295.394318,308.266602,0.000000
1991-08-06,294.844421,309.693054,0.300601
1991-08-07,296.462677,310.334442,0.000000
1991-08-08,296.809479,310.203613,0.549620
1991-08-09,295.812500,309.176697,0.000000
1991-08-10,295.748871,308.370331,0.000000
1991-08-11,295.709137,307.874634,0.444073
1991-08-12,297.204987,306.899170,3.337773
1991-08-13,296.466522,307.027283,0.000000
1991-08-14,296.068909,308.104523,0.000000
1991-08-15,295.670959,308.313751,0.000000
1991-08-16,296.192810,310.534576,0.000000
1991-08-17,297.454468,310.360840,0.000000
1991-08-18,297.861511,310.151520,0.000000
1991-08-19,296.440002,309.227112,0.000000
1991-08-20,296.532440,308.222382,0.000000
1991-08-21,296.785034,308.170380,0.000000
1991-08-22,297.584808,310.117004,2.026222
1991-08-23,298.165436,306.897400,5.917005
1991-08-24,296.900818,306.184937,3.493963
1991-08-25,296.620605,306.240692,1.593549
1991-08-26,296.695740,308.467407,1.401572
1991-08-27,296.408661,309.590637,0.000000
1991-08-28,296.541229,308.565155,1.432429
1991-08-29,296.667297,307.029236,1.994028
1991-08-30,295.977814,306.914337,0.000000
1991-08-31,296.070953,306.032623,0.000000
1991-09-01,295.840302,307.464020,0.000000
1991-09-02,295.531342,306.325348,0.000000
1991-09-03,294.534332,306.901184,0.000000
1991-09-04,295.572174,306.459412,4.659976
1991-09-05,296.037842,307.388947,0.000000
1991-09-06,296.039764,307.914734,0.000000
1991-09-07,294.133545,306.864441,0.000000
1991-09-08,293.724426,306.242310,0.000000
1991-09-09,295.270813,304.983032,0.319246
1991-09-10,294.354279,302.424133,3.617393
1991-09-11,294.616455,305.189758,0.000000
1991-09-12,292.672821,307.000946,0.000000
1991-09-13,292.911926,308.575958,0.000000
1991-09-14,294.093750,308.571472,0.000000
1991-09-15,295.060120,309.236664,0.000000
1991-09-16,295.312378,310.815430,0.000000
1991-09-17,295.913086,307.525909,21.729496
1991-09-18,293.125458,304.222931,6.993914
1991-09-19,292.789917,301.608398,0.000000
1991-09-20,292.431671,301.158997,3.163111
1991-09-21,293.800018,301.467316,0.721352
1991-09-22,293.700470,302.295502,0.000000
1991-09-23,292.918274,303.138153,0.000000
1991-09-24,290.636505,305.512054,0.000000
1991-09-25,289.901917,306.402008,0.000000
1991-09-26,293.721161,304.965057,0.000000
1991-09-27,294.082428,300.879028,8.469748
1991-09-28,290.304657,295.455994,24.869879
1991-09-29,289.442078,298.857513,114.067322
1991-09-30,287.686737,301.461090,78.873970
1991-10-01,292.104553,302.827576,8.667145
1991-10-02,292.982758,302.924988,8.668881
1991-10-03,293.181335,302.898254,4.090628
1991-10-04,290.041107,302.506409,0.000000
1991-10-05,289.269440,303.372192,0.000000
1991-10-06,288.262299,303.610809,0.000000
1991-10-07,290.823578,301.028351,0.000000
1991-10-08,289.269775,301.284424,0.297835
1991-10-09,290.414948,301.364532,0.000000
1991-10-10,290.023224,301.451813,0.000000
1991-10-11,289.104370,302.828674,0.000000
1991-10-12,290.630157,301.021729,0.569975
1991-10-13,287.987946,297.061279,0.000000
1991-10-14,284.820404,298.449432,0.000000
1991-10-15,286.654633,299.313202,0.000000
1991-10-16,289.930878,299.658905,0.000000
1991-10-17,291.187744,298.323547,0.923272
1991-10-18,289.668427,299.598877,14.926450
1991-10-19,287.769348,300.484009,0.642481
1991-10-20,285.327087,297.900879,0.000000
1991-10-21,283.802307,297.718536,0.000000
1991-10-22,287.004211,298.848419,0.000000
1991-10-23,289.771179,299.339996,0.000000
1991-10-24,285.398010,296.881989,0.000000
1991-10-25,283.233704,297.762115,0.000000
1991-10-26,283.152100,295.837891,0.000000
1991-10-27,286.084106,296.206360,0.000000
1991-10-28,285.965942,297.173309,0.000000
1991-10-29,288.361572,296.344818,0.000000
1991-10-30,287.420959,296.825043,0.000000
1991-10-31,285.440582,295.945557,0.000000
1991-11-01,281.872070,294.383087,0.000000
1991-11-02,278.309723,294.163818,0.000000
1991-11-03,282.956573,295.919189,0.000000
1991-11-04,282.856598,300.094757,0.000000
1991-11-05,284.949341,298.371643,0.000000
1991-11-06,282.949188,294.601501,0.000000
1991-11-07,282.151123,299.958221,0.000000
1991-11-08,285.874390,296.365509,0.000000
1991-11-09,283.264282,297.601929,0.000000
1991-11-10,283.217712,298.073029,0.000000
1991-11-11,283.394379,300.120911,0.000000
1991-11-12,286.180603,303.143738,0.507705
1991-11-13,285.720947,297.611145,0.000000
1991-11-14,284.146362,293.533569,0.000000
1991-11-15,280.665588,297.729980,0.457509
1991-11-16,287.205231,295.941864,0.000000
1991-11-17,284.924072,294.112122,0.000000
1991-11-18,284.930328,292.532135,0.000000
1991-11-19,278.260468,285.992371,12.948194
1991-11-20,279.427734,286.062805,4.581087
1991-11-21,276.940460,286.916626,0.000000
1991-11-22,278.053680,284.508484,7.730290
1991-11-23,274.713043,282.903503,11.213419
1991-11-24,282.822906,291.745300,53.761173
1991-11-25,274.764160,289.101654,0.000000
1991-11-26,274.565582,288.773041,0.000000
1991-11-27,275.351410,290.728149,0.000000
1991-11-28,278.660095,296.166321,0.000000
1991-11-29,284.775513,295.735138,0.000000
1991-11-30,275.811249,292.710327,0.000000
1991-12-01,277.755798,298.088104,0.000000
1991-12-02,284.512512,293.669861,0.000000
1991-12-03,278.619171,293.939240,0.000000
1991-12-04,278.702942,298.211792,0.000000
1991-12-05,282.054321,297.091400,0.000000
1991-12-06,283.573029,299.726746,0.000000
1991-12-07,283.125458,299.175537,0.000000
1991-12-08,287.729340,298.838715,0.000000
1991-12-09,288.968201,296.906128,5.154370
1991-12-10,289.859680,299.715057,10.504157
1991-12-11,288.023773,298.950836,2.200926
1991-12-12,286.959656,295.952759,14.541707
1991-12-13,283.920868,293.294830,25.906116
1991-12-14,283.818909,293.299164,18.204729
1991-12-15,274.482056,286.892639,0.000000
1991-12-16,275.424164,288.350830,0.000000
1991-12-17,277.426666,288.521454,0.000000
1991-12-18,277.183960,284.407532,0.000000
1991-12-19,276.902710,290.282837,0.000000
1991-12-20,276.960388,288.491638,0.000000
1991-12-21,277.481049,287.958710,0.000000
1991-12-22,281.283386,289.085205,0.000000
1991-12-23,276.985382,287.259430,0.000000
1991-12-24,273.889069,285.770020,0.000000
1991-12-25,271.967377,287.252045,0.000000
1991-12-26,275.486450,290.997284,0.000000
1991-12-27,275.901154,285.537628,0.000000
1991-12-28,272.505829,287.602844,0.000000
1991-12-29,277.994232,286.267548,0.000000
1991-12-30,275.148254,283.275421,0.000000
1991-12-31,272.669708,281.350555,0.000000
1992-01-01,276.568268,284.308411,0.000000
1992-01-02,276.832428,285.692780,0.000000
1992-01-03,279.187195,291.096405,2.696293
1992-01-04,283.193146,291.792603,2.967653
1992-01-05,275.758972,287.060699,4.765834
1992-01-06,274.815002,286.715302,0.000000
1992-01-07,277.099182,285.426239,0.000000
1992-01-08,276.842346,286.811920,0.744585
1992-01-09,271.975830,282.579132,0.000000
1992-01-10,270.189789,276.448303,0.000000
1992-01-11,267.597931,275.514343,0.000000
1992-01-12,268.982269,281.492493,0.000000
1992-01-13,272.059692,286.147888,0.000000
1992-01-14,274.325439,289.408234,0.000000
1992-01-15,274.586090,285.998779,0.000000
1992-01-16,274.426025,285.121704,0.000000
1992-01-17,268.725494,281.580902,0.000000
1992-01-18,268.756165,278.375122,0.000000
1992-01-19,268.310089,280.162903,0.000000
1992-01-20,271.201233,285.050354,0.000000
1992-01-21,271.807678,281.863678,0.000000
1992-01-22,272.775726,278.999054,2.718716
1992-01-23,271.704102,283.014252,0.000000
1992-01-24,274.867371,281.760742,34.154709
1992-01-25,272.776917,280.139557,3.675242
1992-01-26,271.769897,283.354034,0.000000
1992-01-27,276.363556,287.995209,0.000000
1992-01-28,280.582550,296.383179,0.000000
1992-01-29,281.004974,298.754883,0.000000
1992-01-30,282.499786,299.966064,0.000000
1992-01-31,282.641296,300.058289,0.000000
1992-02-01,281.076660,294.065918,0.528466
1992-02-02,284.149475,298.492493,0.000000
1992-02-03,281.914062,291.540955,0.000000
1992-02-04,276.325775,291.226593,0.000000
1992-02-05,276.812347,293.477966,0.000000
1992-02-06,278.296661,295.714508,0.000000
1992-02-07,281.488647,290.661896,0.579922
1992-02-08,274.059662,288.044800,0.000000
1992-02-09,274.142181,291.677124,0.000000
1992-02-10,280.727905,299.774292,0.000000
1992-02-11,284.517700,296.636292,0.615708
1992-02-12,276.590576,288.746918,0.000000
1992-02-13,276.576080,285.834320,7.717060
1992-02-14,276.379639,287.048218,0.000000
1992-02-15,278.013275,287.415192,0.000000
1992-02-16,277.822693,286.034912,0.000000
1992-02-17,277.235046,286.432098,0.544445
1992-02-18,281.810608,288.687836,25.186565
1992-02-19,279.810638,291.331177,0.000000
1992-02-20,280.892212,292.465118,0.000000
1992-02-21,283.316406,290.769623,8.864201
1992-02-22,281.766876,291.220520,0.000000
1992-02-23,282.347412,294.876465,0.000000
1992-02-24,278.590912,290.995117,0.000000
1992-02-25,276.386017,283.870972,0.877698
1992-02-26,277.335724,288.095398,0.000000
1992-02-27,278.150116,291.602203,0.484096
1992-02-28,281.604828,293.601044,0.000000
1992-02-29,282.440918,295.333527,0.000000
1992-03-01,283.277039,297.066010,0.000000
1992-03-02,284.019348,291.464905,1.328963
1992-03-03,284.528351,294.702881,0.000000
1992-03-04,281.901642,291.473358,0.000000
1992-03-05,276.042267,286.315857,0.000000
1992-03-06,270.015472,291.088318,0.000000
1992-03-07,277.780792,297.501160,0.000000
1992-03-08,282.297455,294.965088,0.000000
1992-03-09,280.719696,296.981720,0.000000
1992-03-10,286.026123,293.440948,5.998733
1992-03-11,287.625305,293.257385,11.257932
1992-03-12,284.199463,292.935059,0.000000
1992-03-13,282.224152,292.427795,0.474900
1992-03-14,284.784637,291.612915,4.719541
1992-03-15,278.655762,291.654510,0.000000
1992-03-16,279.332916,292.862579,0.000000
1992-03-17,281.099060,294.332184,0.000000
1992-03-18,282.220306,295.101715,0.000000
1992-03-19,285.351990,294.832458,0.000000
1992-03-20,286.446960,298.995270,0.000000
1992-03-21,277.940033,294.797150,0.000000
1992-03-22,275.230133,288.662842,0.000000
1992-03-23,277.651947,287.369263,0.000000
1992-03-24,280.360748,289.681824,0.000000
1992-03-25,282.938385,291.604767,0.000000
1992-03-26,281.069641,294.894745,0.000000
1992-03-27,282.116852,298.372406,0.000000
1992-03-28,281.852814,297.608887,0.000000
1992-03-29,279.227997,291.952942,0.000000
1992-03-30,275.853699,286.156647,0.000000
1992-03-31,270.633759,287.380341,0.000000
1992-04-01,278.226379,290.362427,0.000000
1992-04-02,283.392822,301.371887,0.000000
1992-04-03,284.679718,301.219604,0.000000
1992-04-04,284.840210,303.517975,0.000000
1992-04-05,289.533356,298.786804,0.595443
1992-04-06,291.770630,296.783173,1.226909
1992-04-07,289.840698,301.117188,0.894721
1992-04-08,291.145599,299.426117,1.607477
1992-04-09,280.580048,297.624054,5.704600
1992-04-10,279.880585,289.410156,0.993747
1992-04-11,280.010681,294.164612,0.000000
1992-04-12,281.565399,298.782227,0.000000
1992-04-13,284.453949,295.836975,0.000000
1992-04-14,282.999481,299.518005,0.000000
1992-04-15,287.317535,304.538544,0.000000
1992-04-16,288.595123,297.467682,0.000000
1992-04-17,286.178284,302.205200,0.000000
1992-04-18,283.978973,298.008789,0.000000
1992-04-19,280.482483,295.707916,0.000000
1992-04-20,285.174774,296.150421,0.000000
1992-04-21,289.629425,303.867065,0.406069
1992-04-22,288.749268,303.961578,0.000000
1992-04-23,290.632477,300.473846,0.000000
1992-04-24,291.399719,300.996674,0.000000
1992-04-25,290.529968,301.475342,0.000000
1992-04-26,290.489746,298.924103,2.118028
1992-04-27,290.862183,299.937805,7.174468
1992-04-28,291.250092,304.006653,2.493776
1992-04-29,290.919037,300.780640,16.254911
1992-04-30,288.551819,295.705688,6.703577
1992-05-01,287.881989,296.378296,19.679806
1992-05-02,287.395081,296.162903,9.588067
1992-05-03,287.651459,294.744263,0.681999
1992-05-04,286.031555,290.881653,8.112049
1992-05-05,285.342468,294.147797,0.666218
1992-05-06,286.665619,294.289795,0.000000
1992-05-07,288.362610,297.171295,0.000000
1992-05-08,290.139648,297.637512,0.000000
1992-05-09,290.809967,299.304382,0.904597
1992-05-10,291.771790,301.210236,2.834308
1992-05-11,292.122406,297.848022,20.922773
1992-05-12,292.291443,296.945007,33.995026
1992-05-13,292.044464,297.714722,40.941925
1992-05-14,293.032837,297.299561,48.847549
1992-05-15,292.582642,298.471191,18.290169
1992-05-16,292.077332,302.087646,11.228604
1992-05-17,292.377502,300.579010,1.195183
1992-05-18,291.873199,299.096649,25.751057
1992-05-19,290.239227,295.543671,15.816212
1992-05-20,286.391296,296.776489,0.000000
1992-05-21,285.374146,298.028900,0.000000
1992-05-22,286.378632,299.791595,0.000000
1992-05-23,289.597168,300.674683,0.000000
1992-05-24,292.287476,299.893707,0.000000
1992-05-25,292.176666,299.875702,0.000000
1992-05-26,290.805481,297.720551,0.434938
1992-05-27,291.242767,299.273590,0.000000
1992-05-28,292.671783,297.843201,0.000000
1992-05-29,293.032532,297.708405,5.514020
1992-05-30,293.278534,299.644165,5.798694
1992-05-31,290.951355,300.776825,2.790244
1992-06-01,291.081360,299.744293,1.374059
1992-06-02,292.501221,300.816986,5.214706
1992-06-03,293.268951,300.363647,8.990553
1992-06-04,292.107208,302.406616,18.906778
1992-06-05,292.537201,307.738190,0.000000
1992-06-06,291.576080,307.437347,0.000000
1992-06-07,293.581024,306.631134,0.786084
1992-06-08,293.383148,303.551971,10.314299
1992-06-09,291.736969,302.376709,24.005690
1992-06-10,295.631531,301.003326,9.669587
1992-06-11,295.087341,300.156311,0.000000
1992-06-12,292.581177,299.523315,6.345325
1992-06-13,293.241547,299.218994,11.858631
1992-06-14,294.035278,297.826599,39.719391
1992-06-15,294.389893,299.847351,60.832890
1992-06-16,293.571686,297.775208,44.480175
1992-06-17,293.237549,296.297180,20.374443
1992-06-18,294.603058,301.734039,0.000000
1992-06-19,294.091614,303.591736,0.000000
1992-06-20,295.274231,304.154602,6.113096
1992-06-21,295.197937,302.969666,2.783703
1992-06-22,292.467651,303.053406,0.000000
1992-06-23,292.230804,303.205963,0.000000
1992-06-24,293.345856,302.711212,0.000000
1992-06-25,295.477081,302.961639,0.000000
1992-06-26,295.511719,302.940979,0.000000
1992-06-27,295.981262,300.976227,0.000000
1992-06-28,295.994293,299.691559,0.483098
1992-06-29,295.243744,301.163269,0.000000
1992-06-30,293.525360,302.558472,0.000000
1992-07-01,295.327087,302.646301,10.748920
1992-07-02,294.241150,300.332336,13.438385
1992-07-03,296.204468,303.682129,0.000000
1992-07-04,295.633301,302.823608,0.000000
1992-07-05,295.396729,303.290192,1.839525
1992-07-06,295.416534,302.460632,0.000000
1992-07-07,295.241058,302.204712,4.350790
1992-07-08,294.851929,302.398407,6.874269
1992-07-09,295.412506,303.310150,2.710248
1992-07-10,295.553131,305.621307,0.000000
1992-07-11,294.993988,305.679352,0.000000
1992-07-12,295.101166,304.450897,0.000000
1992-07-13,294.534637,304.988617,0.000000
1992-07-14,295.480621,304.685425,0.000000
1992-07-15,295.763550,303.375732,0.000000
1992-07-16,295.401794,305.157166,0.000000
1992-07-17,295.322937,306.390289,0.000000
1992-07-18,295.132874,306.553009,0.000000
1992-07-19,294.851685,305.918976,0.000000
1992-07-20,294.309143,306.322174,0.000000
1992-07-21,294.522766,307.899994,0.000000
1992-07-22,295.616455,311.360229,0.000000
1992-07-23,296.684875,311.883179,0.000000
1992-07-24,297.368561,309.971161,0.000000
1992-07-25,296.129730,308.540894,0.000000
1992-07-26,295.216705,307.094238,0.000000
1992-07-27,294.755096,306.076904,0.000000
1992-07-28,294.803436,306.590668,0.000000
1992-07-29,294.223206,307.821594,0.000000
1992-07-30,294.144684,309.553436,0.000000
1992-07-31,295.871399,307.324951,0.827024
1992-08-01,294.905060,304.548126,3.936904
1992-08-02,294.758118,302.985260,8.014939
1992-08-03,293.822327,303.496063,2.965261
1992-08-04,293.709106,305.567505,0.000000
1992-08-05,293.924744,307.658783,0.000000
1992-08-06,295.000153,309.606750,0.000000
1992-08-07,296.601227,309.569000,0.000000
1992-08-08,296.360748,309.447266,0.318290
1992-08-09,296.110931,308.990509,0.000000
1992-08-10,296.816925,310.155396,1.173722
1992-08-11,295.135132,309.783875,0.000000
1992-08-12,294.646301,308.346832,0.325183
1992-08-13,294.620361,309.365631,0.000000
1992-08-14,296.098480,311.570404,0.000000
1992-08-15,295.859161,311.662567,0.000000
1992-08-16,296.465332,308.775848,0.698152
1992-08-17,296.234192,307.105042,0.000000
1992-08-18,295.247589,307.724426,0.000000
1992-08-19,294.956299,307.445496,0.000000
1992-08-20,295.121521,308.269775,0.000000
1992-08-21,295.108002,307.788361,0.000000
1992-08-22,295.391663,307.529327,0.000000
1992-08-23,295.806183,308.352570,0.000000
1992-08-24,295.660736,310.038574,0.000000
1992-08-25,296.090393,310.624146,1.275859
1992-08-26,295.070038,308.386627,4.450019
1992-08-27,295.909973,303.247803,91.676476
1992-08-28,293.558167,304.758240,0.000000
1992-08-29,294.080719,307.723083,0.000000
1992-08-30,294.601685,309.254395,0.000000
1992-08-31,294.863068,309.665649,0.000000
1992-09-01,294.325897,309.083710,0.000000
1992-09-02,294.614319,310.351562,0.000000
1992-09-03,295.528839,309.260834,0.000000
1992-09-04,295.371338,308.711548,0.000000
1992-09-05,294.617767,309.585327,0.000000
1992-09-06,293.620758,309.150635,0.000000
1992-09-07,294.214874,308.350830,0.000000
1992-09-08,295.327301,307.941010,0.000000
1992-09-09,295.497253,307.125214,0.000000
1992-09-10,295.236969,305.479309,0.633755
1992-09-11,296.047058,305.972626,0.000000
1992-09-12,296.015137,305.364746,7.424602
1992-09-13,296.246582,305.737366,0.427825
1992-09-14,293.156036,307.444855,0.000000
1992-09-15,292.015686,306.563751,0.815311
1992-09-16,295.058655,307.732300,0.000000
1992-09-17,294.650330,306.448700,0.000000
1992-09-18,293.881226,303.902588,0.000000
1992-09-19,293.307343,304.887177,0.000000
1992-09-20,294.436676,304.848969,0.410530
1992-09-21,294.234497,305.076904,0.000000
1992-09-22,293.771942,305.044525,0.000000
1992-09-23,290.534302,306.025635,0.000000
1992-09-24,291.157623,306.644897,0.000000
1992-09-25,290.352386,307.531464,0.000000
1992-09-26,291.052246,305.472351,0.000000
1992-09-27,293.192383,304.338531,0.000000
1992-09-28,293.445526,303.780853,4.136999
1992-09-29,292.143219,303.363739,6.513368
1992-09-30,290.942688,305.513306,2.945050
1992-10-01,286.931213,300.614075,0.000000
1992-10-02,280.948822,295.779175,0.000000
1992-10-03,283.078766,300.257141,0.000000
1992-10-04,283.365692,300.839172,0.000000
1992-10-05,287.405701,301.965637,0.000000
1992-10-06,289.041443,301.067535,3.218458
1992-10-07,282.340637,297.262543,0.000000
1992-10-08,284.397827,294.457092,0.000000
1992-10-09,281.453674,293.489471,0.000000
1992-10-10,281.556885,299.844788,0.000000
1992-10-11,284.192627,304.032928,0.000000
1992-10-12,284.632355,304.795746,0.000000
1992-10-13,287.785095,305.692108,0.000000
1992-10-14,290.022888,306.367950,0.600318
1992-10-15,289.777710,306.882935,0.000000
1992-10-16,290.822601,306.483612,0.000000
1992-10-17,289.584106,306.933716,0.000000
1992-10-18,289.693634,306.080719,0.000000
1992-10-19,290.259491,304.463135,0.000000
1992-10-20,291.953125,305.046570,0.282663
1992-10-21,281.415894,299.295929,4.428937
1992-10-22,278.088165,295.232056,0.000000
1992-10-23,280.550446,291.266205,0.000000
1992-10-24,275.582092,290.264343,0.000000
1992-10-25,279.031769,296.002716,0.000000
1992-10-26,284.616180,302.771942,0.000000
1992-10-27,286.236481,302.215790,0.000000
1992-10-28,288.658295,299.402161,0.000000
1992-10-29,286.051788,300.293945,0.487276
1992-10-30,284.519531,302.771393,0.000000
1992-10-31,281.174591,295.046722,0.000000
1992-11-01,278.546997,299.131958,0.000000
1992-11-02,280.537048,294.260376,0.000000
1992-11-03,278.501251,299.924438,0.000000
1992-11-04,281.237793,303.216705,0.000000
1992-11-05,283.156250,305.660919,0.000000
1992-11-06,282.163635,296.922943,0.000000
1992-11-07,278.050323,288.628876,0.000000
1992-11-08,278.066681,286.840668,0.647234
1992-11-09,274.148987,291.341675,0.000000
1992-11-10,271.816895,290.445282,0.000000
1992-11-11,279.161743,296.875977,0.000000
1992-11-12,284.757782,301.891083,0.000000
1992-11-13,287.685577,300.278046,0.000000
1992-11-14,287.695068,300.984863,0.000000
1992-11-15,287.843719,299.235504,0.000000
1992-11-16,286.231598,300.778381,0.000000
1992-11-17,288.759338,302.042664,0.782577
1992-11-18,289.170380,302.004181,1.399715
1992-11-19,289.180420,300.433655,0.000000
1992-11-20,284.925751,297.622559,0.000000
1992-11-21,282.548920,294.109039,0.000000
1992-11-22,279.897614,295.766968,0.000000
1992-11-23,281.202484,291.636261,0.000000
1992-11-24,277.019684,285.768799,1.774127
1992-11-25,277.447784,290.073212,0.629275
1992-11-26,282.796509,297.955017,2.246139
1992-11-27,281.152924,298.442413,0.000000
1992-11-28,280.195312,290.899017,24.432158
1992-11-29,282.827515,295.753113,31.398941
1992-11-30,287.225189,297.006897,8.222015
1992-12-01,282.153717,293.441467,0.435547
1992-12-02,275.460999,290.922180,0.000000
1992-12-03,278.890198,290.466919,0.000000
1992-12-04,279.677765,286.374176,17.760426
1992-12-05,278.749725,290.756378,1.840357
1992-12-06,283.030792,298.922485,4.091922
1992-12-07,281.901154,296.926636,0.000000
1992-12-08,282.481720,298.641876,0.000000
1992-12-09,285.189636,294.720032,6.795845
1992-12-10,285.573029,293.845093,10.168221
1992-12-11,282.832397,293.740143,7.545909
1992-12-12,274.287781,288.961060,0.000000
1992-12-13,279.594452,293.028320,0.000000
1992-12-14,279.049622,291.255524,0.000000
1992-12-15,281.267792,292.956390,0.000000
1992-12-16,286.207825,297.808411,0.000000
1992-12-17,286.394501,299.432526,0.000000
1992-12-18,286.111603,299.320526,0.000000
1992-12-19,288.630402,301.123108,0.395537
1992-12-20,287.224091,296.360840,12.854907
1992-12-21,278.931458,291.138550,0.000000
1992-12-22,277.806671,293.736359,0.000000
1992-12-23,279.328400,295.381744,0.000000
1992-12-24,282.619873,297.334137,0.000000
1992-12-25,276.399994,290.688690,0.000000
1992-12-26,281.553162,290.053925,0.000000
1992-12-27,274.531799,286.587738,0.000000
1992-12-28,273.010895,288.110260,0.000000
1992-12-29,274.712891,289.771027,0.000000
1992-12-30,281.196381,289.452698,11.461224
1992-12-31,272.511902,285.125580,2.512915
1993-01-01,273.527893,281.726257,0.000000
1993-01-02,273.250488,279.111938,0.000000
1993-01-03,271.344635,275.719055,0.000000
1993-01-04,269.603851,275.758179,1.876177
1993-01-05,271.614563,282.708649,1.172302
1993-01-06,269.365540,284.349579,0.000000
1993-01-07,270.906006,283.618805,0.000000
1993-01-08,270.720459,283.300140,0.000000
1993-01-09,270.925995,286.531403,0.000000
1993-01-10,276.926880,285.968872,0.293352
1993-01-11,268.076599,282.369141,0.000000
1993-01-12,269.256134,275.027161,8.197332
1993-01-13,269.912415,283.086060,3.631458
1993-01-14,273.138824,283.438293,0.000000
1993-01-15,266.764923,279.766541,0.000000
1993-01-16,270.748871,289.020538,0.292690
1993-01-17,271.574646,292.528992,0.000000
1993-01-18,265.716095,286.153381,0.000000
1993-01-19,266.865234,278.730621,0.000000
1993-01-20,271.629181,287.715149,0.000000
