#Variables:
#tasmin_HadGEM2-CC365_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),pr_HadGEM2-CC365_rcp45(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),pr_HadGEM2-CC365_rcp45(mm)
2087-05-15,292.687103,307.035004,0.000000
2087-05-16,293.352356,305.734192,0.000000
2087-05-17,293.635010,304.433319,9.370249
2087-05-18,293.505707,302.607910,15.326040
2087-05-19,294.030701,305.527802,9.329011
2087-05-20,295.189728,309.282318,1.953894
2087-05-21,296.019897,310.815155,3.363020
2087-05-22,296.636169,312.739624,0.000000
2087-05-23,297.102600,313.966675,0.000000
2087-05-24,296.804077,313.996826,0.000000
2087-05-25,297.415436,314.188507,0.000000
2087-05-26,297.271118,313.775238,0.000000
2087-05-27,297.330017,312.177002,0.000000
2087-05-28,295.710999,310.093231,0.000000
2087-05-29,296.189240,311.426880,0.000000
2087-05-30,296.287537,310.668610,0.000000
2087-05-31,297.794830,309.148438,0.000000
2087-06-01,298.254944,311.041290,3.429596
2087-06-02,298.305725,311.580536,3.956554
2087-06-03,298.285858,313.746674,0.000000
2087-06-04,298.716431,314.076080,0.000000
2087-06-05,298.959473,313.628265,0.000000
2087-06-06,299.475677,310.808472,0.000000
2087-06-07,299.432068,310.106567,0.000000
2087-06-08,299.204315,310.865326,0.000000
2087-06-09,298.887177,312.650024,0.000000
2087-06-10,298.893524,313.134979,0.000000
2087-06-11,298.204620,314.288239,3.010120
2087-06-12,298.886078,315.864990,2.090655
2087-06-13,298.608795,312.401733,0.583352
2087-06-14,298.695343,313.579407,0.866024
2087-06-15,298.347412,311.643829,0.708618
2087-06-16,298.041321,310.724213,4.567698
2087-06-17,297.889374,309.143097,0.000000
2087-06-18,297.927734,310.334167,0.000000
2087-06-19,298.960846,313.922455,0.000000
2087-06-20,301.077057,315.531677,0.000000
2087-06-21,302.725922,315.301697,0.000000
2087-06-22,301.973694,312.995789,0.000000
2087-06-23,301.050446,310.041534,1.902278
2087-06-24,299.305603,309.141266,1.660337
2087-06-25,298.674591,309.351257,0.000000
2087-06-26,298.928558,307.871613,0.000000
2087-06-27,297.884247,304.545532,2.421266
2087-06-28,297.613708,301.881775,14.358332
2087-06-29,297.829803,305.401611,7.241045
2087-06-30,297.914520,308.698853,1.987888
2087-07-01,297.262787,309.649658,0.337521
2087-07-02,295.817719,309.507233,0.000000
2087-07-03,296.940948,308.169861,2.936555
2087-07-04,295.946442,304.611603,14.870186
2087-07-05,295.851807,304.899200,8.791747
2087-07-06,297.520599,304.488434,2.728323
2087-07-07,297.540710,303.475525,2.792575
2087-07-08,298.559143,306.266174,0.483909
2087-07-09,298.313965,308.599396,0.000000
2087-07-10,298.397308,308.011444,0.000000
2087-07-11,299.203186,307.234009,0.000000
2087-07-12,299.095490,305.724091,0.000000
2087-07-13,297.877258,305.862000,3.161417
2087-07-14,297.600952,306.706055,2.116988
2087-07-15,297.694855,308.313538,0.000000
2087-07-16,297.544220,308.763824,0.000000
2087-07-17,297.048431,309.389221,0.000000
2087-07-18,296.355133,309.873566,0.000000
2087-07-19,297.232056,309.710175,0.000000
2087-07-20,298.012726,308.463837,0.000000
2087-07-21,298.079712,308.685486,0.000000
2087-07-22,298.325684,308.964020,0.000000
2087-07-23,298.908264,309.166290,0.000000
2087-07-24,298.171753,310.553375,0.000000
2087-07-25,297.925507,311.087738,0.000000
2087-07-26,297.850342,311.093781,0.000000
2087-07-27,297.647247,311.722198,0.000000
2087-07-28,298.096313,311.898285,0.000000
2087-07-29,298.449738,311.819946,0.000000
2087-07-30,298.551636,311.707184,0.000000
2087-07-31,297.626495,310.807526,0.527293
2087-08-01,297.382812,310.397919,0.000000
2087-08-02,296.952026,310.666931,0.000000
2087-08-03,295.885620,313.171082,0.000000
2087-08-04,298.240845,313.873901,0.000000
2087-08-05,300.089783,311.913116,0.000000
2087-08-06,299.856445,311.738495,4.769454
2087-08-07,299.917633,313.198792,0.000000
2087-08-08,298.829559,312.705231,0.000000
2087-08-09,299.256714,312.547028,0.000000
2087-08-10,297.919342,312.447327,0.000000
2087-08-11,298.046478,312.204590,0.000000
2087-08-12,297.701141,312.047058,0.000000
2087-08-13,297.417847,311.920837,0.000000
2087-08-14,297.490662,312.837341,0.000000
2087-08-15,298.754395,313.999390,0.000000
2087-08-16,298.503052,314.475006,0.000000
2087-08-17,298.757996,313.490112,0.000000
2087-08-18,298.911041,313.586395,0.000000
2087-08-19,300.435089,314.237854,0.000000
2087-08-20,299.804169,313.741211,0.000000
2087-08-21,298.834106,313.028290,0.000000
2087-08-22,298.077362,312.837769,0.000000
2087-08-23,298.716431,312.962494,0.528838
2087-08-24,298.939178,312.961060,0.000000
2087-08-25,298.132202,313.489960,0.000000
2087-08-26,298.454681,314.739441,0.000000
2087-08-27,299.457336,315.196655,0.000000
2087-08-28,299.819427,315.172058,0.000000
2087-08-29,298.377808,314.528168,0.000000
2087-08-30,298.187866,314.053833,0.000000
2087-08-31,299.334442,313.883392,0.000000
2087-09-01,300.294617,312.869232,6.887827
2087-09-02,299.221558,310.297943,6.895732
2087-09-03,298.844788,310.032379,0.389598
2087-09-04,298.022614,311.070068,0.296005
2087-09-05,297.963470,312.112427,0.000000
2087-09-06,298.364136,312.168640,1.148854
2087-09-07,297.959686,310.925262,0.000000
2087-09-08,296.874725,309.285370,0.000000
2087-09-09,297.037872,307.839905,0.639078
2087-09-10,297.055573,306.597198,1.105618
2087-09-11,298.903961,308.223724,1.052509
2087-09-12,299.163452,309.981750,0.439445
2087-09-13,298.504333,309.721558,0.000000
2087-09-14,298.800079,309.897858,1.742822
2087-09-15,297.786102,308.772583,5.518023
2087-09-16,296.035248,305.339844,1.431226
2087-09-17,291.079102,306.075287,0.000000
2087-09-18,288.291626,305.161865,0.000000
2087-09-19,287.769440,304.383972,0.000000
2087-09-20,288.606537,305.004822,0.000000
2087-09-21,290.355438,306.174652,0.000000
2087-09-22,294.099609,305.806976,0.280615
2087-09-23,294.151764,304.665680,0.000000
2087-09-24,290.739868,306.568146,0.000000
2087-09-25,289.398010,306.569885,0.000000
2087-09-26,287.790039,307.835602,0.000000
2087-09-27,287.065521,308.325958,0.000000
2087-09-28,290.612366,308.347382,0.000000
2087-09-29,290.911804,307.709686,0.000000
2087-09-30,290.720947,307.611908,0.000000
2087-10-01,290.843048,307.676056,0.000000
2087-10-02,290.760162,307.767517,0.000000
2087-10-03,291.344513,307.784180,0.000000
2087-10-04,290.468018,307.225677,0.000000
2087-10-05,290.892029,305.794983,0.294292
2087-10-06,292.250061,305.709137,0.372625
2087-10-07,292.193604,308.174133,0.000000
2087-10-08,292.688812,309.762329,0.000000
2087-10-09,294.120026,309.245453,0.000000
2087-10-10,294.366302,310.126312,0.000000
2087-10-11,294.748169,310.533936,0.000000
2087-10-12,293.948090,305.319305,30.629780
2087-10-13,293.312286,297.826843,59.214275
2087-10-14,292.821198,305.571472,0.000000
2087-10-15,291.305023,306.337311,0.000000
2087-10-16,290.645172,305.077606,0.000000
2087-10-17,290.593536,304.947083,0.000000
2087-10-18,290.097412,306.030060,0.000000
2087-10-19,290.478363,304.371979,0.000000
2087-10-20,286.717041,303.350403,0.000000
2087-10-21,285.904022,303.387329,0.292884
2087-10-22,290.508667,303.033539,0.000000
2087-10-23,292.202301,304.949585,0.000000
2087-10-24,292.421204,305.835236,0.000000
2087-10-25,292.688843,305.447144,0.000000
2087-10-26,289.879242,304.199768,0.000000
2087-10-27,286.267761,303.375305,0.000000
2087-10-28,292.002136,304.505280,3.434070
2087-10-29,294.212585,304.374878,10.837346
2087-10-30,293.001373,306.505524,0.000000
2087-10-31,291.088165,304.020874,0.000000
2087-11-01,288.452576,300.520538,0.000000
2087-11-02,286.022003,294.395264,0.000000
2087-11-03,287.125946,296.438538,0.000000
2087-11-04,288.834747,302.169495,2.006225
2087-11-05,287.579132,303.823059,0.000000
2087-11-06,285.254089,302.329437,0.000000
2087-11-07,287.339050,301.923035,0.000000
2087-11-08,288.160156,300.392059,1.738488
2087-11-09,291.932587,303.525604,4.262246
2087-11-10,290.628113,305.162476,0.000000
2087-11-11,291.707184,306.071442,0.000000
2087-11-12,289.781494,303.401154,0.000000
2087-11-13,284.061066,294.349945,0.000000
2087-11-14,279.960938,292.866852,0.000000
2087-11-15,280.124512,296.376038,0.000000
2087-11-16,287.731873,298.935455,0.000000
2087-11-17,292.092743,303.374634,0.000000
2087-11-18,293.020996,304.682556,0.000000
2087-11-19,293.142822,304.478394,0.000000
2087-11-20,293.486603,304.197632,0.000000
2087-11-21,293.487640,304.095093,0.424364
2087-11-22,293.448090,303.958252,0.802975
2087-11-23,293.274414,303.364532,0.000000
2087-11-24,293.318878,304.746338,0.000000
2087-11-25,292.118591,306.138367,0.000000
2087-11-26,290.161835,302.873230,1.546677
2087-11-27,290.430664,302.429382,6.132182
2087-11-28,280.218201,298.413239,0.000000
2087-11-29,279.225525,297.018890,0.000000
2087-11-30,279.951630,298.989655,0.000000
2087-12-01,282.425507,301.944672,0.000000
2087-12-02,283.304749,298.280151,20.167238
2087-12-03,281.352631,292.130524,20.284481
2087-12-04,281.432739,291.068512,5.546744
2087-12-05,279.316681,291.299866,0.000000
2087-12-06,279.438507,294.053345,0.000000
2087-12-07,286.549347,296.690338,0.000000
2087-12-08,285.687866,295.402557,0.000000
2087-12-09,284.690399,296.024689,0.000000
2087-12-10,284.013916,296.788574,0.000000
2087-12-11,285.437286,296.782349,0.347066
2087-12-12,279.270844,293.552979,0.590646
2087-12-13,271.928650,282.929626,0.000000
2087-12-14,269.566498,280.649811,0.000000
2087-12-15,271.165375,278.527557,0.000000
2087-12-16,280.877228,285.534546,24.640196
2087-12-17,280.759674,289.634125,48.365063
2087-12-18,278.616302,291.080505,1.479469
2087-12-19,278.964935,292.693237,0.000000
2087-12-20,273.619843,293.487885,0.000000
2087-12-21,276.058197,293.752228,0.000000
2087-12-22,281.663574,294.683899,0.000000
2087-12-23,281.499054,296.624573,0.000000
2087-12-24,285.632507,294.966980,0.000000
2087-12-25,278.927765,291.096313,0.000000
2087-12-26,275.218170,294.100464,0.000000
2087-12-27,278.819153,294.177368,0.000000
2087-12-28,273.740387,293.894196,0.000000
2087-12-29,277.019196,297.846313,0.000000
2087-12-30,280.555145,295.150757,0.000000
2087-12-31,272.850616,292.649292,0.000000
2088-01-01,277.637360,295.628510,0.000000
2088-01-02,286.379639,298.606415,0.000000
2088-01-03,285.923431,301.823212,0.000000
2088-01-04,291.107941,299.745972,0.381330
2088-01-05,291.978577,302.108032,0.000000
2088-01-06,290.153076,301.819733,0.000000
2088-01-07,284.366699,294.843109,0.000000
2088-01-08,278.532135,289.483490,0.279832
2088-01-09,276.664551,288.012390,2.703935
2088-01-10,277.310608,291.186554,0.000000
2088-01-11,277.572662,289.341583,0.000000
2088-01-12,273.358734,291.631165,0.000000
2088-01-13,276.513031,290.046692,0.000000
2088-01-14,277.387390,292.547913,0.000000
2088-01-15,279.050232,294.485535,0.000000
2088-01-16,284.939087,298.431213,0.000000
2088-01-17,289.076324,300.788849,0.000000
2088-01-18,286.256744,300.643799,0.743272
2088-01-19,281.273987,300.279755,0.000000
2088-01-20,282.668427,295.432739,1.622051
2088-01-21,279.631531,291.257782,0.900527
2088-01-22,276.218903,293.597748,0.000000
2088-01-23,275.377441,295.119629,0.000000
2088-01-24,276.566589,294.772614,0.000000
2088-01-25,280.231323,293.147919,0.000000
2088-01-26,283.521820,293.590179,4.791779
2088-01-27,284.631104,296.237854,1.899878
2088-01-28,281.132782,295.689148,0.000000
2088-01-29,279.420807,298.150482,0.000000
2088-01-30,279.306244,300.216400,0.000000
2088-01-31,280.977478,299.103149,0.000000
2088-02-01,284.635742,297.892944,0.000000
2088-02-02,284.512878,294.748108,0.327601
2088-02-03,285.204468,295.496704,0.439639
2088-02-04,287.723785,298.733826,0.000000
2088-02-05,286.717682,299.205963,0.284833
2088-02-06,280.992035,298.047852,0.000000
2088-02-07,278.682404,297.136414,0.000000
2088-02-08,280.578705,295.707947,0.000000
2088-02-09,283.485046,299.529602,0.000000
2088-02-10,289.112854,303.719940,0.000000
2088-02-11,290.475433,303.528809,6.581200
2088-02-12,287.485046,301.325806,2.802929
2088-02-13,279.694977,296.755310,0.876816
2088-02-14,276.848602,293.013977,0.000000
2088-02-15,276.004486,294.420776,0.000000
2088-02-16,279.937073,298.331909,0.000000
2088-02-17,282.389496,299.058014,0.000000
2088-02-18,285.806915,301.992279,0.000000
2088-02-19,288.341278,302.763031,0.000000
2088-02-20,289.018250,304.039886,0.000000
2088-02-21,287.310608,305.772858,0.587303
2088-02-22,281.717285,297.726837,0.000000
2088-02-23,278.636932,291.605591,0.000000
2088-02-24,278.625244,291.903687,0.000000
2088-02-25,279.947571,295.564789,0.000000
2088-02-26,284.936279,298.869965,0.000000
2088-02-27,290.068909,302.112427,7.028205
2088-02-28,288.715057,305.938599,0.000000
2088-02-29,286.329712,304.213318,0.000000
2088-03-01,283.944336,302.488068,0.000000
2088-03-02,284.511261,303.211273,1.680470
2088-03-03,281.504608,300.776031,0.711415
2088-03-04,280.791748,304.837921,0.000000
2088-03-05,283.475250,302.250519,0.000000
2088-03-06,287.584534,305.828278,0.000000
2088-03-07,288.540405,308.244171,0.000000
2088-03-08,290.469635,309.757141,0.000000
2088-03-09,290.000488,307.755615,0.000000
2088-03-10,291.374054,304.970306,0.000000
2088-03-11,291.376648,307.357880,0.000000
2088-03-12,292.473297,307.347900,0.000000
2088-03-13,288.002075,305.734955,0.000000
2088-03-14,287.005981,300.614227,0.000000
2088-03-15,287.721130,296.917328,8.499880
2088-03-16,288.067047,304.968506,11.350531
2088-03-17,283.534210,307.589478,0.000000
2088-03-18,288.434845,303.205353,0.000000
2088-03-19,292.678314,301.528900,0.402773
2088-03-20,290.960571,303.073700,1.265071
2088-03-21,286.150482,298.838654,0.000000
2088-03-22,284.828247,304.466644,0.000000
2088-03-23,285.542572,305.097107,0.000000
2088-03-24,284.565704,301.508881,7.142109
2088-03-25,279.977142,291.804871,1.319075
2088-03-26,279.091858,293.301117,0.000000
2088-03-27,278.374237,296.033051,0.000000
2088-03-28,282.670013,300.253265,0.000000
2088-03-29,287.481171,304.784821,0.000000
2088-03-30,290.283112,303.751007,1.004033
2088-03-31,287.881012,301.661804,0.000000
2088-04-01,289.552521,300.646027,0.000000
2088-04-02,292.155945,305.697327,1.341461
2088-04-03,288.113342,306.799835,0.000000
2088-04-04,285.759308,309.958893,0.000000
2088-04-05,289.283295,309.934021,0.000000
2088-04-06,292.920105,308.862946,3.537796
2088-04-07,288.774017,300.682953,0.989194
2088-04-08,282.774017,294.688141,0.000000
2088-04-09,282.436035,294.824493,0.000000
2088-04-10,281.945343,301.342285,0.000000
2088-04-11,284.666870,307.681610,0.000000
2088-04-12,289.982941,307.850525,0.000000
2088-04-13,293.134979,305.055725,0.000000
2088-04-14,294.132263,304.634186,1.274188
2088-04-15,294.300690,304.469543,3.062102
2088-04-16,292.093903,302.342346,3.841961
2088-04-17,295.830139,304.298706,6.430816
2088-04-18,293.705963,302.725433,0.606564
2088-04-19,292.193268,302.721985,0.000000
2088-04-20,291.322784,304.029633,0.000000
2088-04-21,289.346985,304.897705,0.000000
2088-04-22,289.743317,303.181305,0.000000
2088-04-23,291.544403,301.895966,0.000000
2088-04-24,292.669403,304.581421,0.000000
2088-04-25,293.322876,305.155914,0.000000
2088-04-26,294.505310,305.274689,0.000000
2088-04-27,295.041199,305.268799,0.000000
2088-04-28,294.050354,307.217194,0.000000
2088-04-29,293.203003,308.459442,0.000000
2088-04-30,292.664917,307.869537,0.000000
2088-05-01,292.805206,306.846771,1.350395
2088-05-02,293.254059,306.598694,0.000000
2088-05-03,293.681915,306.417358,0.000000
2088-05-04,292.647186,307.366150,0.000000
2088-05-05,291.220612,309.408752,0.000000
2088-05-06,290.934479,310.569336,0.000000
2088-05-07,291.804871,311.628296,0.000000
2088-05-08,293.117188,312.359680,0.000000
2088-05-09,293.446411,312.034241,0.000000
2088-05-10,293.159668,311.900055,0.000000
2088-05-11,294.503540,312.816315,0.000000
2088-05-12,294.755371,314.102417,0.000000
2088-05-13,295.352020,312.829681,0.605769
2088-05-14,295.917755,311.020691,0.329737
2088-05-15,295.916901,311.058838,0.000000
2088-05-16,297.067505,310.746613,0.000000
2088-05-17,297.277405,309.922150,4.309511
2088-05-18,297.652802,310.281403,5.886341
2088-05-19,296.266296,307.303040,10.092173
2088-05-20,295.602753,302.715179,20.305172
2088-05-21,295.634613,303.025940,34.130989
2088-05-22,295.030762,302.342163,19.138695
2088-05-23,294.970215,302.951691,8.754923
2088-05-24,293.992432,303.383331,0.000000
2088-05-25,294.421417,305.581757,0.000000
2088-05-26,296.242310,302.798828,12.741282
2088-05-27,296.228882,302.515564,18.907007
2088-05-28,294.388794,302.442535,17.155626
2088-05-29,295.422302,303.216400,34.189663
2088-05-30,297.066132,306.513123,6.579304
2088-05-31,298.987671,308.535950,9.033703
2088-06-01,298.852997,307.189117,8.734510
2088-06-02,296.945129,304.327667,10.167467
2088-06-03,296.858093,304.847900,10.623764
2088-06-04,297.787079,305.670776,6.111494
2088-06-05,298.710144,307.730438,0.000000
2088-06-06,298.815155,309.612610,0.000000
2088-06-07,298.953522,310.281555,0.000000
2088-06-08,298.231476,309.037476,0.000000
2088-06-09,298.027466,308.737335,0.000000
2088-06-10,297.228943,306.824188,1.826285
2088-06-11,298.068939,306.423676,3.820833
2088-06-12,298.290070,306.266479,14.359906
2088-06-13,295.516510,304.619141,24.668776
2088-06-14,296.126129,301.475616,25.366684
2088-06-15,298.279938,304.179779,19.751339
2088-06-16,297.790680,305.259979,4.963188
2088-06-17,297.036438,305.845734,0.000000
2088-06-18,297.806030,307.393707,0.000000
2088-06-19,297.937042,307.003571,0.000000
2088-06-20,298.014832,306.712738,0.000000
2088-06-21,297.147858,306.858734,0.000000
2088-06-22,296.863434,307.911255,0.000000
2088-06-23,296.933044,309.254974,0.000000
2088-06-24,296.720886,309.767181,0.000000
2088-06-25,296.479797,310.251190,0.000000
2088-06-26,297.704773,310.253357,0.000000
2088-06-27,298.829712,310.001862,0.000000
2088-06-28,299.671143,309.854492,0.000000
2088-06-29,299.460052,310.246979,0.000000
2088-06-30,297.423157,312.335907,0.000000
2088-07-01,296.421478,313.581726,0.000000
2088-07-02,297.862274,316.481995,0.000000
2088-07-03,300.512939,317.773010,0.000000
2088-07-04,302.542938,317.648956,0.000000
2088-07-05,301.466583,316.591919,0.000000
2088-07-06,299.955231,314.474121,0.000000
2088-07-07,299.370392,313.858185,0.000000
2088-07-08,298.775513,312.791016,0.000000
2088-07-09,298.982483,311.598572,0.000000
2088-07-10,299.413177,310.809418,0.000000
2088-07-11,299.846436,310.075714,0.381203
2088-07-12,299.063232,310.393036,1.772729
2088-07-13,299.469879,310.471771,0.349771
2088-07-14,299.998932,309.422821,0.546771
2088-07-15,299.745392,309.456879,2.194095
2088-07-16,298.961609,309.827301,0.000000
2088-07-17,298.533051,310.043579,0.000000
2088-07-18,298.596588,309.870026,0.000000
2088-07-19,298.658966,311.024475,0.000000
2088-07-20,299.031036,311.222656,0.000000
2088-07-21,299.771454,311.743286,0.000000
2088-07-22,299.358276,312.016571,0.000000
2088-07-23,298.767670,313.976410,0.000000
2088-07-24,298.955658,314.135406,0.000000
2088-07-25,300.603790,313.351166,0.000000
2088-07-26,300.298950,312.074921,0.000000
2088-07-27,299.279419,311.829559,0.000000
2088-07-28,298.859558,312.611420,0.000000
2088-07-29,299.005585,312.708496,0.000000
2088-07-30,298.849457,312.165741,0.000000
2088-07-31,298.951508,312.149445,0.676067
2088-08-01,299.304749,311.610535,0.747835
2088-08-02,298.197540,311.240906,0.657166
2088-08-03,297.708038,311.424774,0.000000
2088-08-04,297.091217,309.701569,1.179789
2088-08-05,298.339447,309.543854,3.118593
2088-08-06,297.627930,310.503784,1.125342
2088-08-07,297.637085,312.271515,0.000000
2088-08-08,296.821747,313.765656,0.000000
2088-08-09,297.218506,315.233704,0.000000
2088-08-10,299.998322,315.526611,0.000000
2088-08-11,301.972717,315.315002,0.000000
2088-08-12,299.822449,315.720367,0.000000
2088-08-13,297.798370,314.374176,0.000000
2088-08-14,299.206757,313.361664,0.000000
2088-08-15,299.273773,313.495575,0.000000
2088-08-16,300.881744,312.815063,0.000000
2088-08-17,299.012604,312.425812,0.000000
2088-08-18,299.109741,312.437683,0.000000
2088-08-19,298.829193,312.298218,0.000000
2088-08-20,299.524811,312.450653,0.000000
2088-08-21,298.447144,313.241516,0.000000
2088-08-22,298.003448,313.408051,0.000000
2088-08-23,298.345581,313.224274,0.000000
2088-08-24,298.749084,312.635986,0.000000
2088-08-25,299.532806,312.271576,0.000000
2088-08-26,300.157562,312.793365,0.000000
2088-08-27,300.100464,312.609497,0.000000
2088-08-28,300.092468,312.414856,0.417647
2088-08-29,297.910706,309.770447,1.998682
2088-08-30,295.698212,306.008942,8.902593
2088-08-31,296.302917,305.317200,6.821511
2088-09-01,296.668579,307.075226,0.707446
2088-09-02,295.757874,309.622742,0.000000
2088-09-03,294.766327,310.360596,0.000000
2088-09-04,295.956543,311.665985,0.000000
2088-09-05,296.829895,310.562439,0.675457
2088-09-06,297.210480,311.197968,0.000000
2088-09-07,296.766449,310.569031,0.000000
2088-09-08,295.969299,309.496155,0.000000
2088-09-09,295.826904,308.723602,0.000000
2088-09-10,296.555756,308.860443,1.653837
2088-09-11,297.606506,308.642700,1.383675
2088-09-12,298.383331,307.546417,2.005075
2088-09-13,296.975739,306.895996,0.733485
2088-09-14,296.574127,308.230255,0.000000
2088-09-15,295.928040,309.627136,0.000000
2088-09-16,295.444092,309.625946,0.000000
2088-09-17,295.819427,309.171173,0.000000
2088-09-18,295.609100,309.515717,0.000000
2088-09-19,294.372162,309.734894,0.000000
2088-09-20,292.767273,309.917694,0.000000
2088-09-21,292.989197,309.786407,0.000000
2088-09-22,294.276245,309.773529,0.000000
2088-09-23,295.029266,310.156464,0.000000
2088-09-24,294.761658,310.775574,0.000000
2088-09-25,295.227600,311.686798,0.000000
2088-09-26,295.663666,312.288757,0.000000
2088-09-27,295.227478,311.390350,0.000000
2088-09-28,294.429108,311.130646,0.000000
2088-09-29,293.946716,310.539978,0.000000
2088-09-30,294.195282,309.852448,0.000000
2088-10-01,294.563416,309.250824,0.000000
2088-10-02,294.822723,309.162994,0.000000
2088-10-03,293.412872,309.898071,0.000000
2088-10-04,292.632446,310.440338,0.000000
2088-10-05,293.046082,309.965240,0.000000
2088-10-06,291.731171,307.105652,0.000000
2088-10-07,288.505310,307.437012,0.000000
2088-10-08,290.534515,305.669769,0.000000
2088-10-09,290.096039,303.663147,0.000000
2088-10-10,282.079163,305.787018,0.000000
2088-10-11,290.608826,310.035858,0.000000
2088-10-12,295.484497,309.644989,0.000000
2088-10-13,296.061157,310.137939,0.000000
2088-10-14,296.406403,310.793701,0.000000
2088-10-15,296.661530,310.858215,0.000000
2088-10-16,296.939850,311.324890,0.000000
2088-10-17,295.883057,311.014618,0.000000
2088-10-18,296.157593,308.646240,1.312255
2088-10-19,290.774811,306.848969,0.000000
2088-10-20,295.350677,310.471436,1.634879
2088-10-21,294.405365,309.083954,9.084962
2088-10-22,294.798401,306.592194,0.000000
2088-10-23,295.616211,304.728912,0.000000
2088-10-24,292.254700,301.415436,29.489866
2088-10-25,288.299561,300.019531,4.167926
2088-10-26,281.462860,301.878082,0.000000
2088-10-27,283.139221,302.762604,0.000000
2088-10-28,287.383972,305.717438,0.000000
2088-10-29,288.404938,304.009369,0.000000
2088-10-30,283.177795,300.100403,0.000000
2088-10-31,283.170959,301.258453,0.000000
2088-11-01,287.073944,301.768097,0.000000
2088-11-02,290.538940,306.916595,2.911051
2088-11-03,290.546021,305.738098,0.000000
2088-11-04,287.436981,301.907623,0.000000
2088-11-05,283.565460,301.394501,0.000000
2088-11-06,281.522034,301.131317,0.000000
2088-11-07,281.258545,300.609619,0.000000
2088-11-08,281.748901,303.380951,0.000000
2088-11-09,283.779114,306.449554,0.000000
2088-11-10,287.664398,307.322235,0.000000
2088-11-11,290.165314,306.077759,0.000000
2088-11-12,292.085876,305.899078,0.000000
2088-11-13,290.411011,305.951935,0.000000
2088-11-14,289.411774,306.214417,0.401970
2088-11-15,290.826294,306.500549,0.000000
2088-11-16,290.960785,307.472504,0.000000
2088-11-17,291.226929,307.202271,0.000000
2088-11-18,290.928833,306.196259,0.000000
2088-11-19,290.317352,303.383667,0.000000
2088-11-20,290.734589,303.247040,0.000000
2088-11-21,281.309143,299.192688,0.000000
2088-11-22,275.385315,286.789246,0.000000
2088-11-23,274.918152,281.671844,0.000000
2088-11-24,276.937408,287.221832,0.000000
2088-11-25,279.757202,292.115021,1.746451
2088-11-26,280.306396,289.429474,2.456850
2088-11-27,279.220123,291.619690,0.000000
2088-11-28,279.010498,294.093933,0.000000
2088-11-29,279.322418,298.574127,0.000000
2088-11-30,282.393524,302.971466,0.000000
2088-12-01,288.053009,305.096039,0.351770
2088-12-02,287.981323,302.837555,0.000000
2088-12-03,281.472626,293.017853,0.000000
2088-12-04,280.327576,287.153015,1.683020
2088-12-05,280.245239,287.285278,3.061959
2088-12-06,280.035736,290.955353,1.344632
2088-12-07,276.521240,292.730286,0.000000
2088-12-08,277.620239,296.709839,0.000000
2088-12-09,279.135223,299.447571,0.000000
2088-12-10,283.083435,301.941437,0.000000
2088-12-11,288.749603,301.418335,1.572905
2088-12-12,291.264771,301.920715,1.178666
2088-12-13,286.563110,301.118622,0.522123
2088-12-14,279.184448,300.496521,0.000000
2088-12-15,281.380554,302.282532,0.000000
2088-12-16,281.672150,303.763214,0.000000
2088-12-17,284.166565,303.423584,0.000000
2088-12-18,280.389648,299.295471,0.000000
2088-12-19,278.821808,301.259583,0.000000
2088-12-20,285.755676,300.105103,0.000000
2088-12-21,286.802643,295.337646,0.000000
2088-12-22,280.319916,289.199341,0.000000
2088-12-23,282.051483,289.265717,0.000000
2088-12-24,284.159882,299.251801,0.000000
2088-12-25,288.178436,299.711395,0.000000
2088-12-26,286.620514,296.009521,3.940113
2088-12-27,275.421112,291.157227,35.368378
2088-12-28,279.484802,284.567017,11.098255
2088-12-29,270.953949,280.355377,0.000000
2088-12-30,266.018555,282.899353,0.000000
2088-12-31,279.021881,284.561676,0.000000
2089-01-01,282.241180,291.041595,11.305205
2089-01-02,279.140533,288.431061,7.462656
2089-01-03,281.621033,294.098572,0.000000
2089-01-04,285.256989,298.072327,1.738357
2089-01-05,284.020691,297.919647,2.296776
2089-01-06,275.355286,289.847534,0.000000
2089-01-07,274.610016,288.221069,0.000000
2089-01-08,275.474152,286.094330,0.000000
2089-01-09,274.594879,289.966553,0.000000
2089-01-10,275.129700,293.476410,0.000000
2089-01-11,277.051941,295.665924,0.000000
2089-01-12,279.049408,291.647797,0.000000
2089-01-13,276.413361,292.055511,0.000000
2089-01-14,283.050293,295.911682,0.000000
