#Variables:
#tasmin_IPSL-CM5A-LR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),pr_IPSL-CM5A-LR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),pr_IPSL-CM5A-LR_rcp45(mm)
2094-07-28,299.496033,307.100769,1.848445
2094-07-29,299.444275,306.293671,2.014584
2094-07-30,299.417603,307.759552,8.050518
2094-07-31,298.865662,308.482849,7.928759
2094-08-01,298.413422,306.599091,12.099853
2094-08-02,298.816254,306.720917,7.975495
2094-08-03,297.900055,306.230316,7.586425
2094-08-04,297.951691,305.531830,7.422802
2094-08-05,298.219116,306.069244,5.961282
2094-08-06,298.686798,308.275024,3.401286
2094-08-07,299.273773,308.135468,0.854394
2094-08-08,298.198151,307.223206,1.075675
2094-08-09,297.045715,306.462128,0.629702
2094-08-10,296.802216,308.044647,1.254413
2094-08-11,297.034454,307.789734,1.266858
2094-08-12,297.404602,308.163727,0.398000
2094-08-13,297.126617,309.009308,0.000000
2094-08-14,297.753021,309.652740,0.292824
2094-08-15,297.865967,309.780396,0.997822
2094-08-16,298.006470,310.339783,0.000000
2094-08-17,298.309845,309.634094,0.000000
2094-08-18,298.566956,309.371796,0.000000
2094-08-19,298.598633,308.561310,1.483603
2094-08-20,298.456024,308.549377,0.000000
2094-08-21,298.387207,308.533142,0.000000
2094-08-22,299.291840,309.480316,5.536701
2094-08-23,299.867157,308.791626,11.355619
2094-08-24,300.283051,307.310120,7.298619
2094-08-25,299.767487,308.430695,4.192890
2094-08-26,299.519409,308.824432,0.362951
2094-08-27,299.320099,310.236908,0.000000
2094-08-28,300.356750,311.407501,0.000000
2094-08-29,298.923248,311.613953,0.000000
2094-08-30,299.160950,311.350952,0.000000
2094-08-31,299.056915,310.740234,0.000000
2094-09-01,299.209534,310.106567,0.313312
2094-09-02,298.366730,310.067017,0.613751
2094-09-03,297.996704,309.319733,0.000000
2094-09-04,297.410217,308.739319,0.000000
2094-09-05,297.445007,307.178467,0.000000
2094-09-06,297.771729,308.495361,0.000000
2094-09-07,297.598175,309.783569,0.000000
2094-09-08,297.050934,311.234314,0.000000
2094-09-09,297.989807,311.906097,0.000000
2094-09-10,298.948334,311.313873,0.000000
2094-09-11,299.429443,308.290497,4.435819
2094-09-12,297.145264,305.344238,6.074972
2094-09-13,295.422760,303.937744,5.629668
2094-09-14,295.724731,305.933014,24.699476
2094-09-15,295.569489,305.411804,29.687054
2094-09-16,295.050964,305.522339,12.812965
2094-09-17,295.874481,306.046600,0.529680
2094-09-18,296.875092,305.610687,0.000000
2094-09-19,296.323975,305.969025,0.000000
2094-09-20,296.733459,307.707153,2.721030
2094-09-21,296.308533,308.635223,5.641117
2094-09-22,296.501434,306.953949,3.831807
2094-09-23,296.664978,307.227356,3.140137
2094-09-24,296.434723,305.189728,0.392684
2094-09-25,292.514557,303.983612,0.000000
2094-09-26,294.345886,308.860016,0.000000
2094-09-27,296.825348,311.008057,0.000000
2094-09-28,299.114227,312.233185,0.000000
2094-09-29,297.234589,308.921112,3.369393
2094-09-30,297.984406,306.353363,12.267923
2094-10-01,295.441223,303.515076,12.093463
2094-10-02,293.610901,306.516083,1.379758
2094-10-03,293.873138,307.073975,0.000000
2094-10-04,293.318756,307.758881,0.000000
2094-10-05,295.244293,307.827545,0.000000
2094-10-06,293.255585,305.813507,5.277812
2094-10-07,288.283630,297.562775,0.000000
2094-10-08,287.810486,299.062714,0.000000
2094-10-09,290.152191,305.860443,0.000000
2094-10-10,292.556824,308.184326,0.000000
2094-10-11,294.133820,307.422729,0.000000
2094-10-12,296.054993,309.202423,0.000000
2094-10-13,297.457458,309.910583,0.000000
2094-10-14,298.710938,307.619446,16.691063
2094-10-15,292.821472,304.258942,18.962042
2094-10-16,293.155518,301.104004,5.283472
2094-10-17,294.667816,301.623505,2.665262
2094-10-18,291.072662,301.383423,0.000000
2094-10-19,289.460022,303.079346,0.000000
2094-10-20,291.664459,306.460999,0.000000
2094-10-21,295.428406,309.142822,0.000000
2094-10-22,295.520660,309.417786,0.000000
2094-10-23,297.442963,307.871307,0.490784
2094-10-24,297.990631,309.739594,6.395201
2094-10-25,287.535187,304.705444,4.498358
2094-10-26,280.201447,292.876465,1.773252
2094-10-27,282.318848,295.218536,6.440470
2094-10-28,281.783112,291.129578,0.000000
2094-10-29,283.911285,294.342285,0.000000
2094-10-30,286.733398,300.916443,0.000000
2094-10-31,293.559784,305.513123,19.968340
2094-11-01,288.800385,302.937683,17.920475
2094-11-02,286.777893,300.227539,4.830373
2094-11-03,292.077026,304.374969,5.113110
2094-11-04,290.815826,300.747223,0.930374
2094-11-05,288.858246,302.983246,0.000000
2094-11-06,290.952362,300.199005,0.000000
2094-11-07,284.852173,297.358459,0.000000
2094-11-08,285.750122,301.024933,0.000000
2094-11-09,288.924927,302.537872,0.000000
2094-11-10,289.310242,304.131989,0.000000
2094-11-11,292.854095,305.786774,0.000000
2094-11-12,292.079407,305.276550,0.382607
2094-11-13,288.433167,301.163361,0.000000
2094-11-14,282.497650,292.022491,0.301857
2094-11-15,277.995422,290.921234,2.642631
2094-11-16,280.334351,292.948303,0.000000
2094-11-17,279.327911,291.746552,0.000000
2094-11-18,280.427460,297.983307,0.000000
2094-11-19,287.204498,297.079926,0.000000
2094-11-20,285.797913,292.977051,0.320909
2094-11-21,277.817871,288.855804,0.000000
2094-11-22,278.391541,293.900299,0.000000
2094-11-23,280.697876,294.069031,0.000000
2094-11-24,281.286316,293.046387,0.000000
2094-11-25,284.388794,296.383820,0.000000
2094-11-26,283.370056,295.633087,0.000000
2094-11-27,283.867310,299.412476,0.000000
2094-11-28,289.681732,302.265198,0.000000
2094-11-29,289.347870,300.306427,0.000000
2094-11-30,278.734863,292.537781,0.000000
2094-12-01,277.223999,289.551666,0.000000
2094-12-02,278.060852,288.236084,0.000000
2094-12-03,278.619598,290.285614,0.000000
2094-12-04,286.092072,296.221527,0.546397
2094-12-05,287.019440,293.596436,2.604544
2094-12-06,279.213196,288.283752,6.240301
2094-12-07,277.623901,292.932648,0.000000
2094-12-08,279.403625,292.542572,0.000000
2094-12-09,279.725739,295.620850,0.000000
2094-12-10,281.943695,298.040314,0.000000
2094-12-11,282.389282,296.105225,0.000000
2094-12-12,283.605713,294.982758,0.000000
2094-12-13,276.771912,293.006744,0.000000
2094-12-14,278.368927,292.125305,0.000000
2094-12-15,276.566742,291.606934,0.000000
2094-12-16,279.769928,293.902954,0.000000
2094-12-17,282.616852,294.036163,0.000000
2094-12-18,282.721832,295.613159,0.000000
2094-12-19,283.286011,298.435242,0.000000
2094-12-20,284.829681,294.751617,0.552984
2094-12-21,275.169952,290.954132,0.000000
2094-12-22,281.307556,295.405762,0.000000
2094-12-23,279.959991,290.649628,0.000000
2094-12-24,275.878082,292.219177,0.000000
2094-12-25,281.622894,296.614197,0.000000
2094-12-26,282.356110,295.579681,0.000000
2094-12-27,280.062195,293.521027,0.000000
2094-12-28,283.528595,298.775085,0.000000
2094-12-29,286.188721,296.383545,0.000000
2094-12-30,284.380707,293.656708,0.000000
2094-12-31,280.821564,295.773499,0.000000
2095-01-01,280.166046,296.385010,0.000000
2095-01-02,283.142181,296.959839,0.000000
2095-01-03,281.137512,293.928131,0.000000
2095-01-04,284.581665,298.305267,0.000000
2095-01-05,282.910950,295.360321,0.000000
2095-01-06,275.666870,287.376923,0.000000
2095-01-07,272.780365,281.579254,0.000000
2095-01-08,272.407654,282.262421,0.000000
2095-01-09,274.420197,279.981354,2.035218
2095-01-10,270.713013,284.321442,0.000000
2095-01-11,272.301605,291.238464,0.000000
2095-01-12,278.837189,295.547974,0.000000
2095-01-13,280.882599,294.719147,0.000000
2095-01-14,277.405243,290.195892,0.000000
2095-01-15,274.734406,283.628815,0.859800
2095-01-16,271.502197,278.605591,7.770226
2095-01-17,271.015015,276.353943,0.000000
2095-01-18,269.802155,280.698608,0.000000
2095-01-19,273.011871,285.591156,0.000000
2095-01-20,273.871704,284.138275,0.000000
2095-01-21,273.682800,288.317596,0.000000
2095-01-22,281.926453,291.250031,2.507922
2095-01-23,286.982330,295.344574,1.919494
2095-01-24,289.027008,298.833221,1.013916
2095-01-25,280.152283,296.398895,0.307742
2095-01-26,270.183899,280.816681,0.990662
2095-01-27,270.208984,277.559875,2.280747
2095-01-28,271.706909,286.578705,0.000000
2095-01-29,276.798828,292.091980,0.000000
2095-01-30,278.854126,298.819672,0.000000
2095-01-31,279.382385,290.100922,0.422429
2095-02-01,271.732208,284.890167,0.000000
2095-02-02,271.488892,292.182465,0.000000
2095-02-03,279.837646,300.098175,0.000000
2095-02-04,281.695007,297.180267,0.000000
2095-02-05,278.414215,291.237305,1.325701
2095-02-06,278.665314,285.107239,1.504894
2095-02-07,276.782166,284.445831,2.300013
2095-02-08,266.885681,281.321228,0.000000
2095-02-09,270.235382,281.249146,0.000000
2095-02-10,279.296387,297.274414,0.000000
2095-02-11,279.665100,292.226593,0.000000
2095-02-12,280.120422,298.290131,1.141130
2095-02-13,283.724304,292.824921,0.000000
2095-02-14,279.039642,292.440277,0.000000
2095-02-15,286.913544,301.299133,0.000000
2095-02-16,288.304077,301.091461,0.000000
2095-02-17,286.052002,295.717285,0.000000
2095-02-18,273.600647,288.479004,0.000000
2095-02-19,276.387268,292.830200,0.000000
2095-02-20,280.376007,297.690430,0.000000
2095-02-21,282.018707,299.148163,0.000000
2095-02-22,286.433502,300.130646,0.000000
2095-02-23,288.971252,303.104431,0.000000
2095-02-24,284.480072,297.289032,0.000000
2095-02-25,280.812042,292.004761,0.571330
2095-02-26,287.696503,303.100586,1.513997
2095-02-27,284.222961,298.283203,0.000000
2095-02-28,276.473267,289.776947,0.000000
2095-03-01,275.377502,285.492645,0.000000
2095-03-02,273.911011,286.779175,0.000000
2095-03-03,279.034180,294.067535,0.000000
2095-03-04,286.204498,296.665497,0.000000
2095-03-05,287.345886,299.732819,6.679385
2095-03-06,289.612671,303.160217,26.849579
2095-03-07,287.569153,302.009003,1.715673
2095-03-08,286.686340,303.021515,0.000000
2095-03-09,287.262482,297.861450,0.000000
2095-03-10,277.843170,289.319336,1.439740
2095-03-11,282.045898,295.726044,4.640085
2095-03-12,287.578003,301.892731,3.370939
2095-03-13,286.593750,298.075409,0.000000
2095-03-14,280.856171,296.830688,0.000000
2095-03-15,283.606293,297.255768,0.000000
2095-03-16,271.578644,286.769287,0.000000
2095-03-17,279.936523,289.656342,0.000000
2095-03-18,281.310516,289.315491,0.000000
2095-03-19,280.968231,297.982544,0.000000
2095-03-20,283.149384,302.442444,0.000000
2095-03-21,286.673920,302.768036,0.000000
2095-03-22,286.792908,297.541626,0.000000
2095-03-23,286.639618,305.737518,0.000000
2095-03-24,290.798065,307.353851,0.000000
2095-03-25,292.539703,307.326630,0.000000
2095-03-26,291.071503,302.606659,0.997366
2095-03-27,283.527985,296.446198,0.000000
2095-03-28,284.802765,302.076202,0.000000
2095-03-29,287.804138,306.039001,0.000000
2095-03-30,291.055145,306.451263,0.000000
2095-03-31,291.307922,305.278229,0.000000
2095-04-01,291.528320,303.953644,0.000000
2095-04-02,293.947205,306.295349,0.000000
2095-04-03,288.655609,301.448547,0.000000
2095-04-04,280.113922,290.176727,0.000000
2095-04-05,282.088196,291.226166,0.000000
2095-04-06,283.589325,294.904694,0.000000
2095-04-07,284.415436,299.652130,0.000000
2095-04-08,287.404938,302.172729,0.000000
2095-04-09,287.765442,303.042297,0.000000
2095-04-10,289.024811,303.478058,0.000000
2095-04-11,290.051117,306.072937,0.000000
2095-04-12,292.561737,304.532135,0.000000
2095-04-13,292.519196,309.443359,0.000000
2095-04-14,295.636749,309.862762,0.000000
2095-04-15,294.866547,308.969940,0.000000
2095-04-16,294.554962,307.537018,0.000000
2095-04-17,295.583405,305.316559,0.000000
2095-04-18,294.881439,304.049561,0.000000
2095-04-19,294.256531,302.853668,0.000000
2095-04-20,292.659271,305.278931,0.000000
2095-04-21,293.389191,306.589417,0.000000
2095-04-22,294.706543,306.503754,2.731804
2095-04-23,295.578217,304.010681,1.984925
2095-04-24,294.741852,309.840393,1.272318
2095-04-25,295.731995,308.078827,0.000000
2095-04-26,296.163544,303.932983,7.424469
2095-04-27,288.120972,299.369415,8.229628
2095-04-28,287.444183,299.900116,0.000000
2095-04-29,290.085419,303.672028,0.000000
2095-04-30,290.960388,301.041016,0.000000
2095-05-01,288.130951,301.339264,0.000000
2095-05-02,289.193146,306.088928,0.000000
2095-05-03,292.256134,308.768188,0.000000
2095-05-04,293.149261,308.420410,0.000000
2095-05-05,292.546204,306.473602,0.000000
2095-05-06,292.486633,305.669586,0.000000
2095-05-07,293.081879,305.485291,0.000000
2095-05-08,295.091156,305.828766,0.000000
2095-05-09,295.944702,307.310913,0.000000
2095-05-10,295.794922,310.012909,0.000000
2095-05-11,297.569183,309.969513,4.705270
2095-05-12,298.365723,306.470367,10.228288
2095-05-13,297.036652,302.322968,54.956341
2095-05-14,295.054260,301.931824,23.470741
2095-05-15,294.049561,303.404999,19.153347
2095-05-16,292.304413,305.122498,7.269740
2095-05-17,294.152161,307.609619,0.409554
2095-05-18,295.360504,307.896606,3.117525
2095-05-19,296.147003,305.729218,5.143648
2095-05-20,295.673706,305.768097,1.245906
2095-05-21,294.528076,308.104706,0.000000
2095-05-22,295.190735,310.498657,0.000000
2095-05-23,296.166870,310.153076,0.533130
2095-05-24,296.254608,307.020203,1.097244
2095-05-25,295.187744,306.313416,0.449865
2095-05-26,295.861816,306.526001,3.888928
2095-05-27,296.240234,307.987732,2.836349
2095-05-28,296.244293,307.438263,9.277653
2095-05-29,295.829102,306.163574,1.407752
2095-05-30,295.573944,305.884216,9.269748
2095-05-31,295.876160,307.958191,4.030149
2095-06-01,296.304474,310.571838,0.299026
2095-06-02,297.162933,312.102631,0.000000
2095-06-03,297.449493,314.464539,0.000000
2095-06-04,297.655945,313.490417,0.595373
2095-06-05,298.129578,312.022217,0.000000
2095-06-06,297.826538,313.668457,0.000000
2095-06-07,298.396759,314.372955,0.000000
2095-06-08,298.568878,313.720612,0.000000
2095-06-09,298.519653,311.575317,0.000000
2095-06-10,298.229095,310.293732,0.000000
2095-06-11,298.850830,310.564545,0.000000
2095-06-12,298.450073,310.091675,0.000000
2095-06-13,298.888916,309.737854,0.000000
2095-06-14,298.907959,309.867950,0.000000
2095-06-15,299.404388,310.431274,0.000000
2095-06-16,299.292603,310.076996,0.000000
2095-06-17,299.309265,310.428558,0.000000
2095-06-18,299.335510,310.994537,0.000000
2095-06-19,300.033051,311.214050,0.000000
2095-06-20,300.105438,311.684692,0.000000
2095-06-21,300.641327,310.767853,0.000000
2095-06-22,299.813782,308.790955,1.579086
2095-06-23,301.222809,308.879242,14.161166
2095-06-24,300.137177,309.176086,10.210417
2095-06-25,298.963593,310.146057,0.777584
2095-06-26,299.385101,312.745605,0.000000
2095-06-27,300.101410,312.189392,0.000000
2095-06-28,299.784882,311.126984,0.829388
2095-06-29,299.263092,310.432312,2.147783
2095-06-30,299.624298,312.668121,0.000000
2095-07-01,299.824249,312.836945,0.000000
2095-07-02,300.079590,312.648682,0.000000
2095-07-03,300.078644,311.748383,0.000000
2095-07-04,299.853943,311.092377,0.000000
2095-07-05,299.557648,311.492523,1.379156
2095-07-06,300.580048,306.571136,51.892830
2095-07-07,298.693420,305.273224,13.538739
2095-07-08,299.379669,307.417542,0.000000
2095-07-09,298.241791,306.865601,2.230618
2095-07-10,297.871094,308.607117,0.000000
2095-07-11,298.457428,310.144012,2.002082
2095-07-12,298.838196,311.919647,0.000000
2095-07-13,298.790222,313.434906,0.000000
2095-07-14,299.243469,314.579498,0.000000
2095-07-15,300.009918,315.756134,0.958737
2095-07-16,300.280365,314.072327,0.000000
2095-07-17,301.403198,312.581024,1.224034
2095-07-18,300.071320,312.190613,0.000000
2095-07-19,300.814972,313.120667,0.000000
2095-07-20,300.820984,313.967682,0.560964
2095-07-21,301.573181,314.807861,0.000000
2095-07-22,301.534576,313.558685,0.000000
2095-07-23,300.164459,310.066742,5.803939
2095-07-24,298.172760,308.603943,0.000000
2095-07-25,297.891876,307.868164,0.631525
2095-07-26,297.824280,308.027130,3.226750
2095-07-27,297.891663,308.394867,0.000000
2095-07-28,298.133423,310.289795,0.000000
2095-07-29,298.604553,311.214233,0.000000
2095-07-30,299.095551,313.203003,0.348242
2095-07-31,299.896942,313.808075,0.000000
2095-08-01,300.235748,314.133423,0.000000
2095-08-02,299.852264,314.042328,0.000000
2095-08-03,299.179871,314.323944,0.000000
2095-08-04,298.923035,314.329651,0.000000
2095-08-05,298.648468,312.935059,0.000000
2095-08-06,298.652466,312.271606,0.000000
2095-08-07,298.077087,313.163605,0.000000
2095-08-08,297.822571,315.253632,0.000000
2095-08-09,298.066620,316.269562,0.000000
2095-08-10,299.103699,315.332977,0.000000
2095-08-11,299.240173,313.799927,0.000000
2095-08-12,298.840851,312.458771,0.000000
2095-08-13,299.206268,313.869629,0.000000
2095-08-14,299.690674,314.367676,0.365706
2095-08-15,300.245392,314.617889,0.000000
2095-08-16,299.977631,312.620911,0.000000
2095-08-17,299.772675,309.539398,0.615499
2095-08-18,299.232086,307.829346,0.000000
2095-08-19,298.535248,310.078217,0.000000
2095-08-20,298.818176,311.538208,0.000000
2095-08-21,299.917938,310.940704,0.000000
2095-08-22,300.522430,311.702606,0.000000
2095-08-23,300.150818,311.863678,0.000000
2095-08-24,299.468689,312.257324,0.000000
2095-08-25,299.548157,311.126892,0.000000
2095-08-26,299.255859,310.055664,0.000000
2095-08-27,299.068634,309.698212,1.378401
2095-08-28,298.808746,309.088776,0.000000
2095-08-29,296.919525,306.165009,0.317581
2095-08-30,297.157196,306.419586,2.898279
2095-08-31,294.665558,306.057617,9.246268
2095-09-01,295.191071,306.022522,6.951032
2095-09-02,295.727814,305.439606,13.622056
2095-09-03,297.200287,304.942505,9.604867
2095-09-04,296.958801,304.988617,8.284053
2095-09-05,295.303253,305.363373,9.312086
2095-09-06,294.943481,306.621979,4.031035
2095-09-07,294.615051,306.938232,4.796518
2095-09-08,295.401306,305.728088,0.000000
2095-09-09,295.036011,306.777191,0.294835
2095-09-10,294.334167,308.475037,0.000000
2095-09-11,294.757721,309.236176,0.000000
2095-09-12,295.498566,309.451294,0.000000
2095-09-13,294.945038,309.259552,0.000000
2095-09-14,295.038422,308.796112,0.000000
2095-09-15,295.048706,308.399414,0.000000
2095-09-16,295.921112,306.196655,1.268221
2095-09-17,295.626617,305.803436,3.372241
2095-09-18,295.625977,306.529877,2.564908
2095-09-19,296.220551,307.785492,0.298767
2095-09-20,297.175598,307.755920,0.000000
2095-09-21,297.144836,305.906219,0.000000
2095-09-22,295.280853,305.814392,10.616323
2095-09-23,289.895477,301.480652,0.000000
2095-09-24,289.384186,305.521881,0.821019
2095-09-25,290.570831,307.227173,0.302718
2095-09-26,293.184448,307.264648,0.000000
2095-09-27,292.507568,307.382629,0.000000
2095-09-28,294.038788,308.775757,0.423006
2095-09-29,293.081390,308.133209,2.266466
2095-09-30,294.641052,306.353333,2.656129
2095-10-01,294.438080,307.528290,0.295654
2095-10-02,292.114288,303.770477,24.705744
2095-10-03,297.212006,304.742981,51.121445
2095-10-04,299.517181,305.745605,33.004879
2095-10-05,293.212311,304.297455,28.575802
2095-10-06,294.066620,301.975128,28.318117
2095-10-07,294.080994,303.276154,25.252169
2095-10-08,298.486908,306.729431,57.478783
2095-10-09,292.855530,302.117310,4.374543
2095-10-10,291.545013,298.893616,0.000000
2095-10-11,290.551880,300.608276,0.767643
2095-10-12,291.448395,305.516083,0.442123
2095-10-13,289.126129,302.089600,0.000000
2095-10-14,286.117767,301.498901,0.000000
2095-10-15,287.744812,301.863220,0.000000
2095-10-16,293.755035,304.880890,1.601071
2095-10-17,296.484955,307.249176,0.308586
2095-10-18,294.131866,307.175476,0.524461
2095-10-19,290.324127,304.009705,0.000000
2095-10-20,290.553619,302.250671,0.000000
2095-10-21,294.298492,301.612671,13.840896
2095-10-22,285.737305,301.921448,0.000000
2095-10-23,287.688599,304.416351,0.000000
2095-10-24,287.362701,305.452362,0.000000
2095-10-25,290.167938,305.998962,0.000000
2095-10-26,292.588226,305.775146,0.000000
2095-10-27,292.142303,307.998016,1.028052
2095-10-28,290.385162,306.117920,0.000000
2095-10-29,290.378632,306.287903,0.000000
2095-10-30,291.047485,306.288422,0.000000
2095-10-31,288.014435,302.460388,0.000000
2095-11-01,289.980286,303.347168,0.000000
2095-11-02,289.640198,306.272766,0.000000
2095-11-03,292.634399,307.089203,0.000000
2095-11-04,290.905548,305.095612,0.000000
2095-11-05,293.508392,306.287354,0.838484
2095-11-06,287.719269,301.324097,0.311297
2095-11-07,278.511597,289.329285,0.000000
2095-11-08,277.350433,291.489441,0.000000
2095-11-09,282.459503,299.670166,0.000000
2095-11-10,286.626984,303.702789,0.000000
2095-11-11,288.331329,302.200500,0.000000
2095-11-12,286.548340,299.688782,0.000000
2095-11-13,288.222076,304.181610,0.000000
2095-11-14,287.631561,300.443970,0.000000
2095-11-15,278.731506,292.206757,0.000000
2095-11-16,285.602081,297.754211,0.000000
2095-11-17,285.741882,297.477783,0.000000
2095-11-18,286.782959,299.005646,0.000000
2095-11-19,285.904999,298.953400,0.000000
2095-11-20,288.539673,301.802917,0.000000
2095-11-21,292.356720,304.016785,2.112783
2095-11-22,293.618652,305.757202,0.000000
2095-11-23,290.599731,304.001282,0.000000
2095-11-24,288.705292,302.652740,0.000000
2095-11-25,287.905548,302.611389,0.000000
2095-11-26,289.097412,302.976837,0.000000
2095-11-27,290.329315,300.298096,0.000000
2095-11-28,281.117249,293.069733,0.000000
2095-11-29,279.366974,289.540009,2.766875
2095-11-30,277.466980,286.010223,34.663719
2095-12-01,276.566498,279.777069,21.628853
2095-12-02,276.479340,281.235596,12.386780
2095-12-03,277.717407,281.376526,24.671352
2095-12-04,276.028168,280.793091,7.457448
2095-12-05,275.136597,282.732849,1.318976
2095-12-06,274.131195,284.533997,0.000000
2095-12-07,274.501312,286.859161,0.000000
2095-12-08,277.859253,288.144379,0.000000
2095-12-09,276.931702,284.981384,0.000000
2095-12-10,275.928162,287.002960,0.000000
2095-12-11,278.885101,291.907684,0.000000
2095-12-12,286.952026,296.888184,1.610921
2095-12-13,285.664551,294.409302,4.006154
2095-12-14,280.573883,295.246429,10.373163
2095-12-15,273.400269,284.777527,7.752927
2095-12-16,273.151489,288.667938,0.000000
2095-12-17,273.362488,287.147064,0.000000
2095-12-18,265.413696,280.977783,0.000000
2095-12-19,259.363892,282.335083,0.000000
2095-12-20,270.484344,285.974365,0.000000
2095-12-21,272.407349,283.005127,0.000000
2095-12-22,268.851685,277.177032,0.390119
2095-12-23,262.512299,284.945770,0.000000
2095-12-24,272.286163,293.450378,0.000000
2095-12-25,281.504883,296.904480,0.000000
2095-12-26,286.888367,302.201233,0.000000
2095-12-27,285.703583,300.290314,0.000000
2095-12-28,285.576477,300.177155,0.000000
2095-12-29,285.501923,299.670898,0.000000
2095-12-30,282.613129,296.217682,0.444763
2095-12-31,283.809082,299.762421,0.000000
2096-01-01,284.622192,301.018188,0.000000
2096-01-02,281.204834,295.729279,0.000000
2096-01-03,268.769867,283.048431,0.000000
2096-01-04,270.973236,281.913055,0.000000
2096-01-05,272.635681,289.069763,0.350938
2096-01-06,276.225250,288.308746,0.550486
2096-01-07,275.253448,292.598480,0.000000
2096-01-08,277.914642,295.438782,0.000000
2096-01-09,281.400513,297.629395,0.000000
2096-01-10,284.590698,297.437897,0.000000
2096-01-11,274.462555,294.784485,0.000000
2096-01-12,270.585114,289.824982,0.000000
2096-01-13,278.153961,294.333466,0.000000
2096-01-14,283.816193,295.372009,0.000000
2096-01-15,284.900024,295.120148,0.400522
2096-01-16,284.823486,298.512390,0.000000
2096-01-17,289.427826,300.631805,2.566301
2096-01-18,280.846344,295.806183,3.754711
2096-01-19,271.622742,285.724274,0.000000
2096-01-20,277.400269,292.471161,1.864181
2096-01-21,272.245911,288.354706,0.000000
2096-01-22,275.065399,288.799072,0.000000
2096-01-23,277.000580,293.145660,0.000000
2096-01-24,275.588867,288.751556,0.000000
2096-01-25,280.540924,294.774841,0.000000
2096-01-26,283.570862,295.088684,0.000000
2096-01-27,284.430786,296.078674,0.000000
2096-01-28,287.742859,298.312836,10.046707
2096-01-29,275.794037,292.007751,5.482164
2096-01-30,272.465851,293.134369,0.000000
2096-01-31,274.338104,289.904053,0.000000
2096-02-01,275.311035,281.505463,0.383595
2096-02-02,277.135101,285.355652,11.062742
2096-02-03,284.165649,296.587860,1.219853
2096-02-04,281.594971,293.227905,0.000000
2096-02-05,280.131500,293.559479,0.393248
2096-02-06,280.057526,296.493896,0.000000
2096-02-07,285.980682,298.199158,2.842258
2096-02-08,286.566071,300.711761,0.000000
2096-02-09,288.091125,303.984192,0.317562
2096-02-10,289.935455,303.827759,0.000000
2096-02-11,286.342010,301.915039,0.000000
2096-02-12,282.255249,293.545288,0.000000
2096-02-13,276.626770,295.142670,0.000000
2096-02-14,276.947601,298.272949,0.000000
2096-02-15,286.013672,301.430359,0.000000
2096-02-16,278.869080,294.813812,0.000000
2096-02-17,273.381256,289.894409,0.000000
2096-02-18,280.374756,298.027008,0.000000
2096-02-19,289.449615,302.123718,0.000000
2096-02-20,285.622192,297.494293,0.000000
2096-02-21,282.082977,300.507477,0.000000
2096-02-22,284.275604,298.728363,0.000000
2096-02-23,282.716766,298.976227,0.000000
2096-02-24,284.208527,303.322083,0.000000
2096-02-25,288.104431,305.432281,0.000000
2096-02-26,289.750336,304.657257,0.000000
2096-02-27,287.656250,298.287262,0.000000
2096-02-28,281.009094,292.101013,0.000000
2096-02-29,280.549896,295.074219,0.000000
2096-03-01,280.090698,298.047455,0.000000
2096-03-02,285.900879,294.082733,0.000000
2096-03-03,280.253540,286.689056,0.000000
2096-03-04,277.846466,290.890900,0.000000
2096-03-05,284.836029,304.030304,0.000000
2096-03-06,290.724854,307.777557,0.000000
2096-03-07,289.828796,304.426758,0.000000
2096-03-08,281.815216,297.475464,0.000000
2096-03-09,287.948792,301.031494,2.359040
2096-03-10,282.398499,295.281464,0.387992
2096-03-11,283.925049,293.678162,0.000000
2096-03-12,282.410767,290.633148,0.000000
2096-03-13,282.989899,293.674194,4.285211
2096-03-14,287.581726,301.868378,4.618997
2096-03-15,288.380341,302.133728,4.659765
2096-03-16,289.331757,301.845947,0.000000
2096-03-17,290.152710,299.419250,0.304310
2096-03-18,292.205872,305.251770,0.795239
2096-03-19,292.713287,303.336731,0.000000
2096-03-20,291.123596,301.435699,0.000000
2096-03-21,288.766083,304.231140,0.000000
2096-03-22,295.088959,305.869995,0.981943
2096-03-23,293.573669,304.195892,8.185000
2096-03-24,283.659424,298.646484,5.625685
2096-03-25,273.268158,285.448029,0.000000
2096-03-26,273.092041,286.880707,0.000000
2096-03-27,279.555878,294.471649,0.000000
2096-03-28,285.120178,300.922272,0.000000
