#Variables:
#tasmin_CSIRO-Mk3-6-0_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)
1988-07-25,295.629181,307.539734,0.000000
1988-07-26,296.051422,307.964722,0.000000
1988-07-27,295.878021,307.207703,0.000000
1988-07-28,295.788727,306.081940,1.049677
1988-07-29,296.785889,309.142609,0.000000
1988-07-30,297.614594,312.238922,0.000000
1988-07-31,299.142059,313.681274,0.000000
1988-08-01,297.789734,311.963043,0.662481
1988-08-02,296.395355,309.262787,0.000000
1988-08-03,295.849213,308.832611,0.549620
1988-08-04,296.415283,309.127777,0.000000
1988-08-05,296.371582,308.538116,0.000000
1988-08-06,296.697266,308.905334,0.000000
1988-08-07,296.436523,308.257782,0.000000
1988-08-08,296.318085,308.463654,0.000000
1988-08-09,297.424133,307.818634,0.000000
1988-08-10,297.269318,308.259583,0.000000
1988-08-11,295.801849,309.456329,0.000000
1988-08-12,295.634705,310.087463,0.000000
1988-08-13,296.726593,311.319336,0.000000
1988-08-14,298.285278,311.156586,0.000000
1988-08-15,298.803284,310.668945,0.000000
1988-08-16,297.654236,310.832001,0.000000
1988-08-17,297.091003,309.403717,0.000000
1988-08-18,296.619415,309.699921,0.000000
1988-08-19,297.362213,310.534576,0.000000
1988-08-20,297.363251,310.344299,0.000000
1988-08-21,296.266937,311.525543,0.000000
1988-08-22,296.003387,311.957611,0.000000
1988-08-23,298.717712,312.404541,1.432429
1988-08-24,297.976166,310.474670,7.380808
1988-08-25,298.297638,307.966675,3.138237
1988-08-26,296.229523,306.697937,4.257473
1988-08-27,296.110138,306.111755,0.927466
1988-08-28,296.256775,305.885437,0.643616
1988-08-29,296.081573,305.119324,1.219402
1988-08-30,295.103088,304.106110,7.204828
1988-08-31,293.115570,304.372833,31.786036
1988-09-01,295.181580,303.154266,35.809422
1988-09-02,295.189728,305.497528,7.424602
1988-09-03,294.762665,305.732208,0.000000
1988-09-04,294.803253,306.459412,0.000000
1988-09-05,294.266388,308.104797,0.000000
1988-09-06,294.623932,308.151459,0.000000
1988-09-07,295.421783,308.694122,0.000000
1988-09-08,296.972992,308.322601,1.592528
1988-09-09,296.055084,305.993561,4.539712
1988-09-10,293.491486,304.954865,0.000000
1988-09-11,291.582611,304.848969,0.000000
1988-09-12,291.332581,304.983887,0.000000
1988-09-13,293.968628,306.008209,0.000000
1988-09-14,294.987183,304.682220,5.159129
1988-09-15,292.286682,303.181549,2.159409
1988-09-16,292.859802,306.148407,0.328241
1988-09-17,288.007507,303.773560,0.000000
1988-09-18,285.219513,304.293915,0.000000
1988-09-19,286.696960,304.183502,0.000000
1988-09-20,288.641205,303.651276,0.000000
1988-09-21,291.224457,302.394714,3.017861
1988-09-22,290.536499,303.261810,0.000000
1988-09-23,287.769836,304.644379,0.000000
1988-09-24,288.735596,305.999359,0.000000
1988-09-25,289.611389,306.402008,0.000000
1988-09-26,289.193115,306.275513,0.000000
1988-09-27,288.923584,306.461334,0.000000
1988-09-28,292.547180,305.575989,0.000000
1988-09-29,288.785126,302.616943,0.000000
1988-09-30,286.143372,302.848755,0.000000
1988-10-01,288.693176,304.072052,0.000000
1988-10-02,287.887604,304.660950,1.816747
1988-10-03,289.878052,305.851410,0.000000
1988-10-04,289.679352,307.010315,3.091228
1988-10-05,290.023224,307.740753,0.000000
1988-10-06,291.725220,306.687225,0.000000
1988-10-07,292.873322,303.355957,14.561510
1988-10-08,291.314148,304.851318,2.859664
1988-10-09,287.778839,304.533356,0.000000
1988-10-10,292.365692,304.357483,3.179698
1988-10-11,293.890717,303.079895,0.000000
1988-10-12,288.253540,299.406738,0.000000
1988-10-13,288.821381,294.436401,0.000000
1988-10-14,288.965454,297.035980,0.000000
1988-10-15,292.171387,304.300323,0.810106
1988-10-16,291.778717,306.240448,3.430667
1988-10-17,281.564087,302.904053,0.000000
1988-10-18,279.108246,297.257568,0.000000
1988-10-19,282.632996,300.459076,0.000000
1988-10-20,287.747528,302.824860,0.000000
1988-10-21,289.221436,304.530365,0.000000
1988-10-22,289.877686,304.984894,0.000000
1988-10-23,290.927704,304.284485,0.000000
1988-10-24,291.575775,303.023926,1.492172
1988-10-25,291.947662,303.780334,1.238975
1988-10-26,290.892700,303.451294,0.377138
1988-10-27,289.841614,301.992432,1.043732
1988-10-28,291.069061,300.735779,0.000000
1988-10-29,291.638336,304.826324,0.000000
1988-10-30,287.181274,306.046265,0.000000
1988-10-31,287.049377,303.224640,0.000000
1988-11-01,283.826141,298.025330,0.000000
1988-11-02,281.146515,296.460358,0.000000
1988-11-03,284.049530,297.901154,0.000000
1988-11-04,286.933899,299.724854,0.000000
1988-11-05,290.341858,300.598572,1.154835
1988-11-06,286.640015,299.216003,2.164831
1988-11-07,281.713776,295.046722,0.000000
1988-11-08,276.153290,291.341675,0.000000
1988-11-09,277.121246,293.955505,0.000000
1988-11-10,280.662781,295.691193,0.000000
1988-11-11,285.018280,297.153107,0.000000
1988-11-12,288.750153,300.234100,0.000000
1988-11-13,288.776550,303.306763,0.000000
1988-11-14,289.740143,303.768036,0.000000
1988-11-15,287.506165,302.818146,2.287891
1988-11-16,277.605316,295.115967,0.000000
1988-11-17,275.783142,296.291687,0.000000
1988-11-18,276.689087,297.772949,0.000000
1988-11-19,278.698853,293.254639,0.000000
1988-11-20,277.347198,295.381012,0.000000
1988-11-21,281.321350,295.699982,0.000000
1988-11-22,281.032166,294.520935,0.000000
1988-11-23,282.216522,295.133026,0.000000
1988-11-24,281.826965,295.203156,0.000000
1988-11-25,283.766052,298.062622,0.000000
1988-11-26,286.869354,301.273621,0.000000
1988-11-27,288.878113,302.056519,0.904086
1988-11-28,286.772156,300.360199,0.000000
1988-11-29,286.678772,296.686615,0.000000
1988-11-30,290.184631,300.879700,1.471362
1988-12-01,284.527649,300.166290,0.813200
1988-12-02,286.309692,301.766998,0.392873
1988-12-03,284.968994,299.526703,0.000000
1988-12-04,278.863068,298.974304,0.000000
1988-12-05,280.317169,294.928375,0.000000
1988-12-06,282.042419,290.002838,0.000000
1988-12-07,281.072357,290.453186,12.403818
1988-12-08,285.721924,292.815887,4.266470
1988-12-09,282.664032,288.877441,0.464117
1988-12-10,276.697144,285.472382,0.000000
1988-12-11,277.545349,286.500336,0.000000
1988-12-12,277.496521,292.082611,0.000000
1988-12-13,275.784058,285.978424,0.000000
1988-12-14,274.528748,278.812744,0.000000
1988-12-15,276.527649,287.741577,0.000000
1988-12-16,279.872437,294.579803,0.000000
1988-12-17,285.600739,299.562256,0.000000
1988-12-18,282.286102,297.998260,0.529500
1988-12-19,287.207062,296.360840,1.604370
1988-12-20,280.080444,290.510620,1.936604
1988-12-21,274.423706,292.440735,0.000000
1988-12-22,273.563660,291.492950,0.000000
1988-12-23,273.802795,290.386322,0.000000
1988-12-24,276.881134,287.512970,0.000000
1988-12-25,274.340973,286.400787,7.417819
1988-12-26,272.501923,281.096588,0.000000
1988-12-27,274.538361,279.332092,0.000000
1988-12-28,272.635712,279.754303,6.159650
1988-12-29,269.581940,282.859009,0.000000
1988-12-30,270.365753,287.135071,0.000000
1988-12-31,270.194824,289.349701,0.000000
1989-01-01,278.237579,288.587341,1.058908
1989-01-02,280.131439,289.264740,4.227712
1989-01-03,273.293793,282.752014,0.000000
1989-01-04,268.902222,282.746582,0.000000
1989-01-05,272.514404,291.228241,0.000000
1989-01-06,276.717865,290.953918,0.000000
1989-01-07,274.151917,293.376587,0.000000
1989-01-08,279.719208,299.514130,0.000000
1989-01-09,280.350494,293.172668,0.000000
1989-01-10,273.500793,289.667419,0.000000
1989-01-11,274.086060,293.660461,0.000000
1989-01-12,278.690796,289.200775,0.000000
1989-01-13,278.442413,289.894897,0.000000
1989-01-14,282.844421,289.151672,0.000000
1989-01-15,284.255249,295.025299,0.532369
1989-01-16,283.074829,298.175629,0.000000
1989-01-17,282.326202,295.928040,2.621948
1989-01-18,275.673157,289.440430,0.000000
1989-01-19,274.240540,291.740723,0.000000
1989-01-20,274.737457,296.229706,0.000000
1989-01-21,277.676727,298.895111,0.000000
1989-01-22,279.815826,300.956146,0.000000
1989-01-23,282.627625,301.120514,0.000000
1989-01-24,279.394348,299.526123,0.000000
1989-01-25,271.535858,283.506470,0.000000
1989-01-26,269.264587,286.908752,0.000000
1989-01-27,277.453339,296.396423,0.000000
1989-01-28,286.305847,296.771149,4.798728
1989-01-29,281.335480,296.581848,5.275690
1989-01-30,274.210602,283.778503,0.000000
1989-01-31,266.111481,284.414703,0.000000
1989-02-01,267.857727,291.242889,0.000000
1989-02-02,271.577728,289.271637,0.000000
1989-02-03,277.398224,291.200775,0.000000
1989-02-04,285.317078,297.765686,0.491153
1989-02-05,275.886902,299.278931,0.000000
1989-02-06,282.347870,296.348541,0.000000
1989-02-07,274.173126,289.953796,0.000000
1989-02-08,272.663971,285.349457,0.000000
1989-02-09,271.468475,284.007385,0.000000
1989-02-10,274.299042,285.459351,0.000000
1989-02-11,269.832764,287.868958,0.000000
1989-02-12,274.052704,297.858612,0.000000
1989-02-13,282.476013,302.974182,0.000000
1989-02-14,286.126312,303.367950,0.000000
1989-02-15,289.689117,305.540192,2.582753
1989-02-16,282.817657,299.027191,0.000000
1989-02-17,278.752045,297.508514,0.000000
1989-02-18,277.857544,300.196747,0.000000
1989-02-19,285.716553,306.442444,0.000000
1989-02-20,283.428955,303.142578,0.000000
1989-02-21,277.167633,293.259369,0.000000
1989-02-22,278.648224,291.091400,0.000000
1989-02-23,278.396088,287.826721,10.583993
1989-02-24,273.229858,284.918396,0.520756
1989-02-25,270.369385,286.649353,0.000000
1989-02-26,273.526550,292.909058,0.000000
1989-02-27,279.220428,292.999512,0.000000
1989-02-28,287.089142,301.454895,2.209466
1989-03-01,276.465637,297.908875,0.000000
1989-03-02,273.103973,294.018768,0.000000
1989-03-03,284.513611,297.583191,0.000000
1989-03-04,288.832825,301.860199,0.000000
1989-03-05,286.405823,303.532715,0.000000
1989-03-06,288.828979,305.369415,0.000000
1989-03-07,290.158142,304.083130,2.071368
1989-03-08,282.811768,299.967072,0.000000
1989-03-09,282.437988,293.435486,0.000000
1989-03-10,283.047516,299.554108,0.000000
1989-03-11,285.853058,299.492523,0.000000
1989-03-12,287.700836,298.878754,15.643853
1989-03-13,277.649048,295.976898,1.353328
1989-03-14,278.403809,294.667206,0.000000
1989-03-15,279.791779,297.386841,0.000000
1989-03-16,283.518127,299.131744,0.000000
1989-03-17,286.724762,295.530334,0.000000
1989-03-18,290.358459,302.691315,1.298318
1989-03-19,288.938904,303.032532,0.817150
1989-03-20,288.827698,302.624756,0.461946
1989-03-21,278.895844,298.697235,0.490302
1989-03-22,279.373291,302.026611,0.000000
1989-03-23,283.987183,303.517120,0.000000
1989-03-24,287.839569,304.247437,0.000000
1989-03-25,289.786804,306.552856,0.975098
1989-03-26,287.447845,307.491669,0.000000
1989-03-27,289.141571,306.761597,0.000000
1989-03-28,292.788055,305.494171,0.000000
1989-03-29,288.185150,305.699371,0.000000
1989-03-30,287.286346,305.098389,0.000000
1989-03-31,283.619080,300.588440,0.000000
1989-04-01,283.327881,299.620911,0.000000
1989-04-02,289.252228,305.444672,0.000000
1989-04-03,289.168243,304.376343,0.000000
1989-04-04,286.311707,303.891205,0.000000
1989-04-05,285.800293,306.795898,0.000000
1989-04-06,289.062134,304.904510,0.000000
1989-04-07,291.666809,305.075134,0.000000
1989-04-08,282.898468,306.072754,0.000000
1989-04-09,289.793854,304.660400,0.000000
1989-04-10,292.483521,302.307434,1.080882
1989-04-11,292.110260,304.494659,1.266137
1989-04-12,290.072327,300.783966,11.039075
1989-04-13,287.919708,301.598328,0.283203
1989-04-14,285.173035,298.968597,0.000000
1989-04-15,287.724854,296.378235,1.451345
1989-04-16,287.233704,295.119385,1.213657
1989-04-17,291.201233,299.920166,1.460887
1989-04-18,292.175201,302.734131,0.000000
1989-04-19,284.558258,304.231049,0.000000
1989-04-20,284.349915,301.965027,0.000000
1989-04-21,286.024658,300.675720,0.000000
1989-04-22,290.866058,302.833832,0.000000
1989-04-23,293.634338,305.444122,0.000000
1989-04-24,293.037476,306.079071,1.898535
1989-04-25,286.104034,308.793304,0.303401
1989-04-26,290.561829,309.819672,0.000000
1989-04-27,291.518585,310.462891,0.000000
1989-04-28,292.096558,309.515289,0.000000
1989-04-29,294.039062,309.060394,0.000000
1989-04-30,293.709412,307.647888,0.000000
1989-05-01,294.813477,306.865265,0.000000
1989-05-02,290.783813,305.548584,6.176064
1989-05-03,289.739746,303.009369,11.027949
1989-05-04,290.374603,302.663239,16.266579
1989-05-05,293.864288,301.957886,24.760855
1989-05-06,294.440155,305.183472,0.955719
1989-05-07,294.681061,306.286102,0.000000
1989-05-08,294.969940,306.827118,0.000000
1989-05-09,293.104950,306.123901,0.000000
1989-05-10,293.294281,306.809021,0.000000
1989-05-11,293.920807,306.751831,0.000000
1989-05-12,294.572998,306.642517,0.000000
1989-05-13,295.645294,307.587646,0.000000
1989-05-14,294.882812,310.247345,0.698114
1989-05-15,295.699310,308.786713,0.297644
1989-05-16,291.119232,308.499481,0.880350
1989-05-17,289.508331,310.123322,0.000000
1989-05-18,289.468903,309.532532,0.000000
1989-05-19,291.748871,310.541565,0.000000
1989-05-20,293.221893,308.358215,0.000000
1989-05-21,293.741272,306.540039,0.000000
1989-05-22,291.001892,303.867340,0.000000
1989-05-23,292.507080,307.498444,0.000000
1989-05-24,291.200775,307.085419,0.000000
1989-05-25,287.937683,310.015411,0.000000
1989-05-26,294.968536,307.124451,0.561866
1989-05-27,296.405823,310.399780,9.190920
1989-05-28,297.238251,309.887604,3.092397
1989-05-29,297.927704,309.743774,0.627823
1989-05-30,296.416168,310.247528,0.000000
1989-05-31,295.689423,310.879639,0.000000
1989-06-01,295.128021,309.004822,0.000000
1989-06-02,295.714935,309.537750,0.000000
1989-06-03,295.812958,309.947632,0.000000
1989-06-04,295.617035,309.835876,0.000000
1989-06-05,296.436127,309.939240,0.000000
1989-06-06,296.954895,308.467163,6.228128
1989-06-07,296.539825,307.482391,0.765686
1989-06-08,295.564880,306.541840,0.000000
1989-06-09,295.632050,306.596008,0.000000
1989-06-10,295.669891,307.996521,5.576595
1989-06-11,295.403473,307.484833,0.000000
1989-06-12,296.003143,305.439362,7.617608
1989-06-13,295.297943,303.049133,10.516361
1989-06-14,296.462036,306.813721,1.541442
1989-06-15,295.662842,307.297333,0.000000
1989-06-16,295.945984,307.438354,5.318528
1989-06-17,295.725098,306.288605,0.000000
1989-06-18,296.076935,307.655090,0.412123
1989-06-19,297.717560,309.402832,0.000000
1989-06-20,296.506927,309.857025,0.000000
1989-06-21,296.770813,308.901276,0.000000
1989-06-22,296.539948,309.588867,1.177938
1989-06-23,296.198334,308.436981,0.000000
1989-06-24,297.753082,309.162140,5.176156
1989-06-25,297.027344,309.151459,2.797929
1989-06-26,297.761871,309.871124,1.682372
1989-06-27,297.899261,310.587952,0.000000
1989-06-28,298.046051,310.641754,0.000000
1989-06-29,298.814789,310.664520,6.526843
1989-06-30,299.097473,310.863525,2.244418
1989-07-01,300.278717,310.849518,3.714017
1989-07-02,296.423157,305.058319,35.307255
1989-07-03,294.801514,299.925140,48.993385
1989-07-04,295.586823,302.408752,11.126106
1989-07-05,295.726440,304.336182,1.717683
1989-07-06,295.064117,304.657898,0.000000
1989-07-07,294.758820,304.788727,0.000000
1989-07-08,295.191071,304.482819,1.030212
1989-07-09,294.793304,305.826660,0.000000
1989-07-10,295.221832,306.070984,0.000000
1989-07-11,295.590393,307.026672,0.000000
1989-07-12,297.376160,309.677765,0.000000
1989-07-13,298.765961,311.370087,0.000000
1989-07-14,297.617737,306.651794,6.239681
1989-07-15,297.383423,303.961975,23.019823
1989-07-16,296.069489,305.956879,1.430680
1989-07-17,296.819702,310.300568,0.000000
1989-07-18,298.024933,310.141113,4.342666
1989-07-19,298.944519,311.238281,0.000000
1989-07-20,297.201416,311.075439,0.000000
1989-07-21,298.467133,310.728516,0.000000
1989-07-22,297.593842,308.940735,0.000000
1989-07-23,298.112244,309.458466,0.000000
1989-07-24,297.686310,309.144073,0.000000
1989-07-25,297.814758,309.933014,0.000000
1989-07-26,298.527588,311.946228,0.792194
1989-07-27,299.712189,312.710938,0.000000
1989-07-28,298.507202,312.061401,0.000000
1989-07-29,298.211517,311.368744,0.000000
1989-07-30,297.840027,311.585114,0.000000
1989-07-31,298.622375,312.880310,0.000000
1989-08-01,298.461945,312.894623,0.000000
1989-08-02,298.619537,312.078857,0.318125
1989-08-03,298.773590,311.578918,0.000000
1989-08-04,298.121674,312.143097,0.000000
1989-08-05,297.725403,309.970184,0.000000
1989-08-06,296.310913,309.827515,0.000000
1989-08-07,296.406494,309.566467,0.000000
1989-08-08,296.052490,309.170410,0.000000
1989-08-09,296.853821,310.742645,0.000000
1989-08-10,297.316559,310.542664,0.000000
1989-08-11,296.395599,310.511292,0.000000
1989-08-12,296.818115,310.813416,0.000000
1989-08-13,297.161621,311.742096,0.000000
1989-08-14,297.945404,311.076385,0.000000
1989-08-15,298.092529,309.696503,0.000000
1989-08-16,296.738159,308.350922,0.531824
1989-08-17,297.268250,308.252319,0.000000
1989-08-18,297.149109,308.483521,0.000000
1989-08-19,296.830017,309.612762,0.000000
1989-08-20,297.269440,311.220520,0.000000
1989-08-21,298.048126,310.867523,0.419628
1989-08-22,298.388245,308.524353,2.796853
1989-08-23,297.098267,307.149994,0.000000
1989-08-24,296.102264,307.050751,2.198002
1989-08-25,297.545258,306.154236,4.394776
1989-08-26,296.640839,305.186310,4.450019
1989-08-27,295.342285,303.968750,1.706116
1989-08-28,293.553314,306.038391,0.000000
1989-08-29,292.072449,307.381012,0.000000
1989-08-30,293.101532,312.942230,0.000000
1989-08-31,294.409760,314.305115,0.000000
1989-09-01,296.259644,310.117462,3.593507
1989-09-02,296.726471,306.161346,12.376649
1989-09-03,294.306732,304.887726,4.373804
1989-09-04,294.799530,305.824158,2.576390
1989-09-05,294.784760,307.241333,1.717045
1989-09-06,295.514832,309.332794,0.743287
1989-09-07,295.996826,307.590790,0.000000
1989-09-08,295.969391,307.760986,1.310620
1989-09-09,295.353912,306.440948,11.138330
1989-09-10,293.951935,303.695892,9.480650
1989-09-11,295.071533,303.969879,17.423130
1989-09-12,295.108948,302.634827,3.004768
1989-09-13,296.148560,305.779175,0.000000
1989-09-14,295.508667,306.692627,0.000000
1989-09-15,295.165344,306.760254,0.000000
1989-09-16,294.960510,306.349152,5.981326
1989-09-17,289.363007,303.353027,0.000000
1989-09-18,287.670288,303.357666,0.000000
1989-09-19,286.091919,303.050690,0.000000
1989-09-20,284.305786,304.501556,0.000000
1989-09-21,285.711395,305.692322,0.000000
1989-09-22,287.220917,306.179260,0.000000
1989-09-23,287.652740,306.616486,0.000000
1989-09-24,289.105255,307.090332,0.000000
1989-09-25,290.122925,307.354370,0.000000
1989-09-26,291.929688,307.361389,0.000000
1989-09-27,291.981659,307.490875,0.000000
1989-09-28,293.298218,309.158600,0.000000
1989-09-29,294.570831,309.535095,0.000000
1989-09-30,296.457367,308.389771,1.367001
1989-10-01,293.808624,306.270355,0.920134
1989-10-02,295.846405,306.319733,0.000000
1989-10-03,290.990967,304.476593,0.000000
1989-10-04,288.476501,303.956329,0.000000
1989-10-05,287.885193,305.266937,0.000000
1989-10-06,287.334656,305.624725,0.000000
1989-10-07,287.719330,305.778656,0.000000
1989-10-08,290.338745,306.062195,0.000000
1989-10-09,292.183746,306.981140,0.000000
1989-10-10,291.371033,307.330994,0.000000
1989-10-11,288.842407,305.211029,0.000000
1989-10-12,286.389038,303.213623,0.000000
1989-10-13,290.244354,304.228546,0.000000
1989-10-14,290.698456,305.047363,0.000000
1989-10-15,288.295807,305.366302,0.000000
1989-10-16,288.641937,306.672028,0.000000
1989-10-17,290.309479,306.111969,0.000000
1989-10-18,288.347595,305.320648,0.000000
1989-10-19,287.554810,305.512695,0.000000
1989-10-20,288.447113,306.041473,1.880602
1989-10-21,291.968323,305.937103,1.502147
1989-10-22,294.715576,306.328491,5.076779
1989-10-23,293.755737,306.106018,0.514154
1989-10-24,291.688232,302.810333,1.637961
1989-10-25,290.477112,304.282135,0.000000
1989-10-26,294.154175,304.988922,1.250022
1989-10-27,293.367096,303.377350,7.802105
1989-10-28,291.553162,302.810364,4.808901
1989-10-29,284.316986,294.740936,0.000000
1989-10-30,281.880249,294.015869,0.000000
1989-10-31,280.910278,297.170258,0.000000
1989-11-01,282.025330,298.443085,0.000000
1989-11-02,283.347443,300.227997,0.000000
1989-11-03,285.045441,302.464905,0.000000
1989-11-04,285.457062,300.743774,0.000000
1989-11-05,286.990479,297.955627,0.000000
1989-11-06,285.285004,293.491608,0.000000
1989-11-07,284.936768,292.422485,3.878578
1989-11-08,285.072388,292.731964,11.922076
1989-11-09,284.643280,294.206024,4.346666
1989-11-10,273.866669,288.954193,0.000000
1989-11-11,271.717163,281.552399,0.000000
1989-11-12,270.331085,285.992371,0.000000
1989-11-13,271.764343,291.166779,0.000000
1989-11-14,276.690338,293.235321,0.000000
1989-11-15,279.994751,289.494843,0.000000
1989-11-16,283.651306,287.299438,4.338246
1989-11-17,284.155701,286.738922,0.414794
1989-11-18,281.694794,291.087067,0.000000
1989-11-19,282.961792,287.768036,2.806937
1989-11-20,279.046509,287.245453,4.489757
1989-11-21,281.242249,290.422729,18.400253
1989-11-22,286.403961,297.140717,3.307612
1989-11-23,287.705536,300.315857,0.000000
1989-11-24,287.574799,297.084717,0.561485
1989-11-25,279.429871,289.789246,1.433009
1989-11-26,272.030060,287.931519,0.000000
1989-11-27,275.991760,290.984650,0.000000
1989-11-28,283.649445,293.009033,0.000000
1989-11-29,284.633331,292.679474,0.693937
1989-11-30,280.961853,290.813507,0.518692
1989-12-01,280.581665,288.099457,9.887752
1989-12-02,276.511261,281.515839,21.348156
1989-12-03,282.208435,294.261475,7.689761
1989-12-04,287.190674,297.485382,2.289630
1989-12-05,276.298004,287.620239,0.000000
1989-12-06,278.046356,285.012390,1.461821
1989-12-07,273.777039,280.365936,3.046327
1989-12-08,275.032318,287.292297,0.000000
1989-12-09,273.721222,286.926575,0.000000
1989-12-10,276.290344,282.937439,0.000000
1989-12-11,270.815491,284.584503,0.000000
1989-12-12,277.352325,284.974426,0.000000
1989-12-13,276.327515,284.640533,0.000000
1989-12-14,266.377686,277.935425,0.000000
1989-12-15,269.755707,286.748810,0.000000
1989-12-16,276.324005,288.066803,0.000000
1989-12-17,274.572205,292.414032,0.000000
1989-12-18,280.618134,295.298004,0.000000
1989-12-19,273.344818,289.518311,0.000000
1989-12-20,276.836487,281.720886,0.000000
1989-12-21,273.690338,284.512817,0.000000
1989-12-22,275.763733,292.118530,0.000000
1989-12-23,281.120087,289.855255,0.000000
1989-12-24,275.759277,286.525391,0.000000
1989-12-25,275.739868,284.280518,0.614965
1989-12-26,271.716522,281.622955,0.000000
1989-12-27,272.773621,277.766632,8.799845
1989-12-28,274.476105,278.387054,5.466104
1989-12-29,273.634308,277.135529,0.000000
1989-12-30,259.074249,274.759247,0.000000
1989-12-31,267.595520,274.594086,0.000000
1990-01-01,267.380859,278.708984,0.000000
1990-01-02,275.295837,286.665344,0.347829
1990-01-03,274.083740,286.432343,0.000000
1990-01-04,272.460938,291.829987,0.000000
1990-01-05,272.724091,292.438263,0.000000
1990-01-06,274.363678,291.792603,0.000000
1990-01-07,274.963318,286.158478,0.000000
1990-01-08,279.184357,289.439026,0.000000
1990-01-09,283.062286,292.565033,3.404605
1990-01-10,276.629150,288.799469,0.000000
1990-01-11,274.472290,289.594452,0.000000
1990-01-12,278.317413,292.175873,0.000000
1990-01-13,283.115906,289.408234,0.566176
1990-01-14,285.230164,290.811462,0.000000
1990-01-15,286.370911,296.352570,4.435153
1990-01-16,283.653870,295.971100,0.288910
1990-01-17,286.788727,293.024750,10.126082
1990-01-18,284.555908,298.635651,1.315175
1990-01-19,282.612213,296.591827,0.780980
1990-01-20,280.893036,294.006409,0.382009
1990-01-21,277.242279,292.894470,0.000000
1990-01-22,278.975830,292.791168,0.000000
1990-01-23,276.733917,289.492676,0.000000
1990-01-24,278.963470,295.064056,0.000000
1990-01-25,270.658783,290.347870,0.000000
1990-01-26,269.253754,286.878540,0.000000
1990-01-27,276.239838,292.638977,0.000000
1990-01-28,277.049591,291.786987,0.000000
1990-01-29,280.727570,289.699463,0.000000
1990-01-30,282.963104,289.340851,2.097587
1990-01-31,284.539581,296.336517,0.743945
1990-02-01,283.825439,294.888794,27.344868
1990-02-02,277.172119,291.336426,26.732426
1990-02-03,266.450897,278.909424,1.305326
1990-02-04,267.869751,285.666473,0.000000
1990-02-05,273.287628,292.859985,0.000000
1990-02-06,277.965912,289.727509,0.000000
1990-02-07,273.256073,282.819733,0.000000
1990-02-08,276.219086,283.289215,0.000000
1990-02-09,281.644165,291.012268,8.340676
1990-02-10,277.888672,292.529022,0.000000
1990-02-11,277.347504,299.481262,0.000000
1990-02-12,281.716644,295.193481,0.000000
1990-02-13,281.534576,298.148407,0.000000
1990-02-14,287.816650,301.806061,0.000000
1990-02-15,280.764709,298.489532,0.000000
1990-02-16,278.074921,296.096558,0.000000
1990-02-17,284.365753,295.988373,0.557143
1990-02-18,287.726807,300.094421,1.879821
1990-02-19,285.320892,297.094452,14.014107
1990-02-20,285.926544,295.121887,19.925911
1990-02-21,283.626221,293.609314,5.958292
1990-02-22,283.616699,291.128113,0.000000
1990-02-23,281.216705,292.331635,0.000000
1990-02-24,283.406799,292.174438,0.000000
1990-02-25,280.329529,290.656036,0.000000
1990-02-26,283.036285,291.160461,0.000000
1990-02-27,284.785034,291.452881,0.000000
1990-02-28,285.907227,296.447937,0.000000
1990-03-01,284.669006,295.753113,0.000000
1990-03-02,283.434052,290.931488,0.000000
1990-03-03,287.697937,296.539764,0.000000
1990-03-04,289.682831,298.959991,0.000000
1990-03-05,284.587219,298.139557,1.346734
1990-03-06,278.352936,292.975006,0.000000
1990-03-07,275.657349,292.907440,0.000000
1990-03-08,281.598663,292.285065,0.000000
1990-03-09,286.543091,291.612915,3.335338
1990-03-10,287.587097,292.361938,57.645111
1990-03-11,286.375702,291.818695,41.258366
1990-03-12,287.378052,297.634857,1.454748
1990-03-13,287.160645,297.291626,0.000000
1990-03-14,281.303040,301.196991,0.000000
1990-03-15,284.737213,299.509674,0.000000
1990-03-16,287.944153,294.200104,3.398196
1990-03-17,282.510406,293.858124,1.818886
1990-03-18,282.732147,292.436340,9.272286
1990-03-19,284.386627,290.501831,2.857965
1990-03-20,280.572937,284.972565,2.287761
1990-03-21,277.060425,286.869598,0.000000
1990-03-22,279.121613,287.883087,0.000000
1990-03-23,285.374420,294.324554,11.083554
1990-03-24,284.131683,287.528656,6.273709
1990-03-25,280.087067,291.266663,0.000000
1990-03-26,283.337952,293.204010,0.000000
