#Variables:
#tasmin_MIROC5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_rcp45(K),tasmax_MIROC5_rcp45(K),pr_MIROC5_rcp45(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_rcp45(K),tasmax_MIROC5_rcp45(K),pr_MIROC5_rcp45(mm)
2087-03-11,289.658875,300.682953,6.968699
2087-03-12,291.272339,304.093231,13.596355
2087-03-13,286.468384,301.735748,1.126365
2087-03-14,284.991150,304.832001,0.000000
2087-03-15,288.514496,306.639191,0.000000
2087-03-16,292.355560,306.261780,0.000000
2087-03-17,288.926758,308.454559,0.000000
2087-03-18,293.540894,306.223846,0.000000
2087-03-19,288.017700,301.774902,0.000000
2087-03-20,282.017700,294.739594,0.000000
2087-03-21,280.076141,294.248413,0.000000
2087-03-22,281.993500,298.209106,0.000000
2087-03-23,286.501373,303.921295,0.000000
2087-03-24,288.920471,303.361816,0.000000
2087-03-25,290.336853,307.365326,0.000000
2087-03-26,292.028900,309.315338,0.000000
2087-03-27,292.933136,307.339905,0.000000
2087-03-28,286.359375,301.196594,0.000000
2087-03-29,284.844482,299.685455,0.000000
2087-03-30,285.036438,303.937134,0.000000
2087-03-31,287.313141,304.870422,0.000000
2087-04-01,289.608521,304.235504,0.000000
2087-04-02,292.179474,308.854675,0.000000
2087-04-03,292.700684,312.742035,0.000000
2087-04-04,293.267517,312.525604,0.000000
2087-04-05,292.641510,312.923492,0.000000
2087-04-06,294.270355,312.470520,0.300960
2087-04-07,294.916870,309.395813,0.000000
2087-04-08,294.343353,308.271637,0.000000
2087-04-09,294.499634,305.641571,0.606667
2087-04-10,295.688019,304.368378,0.000000
2087-04-11,283.983673,297.836304,62.274822
2087-04-12,283.377075,293.231812,12.192487
2087-04-13,281.938110,294.395233,0.890861
2087-04-14,289.194733,302.286133,0.304175
2087-04-15,292.017792,302.831970,0.000000
2087-04-16,290.147980,304.352295,0.000000
2087-04-17,292.167511,301.927948,0.000000
2087-04-18,294.451752,302.479065,0.000000
2087-04-19,294.238007,303.502380,0.000000
2087-04-20,294.048737,304.963135,0.000000
2087-04-21,292.594604,306.072510,0.000000
2087-04-22,291.642609,306.190308,0.000000
2087-04-23,292.889801,307.443115,0.000000
2087-04-24,294.175903,307.942810,0.000000
2087-04-25,294.943634,305.811188,2.717566
2087-04-26,295.879639,302.350525,3.671288
2087-04-27,294.036133,303.734314,7.012175
2087-04-28,294.600159,305.191437,1.723744
2087-04-29,293.560577,306.804749,0.875046
2087-04-30,294.426727,304.747894,2.071665
2087-05-01,293.542908,304.080414,5.953206
2087-05-02,293.545898,301.962738,16.480646
2087-05-03,291.177368,304.108429,0.000000
2087-05-04,291.593170,305.842224,0.000000
2087-05-05,293.353271,309.260406,0.000000
2087-05-06,293.980682,310.841583,0.000000
2087-05-07,295.186432,308.209106,0.000000
2087-05-08,293.823730,304.744446,0.000000
2087-05-09,293.977325,304.740631,0.000000
2087-05-10,294.501892,306.923676,0.000000
2087-05-11,294.954010,308.817108,0.000000
2087-05-12,295.041992,310.315094,0.000000
2087-05-13,295.183533,308.682770,0.630384
2087-05-14,295.129517,306.735260,9.330320
2087-05-15,295.487732,305.475159,0.000000
2087-05-16,294.381012,306.762329,0.000000
2087-05-17,292.029785,309.094788,0.000000
2087-05-18,295.484589,310.974823,0.000000
2087-05-19,295.454193,308.498932,0.000000
2087-05-20,295.781158,306.631256,0.000000
2087-05-21,297.435913,305.648132,1.653906
2087-05-22,294.736023,305.151703,2.136914
2087-05-23,294.794525,308.611328,0.000000
2087-05-24,294.001740,311.503174,0.000000
2087-05-25,294.494995,310.565613,0.000000
2087-05-26,293.689789,309.062653,0.593817
2087-05-27,296.050476,305.567627,0.000000
2087-05-28,296.647675,302.362091,14.237310
2087-05-29,295.007568,299.441956,69.047775
2087-05-30,293.764679,301.775635,35.241047
2087-05-31,294.625488,308.169891,0.764863
2087-06-01,297.467926,313.623993,0.000000
2087-06-02,298.191833,313.921112,0.000000
2087-06-03,298.282532,312.188721,0.000000
2087-06-04,297.768860,312.691864,0.000000
2087-06-05,297.361053,313.282532,0.000000
2087-06-06,298.584045,313.227081,0.000000
2087-06-07,297.990112,312.669586,1.247643
2087-06-08,296.329712,312.339508,0.000000
2087-06-09,296.325043,312.657288,0.000000
2087-06-10,297.463440,312.098877,0.000000
2087-06-11,298.518127,312.449341,0.000000
2087-06-12,297.317200,312.826385,0.000000
2087-06-13,296.463348,313.358551,0.000000
2087-06-14,296.771240,312.450073,0.000000
2087-06-15,297.122803,309.783112,0.000000
2087-06-16,296.674500,310.632294,0.000000
2087-06-17,297.510132,309.881775,0.000000
2087-06-18,297.398468,309.921234,0.000000
2087-06-19,296.865326,309.238312,4.808815
2087-06-20,298.265411,309.950653,0.000000
2087-06-21,298.725647,311.898865,0.000000
2087-06-22,298.895325,313.278656,0.000000
2087-06-23,299.784271,314.330444,0.000000
2087-06-24,299.377136,314.364349,0.000000
2087-06-25,298.493591,313.292938,0.000000
2087-06-26,297.365082,311.565186,0.000000
2087-06-27,297.940887,310.578552,0.000000
2087-06-28,298.104584,310.856140,0.000000
2087-06-29,297.850952,310.165466,0.000000
2087-06-30,298.132050,310.386200,0.000000
2087-07-01,297.982361,309.388519,4.811471
2087-07-02,297.892090,309.824005,0.000000
2087-07-03,298.060028,309.869720,0.000000
2087-07-04,298.398682,311.200439,0.000000
2087-07-05,298.150818,310.021912,0.000000
2087-07-06,298.381104,309.740479,0.000000
2087-07-07,297.378021,311.876892,0.000000
2087-07-08,299.152863,312.498932,0.000000
2087-07-09,299.671417,312.008759,0.000000
2087-07-10,299.442505,311.263702,0.000000
2087-07-11,299.065735,309.587158,0.000000
2087-07-12,298.648193,305.575012,5.490906
2087-07-13,298.824249,308.398804,0.483878
2087-07-14,298.598053,309.278748,0.000000
2087-07-15,298.528625,313.155304,0.000000
2087-07-16,298.338409,314.487183,0.000000
2087-07-17,297.698578,313.175995,0.000000
2087-07-18,298.391937,312.528290,0.000000
2087-07-19,298.465912,311.215332,1.183958
2087-07-20,298.408630,310.804962,0.288419
2087-07-21,297.755798,310.543274,0.000000
2087-07-22,298.700226,311.009735,0.287896
2087-07-23,298.553528,311.133057,2.463677
2087-07-24,298.905426,311.944794,0.000000
2087-07-25,298.771484,311.541718,0.000000
2087-07-26,299.176239,312.865387,0.284915
2087-07-27,299.261383,313.518005,0.290234
2087-07-28,299.358490,312.535675,0.000000
2087-07-29,299.658142,311.807098,0.000000
2087-07-30,298.011627,311.585022,0.319769
2087-07-31,297.769623,312.355408,0.000000
2087-08-01,298.267578,312.839172,0.403377
2087-08-02,299.664978,312.531616,5.007097
2087-08-03,298.952484,313.950928,0.000000
2087-08-04,299.229980,314.592529,0.000000
2087-08-05,297.824066,314.190918,2.967954
2087-08-06,299.992737,313.102722,0.000000
2087-08-07,298.452118,309.540863,2.328974
2087-08-08,297.172577,306.114532,4.816248
2087-08-09,297.069153,303.904327,4.846295
2087-08-10,297.863953,306.983978,3.170579
2087-08-11,296.212860,308.949799,0.389580
2087-08-12,295.824310,308.921661,0.561338
2087-08-13,297.820190,309.713013,0.371162
2087-08-14,299.210236,308.905609,0.000000
2087-08-15,298.867371,312.504486,0.000000
2087-08-16,298.023621,311.996979,0.717571
2087-08-17,297.626160,312.144806,0.000000
2087-08-18,298.694946,312.768188,0.000000
2087-08-19,299.928894,313.985931,1.782461
2087-08-20,300.572174,314.329895,0.306596
2087-08-21,300.039276,314.064972,1.202180
2087-08-22,299.156219,313.472748,0.000000
2087-08-23,299.698914,313.924316,1.080406
2087-08-24,300.109589,314.669830,0.000000
2087-08-25,299.793518,315.181641,0.000000
2087-08-26,300.160126,314.618378,0.000000
2087-08-27,297.811676,314.301910,0.000000
2087-08-28,299.700256,315.735107,0.000000
2087-08-29,299.781403,311.999420,0.000000
2087-08-30,297.815796,314.755310,0.000000
2087-08-31,301.528931,315.754150,0.292100
2087-09-01,302.054596,312.895721,0.000000
2087-09-02,299.434021,315.920044,3.683130
2087-09-03,300.489838,315.527588,1.822038
2087-09-04,299.502625,315.396912,0.000000
2087-09-05,298.854675,312.610321,0.000000
2087-09-06,297.042267,310.557220,0.000000
2087-09-07,296.426941,311.067108,0.000000
2087-09-08,297.934113,311.933136,0.000000
2087-09-09,298.132355,312.927002,0.000000
2087-09-10,297.520782,311.941437,0.000000
2087-09-11,297.325928,310.971588,0.000000
2087-09-12,297.144562,310.809052,0.000000
2087-09-13,297.428497,309.402740,0.325120
2087-09-14,297.012024,310.993530,0.000000
2087-09-15,298.204926,311.225983,0.000000
2087-09-16,298.291809,310.888184,0.000000
2087-09-17,297.186584,309.013519,0.000000
2087-09-18,295.560608,307.953461,0.000000
2087-09-19,296.279480,307.607727,0.000000
2087-09-20,296.457520,307.625031,0.000000
2087-09-21,296.811859,307.524414,0.370964
2087-09-22,296.312744,307.510529,0.000000
2087-09-23,295.371582,306.729340,0.677502
2087-09-24,295.852875,306.545868,0.000000
2087-09-25,293.116028,307.510956,0.000000
2087-09-26,296.514008,307.432770,4.408197
2087-09-27,295.906647,309.010437,7.841541
2087-09-28,294.857208,308.991302,2.545206
2087-09-29,294.123901,308.006348,1.156794
2087-09-30,293.748779,308.485535,1.677923
2087-10-01,294.772369,308.056244,0.684328
2087-10-02,294.352570,308.894806,0.348791
2087-10-03,294.480194,308.328308,0.000000
2087-10-04,295.436798,306.759674,0.000000
2087-10-05,296.794250,304.905945,0.532397
2087-10-06,296.092926,304.797546,5.445612
2087-10-07,294.459290,302.988220,35.300770
2087-10-08,294.094421,299.752808,10.494764
2087-10-09,293.562256,302.505646,1.194764
2087-10-10,293.331085,302.344452,1.491198
2087-10-11,292.459259,303.096649,0.000000
2087-10-12,293.421356,304.239227,1.783622
2087-10-13,293.243744,301.197723,31.531954
2087-10-14,292.979614,299.287170,16.851969
2087-10-15,290.116577,302.893890,0.335021
2087-10-16,291.906952,301.987976,0.000000
2087-10-17,288.950195,297.923370,4.984715
2087-10-18,290.844025,299.130157,1.945906
2087-10-19,293.943817,301.980530,0.000000
2087-10-20,294.175720,304.366638,0.000000
2087-10-21,293.791656,307.342621,0.000000
2087-10-22,293.058075,307.893372,0.000000
2087-10-23,293.038116,306.485168,0.000000
2087-10-24,293.534241,302.296356,0.000000
2087-10-25,289.159576,298.371002,2.842314
2087-10-26,283.266602,290.878082,0.000000
2087-10-27,285.101166,295.072937,0.000000
2087-10-28,284.808411,296.768402,0.000000
2087-10-29,283.784332,301.646362,0.000000
2087-10-30,287.136566,301.738831,0.000000
2087-10-31,291.637177,301.677612,0.000000
2087-11-01,292.599731,306.345825,0.000000
2087-11-02,287.975677,305.116211,0.000000
2087-11-03,287.102905,305.854736,0.000000
2087-11-04,287.756897,306.829620,0.000000
2087-11-05,287.650421,304.999359,0.000000
2087-11-06,288.353546,304.049927,0.000000
2087-11-07,289.029083,303.979706,0.000000
2087-11-08,288.636780,304.380585,0.000000
2087-11-09,288.777222,304.302155,0.000000
2087-11-10,289.117249,301.980774,0.000000
2087-11-11,290.896820,300.749298,0.000000
2087-11-12,290.375031,299.205231,0.687456
2087-11-13,288.594971,304.193176,0.000000
2087-11-14,288.037781,305.240967,0.000000
2087-11-15,288.748840,305.127106,0.000000
2087-11-16,289.644409,302.734436,0.000000
2087-11-17,282.616364,299.796478,0.000000
2087-11-18,284.205170,299.337219,0.000000
2087-11-19,284.349640,296.894623,1.945184
2087-11-20,284.935913,291.629242,9.062151
2087-11-21,283.246185,295.409515,0.000000
2087-11-22,282.329651,298.480408,0.000000
2087-11-23,282.372162,299.781311,0.000000
2087-11-24,282.784637,300.359344,0.000000
2087-11-25,282.963562,300.725006,0.000000
2087-11-26,284.354553,302.766815,0.000000
2087-11-27,285.361511,298.042999,0.000000
2087-11-28,280.007446,296.903992,0.000000
2087-11-29,281.139404,297.186981,0.000000
2087-11-30,285.757385,300.339752,0.388725
2087-12-01,289.094513,298.134155,1.864067
2087-12-02,288.764587,303.452911,0.283809
2087-12-03,287.543610,299.856445,0.753835
2087-12-04,278.544342,285.710144,4.525851
2087-12-05,277.988800,288.773926,0.000000
2087-12-06,276.582062,291.795471,0.000000
2087-12-07,280.192535,290.769958,0.000000
2087-12-08,279.040405,293.687439,0.000000
2087-12-09,279.766937,290.659424,5.821333
2087-12-10,276.516907,290.494476,0.000000
2087-12-11,278.796722,292.958710,0.000000
2087-12-12,284.069031,295.285065,0.000000
2087-12-13,286.738159,298.520355,0.000000
2087-12-14,284.757324,292.413055,0.000000
2087-12-15,287.845886,295.496185,1.653773
2087-12-16,290.166107,298.457092,2.232745
2087-12-17,288.947693,300.565918,0.000000
2087-12-18,289.351074,302.054932,0.000000
2087-12-19,290.253052,301.256165,0.000000
2087-12-20,291.794312,302.214600,0.000000
2087-12-21,291.935638,301.941559,0.000000
2087-12-22,290.505188,302.991821,0.000000
2087-12-23,284.608551,298.507721,0.000000
2087-12-24,287.421448,302.574921,0.000000
2087-12-25,289.909424,302.859772,0.000000
2087-12-26,280.522064,296.948120,0.000000
2087-12-27,278.536194,290.677582,0.000000
2087-12-28,283.919586,297.479340,0.000000
2087-12-29,290.121063,299.291931,3.982856
2087-12-30,292.215912,299.143250,3.085121
2087-12-31,286.348114,297.067566,0.000000
2088-01-01,289.263977,303.705261,0.000000
2088-01-02,289.259247,300.391815,0.000000
2088-01-03,289.000549,296.488983,0.000000
2088-01-04,290.560608,299.974976,0.593596
2088-01-05,291.737427,300.438904,1.048564
2088-01-06,290.926819,300.845734,1.528972
2088-01-07,284.403900,302.135529,0.000000
2088-01-08,291.110901,302.096283,2.162376
2088-01-09,283.011597,297.709869,0.000000
2088-01-10,276.090759,287.642120,0.000000
2088-01-11,273.310303,287.116699,0.000000
2088-01-12,273.527069,290.233673,0.000000
2088-01-13,277.802094,296.207397,0.000000
2088-01-14,283.979034,301.043671,0.000000
2088-01-15,283.203552,295.958496,0.000000
2088-01-16,282.575226,296.265625,0.000000
2088-01-17,283.851501,300.787842,0.000000
2088-01-18,282.814728,298.364105,0.000000
2088-01-19,283.276947,301.850708,0.000000
2088-01-20,284.258240,298.576935,0.000000
2088-01-21,279.560272,290.508331,0.000000
2088-01-22,278.418396,293.628296,0.000000
2088-01-23,281.177368,290.155273,2.717279
2088-01-24,284.681519,292.425323,43.561264
2088-01-25,286.058502,297.843018,3.918957
2088-01-26,283.874695,298.615051,0.000000
2088-01-27,282.488220,294.147369,0.000000
2088-01-28,282.822937,295.326538,0.000000
2088-01-29,286.680389,293.245178,4.954209
2088-01-30,282.186615,290.168793,6.336133
2088-01-31,279.556976,286.884583,3.488117
2088-02-01,278.364166,293.809326,0.000000
2088-02-02,278.865265,297.858154,0.000000
2088-02-03,281.228302,301.165985,0.000000
2088-02-04,278.900452,295.258667,0.000000
2088-02-05,279.163696,299.736694,0.000000
2088-02-06,281.608826,299.403748,0.000000
2088-02-07,282.041840,296.247040,0.000000
2088-02-08,275.880280,290.317841,0.000000
2088-02-09,277.159393,294.391571,0.000000
2088-02-10,288.242371,302.289551,0.000000
2088-02-11,280.042511,298.338409,0.000000
2088-02-12,276.007538,286.541351,0.000000
2088-02-13,278.018219,293.920197,0.000000
2088-02-14,282.298553,294.696228,0.394507
2088-02-15,279.886963,291.455902,0.665951
2088-02-16,272.037842,279.812775,1.276179
2088-02-17,272.298706,276.958801,0.000000
2088-02-18,274.186218,288.581360,0.000000
2088-02-19,276.445038,295.581696,0.000000
2088-02-20,274.875153,291.628143,0.000000
2088-02-21,275.323792,293.103912,0.000000
2088-02-22,285.997528,297.067963,0.000000
2088-02-23,289.530212,300.788605,0.521653
2088-02-24,285.599548,298.316132,0.000000
2088-02-25,273.925598,287.079559,0.000000
2088-02-26,276.978729,294.604492,0.000000
2088-02-27,283.166931,303.275116,0.000000
2088-02-28,287.753448,302.699677,0.000000
2088-02-29,287.722137,302.642334,0.000000
2088-03-01,287.690826,302.584991,0.000000
2088-03-02,283.791718,296.864502,1.494582
2088-03-03,281.185303,304.347321,0.000000
2088-03-04,287.897461,300.833221,0.000000
2088-03-05,280.362030,299.225433,0.000000
2088-03-06,285.222839,305.484009,0.000000
2088-03-07,288.086609,301.901337,0.000000
2088-03-08,289.053284,302.192169,0.000000
2088-03-09,290.615784,307.200531,1.508662
2088-03-10,290.682190,304.882660,0.000000
2088-03-11,291.265137,303.856934,10.035369
2088-03-12,288.951904,299.819489,6.106677
2088-03-13,285.019104,303.112732,0.000000
2088-03-14,289.431885,299.588928,0.000000
2088-03-15,280.215851,290.033234,6.267746
2088-03-16,274.582428,286.911072,0.000000
2088-03-17,278.813782,289.931213,0.000000
2088-03-18,281.281281,294.562561,1.129210
2088-03-19,287.742981,299.263855,5.962632
2088-03-20,283.050446,297.974731,0.000000
2088-03-21,282.588409,298.123718,0.000000
2088-03-22,283.272308,303.545807,0.000000
2088-03-23,287.593872,306.898041,0.000000
2088-03-24,290.385040,301.737366,0.000000
2088-03-25,285.254639,297.131805,23.767822
2088-03-26,280.542389,286.457672,25.540525
2088-03-27,282.127899,293.884888,0.439034
2088-03-28,284.827240,299.245667,0.000000
2088-03-29,286.545410,298.040009,0.000000
2088-03-30,290.642914,298.615570,0.000000
2088-03-31,291.086121,297.592407,21.460629
2088-04-01,291.505951,297.287170,0.903885
2088-04-02,282.243652,296.716125,0.000000
2088-04-03,285.384216,300.383087,0.000000
2088-04-04,292.035736,301.762299,0.000000
2088-04-05,290.781952,302.006531,0.000000
2088-04-06,289.592926,303.628265,0.000000
2088-04-07,286.608307,305.208588,0.000000
2088-04-08,288.801147,304.457336,0.000000
2088-04-09,287.345001,303.946320,0.000000
2088-04-10,291.239746,300.702667,1.429275
2088-04-11,290.370422,297.413330,38.989384
2088-04-12,289.877930,303.018280,0.000000
2088-04-13,289.524628,304.408417,0.000000
2088-04-14,290.111359,303.555908,0.000000
2088-04-15,290.770142,298.615814,0.000000
2088-04-16,289.384583,290.585693,0.000000
2088-04-17,289.588623,292.453491,7.253357
2088-04-18,291.469666,306.412994,0.000000
2088-04-19,293.066559,304.301300,2.006207
2088-04-20,291.353973,309.392792,0.000000
2088-04-21,289.241547,312.153168,0.000000
2088-04-22,288.860596,311.411957,0.000000
2088-04-23,292.197815,308.925873,0.000000
2088-04-24,292.277130,307.511597,0.836297
2088-04-25,293.528412,307.993683,3.648830
2088-04-26,295.017487,306.124207,0.402899
2088-04-27,291.384888,310.473999,0.000000
2088-04-28,295.268799,308.556824,0.459506
2088-04-29,292.984711,303.245728,1.337107
2088-04-30,291.110504,303.666534,0.000000
2088-05-01,292.229065,303.850586,0.000000
2088-05-02,293.620789,305.511841,0.000000
2088-05-03,294.592957,302.212585,1.619807
2088-05-04,294.848297,301.554718,4.173270
2088-05-05,295.611237,302.321289,5.256894
2088-05-06,295.847839,304.715149,30.555630
2088-05-07,290.639465,310.633972,3.940126
2088-05-08,292.558105,310.318451,0.000000
2088-05-09,293.965485,313.326050,0.000000
2088-05-10,295.463593,310.595947,0.000000
2088-05-11,291.968903,312.183746,0.000000
2088-05-12,296.857178,311.944458,0.000000
2088-05-13,295.875641,313.709473,0.000000
2088-05-14,298.699249,313.021240,0.415181
2088-05-15,299.832642,312.921234,0.000000
2088-05-16,299.519501,312.374939,2.575647
2088-05-17,299.940979,312.759888,14.214628
2088-05-18,298.827087,310.122040,24.189392
2088-05-19,295.210419,307.347931,7.446960
2088-05-20,295.159821,307.703979,0.000000
2088-05-21,295.501587,306.519623,4.617835
2088-05-22,296.639923,309.291138,0.000000
2088-05-23,298.397736,309.726227,3.135601
2088-05-24,299.635345,311.998871,0.411075
2088-05-25,299.132202,311.859497,0.000000
2088-05-26,298.968384,312.344208,0.000000
2088-05-27,297.788269,312.156494,0.000000
2088-05-28,297.934296,310.707214,0.000000
2088-05-29,297.485168,309.273041,0.000000
2088-05-30,298.138123,310.134918,10.031442
2088-05-31,299.347687,316.071930,3.656594
2088-06-01,303.741516,318.616241,2.590882
2088-06-02,301.412933,314.049377,2.568763
2088-06-03,300.370483,313.546509,8.472242
2088-06-04,299.317932,311.847961,7.852649
2088-06-05,299.514709,311.855927,6.751790
2088-06-06,298.692383,311.333649,0.000000
2088-06-07,298.302673,309.250488,0.000000
2088-06-08,298.523193,308.499207,0.000000
2088-06-09,298.845764,309.759979,0.000000
2088-06-10,296.978516,312.318359,0.000000
2088-06-11,297.044891,311.792236,0.000000
2088-06-12,297.226227,310.027283,0.000000
2088-06-13,296.688873,310.735413,0.000000
2088-06-14,298.275391,308.401428,2.012372
2088-06-15,295.963226,304.182129,19.476748
2088-06-16,296.193024,300.111328,23.788692
2088-06-17,295.622803,303.111633,9.377054
2088-06-18,294.533661,303.426483,8.616735
2088-06-19,297.877777,306.083527,0.000000
2088-06-20,298.246521,306.799072,0.000000
2088-06-21,299.186523,306.094177,1.070197
2088-06-22,298.581207,306.900238,0.000000
2088-06-23,297.001740,306.750549,0.000000
2088-06-24,297.621948,307.271790,0.000000
2088-06-25,297.459808,308.573425,0.000000
2088-06-26,298.079102,311.212494,0.000000
2088-06-27,299.464844,311.273773,0.000000
2088-06-28,298.460602,311.325836,0.000000
2088-06-29,298.800049,311.059204,0.000000
2088-06-30,297.150604,312.831696,0.000000
2088-07-01,297.953400,313.255829,0.000000
2088-07-02,298.745392,314.368866,0.000000
2088-07-03,300.474365,316.234833,0.000000
2088-07-04,301.824829,316.050690,0.000000
2088-07-05,300.698212,315.428986,0.000000
2088-07-06,300.226349,314.380981,0.000000
2088-07-07,300.561951,314.122314,0.000000
2088-07-08,299.750305,313.782806,0.000000
2088-07-09,301.694824,314.312073,0.360644
2088-07-10,302.289337,314.049042,0.515966
2088-07-11,299.690399,311.398315,0.000000
2088-07-12,299.183533,312.006714,0.000000
2088-07-13,298.492706,313.187927,0.000000
2088-07-14,299.794983,313.729889,0.000000
2088-07-15,299.408844,313.649628,0.000000
2088-07-16,298.425720,312.654449,0.000000
2088-07-17,298.980133,312.958679,0.000000
2088-07-18,300.323151,314.018585,0.000000
2088-07-19,300.893097,314.629059,0.000000
2088-07-20,300.278351,313.948120,0.660230
2088-07-21,299.677155,312.501587,0.000000
2088-07-22,299.227417,311.788330,0.720556
2088-07-23,299.809448,312.344635,0.000000
2088-07-24,300.146515,310.323120,0.339978
2088-07-25,299.005219,308.412354,0.000000
2088-07-26,298.307770,310.094513,0.000000
2088-07-27,298.013824,311.150635,0.000000
2088-07-28,299.273834,309.765076,0.000000
2088-07-29,298.235229,306.093292,1.256919
2088-07-30,297.774689,310.692108,2.451302
2088-07-31,298.737915,311.561310,0.000000
2088-08-01,297.111786,311.549500,0.000000
2088-08-02,297.592377,312.420532,0.000000
2088-08-03,298.452362,313.751678,1.748566
2088-08-04,299.965088,313.792053,0.000000
2088-08-05,299.585052,311.962921,0.000000
2088-08-06,299.095795,311.524445,0.000000
2088-08-07,298.985321,311.768127,0.000000
2088-08-08,298.628754,312.844208,0.000000
2088-08-09,299.794067,314.806763,0.000000
2088-08-10,301.177490,316.144806,0.000000
2088-08-11,301.677643,316.607422,0.000000
2088-08-12,302.207397,315.222260,0.619797
2088-08-13,300.059937,311.353027,7.984327
2088-08-14,299.772491,312.683411,0.000000
2088-08-15,299.837982,312.084686,0.000000
2088-08-16,299.593475,311.785431,0.000000
2088-08-17,299.003082,312.151855,0.000000
2088-08-18,298.896790,312.687866,0.000000
2088-08-19,298.496155,313.512268,0.000000
2088-08-20,298.736328,314.011353,0.000000
2088-08-21,299.085419,314.607239,0.000000
2088-08-22,298.724762,313.911469,0.000000
2088-08-23,299.264984,312.566589,0.000000
2088-08-24,299.162415,314.095001,0.000000
2088-08-25,299.959503,313.495361,0.000000
2088-08-26,300.204285,314.797882,0.000000
2088-08-27,299.087982,314.654999,0.000000
2088-08-28,299.304535,316.005981,0.000000
2088-08-29,299.829315,315.824097,1.234362
2088-08-30,301.032166,315.351288,0.000000
2088-08-31,298.539703,311.911377,0.000000
2088-09-01,298.721985,310.492798,0.000000
2088-09-02,298.118744,310.655212,0.000000
2088-09-03,297.229828,310.348602,1.055606
2088-09-04,296.386017,309.228577,0.000000
2088-09-05,297.159515,309.425812,0.000000
2088-09-06,297.482788,309.447784,0.000000
2088-09-07,297.374390,308.519684,0.000000
2088-09-08,297.919891,307.166809,0.755193
2088-09-09,297.815735,307.830200,9.336469
2088-09-10,297.461487,309.980713,0.000000
2088-09-11,298.805817,308.790375,0.000000
2088-09-12,297.912262,308.021790,0.541992
2088-09-13,296.780457,306.330109,0.000000
2088-09-14,295.752808,309.631653,7.753712
2088-09-15,297.153595,310.768921,0.371079
2088-09-16,296.006531,313.817749,0.000000
2088-09-17,297.217163,309.958252,1.953303
2088-09-18,297.441315,311.196167,0.000000
2088-09-19,299.290619,310.167542,0.000000
2088-09-20,296.743469,308.328094,0.000000
2088-09-21,297.658813,309.274567,0.000000
2088-09-22,296.303650,308.497681,0.000000
2088-09-23,295.051483,307.658325,0.000000
2088-09-24,295.058197,306.975952,0.000000
2088-09-25,295.679138,306.916595,0.869748
2088-09-26,296.786560,308.951050,0.000000
2088-09-27,296.481750,309.751007,0.000000
2088-09-28,298.735199,312.154175,0.000000
2088-09-29,297.489410,311.068756,0.000000
2088-09-30,298.078918,313.939392,0.000000
2088-10-01,299.363129,313.314941,0.000000
2088-10-02,299.428833,310.701965,0.000000
2088-10-03,298.360321,310.465607,0.000000
2088-10-04,295.786285,310.446930,0.000000
2088-10-05,294.845856,311.270020,0.000000
2088-10-06,294.478027,309.319763,0.000000
2088-10-07,293.043732,305.520538,0.000000
2088-10-08,294.150879,307.055878,2.190109
2088-10-09,293.623199,309.118683,0.000000
2088-10-10,295.971802,308.389557,0.000000
2088-10-11,292.926880,306.482300,0.000000
2088-10-12,292.180389,305.279053,0.000000
2088-10-13,293.719574,306.514191,0.000000
2088-10-14,292.529907,300.732300,6.819033
2088-10-15,291.726685,298.553436,13.228436
2088-10-16,289.863495,303.189056,0.000000
2088-10-17,289.363678,304.689026,0.000000
2088-10-18,292.183868,302.033783,0.000000
2088-10-19,289.153229,298.018188,5.639592
2088-10-20,283.697144,293.975311,1.603879
2088-10-21,285.108429,295.421875,0.622356
2088-10-22,285.270599,299.815521,0.000000
2088-10-23,288.074280,300.289673,0.000000
2088-10-24,289.563568,298.094696,0.000000
2088-10-25,289.394135,297.893066,10.818680
2088-10-26,288.525360,294.560669,122.465088
2088-10-27,291.655457,301.821442,0.786048
2088-10-28,289.182312,302.118683,0.000000
2088-10-29,286.982239,304.041595,0.000000
2088-10-30,287.025940,303.598846,0.000000
2088-10-31,288.221802,302.865906,0.000000
2088-11-01,291.875671,303.582703,0.000000
2088-11-02,284.548981,301.656708,16.284384
2088-11-03,286.162903,299.611053,7.497130
2088-11-04,276.911835,284.940582,0.000000
2088-11-05,272.871521,288.484406,0.000000
2088-11-06,273.351959,289.290314,0.000000
2088-11-07,274.761353,291.150787,0.000000
2088-11-08,276.892609,293.713135,0.000000
2088-11-09,278.100006,293.682800,0.000000
2088-11-10,280.511963,294.912170,0.000000
2088-11-11,278.460510,294.586273,0.000000
2088-11-12,281.952515,299.720154,0.000000
2088-11-13,285.460815,300.559540,0.000000
