#Variables:
#tasmin_inmcm4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)
1993-11-09,285.045441,294.634766,2.352874
1993-11-10,283.282623,287.641754,0.000000
1993-11-11,282.194519,288.800110,0.000000
1993-11-12,282.518921,287.377319,2.051940
1993-11-13,280.940521,288.864716,2.113477
1993-11-14,281.714783,289.424957,32.000549
1993-11-15,283.367340,286.999390,0.708877
1993-11-16,280.630493,288.192444,0.000000
1993-11-17,280.627625,287.716644,0.000000
1993-11-18,284.703583,291.061340,2.651740
1993-11-19,287.755463,291.630402,3.692482
1993-11-20,289.021332,296.016846,9.392140
1993-11-21,282.487244,295.145996,1.169156
1993-11-22,279.933838,290.427124,0.000000
1993-11-23,280.162598,291.930664,0.000000
1993-11-24,280.435638,291.774902,0.000000
1993-11-25,280.456635,291.139771,0.000000
1993-11-26,282.773224,293.054413,0.000000
1993-11-27,282.217651,292.272034,0.000000
1993-11-28,274.621887,288.808716,0.000000
1993-11-29,285.649963,297.759674,0.000000
1993-11-30,288.664612,297.369141,0.279547
1993-12-01,275.207642,290.431854,0.000000
1993-12-02,273.793121,280.042725,0.000000
1993-12-03,278.260864,284.503937,0.000000
1993-12-04,285.369598,295.259460,0.693937
1993-12-05,287.294434,297.292358,0.000000
1993-12-06,288.232971,298.701843,0.000000
1993-12-07,285.635986,298.117981,0.379647
1993-12-08,285.153625,297.405975,0.580626
1993-12-09,287.232483,297.416443,0.000000
1993-12-10,287.935150,297.091400,0.529563
1993-12-11,285.702576,296.508423,0.000000
1993-12-12,283.162811,295.480469,0.529500
1993-12-13,288.314819,295.293945,1.613953
1993-12-14,281.053619,292.017029,0.000000
1993-12-15,276.985382,291.296844,0.000000
1993-12-16,276.247070,292.776367,0.000000
1993-12-17,277.299438,292.685089,0.000000
1993-12-18,269.717438,286.501526,0.000000
1993-12-19,274.451813,291.655090,0.000000
1993-12-20,276.984070,294.719788,0.000000
1993-12-21,276.462891,294.627808,0.000000
1993-12-22,282.373230,294.987762,0.000000
1993-12-23,280.612000,292.190552,0.000000
1993-12-24,259.381622,285.122742,0.000000
1993-12-25,274.419250,291.463928,0.000000
1993-12-26,285.092712,294.649658,0.000000
1993-12-27,280.146606,295.739716,1.184361
1993-12-28,274.828918,286.748810,9.228693
1993-12-29,268.431763,279.618286,0.000000
1993-12-30,278.404175,290.502258,0.000000
1993-12-31,283.987701,290.681122,0.903222
1994-01-01,268.855469,285.312866,0.000000
1994-01-02,277.795746,294.176666,0.000000
1994-01-03,286.651154,295.293884,1.876177
1994-01-04,284.095245,295.266418,2.914898
1994-01-05,276.899536,287.820679,3.722305
1994-01-06,276.291229,287.611389,0.000000
1994-01-07,277.522949,290.594513,0.000000
1994-01-08,279.011597,290.924805,0.000000
1994-01-09,279.139069,284.889832,0.000000
1994-01-10,279.078003,283.925171,0.535632
1994-01-11,281.368286,284.450653,1.009688
1994-01-12,277.625580,284.262360,13.113883
1994-01-13,284.908020,289.297546,7.789189
1994-01-14,285.374298,289.777344,2.661131
1994-01-15,285.553925,293.431305,1.924754
1994-01-16,279.502228,295.096771,1.195005
1994-01-17,276.692474,283.273865,0.000000
1994-01-18,274.157501,281.090057,0.000000
1994-01-19,281.263702,290.321350,1.467829
1994-01-20,281.839325,294.831940,0.000000
1994-01-21,279.874023,294.728027,0.000000
1994-01-22,276.720551,291.019409,0.000000
1994-01-23,273.936218,289.382721,0.000000
1994-01-24,278.096710,292.344482,0.000000
1994-01-25,277.681885,292.153778,0.000000
1994-01-26,273.467224,282.191864,2.621948
1994-01-27,274.479370,276.745697,1.933364
1994-01-28,276.036407,279.764496,0.000000
1994-01-29,278.984772,283.234009,0.000000
1994-01-30,276.830811,289.020538,0.000000
1994-01-31,280.112823,287.739258,0.000000
1994-02-01,272.075226,284.724304,0.000000
1994-02-02,269.760925,285.248169,0.000000
1994-02-03,273.986267,289.841827,0.000000
1994-02-04,275.592499,291.544189,0.000000
1994-02-05,267.507050,289.542267,0.000000
1994-02-06,271.069946,288.533051,0.000000
1994-02-07,278.322144,292.174927,0.000000
1994-02-08,282.015900,294.603180,0.000000
1994-02-09,281.824310,293.623016,0.000000
1994-02-10,285.376099,292.661682,0.000000
1994-02-11,287.766113,291.928925,2.826108
1994-02-12,284.597015,293.133575,0.624704
1994-02-13,282.316589,293.184998,0.000000
1994-02-14,284.389069,289.917419,0.000000
1994-02-15,279.131500,288.979889,0.000000
1994-02-16,278.410797,288.295135,1.632235
1994-02-17,285.553619,295.208344,6.138014
1994-02-18,280.575714,298.826172,0.000000
1994-02-19,284.148926,299.167114,0.000000
1994-02-20,277.488037,297.304657,0.000000
1994-02-21,275.685547,292.982056,0.000000
1994-02-22,275.562805,292.498657,0.000000
1994-02-23,278.568726,292.245026,0.000000
1994-02-24,272.440613,292.447174,0.000000
1994-02-25,279.372986,297.126556,0.000000
1994-02-26,289.143890,300.245117,0.000000
1994-02-27,288.850555,299.892365,4.763502
1994-02-28,288.725372,302.087250,4.606319
1994-03-01,287.892456,300.284424,6.897891
1994-03-02,282.776947,287.577545,0.000000
1994-03-03,278.561829,291.595367,0.000000
1994-03-04,286.615479,295.985291,0.000000
1994-03-05,277.353027,294.635620,0.000000
1994-03-06,274.533173,293.251709,0.000000
1994-03-07,283.278656,292.768616,0.000000
1994-03-08,288.803253,293.538239,0.468292
1994-03-09,270.375061,296.796265,0.000000
1994-03-10,277.043976,301.724152,0.000000
1994-03-11,286.840393,301.948151,0.000000
1994-03-12,277.369812,297.709686,0.000000
1994-03-13,272.657806,294.615814,0.000000
1994-03-14,288.024048,301.560944,0.000000
1994-03-15,289.575226,302.756958,0.000000
1994-03-16,277.260956,302.243408,0.000000
1994-03-17,279.705353,300.803436,0.000000
1994-03-18,279.750214,298.298737,2.562571
1994-03-19,272.149567,288.673370,0.000000
1994-03-20,280.685822,291.091797,0.000000
1994-03-21,288.536133,296.417419,3.827039
1994-03-22,283.027893,300.972992,0.319536
1994-03-23,289.558228,301.987549,15.581103
1994-03-24,285.793060,293.830719,16.334927
1994-03-25,284.491333,299.589355,1.150964
1994-03-26,282.763885,303.584045,0.000000
1994-03-27,282.494110,303.623505,0.000000
1994-03-28,277.940033,303.871613,0.000000
1994-03-29,280.531128,304.128296,0.000000
1994-03-30,286.051056,300.998291,0.000000
1994-03-31,278.562988,301.708069,0.000000
1994-04-01,284.370331,301.551971,0.000000
1994-04-02,288.445526,302.386322,0.000000
1994-04-03,285.544342,303.813965,0.000000
1994-04-04,285.937012,305.568115,0.000000
1994-04-05,283.048462,308.548676,0.000000
1994-04-06,289.006073,308.430054,0.000000
1994-04-07,290.242096,307.650848,0.000000
1994-04-08,289.741211,305.945190,0.000000
1994-04-09,288.279907,304.785278,0.000000
1994-04-10,291.759766,302.259644,0.000000
1994-04-11,290.464478,302.598969,0.000000
1994-04-12,279.765167,303.866089,0.000000
1994-04-13,281.779663,305.166382,0.000000
1994-04-14,290.149384,305.220123,0.000000
1994-04-15,283.168030,304.389771,0.000000
1994-04-16,291.912262,304.779388,0.000000
1994-04-17,292.589478,304.654205,0.000000
1994-04-18,292.830109,304.964752,2.511925
1994-04-19,285.340454,305.191376,0.903610
1994-04-20,290.632782,305.097229,0.000000
1994-04-21,294.285370,302.988983,0.323602
1994-04-22,293.265900,302.222931,2.113539
1994-04-23,289.230377,302.218719,2.765002
1994-04-24,287.487427,302.202637,0.890260
1994-04-25,288.601318,300.997498,1.424925
1994-04-26,287.233704,300.531799,0.000000
1994-04-27,289.735840,300.376465,3.962749
1994-04-28,291.006226,296.708740,2.248887
1994-04-29,289.698059,294.486908,9.910280
1994-04-30,289.280426,297.182983,3.319298
1994-05-01,289.252777,295.417847,6.828973
1994-05-02,285.169891,297.329193,0.000000
1994-05-03,286.326050,302.334137,0.000000
1994-05-04,287.227936,303.171722,0.000000
1994-05-05,289.836060,302.618134,0.937946
1994-05-06,291.524689,301.149414,3.639555
1994-05-07,290.457977,299.754425,6.758075
1994-05-08,290.388824,298.364380,0.000000
1994-05-09,290.073700,297.651306,0.000000
1994-05-10,291.616669,299.253113,0.294444
1994-05-11,290.022736,300.656555,0.000000
1994-05-12,291.459351,300.348022,0.000000
1994-05-13,284.793854,302.128998,0.000000
1994-05-14,287.044891,303.510864,0.000000
1994-05-15,290.551727,303.587860,0.000000
1994-05-16,293.545654,304.819550,2.642520
1994-05-17,292.338379,300.772705,11.228604
1994-05-18,291.866455,301.826630,1.049358
1994-05-19,292.447723,303.529144,0.000000
1994-05-20,296.152557,303.864319,0.371841
1994-05-21,294.968536,302.572937,1.479202
1994-05-22,295.573029,302.298920,12.803539
1994-05-23,291.623779,302.139648,5.386462
1994-05-24,292.818024,305.181580,0.000000
1994-05-25,297.570862,305.609436,0.000000
1994-05-26,299.854523,306.006500,1.195183
1994-05-27,297.737335,306.418671,0.000000
1994-05-28,296.045990,306.216522,0.000000
1994-05-29,295.394958,305.472076,0.000000
1994-05-30,293.421478,305.273590,0.000000
1994-05-31,294.165833,305.593719,0.000000
1994-06-01,294.505432,305.770966,0.922949
1994-06-02,293.709747,305.388397,0.000000
1994-06-03,293.310852,305.333038,0.000000
1994-06-04,293.338287,306.093262,2.044050
1994-06-05,294.340210,306.398621,5.196895
1994-06-06,293.735565,306.748962,6.055026
1994-06-07,294.975800,304.980469,6.110777
1994-06-08,294.868988,305.553802,10.034533
1994-06-09,295.555725,305.759705,15.791015
1994-06-10,295.182465,305.817200,4.790499
1994-06-11,293.280640,305.047607,2.573628
1994-06-12,294.474884,305.534576,3.845830
1994-06-13,296.030365,306.763977,0.886034
1994-06-14,296.749573,307.796783,0.000000
1994-06-15,297.736786,308.152679,0.000000
1994-06-16,298.031982,307.539551,0.449289
1994-06-17,297.130829,307.362091,0.000000
1994-06-18,299.008514,307.215607,0.000000
1994-06-19,297.228821,307.589752,0.000000
1994-06-20,296.296936,307.436584,0.000000
1994-06-21,295.843353,307.992767,0.000000
1994-06-22,296.331848,308.231903,0.000000
1994-06-23,296.611725,308.536438,0.000000
1994-06-24,295.244659,308.957520,0.458021
1994-06-25,295.526215,309.887817,0.000000
1994-06-26,299.690491,310.737488,0.000000
1994-06-27,300.490875,312.228851,0.000000
1994-06-28,300.764191,312.161102,0.000000
1994-06-29,300.589661,311.842102,0.000000
1994-06-30,297.499725,310.118958,0.000000
1994-07-01,297.482208,308.329895,0.000000
1994-07-02,296.587891,308.632507,0.000000
1994-07-03,296.222931,309.434418,0.000000
1994-07-04,297.001648,310.826904,0.000000
1994-07-05,298.530945,312.089020,0.000000
1994-07-06,301.201324,311.786743,0.000000
1994-07-07,296.944733,310.591644,0.000000
1994-07-08,296.319000,306.776703,0.348598
1994-07-09,295.888123,306.410553,0.000000
1994-07-10,296.447174,306.638519,1.205336
1994-07-11,296.956085,307.185638,0.332818
1994-07-12,296.413483,306.875977,0.000000
1994-07-13,295.685028,306.937622,0.000000
1994-07-14,295.832703,307.451721,0.000000
1994-07-15,296.087128,308.554932,0.000000
1994-07-16,296.216614,309.448914,0.000000
1994-07-17,296.120483,309.675201,0.000000
1994-07-18,295.629181,310.141113,0.000000
1994-07-19,296.222900,308.930237,0.000000
1994-07-20,295.787628,307.883514,0.000000
1994-07-21,295.814301,308.449463,0.000000
1994-07-22,296.417328,308.148132,0.000000
1994-07-23,297.552063,309.518433,0.000000
1994-07-24,297.189850,309.493347,0.000000
1994-07-25,296.684418,309.060394,0.000000
1994-07-26,296.455322,309.034943,0.000000
1994-07-27,296.921356,308.948761,0.000000
1994-07-28,296.551941,308.544373,0.000000
1994-07-29,296.430695,309.972565,0.000000
1994-07-30,299.117584,310.037842,2.643822
1994-07-31,297.196838,308.360229,13.585252
1994-08-01,295.714081,303.303436,2.965261
1994-08-02,294.997192,304.465149,1.939080
1994-08-03,296.071472,305.252075,0.615532
1994-08-04,296.685730,305.926727,0.590211
1994-08-05,297.019440,306.959656,0.000000
1994-08-06,297.375793,308.837524,1.881486
1994-08-07,297.420380,309.116699,0.000000
1994-08-08,296.637238,308.887482,0.000000
1994-08-09,298.104736,308.163910,0.508455
1994-08-10,296.950928,307.391968,0.000000
1994-08-11,295.089569,307.368866,0.000000
1994-08-12,294.693726,308.281036,0.000000
1994-08-13,296.004547,308.677124,0.000000
1994-08-14,296.389709,310.425995,0.000000
1994-08-15,295.071014,311.525543,0.000000
1994-08-16,298.173676,310.667328,1.921968
1994-08-17,294.645142,311.857269,0.000000
1994-08-18,298.609711,310.873993,2.441587
1994-08-19,298.659912,311.511505,0.000000
1994-08-20,296.899689,311.785858,0.000000
1994-08-21,297.194153,311.174316,0.000000
1994-08-22,298.725037,310.534576,0.000000
1994-08-23,298.624451,310.668884,0.000000
1994-08-24,297.358307,310.832001,0.000000
1994-08-25,297.909973,310.403961,0.000000
1994-08-26,296.713379,309.565338,0.000000
1994-08-27,295.451721,308.146271,0.000000
1994-08-28,294.741577,309.318054,0.000000
1994-08-29,292.855927,310.117462,0.000000
1994-08-30,293.243286,311.658508,0.000000
1994-08-31,294.408783,312.539673,0.000000
1994-09-01,295.049774,315.083008,0.000000
1994-09-02,292.802704,315.907898,0.000000
1994-09-03,294.642883,314.542969,0.000000
1994-09-04,294.060547,313.759583,0.000000
1994-09-05,297.814819,314.493683,0.868298
1994-09-06,295.362793,315.580353,0.463715
1994-09-07,295.348175,310.152527,0.000000
1994-09-08,290.040985,308.307892,0.000000
1994-09-09,295.133667,308.459229,0.000000
1994-09-10,296.322632,306.901581,0.000000
1994-09-11,293.979095,306.433746,0.000000
1994-09-12,292.232819,309.590668,0.000000
1994-09-13,294.123657,309.289062,0.000000
1994-09-14,296.536072,308.907898,0.000000
1994-09-15,297.660431,309.085083,0.000000
1994-09-16,293.194122,311.426758,0.000000
1994-09-17,294.084198,312.943848,0.000000
1994-09-18,290.058594,313.448883,0.000000
1994-09-19,289.862061,313.727417,0.368057
1994-09-20,296.098907,312.839752,0.000000
1994-09-21,296.015747,309.430511,0.000000
1994-09-22,293.014679,307.668732,0.000000
1994-09-23,293.001221,303.550568,0.000000
1994-09-24,286.946869,306.614258,0.000000
1994-09-25,295.494568,306.760254,0.000000
1994-09-26,295.081543,306.467834,1.843536
1994-09-27,293.116486,302.924316,10.073370
1994-09-28,291.565643,302.467438,0.000000
1994-09-29,286.184296,304.219482,0.000000
1994-09-30,286.330536,305.695831,0.000000
1994-10-01,286.647980,306.933136,0.000000
1994-10-02,287.865723,308.190002,0.000000
1994-10-03,288.735565,308.098969,0.000000
1994-10-04,287.691956,307.558868,0.000000
1994-10-05,287.861145,302.573212,0.000000
1994-10-06,288.733490,302.460144,4.127568
1994-10-07,280.831116,295.275604,16.673162
1994-10-08,285.460907,291.280609,0.938220
1994-10-09,281.970490,296.400513,0.000000
1994-10-10,285.754395,300.731262,0.000000
1994-10-11,284.341888,301.159119,0.000000
1994-10-12,284.027405,302.338837,0.000000
1994-10-13,284.552063,305.324310,0.000000
1994-10-14,286.455566,306.193451,0.000000
1994-10-15,287.747528,306.111969,0.000000
1994-10-16,286.988922,304.745605,0.000000
1994-10-17,288.079620,304.445404,0.675695
1994-10-18,286.137390,294.456848,0.000000
1994-10-19,279.992981,296.913788,0.000000
1994-10-20,284.983124,300.638092,0.000000
1994-10-21,287.433044,302.627502,0.000000
1994-10-22,289.046387,302.041382,2.454537
1994-10-23,289.340454,298.467651,7.228138
1994-10-24,290.630157,297.308868,5.824965
1994-10-25,291.214447,298.572510,2.391073
1994-10-26,291.453918,298.227509,0.000000
1994-10-27,280.462708,294.119019,0.000000
1994-10-28,276.109894,296.728973,0.000000
1994-10-29,276.849854,299.134644,0.000000
1994-10-30,286.519806,300.344757,0.000000
1994-10-31,291.794556,301.000824,0.000000
1994-11-01,291.637665,300.568481,3.449516
1994-11-02,285.698761,295.342377,0.785971
1994-11-03,285.921753,291.580597,32.401188
1994-11-04,285.972504,290.176666,5.905128
1994-11-05,287.303253,289.260345,1.656974
1994-11-06,285.944855,297.381409,29.378872
1994-11-07,282.325836,289.097931,33.943802
1994-11-08,282.844208,290.187622,7.354236
1994-11-09,281.032288,282.237152,0.000000
1994-11-10,282.791229,284.327850,0.000000
1994-11-11,283.014832,289.731598,0.000000
1994-11-12,285.050049,290.800903,0.000000
1994-11-13,284.225891,293.250031,0.000000
1994-11-14,285.240753,294.295685,0.000000
1994-11-15,282.708282,292.977020,0.000000
1994-11-16,280.925690,287.366974,0.000000
1994-11-17,283.896484,290.032471,1.804300
1994-11-18,284.132477,293.372559,0.414794
1994-11-19,285.379669,291.508789,0.000000
1994-11-20,278.780396,287.585968,0.000000
1994-11-21,279.635193,291.745300,0.622244
1994-11-22,286.668488,292.259827,8.368087
1994-11-23,284.978119,291.340057,33.737370
1994-11-24,284.051727,285.329559,1.680855
1994-11-25,280.354004,290.786804,0.000000
1994-11-26,281.955139,292.074280,0.000000
1994-11-27,277.347290,290.621582,0.000000
1994-11-28,277.164978,288.793304,0.000000
1994-11-29,283.822449,292.959717,0.284261
1994-11-30,288.952850,296.655701,0.000000
1994-12-01,279.800201,295.114716,2.191594
1994-12-02,271.046875,284.415405,0.000000
1994-12-03,275.506073,285.325226,0.000000
1994-12-04,281.197754,289.108917,1.752738
1994-12-05,276.223450,288.388153,1.650252
1994-12-06,276.372986,277.494202,1.452153
1994-12-07,275.194977,279.844116,0.000000
1994-12-08,277.071533,280.743591,0.000000
1994-12-09,274.329071,287.486816,0.000000
1994-12-10,276.540466,289.305878,0.304173
1994-12-11,281.505951,293.667175,2.009941
1994-12-12,284.351196,292.259521,3.224407
1994-12-13,274.362946,284.058197,0.000000
1994-12-14,278.937042,284.410645,0.000000
1994-12-15,272.499573,281.720886,0.000000
1994-12-16,278.516876,286.500336,1.367563
1994-12-17,284.510895,292.108276,7.308736
1994-12-18,282.801483,292.227448,6.235383
1994-12-19,287.322784,292.547333,3.174311
1994-12-20,278.322540,290.908112,0.000000
1994-12-21,277.045166,289.349701,0.000000
1994-12-22,286.065643,292.642487,1.272634
1994-12-23,274.903595,291.517670,0.000000
1994-12-24,276.412872,287.710632,1.271246
1994-12-25,278.720825,284.203003,5.346863
1994-12-26,274.068665,280.754120,0.000000
1994-12-27,278.992462,283.337616,0.000000
1994-12-28,273.374359,285.142914,0.000000
1994-12-29,273.262909,288.655060,0.000000
1994-12-30,275.622925,288.932526,0.000000
1994-12-31,278.503906,289.273621,0.000000
1995-01-01,283.923401,290.213745,1.464432
1995-01-02,282.041321,292.397614,0.000000
1995-01-03,281.063721,291.854645,0.000000
1995-01-04,275.430573,282.772491,0.000000
1995-01-05,269.274811,285.374054,0.000000
1995-01-06,271.121307,284.953979,0.000000
1995-01-07,276.461395,284.787598,8.627081
1995-01-08,279.187195,283.771637,10.078406
1995-01-09,275.944336,285.503876,0.000000
1995-01-10,277.357361,285.208710,0.000000
1995-01-11,279.440308,288.118439,0.367934
1995-01-12,276.184662,290.304688,0.000000
1995-01-13,278.126984,289.949738,0.000000
1995-01-14,277.634460,290.925507,0.000000
1995-01-15,276.805664,291.937683,0.000000
1995-01-16,278.892395,291.309662,1.634098
1995-01-17,279.537262,287.168488,33.285686
1995-01-18,280.490417,288.116913,18.817715
1995-01-19,286.366058,296.017853,7.664775
1995-01-20,282.407135,294.872986,0.000000
1995-01-21,278.250305,288.570862,0.000000
1995-01-22,281.020874,283.778503,5.228766
1995-01-23,275.602020,283.601166,40.055496
1995-01-24,281.412903,283.382324,3.623015
1995-01-25,282.280426,287.624084,6.485872
1995-01-26,283.520905,293.219727,10.935367
1995-01-27,283.782776,296.338013,0.000000
1995-01-28,273.854004,282.160645,0.000000
1995-01-29,272.297577,280.139557,0.000000
1995-01-30,273.949921,284.430695,0.000000
1995-01-31,274.378265,285.099426,0.000000
1995-02-01,277.817047,286.850708,0.000000
1995-02-02,277.476715,287.945862,0.000000
1995-02-03,276.722961,294.753174,0.000000
1995-02-04,277.632935,294.608002,0.000000
1995-02-05,275.827789,288.945465,0.000000
1995-02-06,276.036774,285.938263,0.000000
1995-02-07,277.351807,284.587341,0.000000
1995-02-08,283.608276,289.938110,1.374735
1995-02-09,285.317078,291.220978,6.681461
1995-02-10,283.269012,293.100525,2.127662
1995-02-11,273.643738,282.745239,0.000000
1995-02-12,275.868378,282.563782,0.000000
1995-02-13,278.485809,284.304413,0.000000
1995-02-14,281.003845,284.614807,0.528466
1995-02-15,280.505798,288.115082,9.073547
1995-02-16,283.594482,290.677795,30.375692
1995-02-17,281.988434,292.088867,25.186565
1995-02-18,283.731476,288.731812,2.699865
1995-02-19,281.037750,289.377899,0.000000
1995-02-20,280.884399,285.478912,0.000000
1995-02-21,281.012848,287.006226,6.338638
1995-02-22,280.250305,290.355621,15.212204
1995-02-23,283.704285,294.014160,8.002707
1995-02-24,288.220001,296.405975,13.294326
1995-02-25,284.466034,295.508270,3.183455
1995-02-26,278.396088,292.425354,0.000000
1995-02-27,277.830383,288.312897,0.000000
1995-02-28,282.958984,296.054321,0.402832
1995-03-01,285.905518,300.251251,0.000000
1995-03-02,279.766968,297.421844,0.000000
1995-03-03,274.316101,283.489960,0.000000
1995-03-04,280.531158,292.193420,0.000000
1995-03-05,287.879974,299.902588,0.000000
1995-03-06,286.552216,301.009155,0.000000
1995-03-07,284.316559,300.090240,0.000000
1995-03-08,283.819550,297.844757,0.000000
1995-03-09,278.149597,287.132141,0.000000
1995-03-10,284.490967,296.377441,0.000000
1995-03-11,291.279755,299.548950,0.000000
1995-03-12,283.242889,300.494995,0.000000
1995-03-13,286.507080,300.225708,0.000000
1995-03-14,274.229462,299.240173,0.000000
1995-03-15,271.084442,293.780304,0.000000
1995-03-16,280.900238,297.580261,0.000000
1995-03-17,286.871429,297.514404,0.000000
1995-03-18,285.180542,295.731964,0.000000
1995-03-19,283.412872,296.094757,0.000000
1995-03-20,286.446960,297.365967,0.000000
1995-03-21,289.103149,299.745087,0.000000
1995-03-22,290.513031,301.235352,2.135142
1995-03-23,287.831329,294.533020,0.000000
1995-03-24,287.870789,292.986420,1.167178
1995-03-25,286.202972,290.110168,0.000000
1995-03-26,281.431000,292.110474,0.000000
1995-03-27,278.847443,292.665253,0.000000
1995-03-28,280.372314,293.836029,0.000000
1995-03-29,281.898987,294.057434,0.000000
1995-03-30,285.689331,296.206238,0.000000
1995-03-31,287.714142,297.858978,0.000000
1995-04-01,290.412140,294.661133,0.000000
1995-04-02,289.970001,292.910950,1.354841
1995-04-03,289.132050,293.591064,4.799446
1995-04-04,285.906342,293.076019,1.332446
1995-04-05,284.496460,298.008850,0.000000
1995-04-06,285.046570,300.858673,0.000000
1995-04-07,283.405762,301.667114,0.000000
1995-04-08,282.726288,300.921295,0.000000
1995-04-09,283.042633,301.288940,0.000000
1995-04-10,291.398956,300.736908,0.000000
1995-04-11,291.904633,299.697571,1.098707
1995-04-12,287.846222,297.311523,0.396891
1995-04-13,287.402344,294.115570,0.000000
1995-04-14,287.312531,296.378235,0.000000
1995-04-15,288.870972,297.097656,0.000000
1995-04-16,292.093353,299.111237,6.504458
1995-04-17,285.978271,302.424500,0.000000
1995-04-18,284.590088,303.846558,0.000000
1995-04-19,287.369812,304.569489,0.000000
1995-04-20,290.840149,304.238892,0.000000
1995-04-21,291.618195,303.623047,2.040911
1995-04-22,291.993622,301.667755,1.321730
1995-04-23,290.092224,303.015869,0.000000
1995-04-24,290.255646,303.294067,0.000000
1995-04-25,291.976379,301.854645,0.000000
1995-04-26,291.941010,299.882385,5.996762
1995-04-27,288.999939,296.494751,27.044727
1995-04-28,290.881531,294.825714,1.316169
1995-04-29,283.915924,293.496063,0.000000
1995-04-30,283.992432,296.458649,0.000000
1995-05-01,286.836487,302.271881,0.000000
1995-05-02,289.014984,306.255646,0.000000
1995-05-03,292.219238,307.451324,0.000000
1995-05-04,292.339722,307.777649,0.000000
1995-05-05,293.506134,302.473389,0.666218
1995-05-06,291.733002,300.351227,0.292801
1995-05-07,293.023468,302.231873,0.000000
1995-05-08,292.928070,303.157043,0.000000
1995-05-09,292.399780,302.911682,0.681999
1995-05-10,291.066650,300.468781,3.089710
1995-05-11,289.908508,301.647217,0.000000
1995-05-12,291.767120,301.378601,0.911852
1995-05-13,291.212982,302.230164,0.422998
1995-05-14,291.399200,303.458923,0.000000
1995-05-15,291.771393,304.380737,0.000000
1995-05-16,293.036835,303.964600,1.142101
1995-05-17,288.419952,304.357147,0.000000
1995-05-18,288.649261,304.177887,0.000000
1995-05-19,291.829132,304.743378,0.000000
1995-05-20,293.320557,304.844574,0.533415
1995-05-21,292.866913,305.519592,0.624679
1995-05-22,294.702209,304.763397,15.780446
1995-05-23,295.118866,300.185303,31.592770
1995-05-24,291.587616,295.778107,49.881683
1995-05-25,290.917572,298.269135,6.191731
1995-05-26,290.416718,299.436096,1.567356
1995-05-27,290.279449,300.657471,0.000000
1995-05-28,291.731171,300.969940,8.616343
1995-05-29,291.701691,301.811188,13.584689
1995-05-30,290.643951,301.765961,0.000000
1995-05-31,292.671967,302.643890,0.419251
1995-06-01,291.306641,299.400299,0.000000
1995-06-02,286.933350,302.467926,0.000000
1995-06-03,288.270325,304.568695,0.675588
1995-06-04,290.201111,307.854309,0.000000
1995-06-05,294.603577,307.752991,0.000000
1995-06-06,295.889923,306.718445,1.691192
1995-06-07,295.619812,307.024567,0.000000
1995-06-08,295.711365,306.895233,0.000000
1995-06-09,294.967896,306.710236,0.554876
1995-06-10,294.447266,306.454163,0.440105
1995-06-11,294.840881,306.147522,0.000000
1995-06-12,295.430328,306.642548,0.000000
1995-06-13,295.692047,307.972626,0.000000
1995-06-14,296.273956,308.800629,0.000000
1995-06-15,296.167511,309.514709,0.000000
1995-06-16,296.195251,310.442963,0.000000
1995-06-17,296.553223,310.555481,0.000000
1995-06-18,297.427063,311.193604,0.000000
1995-06-19,298.364380,311.883759,0.969886
1995-06-20,299.281311,312.055847,0.000000
1995-06-21,298.265625,311.066223,0.000000
1995-06-22,296.336426,310.545929,1.040134
1995-06-23,297.441895,310.208344,0.000000
1995-06-24,299.102325,309.683655,1.267817
1995-06-25,297.490906,309.921356,0.000000
1995-06-26,298.986511,310.937958,0.000000
1995-06-27,297.835571,310.963440,0.000000
1995-06-28,298.636139,311.050720,0.000000
1995-06-29,299.445221,310.390961,0.000000
1995-06-30,298.855133,311.066681,0.000000
1995-07-01,298.141113,311.067139,0.000000
1995-07-02,296.700226,310.553497,0.000000
1995-07-03,297.550781,310.626465,0.000000
1995-07-04,297.155396,309.331757,0.734501
1995-07-05,296.325378,308.310394,0.000000
1995-07-06,296.817505,307.807098,0.309063
1995-07-07,297.822876,307.007141,0.000000
1995-07-08,295.836853,306.008698,0.988954
1995-07-09,295.458252,305.942108,2.832961
1995-07-10,295.797333,306.217072,0.000000
1995-07-11,296.315948,306.041260,0.000000
1995-07-12,296.074646,305.945312,0.617380
1995-07-13,297.203827,305.910095,0.000000
1995-07-14,297.030334,305.949982,0.000000
1995-07-15,296.494934,305.521454,0.000000
1995-07-16,296.424744,306.076904,0.000000
