#Variables:
#tasmin_CanESM2_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_rcp45(K),tasmax_CanESM2_rcp45(K),pr_CanESM2_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_rcp45(K),tasmax_CanESM2_rcp45(K),pr_CanESM2_rcp45(mm)
2088-09-27,291.948883,303.449982,0.314558
2088-09-28,292.092072,302.083405,5.226089
2088-09-29,290.565369,302.274078,5.193440
2088-09-30,290.956329,302.096222,7.406481
2088-10-01,293.055084,301.831360,6.953367
2088-10-02,289.005737,299.682220,26.212238
2088-10-03,293.730713,303.781281,9.870090
2088-10-04,289.249084,300.719147,73.412712
2088-10-05,288.928650,295.493073,23.004433
2088-10-06,291.958466,291.958466,6.891656
2088-10-07,291.089020,293.467102,1.595120
2088-10-08,286.408386,291.025299,0.000000
2088-10-09,286.271759,295.780304,11.632855
2088-10-10,287.120544,293.186768,31.558140
2088-10-11,287.186371,298.027344,14.528405
2088-10-12,289.113129,299.104645,0.000000
2088-10-13,288.273682,300.323914,0.000000
2088-10-14,289.011841,301.815460,0.000000
2088-10-15,287.336609,301.555450,0.000000
2088-10-16,286.444031,302.892914,0.000000
2088-10-17,285.089844,306.811462,0.000000
2088-10-18,284.482483,307.389954,0.000000
2088-10-19,289.448151,305.830109,0.000000
2088-10-20,292.786072,307.691803,0.000000
2088-10-21,295.824310,305.286621,1.736018
2088-10-22,289.986206,300.444122,38.221497
2088-10-23,281.665009,294.331573,0.000000
2088-10-24,281.513611,294.405029,0.000000
2088-10-25,284.223022,294.583466,0.000000
2088-10-26,291.044586,294.388092,0.658754
2088-10-27,291.072266,295.148499,11.247067
2088-10-28,293.172852,300.207245,6.809775
2088-10-29,289.528870,296.329132,6.617389
2088-10-30,294.385590,303.964844,24.122702
2088-10-31,288.234528,296.419830,10.072945
2088-11-01,290.806458,302.118439,2.171196
2088-11-02,293.104675,301.644257,0.626434
2088-11-03,287.384491,298.721893,4.413453
2088-11-04,280.909943,290.465393,0.000000
2088-11-05,276.666962,293.496704,0.000000
2088-11-06,285.008331,292.383606,0.339146
2088-11-07,288.608002,300.336975,0.586136
2088-11-08,281.960510,293.792053,0.000000
2088-11-09,281.829926,292.601776,0.000000
2088-11-10,288.633972,300.603638,0.000000
2088-11-11,290.485565,298.409424,0.000000
2088-11-12,281.760803,294.496918,0.000000
2088-11-13,280.648804,294.915710,0.000000
2088-11-14,282.127380,296.532532,0.000000
2088-11-15,285.247101,294.814697,0.000000
2088-11-16,293.073120,302.822876,1.821800
2088-11-17,288.057556,299.475220,0.000000
2088-11-18,284.156952,295.482300,0.000000
2088-11-19,287.369843,295.434662,4.484559
2088-11-20,290.122040,301.153717,2.073126
2088-11-21,286.642181,295.106476,0.000000
2088-11-22,283.658417,297.370667,0.000000
2088-11-23,290.868896,303.718933,0.540792
2088-11-24,290.277740,300.596802,0.000000
2088-11-25,284.601135,292.269196,0.000000
2088-11-26,291.703400,295.436646,0.000000
2088-11-27,282.333160,293.654205,0.000000
2088-11-28,279.352264,297.153076,0.000000
2088-11-29,283.791138,292.870911,0.000000
2088-11-30,287.736755,302.988220,0.000000
2088-12-01,290.406128,300.418976,0.000000
2088-12-02,281.902649,293.841553,0.000000
2088-12-03,286.848907,293.198242,0.287693
2088-12-04,290.830658,298.305634,0.655748
2088-12-05,291.811676,297.325806,0.577365
2088-12-06,291.692078,301.239655,0.000000
2088-12-07,288.570129,298.135651,0.000000
2088-12-08,290.716156,301.857941,6.810951
2088-12-09,286.013458,296.573486,0.000000
2088-12-10,284.573547,296.815643,0.000000
2088-12-11,282.910736,293.549011,0.000000
2088-12-12,278.370667,286.485046,5.193603
2088-12-13,273.615387,283.970367,3.462203
2088-12-14,268.221344,286.631989,0.000000
2088-12-15,268.936554,288.579315,0.000000
2088-12-16,276.747559,291.179535,0.000000
2088-12-17,283.427704,298.975647,0.000000
2088-12-18,281.360077,301.637573,0.000000
2088-12-19,281.900055,302.952179,0.000000
2088-12-20,282.114563,303.658905,0.000000
2088-12-21,284.970184,302.557678,0.000000
2088-12-22,285.173157,300.173248,0.000000
2088-12-23,281.577820,297.865173,0.000000
2088-12-24,288.082886,301.518158,0.000000
2088-12-25,285.172394,297.695801,0.000000
2088-12-26,280.850494,293.138489,0.285715
2088-12-27,273.501465,290.408997,0.000000
2088-12-28,277.343658,293.438568,0.000000
2088-12-29,282.505951,291.591492,0.000000
2088-12-30,272.444061,288.331238,0.000000
2088-12-31,272.585938,290.386200,0.000000
2089-01-01,276.929321,288.820953,0.000000
2089-01-02,277.701416,285.859192,0.000000
2089-01-03,274.755707,283.763947,0.000000
2089-01-04,272.320770,285.438782,0.000000
2089-01-05,273.490265,288.895935,0.000000
2089-01-06,270.647369,289.649078,0.000000
2089-01-07,271.666412,284.745483,8.651371
2089-01-08,270.786896,279.774872,2.028081
2089-01-09,272.334503,286.611237,0.000000
2089-01-10,268.690338,287.304535,0.000000
2089-01-11,277.360840,293.742035,0.571081
2089-01-12,278.590851,287.823578,0.000000
2089-01-13,276.988159,286.063843,0.000000
2089-01-14,275.488892,287.308960,0.000000
2089-01-15,270.432007,290.495972,0.000000
2089-01-16,273.666321,290.241943,0.000000
2089-01-17,278.544342,285.833069,6.132986
2089-01-18,284.795959,290.604614,10.313021
2089-01-19,283.990295,296.601746,7.070957
2089-01-20,279.962097,293.312042,0.000000
2089-01-21,277.543823,285.842834,0.000000
2089-01-22,275.213776,287.150391,0.000000
2089-01-23,275.159729,287.687012,0.000000
2089-01-24,277.240143,296.057312,0.000000
2089-01-25,284.023102,293.363495,0.459732
2089-01-26,276.611328,292.326508,0.000000
2089-01-27,281.919891,289.606964,4.674593
2089-01-28,276.770935,288.181396,5.780492
2089-01-29,278.851227,289.306702,0.000000
2089-01-30,280.760345,297.103882,0.000000
2089-01-31,273.447662,297.006104,0.000000
2089-02-01,279.548706,299.753265,0.000000
2089-02-02,284.161926,300.391785,0.000000
2089-02-03,283.041565,300.963287,0.000000
2089-02-04,280.750366,300.631226,0.000000
2089-02-05,281.516510,296.312012,0.000000
2089-02-06,276.465088,296.269287,0.000000
2089-02-07,280.924133,289.837524,0.000000
2089-02-08,279.310699,296.002228,0.000000
2089-02-09,280.277496,299.605835,0.000000
2089-02-10,278.848083,301.366089,0.000000
2089-02-11,283.118652,301.612671,0.000000
2089-02-12,287.718201,302.404602,0.000000
2089-02-13,283.289032,298.576508,0.000000
2089-02-14,273.228485,300.403900,0.000000
2089-02-15,281.445160,300.827332,0.000000
2089-02-16,279.248657,303.168732,0.000000
2089-02-17,285.423676,308.223633,0.000000
2089-02-18,284.150543,301.806824,0.000000
2089-02-19,274.993469,301.107758,0.000000
2089-02-20,284.635468,305.601440,0.000000
2089-02-21,287.542084,308.226349,0.000000
2089-02-22,288.209351,304.031342,0.000000
2089-02-23,289.448639,300.139832,1.237771
2089-02-24,290.218414,297.614716,12.322840
2089-02-25,288.608582,297.675018,6.430487
2089-02-26,281.769257,294.253021,0.000000
2089-02-27,282.247406,296.774506,0.000000
2089-02-28,283.430542,299.927887,0.000000
2089-03-01,282.840759,299.088257,0.000000
2089-03-02,282.099670,297.492126,0.000000
2089-03-03,280.258545,300.592529,0.000000
2089-03-04,284.577148,296.304657,0.000000
2089-03-05,289.939087,298.229828,35.970840
2089-03-06,282.644714,295.474274,1.200343
2089-03-07,281.659729,294.323883,1.073800
2089-03-08,284.365448,289.623474,0.000000
2089-03-09,285.647491,296.368195,0.000000
2089-03-10,286.557587,300.531738,0.000000
2089-03-11,288.238770,304.625092,0.000000
2089-03-12,288.573639,305.521179,0.000000
2089-03-13,287.416382,304.354248,0.000000
2089-03-14,289.056244,299.780334,5.955317
2089-03-15,290.262085,303.685730,1.429189
2089-03-16,284.990051,303.316864,0.000000
2089-03-17,282.556915,295.497620,0.000000
2089-03-18,278.862701,294.609131,0.000000
2089-03-19,283.139648,293.891815,0.000000
2089-03-20,284.288208,293.161957,0.000000
2089-03-21,289.972656,302.266693,0.000000
2089-03-22,291.708496,302.336884,3.506352
2089-03-23,287.527374,297.063202,3.250526
2089-03-24,281.651489,294.292358,0.000000
2089-03-25,281.356812,296.179565,0.000000
2089-03-26,282.970551,297.511536,0.000000
2089-03-27,287.805817,302.787170,0.000000
2089-03-28,283.444275,303.553162,0.000000
2089-03-29,285.776154,301.200470,0.000000
2089-03-30,285.506256,304.092285,0.000000
2089-03-31,287.786621,303.130127,0.000000
2089-04-01,289.001953,305.658936,0.689621
2089-04-02,288.584900,300.960510,0.282257
2089-04-03,288.116119,296.945099,0.000000
2089-04-04,289.862793,297.235657,0.339652
2089-04-05,292.344696,303.610260,0.957870
2089-04-06,291.072876,301.082886,0.000000
2089-04-07,289.298187,302.152710,3.712924
2089-04-08,287.626129,303.153046,0.000000
2089-04-09,289.265289,303.896545,0.000000
2089-04-10,291.809631,306.232208,0.671425
2089-04-11,288.584045,305.899872,0.000000
2089-04-12,291.238129,303.149841,0.000000
2089-04-13,291.104126,306.930847,1.501113
2089-04-14,290.117188,309.784821,0.000000
2089-04-15,293.773590,308.385712,0.000000
2089-04-16,287.065765,310.952454,0.000000
2089-04-17,291.408905,312.594421,0.000000
2089-04-18,296.987091,311.990326,0.300882
2089-04-19,293.711334,309.478851,0.000000
2089-04-20,290.776489,308.171692,0.286681
2089-04-21,289.749023,312.220917,0.000000
2089-04-22,297.318909,306.277802,2.907299
2089-04-23,295.339294,303.884857,15.427497
2089-04-24,296.492645,303.891205,0.000000
2089-04-25,296.544922,300.728668,1.003959
2089-04-26,296.235748,303.714966,0.000000
2089-04-27,295.660828,303.989166,2.384566
2089-04-28,288.054138,305.276978,3.274511
2089-04-29,288.318207,310.098999,0.000000
2089-04-30,286.889526,308.165405,0.000000
2089-05-01,292.152130,302.708008,0.000000
2089-05-02,290.538818,304.542206,0.353909
2089-05-03,292.198029,304.911346,0.810797
2089-05-04,295.124268,307.836121,8.220873
2089-05-05,297.042816,309.875031,0.000000
2089-05-06,295.962189,308.135223,0.000000
2089-05-07,295.870697,305.546173,0.000000
2089-05-08,296.516388,307.978973,0.000000
2089-05-09,296.967987,307.281952,0.000000
2089-05-10,296.938446,307.960297,0.000000
2089-05-11,298.638611,310.102203,0.000000
2089-05-12,299.039795,310.967407,0.000000
2089-05-13,299.627380,309.936737,0.635603
2089-05-14,296.723724,308.615173,12.994027
2089-05-15,300.100891,306.080231,0.622656
2089-05-16,297.732910,308.645691,0.000000
2089-05-17,297.325287,307.382385,0.000000
2089-05-18,297.413147,309.647034,0.000000
2089-05-19,297.530212,307.232727,0.000000
2089-05-20,296.858398,308.416901,0.000000
2089-05-21,296.833527,309.022369,0.000000
2089-05-22,297.653320,307.373535,0.000000
2089-05-23,297.182159,308.196350,0.000000
2089-05-24,299.833771,310.988373,0.000000
2089-05-25,300.607361,308.560394,1.131181
2089-05-26,298.954132,309.499023,4.165629
2089-05-27,298.979126,310.964203,1.308593
2089-05-28,298.049042,309.025726,0.000000
2089-05-29,297.230927,309.408966,0.892655
2089-05-30,298.209839,309.992950,0.000000
2089-05-31,297.558075,308.810547,0.000000
2089-06-01,297.469513,310.142151,0.000000
2089-06-02,299.794220,309.264069,20.111988
2089-06-03,299.774109,307.289795,24.397297
2089-06-04,297.402374,307.101776,0.000000
2089-06-05,296.987488,307.538330,0.300096
2089-06-06,297.399200,309.441345,0.323680
2089-06-07,298.447998,310.183380,0.000000
2089-06-08,298.538177,311.865417,0.420264
2089-06-09,298.646820,311.460327,0.890815
2089-06-10,298.624939,312.349365,1.945593
2089-06-11,299.194061,308.918274,21.779278
2089-06-12,299.498016,307.728363,11.646427
2089-06-13,297.362427,304.762909,10.502234
2089-06-14,297.067963,306.489624,6.480393
2089-06-15,296.260559,304.497284,48.573090
2089-06-16,296.159821,304.698425,33.091980
2089-06-17,296.568817,303.375641,7.202917
2089-06-18,295.981750,303.814514,49.172234
2089-06-19,294.250000,303.946228,18.252981
2089-06-20,296.999420,301.539764,14.032666
2089-06-21,297.248962,300.853546,12.979558
2089-06-22,296.335419,302.448547,9.968466
2089-06-23,295.478455,303.887482,0.655688
2089-06-24,296.898834,302.834229,1.512842
2089-06-25,297.759277,303.447723,6.173766
2089-06-26,297.155090,304.357788,50.165359
2089-06-27,297.172424,304.585236,38.759666
2089-06-28,297.273376,302.014099,14.711379
2089-06-29,297.597900,304.069183,15.533684
2089-06-30,297.956757,306.278473,6.272116
2089-07-01,297.751678,307.225250,2.619947
2089-07-02,298.108612,307.739014,0.000000
2089-07-03,297.744232,309.011261,0.000000
2089-07-04,298.035370,309.388855,1.551797
2089-07-05,297.727020,309.062042,0.323048
2089-07-06,297.219513,309.251099,0.000000
2089-07-07,297.595032,309.805023,0.000000
2089-07-08,299.127411,309.467102,1.790175
2089-07-09,299.530182,310.077271,0.000000
2089-07-10,301.411133,310.814117,15.668921
2089-07-11,298.225159,308.439270,7.964334
2089-07-12,299.520264,308.569183,1.290744
2089-07-13,299.902496,308.948730,0.000000
2089-07-14,300.012726,309.792206,0.000000
2089-07-15,299.935089,311.306152,0.000000
2089-07-16,300.583893,312.228821,0.000000
2089-07-17,300.908569,311.967468,0.000000
2089-07-18,301.460693,310.936981,0.000000
2089-07-19,300.471863,311.342072,0.000000
2089-07-20,301.209473,312.857056,0.000000
2089-07-21,301.173920,313.782562,0.000000
2089-07-22,300.700348,313.177002,0.000000
2089-07-23,299.635773,312.866364,0.000000
2089-07-24,300.767578,314.022766,0.000000
2089-07-25,301.012360,313.108795,0.000000
2089-07-26,300.944122,312.004669,0.000000
2089-07-27,300.523987,311.883240,0.000000
2089-07-28,300.756683,312.911682,0.000000
2089-07-29,301.042480,313.311646,0.000000
2089-07-30,300.445587,313.729523,0.000000
2089-07-31,300.911987,313.953979,0.000000
2089-08-01,300.957520,314.306519,0.000000
2089-08-02,301.037354,314.196777,0.000000
2089-08-03,299.826019,313.590118,0.000000
2089-08-04,300.836212,311.477814,0.000000
2089-08-05,300.986786,312.928467,0.800034
2089-08-06,300.470062,312.011780,0.000000
2089-08-07,300.004883,311.214844,0.892861
2089-08-08,299.893585,311.956207,0.000000
2089-08-09,300.571655,314.539520,2.623480
2089-08-10,301.272644,314.394501,0.814620
2089-08-11,302.741608,314.406281,0.389827
2089-08-12,300.458252,313.597931,0.000000
2089-08-13,300.201172,314.085907,0.000000
2089-08-14,302.296906,314.271759,0.000000
2089-08-15,302.026123,314.749054,0.000000
2089-08-16,302.138550,315.115845,6.331693
2089-08-17,302.354095,315.475464,0.000000
2089-08-18,302.763123,314.049591,0.000000
2089-08-19,300.926392,315.847198,0.000000
2089-08-20,302.901978,314.257568,0.000000
2089-08-21,301.540955,313.486053,0.635032
2089-08-22,301.094879,313.054108,0.678933
2089-08-23,301.473602,312.949524,0.649117
2089-08-24,300.987579,312.161377,0.000000
2089-08-25,301.613037,311.949982,0.000000
2089-08-26,300.946503,312.163788,0.000000
2089-08-27,300.305389,310.258453,3.594795
2089-08-28,297.844177,305.378876,7.463786
2089-08-29,296.725586,302.552887,19.530680
2089-08-30,298.355927,306.528046,0.000000
2089-08-31,298.674957,306.263641,0.000000
2089-09-01,298.812531,307.526520,0.856785
2089-09-02,298.471466,308.485748,2.431803
2089-09-03,297.961273,309.269043,1.509607
2089-09-04,298.640289,309.374725,4.115438
2089-09-05,298.606842,309.611359,7.894523
2089-09-06,298.388123,308.261780,4.294535
2089-09-07,297.895020,307.620972,28.635059
2089-09-08,296.189789,306.618774,26.205166
2089-09-09,298.139679,306.340942,18.714697
2089-09-10,298.073181,302.811371,14.179702
2089-09-11,297.385040,304.050995,3.754372
2089-09-12,294.795959,300.674194,36.374519
2089-09-13,297.021271,303.352509,4.644526
2089-09-14,296.192169,301.108734,9.934959
2089-09-15,295.425812,303.244720,9.061705
2089-09-16,295.246552,303.825684,3.013926
2089-09-17,294.731506,302.122437,0.293040
2089-09-18,291.794342,305.650879,0.000000
2089-09-19,287.379547,307.761139,0.000000
2089-09-20,290.114929,309.270569,0.000000
2089-09-21,293.364258,309.998993,0.000000
2089-09-22,290.014893,309.519043,0.000000
2089-09-23,289.925293,310.679657,0.000000
2089-09-24,292.004974,309.061340,0.000000
2089-09-25,296.753876,307.785248,0.000000
2089-09-26,291.216217,307.732941,1.060796
2089-09-27,293.441803,307.183441,0.309470
2089-09-28,293.958313,306.739349,2.981280
2089-09-29,295.440613,305.690826,0.000000
2089-09-30,293.025024,307.244354,0.000000
2089-10-01,290.545258,308.094482,0.000000
2089-10-02,295.700745,304.880219,3.506561
2089-10-03,296.803314,303.704437,15.319936
2089-10-04,295.595612,300.936951,9.575629
2089-10-05,295.936249,300.812286,7.058918
2089-10-06,295.749481,303.290894,16.035259
2089-10-07,296.178131,305.183441,27.398264
2089-10-08,297.336273,303.754822,29.257349
2089-10-09,295.874329,304.128906,9.016394
2089-10-10,294.058929,299.743927,2.730450
2089-10-11,289.187225,297.480255,0.000000
2089-10-12,287.707275,300.640594,0.000000
2089-10-13,288.773407,303.788971,0.000000
2089-10-14,289.324310,306.058807,0.000000
2089-10-15,289.501740,306.939728,0.000000
2089-10-16,294.571167,303.878662,0.000000
2089-10-17,291.135468,306.827148,0.000000
2089-10-18,292.609863,307.436829,0.000000
2089-10-19,295.065155,308.180786,0.286897
2089-10-20,293.879150,303.734955,0.000000
2089-10-21,292.146484,305.895569,0.000000
2089-10-22,294.581848,306.835175,0.000000
2089-10-23,295.831665,308.247375,0.000000
2089-10-24,295.499481,302.959961,0.303800
2089-10-25,291.040894,303.317596,0.000000
2089-10-26,294.131287,304.319733,11.411396
2089-10-27,291.138428,301.703033,0.000000
2089-10-28,293.484802,303.314362,0.000000
2089-10-29,291.339233,306.098694,0.570237
2089-10-30,291.606964,306.668823,0.000000
2089-10-31,292.282837,302.562683,0.000000
2089-11-01,291.247345,305.043213,0.000000
2089-11-02,291.529480,307.374878,0.000000
2089-11-03,291.372803,304.797089,0.000000
2089-11-04,290.599579,303.444519,0.000000
2089-11-05,289.958740,303.864777,0.000000
2089-11-06,287.792908,304.533813,0.000000
2089-11-07,288.436218,306.265198,0.000000
2089-11-08,289.890228,304.139709,0.000000
2089-11-09,282.453674,296.527039,0.000000
2089-11-10,282.518860,292.648926,0.000000
2089-11-11,285.138397,295.106415,0.000000
2089-11-12,287.557678,302.179596,3.736340
2089-11-13,291.254486,298.406372,1.863764
2089-11-14,290.511658,298.980225,0.898282
2089-11-15,283.214355,297.387207,0.000000
2089-11-16,280.805359,299.949158,0.000000
2089-11-17,280.685638,301.427826,0.000000
2089-11-18,280.171143,301.364655,0.000000
2089-11-19,287.070068,297.729492,0.000000
2089-11-20,282.647064,298.770905,0.000000
2089-11-21,290.360779,296.883179,3.627572
2089-11-22,280.118591,292.968689,8.388922
2089-11-23,273.055237,289.743317,0.000000
2089-11-24,274.903564,289.815582,0.000000
2089-11-25,277.995087,292.928406,0.000000
2089-11-26,289.230377,297.281799,0.000000
2089-11-27,287.678223,296.523743,3.502999
2089-11-28,282.729980,293.377136,0.000000
2089-11-29,277.128265,291.470428,0.791089
2089-11-30,278.888733,297.272278,0.000000
2089-12-01,281.296326,299.000366,0.000000
2089-12-02,287.138672,304.686554,0.000000
2089-12-03,281.602081,298.886749,0.000000
2089-12-04,282.541138,295.435822,0.000000
2089-12-05,290.148102,298.838928,4.360566
2089-12-06,281.432770,300.427460,0.000000
2089-12-07,287.560028,299.914459,0.000000
2089-12-08,280.695129,294.131104,0.000000
2089-12-09,276.310455,291.296539,0.000000
2089-12-10,273.733459,292.315948,0.000000
2089-12-11,276.724487,293.530823,0.000000
2089-12-12,281.757507,289.888824,2.161303
2089-12-13,279.223999,285.388214,2.072036
2089-12-14,279.990082,290.192627,7.673443
2089-12-15,275.601410,290.984222,0.000000
2089-12-16,278.576904,294.892242,0.000000
2089-12-17,278.117523,293.535278,0.000000
2089-12-18,274.292786,287.926849,0.000000
2089-12-19,270.128265,288.462463,0.000000
2089-12-20,274.117706,293.693909,0.000000
2089-12-21,278.301208,298.828705,0.000000
2089-12-22,287.457611,301.677429,0.000000
2089-12-23,284.952179,300.805115,0.000000
2089-12-24,284.774994,296.739166,0.448252
2089-12-25,281.640594,291.319214,0.000000
2089-12-26,273.694427,294.016266,0.000000
2089-12-27,277.923035,295.594116,0.000000
2089-12-28,280.572052,291.218750,0.000000
2089-12-29,272.327454,292.180084,0.000000
2089-12-30,279.159454,296.878662,0.000000
2089-12-31,287.576050,301.975891,0.000000
2090-01-01,289.918640,304.666901,0.000000
2090-01-02,281.966583,298.485474,0.000000
2090-01-03,280.048004,301.183380,0.000000
2090-01-04,282.101593,302.835999,0.000000
2090-01-05,284.393738,303.030029,0.000000
2090-01-06,287.919556,304.582703,0.000000
2090-01-07,287.288544,302.533752,0.000000
2090-01-08,287.552399,299.715057,0.643365
2090-01-09,278.298279,296.232239,0.000000
2090-01-10,278.297424,298.325195,0.000000
2090-01-11,286.561920,294.618256,1.522640
2090-01-12,287.690979,297.409149,0.456450
2090-01-13,274.341553,290.418243,0.000000
2090-01-14,273.643066,286.862976,0.000000
2090-01-15,271.590179,287.977356,0.000000
2090-01-16,278.435486,292.527405,0.771649
2090-01-17,278.856628,298.482819,0.618609
2090-01-18,273.727325,300.599945,0.000000
2090-01-19,281.871613,295.659668,0.000000
2090-01-20,275.417816,289.957458,0.000000
2090-01-21,284.572327,302.131012,0.000000
2090-01-22,281.646973,298.306854,0.000000
2090-01-23,276.633026,293.202057,0.000000
2090-01-24,274.002808,287.720306,0.000000
2090-01-25,268.211090,288.512238,0.000000
2090-01-26,268.564636,292.544312,0.000000
2090-01-27,275.227142,297.346680,0.000000
2090-01-28,278.102295,289.956635,0.000000
2090-01-29,278.079163,289.330902,7.458607
2090-01-30,275.219940,289.309570,4.590391
2090-01-31,268.702759,289.708069,0.000000
2090-02-01,275.180969,291.479340,0.000000
2090-02-02,283.785217,295.818207,0.000000
2090-02-03,289.591400,300.811523,0.000000
2090-02-04,280.256226,296.523071,0.461362
2090-02-05,275.018463,293.985260,0.000000
2090-02-06,276.515564,295.691833,0.000000
2090-02-07,284.360443,293.642120,0.000000
2090-02-08,281.105774,292.355499,2.028589
2090-02-09,273.643280,282.754333,0.000000
2090-02-10,275.154694,280.725677,0.000000
2090-02-11,281.878082,286.997345,16.757479
2090-02-12,275.098022,283.403656,2.849581
2090-02-13,276.531708,295.566071,0.000000
2090-02-14,279.679749,297.308441,0.000000
2090-02-15,286.988953,293.487640,6.544408
2090-02-16,289.858032,295.396271,5.910193
2090-02-17,281.159027,297.145538,0.000000
2090-02-18,280.343201,295.451172,0.000000
2090-02-19,277.709900,296.347839,0.000000
2090-02-20,281.555542,297.790314,0.000000
2090-02-21,284.760223,296.402496,0.000000
2090-02-22,285.644318,294.259949,0.000000
2090-02-23,286.768188,297.371613,0.000000
2090-02-24,288.164612,298.941376,0.000000
2090-02-25,287.016968,297.827179,0.000000
2090-02-26,289.300262,303.865326,0.000000
2090-02-27,281.803802,299.104034,0.000000
2090-02-28,277.046600,291.657776,0.000000
2090-03-01,274.520782,294.022980,0.000000
2090-03-02,271.002960,298.072479,0.000000
2090-03-03,279.242737,304.747345,0.000000
2090-03-04,282.176941,306.393372,0.000000
2090-03-05,286.234222,306.374634,0.000000
2090-03-06,286.156403,304.357239,0.305366
2090-03-07,289.456818,300.693237,0.000000
2090-03-08,290.215546,298.959167,1.843270
2090-03-09,290.960419,308.165192,0.588956
2090-03-10,281.541809,302.637634,0.000000
2090-03-11,275.003815,297.199036,0.000000
2090-03-12,277.081451,302.982788,0.000000
2090-03-13,282.528168,305.955658,0.000000
2090-03-14,285.997620,305.165588,0.000000
2090-03-15,286.629639,303.211609,0.000000
2090-03-16,290.008850,306.421967,0.000000
2090-03-17,292.060730,304.691162,0.000000
2090-03-18,292.016937,307.374451,0.000000
2090-03-19,292.099823,305.912994,13.841835
2090-03-20,286.516510,295.360870,15.115055
2090-03-21,282.170135,303.719391,0.000000
2090-03-22,287.910522,307.927948,0.000000
2090-03-23,288.415741,304.723755,0.000000
2090-03-24,290.994537,298.599152,0.000000
2090-03-25,291.387970,303.925079,0.000000
2090-03-26,291.410065,307.762482,0.000000
2090-03-27,291.444824,305.751282,0.000000
2090-03-28,286.007080,305.906494,0.000000
2090-03-29,290.668121,304.116608,0.000000
2090-03-30,292.252747,303.612793,0.000000
2090-03-31,286.982025,298.173950,0.000000
2090-04-01,282.319824,296.527008,0.000000
2090-04-02,284.927429,299.982697,0.000000
2090-04-03,287.768311,296.580505,16.447773
2090-04-04,288.714447,297.656952,12.160328
2090-04-05,287.788452,295.878845,0.000000
2090-04-06,289.793396,294.776978,0.000000
2090-04-07,290.638153,299.379364,0.000000
2090-04-08,292.908508,302.055328,1.184334
2090-04-09,294.673218,298.682892,0.000000
2090-04-10,294.430298,303.274353,0.000000
2090-04-11,294.862793,306.915161,0.000000
2090-04-12,295.598175,308.035645,0.000000
2090-04-13,290.616119,305.915070,0.000000
2090-04-14,286.206726,308.132111,0.000000
2090-04-15,290.799133,307.400391,0.390697
2090-04-16,291.048004,303.483826,0.299882
2090-04-17,289.963623,302.641632,0.000000
2090-04-18,292.826630,305.137909,0.000000
2090-04-19,293.313416,309.558197,0.000000
2090-04-20,291.454315,305.459961,0.000000
2090-04-21,287.351257,295.681000,11.006885
2090-04-22,283.581665,288.552094,0.000000
2090-04-23,284.941986,301.060089,0.000000
2090-04-24,288.468811,304.596954,0.000000
2090-04-25,290.810089,303.639191,0.000000
2090-04-26,292.829254,302.034912,0.000000
2090-04-27,293.760834,301.350616,0.000000
2090-04-28,293.485107,305.920105,0.000000
2090-04-29,292.249786,307.106384,0.000000
2090-04-30,292.287323,307.030243,0.000000
2090-05-01,293.362793,309.516357,0.000000
2090-05-02,296.406738,309.205322,0.000000
2090-05-03,291.643188,309.878876,8.187140
2090-05-04,293.994507,305.170380,0.000000
2090-05-05,290.799805,305.119110,0.000000
2090-05-06,291.530884,308.166718,0.000000
2090-05-07,294.088531,309.643707,0.000000
2090-05-08,293.139435,307.601654,0.000000
2090-05-09,293.392303,308.515961,0.000000
2090-05-10,294.338745,310.305023,0.000000
2090-05-11,294.433868,305.403015,0.000000
2090-05-12,291.639465,310.207123,0.000000
2090-05-13,296.906403,309.988434,2.546562
2090-05-14,295.359680,308.129608,0.000000
2090-05-15,292.963959,308.309967,0.000000
2090-05-16,292.412201,308.424561,0.000000
2090-05-17,293.474915,310.454498,0.000000
2090-05-18,297.273895,313.383331,0.000000
2090-05-19,300.820831,313.420441,0.000000
2090-05-20,297.916351,308.042786,0.000000
2090-05-21,293.636566,308.046112,0.000000
2090-05-22,290.187134,310.259216,0.000000
2090-05-23,296.239960,309.650879,0.000000
2090-05-24,294.066650,308.001068,0.000000
2090-05-25,291.443146,305.593658,0.000000
2090-05-26,294.702423,308.781372,1.193553
2090-05-27,297.905792,309.390198,11.671122
2090-05-28,298.354401,304.786346,0.000000
2090-05-29,297.999695,308.791840,1.670094
2090-05-30,297.791748,309.023834,0.000000
2090-05-31,297.791107,310.098450,0.000000
2090-06-01,299.034424,313.079651,0.000000
2090-06-02,298.973419,309.247620,6.622900
