#Variables:,
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp45(K)",
12/7/2070,301.79303
12/8/2070,302.696198
12/9/2070,297.62616
12/10/2070,297.306793
12/11/2070,301.497742
12/12/2070,301.076324
12/13/2070,298.91568
12/14/2070,299.815613
12/15/2070,295.389008
12/16/2070,296.191559
12/17/2070,301.455261
12/18/2070,296.604248
12/19/2070,292.979858
12/20/2070,301.122131
12/21/2070,292.967072
12/22/2070,298.588806
12/23/2070,290.787811
12/24/2070,293.445435
12/25/2070,300.67804
12/26/2070,291.71933
12/27/2070,284.378815
12/28/2070,283.653442
12/29/2070,284.871735
12/30/2070,284.485992
12/31/2070,292.923737
1/1/2071,296.232697
1/2/2071,296.025238
1/3/2071,292.482361
1/4/2071,284.496185
1/5/2071,283.180908
1/6/2071,283.97644
1/7/2071,288.411987
1/8/2071,291.250671
1/9/2071,293.124847
1/10/2071,300.807556
1/11/2071,296.706146
1/12/2071,300.612335
1/13/2071,292.289459
1/14/2071,291.904633
1/15/2071,295.059814
1/16/2071,298.604462
1/17/2071,297.558563
1/18/2071,295.159943
1/19/2071,298.166595
1/20/2071,300.731049
1/21/2071,297.40033
1/22/2071,300.908905
1/23/2071,304.119171
1/24/2071,302.224091
1/25/2071,296.644867
1/26/2071,292.105896
1/27/2071,291.186829
1/28/2071,296.536285
1/29/2071,303.457031
1/30/2071,304.084747
1/31/2071,296.035614
2/1/2071,286.312012
2/2/2071,291.327698
2/3/2071,290.354675
2/4/2071,291.678284
2/5/2071,286.55426
2/6/2071,283.336487
2/7/2071,280.806854
2/8/2071,285.314056
2/9/2071,297.030487
2/10/2071,293.675629
2/11/2071,291.174225
2/12/2071,302.494446
2/13/2071,300.53717
2/14/2071,295.675842
2/15/2071,294.024994
2/16/2071,296.503021
2/17/2071,294.712067
2/18/2071,301.972076
2/19/2071,304.23761
2/20/2071,299.235138
2/21/2071,304.602234
2/22/2071,308.962708
2/23/2071,302.060944
2/24/2071,303.314148
2/25/2071,304.478119
2/26/2071,302.292389
2/27/2071,298.161285
2/28/2071,302.305847
3/1/2071,302.012848
3/2/2071,301.246002
3/3/2071,297.899506
3/4/2071,295.585358
3/5/2071,294.542786
3/6/2071,298.530243
3/7/2071,300.627563
3/8/2071,303.80603
3/9/2071,297.231323
3/10/2071,296.313751
3/11/2071,299.353241
3/12/2071,299.786194
3/13/2071,295.498291
3/14/2071,298.07135
3/15/2071,301.731964
3/16/2071,303.764679
3/17/2071,300.203156
3/18/2071,299.679382
3/19/2071,293.741211
3/20/2071,297.97995
3/21/2071,303.045532
3/22/2071,296.263123
3/23/2071,299.108307
3/24/2071,302.868317
3/25/2071,302.718414
3/26/2071,303.248199
3/27/2071,305.292389
3/28/2071,305.646362
3/29/2071,302.402069
3/30/2071,305.538574
3/31/2071,304.906586
4/1/2071,296.824738
4/2/2071,291.295898
4/3/2071,293.194092
4/4/2071,296.345703
4/5/2071,298.034363
4/6/2071,298.074768
4/7/2071,292.784241
4/8/2071,298.632507
4/9/2071,299.039276
4/10/2071,306.137146
4/11/2071,304.856232
4/12/2071,301.263702
4/13/2071,309.377716
4/14/2071,308.67868
4/15/2071,308.402832
4/16/2071,305.675293
4/17/2071,305.599731
4/18/2071,305.237244
4/19/2071,306.795227
4/20/2071,303.504425
4/21/2071,298.734772
4/22/2071,301.908997
4/23/2071,302.90155
4/24/2071,305.026947
4/25/2071,305.432678
4/26/2071,303.004272
4/27/2071,301.565033
4/28/2071,299.166016
4/29/2071,300.906555
4/30/2071,299.207672
5/1/2071,303.416656
5/2/2071,301.012939
5/3/2071,303.94458
5/4/2071,303.991943
5/5/2071,304.917664
5/6/2071,304.765991
5/7/2071,303.137878
5/8/2071,304.704468
5/9/2071,305.298828
5/10/2071,306.820099
5/11/2071,308.925201
5/12/2071,307.854584
5/13/2071,306.63382
5/14/2071,308.349304
5/15/2071,310.323303
5/16/2071,310.545654
5/17/2071,310.118683
5/18/2071,307.475739
5/19/2071,306.604492
5/20/2071,303.829926
5/21/2071,304.035675
5/22/2071,305.443512
5/23/2071,303.206329
5/24/2071,300.263184
5/25/2071,304.455872
5/26/2071,303.299561
5/27/2071,299.129852
5/28/2071,298.12265
5/29/2071,300.694336
5/30/2071,303.805542
5/31/2071,304.476624
6/1/2071,304.164124
6/2/2071,304.479279
6/3/2071,305.189301
6/4/2071,305.841339
6/5/2071,305.874512
6/6/2071,305.612457
6/7/2071,306.310516
6/8/2071,307.628571
6/9/2071,306.937042
6/10/2071,304.55368
6/11/2071,302.587982
6/12/2071,303.374573
6/13/2071,306.075775
6/14/2071,305.285278
6/15/2071,305.202637
6/16/2071,304.695038
6/17/2071,308.054321
6/18/2071,311.183899
6/19/2071,311.892548
6/20/2071,312.395782
6/21/2071,312.691376
6/22/2071,312.400513
6/23/2071,311.821198
6/24/2071,311.967804
6/25/2071,311.763794
6/26/2071,311.236969
6/27/2071,309.687408
6/28/2071,305.557159
6/29/2071,303.06955
6/30/2071,302.373108
7/1/2071,306.801178
7/2/2071,307.540344
7/3/2071,309.430542
7/4/2071,310.457245
7/5/2071,310.035156
7/6/2071,310.392761
7/7/2071,310.53833
7/8/2071,310.238953
7/9/2071,310.203674
7/10/2071,312.009857
7/11/2071,312.732086
7/12/2071,315.099915
7/13/2071,316.348541
7/14/2071,314.192841
7/15/2071,310.254883
7/16/2071,307.55368
7/17/2071,304.544861
7/18/2071,304.740997
7/19/2071,305.671234
7/20/2071,306.863495
7/21/2071,308.736298
7/22/2071,308.725067
7/23/2071,307.775024
7/24/2071,307.184204
7/25/2071,305.099274
7/26/2071,308.037109
7/27/2071,308.115967
7/28/2071,309.317566
7/29/2071,309.198761
7/30/2071,308.763367
7/31/2071,312.192017
8/1/2071,312.22937
8/2/2071,311.399536
8/3/2071,309.997101
8/4/2071,311.747559
8/5/2071,311.182709
8/6/2071,310.485229
8/7/2071,309.599121
8/8/2071,308.956696
8/9/2071,309.866211
8/10/2071,310.501617
8/11/2071,310.934967
8/12/2071,308.914459
8/13/2071,308.298279
8/14/2071,309.213837
8/15/2071,310.878815
8/16/2071,310.78891
8/17/2071,310.126923
8/18/2071,310.413635
8/19/2071,310.787842
8/20/2071,312.613403
8/21/2071,313.810486
8/22/2071,315.017853
8/23/2071,315.438934
8/24/2071,311.347534
8/25/2071,311.522064
8/26/2071,312.773193
8/27/2071,311.598175
8/28/2071,311.412567
8/29/2071,312.613495
8/30/2071,313.604645
8/31/2071,314.712524
9/1/2071,315.39325
9/2/2071,314.641083
9/3/2071,311.313934
9/4/2071,309.694977
9/5/2071,310.213165
9/6/2071,311.995483
9/7/2071,312.441528
9/8/2071,311.111938
9/9/2071,310.037903
9/10/2071,308.361359
9/11/2071,307.113983
9/12/2071,308.706512
9/13/2071,312.118713
9/14/2071,311.354126
9/15/2071,310.429199
9/16/2071,309.261047
9/17/2071,309.494965
9/18/2071,309.775818
9/19/2071,308.360046
9/20/2071,310.391663
9/21/2071,309.919067
9/22/2071,309.635773
9/23/2071,308.592804
9/24/2071,308.499756
9/25/2071,309.976807
9/26/2071,310.12088
9/27/2071,309.988861
9/28/2071,310.348602
9/29/2071,304.763885
9/30/2071,298.26593
10/1/2071,304.882385
10/2/2071,304.19397
10/3/2071,302.638184
10/4/2071,298.555603
10/5/2071,304.875732
10/6/2071,305.47879
10/7/2071,304.553223
10/8/2071,305.305054
10/9/2071,305.455475
10/10/2071,300.228516
10/11/2071,302.911102
10/12/2071,301.315674
10/13/2071,299.766479
10/14/2071,301.456879
10/15/2071,304.971588
10/16/2071,304.795013
10/17/2071,302.000397
10/18/2071,297.437317
10/19/2071,294.572052
10/20/2071,298.531128
10/21/2071,303.651245
10/22/2071,302.254425
10/23/2071,299.641968
10/24/2071,292.512115
10/25/2071,302.717102
10/26/2071,302.61319
10/27/2071,294.340118
10/28/2071,295.567719
10/29/2071,297.315308
10/30/2071,298.816467
10/31/2071,300.967804
11/1/2071,301.334747
11/2/2071,301.408539
11/3/2071,302.520447
11/4/2071,302.554871
11/5/2071,299.723999
11/6/2071,303.562378
11/7/2071,300.705994
11/8/2071,302.882446
11/9/2071,300.982056
11/10/2071,298.020447
11/11/2071,306.269043
11/12/2071,307.007355
11/13/2071,303.506256
11/14/2071,285.904663
11/15/2071,283.99173
11/16/2071,283.756622
11/17/2071,291.368042
11/18/2071,299.240265
11/19/2071,301.662628
11/20/2071,302.840698
11/21/2071,300.91568
11/22/2071,297.233002
11/23/2071,293.850189
11/24/2071,297.79422
11/25/2071,292.522766
11/26/2071,289.317841
11/27/2071,296.202362
11/28/2071,294.026093
11/29/2071,296.159668
11/30/2071,301.623444
12/1/2071,293.529602
12/2/2071,289.913757
12/3/2071,288.512054
12/4/2071,293.351196
12/5/2071,293.645538
12/6/2071,300.160828
12/7/2071,299.430573
12/8/2071,296.113525
12/9/2071,297.282257
12/10/2071,298.296509
12/11/2071,295.812408
12/12/2071,289.278259
12/13/2071,286.020233
12/14/2071,287.179108
12/15/2071,284.579193
12/16/2071,287.333588
12/17/2071,292.76355
12/18/2071,289.948944
12/19/2071,282.726074
12/20/2071,283.288422
12/21/2071,288.917572
12/22/2071,292.723175
12/23/2071,289.747742
12/24/2071,289.380554
12/25/2071,286.025269
12/26/2071,283.418854
12/27/2071,291.408295
12/28/2071,288.735779
12/29/2071,284.631561
12/30/2071,286.117737
12/31/2071,290.092346
1/1/2072,292.377716
1/2/2072,294.97934
1/3/2072,291.464264
1/4/2072,290.850037
1/5/2072,291.861359
1/6/2072,290.855591
1/7/2072,285.024139
1/8/2072,288.642517
1/9/2072,283.164032
1/10/2072,287.539612
1/11/2072,288.646332
1/12/2072,289.877594
1/13/2072,293.840881
1/14/2072,288.044586
1/15/2072,288.394745
1/16/2072,292.780731
1/17/2072,296.697937
1/18/2072,289.513763
1/19/2072,288.775513
1/20/2072,294.247986
1/21/2072,297.520844
1/22/2072,299.521545
1/23/2072,293.499512
1/24/2072,290.26004
1/25/2072,288.479156
1/26/2072,292.165863
1/27/2072,290.196716
1/28/2072,285.381195
1/29/2072,282.357269
1/30/2072,281.927216
1/31/2072,274.411346
2/1/2072,278.724182
2/2/2072,283.163391
2/3/2072,283.415161
2/4/2072,287.654114
2/5/2072,295.345123
2/6/2072,297.149414
2/7/2072,295.539124
2/8/2072,297.795441
2/9/2072,293.42868
2/10/2072,291.642883
2/11/2072,293.945312
2/12/2072,293.513489
2/13/2072,293.172943
2/14/2072,290.051056
2/15/2072,289.731873
2/16/2072,298.789429
2/17/2072,294.074799
2/18/2072,288.646271
2/19/2072,281.377747
2/20/2072,281.442444
2/21/2072,281.699432
2/22/2072,287.312469
2/23/2072,288.983154
2/24/2072,289.787689
2/25/2072,298.667969
2/26/2072,295.473572
2/27/2072,297.75766
2/28/2072,301.5513
2/29/2072,299.300537
3/1/2072,297.049744
3/2/2072,299.047394
3/3/2072,293.983612
3/4/2072,282.427399
3/5/2072,287.110046
3/6/2072,290.387482
3/7/2072,295.200104
3/8/2072,298.628021
3/9/2072,295.974396
3/10/2072,294.289124
3/11/2072,298.033051
3/12/2072,295.205841
3/13/2072,298.137177
3/14/2072,296.094635
3/15/2072,299.072632
3/16/2072,305.882385
3/17/2072,301.288086
3/18/2072,296.976135
3/19/2072,294.771027
3/20/2072,300.847809
3/21/2072,301.098969
3/22/2072,300.324707
3/23/2072,298.457764
3/24/2072,298.324799
3/25/2072,293.807648
3/26/2072,296.777222
3/27/2072,302.449341
3/28/2072,299.10083
3/29/2072,295.952942
3/30/2072,295.125946
3/31/2072,294.923462
4/1/2072,289.948822
4/2/2072,300.680298
4/3/2072,305.459381
4/4/2072,302.05954
4/5/2072,294.555176
4/6/2072,292.330505
4/7/2072,293.332642
4/8/2072,294.657898
4/9/2072,292.411591
4/10/2072,290.046692
4/11/2072,288.930786
4/12/2072,288.359558
4/13/2072,301.46405
4/14/2072,299.748413
4/15/2072,302.571289
4/16/2072,298.819092
4/17/2072,300.542328
4/18/2072,302.59903
4/19/2072,299.898438
4/20/2072,300.234131
4/21/2072,294.967682
4/22/2072,295.802338
4/23/2072,299.003113
4/24/2072,300.689636
4/25/2072,300.853973
4/26/2072,297.094086
4/27/2072,297.954834
4/28/2072,301.013397
4/29/2072,301.223083
4/30/2072,301.425812
5/1/2072,301.274719
5/2/2072,300.042145
5/3/2072,305.518494
5/4/2072,304.370758
5/5/2072,303.915741
5/6/2072,307.149719
5/7/2072,306.335205
5/8/2072,306.084686
5/9/2072,303.573395
5/10/2072,304.306396
5/11/2072,307.386993
5/12/2072,306.018677
5/13/2072,304.973236
5/14/2072,304.129608
5/15/2072,303.617676
5/16/2072,301.714752
5/17/2072,303.154907
5/18/2072,302.310852
5/19/2072,306.511841
5/20/2072,309.044891
5/21/2072,305.448059
5/22/2072,303.217224
5/23/2072,301.392517
5/24/2072,302.351166
5/25/2072,305.372101
5/26/2072,306.463531
5/27/2072,308.539062
5/28/2072,308.657562
5/29/2072,312.565887
5/30/2072,308.949249
5/31/2072,302.130585
6/1/2072,302.569275
6/2/2072,299.845825
6/3/2072,300.503357
6/4/2072,300.824219
6/5/2072,300.424957
6/6/2072,297.499847
6/7/2072,304.761597
6/8/2072,306.940033
6/9/2072,304.485138
6/10/2072,307.157349
6/11/2072,307.644287
6/12/2072,307.632111
6/13/2072,308.656372
6/14/2072,309.522491
6/15/2072,309.246582
6/16/2072,308.012665
6/17/2072,306.595337
6/18/2072,308.048615
6/19/2072,309.132355
6/20/2072,309.379242
6/21/2072,309.690369
6/22/2072,309.336395
6/23/2072,308.120239
6/24/2072,305.583588
6/25/2072,306.76239
6/26/2072,308.037781
6/27/2072,309.363037
6/28/2072,308.6875
6/29/2072,307.42981
6/30/2072,307.260498
7/1/2072,309.569611
7/2/2072,310.02951
7/3/2072,308.218323
7/4/2072,305.824097
7/5/2072,309.704712
7/6/2072,310.461548
7/7/2072,310.053955
7/8/2072,308.88382
7/9/2072,307.76004
7/10/2072,306.681335
7/11/2072,307.841583
7/12/2072,308.990112
7/13/2072,309.519379
7/14/2072,309.871552
7/15/2072,308.630951
7/16/2072,308.815308
7/17/2072,309.150818
7/18/2072,308.962708
7/19/2072,309.549194
7/20/2072,309.661713
7/21/2072,309.165039
7/22/2072,307.293793
7/23/2072,307.972412
7/24/2072,308.752991
7/25/2072,309.159943
7/26/2072,309.89389
7/27/2072,311.799469
7/28/2072,311.796112
7/29/2072,312.309113
7/30/2072,314.290283
7/31/2072,314.652405
8/1/2072,314.439575
8/2/2072,314.174866
8/3/2072,314.663635
8/4/2072,316.392181
8/5/2072,319.142731
8/6/2072,316.779938
8/7/2072,314.769714
8/8/2072,313.126709
8/9/2072,310.512085
8/10/2072,309.842621
8/11/2072,311.262268
8/12/2072,312.884491
8/13/2072,314.479614
8/14/2072,314.612061
8/15/2072,311.542511
8/16/2072,303.111908
8/17/2072,306.559631
8/18/2072,309.240509
8/19/2072,311.455017
8/20/2072,311.835327
8/21/2072,313.515656
8/22/2072,314.245544
8/23/2072,314.399902
8/24/2072,315.256012
8/25/2072,315.329437
8/26/2072,314.638702
8/27/2072,314.570129
8/28/2072,314.197479
8/29/2072,313.832123
8/30/2072,311.049652
8/31/2072,311.226685
9/1/2072,310.803131
9/2/2072,308.702759
9/3/2072,308.004547
9/4/2072,306.603302
9/5/2072,306.21286
9/6/2072,306.999756
9/7/2072,307.033386
9/8/2072,306.427704
9/9/2072,305.894684
9/10/2072,305.884064
9/11/2072,305.948792
9/12/2072,306.723999
9/13/2072,307.788544
9/14/2072,308.030914
9/15/2072,300.745667
9/16/2072,302.801422
9/17/2072,302.977081
9/18/2072,304.06723
9/19/2072,304.751007
9/20/2072,306.78006
9/21/2072,309.202026
9/22/2072,309.592468
9/23/2072,309.792511
9/24/2072,309.978546
9/25/2072,310.8992
9/26/2072,309.65564
9/27/2072,304.043091
9/28/2072,304.733063
9/29/2072,305.113251
9/30/2072,305.499115
10/1/2072,305.757721
10/2/2072,304.881927
10/3/2072,303.585846
10/4/2072,303.49234
10/5/2072,301.764526
10/6/2072,303.134155
10/7/2072,304.758362
10/8/2072,304.253723
10/9/2072,304.549042
10/10/2072,303.480499
10/11/2072,298.121429
10/12/2072,297.547333
10/13/2072,302.08963
10/14/2072,304.136414
10/15/2072,303.329437
10/16/2072,298.546234
10/17/2072,293.922058
10/18/2072,292.551422
10/19/2072,299.327148
10/20/2072,298.693146
10/21/2072,302.28363
10/22/2072,300.102936
10/23/2072,299.616302
10/24/2072,295.82016
10/25/2072,298.370758
10/26/2072,301.182037
10/27/2072,301.951416
10/28/2072,299.29599
10/29/2072,297.667511
10/30/2072,305.274841
10/31/2072,299.517303
11/1/2072,295.931763
11/2/2072,284.991272
11/3/2072,285.45636
11/4/2072,290.728943
11/5/2072,292.486908
11/6/2072,292.486328
11/7/2072,296.586426
11/8/2072,298.763
11/9/2072,299.615997
11/10/2072,300.092224
11/11/2072,295.392517
11/12/2072,298.844543
11/13/2072,299.592468
11/14/2072,296.08313
11/15/2072,300.803711
11/16/2072,295.561066
11/17/2072,295.680023
11/18/2072,295.403198
11/19/2072,305.175476
11/20/2072,304.699219
11/21/2072,297.720367
11/22/2072,296.116547
11/23/2072,292.252472
11/24/2072,293.815643
11/25/2072,295.636536
11/26/2072,300.375946
11/27/2072,301.821503
11/28/2072,298.329742
11/29/2072,297.979584
11/30/2072,300.292877
12/1/2072,297.742767
12/2/2072,300.690918
12/3/2072,295.459259
12/4/2072,291.55542
12/5/2072,289.756897
12/6/2072,294.773041
12/7/2072,303.895325
12/8/2072,304.486572
12/9/2072,307.039948
12/10/2072,296.586182
12/11/2072,283.29834
12/12/2072,289.800476
12/13/2072,289.793427
12/14/2072,291.187958
12/15/2072,292.415894
12/16/2072,295.659729
12/17/2072,304.371063
12/18/2072,299.308014
12/19/2072,296.722656
12/20/2072,296.355255
12/21/2072,302.773254
12/22/2072,296.333405
12/23/2072,286.346741
12/24/2072,271.567749
12/25/2072,269.38031
12/26/2072,269.456696
12/27/2072,267.849152
12/28/2072,269.961823
12/29/2072,276.280426
12/30/2072,283.379822
12/31/2072,280.163788
1/1/2073,282.608337
1/2/2073,292.103149
1/3/2073,282.95163
1/4/2073,279.629761
1/5/2073,282.927063
1/6/2073,287.721161
1/7/2073,288.091705
1/8/2073,288.201324
1/9/2073,291.916382
1/10/2073,297.834503
1/11/2073,294.588593
1/12/2073,297.392151
1/13/2073,297.343567
1/14/2073,294.738098
1/15/2073,294.64447
1/16/2073,295.388306
1/17/2073,292.019928
1/18/2073,288.790039
1/19/2073,292.347931
1/20/2073,292.682831
1/21/2073,288.395599
1/22/2073,292.373077
1/23/2073,293.095947
1/24/2073,299.447662
1/25/2073,299.665588
1/26/2073,299.062592
1/27/2073,300.311218
1/28/2073,298.789398
1/29/2073,299.003571
1/30/2073,299.604675
1/31/2073,302.213318
2/1/2073,293.768402
2/2/2073,294.979645
2/3/2073,290.748627
2/4/2073,295.828918
2/5/2073,300.445068
2/6/2073,302.960571
2/7/2073,302.890411
2/8/2073,292.596313
2/9/2073,296.349121
2/10/2073,291.270172
2/11/2073,288.08548
2/12/2073,291.821198
2/13/2073,291.603607
2/14/2073,288.391571
2/15/2073,294.465729
2/16/2073,297.741364
2/17/2073,298.789673
2/18/2073,299.452423
2/19/2073,295.638489
2/20/2073,301.089386
2/21/2073,300.02298
2/22/2073,300.86499
2/23/2073,299.223999
2/24/2073,302.181854
2/25/2073,298.869507
2/26/2073,298.320984
2/27/2073,294.280701
2/28/2073,292.713043
3/1/2073,296.308228
3/2/2073,294.702393
3/3/2073,299.811401
3/4/2073,301.827942
3/5/2073,298.364441
3/6/2073,303.656311
3/7/2073,305.684784
3/8/2073,306.740173
3/9/2073,308.809845
3/10/2073,303.747986
3/11/2073,305.898224
3/12/2073,307.680573
3/13/2073,308.855927
3/14/2073,307.447876
3/15/2073,306.269592
3/16/2073,299.143555
3/17/2073,301.601776
3/18/2073,297.218414
3/19/2073,305.440765
3/20/2073,297.502899
3/21/2073,296.163452
3/22/2073,297.644531
3/23/2073,293.725922
3/24/2073,293.404602
3/25/2073,298.947388
3/26/2073,301.689697
3/27/2073,304.079865
3/28/2073,302.320343
3/29/2073,297.970612
3/30/2073,289.897644
3/31/2073,293.403687
4/1/2073,303.359161
4/2/2073,299.146851
4/3/2073,292.225372
4/4/2073,297.963013
4/5/2073,305.559723
4/6/2073,306.508148
4/7/2073,304.136566
4/8/2073,306.23291
4/9/2073,309.285461
4/10/2073,310.238617
4/11/2073,306.434845
4/12/2073,302.784912
4/13/2073,306.72934
4/14/2073,308.224518
4/15/2073,311.083221
4/16/2073,309.206818
4/17/2073,310.09964
4/18/2073,310.09314
4/19/2073,306.829468
4/20/2073,307.609009
4/21/2073,309.203644
4/22/2073,309.423889
4/23/2073,310.434479
4/24/2073,307.016663
4/25/2073,307.84671
4/26/2073,307.574036
4/27/2073,308.065643
4/28/2073,306.920807
4/29/2073,304.432098
4/30/2073,300.434998
5/1/2073,300.49353
5/2/2073,301.516174
5/3/2073,302.434998
5/4/2073,299.582031
5/5/2073,301.607758
5/6/2073,308.082886
5/7/2073,309.328278
5/8/2073,309.479889
5/9/2073,307.696289
5/10/2073,304.595245
5/11/2073,301.908905
5/12/2073,304.007202
5/13/2073,304.215942
5/14/2073,305.460175
5/15/2073,305.510864
5/16/2073,301.434753
5/17/2073,302.578583
5/18/2073,310.429199
5/19/2073,308.672394
5/20/2073,305.12561
5/21/2073,306.469757
5/22/2073,304.408508
5/23/2073,302.383911
5/24/2073,302.351654
5/25/2073,302.327209
5/26/2073,306.945679
5/27/2073,307.755768
5/28/2073,307.369324
5/29/2073,306.442139
5/30/2073,306.973877
5/31/2073,305.159943
6/1/2073,305.175598
6/2/2073,309.549133
6/3/2073,309.055328
6/4/2073,306.97934
6/5/2073,308.752319
6/6/2073,309.450378
6/7/2073,310.507233
6/8/2073,311.69223
6/9/2073,312.703217
6/10/2073,313.85437
6/11/2073,313.906189
6/12/2073,312.926056
6/13/2073,312.350006
6/14/2073,312.104645
6/15/2073,310.09436
6/16/2073,309.68161
6/17/2073,309.380798
6/18/2073,309.920258
6/19/2073,309.821442
6/20/2073,310.074066
6/21/2073,310.777832
6/22/2073,310.607025
6/23/2073,311.682251
6/24/2073,310.718536
6/25/2073,310.996429
6/26/2073,311.317108
6/27/2073,312.288086
6/28/2073,312.727417
6/29/2073,311.835693
6/30/2073,310.260406
7/1/2073,309.401367
7/2/2073,309.580444
7/3/2073,309.846466
7/4/2073,308.857513
7/5/2073,307.408234
7/6/2073,309.428436
7/7/2073,310.550446
7/8/2073,313.429779
7/9/2073,314.607178
7/10/2073,313.282532
7/11/2073,312.075348
7/12/2073,311.528046
7/13/2073,312.052246
7/14/2073,309.689972
7/15/2073,309.921173
7/16/2073,310.288086
7/17/2073,310.447144
7/18/2073,310.715973
7/19/2073,311.244171
7/20/2073,310.52359
7/21/2073,311.873077
7/22/2073,312.517151
7/23/2073,313.900299
7/24/2073,311.751312
7/25/2073,309.847046
7/26/2073,310.451141
7/27/2073,312.676117
7/28/2073,313.773743
7/29/2073,315.058167
7/30/2073,314.74646
7/31/2073,313.569916
8/1/2073,314.285492
8/2/2073,314.374542
8/3/2073,313.794006
8/4/2073,313.473267
8/5/2073,314.051788
8/6/2073,314.381195
8/7/2073,313.726654
8/8/2073,311.880127
8/9/2073,311.594971
8/10/2073,311.333771
8/11/2073,310.805359
8/12/2073,312.308289
8/13/2073,313.283417
8/14/2073,313.165527
8/15/2073,313.05304
8/16/2073,313.526154
8/17/2073,313.467133
8/18/2073,313.324341
8/19/2073,312.640106
8/20/2073,312.997345
8/21/2073,314.024506
8/22/2073,313.264923
8/23/2073,312.493805
8/24/2073,313.449371
8/25/2073,313.329346
8/26/2073,312.568176
8/27/2073,311.006073
8/28/2073,309.735291
8/29/2073,307.593231
8/30/2073,306.537598
8/31/2073,309.612976
9/1/2073,312.006348
9/2/2073,311.733673
9/3/2073,309.029724
9/4/2073,303.021423
9/5/2073,305.911987
9/6/2073,306.074493
9/7/2073,306.039246
9/8/2073,305.417084
9/9/2073,304.912445
9/10/2073,306.745911
9/11/2073,305.798004
9/12/2073,307.160706
9/13/2073,309.677582
9/14/2073,310.380096
9/15/2073,311.643158
9/16/2073,310.533386
9/17/2073,311.188873
9/18/2073,310.903625
9/19/2073,309.775513
9/20/2073,310.559296
9/21/2073,309.022705
9/22/2073,309.392609
9/23/2073,309.00769
9/24/2073,308.247955
9/25/2073,309.583984
9/26/2073,309.852814
9/27/2073,309.428833
9/28/2073,308.344482
9/29/2073,304.557953
9/30/2073,302.12912
10/1/2073,301.618439
10/2/2073,300.457642
10/3/2073,303.141876
10/4/2073,304.801086
10/5/2073,303.312408
10/6/2073,305.841522
10/7/2073,306.863525
10/8/2073,307.516754
10/9/2073,306.944458
10/10/2073,300.326996
10/11/2073,287.486938
10/12/2073,279.761566
10/13/2073,296.737885
10/14/2073,298.710083
10/15/2073,301.034241
10/16/2073,301.814667
10/17/2073,307.160889
10/18/2073,307.589233
10/19/2073,302.79068
10/20/2073,296.432281
10/21/2073,295.480682
10/22/2073,296.56015
10/23/2073,300.599792
10/24/2073,300.700684
10/25/2073,301.748077
10/26/2073,302.46402
10/27/2073,302.879578
10/28/2073,302.94162
10/29/2073,298.014526
10/30/2073,298.063446
10/31/2073,296.652527
11/1/2073,293.388458
11/2/2073,293.409302
11/3/2073,296.865906
11/4/2073,298.440369
11/5/2073,300.884033
11/6/2073,303.111908
11/7/2073,299.310303
11/8/2073,298.844421
11/9/2073,302.00647
11/10/2073,300.082764
11/11/2073,299.940735
11/12/2073,293.836823
11/13/2073,290.555573
11/14/2073,290.686737
11/15/2073,293.573273
11/16/2073,300.071991
11/17/2073,298.967499
11/18/2073,296.841217
11/19/2073,297.722809
11/20/2073,298.769867
11/21/2073,296.867462
11/22/2073,297.874695
11/23/2073,298.050323
11/24/2073,298.165955
11/25/2073,297.497192
11/26/2073,298.580231
11/27/2073,300.013641
11/28/2073,296.031769
11/29/2073,297.62384
11/30/2073,293.997986
12/1/2073,288.779572
12/2/2073,290.056091
12/3/2073,299.9534
12/4/2073,301.698578
12/5/2073,301.691559
12/6/2073,302.220886
12/7/2073,295.692383
12/8/2073,291.155304
12/9/2073,292.679504
12/10/2073,294.02066
12/11/2073,296.391083
12/12/2073,298.17868
12/13/2073,300.694763
12/14/2073,302.263397
12/15/2073,299.289978
12/16/2073,301.104553
12/17/2073,295.109558
12/18/2073,288.375519
12/19/2073,291.564819
12/20/2073,295.773987
12/21/2073,295.670197
12/22/2073,292.015503
12/23/2073,290.933258
12/24/2073,291.282532
12/25/2073,300.340149
12/26/2073,302.461029
12/27/2073,302.924164
12/28/2073,299.199738
12/29/2073,303.609741
12/30/2073,300.393616
12/31/2073,284.044495
1/1/2074,293.982117
1/2/2074,290.72168
1/3/2074,287.109253
1/4/2074,279.518402
1/5/2074,286.735229
1/6/2074,288.485016
1/7/2074,291.587463
1/8/2074,294.987579
1/9/2074,294.610718
1/10/2074,296.025696
1/11/2074,296.892212
1/12/2074,301.648376
1/13/2074,295.575012
1/14/2074,293.051483
1/15/2074,299.868958
1/16/2074,300.603119
1/17/2074,301.408539
1/18/2074,295.935211
1/19/2074,297.433929
1/20/2074,299.22287
1/21/2074,300.375183
1/22/2074,297.395752
1/23/2074,282.54071
1/24/2074,282.329132
1/25/2074,288.786499
1/26/2074,289.494263
