#Variables:,,,
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature,,,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,,,
#pr_bcc-csm1-1_historical(mm):Precipitation,,,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) ",,,
#Original Data File(s):,,,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#===============================================,,,
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)",,,
,,,
yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)
6/19/1994,297.2901,312.125854,0
6/20/1994,297.18634,313.166168,0
6/21/1994,297.188171,311.667694,0
6/22/1994,297.123169,310.997986,0
6/23/1994,298.636597,310.401184,0.759365
6/24/1994,296.315918,309.022858,1.503644
6/25/1994,295.859833,307.484741,0
6/26/1994,295.159637,307.193634,0
6/27/1994,295.211395,306.945251,1.035114
6/28/1994,295.565979,306.143585,0
6/29/1994,295.882935,304.05191,2.657236
6/30/1994,296.991302,305.651337,0.332818
7/1/1994,295.426453,307.247314,0
7/2/1994,296.464661,307.296387,0
7/3/1994,297.029449,309.378632,0
7/4/1994,299.859741,311.609497,0
7/5/1994,299.197968,312.280273,0
7/6/1994,297.111298,311.251221,0
7/7/1994,296.81192,311.343689,0
7/8/1994,297.14444,310.818146,0
7/9/1994,296.661285,310.626465,0
7/10/1994,296.186798,311.064026,0
7/11/1994,296.692352,311.68161,0
7/12/1994,296.541412,311.06778,0
7/13/1994,296.315948,310.237885,0
7/14/1994,298.219269,312.034088,0
7/15/1994,298.602356,311.821167,0
7/16/1994,298.062256,311.770996,0
7/17/1994,298.114594,311.116119,1.227568
7/18/1994,298.694336,310.655029,0.856229
7/19/1994,299.00116,310.911896,0
7/20/1994,299.794281,310.444336,0
7/21/1994,297.830719,308.648499,4.042958
7/22/1994,297.944275,308.669678,0.979054
7/23/1994,296.956238,308.661713,0
7/24/1994,296.302124,308.335327,0
7/25/1994,296.014984,308.37085,0
7/26/1994,296.700348,308.843842,0
7/27/1994,297.201416,309.830078,0
7/28/1994,297.079773,310.268677,0
7/29/1994,297.099731,309.708374,0
7/30/1994,296.601959,309.573364,0
7/31/1994,295.74295,308.762482,0.292103
8/1/1994,295.936096,308.705536,0
8/2/1994,296.310181,309.801208,0
8/3/1994,296.071014,311.892609,0
8/4/1994,296.681488,311.264343,0
8/5/1994,296.545502,311.238708,0
8/6/1994,296.753082,311.768005,0.346798
8/7/1994,295.985596,312.060822,0
8/8/1994,295.58725,310.676086,0
8/9/1994,295.750641,310.05191,0
8/10/1994,296.914581,311.025818,0
8/11/1994,296.462677,312.346039,0
8/12/1994,297.379059,312.018829,0
8/13/1994,296.184875,311.64978,0
8/14/1994,297.387695,312.404541,0
8/15/1994,299.254578,313.328857,0
8/16/1994,298.557495,312.398071,0
8/17/1994,296.636475,311.272095,0
8/18/1994,295.466644,308.887512,0
8/19/1994,295.714905,308.839691,0
8/20/1994,295.553345,310.748352,0
8/21/1994,296.426697,311.339386,0
8/22/1994,296.930969,311.230042,0
8/23/1994,297.297485,311.639923,0
8/24/1994,297.219849,312.251526,0
8/25/1994,297.589417,313.475464,0
8/26/1994,300.00473,314.333862,0
8/27/1994,300.031342,314.072906,0
8/28/1994,298.664062,313.197876,0
8/29/1994,299.588074,313.572021,0
8/30/1994,299.763672,316.192322,0
8/31/1994,300.416779,314.374817,0
9/1/1994,297.181854,312.344116,0
9/2/1994,297.268433,310.245972,0
9/3/1994,297.385162,310.873077,0
9/4/1994,297.855469,311.0336,0
9/5/1994,298.458862,311.874146,0
9/6/1994,299.226044,313.854858,0
9/7/1994,299.691132,313.657379,0
9/8/1994,298.313721,311.534515,0
9/9/1994,297.740448,309.873962,0
9/10/1994,298.164642,310.096436,0
9/11/1994,299.009613,309.805328,0
9/12/1994,299.006927,309.542603,0
9/13/1994,298.064209,309.110718,0
9/14/1994,298.87381,309.019012,0
9/15/1994,297.364441,308.299347,4.192815
9/16/1994,296.58609,305.305298,21.363554
9/17/1994,296.71936,303.99292,6.204021
9/18/1994,295.639221,306.563751,7.200085
9/19/1994,296.128448,306.952606,16.033169
9/20/1994,293.936584,304.219116,8.126955
9/21/1994,294.085327,303.341187,4.751353
9/22/1994,296.220917,307.023834,3.706566
9/23/1994,295.190582,303.41394,2.168794
9/24/1994,294.30365,305.485382,2.962607
9/25/1994,294.237366,305.158844,0
9/26/1994,292.747559,303.887695,0.696092
9/27/1994,290.022034,305.311066,0
9/28/1994,290.48407,306.47168,0
9/29/1994,289.686584,305.312653,0
9/30/1994,287.302643,304.804565,0
10/1/1994,289.102997,304.930115,0
10/2/1994,287.89798,302.432709,0
10/3/1994,286.012207,300.370605,0
10/4/1994,288.74707,301.205566,0
10/5/1994,291.979614,302.176392,0
10/6/1994,289.759399,301.822144,0
10/7/1994,289.033691,302.265564,0
10/8/1994,289.545044,302.949554,0
10/9/1994,290.169342,302.385406,0
10/10/1994,291.738098,300.624725,0
10/11/1994,291.166138,299.662781,7.146183
10/12/1994,289.10437,292.03717,78.87397
10/13/1994,291.025055,299.101135,3.819013
10/14/1994,288.467468,300.876434,0
10/15/1994,288.757812,302.246674,0
10/16/1994,289.269104,305.016632,0
10/17/1994,290.226654,304.487518,0
10/18/1994,290.414917,305.034973,0
10/19/1994,292.362671,304.286133,0
10/20/1994,289.327393,304.781372,0
10/21/1994,292.005524,304.501526,0
10/22/1994,292.074921,305.335114,0
10/23/1994,292.128693,304.988922,0
10/24/1994,292.478729,304.799591,0
10/25/1994,291.732208,304.964264,0
10/26/1994,293.271149,306.088257,0
10/27/1994,290.767822,304.820435,0
10/28/1994,289.030792,299.66394,0
10/29/1994,286.154449,299.166504,0
10/30/1994,285.434814,299.935669,0
10/31/1994,289.443604,303.241455,0
11/1/1994,289.511658,301.888977,0
11/2/1994,284.880341,297.940491,0
11/3/1994,284.230682,296.172852,0
11/4/1994,280.97995,294.760101,0
11/5/1994,281.412567,298.157471,0
11/6/1994,288.353088,302.353241,0
11/7/1994,288.789368,301.566681,0
11/8/1994,284.232788,299.34137,0
11/9/1994,286.120331,298.983368,0
11/10/1994,283.011871,298.324249,0
11/11/1994,284.924988,301.112091,0
11/12/1994,288.418884,302.196472,0
11/13/1994,282.93634,299.686401,0
11/14/1994,285.128723,300.979797,0
11/15/1994,289.382965,303.249207,0
11/16/1994,289.712402,303.704407,0
11/17/1994,290.627472,303.871216,0
11/18/1994,290.95816,303.510529,0
11/19/1994,288.810883,298.583588,0
11/20/1994,288.488068,299.722107,0
11/21/1994,286.337555,301.124817,0
11/22/1994,290.432892,303.170959,0
11/23/1994,291.026093,302.677094,0
11/24/1994,287.703674,301.17984,0.952571
11/25/1994,281.979858,292.119751,11.245959
11/26/1994,276.512787,287.370911,0.281553
11/27/1994,277.683441,288.69223,0
11/28/1994,282.518799,291.809082,0
11/29/1994,283.891083,291.387451,0
11/30/1994,281.269012,293.001495,0
12/1/1994,285.433441,297.518036,0
12/2/1994,288.231781,299.658691,0.518692
12/3/1994,278.515167,298.139435,5.619388
12/4/1994,274.534393,282.682098,5.671117
12/5/1994,273.58432,282.148987,1.439125
12/6/1994,275.865692,288.190094,0
12/7/1994,275.632446,287.967621,0
12/8/1994,274.730652,286.180481,0
12/9/1994,274.659454,282.460785,0
12/10/1994,274.508148,286.992279,0
12/11/1994,275.778839,292.213226,0
12/12/1994,276.874298,288.250214,0
12/13/1994,274.946716,290.236237,0
12/14/1994,275.004456,295.118591,0
12/15/1994,280.748993,292.534576,0
12/16/1994,274.130188,289.311005,0
12/17/1994,276.559448,294.797577,0
12/18/1994,278.259674,292.236206,0
12/19/1994,275.208221,289.311249,0
12/20/1994,274.43222,289.669586,0
12/21/1994,273.648132,292.166656,0
12/22/1994,279.116119,294.699646,0
12/23/1994,278.927094,290.839081,0
12/24/1994,275.559174,293.847015,0
12/25/1994,276.305725,294.179657,0
12/26/1994,279.413696,297.885498,0.862869
12/27/1994,281.720001,298.458099,0
12/28/1994,286.5383,296.07901,0
12/29/1994,287.537781,296.736725,0
12/30/1994,287.340881,296.547058,0
12/31/1994,283.645172,294.45047,6.621552
1/1/1995,285.238892,300.674805,0
1/2/1995,285.776398,298.644775,0
1/3/1995,282.27948,296.545624,0
1/4/1995,282.356079,296.909393,0
1/5/1995,285.287109,300.422607,0
1/6/1995,286.183044,298.292267,0
1/7/1995,277.128906,294.061279,0
1/8/1995,278.311768,291.851807,0
1/9/1995,281.728058,294.228424,0
1/10/1995,279.872101,293.536163,0
1/11/1995,277.782898,292.394135,0
1/12/1995,267.292572,284.690216,0
1/13/1995,267.76886,276.448303,0
1/14/1995,271.92865,287.60379,0
1/15/1995,276.372559,284.889832,0
1/16/1995,281.442627,290.426727,39.572304
1/17/1995,276.018036,288.673004,0.871973
1/18/1995,278.729645,290.80777,7.900267
1/19/1995,276.379303,289.720703,0
1/20/1995,277.495331,287.803467,4.862606
1/21/1995,278.359619,289.136749,22.453026
1/22/1995,272.426086,280.139557,4.749477
1/23/1995,269.309448,277.811798,0
1/24/1995,270.185272,279.158813,0.281485
1/25/1995,271.230835,283.033325,0
1/26/1995,271.935272,284.772552,0
1/27/1995,273.774048,287.230011,0
1/28/1995,279.147858,289.547333,0
1/29/1995,277.616364,288.661926,0
1/30/1995,278.474579,289.918762,0
1/31/1995,276.517792,288.281097,0
2/1/1995,277.777313,290.622192,0
2/2/1995,281.016022,292.447968,0
2/3/1995,276.63678,290.06427,0
2/4/1995,277.029358,289.857513,0
2/5/1995,280.527374,295.361084,0
2/6/1995,286.260284,295.984131,1.338188
2/7/1995,279.974121,292.474731,0.501591
2/8/1995,279.592285,289.135712,0
2/9/1995,276.57608,287.117035,16.978653
2/10/1995,273.227234,283.521667,1.272695
2/11/1995,275.40213,287.092285,0
2/12/1995,276.874481,292.497406,0
2/13/1995,281.804657,288.448303,20.888901
2/14/1995,283.424011,293.255798,26.013298
2/15/1995,280.575287,295.53009,22.272461
2/16/1995,272.803864,283.870972,0
2/17/1995,276.54483,290.269196,0
2/18/1995,280.2052,288.965912,0
2/19/1995,282.516693,288.453125,6.824177
2/20/1995,282.514038,291.607117,0
2/21/1995,281.714569,293.605957,0
2/22/1995,283.217407,297.713623,0
2/23/1995,278.269135,294.543732,0.883696
2/24/1995,280.329529,289.70285,0
2/25/1995,282.413208,295.615601,0
2/26/1995,287.423859,294.905334,4.293026
2/27/1995,287.662476,297.220673,4.253194
2/28/1995,284.483063,295.1073,0
3/1/1995,278.839569,295.494232,2.031209
3/2/1995,283.218719,295.29303,0
3/3/1995,283.242889,294.078979,0
3/4/1995,287.75177,296.788696,32.254738
3/5/1995,284.445831,293.251709,4.515354
3/6/1995,275.729492,287.409454,0
3/7/1995,275.631378,291.995483,0
3/8/1995,279.369141,296.345032,0
3/9/1995,283.632385,298.717102,0.36696
3/10/1995,284.330078,296.245483,0
3/11/1995,279.227325,294.123993,0
3/12/1995,280.31839,297.844757,0
3/13/1995,282.26474,300.98465,0
3/14/1995,288.015686,303.731873,0
3/15/1995,287.725464,303.394836,0
3/16/1995,286.448029,302.572754,0
3/17/1995,285.589966,292.741577,0
3/18/1995,286.530151,291.091797,2.960454
3/19/1995,286.776215,296.788818,6.861178
3/20/1995,286.989014,293.451172,2.349055
3/21/1995,279.373291,289.372406,0
3/22/1995,276.849152,293.079468,0
3/23/1995,280.421509,296.630066,0
3/24/1995,284.831604,296.609863,0
3/25/1995,289.458496,295.358215,19.851093
3/26/1995,288.091705,292.43634,0.281302
3/27/1995,291.42749,298.562958,7.117033
3/28/1995,286.840729,295.70697,3.347762
3/29/1995,287.654907,296.633179,3.366845
3/30/1995,283.397308,295.986877,0
3/31/1995,280.779663,294.538757,0
4/1/1995,277.086395,294.822144,0
4/2/1995,280.911469,296.264923,0
4/3/1995,284.504944,294.478699,0
4/4/1995,287.334686,296.720215,2.234981
4/5/1995,289.736237,299.964111,10.360126
4/6/1995,289.684601,296.824036,17.028187
4/7/1995,278.528625,291.726685,0
4/8/1995,279.947845,294.460602,0
4/9/1995,282.916229,300.492096,0
4/10/1995,287.839417,302.97464,0
4/11/1995,286.513672,302.37027,0
4/12/1995,286.786377,302.598969,0
4/13/1995,291.573792,301.952393,0
4/14/1995,292.609283,300.803375,0.316301
4/15/1995,291.706512,302.12384,0.767388
4/16/1995,286.828583,300.756348,0
4/17/1995,279.562164,293.878418,0
4/18/1995,280.093262,294.486908,0
4/19/1995,283.588837,299.206207,0
4/20/1995,286.439941,302.45697,0
4/21/1995,289.938141,305.957153,0
4/22/1995,291.204498,306.128357,0
4/23/1995,290.298767,306.262299,0
4/24/1995,292.180939,305.712799,0
4/25/1995,291.618744,305.824615,0
4/26/1995,290.363708,305.962341,0
4/27/1995,293.025421,305.580658,0
4/28/1995,291.619293,294.009186,24.486237
4/29/1995,292.083771,297.497772,13.59893
4/30/1995,285.051178,298.667938,0
5/1/1995,287.622955,302.983917,0
5/2/1995,289.69046,301.813354,0
5/3/1995,291.634674,302.230164,0
5/4/1995,290.792664,302.934326,0
5/5/1995,290.269562,303.727112,0
5/6/1995,293.162262,303.691864,0
5/7/1995,293.544464,307.025421,0.473093
5/8/1995,292.143524,306.873383,0
5/9/1995,294.375763,307.733521,0
5/10/1995,288.279572,306.018494,0
5/11/1995,285.813354,298.837128,0
5/12/1995,292.121796,299.449646,0
5/13/1995,291.625671,305.348297,0
5/14/1995,291.517059,306.696808,0
5/15/1995,293.780457,305.270142,11.53644
5/16/1995,287.960602,300.832886,0.424299
5/17/1995,288.607208,295.935242,0
5/18/1995,294.266968,301.447968,15.816212
5/19/1995,292.919586,299.906921,10.448917
5/20/1995,294.102264,299.237915,1.589355
5/21/1995,294.087769,299.875702,10.399241
5/22/1995,293.519562,299.513519,31.59277
5/23/1995,286.610596,299.371643,0
5/24/1995,288.354492,302.916626,0
5/25/1995,291.466675,303.955383,0.504525
5/26/1995,289.550964,304.195862,0
5/27/1995,291.64212,305.170105,0
5/28/1995,293.038177,305.843384,0
5/29/1995,294.199371,305.938416,0
5/30/1995,294.64743,304.623474,0
5/31/1995,294.854858,303.420074,0
6/1/1995,294.21814,302.761353,2.077017
6/2/1995,294.589569,303.189362,0
6/3/1995,293.748474,304.185272,4.500245
6/4/1995,291.741791,306.029999,0
6/5/1995,293.3013,306.936859,0
6/6/1995,294.027954,306.928375,0
6/7/1995,294.840485,306.479248,0
6/8/1995,291.874634,304.694641,0
6/9/1995,293.920776,305.428101,0
6/10/1995,294.450806,306.546143,0
6/11/1995,294.673889,305.931,0
6/12/1995,295.143188,303.794739,10.044248
6/13/1995,294.276703,297.708221,31.461071
6/14/1995,294.808472,299.08902,49.049065
6/15/1995,296.571381,304.272919,27.69504
6/16/1995,295.586853,303.381897,3.239779
6/17/1995,294.532043,305.102478,0
6/18/1995,294.449036,306.995544,0
6/19/1995,294.755646,306.033752,1.672662
6/20/1995,295.539368,304.546082,5.380557
6/21/1995,296.692749,304.313202,16.490391
6/22/1995,296.301392,304.336731,4.385025
6/23/1995,295.265137,304.458527,4.407877
6/24/1995,295.567841,305.099213,2.409412
6/25/1995,294.42453,305.395874,0
6/26/1995,295.865051,307.13327,0
6/27/1995,296.483765,308.8125,0
6/28/1995,296.236359,308.909424,0
6/29/1995,296.273773,308.474365,0
6/30/1995,296.343506,308.771973,0.312804
7/1/1995,295.679199,307.233398,0.452914
7/2/1995,295.730621,307.415375,1.23511
7/3/1995,295.05014,307.126068,0
7/4/1995,295.416534,306.730255,3.513362
7/5/1995,295.770264,307.032837,0.944913
7/6/1995,296.020996,307.50058,0
7/7/1995,296.26944,309.023102,0.980328
7/8/1995,297.115814,311.092346,0
7/9/1995,298.098145,312.351715,0
7/10/1995,298.114594,312.065125,0
7/11/1995,297.355225,310.541809,0
7/12/1995,296.861023,309.877319,0
7/13/1995,297.722961,308.618561,0.844333
7/14/1995,296.141998,306.543182,1.570383
7/15/1995,296.482178,305.617737,11.174946
7/16/1995,296.449677,305.950195,1.895586
7/17/1995,295.897034,306.267273,1.101701
7/18/1995,295.000977,306.391602,0
7/19/1995,295.431152,308.066895,0
7/20/1995,295.988403,308.968994,0
7/21/1995,297.003998,309.626648,0
7/22/1995,297.023651,309.533203,0
7/23/1995,296.264496,309.349457,0
7/24/1995,296.38028,308.570831,0
7/25/1995,295.943939,307.361725,0
7/26/1995,296.137146,307.103149,0
7/27/1995,295.9729,308.370605,0
7/28/1995,295.328827,309.225677,0.680803
7/29/1995,295.714111,308.909271,0
7/30/1995,295.826477,310.842651,0
7/31/1995,296.870483,311.493683,0
8/1/1995,297.002258,312.122406,0
8/2/1995,296.949677,311.640747,0
8/3/1995,296.893066,311.152344,0
8/4/1995,296.174133,310.690887,0
8/5/1995,295.257416,309.586029,0
8/6/1995,295.159119,311.400696,0
8/7/1995,297.315186,313.174805,0
8/8/1995,298.152252,313.756989,5.243856
8/9/1995,298.543518,313.062531,0.284668
8/10/1995,297.571198,311.110992,0.299007
8/11/1995,297.221161,310.037842,0
8/12/1995,297.27533,309.383179,0
8/13/1995,296.494965,309.272736,0.487334
8/14/1995,297.484039,309.207489,0
8/15/1995,297.808197,308.226807,2.055133
8/16/1995,298.439484,308.700043,3.372949
8/17/1995,298.314331,307.736633,0
8/18/1995,297.000977,307.242157,1.518671
8/19/1995,296.308594,307.857117,3.924714
8/20/1995,294.697876,309.290527,0
8/21/1995,295.799744,309.157043,0
8/22/1995,295.410797,308.313751,0
8/23/1995,294.803223,307.774536,0.961057
8/24/1995,294.341187,309.326965,0
8/25/1995,295.282806,310.236603,0
8/26/1995,296.117554,311.652039,0
8/27/1995,296.304077,311.154114,0
8/28/1995,296.796722,311.430634,0
8/29/1995,295.590942,310.667206,0
8/30/1995,296.779633,309.748627,0
8/31/1995,297.375946,308.869141,0
9/1/1995,296.101471,307.252228,5.238275
9/2/1995,294.365204,302.777374,25.199795
9/3/1995,291.87027,302.937531,7.687418
9/4/1995,293.909485,303.167847,6.897371
9/5/1995,295.098938,303.455841,8.514876
9/6/1995,296.054504,302.948578,2.626627
9/7/1995,293.504303,302.915161,5.944803
9/8/1995,292.872009,300.548859,29.417944
9/9/1995,292.580475,302.396881,40.479614
9/10/1995,294.074097,303.312775,28.537302
9/11/1995,294.803253,304.947052,22.214388
9/12/1995,294.035217,303.937714,6.142288
9/13/1995,290.286652,304.839447,0
9/14/1995,290.282623,303.959473,0
9/15/1995,291.929688,303.571045,1.312489
9/16/1995,290.327179,303.529358,3.905811
9/17/1995,294.293884,301.970398,0
9/18/1995,292.479828,303.524109,0
9/19/1995,294.452881,303.138153,0
9/20/1995,294.766113,302.312653,0.413623
9/21/1995,295.058655,303.461975,2.232826
9/22/1995,294.772247,305.094055,12.652747
9/23/1995,293.802917,301.247284,3.578103
9/24/1995,289.839905,300.775116,0
9/25/1995,286.554016,304.486053,0
9/26/1995,289.601562,308.651703,0
9/27/1995,289.270325,307.496246,0
9/28/1995,290.222076,305.038849,0.668295
9/29/1995,287.724915,302.885254,0
9/30/1995,287.865723,303.763458,0
10/1/1995,287.476868,304.842957,0
10/2/1995,287.705139,305.006073,0
10/3/1995,288.9104,306.302338,0
10/4/1995,289.712158,305.503113,0
10/5/1995,289.676819,305.864471,0
10/6/1995,290.368378,306.609558,0
10/7/1995,290.679413,305.99231,0
10/8/1995,290.042023,307.019928,0
10/9/1995,288.947296,306.450562,0
10/10/1995,290.864563,305.336151,0
10/11/1995,292.104553,307.490143,0
10/12/1995,292.062073,308.953369,0
10/13/1995,293.011963,309.382538,0
10/14/1995,293.124359,309.234863,0
10/15/1995,293.800476,308.667694,0
10/16/1995,293.096558,307.542877,0
10/17/1995,291.801483,304.470062,0
10/18/1995,291.590576,305.330078,0
10/19/1995,293.840668,305.336151,0
10/20/1995,294.881744,303.775726,0
10/21/1995,293.881104,304.287811,1.230866
10/22/1995,293.164764,306.149384,0
10/23/1995,290.733154,305.836639,0
10/24/1995,287.337189,301.444427,0
10/25/1995,283.310364,302.661652,0
10/26/1995,286.945923,301.521027,0
10/27/1995,280.153778,291.282379,0
10/28/1995,278.547302,295.77829,0
10/29/1995,282.977844,300.479828,0
10/30/1995,284.573425,301.389709,0
10/31/1995,284.408417,301.531494,0
11/1/1995,283.553894,300.910248,0
11/2/1995,284.184113,300.263153,0
11/3/1995,285.404785,301.053375,0
11/4/1995,286.030151,302.249146,0
11/5/1995,290.118317,302.040527,0
11/6/1995,292.035187,301.255493,0
11/7/1995,292.528503,301.000824,0
11/8/1995,292.86084,302.607147,0
11/9/1995,291.758148,303.010254,0
11/10/1995,289.713501,302.385468,0
11/11/1995,288.413818,303.013977,0
11/12/1995,288.230164,303.662689,0
11/13/1995,289.838165,303.928741,0
11/14/1995,289.928558,303.808929,0
11/15/1995,279.996277,298.617371,0
11/16/1995,281.694794,298.936066,0
11/17/1995,283.553772,296.826508,0.361878
11/18/1995,276.253113,289.282959,0
11/19/1995,279.516388,297.72998,0
11/20/1995,280.593964,299.633667,0
11/21/1995,284.154999,297.744751,0
11/22/1995,279.808258,298.611572,0
11/23/1995,283.894775,297.148529,0
11/24/1995,279.162659,294.168701,0
11/25/1995,278.429901,293.077667,0
11/26/1995,274.181488,291.489105,0
11/27/1995,278.609344,297.369141,0
11/28/1995,281.717316,294.168365,0
11/29/1995,278.890198,297.790588,0
11/30/1995,278.882629,298.399841,0
12/1/1995,284.483978,295.552582,1.206673
12/2/1995,286.528381,293.362579,5.237736
12/3/1995,283.213226,292.200287,0
12/4/1995,284.736023,295.209686,2.70998
12/5/1995,276.951141,291.506714,0
12/6/1995,275.040558,289.097534,0
12/7/1995,276.813599,291.507355,0
12/8/1995,285.095398,294.110779,2.188539
12/9/1995,284.444855,294.250793,0
12/10/1995,276.615662,291.747284,0
12/11/1995,276.916229,295.336182,0
12/12/1995,278.194305,292.082611,0
12/13/1995,276.376434,291.816742,0
12/14/1995,280.212158,290.785065,0
12/15/1995,271.306946,288.216705,0
12/16/1995,276.883606,289.621246,0
12/17/1995,271.235382,287.752838,0
12/18/1995,275.757568,292.998627,0
12/19/1995,279.17807,298.069275,0
12/20/1995,281.326385,294.649658,0
12/21/1995,277.01886,290.301178,0
12/22/1995,270.899811,284.509064,1.194733
12/23/1995,270.20639,284.891602,0
12/24/1995,271.492432,288.91095,0
12/25/1995,273.415405,286.888214,0
12/26/1995,275.818878,284.72934,0
12/27/1995,276.960266,286.380432,8.398649
12/28/1995,272.077759,281.096588,1.151715
12/29/1995,269.441254,278.55484,0
12/30/1995,272.485901,285.351807,0.754883
12/31/1995,276.952057,292.779816,0
1/1/1996,282.58783,293.544128,0.366841
1/2/1996,278.801666,289.33313,3.637155
1/3/1996,280.858734,288.598999,0
1/4/1996,268.146881,286.899323,2.226777
1/5/1996,267.456024,274.528534,0
1/6/1996,267.254547,279.627777,0
1/7/1996,269.424194,283.633331,0
1/8/1996,272.68515,284.207825,0
1/9/1996,276.193207,284.883453,0
1/10/1996,278.49295,285.273285,0.920827
1/11/1996,278.237579,285.975464,0
1/12/1996,279.945038,287.882843,0
1/13/1996,281.84549,291.84375,0
1/14/1996,282.784424,292.686066,0
1/15/1996,286.67865,291.284088,16.288742
1/16/1996,276.631561,295.76593,3.165783
1/17/1996,271.897003,282.961884,11.343208
1/18/1996,271.223602,277.197266,7.45849
1/19/1996,271.250366,275.077637,40.055496
1/20/1996,272.684387,278.864929,11.757616
1/21/1996,277.961121,283.86908,18.817715
1/22/1996,273.313171,281.79361,2.175504
1/23/1996,270.665985,279.921021,0
1/24/1996,270.434265,280.012329,0
1/25/1996,272.666656,282.262085,0.569673
1/26/1996,272.776917,281.436523,0
1/27/1996,273.573273,283.103119,0
1/28/1996,274.251801,282.36908,6.785219
1/29/1996,273.791962,281.564606,2.312667
1/30/1996,278.810883,285.215424,6.843091
1/31/1996,273.636963,282.329651,0
2/1/1996,278.523499,287.773987,1.47076
2/2/1996,275.94046,287.824738,0
2/3/1996,277.194519,288.92337,0
2/4/1996,274.910431,286.378967,0
2/5/1996,274.381165,285.12323,0.781105
2/6/1996,281.644165,294.464081,14.220786
2/7/1996,286.478149,296.095245,2.886886
2/8/1996,277.603638,290.958221,6.918455
2/9/1996,271.882507,283.449432,0
2/10/1996,273.277863,285.024933,0
2/11/1996,280.767334,287.171967,0.901287
2/12/1996,274.59375,286.83551,0
2/13/1996,275.781769,285.888306,0
2/14/1996,277.857452,287.250183,0
2/15/1996,276.00592,290.677795,0
2/16/1996,278.89212,297.094452,0
2/17/1996,281.595032,299.726929,0
2/18/1996,283.664795,299.146301,0
2/19/1996,287.159027,302.166992,0
2/20/1996,287.586517,301.433044,0
2/21/1996,284.796112,299.460938,0
2/22/1996,287.028992,297.611145,5.518583
2/23/1996,287.951111,300.974182,0
2/24/1996,287.616943,300.869446,0
2/25/1996,286.662567,298.81662,0
2/26/1996,278.523102,293.24704,0
2/27/1996,280.189911,292.820709,0
2/28/1996,283.924042,295.066284,0
2/29/1996,284.390564,297.906189,0
3/1/1996,284.857056,300.746124,0
3/2/1996,287.361603,298.959991,0
3/3/1996,282.91748,296.476166,0
3/4/1996,279.361237,294.873657,0
3/5/1996,279.893188,295.981628,0
3/6/1996,286.848663,295.190735,0
3/7/1996,288.903198,301.843781,0.639447
3/8/1996,286.049866,305.113953,0
3/9/1996,290.831665,306.194885,0
3/10/1996,292.09491,305.937439,0
3/11/1996,291.921539,305.536438,0
3/12/1996,288.362396,303.405762,0
3/13/1996,286.28653,303.712097,0
3/14/1996,290.946777,303.815491,0
3/15/1996,290.259155,305.623962,0.334417
3/16/1996,292.136261,304.634796,5.400826
3/17/1996,288.994995,298.310425,3.930269
3/18/1996,288.787292,295.850311,19.999018
3/19/1996,286.5513,300.765289,23.902849
3/20/1996,286.298431,298.221008,1.403373
3/21/1996,289.565704,297.248779,3.063289
3/22/1996,286.643127,298.945374,0
3/23/1996,289.370514,301.969696,0
3/24/1996,291.285767,301.112488,0.37283
3/25/1996,290.36734,298.253723,0
3/26/1996,287.58136,298.718781,0
3/27/1996,285.565063,298.114319,1.827425
3/28/1996,286.372711,296.972504,2.885085
3/29/1996,282.938385,298.36795,0
3/30/1996,288.232483,299.48465,1.389106
3/31/1996,286.790466,300.125427,0.295507
4/1/1996,288.573853,298.97464,0.354494
4/2/1996,288.568085,299.086853,0
4/3/1996,285.773926,298.493835,0
4/4/1996,287.753143,297.666199,0
4/5/1996,283.182495,299.598267,0
4/6/1996,284.068878,302.296112,0
4/7/1996,292.698395,301.500519,1.066015
4/8/1996,291.448212,301.42868,1.451345
4/9/1996,287.616669,300.628387,0
4/10/1996,282.167816,291.063995,0
4/11/1996,280.533997,295.437988,0.3474
4/12/1996,287.830322,295.597687,1.260606
4/13/1996,291.036316,300.096436,9.610671
4/14/1996,286.019897,296.312958,2.245642
4/15/1996,282.726288,294.866852,0.287767
4/16/1996,280.866821,289.95047,0
4/17/1996,287.082428,298.578644,5.085658
4/18/1996,287.402222,300.681091,3.432557
4/19/1996,287.530884,299.580688,1.279999
4/20/1996,282.881165,288.797577,0.579848
4/21/1996,281.349182,297.29007,0
4/22/1996,288.506958,299.33078,0
4/23/1996,288.256775,300.504974,0.406069
4/24/1996,287.959564,301.200195,0
4/25/1996,291.380615,303.301483,0
4/26/1996,288.569458,304.591736,0
