#Variables:
#tasmin_IPSL-CM5B-LR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),pr_IPSL-CM5B-LR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),pr_IPSL-CM5B-LR_rcp45(mm)
2077-08-07,298.927246,310.124359,0.585007
2077-08-08,298.709229,310.090027,2.301505
2077-08-09,298.598907,310.519775,0.730812
2077-08-10,298.561371,310.743164,0.000000
2077-08-11,297.818939,312.054108,0.000000
2077-08-12,297.761230,311.427368,0.000000
2077-08-13,297.236816,308.976837,0.000000
2077-08-14,297.999390,308.088959,2.023943
2077-08-15,298.143188,305.393555,0.000000
2077-08-16,297.862061,306.683228,1.768247
2077-08-17,297.742279,308.581146,1.235562
2077-08-18,297.804047,311.100525,0.000000
2077-08-19,298.426056,312.739197,0.000000
2077-08-20,298.765991,312.829987,0.416273
2077-08-21,294.620117,307.608521,3.261749
2077-08-22,295.478363,298.488739,0.999385
2077-08-23,294.298523,304.123810,0.000000
2077-08-24,296.459137,308.758820,1.852768
2077-08-25,296.827728,310.108276,0.000000
2077-08-26,297.625671,310.390015,0.000000
2077-08-27,298.284698,310.388916,0.000000
2077-08-28,298.827087,309.704285,0.000000
2077-08-29,296.356689,307.785858,0.000000
2077-08-30,296.501038,306.589417,2.406064
2077-08-31,294.439850,304.853302,9.200414
2077-09-01,295.556183,303.521057,4.721434
2077-09-02,295.109467,304.228058,1.832780
2077-09-03,295.038849,306.255951,1.599683
2077-09-04,296.890808,309.390717,0.000000
2077-09-05,298.151733,310.559845,0.000000
2077-09-06,299.291351,311.862427,0.000000
2077-09-07,299.750702,312.158722,0.000000
2077-09-08,299.126404,311.269775,0.000000
2077-09-09,298.017853,307.354767,9.728135
2077-09-10,297.811920,303.583313,28.123005
2077-09-11,295.922485,305.894928,2.908583
2077-09-12,296.699524,306.335205,6.802304
2077-09-13,294.577454,304.769806,6.741986
2077-09-14,294.991180,305.171539,8.207936
2077-09-15,292.794769,303.809998,0.437294
2077-09-16,290.375732,304.110870,0.000000
2077-09-17,291.070374,307.906830,0.000000
2077-09-18,295.920990,310.002289,0.000000
2077-09-19,297.684570,309.812714,0.000000
2077-09-20,296.155731,304.440643,2.803512
2077-09-21,292.508850,303.850555,0.000000
2077-09-22,293.294037,306.797424,0.000000
2077-09-23,297.081055,309.015564,0.000000
2077-09-24,298.380127,308.909363,0.321472
2077-09-25,297.499939,308.522736,0.000000
2077-09-26,297.620087,308.485413,0.000000
2077-09-27,298.686249,309.858765,0.384660
2077-09-28,298.251740,308.982208,0.000000
2077-09-29,296.743683,307.771301,0.000000
2077-09-30,296.257965,306.890869,0.000000
2077-10-01,294.430084,305.802551,0.347373
2077-10-02,295.287476,303.661591,1.571490
2077-10-03,292.294647,301.384186,8.057695
2077-10-04,288.226746,298.302063,0.000000
2077-10-05,286.832001,301.660645,0.000000
2077-10-06,289.683929,303.345703,0.000000
2077-10-07,292.437195,303.517822,0.366022
2077-10-08,294.089996,301.421478,10.832286
2077-10-09,294.428101,304.435333,3.375449
2077-10-10,290.996033,305.287292,0.000000
2077-10-11,288.791656,301.626007,0.000000
2077-10-12,286.762604,300.903931,0.000000
2077-10-13,289.320648,302.015717,0.000000
2077-10-14,292.014130,305.323883,0.481666
2077-10-15,293.993378,306.519470,0.000000
2077-10-16,294.048340,306.549408,0.000000
2077-10-17,293.006073,304.055695,53.365013
2077-10-18,286.546844,299.341522,16.437542
2077-10-19,287.068542,293.240540,0.000000
2077-10-20,281.691742,294.087524,0.450764
2077-10-21,282.341278,296.848022,0.000000
2077-10-22,283.636078,298.123688,0.000000
2077-10-23,283.963837,300.040863,0.000000
2077-10-24,287.585480,303.140625,0.000000
2077-10-25,289.986603,303.545013,0.000000
2077-10-26,292.688232,304.118866,0.494781
2077-10-27,293.175293,304.301971,1.295318
2077-10-28,293.753540,301.707886,3.775236
2077-10-29,292.566925,299.196930,28.780313
2077-10-30,286.600647,299.135986,0.000000
2077-10-31,281.697388,297.484894,0.000000
2077-11-01,286.663757,298.491547,0.000000
2077-11-02,290.118805,299.110687,0.000000
2077-11-03,291.823853,302.685883,0.948819
2077-11-04,292.901672,302.451691,0.292649
2077-11-05,293.059570,300.930817,1.350106
2077-11-06,287.555695,300.686066,0.851133
2077-11-07,285.715210,303.141296,0.000000
2077-11-08,289.197235,303.575012,0.000000
2077-11-09,288.299774,300.217133,0.000000
2077-11-10,287.354370,302.804474,0.000000
2077-11-11,291.290527,304.150818,0.000000
2077-11-12,289.532990,300.720764,0.000000
2077-11-13,286.417023,297.337982,0.000000
2077-11-14,291.401428,303.340271,0.438149
2077-11-15,293.393433,300.665588,2.051460
2077-11-16,289.809082,301.449127,0.863999
2077-11-17,287.855438,300.837036,0.000000
2077-11-18,289.172302,302.209015,0.000000
2077-11-19,292.361603,304.224670,2.628829
2077-11-20,292.277985,304.336365,0.000000
2077-11-21,293.795502,303.547089,1.983564
2077-11-22,294.374207,305.256897,0.000000
2077-11-23,291.967072,301.117493,0.341972
2077-11-24,284.928650,295.427124,0.000000
2077-11-25,277.390137,287.777924,1.353405
2077-11-26,277.620422,283.484436,0.000000
2077-11-27,277.322510,284.985291,0.360225
2077-11-28,275.811981,284.122284,0.360128
2077-11-29,275.826172,284.528198,0.000000
2077-11-30,273.828979,288.928802,0.000000
2077-12-01,274.850311,290.649536,0.000000
2077-12-02,277.471100,289.680908,0.000000
2077-12-03,278.569489,287.923096,0.000000
2077-12-04,279.145416,285.318573,8.270233
2077-12-05,278.354431,288.635834,0.000000
2077-12-06,277.532745,295.170227,0.000000
2077-12-07,278.503479,298.009674,0.000000
2077-12-08,280.094971,295.650757,0.000000
2077-12-09,284.408508,299.002625,0.000000
2077-12-10,289.581421,300.721222,1.115757
2077-12-11,287.282562,299.571381,0.000000
2077-12-12,281.829651,295.338043,0.000000
2077-12-13,287.367065,296.279510,0.000000
2077-12-14,289.690338,299.029938,1.139260
2077-12-15,288.463684,293.432404,93.512917
2077-12-16,280.436584,292.689026,15.757211
2077-12-17,276.771698,287.119537,0.465690
2077-12-18,276.087616,288.500488,0.000000
2077-12-19,277.959747,282.635986,15.503174
2077-12-20,284.093781,285.812744,5.394553
2077-12-21,285.437286,290.328888,1.282119
2077-12-22,287.618286,297.805267,0.000000
2077-12-23,290.770752,300.007202,8.691728
2077-12-24,286.865601,293.864685,1.538136
2077-12-25,279.331665,291.535004,0.000000
2077-12-26,282.867188,294.766083,0.000000
2077-12-27,283.607208,293.865173,0.000000
2077-12-28,276.410828,290.125885,0.000000
2077-12-29,276.384521,291.032593,0.000000
2077-12-30,278.235046,291.221863,0.000000
2077-12-31,279.283905,288.649872,7.699644
2078-01-01,277.869568,281.041626,0.000000
2078-01-02,275.580170,280.052521,0.000000
2078-01-03,270.332855,287.049469,0.000000
2078-01-04,274.208771,290.421234,0.998739
2078-01-05,278.403381,296.390717,0.000000
2078-01-06,284.659576,301.197876,0.000000
2078-01-07,287.432434,300.482819,0.000000
2078-01-08,283.854950,293.402039,0.000000
2078-01-09,279.729584,286.978882,0.283318
2078-01-10,279.637634,288.618713,2.328392
2078-01-11,274.769775,291.250214,0.000000
2078-01-12,275.951202,298.199463,0.000000
2078-01-13,279.570984,302.116455,0.000000
2078-01-14,283.689941,303.286865,0.000000
2078-01-15,287.052795,300.784302,0.000000
2078-01-16,283.958405,296.537933,0.000000
2078-01-17,282.436371,291.650604,0.000000
2078-01-18,280.294037,289.773987,0.000000
2078-01-19,281.201691,295.522766,0.000000
2078-01-20,283.248993,299.169586,0.000000
2078-01-21,284.831665,299.227417,0.000000
2078-01-22,285.567932,301.528595,0.000000
2078-01-23,286.955170,297.573151,0.000000
2078-01-24,282.697571,292.054718,0.000000
2078-01-25,281.361877,296.560394,0.000000
2078-01-26,287.026978,299.677094,0.000000
2078-01-27,289.195190,301.568787,4.360788
2078-01-28,289.508606,299.328033,0.000000
2078-01-29,285.513733,295.740814,1.091436
2078-01-30,284.917480,296.669952,2.145743
2078-01-31,284.007660,298.210052,0.000000
2078-02-01,289.042786,300.067169,0.393887
2078-02-02,286.444702,296.770813,0.000000
2078-02-03,282.430054,292.270233,0.000000
2078-02-04,276.341125,290.828888,7.371746
2078-02-05,274.592194,281.062500,15.995730
2078-02-06,276.386108,282.498535,22.826136
2078-02-07,276.711029,285.577026,4.236018
2078-02-08,285.541534,295.252930,7.389570
2078-02-09,286.133209,294.119476,18.284647
2078-02-10,277.461517,290.848145,0.317363
2078-02-11,277.482727,288.267395,0.000000
2078-02-12,278.260651,285.699097,0.000000
2078-02-13,278.609161,282.588043,0.000000
2078-02-14,278.101593,288.071930,0.000000
2078-02-15,275.156677,285.928253,0.000000
2078-02-16,272.453888,287.090637,0.000000
2078-02-17,277.492615,290.292999,0.000000
2078-02-18,280.504791,292.531952,0.283240
2078-02-19,280.615021,296.271118,0.000000
2078-02-20,283.092804,297.876984,0.000000
2078-02-21,285.032166,298.918762,0.000000
2078-02-22,288.578094,297.194794,0.835481
2078-02-23,288.933228,300.924408,0.000000
2078-02-24,284.672272,299.498047,0.000000
2078-02-25,286.334808,300.672333,1.848545
2078-02-26,285.357330,295.856201,0.000000
2078-02-27,281.542999,299.541107,0.000000
2078-02-28,286.533997,298.684906,0.000000
2078-03-01,289.520264,300.160309,0.000000
2078-03-02,289.791870,298.179840,2.379984
2078-03-03,285.646973,292.564209,5.847912
2078-03-04,284.513275,291.303772,9.569636
2078-03-05,279.236267,287.914429,0.000000
2078-03-06,278.917511,287.610901,1.056006
2078-03-07,283.935059,287.246857,11.428712
2078-03-08,280.549438,286.696625,33.592869
2078-03-09,282.157562,294.432404,14.676911
2078-03-10,281.844604,300.704376,0.000000
2078-03-11,286.652130,303.777588,0.000000
2078-03-12,288.222656,302.829285,0.000000
2078-03-13,285.394836,299.358398,0.000000
2078-03-14,283.162872,298.597748,0.000000
2078-03-15,283.578827,300.631531,0.000000
2078-03-16,289.711334,299.586761,0.341200
2078-03-17,286.325806,297.248779,5.606164
2078-03-18,283.849426,294.701843,0.000000
2078-03-19,283.551636,297.990265,0.000000
2078-03-20,285.280701,296.746277,0.000000
2078-03-21,286.133545,301.020996,0.000000
2078-03-22,287.865387,304.104858,0.000000
2078-03-23,288.470886,302.082062,0.000000
2078-03-24,290.370087,301.089661,0.000000
2078-03-25,292.023712,302.730560,0.000000
2078-03-26,292.347137,302.998901,1.609778
2078-03-27,292.771088,303.249054,0.731530
2078-03-28,291.565247,298.271210,1.832906
2078-03-29,287.249878,297.589203,0.969644
2078-03-30,288.860321,300.686249,0.000000
2078-03-31,289.907715,299.762421,0.000000
2078-04-01,286.516663,302.086029,0.000000
2078-04-02,291.617828,300.186646,0.000000
2078-04-03,286.253723,295.828766,0.558109
2078-04-04,283.142303,291.501160,0.000000
2078-04-05,282.679962,293.760895,0.000000
2078-04-06,285.895996,299.807404,0.000000
2078-04-07,291.272308,302.782074,0.000000
2078-04-08,289.152405,302.122467,0.733506
2078-04-09,288.403259,300.151855,0.000000
2078-04-10,287.980896,303.577332,0.000000
2078-04-11,290.736145,302.713776,0.000000
2078-04-12,291.506165,303.962158,0.000000
2078-04-13,292.768097,306.151184,0.000000
2078-04-14,294.035278,308.093384,0.000000
2078-04-15,294.031647,307.928711,0.000000
2078-04-16,292.975586,303.837585,0.297771
2078-04-17,289.645569,300.251038,1.548353
2078-04-18,288.021332,299.004120,0.000000
2078-04-19,290.143402,300.210358,0.000000
2078-04-20,291.988129,300.144226,0.335593
2078-04-21,291.545197,304.781372,0.000000
2078-04-22,293.474457,306.411621,0.000000
2078-04-23,293.043762,307.282898,0.000000
2078-04-24,295.070557,302.937408,1.921459
2078-04-25,290.871948,302.512146,0.000000
2078-04-26,288.509003,305.206604,0.000000
2078-04-27,290.679291,308.711182,0.000000
2078-04-28,293.438690,305.081360,0.366952
2078-04-29,292.984497,293.627747,53.961689
2078-04-30,284.227295,290.483521,7.626448
2078-05-01,285.175171,296.925781,10.618455
2078-05-02,286.100159,298.844513,0.631687
2078-05-03,285.034302,300.731445,0.000000
2078-05-04,289.054291,302.713715,0.611189
2078-05-05,291.673370,305.415039,1.842276
2078-05-06,294.208069,304.993042,5.964752
2078-05-07,292.854431,306.148254,0.485757
2078-05-08,292.261902,304.642944,0.300573
2078-05-09,292.946167,304.651947,0.000000
2078-05-10,292.831482,309.332794,0.000000
2078-05-11,295.420624,308.333496,0.000000
2078-05-12,296.120850,306.003754,0.000000
2078-05-13,294.793671,302.604004,0.000000
2078-05-14,292.211823,303.616943,0.000000
2078-05-15,293.117615,307.205627,0.000000
2078-05-16,295.266968,309.476379,0.000000
2078-05-17,295.996277,310.931824,0.000000
2078-05-18,295.389313,309.462219,0.310454
2078-05-19,294.834595,306.889557,0.471537
2078-05-20,295.272858,305.492218,0.000000
2078-05-21,295.735413,305.763184,0.000000
2078-05-22,296.375275,306.947174,0.000000
2078-05-23,296.258698,308.278015,0.000000
2078-05-24,297.461456,311.517914,0.000000
2078-05-25,298.793854,312.458832,0.000000
2078-05-26,299.280212,312.251526,0.000000
2078-05-27,299.403351,312.447479,0.000000
2078-05-28,298.636261,311.059570,0.000000
2078-05-29,299.190216,311.998688,3.975528
2078-05-30,297.102692,308.984528,4.494810
2078-05-31,299.551819,308.019836,0.000000
2078-06-01,297.411133,308.219147,0.000000
2078-06-02,297.255951,308.213409,2.057057
2078-06-03,296.508331,304.860382,0.000000
2078-06-04,296.565308,307.441803,0.000000
2078-06-05,297.992523,311.574677,0.000000
2078-06-06,297.476837,312.224152,0.000000
2078-06-07,298.637878,311.170563,0.000000
2078-06-08,299.773651,311.122894,7.469218
2078-06-09,298.116364,309.899872,3.115401
2078-06-10,298.088348,308.494324,7.310874
2078-06-11,296.967560,307.097168,1.137468
2078-06-12,296.827850,306.819092,0.713632
2078-06-13,296.802704,307.542328,0.299735
2078-06-14,296.580780,309.769257,0.281059
2078-06-15,297.439758,312.182465,0.000000
2078-06-16,298.219757,314.796661,0.000000
2078-06-17,297.911499,315.891907,0.000000
2078-06-18,298.788788,314.834961,0.000000
2078-06-19,298.748169,315.444763,0.000000
2078-06-20,300.277710,314.890350,0.000000
2078-06-21,302.464111,312.404510,0.000000
2078-06-22,299.571442,305.357727,4.411141
2078-06-23,296.903015,304.347504,28.973936
2078-06-24,297.994141,307.136627,1.389694
2078-06-25,297.351440,310.649567,18.750042
2078-06-26,298.471619,311.639160,0.000000
2078-06-27,298.740753,313.553314,2.186448
2078-06-28,298.082520,312.639252,0.000000
2078-06-29,297.381348,310.765991,0.000000
2078-06-30,297.478821,311.229156,0.000000
2078-07-01,298.227753,310.241150,0.000000
2078-07-02,298.123108,309.129639,0.000000
2078-07-03,297.977875,309.161835,0.000000
2078-07-04,299.051422,309.145782,0.000000
2078-07-05,299.319977,307.596558,6.890853
2078-07-06,299.137207,307.315247,21.866055
2078-07-07,299.253937,307.910065,17.703972
2078-07-08,299.087646,310.965698,6.507370
2078-07-09,298.580933,314.031525,0.000000
2078-07-10,298.927643,313.376373,0.000000
2078-07-11,298.022644,309.113953,0.000000
2078-07-12,297.129272,309.448578,0.000000
2078-07-13,297.483459,309.884644,1.338526
2078-07-14,297.745728,308.542603,6.370622
2078-07-15,298.606110,306.559052,18.761038
2078-07-16,298.966034,308.945770,3.971946
2078-07-17,298.844086,308.886230,5.882684
2078-07-18,298.073761,311.137360,3.398839
2078-07-19,298.854431,314.315857,0.000000
2078-07-20,299.732330,314.032227,0.000000
2078-07-21,299.808746,313.352966,0.000000
2078-07-22,299.065735,311.431091,0.000000
2078-07-23,298.298798,309.835052,0.000000
2078-07-24,298.183411,309.590668,0.319922
2078-07-25,298.193604,309.646515,0.000000
2078-07-26,297.474884,308.904633,0.000000
2078-07-27,297.106567,307.171265,0.959084
2078-07-28,297.123138,306.640411,0.284864
2078-07-29,297.529541,307.325439,0.000000
2078-07-30,296.916321,306.809814,12.339174
2078-07-31,297.034363,306.530518,11.561101
2078-08-01,297.938354,308.119354,1.685457
2078-08-02,297.935181,307.552887,1.593224
2078-08-03,298.603180,304.905701,4.785948
2078-08-04,298.329529,307.543427,4.876440
2078-08-05,298.035919,306.157379,9.572688
2078-08-06,297.560486,308.019714,9.587440
2078-08-07,298.252106,308.707855,0.400804
2078-08-08,297.460602,309.057922,0.000000
2078-08-09,296.598267,309.673706,0.000000
2078-08-10,296.758087,310.601624,0.000000
2078-08-11,297.537109,311.735504,0.464916
2078-08-12,297.384705,311.877594,0.000000
2078-08-13,297.673187,312.223633,0.000000
2078-08-14,298.376617,313.514923,0.000000
2078-08-15,298.851471,312.276367,0.000000
2078-08-16,299.532318,312.029419,0.000000
2078-08-17,299.229004,313.335266,0.000000
2078-08-18,299.944153,313.932648,0.000000
2078-08-19,300.788300,313.782043,0.000000
2078-08-20,300.638245,311.535431,2.196189
2078-08-21,298.441040,308.355957,3.231720
2078-08-22,297.853607,309.170929,1.581584
2078-08-23,297.746399,310.614624,1.558460
2078-08-24,298.577942,310.843353,0.394652
2078-08-25,297.851105,310.288086,0.000000
2078-08-26,297.862823,306.562653,1.312544
2078-08-27,297.861694,306.532623,1.208968
2078-08-28,297.049652,307.751892,0.989384
2078-08-29,296.590088,306.056122,3.315883
2078-08-30,297.288208,308.322449,23.022903
2078-08-31,297.885590,312.086273,2.026824
2078-09-01,296.746521,311.961761,1.309337
2078-09-02,297.466370,310.735413,0.000000
2078-09-03,299.759735,309.784637,2.119809
2078-09-04,297.757141,308.971710,9.325279
2078-09-05,297.983093,311.567352,0.000000
2078-09-06,298.856995,313.065826,0.000000
2078-09-07,298.496277,313.238007,0.000000
2078-09-08,298.043549,314.408112,0.000000
2078-09-09,298.461304,307.821899,9.636320
2078-09-10,294.070099,301.636536,0.000000
2078-09-11,293.058746,302.162415,0.000000
2078-09-12,293.912231,301.078339,1.609333
2078-09-13,291.119965,296.778015,0.547341
2078-09-14,291.482666,300.071472,0.000000
2078-09-15,295.298828,301.258301,3.457117
2078-09-16,294.667694,300.734009,8.150222
2078-09-17,291.852509,301.001923,0.000000
2078-09-18,291.241486,303.960388,0.332458
2078-09-19,293.182617,301.626038,1.063318
2078-09-20,295.417419,299.823242,6.251506
2078-09-21,294.622345,303.898407,8.038491
2078-09-22,293.836823,301.055084,6.238544
2078-09-23,291.235931,303.315155,2.524647
2078-09-24,288.076447,304.716156,0.000000
2078-09-25,289.119049,306.082031,0.000000
2078-09-26,290.692780,305.357605,0.000000
2078-09-27,291.550354,302.708740,0.000000
2078-09-28,291.975616,305.647278,0.714105
2078-09-29,292.364288,304.952698,0.000000
2078-09-30,290.748413,304.506470,0.000000
2078-10-01,292.292542,305.978027,0.000000
2078-10-02,295.535522,302.477814,0.000000
2078-10-03,290.979126,303.711945,3.651860
2078-10-04,290.845306,302.986511,0.000000
2078-10-05,289.376007,303.249359,0.000000
2078-10-06,289.296539,304.093231,0.000000
2078-10-07,289.679840,304.296478,0.000000
2078-10-08,292.322937,303.230347,7.198185
2078-10-09,291.648682,303.588104,8.262952
2078-10-10,291.807129,304.266418,2.227900
2078-10-11,290.168610,306.897522,1.753665
2078-10-12,293.339081,307.687347,0.000000
2078-10-13,294.643555,308.368164,1.426490
2078-10-14,293.298828,306.689850,0.000000
2078-10-15,292.880859,305.975372,0.000000
2078-10-16,294.065643,306.753174,0.000000
2078-10-17,295.191833,307.384949,8.253418
2078-10-18,288.918549,302.174988,0.000000
2078-10-19,285.680756,296.900635,0.000000
2078-10-20,288.271088,299.343628,0.000000
2078-10-21,289.442322,300.380035,0.000000
2078-10-22,290.703491,300.027710,0.000000
2078-10-23,294.024780,298.855164,29.335320
2078-10-24,289.995422,298.980286,25.395100
2078-10-25,282.221069,295.600800,0.000000
2078-10-26,280.703003,298.152893,0.000000
2078-10-27,283.908875,300.998871,0.000000
2078-10-28,285.590027,303.143524,0.000000
2078-10-29,287.647675,304.696838,0.000000
2078-10-30,288.204224,301.336456,0.000000
2078-10-31,287.060669,301.585022,0.000000
2078-11-01,288.834198,304.613159,0.300478
2078-11-02,291.284027,303.759674,0.000000
2078-11-03,291.828278,305.292999,0.938888
2078-11-04,290.085388,299.900909,0.000000
2078-11-05,282.452942,292.234131,0.000000
2078-11-06,284.589844,296.687134,0.679731
2078-11-07,290.995361,301.469757,0.922558
2078-11-08,285.802673,298.858704,0.000000
2078-11-09,280.148346,296.554108,0.000000
2078-11-10,285.940582,298.290253,0.000000
2078-11-11,290.354095,297.777130,13.416881
2078-11-12,292.994598,300.054230,52.237877
2078-11-13,287.867279,293.811340,6.101286
2078-11-14,284.476379,291.710449,0.332829
2078-11-15,280.773315,292.646637,0.000000
2078-11-16,278.852509,292.398682,0.000000
2078-11-17,280.486633,295.268127,0.000000
2078-11-18,283.891510,301.786835,0.000000
2078-11-19,290.575378,301.508453,0.000000
2078-11-20,291.445343,300.227448,1.091485
2078-11-21,292.126617,302.742249,1.130644
2078-11-22,289.223846,302.218658,0.553302
2078-11-23,286.864136,299.202911,0.000000
2078-11-24,287.260132,301.324829,0.000000
2078-11-25,291.444214,301.459839,0.427754
2078-11-26,292.253998,299.578278,9.313743
2078-11-27,292.339935,302.075348,0.493737
2078-11-28,291.548340,302.365173,0.000000
2078-11-29,290.143005,299.274841,0.326557
2078-11-30,280.699493,294.281708,0.611315
2078-12-01,282.482635,294.749786,0.000000
2078-12-02,289.770264,302.337097,0.000000
2078-12-03,289.801056,300.063690,0.000000
2078-12-04,281.393494,294.369324,0.000000
2078-12-05,279.649292,296.698914,0.000000
2078-12-06,284.418213,301.121094,0.000000
2078-12-07,287.489868,301.139252,0.000000
2078-12-08,289.162201,302.191711,0.000000
2078-12-09,290.221802,302.560699,0.000000
2078-12-10,290.171692,300.296570,0.000000
2078-12-11,286.761597,297.606628,0.000000
2078-12-12,277.525665,286.830261,0.000000
2078-12-13,277.331177,291.363800,0.000000
2078-12-14,282.270874,294.637421,0.000000
2078-12-15,286.224274,292.582703,0.000000
2078-12-16,279.031860,289.943878,0.000000
2078-12-17,283.058167,292.707123,0.000000
2078-12-18,285.854675,291.236115,0.000000
2078-12-19,277.085419,285.572174,0.000000
2078-12-20,274.758545,288.683319,0.000000
2078-12-21,277.174225,291.596588,0.000000
2078-12-22,280.365295,293.727356,0.000000
2078-12-23,284.735992,294.380432,0.000000
2078-12-24,289.326202,295.499481,99.717415
2078-12-25,280.759277,286.426056,3.979679
2078-12-26,275.746521,286.499634,0.000000
2078-12-27,273.889557,288.815826,0.000000
2078-12-28,275.577301,293.114594,0.000000
2078-12-29,280.385193,296.324982,0.357411
2078-12-30,283.751953,294.697144,0.000000
2078-12-31,286.009033,295.445648,3.812596
2079-01-01,288.728119,296.347595,0.670504
2079-01-02,284.443024,300.555420,0.000000
2079-01-03,288.154358,302.560211,0.000000
2079-01-04,285.021820,300.388763,0.000000
2079-01-05,281.266846,292.938812,0.000000
2079-01-06,277.510986,291.834625,0.000000
2079-01-07,277.428619,292.068634,0.000000
2079-01-08,276.896637,290.997070,0.000000
2079-01-09,281.931366,293.175232,0.000000
2079-01-10,287.692963,295.340912,6.104166
2079-01-11,286.210449,291.130951,20.750330
2079-01-12,284.656555,294.570587,20.728596
2079-01-13,288.812836,294.615112,3.890029
2079-01-14,282.290192,294.227234,3.875490
2079-01-15,279.715546,293.220062,0.000000
2079-01-16,275.480103,288.392883,0.000000
2079-01-17,276.446228,294.268494,0.000000
2079-01-18,282.816010,299.357361,0.000000
2079-01-19,283.182098,300.314056,0.000000
2079-01-20,284.588135,293.864594,0.000000
2079-01-21,278.556183,296.107544,0.000000
2079-01-22,280.425659,298.053864,0.000000
2079-01-23,283.074799,299.347992,0.000000
2079-01-24,284.336578,299.360138,0.000000
2079-01-25,287.135712,299.621002,0.000000
2079-01-26,286.866364,299.431946,0.000000
2079-01-27,287.940491,299.539398,0.000000
2079-01-28,285.766968,298.046448,0.000000
2079-01-29,284.207428,294.742096,0.000000
2079-01-30,285.326660,295.595428,0.000000
2079-01-31,283.892639,294.522461,0.000000
2079-02-01,279.786591,293.668304,0.000000
2079-02-02,280.210297,298.001709,0.000000
2079-02-03,281.819550,299.935822,0.000000
2079-02-04,288.182526,296.236328,0.000000
2079-02-05,289.413513,297.463287,6.874548
2079-02-06,278.729156,290.574860,0.000000
2079-02-07,277.007477,291.906616,0.000000
2079-02-08,277.448944,296.674225,0.000000
2079-02-09,282.755493,301.789185,0.000000
2079-02-10,282.896454,298.844727,0.000000
2079-02-11,285.921356,302.472809,0.301125
2079-02-12,285.033264,303.475922,0.000000
2079-02-13,287.079315,299.582306,0.000000
2079-02-14,287.949219,298.569214,8.010518
2079-02-15,290.447784,301.088623,10.906036
2079-02-16,290.525421,297.678009,7.342042
2079-02-17,285.550415,297.669128,7.934090
2079-02-18,285.313934,294.861053,3.862606
2079-02-19,278.168549,291.474213,0.000000
2079-02-20,279.335571,291.795898,0.000000
2079-02-21,281.465881,295.483826,3.144866
2079-02-22,289.588837,300.926727,1.265335
2079-02-23,286.394135,297.854736,1.321992
2079-02-24,278.503754,291.947723,0.000000
2079-02-25,281.124298,288.806976,1.737995
2079-02-26,275.100464,289.983063,0.000000
2079-02-27,279.255371,294.198761,0.806546
2079-02-28,283.705994,297.246246,0.000000
2079-03-01,285.206726,300.549225,0.000000
2079-03-02,289.916443,295.664032,3.804407
2079-03-03,286.435974,301.927307,0.644254
2079-03-04,289.391327,302.402069,0.000000
2079-03-05,292.184906,300.740082,0.723095
2079-03-06,285.404938,296.663483,0.718433
2079-03-07,279.108032,285.090698,0.000000
2079-03-08,277.644165,282.029602,0.648453
2079-03-09,281.813507,286.792114,12.943843
2079-03-10,283.281281,288.915405,13.865663
2079-03-11,279.152802,296.834106,0.634564
2079-03-12,283.008301,301.823730,0.000000
2079-03-13,285.328064,300.378601,0.000000
2079-03-14,282.333862,297.842102,0.000000
2079-03-15,282.972992,297.834259,0.000000
2079-03-16,284.671722,300.331696,0.000000
2079-03-17,287.384827,301.684631,0.000000
2079-03-18,285.272552,296.129852,0.000000
2079-03-19,285.956055,294.921082,0.000000
2079-03-20,289.031403,305.749268,0.000000
2079-03-21,291.565155,306.106201,0.000000
2079-03-22,292.891266,304.685211,0.000000
2079-03-23,292.727081,303.838928,0.000000
2079-03-24,290.051483,301.035156,14.596372
2079-03-25,284.793976,290.671356,3.966749
2079-03-26,285.872772,300.060028,0.000000
2079-03-27,290.201141,304.819031,0.000000
2079-03-28,294.139374,301.931946,1.490708
2079-03-29,284.192719,301.772278,3.405274
2079-03-30,281.238647,294.059753,0.000000
2079-03-31,282.849823,296.753815,1.454874
2079-04-01,281.489319,294.802948,0.000000
2079-04-02,282.173920,301.264801,0.000000
2079-04-03,290.438385,304.566223,0.000000
2079-04-04,291.560089,301.220276,2.268425
2079-04-05,283.253967,293.130402,0.000000
2079-04-06,286.649078,293.527069,22.842749
2079-04-07,286.607025,291.374420,30.485739
2079-04-08,287.347198,299.851990,1.159186
