#Variables:
#tasmin_bcc-csm1-1-m_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1-m_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp45(K),tasmax_bcc-csm1-1-m_rcp45(K),pr_bcc-csm1-1-m_rcp45(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp45(K),tasmax_bcc-csm1-1-m_rcp45(K),pr_bcc-csm1-1-m_rcp45(mm)
2073-10-01,287.342865,294.683655,0.000000
2073-10-02,287.676941,297.690277,0.000000
2073-10-03,288.361664,300.249939,0.000000
2073-10-04,289.435059,300.505249,0.000000
2073-10-05,290.372375,301.630646,0.000000
2073-10-06,286.826385,299.691620,15.849687
2073-10-07,286.493195,296.821075,0.000000
2073-10-08,285.644379,299.124420,0.000000
2073-10-09,288.139893,303.774628,0.000000
2073-10-10,286.670288,303.223572,0.000000
2073-10-11,286.420105,296.815735,0.000000
2073-10-12,286.497437,301.562531,0.000000
2073-10-13,288.652039,304.543274,0.000000
2073-10-14,291.260956,306.997162,0.000000
2073-10-15,292.009735,307.246307,0.000000
2073-10-16,292.947266,306.536774,0.298683
2073-10-17,292.830017,304.083191,0.000000
2073-10-18,292.366028,304.718597,0.000000
2073-10-19,292.796417,304.492920,0.000000
2073-10-20,293.659363,304.078003,0.525689
2073-10-21,293.407959,301.796204,1.694027
2073-10-22,293.882904,300.158081,0.840368
2073-10-23,291.695435,299.860229,0.000000
2073-10-24,288.911316,298.191864,0.000000
2073-10-25,289.011566,301.626099,0.000000
2073-10-26,289.215454,301.602448,5.585670
2073-10-27,289.498138,297.309967,2.571024
2073-10-28,288.911987,299.913849,0.000000
2073-10-29,288.501465,300.959015,0.000000
2073-10-30,288.212769,301.635559,0.000000
2073-10-31,289.230865,302.939667,0.000000
2073-11-01,290.158966,304.487244,0.000000
2073-11-02,290.708862,306.747131,0.000000
2073-11-03,291.244720,306.013702,2.786933
2073-11-04,280.890656,300.797333,0.000000
2073-11-05,281.159149,292.008423,0.000000
2073-11-06,284.223206,292.922119,0.000000
2073-11-07,287.275848,295.154999,5.323400
2073-11-08,291.499420,300.777161,2.262593
2073-11-09,288.351166,298.744232,0.000000
2073-11-10,279.604279,292.734558,0.000000
2073-11-11,279.105347,292.588898,0.000000
2073-11-12,278.261047,293.951660,0.000000
2073-11-13,281.559479,295.622406,0.000000
2073-11-14,284.757965,301.273132,0.000000
2073-11-15,289.646759,302.394714,0.000000
2073-11-16,285.390320,302.136658,0.000000
2073-11-17,280.521606,295.888763,0.453629
2073-11-18,279.734558,294.419739,0.000000
2073-11-19,280.564941,296.974731,0.000000
2073-11-20,282.648315,298.705597,0.000000
2073-11-21,283.731445,301.143768,0.000000
2073-11-22,286.982666,299.923920,0.000000
2073-11-23,289.967346,298.849213,0.000000
2073-11-24,291.542358,298.274353,5.603568
2073-11-25,293.738617,297.240112,61.797718
2073-11-26,288.835388,297.513306,2.639313
2073-11-27,284.993378,299.430298,0.000000
2073-11-28,287.488312,300.332520,0.000000
2073-11-29,289.733887,298.872131,0.000000
2073-11-30,286.416840,296.860107,0.000000
2073-12-01,285.419769,298.339539,0.000000
2073-12-02,284.574982,299.369049,0.000000
2073-12-03,287.447479,299.449219,0.000000
2073-12-04,287.865753,298.829559,0.000000
2073-12-05,284.143372,297.717651,0.000000
2073-12-06,280.846985,298.173889,0.000000
2073-12-07,284.785370,300.985138,0.000000
2073-12-08,281.433197,299.655121,0.000000
2073-12-09,280.052429,295.435974,0.000000
2073-12-10,277.096985,292.937958,0.000000
2073-12-11,275.276398,295.542664,0.000000
2073-12-12,278.008514,298.624969,0.000000
2073-12-13,279.635193,298.595093,0.000000
2073-12-14,283.406555,297.751007,0.000000
2073-12-15,284.926941,296.723602,0.000000
2073-12-16,282.908051,295.557983,0.523881
2073-12-17,281.378845,290.963715,7.258742
2073-12-18,287.558960,296.994507,9.962564
2073-12-19,281.869873,290.802399,0.580830
2073-12-20,284.675476,291.846588,12.652118
2073-12-21,281.008057,289.248688,19.639765
2073-12-22,277.424164,290.816223,0.000000
2073-12-23,279.891083,290.833038,0.526170
2073-12-24,275.955780,290.298157,0.000000
2073-12-25,278.762085,292.292175,0.000000
2073-12-26,279.724854,290.989685,2.326670
2073-12-27,275.205292,285.148987,0.327482
2073-12-28,273.218262,287.198944,0.000000
2073-12-29,276.101227,287.393097,0.000000
2073-12-30,274.177643,291.311951,0.000000
2073-12-31,276.275208,293.527100,0.000000
2074-01-01,279.217072,295.879547,0.000000
2074-01-02,280.442780,298.467438,0.000000
2074-01-03,286.204529,298.186462,0.000000
2074-01-04,279.775635,295.882294,0.000000
2074-01-05,277.736053,294.855316,0.000000
2074-01-06,281.647217,297.497162,0.000000
2074-01-07,287.126556,300.476746,0.000000
2074-01-08,282.675629,299.901703,0.000000
2074-01-09,277.542694,294.588531,0.000000
2074-01-10,277.520264,293.036041,0.000000
2074-01-11,278.653748,292.421661,0.000000
2074-01-12,280.959381,291.983002,0.000000
2074-01-13,282.870636,292.723480,2.117317
2074-01-14,285.356079,295.746490,5.276728
2074-01-15,286.663605,295.351562,3.666694
2074-01-16,281.968079,296.780518,19.796467
2074-01-17,269.758270,281.223724,10.343635
2074-01-18,270.146515,276.292908,2.208959
2074-01-19,269.291351,276.458771,4.862907
2074-01-20,267.009186,282.101746,0.000000
2074-01-21,271.585938,285.746674,0.000000
2074-01-22,272.420319,286.411774,0.000000
2074-01-23,277.427399,288.625702,1.165204
2074-01-24,278.991486,289.810638,0.000000
2074-01-25,281.765442,295.403564,2.239774
2074-01-26,281.760132,294.152924,0.429375
2074-01-27,276.260376,290.891937,0.000000
2074-01-28,275.797363,287.411011,0.000000
2074-01-29,272.910248,286.030334,0.000000
2074-01-30,272.030579,293.193176,0.000000
2074-01-31,274.051147,293.481659,0.000000
2074-02-01,278.181641,292.389526,0.375650
2074-02-02,277.454773,293.511047,0.437333
2074-02-03,282.764465,292.151642,3.991567
2074-02-04,287.820770,299.082367,2.795651
2074-02-05,289.341095,298.810364,0.000000
2074-02-06,285.714142,301.673737,0.000000
2074-02-07,286.708405,298.978210,0.000000
2074-02-08,282.552368,298.738434,0.330195
2074-02-09,281.924286,298.657715,0.000000
2074-02-10,281.005737,297.112457,0.000000
2074-02-11,279.982849,291.823090,2.323297
2074-02-12,281.997101,292.413849,0.444044
2074-02-13,278.783691,293.681122,0.000000
2074-02-14,276.033539,295.946503,0.000000
2074-02-15,281.035400,300.538147,0.000000
2074-02-16,283.231171,303.073608,0.000000
2074-02-17,283.825714,301.485107,0.000000
2074-02-18,280.390839,298.329651,0.000000
2074-02-19,278.676025,295.860352,0.000000
2074-02-20,279.449646,295.489044,0.000000
2074-02-21,281.965332,302.812286,0.000000
2074-02-22,287.433350,305.090942,0.000000
2074-02-23,289.823212,304.521118,0.000000
2074-02-24,285.793610,303.559906,0.000000
2074-02-25,283.157837,293.726593,1.148674
2074-02-26,288.258881,301.493530,0.761417
2074-02-27,280.848724,301.398743,0.000000
2074-02-28,286.155731,303.112518,0.000000
2074-03-01,282.198944,301.664825,0.000000
2074-03-02,282.951691,300.289917,0.000000
2074-03-03,281.460754,300.434692,0.000000
2074-03-04,280.470947,298.229797,0.000000
2074-03-05,282.057739,296.281677,0.000000
2074-03-06,280.658447,295.349304,0.000000
2074-03-07,279.074310,299.629913,0.000000
2074-03-08,283.425232,302.795135,0.000000
2074-03-09,284.416565,304.491333,0.000000
2074-03-10,288.359985,305.013855,0.000000
2074-03-11,288.811920,304.670319,0.000000
2074-03-12,283.375122,297.930359,0.000000
2074-03-13,285.155090,296.110138,2.757854
2074-03-14,284.225098,293.049927,14.467422
2074-03-15,291.263977,294.899994,15.342945
2074-03-16,279.912842,299.015533,0.000000
2074-03-17,281.989777,300.182373,0.579229
2074-03-18,288.340088,298.942505,0.000000
2074-03-19,288.076904,296.777008,0.856807
2074-03-20,283.077087,288.858765,0.607403
2074-03-21,281.238342,288.296844,2.048455
2074-03-22,279.417877,289.593201,0.654404
2074-03-23,276.954865,294.018890,0.000000
2074-03-24,279.298035,298.438141,0.000000
2074-03-25,282.181061,297.718933,0.000000
2074-03-26,285.788269,294.604767,0.865856
2074-03-27,290.548889,295.087646,0.479338
2074-03-28,290.589478,303.794098,0.679051
2074-03-29,277.002991,303.400421,0.000000
2074-03-30,273.282471,293.632843,0.000000
2074-03-31,281.531097,295.836365,0.000000
2074-04-01,287.701355,293.852844,0.000000
2074-04-02,289.718536,293.826447,1.541672
2074-04-03,284.909271,294.727997,0.346759
2074-04-04,278.860962,293.007996,0.000000
2074-04-05,281.148682,297.135956,0.000000
2074-04-06,287.205597,299.209076,0.000000
2074-04-07,288.108246,299.007599,1.381081
2074-04-08,285.220367,300.733948,1.273784
2074-04-09,287.125916,300.787415,0.965789
2074-04-10,290.321472,303.988281,13.671790
2074-04-11,287.657410,304.038483,0.330211
2074-04-12,282.274109,300.241150,0.000000
2074-04-13,280.265594,296.693024,0.000000
2074-04-14,281.896210,300.267303,0.000000
2074-04-15,286.625061,306.859070,0.000000
2074-04-16,291.727234,312.904449,0.000000
2074-04-17,288.355774,314.871674,14.854257
2074-04-18,281.952728,288.152130,6.756515
2074-04-19,279.220551,297.216858,0.000000
2074-04-20,284.800751,298.523773,0.000000
2074-04-21,288.269592,306.546661,0.000000
2074-04-22,286.520020,307.575684,0.000000
2074-04-23,291.678741,310.596741,0.000000
2074-04-24,292.574310,310.187408,0.000000
2074-04-25,293.715515,308.406372,0.000000
2074-04-26,293.853546,303.637482,0.000000
2074-04-27,294.116821,306.492371,0.000000
2074-04-28,292.588776,306.139771,0.000000
2074-04-29,292.983612,300.040131,15.319897
2074-04-30,290.039795,293.764893,17.774702
2074-05-01,291.292908,293.485992,30.982843
2074-05-02,286.064392,292.764954,0.850758
2074-05-03,284.886963,298.670715,0.000000
2074-05-04,284.121094,301.245117,0.000000
2074-05-05,287.809082,303.197693,0.000000
2074-05-06,291.683228,302.654358,0.000000
2074-05-07,292.472107,303.460663,0.000000
2074-05-08,292.526855,304.407471,0.318887
2074-05-09,292.147736,303.788757,34.543964
2074-05-10,288.841797,306.378113,0.000000
2074-05-11,288.530762,306.860779,0.000000
2074-05-12,291.116516,305.983582,0.000000
2074-05-13,291.604431,307.160461,0.000000
2074-05-14,292.416931,306.846008,0.000000
2074-05-15,292.901520,305.694977,0.000000
2074-05-16,293.913452,304.249237,0.519012
2074-05-17,293.626648,304.378845,2.225346
2074-05-18,294.514679,302.433716,4.580416
2074-05-19,293.366364,300.508179,6.189752
2074-05-20,295.289398,305.646118,6.606552
2074-05-21,288.283081,306.193115,1.240843
2074-05-22,289.937439,309.282288,0.000000
2074-05-23,293.527954,309.621460,1.031163
2074-05-24,289.901703,308.353485,0.000000
2074-05-25,292.972534,307.655365,0.287204
2074-05-26,294.671875,306.989319,0.537382
2074-05-27,295.041443,303.827881,0.739293
2074-05-28,295.901672,301.443695,1.295774
2074-05-29,297.598328,298.418243,2.024748
2074-05-30,297.473450,307.098175,12.537280
2074-05-31,294.693695,304.496948,6.243446
2074-06-01,296.679016,304.471802,0.618438
2074-06-02,295.305817,302.775208,10.357394
2074-06-03,294.640442,297.023987,14.462852
2074-06-04,295.748016,302.461151,0.000000
2074-06-05,296.228394,303.207550,2.329610
2074-06-06,296.933777,303.736481,0.000000
2074-06-07,296.585358,304.054626,2.290590
2074-06-08,295.745911,304.521454,0.000000
2074-06-09,290.836060,303.942688,10.313831
2074-06-10,292.393036,308.109741,0.000000
2074-06-11,293.725922,309.155273,0.000000
2074-06-12,295.098572,308.614166,0.000000
2074-06-13,294.410004,307.439850,25.521667
2074-06-14,294.211426,304.436920,8.034310
2074-06-15,292.957062,303.767212,2.101200
2074-06-16,293.304443,307.634766,0.000000
2074-06-17,292.490814,307.343323,0.000000
2074-06-18,290.215240,307.908325,0.000000
2074-06-19,290.566467,307.555115,0.000000
2074-06-20,292.307190,306.722809,0.000000
2074-06-21,294.098755,306.569916,0.000000
2074-06-22,293.353943,305.733368,0.730750
2074-06-23,292.712921,304.599976,2.028058
2074-06-24,294.173401,305.932587,0.000000
2074-06-25,295.330719,309.796692,0.000000
2074-06-26,296.423187,313.319092,0.000000
2074-06-27,296.714386,312.668457,0.000000
2074-06-28,295.392822,309.868164,0.000000
2074-06-29,294.684875,311.556427,0.000000
2074-06-30,295.337036,310.354767,0.000000
2074-07-01,294.856903,310.227570,0.000000
2074-07-02,295.316986,312.583923,0.000000
2074-07-03,297.377106,313.151062,0.000000
2074-07-04,298.047852,312.969879,0.000000
2074-07-05,296.294312,309.644806,0.000000
2074-07-06,295.400970,307.584900,0.000000
2074-07-07,295.422638,306.474060,0.000000
2074-07-08,295.884155,305.461884,2.078897
2074-07-09,296.758881,308.365234,0.000000
2074-07-10,296.648895,307.721161,1.321373
2074-07-11,296.636719,306.431519,2.745743
2074-07-12,298.488586,303.021149,2.704798
2074-07-13,295.935425,302.603973,0.421482
2074-07-14,295.307495,302.255554,10.945043
2074-07-15,295.617249,305.201477,4.101367
2074-07-16,296.103485,303.871735,2.175241
2074-07-17,295.062866,306.886475,1.718745
2074-07-18,295.050842,310.816101,0.000000
2074-07-19,295.293457,310.875366,0.601775
2074-07-20,296.107941,310.604645,0.000000
2074-07-21,297.235382,310.218231,0.000000
2074-07-22,296.866058,305.216248,3.089595
2074-07-23,296.776825,307.065369,0.000000
2074-07-24,296.451477,309.891296,0.000000
2074-07-25,296.033966,310.970673,0.000000
2074-07-26,296.057037,311.492065,0.909170
2074-07-27,296.530273,311.335419,6.393847
2074-07-28,297.479370,307.421722,0.000000
2074-07-29,297.551178,309.034821,0.000000
2074-07-30,297.634094,313.492584,1.458482
2074-07-31,296.724731,313.774323,0.000000
2074-08-01,295.916138,313.226349,0.996394
2074-08-02,296.387146,311.764069,0.000000
2074-08-03,297.136230,310.613708,1.897921
2074-08-04,296.801819,310.212982,0.333207
2074-08-05,296.277557,308.680542,0.511463
2074-08-06,295.664612,308.963959,5.384019
2074-08-07,295.942383,309.565643,0.000000
2074-08-08,296.412811,312.834442,0.000000
2074-08-09,297.411377,314.536713,0.000000
2074-08-10,295.942596,313.888885,0.000000
2074-08-11,295.844086,312.512756,0.000000
2074-08-12,295.536652,312.925964,1.434068
2074-08-13,294.768494,313.594635,0.000000
2074-08-14,296.359863,314.443970,0.000000
2074-08-15,297.383179,314.953033,0.000000
2074-08-16,296.731110,314.712708,0.000000
2074-08-17,297.251648,314.428467,0.000000
2074-08-18,297.484161,314.496246,0.000000
2074-08-19,296.359467,314.273071,0.000000
2074-08-20,296.618286,313.687897,0.000000
2074-08-21,296.120361,311.711517,0.609383
2074-08-22,297.237457,313.373444,0.000000
2074-08-23,296.914948,314.222595,0.000000
2074-08-24,297.660004,314.015076,0.000000
2074-08-25,299.106903,312.970490,0.000000
2074-08-26,299.612122,312.034882,0.853207
2074-08-27,296.603149,312.592072,0.000000
2074-08-28,297.176575,311.971985,0.000000
2074-08-29,295.361664,311.190063,0.000000
2074-08-30,294.891785,310.256775,0.000000
2074-08-31,294.955780,311.931335,0.000000
2074-09-01,293.978363,312.531036,0.000000
2074-09-02,293.429291,311.747864,0.000000
2074-09-03,293.626678,310.983856,0.000000
2074-09-04,296.814026,313.573730,0.000000
2074-09-05,296.360016,312.678711,0.000000
2074-09-06,296.822235,307.981995,2.259706
2074-09-07,294.963257,308.364105,2.631970
2074-09-08,295.022064,310.457825,0.000000
2074-09-09,298.178833,313.376465,0.000000
2074-09-10,298.111908,314.393036,0.000000
2074-09-11,299.712433,313.692505,0.000000
2074-09-12,296.418945,313.687866,0.000000
2074-09-13,296.166870,313.710724,0.000000
2074-09-14,296.489777,312.236572,0.000000
2074-09-15,296.320099,311.630402,0.000000
2074-09-16,296.976379,311.339569,0.000000
2074-09-17,297.672485,310.542328,0.000000
2074-09-18,296.622406,309.890472,0.000000
2074-09-19,294.722198,309.036499,0.000000
2074-09-20,294.317688,308.992615,0.000000
2074-09-21,293.443939,310.094818,0.000000
2074-09-22,295.309906,309.566376,0.000000
2074-09-23,294.914612,308.691589,0.000000
2074-09-24,297.744263,309.529510,0.000000
2074-09-25,297.894653,309.130554,0.369410
2074-09-26,297.572601,309.341553,11.627025
2074-09-27,290.831726,301.442810,23.749344
2074-09-28,286.154510,299.365631,0.000000
2074-09-29,289.807465,299.720093,0.000000
2074-09-30,290.874084,303.887634,0.616914
2074-10-01,291.955200,305.743469,1.032157
2074-10-02,292.687775,305.222290,4.363417
2074-10-03,292.572052,304.336578,2.686452
2074-10-04,292.163422,306.260040,0.000000
2074-10-05,292.581207,307.103394,0.000000
2074-10-06,291.804321,307.645447,0.000000
2074-10-07,294.440796,308.350616,0.000000
2074-10-08,293.857849,307.801453,0.000000
2074-10-09,295.530884,307.461121,0.730148
2074-10-10,295.290436,303.185394,12.235629
2074-10-11,275.408356,295.738617,31.630501
2074-10-12,282.528961,294.346405,0.000000
2074-10-13,284.084412,298.108063,0.000000
2074-10-14,288.605988,307.065491,0.000000
2074-10-15,287.119354,306.490509,0.296546
2074-10-16,283.417816,297.261444,0.000000
2074-10-17,285.682556,301.243103,0.000000
2074-10-18,287.331940,303.086731,0.000000
2074-10-19,292.166809,307.345428,0.000000
2074-10-20,289.880981,306.868134,0.000000
2074-10-21,283.022186,296.505615,0.000000
2074-10-22,283.833557,300.386627,0.000000
2074-10-23,285.049164,300.767944,0.000000
2074-10-24,285.920380,301.691223,0.000000
2074-10-25,287.357697,303.626282,0.000000
2074-10-26,288.788910,304.161713,0.000000
2074-10-27,292.450073,303.197510,0.864349
2074-10-28,291.636017,303.771667,0.000000
2074-10-29,293.655518,303.098480,0.000000
2074-10-30,293.384491,301.479218,0.625284
2074-10-31,291.923798,303.050262,0.000000
2074-11-01,293.262848,303.062531,0.000000
2074-11-02,285.481598,300.527985,0.000000
2074-11-03,285.379028,297.745483,0.000000
2074-11-04,288.088379,297.275452,0.000000
2074-11-05,284.936920,295.799103,0.000000
2074-11-06,286.761871,295.017700,0.000000
2074-11-07,286.520782,298.318878,0.726278
2074-11-08,286.484375,298.437683,0.000000
2074-11-09,286.521393,296.471893,0.308682
2074-11-10,292.802460,298.722076,39.439846
2074-11-11,289.539307,298.011597,55.757824
2074-11-12,284.957367,297.436035,43.691509
2074-11-13,284.206787,295.261292,0.000000
2074-11-14,276.606384,288.187073,0.000000
2074-11-15,276.643341,291.438812,0.000000
2074-11-16,280.496033,291.593842,0.000000
2074-11-17,278.023621,293.547424,0.000000
2074-11-18,281.560638,302.437653,1.137299
2074-11-19,287.930756,301.213074,1.683577
2074-11-20,276.209106,291.963257,0.000000
2074-11-21,277.871399,294.114136,0.000000
2074-11-22,282.649200,294.036713,0.000000
2074-11-23,278.369171,293.277618,0.000000
2074-11-24,287.930481,298.309875,0.000000
2074-11-25,282.557831,297.487823,0.000000
2074-11-26,282.633270,295.622528,0.000000
2074-11-27,278.711151,297.248474,0.453107
2074-11-28,272.932129,291.595825,0.000000
2074-11-29,277.326355,299.168365,0.000000
2074-11-30,279.566284,296.418671,0.000000
2074-12-01,278.718658,297.999786,0.000000
2074-12-02,281.547241,301.813507,0.000000
2074-12-03,285.507446,303.779205,0.000000
2074-12-04,286.944733,305.233124,0.000000
2074-12-05,286.520569,303.282074,0.000000
2074-12-06,287.112640,300.087280,0.000000
2074-12-07,279.604309,296.372284,0.000000
2074-12-08,278.517853,291.135895,0.804296
2074-12-09,279.770508,297.956024,2.755443
2074-12-10,275.447357,295.683197,0.000000
2074-12-11,278.714844,294.364410,0.000000
2074-12-12,282.447479,293.576324,0.000000
2074-12-13,273.335114,288.091980,0.000000
2074-12-14,269.127625,282.418488,0.000000
2074-12-15,272.144592,281.882477,0.822062
2074-12-16,277.653595,287.799225,12.916407
2074-12-17,277.589294,285.901520,13.451904
2074-12-18,273.243011,284.734406,0.467359
2074-12-19,276.788940,290.202911,0.000000
2074-12-20,277.192352,290.836884,0.000000
2074-12-21,281.337830,290.389954,0.000000
2074-12-22,282.436798,290.747894,0.000000
2074-12-23,281.267365,290.479614,0.000000
2074-12-24,279.705261,285.961334,1.878703
2074-12-25,277.695465,284.967499,2.336802
2074-12-26,277.393829,290.863068,0.000000
2074-12-27,281.175934,292.253906,0.000000
2074-12-28,284.402222,291.309814,0.000000
2074-12-29,284.826477,291.055359,0.000000
2074-12-30,281.839569,291.503418,1.708284
2074-12-31,275.889008,286.843658,0.000000
2075-01-01,276.946564,286.953949,0.000000
2075-01-02,279.081421,289.463806,1.229066
2075-01-03,282.197479,296.926086,0.501617
2075-01-04,285.519043,297.574799,0.000000
2075-01-05,285.370209,295.445282,0.000000
2075-01-06,285.919769,294.196289,0.782002
2075-01-07,280.057007,292.686310,3.196935
2075-01-08,280.883636,289.401672,3.906199
2075-01-09,279.221344,289.225952,2.545916
2075-01-10,279.165161,287.806488,2.032999
2075-01-11,280.439758,293.508362,1.921475
2075-01-12,284.517609,294.532227,0.319228
2075-01-13,283.058228,293.909302,0.000000
2075-01-14,282.925171,293.476501,1.642985
2075-01-15,284.974091,293.903198,0.000000
2075-01-16,283.241455,292.256165,0.000000
2075-01-17,279.016174,288.605896,4.224207
2075-01-18,273.859772,283.755341,3.360667
2075-01-19,273.373718,285.500916,0.000000
2075-01-20,275.724182,287.812866,0.000000
2075-01-21,275.876923,289.146729,0.000000
2075-01-22,277.992767,292.139618,0.000000
2075-01-23,277.224457,291.491547,0.000000
2075-01-24,271.547913,284.545837,0.000000
2075-01-25,273.787781,289.349976,0.000000
2075-01-26,276.795563,293.379456,0.000000
2075-01-27,281.703217,295.998505,0.000000
2075-01-28,277.001617,295.562225,0.000000
2075-01-29,275.339417,282.495392,0.000000
2075-01-30,276.827698,283.379700,4.763438
2075-01-31,274.024963,285.116333,4.154560
2075-02-01,267.587372,271.354462,0.396439
2075-02-02,267.415863,284.393890,0.000000
2075-02-03,272.412262,284.915070,0.000000
2075-02-04,271.623901,287.930939,0.000000
2075-02-05,273.293579,289.588806,0.000000
2075-02-06,276.927582,292.020294,0.000000
2075-02-07,278.872406,293.077240,0.000000
2075-02-08,278.287994,293.404144,0.000000
2075-02-09,279.821564,299.239777,0.000000
2075-02-10,282.994141,302.510193,0.000000
2075-02-11,285.442322,300.920074,0.000000
2075-02-12,286.293182,302.374146,0.000000
2075-02-13,285.114563,301.131531,0.730457
2075-02-14,287.187439,299.753510,0.000000
2075-02-15,287.590729,300.511230,0.000000
2075-02-16,288.630737,301.214172,0.950239
2075-02-17,288.681702,298.986694,11.163007
2075-02-18,288.059784,298.349030,9.386043
2075-02-19,287.562500,298.115784,4.821198
2075-02-20,280.963531,296.932556,11.934915
2075-02-21,281.782532,285.271912,15.569681
2075-02-22,277.652008,288.488434,0.000000
2075-02-23,277.612244,291.207031,0.000000
2075-02-24,279.632111,290.260468,3.332482
2075-02-25,280.649811,290.298523,0.000000
2075-02-26,282.570099,293.039337,0.000000
2075-02-27,282.575256,292.575317,0.000000
2075-02-28,282.202576,292.322296,2.670787
2075-03-01,283.458496,293.492493,1.629381
2075-03-02,282.164612,298.207733,0.000000
2075-03-03,284.444427,298.470612,0.000000
2075-03-04,284.626282,300.857788,0.000000
2075-03-05,287.341370,300.494690,0.309066
2075-03-06,285.686127,298.035370,0.000000
2075-03-07,281.415527,295.604492,0.000000
2075-03-08,281.703674,300.862793,0.000000
2075-03-09,287.060120,301.088257,0.000000
2075-03-10,281.418060,296.400665,0.000000
2075-03-11,283.987061,301.984955,0.000000
2075-03-12,287.139343,303.300171,0.000000
2075-03-13,288.000824,303.350525,0.000000
2075-03-14,289.698517,304.113831,1.968762
2075-03-15,288.048615,304.367920,3.179991
2075-03-16,284.110260,300.491180,0.000000
2075-03-17,286.214691,300.454956,0.000000
2075-03-18,285.659302,301.155670,0.000000
2075-03-19,288.115601,301.681061,0.293295
2075-03-20,284.994629,299.983154,0.460442
2075-03-21,280.967529,296.993469,0.000000
2075-03-22,281.570618,303.295563,0.000000
2075-03-23,287.587738,304.800934,0.000000
2075-03-24,287.894165,304.533539,0.000000
2075-03-25,288.722534,300.660217,0.000000
2075-03-26,287.227173,300.776703,0.000000
2075-03-27,290.732513,302.007874,0.000000
2075-03-28,291.214264,302.003540,0.000000
2075-03-29,287.946381,301.740601,0.820892
2075-03-30,287.180023,304.927399,0.000000
2075-03-31,291.137817,304.101257,0.000000
2075-04-01,289.673950,300.924591,0.000000
2075-04-02,290.113159,304.980896,0.000000
2075-04-03,290.724243,305.166138,0.000000
2075-04-04,291.559143,303.271790,0.000000
2075-04-05,291.626587,303.257477,0.000000
2075-04-06,291.195953,303.412659,1.568266
2075-04-07,290.444092,302.996216,0.000000
2075-04-08,292.890472,301.944092,0.000000
2075-04-09,293.280121,301.035187,0.333676
2075-04-10,289.574738,300.558411,0.629829
2075-04-11,284.986664,299.576233,0.753567
2075-04-12,283.013702,297.752960,0.000000
2075-04-13,289.295715,299.994598,1.220054
2075-04-14,288.453674,302.817657,0.000000
2075-04-15,291.482178,303.256439,0.000000
2075-04-16,292.008911,302.807007,0.000000
2075-04-17,289.053528,298.754242,10.947977
2075-04-18,284.470795,300.762390,0.000000
2075-04-19,285.919800,305.228577,0.000000
2075-04-20,288.734741,306.642029,0.000000
2075-04-21,290.170502,306.301880,0.000000
2075-04-22,291.369629,300.349579,0.680026
2075-04-23,288.246918,302.757202,0.000000
2075-04-24,287.640991,306.643860,0.000000
2075-04-25,290.666168,306.516449,0.000000
2075-04-26,290.116577,307.507141,0.000000
2075-04-27,291.618225,305.767548,14.818142
2075-04-28,292.829071,297.215790,21.944235
2075-04-29,289.043457,302.974976,0.000000
2075-04-30,289.029724,305.025330,0.000000
2075-05-01,288.600525,305.747803,0.000000
2075-05-02,290.100067,307.468140,0.000000
2075-05-03,292.580383,307.233643,0.000000
2075-05-04,295.112396,307.368378,26.062317
2075-05-05,293.954102,310.647461,0.000000
2075-05-06,292.553131,311.409302,0.000000
2075-05-07,293.987366,312.254333,0.752788
2075-05-08,295.624847,312.333710,0.561362
2075-05-09,292.333862,308.452209,2.442010
2075-05-10,294.999695,306.912506,0.000000
2075-05-11,294.962036,307.009186,0.000000
2075-05-12,294.546478,305.868713,1.270441
2075-05-13,294.859863,307.217255,0.000000
2075-05-14,294.191284,306.834686,0.000000
2075-05-15,293.990814,307.179443,0.000000
2075-05-16,293.679535,306.846588,0.000000
2075-05-17,294.265198,308.310059,0.000000
2075-05-18,294.903046,308.218933,0.000000
2075-05-19,295.078430,307.815277,1.108964
2075-05-20,296.040314,308.840027,0.000000
2075-05-21,296.017059,308.560028,0.000000
2075-05-22,295.933594,308.165466,2.076104
2075-05-23,296.376099,307.655609,0.000000
2075-05-24,296.890686,308.068085,0.000000
2075-05-25,295.437225,307.981079,1.608257
2075-05-26,291.326080,311.375275,0.000000
2075-05-27,296.576538,312.942169,0.000000
2075-05-28,296.330933,313.160309,0.000000
2075-05-29,296.482117,312.705505,0.000000
2075-05-30,298.156189,313.257965,0.000000
2075-05-31,297.008698,313.496002,0.000000
2075-06-01,297.910126,313.294373,0.000000
2075-06-02,294.112885,311.628845,0.000000
2075-06-03,296.554596,309.998657,0.000000
