#Variables:
#tasmin_IPSL-CM5B-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)
2001-01-15,285.376801,300.097870,0.000000
2001-01-16,284.465668,295.087128,0.000000
2001-01-17,281.735931,292.638977,0.000000
2001-01-18,282.769104,290.935791,0.000000
2001-01-19,284.519287,296.699707,0.000000
2001-01-20,286.084534,299.379944,0.000000
2001-01-21,287.707825,298.716949,1.915002
2001-01-22,279.786774,295.278564,11.848347
2001-01-23,275.384308,289.057861,0.000000
2001-01-24,278.027710,289.266205,0.000000
2001-01-25,281.535278,292.452118,0.885242
2001-01-26,284.582001,295.670135,1.183930
2001-01-27,276.896698,291.315765,0.000000
2001-01-28,274.183502,289.839508,0.000000
2001-01-29,276.624176,293.087830,0.000000
2001-01-30,283.560181,294.084259,0.000000
2001-01-31,278.167572,292.371216,0.000000
2001-02-01,280.524170,288.068420,4.721269
2001-02-02,274.285339,290.555603,1.114635
2001-02-03,276.906403,296.375519,0.000000
2001-02-04,285.826538,291.523621,4.562883
2001-02-05,281.343506,293.160248,5.210354
2001-02-06,277.119873,291.975769,0.000000
2001-02-07,279.796722,290.677277,0.000000
2001-02-08,276.235535,290.397034,0.000000
2001-02-09,274.669189,289.429047,0.000000
2001-02-10,274.601532,284.380798,0.771692
2001-02-11,271.577728,280.623413,0.000000
2001-02-12,277.824005,284.071167,2.054592
2001-02-13,282.585876,299.583923,7.307375
2001-02-14,288.912628,298.148407,2.066733
2001-02-15,277.576691,292.740570,0.000000
2001-02-16,275.303436,299.087402,0.000000
2001-02-17,280.945862,300.869446,0.000000
2001-02-18,276.159637,293.966919,0.000000
2001-02-19,270.881104,286.699921,0.000000
2001-02-20,277.170685,287.484344,0.886538
2001-02-21,282.428925,300.559387,6.078692
2001-02-22,283.386292,298.249878,1.167475
2001-02-23,276.854004,291.882080,0.000000
2001-02-24,275.264801,286.863770,0.000000
2001-02-25,281.003906,290.717529,14.014107
2001-02-26,275.978455,287.229370,0.283099
2001-02-27,273.280609,289.970001,0.000000
2001-02-28,279.691071,287.897400,0.000000
2001-03-01,278.272919,294.165863,0.539382
2001-03-02,279.702057,297.730530,0.000000
2001-03-03,283.587219,300.408325,0.000000
2001-03-04,282.018402,295.901825,0.000000
2001-03-05,283.641296,291.369965,17.002518
2001-03-06,280.829559,286.829407,26.903870
2001-03-07,275.558167,279.442322,5.400826
2001-03-08,276.738098,283.532715,5.362047
2001-03-09,268.200043,278.339325,1.121570
2001-03-10,261.461578,280.753204,0.000000
2001-03-11,267.449432,287.136993,0.000000
2001-03-12,271.215088,291.774780,0.000000
2001-03-13,276.842560,293.764099,0.000000
2001-03-14,277.846222,297.119080,0.000000
2001-03-15,280.364777,299.051758,0.000000
2001-03-16,282.042755,298.777710,0.000000
2001-03-17,286.672455,294.441528,0.000000
2001-03-18,283.824219,296.661682,0.000000
2001-03-19,288.736694,297.957977,1.882773
2001-03-20,286.845917,302.303345,6.511389
2001-03-21,282.645691,298.556854,0.000000
2001-03-22,278.831543,294.458038,0.000000
2001-03-23,278.316895,294.648407,0.521807
2001-03-24,283.439240,294.657471,3.068603
2001-03-25,285.675323,292.916718,3.411486
2001-03-26,288.389771,296.158905,37.929634
2001-03-27,285.381897,296.801239,19.851093
2001-03-28,278.253204,291.764801,0.000000
2001-03-29,277.732422,296.622406,0.000000
2001-03-30,282.898590,301.371307,0.000000
2001-03-31,281.157471,299.176941,0.000000
2001-04-01,279.890839,298.488831,0.000000
2001-04-02,284.190582,298.226196,0.000000
2001-04-03,285.152283,299.697571,0.000000
2001-04-04,287.264160,294.882874,33.709896
2001-04-05,286.798401,289.699554,33.659996
2001-04-06,286.441254,290.559509,10.719255
2001-04-07,280.361481,297.037964,0.000000
2001-04-08,287.482422,298.622192,0.000000
2001-04-09,285.012207,302.129028,0.000000
2001-04-10,287.734924,301.975281,0.000000
2001-04-11,289.592529,298.584076,0.535890
2001-04-12,286.839752,298.352814,0.000000
2001-04-13,288.258331,303.476654,0.000000
2001-04-14,290.048004,305.220123,0.000000
2001-04-15,289.684601,306.319305,0.000000
2001-04-16,291.951996,307.739166,0.000000
2001-04-17,291.199768,306.684052,7.329633
2001-04-18,290.651581,306.764374,0.000000
2001-04-19,291.737671,304.539551,0.000000
2001-04-20,291.965973,300.770630,0.708861
2001-04-21,285.902588,299.385925,0.000000
2001-04-22,287.243500,303.743042,0.000000
2001-04-23,292.778870,302.797760,0.000000
2001-04-24,293.175629,301.092255,4.147930
2001-04-25,290.082947,303.484833,3.979924
2001-04-26,288.589233,301.360840,4.237687
2001-04-27,287.868317,298.067993,3.628780
2001-04-28,279.103485,284.707367,0.000000
2001-04-29,278.889496,287.611359,0.000000
2001-04-30,281.562988,294.339508,0.000000
2001-05-01,283.899109,297.523041,0.000000
2001-05-02,287.800354,299.048859,0.000000
2001-05-03,292.804962,303.941833,2.539189
2001-05-04,291.731171,304.607086,0.000000
2001-05-05,292.753082,303.274170,0.000000
2001-05-06,291.068878,302.809082,0.000000
2001-05-07,290.011566,300.348663,0.283354
2001-05-08,288.443878,297.637512,0.567677
2001-05-09,289.840393,298.892151,0.000000
2001-05-10,290.290466,302.113739,0.000000
2001-05-11,293.071350,302.571106,0.000000
2001-05-12,293.153473,303.726135,0.000000
2001-05-13,293.159149,300.429260,8.994149
2001-05-14,293.225677,303.534180,16.887482
2001-05-15,291.765320,301.663391,7.292423
2001-05-16,292.219604,298.051483,10.354244
2001-05-17,292.196259,299.627991,8.804590
2001-05-18,293.705963,301.014709,16.789337
2001-05-19,293.602997,302.932892,10.422023
2001-05-20,293.579956,305.530701,1.079719
2001-05-21,293.900391,302.279938,3.369603
2001-05-22,293.762299,303.028931,11.641748
2001-05-23,293.601990,302.061249,27.678522
2001-05-24,293.308105,305.244781,8.665296
2001-05-25,293.330170,306.480743,1.271996
2001-05-26,292.919586,306.772156,0.000000
2001-05-27,293.262939,305.820740,0.000000
2001-05-28,293.293335,305.026276,0.000000
2001-05-29,294.417450,303.923126,3.261883
2001-05-30,294.135742,302.178162,0.867722
2001-05-31,289.329010,302.761353,0.000000
2001-06-01,292.517517,305.773834,0.000000
2001-06-02,292.537201,309.379272,0.000000
2001-06-03,294.930573,310.009369,0.000000
2001-06-04,295.825989,309.564392,0.000000
2001-06-05,296.168335,309.537750,0.000000
2001-06-06,297.059601,310.122070,3.949154
2001-06-07,296.602264,308.033417,2.061879
2001-06-08,295.227692,307.429810,7.433370
2001-06-09,295.045807,302.557617,27.207039
2001-06-10,292.440643,297.139191,20.440920
2001-06-11,292.962646,303.947510,0.544526
2001-06-12,294.081299,304.104828,1.247188
2001-06-13,292.941376,303.896759,0.000000
2001-06-14,294.219360,307.233856,0.000000
2001-06-15,295.342834,308.816010,0.000000
2001-06-16,295.033081,309.954529,0.000000
2001-06-17,295.590912,310.937042,0.000000
2001-06-18,295.833466,310.622864,0.000000
2001-06-19,295.365936,309.940430,0.000000
2001-06-20,296.235565,309.441376,0.000000
2001-06-21,296.281860,308.720337,1.912301
2001-06-22,295.870514,306.256836,0.921166
2001-06-23,296.414001,307.901306,6.526843
2001-06-24,295.768524,309.112793,2.248010
2001-06-25,295.931976,309.998627,1.511696
2001-06-26,296.682587,309.666107,0.000000
2001-06-27,297.001923,310.159363,0.885913
2001-06-28,296.494385,308.666748,0.000000
2001-06-29,296.495422,307.161621,0.000000
2001-06-30,296.320190,305.052032,0.000000
2001-07-01,294.668304,303.428986,2.338525
2001-07-02,295.947113,305.830017,3.810532
2001-07-03,295.225006,309.089325,0.000000
2001-07-04,295.423676,310.591644,0.000000
2001-07-05,295.397369,311.162506,0.000000
2001-07-06,295.861816,309.405151,0.000000
2001-07-07,294.825836,307.520020,0.000000
2001-07-08,295.074768,309.424164,0.000000
2001-07-09,296.570770,308.329895,0.000000
2001-07-10,296.204468,308.967407,0.000000
2001-07-11,296.836304,307.618042,0.000000
2001-07-12,296.712189,305.497314,0.000000
2001-07-13,294.841614,304.905029,0.000000
2001-07-14,295.499451,305.947083,0.000000
2001-07-15,295.418152,308.538757,0.000000
2001-07-16,296.209808,309.380066,0.000000
2001-07-17,297.824524,310.525146,0.000000
2001-07-18,298.533447,311.086517,0.000000
2001-07-19,299.098022,312.066040,0.000000
2001-07-20,298.904816,312.342743,0.000000
2001-07-21,299.001160,312.586823,0.000000
2001-07-22,299.762512,312.993500,0.000000
2001-07-23,300.037201,313.261810,0.000000
2001-07-24,299.745422,311.580963,3.671059
2001-07-25,297.500031,306.415039,1.362373
2001-07-26,296.616333,303.850830,3.583689
2001-07-27,297.363892,301.168152,5.841860
2001-07-28,297.388153,305.215637,1.725253
2001-07-29,296.050873,307.516541,0.000000
2001-07-30,295.356079,309.522308,0.000000
2001-07-31,296.567932,310.352417,0.000000
2001-08-01,297.410706,310.451508,0.000000
2001-08-02,297.286804,309.555695,0.000000
2001-08-03,297.839081,309.147888,1.623679
2001-08-04,298.342255,308.322815,0.000000
2001-08-05,298.049835,308.570374,0.282012
2001-08-06,297.876282,308.259583,0.000000
2001-08-07,297.862183,307.214172,3.855610
2001-08-08,297.466034,305.539856,2.232916
2001-08-09,297.080383,304.545074,5.847656
2001-08-10,297.288086,304.192963,2.524687
2001-08-11,298.442657,304.559937,1.811923
2001-08-12,298.235199,310.385406,12.100043
2001-08-13,296.561493,309.101624,1.925626
2001-08-14,296.386780,308.570587,0.000000
2001-08-15,295.440948,309.454681,1.284816
2001-08-16,295.803284,309.107666,0.377605
2001-08-17,296.071991,307.982941,0.000000
2001-08-18,297.587494,305.420685,0.414951
2001-08-19,297.614288,303.753906,5.640461
2001-08-20,298.382904,304.833496,7.716421
2001-08-21,297.862793,304.660431,1.377958
2001-08-22,297.484039,306.096008,0.297436
2001-08-23,297.268250,307.814270,0.398974
2001-08-24,297.781189,308.141785,0.000000
2001-08-25,298.229950,307.644806,0.000000
2001-08-26,297.917358,305.265411,0.000000
2001-08-27,297.088654,306.407471,0.599191
2001-08-28,294.905426,306.794983,0.000000
2001-08-29,293.016693,305.623779,0.000000
2001-08-30,295.098938,306.112915,0.000000
2001-08-31,295.288635,306.773895,0.000000
2001-09-01,295.520325,306.643433,0.000000
2001-09-02,295.961548,306.039978,0.000000
2001-09-03,296.013245,306.037994,0.000000
2001-09-04,296.549255,306.974731,0.000000
2001-09-05,297.289062,307.558380,0.000000
2001-09-06,297.960632,309.173035,0.319246
2001-09-07,298.871063,309.605103,0.000000
2001-09-08,298.906372,307.253418,0.000000
2001-09-09,298.231812,306.785645,0.734827
2001-09-10,297.584747,305.534363,0.366231
2001-09-11,296.922150,304.775848,0.463715
2001-09-12,294.909760,305.596710,0.000000
2001-09-13,291.951202,306.133911,0.000000
2001-09-14,293.445496,306.917297,0.000000
2001-09-15,295.357574,306.934021,0.000000
2001-09-16,296.289154,306.644531,2.410134
2001-09-17,296.261505,304.801270,10.526259
2001-09-18,295.452515,303.530853,0.316214
2001-09-19,295.843414,305.796875,2.962607
2001-09-20,294.811218,304.817383,6.204021
2001-09-21,295.230042,304.758514,2.765578
2001-09-22,295.193634,308.747559,0.000000
2001-09-23,291.398224,309.032928,0.966476
2001-09-24,290.605042,309.595551,0.000000
2001-09-25,293.445526,309.395599,0.000000
2001-09-26,295.360138,309.401978,0.000000
2001-09-27,296.244080,308.630066,0.696092
2001-09-28,295.742126,306.749603,3.091228
2001-09-29,295.599731,307.750885,0.729297
2001-09-30,296.662872,307.260345,3.941507
2001-10-01,294.354706,307.040497,0.000000
2001-10-02,295.027679,305.575989,0.365902
2001-10-03,294.656342,304.885986,4.090628
2001-10-04,293.875427,306.263397,0.402929
2001-10-05,292.468658,306.302338,0.000000
2001-10-06,290.438721,305.503113,0.000000
2001-10-07,291.270721,303.228668,0.000000
2001-10-08,292.680115,302.049255,0.424285
2001-10-09,293.129395,301.645538,0.000000
2001-10-10,292.159882,298.887238,5.606463
2001-10-11,290.717804,303.084839,1.486807
2001-10-12,288.967743,302.824738,0.000000
2001-10-13,286.789337,299.625092,0.000000
2001-10-14,289.693634,301.585693,0.581461
2001-10-15,292.503815,298.941376,9.497359
2001-10-16,294.902130,306.396423,5.678652
2001-10-17,293.741730,305.145844,5.076779
2001-10-18,293.928223,303.578491,1.395709
2001-10-19,291.987122,304.686493,0.000000
2001-10-20,289.687286,303.670410,0.000000
2001-10-21,284.638550,300.442169,0.000000
2001-10-22,286.411652,305.704926,0.000000
2001-10-23,289.028931,302.918976,0.000000
2001-10-24,288.139038,303.543396,0.000000
2001-10-25,290.698456,302.296478,1.351740
2001-10-26,283.204651,296.915436,0.000000
2001-10-27,283.942810,300.088715,0.000000
2001-10-28,285.237701,298.328918,0.000000
2001-10-29,283.967285,295.342377,0.000000
2001-10-30,280.933258,294.830566,0.000000
2001-10-31,285.013336,301.934875,0.000000
2001-11-01,290.115051,303.567719,0.000000
2001-11-02,290.333984,302.270203,0.000000
2001-11-03,292.498596,303.607452,0.647234
2001-11-04,290.435394,300.375671,0.000000
2001-11-05,282.344269,294.369049,0.000000
2001-11-06,280.942902,282.678680,3.795266
2001-11-07,281.575348,291.341675,0.000000
2001-11-08,284.044617,296.301727,0.000000
2001-11-09,289.600952,300.735779,4.523847
2001-11-10,290.494690,301.151245,0.000000
2001-11-11,286.855347,295.438660,1.592943
2001-11-12,277.446289,287.942780,0.000000
2001-11-13,276.583618,294.152344,0.000000
2001-11-14,280.822266,298.589722,0.000000
2001-11-15,284.961945,298.941559,0.000000
2001-11-16,287.428772,297.854706,0.000000
2001-11-17,286.510437,297.485199,0.000000
2001-11-18,286.010803,298.529022,0.000000
2001-11-19,287.497742,298.768250,0.000000
2001-11-20,286.710358,297.409546,0.000000
2001-11-21,287.506165,296.823639,0.000000
2001-11-22,289.593994,297.862183,4.729615
2001-11-23,288.810883,301.287720,2.672194
2001-11-24,280.394287,295.126251,0.000000
2001-11-25,277.259338,286.568359,0.000000
2001-11-26,278.260468,291.376892,0.000000
2001-11-27,277.308716,291.559998,0.000000
2001-11-28,278.577850,291.530273,0.000000
2001-11-29,284.507935,291.747284,0.000000
2001-11-30,285.006500,295.503235,1.203751
2001-12-01,278.377777,290.562866,0.000000
2001-12-02,279.519379,295.340454,0.000000
2001-12-03,286.427521,296.399780,0.429529
2001-12-04,289.077148,297.880615,2.117108
2001-12-05,279.637512,292.915710,1.439125
2001-12-06,275.209869,290.183899,0.000000
2001-12-07,282.367950,295.193542,0.000000
2001-12-08,275.149017,290.914337,0.000000
2001-12-09,275.688873,296.273041,0.000000
2001-12-10,279.921387,290.454437,0.000000
2001-12-11,274.098297,286.928436,0.451701
2001-12-12,271.075226,282.177704,0.000000
2001-12-13,270.914124,285.327820,0.000000
2001-12-14,273.133423,284.263397,0.000000
2001-12-15,273.972168,282.519958,0.000000
2001-12-16,276.778259,280.359955,0.000000
2001-12-17,277.032776,286.794434,0.000000
2001-12-18,279.939148,295.996399,0.000000
2001-12-19,285.700195,298.616119,0.403474
2001-12-20,286.050323,295.202698,0.000000
2001-12-21,279.489929,291.854767,0.000000
2001-12-22,285.105774,297.039673,0.000000
2001-12-23,287.497559,299.953613,0.000000
2001-12-24,284.124146,295.212250,0.000000
2001-12-25,280.212158,290.567963,1.104433
2001-12-26,276.529022,292.332611,0.000000
2001-12-27,277.137329,292.717377,0.000000
2001-12-28,279.182495,292.433624,0.000000
2001-12-29,279.875244,289.669586,0.000000
2001-12-30,276.901886,289.366699,0.000000
2001-12-31,275.308319,291.265869,0.000000
2002-01-01,276.694366,290.845001,0.000000
2002-01-02,278.061829,287.561920,0.000000
2002-01-03,278.561584,292.819061,0.000000
2002-01-04,278.836121,294.857422,0.000000
2002-01-05,281.234436,292.565033,0.000000
2002-01-06,275.687866,287.443542,1.053999
2002-01-07,274.196320,285.896820,0.000000
2002-01-08,280.155579,292.303894,2.466365
2002-01-09,282.041321,291.096405,0.000000
2002-01-10,274.871094,282.970123,0.920827
2002-01-11,272.013000,284.938538,0.000000
2002-01-12,273.415314,285.612854,0.000000
2002-01-13,272.469025,290.421661,0.000000
2002-01-14,274.317444,292.428864,0.000000
2002-01-15,275.959808,292.016663,0.000000
2002-01-16,278.740814,296.022095,0.000000
2002-01-17,283.589508,296.946106,0.000000
2002-01-18,277.281830,293.452911,5.324051
2002-01-19,275.650391,282.481720,12.293220
2002-01-20,274.601654,280.078491,5.111533
2002-01-21,275.380096,280.099640,5.067835
2002-01-22,275.673157,282.615997,1.634098
2002-01-23,276.926605,287.711395,0.000000
2002-01-24,278.836700,288.381012,2.672705
2002-01-25,277.807892,285.569092,4.532762
2002-01-26,273.127197,283.037231,0.000000
2002-01-27,271.066193,285.617126,0.000000
2002-01-28,273.082092,288.885803,0.000000
2002-01-29,278.990356,292.066986,0.923762
2002-01-30,281.717590,298.790771,0.000000
2002-01-31,278.532562,301.183044,0.000000
2002-02-01,282.848541,301.990601,0.000000
2002-02-02,287.059204,299.515289,0.308250
2002-02-03,286.441681,300.204285,0.000000
2002-02-04,283.600922,299.468903,0.000000
2002-02-05,286.010956,299.499817,1.488218
2002-02-06,274.054993,294.694824,3.638654
2002-02-07,273.177338,285.154327,0.741437
2002-02-08,272.675385,293.242950,0.000000
2002-02-09,279.631042,296.717255,0.000000
2002-02-10,279.769379,299.557892,0.000000
2002-02-11,281.826447,301.368988,0.000000
2002-02-12,284.749420,300.328156,0.000000
2002-02-13,288.949158,294.697357,3.250237
2002-02-14,286.650543,297.912079,3.922181
2002-02-15,283.438080,292.233734,2.553150
2002-02-16,278.089447,290.738922,0.817326
2002-02-17,280.531433,297.374512,0.000000
2002-02-18,286.083649,301.855713,1.853446
2002-02-19,286.861694,302.516754,0.000000
2002-02-20,282.660370,296.607361,0.000000
2002-02-21,281.126648,300.507019,0.000000
2002-02-22,283.051178,301.954681,0.000000
2002-02-23,285.083832,296.405975,10.702502
2002-02-24,283.800690,289.928894,32.976101
2002-02-25,283.163086,291.452881,19.299303
2002-02-26,282.287109,288.116821,6.017858
2002-02-27,281.626923,289.834351,1.701544
2002-02-28,283.401276,292.702271,0.000000
2002-03-01,282.752563,291.004944,1.333162
2002-03-02,282.221344,291.951080,0.000000
2002-03-03,283.840027,294.181183,0.000000
2002-03-04,286.205719,293.079437,4.492914
2002-03-05,285.873108,292.073151,23.738791
2002-03-06,278.729462,289.709717,0.000000
2002-03-07,282.660797,295.582367,0.000000
2002-03-08,286.916901,294.627686,0.000000
2002-03-09,284.047638,300.135132,0.000000
2002-03-10,283.856476,296.981720,0.000000
2002-03-11,287.361603,299.516235,0.000000
2002-03-12,288.310364,302.988373,0.000000
2002-03-13,289.742981,303.395416,0.000000
2002-03-14,290.143494,303.920135,0.000000
2002-03-15,288.905945,301.485107,0.000000
2002-03-16,289.345642,301.567200,0.797719
2002-03-17,289.932281,301.719208,0.359077
2002-03-18,290.255493,303.043121,1.818886
2002-03-19,290.035400,303.261322,0.328046
2002-03-20,288.270020,300.295349,0.000000
2002-03-21,284.547943,295.307098,0.000000
2002-03-22,286.024536,300.548462,0.000000
2002-03-23,289.504303,297.107422,3.725923
2002-03-24,286.664825,299.401489,6.320045
2002-03-25,285.146484,305.098389,0.000000
2002-03-26,288.610992,306.094696,0.000000
2002-03-27,289.453369,302.347626,0.000000
2002-03-28,279.969604,296.716400,1.835385
2002-03-29,276.785889,288.604126,0.000000
2002-03-30,281.216949,291.266663,1.453821
2002-03-31,283.728485,297.248779,0.510427
2002-04-01,283.209961,301.563293,0.000000
2002-04-02,286.215973,298.545807,0.000000
2002-04-03,285.346771,294.402863,0.000000
2002-04-04,284.824188,302.339813,0.000000
2002-04-05,290.961365,303.804535,0.000000
2002-04-06,289.616943,300.783966,0.000000
2002-04-07,285.020996,295.657806,1.118571
2002-04-08,283.376801,292.110992,5.615082
2002-04-09,282.635712,295.247192,0.000000
2002-04-10,289.661438,294.438782,5.637618
2002-04-11,291.397125,296.855103,34.587036
2002-04-12,289.288116,299.776672,10.360126
2002-04-13,288.688232,295.852722,24.240385
2002-04-14,287.399445,294.711426,2.508924
2002-04-15,284.017212,298.039917,0.000000
2002-04-16,287.023956,302.513977,0.000000
2002-04-17,291.611237,303.675690,0.000000
2002-04-18,291.776031,302.929932,0.000000
2002-04-19,292.964264,301.540710,0.537021
2002-04-20,292.009583,298.952362,1.705941
2002-04-21,291.788910,300.218628,10.520884
2002-04-22,290.266022,298.107819,18.004616
2002-04-23,284.389740,292.163513,0.597870
2002-04-24,281.923950,294.556732,0.000000
2002-04-25,284.753876,299.448456,0.000000
2002-04-26,289.824951,299.928986,0.000000
2002-04-27,292.388275,298.022369,0.000000
2002-04-28,291.204498,293.690430,31.328062
2002-04-29,290.769592,294.882660,52.850155
2002-04-30,293.250671,296.984985,30.930582
2002-05-01,290.191650,299.082947,0.000000
2002-05-02,290.187225,301.912872,0.000000
2002-05-03,292.188629,304.309204,0.000000
2002-05-04,293.751221,301.905853,4.567530
2002-05-05,293.348938,303.548492,22.061602
2002-05-06,293.748474,304.313202,0.430350
2002-05-07,293.341766,305.348297,0.783352
2002-05-08,293.608276,303.121796,1.210142
2002-05-09,293.970856,306.535004,1.594948
2002-05-10,294.277710,306.112305,0.518075
2002-05-11,294.363586,307.498413,1.314800
2002-05-12,296.564667,306.096954,0.000000
2002-05-13,296.177124,303.861267,0.845698
2002-05-14,294.866882,301.206604,6.835054
2002-05-15,293.570129,302.599609,13.426140
2002-05-16,291.854065,303.686005,0.000000
2002-05-17,293.420715,300.960693,0.000000
2002-05-18,292.610962,301.820160,4.600308
2002-05-19,292.804932,303.454224,0.000000
2002-05-20,295.229492,305.978363,0.000000
2002-05-21,294.332886,305.880493,0.000000
2002-05-22,295.131470,307.408051,0.000000
2002-05-23,295.371765,303.546967,0.000000
2002-05-24,295.001678,303.696716,0.000000
2002-05-25,292.583649,300.479492,0.000000
2002-05-26,291.808990,302.167755,0.000000
2002-05-27,293.694702,302.048248,5.798694
2002-05-28,294.214935,301.596588,26.163450
2002-05-29,293.920410,302.201355,59.396545
2002-05-30,294.786957,306.172241,18.053122
2002-05-31,294.851654,305.213196,4.115767
2002-06-01,294.021027,306.115265,1.541442
2002-06-02,294.895020,305.877991,0.293674
2002-06-03,295.094940,304.239441,11.521017
2002-06-04,294.394745,303.457916,22.989538
2002-06-05,295.242157,304.345520,30.978043
2002-06-06,294.853363,306.951965,32.950275
2002-06-07,294.415375,303.956512,24.916067
2002-06-08,294.480988,304.286530,33.662239
2002-06-09,295.382751,304.688721,7.396141
2002-06-10,294.041534,307.734650,0.000000
2002-06-11,296.571198,302.381226,5.214706
2002-06-12,293.372009,302.777496,0.912886
2002-06-13,294.606506,304.419373,0.000000
2002-06-14,295.942780,304.614197,6.345325
2002-06-15,294.965088,307.258728,0.000000
2002-06-16,295.533844,307.840179,0.000000
2002-06-17,296.042084,307.266663,0.000000
2002-06-18,296.931580,308.439240,0.000000
2002-06-19,297.241150,309.941803,0.296898
2002-06-20,296.891022,309.833069,0.000000
2002-06-21,298.483826,311.283356,0.000000
2002-06-22,299.469116,311.496216,0.000000
2002-06-23,299.452881,311.698151,0.000000
2002-06-24,300.490875,312.066284,0.000000
2002-06-25,299.767578,312.071533,0.000000
2002-06-26,298.518829,310.823761,0.373342
2002-06-27,297.946228,308.713165,0.000000
2002-06-28,297.201050,307.796997,0.842138
2002-06-29,297.710754,308.565796,0.000000
2002-06-30,297.210388,308.993866,0.000000
2002-07-01,297.869171,310.320129,0.000000
2002-07-02,298.126892,312.218964,0.000000
2002-07-03,298.418640,313.484863,0.337686
2002-07-04,298.489624,313.814850,0.000000
2002-07-05,299.087433,313.442993,0.000000
2002-07-06,299.768341,312.617920,0.000000
2002-07-07,298.595856,311.529816,0.000000
2002-07-08,299.145538,311.176971,0.000000
2002-07-09,298.585602,309.138031,0.000000
2002-07-10,298.076294,306.762543,0.889928
2002-07-11,297.071869,305.278595,24.479174
2002-07-12,295.398468,303.900299,13.438385
2002-07-13,295.033020,306.583984,0.734501
2002-07-14,296.078705,304.791504,0.967652
2002-07-15,293.947510,300.053162,16.862339
2002-07-16,297.368561,303.859985,49.013535
2002-07-17,297.606873,308.248505,18.073187
2002-07-18,297.030212,307.747467,6.455116
2002-07-19,296.876434,307.128540,1.903869
2002-07-20,296.743408,308.016998,1.920898
2002-07-21,296.898224,307.356934,8.577775
2002-07-22,295.899902,305.405396,25.781031
2002-07-23,297.617950,305.661835,8.179249
2002-07-24,297.656616,304.665649,2.023911
2002-07-25,297.490540,304.572632,0.000000
2002-07-26,296.856201,305.737823,1.879855
2002-07-27,296.770782,306.069214,1.557488
2002-07-28,297.603210,307.001526,1.373995
2002-07-29,298.475586,310.101074,0.000000
2002-07-30,299.021057,311.264343,0.000000
2002-07-31,298.302765,312.346039,0.000000
2002-08-01,298.708008,313.061615,0.000000
2002-08-02,297.861816,314.681702,0.000000
2002-08-03,298.653503,313.750366,0.000000
2002-08-04,298.376129,313.858826,0.000000
2002-08-05,300.053619,312.718689,0.000000
2002-08-06,299.877899,311.892609,0.000000
2002-08-07,299.014709,311.695007,0.000000
2002-08-08,298.510925,311.669342,0.000000
2002-08-09,299.042084,311.912201,0.000000
2002-08-10,299.089539,311.148224,0.000000
2002-08-11,298.202789,309.034485,0.000000
2002-08-12,297.326996,307.934509,0.000000
2002-08-13,297.186676,308.115936,0.000000
2002-08-14,297.625275,308.573212,0.000000
2002-08-15,297.976166,310.510620,0.000000
2002-08-16,298.673676,311.135223,0.000000
2002-08-17,299.183685,310.802917,0.000000
2002-08-18,299.010681,310.118622,0.000000
2002-08-19,299.068970,310.281921,0.000000
2002-08-20,297.396393,308.887939,0.000000
2002-08-21,296.122803,308.427124,0.000000
2002-08-22,297.454468,306.808197,0.000000
2002-08-23,296.311676,307.036072,0.000000
2002-08-24,296.007141,309.023163,0.000000
2002-08-25,298.642792,309.153809,0.000000
2002-08-26,299.091217,304.173035,2.410949
2002-08-27,297.686890,306.556427,14.949370
2002-08-28,294.652588,308.176819,0.000000
2002-08-29,292.061340,305.824158,0.000000
2002-08-30,293.237030,306.740448,0.000000
2002-08-31,293.971497,306.756989,0.000000
2002-09-01,294.669312,307.358917,0.000000
2002-09-02,295.659485,308.186401,0.000000
2002-09-03,294.619965,307.932251,0.000000
2002-09-04,295.590637,307.253662,0.000000
2002-09-05,296.593201,307.062256,0.000000
2002-09-06,296.752747,306.776611,0.000000
2002-09-07,297.371185,306.459991,0.000000
2002-09-08,297.863312,303.954437,0.000000
2002-09-09,297.081024,303.248779,5.598549
2002-09-10,294.127686,298.939056,17.423130
2002-09-11,293.905823,301.477997,7.306533
2002-09-12,294.074097,304.223450,0.000000
2002-09-13,290.142120,303.594360,0.000000
2002-09-14,289.910309,305.634125,0.000000
2002-09-15,290.923431,306.905853,0.000000
2002-09-16,294.666534,309.091492,0.000000
2002-09-17,296.164062,309.293823,0.000000
