#Variables:
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)
2073-11-19,287.028503,303.635559,0.000000
2073-11-20,286.948059,300.545776,0.653813
2073-11-21,281.904846,292.475616,17.568638
2073-11-22,282.514557,288.846924,14.556261
2073-11-23,279.559113,288.007629,0.000000
2073-11-24,280.980713,295.505737,0.000000
2073-11-25,277.967499,296.223328,0.000000
2073-11-26,277.654938,296.376068,0.000000
2073-11-27,281.141785,294.569519,0.000000
2073-11-28,285.947754,295.601318,0.000000
2073-11-29,287.353607,300.319916,0.613359
2073-11-30,288.735901,298.834167,7.140115
2073-12-01,285.472107,293.850464,0.000000
2073-12-02,284.380066,293.667450,0.000000
2073-12-03,285.390869,293.534637,0.000000
2073-12-04,283.976318,292.765411,0.000000
2073-12-05,285.391663,291.402435,0.000000
2073-12-06,286.256683,291.848145,0.544691
2073-12-07,278.049896,290.569702,18.590055
2073-12-08,276.455353,284.526794,19.359259
2073-12-09,276.303986,282.826630,14.251177
2073-12-10,276.006561,289.912262,0.280108
2073-12-11,277.537079,287.973694,0.000000
2073-12-12,273.498077,289.751190,0.000000
2073-12-13,279.280792,293.201874,0.000000
2073-12-14,282.850647,298.155273,0.000000
2073-12-15,274.555878,293.263550,0.000000
2073-12-16,271.261230,285.956451,0.000000
2073-12-17,274.850281,291.404633,0.000000
2073-12-18,278.346222,293.090668,0.000000
2073-12-19,276.791504,294.459625,0.000000
2073-12-20,280.533875,295.055389,0.000000
2073-12-21,277.808228,293.883026,0.000000
2073-12-22,278.441254,290.873718,1.456998
2073-12-23,268.636200,280.776459,3.038793
2073-12-24,267.427887,274.408813,0.312774
2073-12-25,271.593140,279.759796,1.822629
2073-12-26,273.803986,279.243134,3.879836
2073-12-27,275.341156,287.975586,0.000000
2073-12-28,274.776031,290.084839,0.000000
2073-12-29,277.384796,293.318329,0.000000
2073-12-30,279.342468,292.265717,0.000000
2073-12-31,279.199738,293.783234,0.000000
2074-01-01,282.735077,295.635529,0.000000
2074-01-02,284.214874,293.796631,0.418154
2074-01-03,277.555328,291.172852,0.000000
2074-01-04,279.268433,291.734619,0.000000
2074-01-05,277.025940,290.358246,0.000000
2074-01-06,278.745178,291.911102,0.000000
2074-01-07,278.452667,292.960114,0.000000
2074-01-08,280.730042,292.886475,0.351227
2074-01-09,272.766418,290.536224,3.209378
2074-01-10,271.845917,287.096283,0.000000
2074-01-11,277.295319,292.266571,0.000000
2074-01-12,278.027344,293.417511,0.000000
2074-01-13,279.660980,294.980225,0.000000
2074-01-14,284.882111,298.781830,0.000000
2074-01-15,281.667664,297.527374,0.000000
2074-01-16,287.106049,300.071350,0.000000
2074-01-17,282.536133,297.189026,0.000000
2074-01-18,281.581421,297.724152,0.000000
2074-01-19,282.040009,296.914124,0.000000
2074-01-20,279.930237,296.842285,0.000000
2074-01-21,282.729614,296.528076,0.000000
2074-01-22,280.903870,299.481628,0.000000
2074-01-23,282.172546,298.931854,0.000000
2074-01-24,287.118958,298.860107,0.944892
2074-01-25,285.129913,299.192413,1.579781
2074-01-26,283.262665,298.186462,0.000000
2074-01-27,284.626678,296.830841,0.000000
2074-01-28,286.925262,296.847992,6.067965
2074-01-29,279.817993,294.127808,0.000000
2074-01-30,273.014191,287.830475,0.000000
2074-01-31,273.858185,284.261017,0.000000
2074-02-01,277.109100,283.896088,13.667982
2074-02-02,270.392334,290.484192,0.000000
2074-02-03,274.558899,292.427460,0.000000
2074-02-04,280.877228,288.673248,14.342970
2074-02-05,275.162109,285.515045,27.009132
2074-02-06,266.119995,279.301727,0.000000
2074-02-07,269.400024,290.737701,0.000000
2074-02-08,279.536682,296.975800,0.000000
2074-02-09,284.317169,298.267395,0.000000
2074-02-10,283.383301,299.143005,0.000000
2074-02-11,288.130554,301.816803,0.000000
2074-02-12,284.270172,299.654175,0.326556
2074-02-13,279.081665,291.178345,0.000000
2074-02-14,274.979614,290.840546,0.000000
2074-02-15,277.005280,288.503052,1.311176
2074-02-16,275.529846,284.384491,0.000000
2074-02-17,274.987030,291.148193,0.000000
2074-02-18,277.643463,294.546692,0.000000
2074-02-19,282.743683,299.858551,0.000000
2074-02-20,285.233154,298.478210,0.000000
2074-02-21,280.202484,294.596130,0.000000
2074-02-22,276.009918,292.808472,0.000000
2074-02-23,280.641510,296.850006,0.000000
2074-02-24,278.914764,294.754791,0.000000
2074-02-25,273.529602,288.563568,0.000000
2074-02-26,277.280426,294.043579,0.000000
2074-02-27,275.042999,293.995209,0.000000
2074-02-28,276.207153,293.857910,0.000000
2074-03-01,280.906647,296.803192,0.000000
2074-03-02,282.495544,298.742310,0.000000
2074-03-03,284.654602,300.422882,0.000000
2074-03-04,285.913330,301.563995,0.000000
2074-03-05,287.535339,302.944702,0.000000
2074-03-06,286.762085,300.989044,0.000000
2074-03-07,286.439850,302.298737,0.000000
2074-03-08,288.882141,303.709595,0.000000
2074-03-09,289.759827,302.481720,0.000000
2074-03-10,288.893524,300.526520,1.719031
2074-03-11,287.788635,296.294403,0.000000
2074-03-12,288.610016,296.017212,0.000000
2074-03-13,287.215759,300.664551,0.374429
2074-03-14,288.886719,306.259552,0.000000
2074-03-15,292.075745,307.311523,0.000000
2074-03-16,292.880890,308.990967,0.000000
2074-03-17,293.953339,305.413574,0.000000
2074-03-18,293.201569,304.494965,0.000000
2074-03-19,292.242645,304.844788,0.000000
2074-03-20,292.552521,304.647217,0.000000
2074-03-21,287.461304,300.059967,0.000000
2074-03-22,286.827454,296.934937,0.000000
2074-03-23,287.777527,296.185120,2.482955
2074-03-24,283.268311,294.994904,0.000000
2074-03-25,284.152435,297.740204,0.000000
2074-03-26,286.777008,303.118286,0.000000
2074-03-27,290.602570,304.417297,0.887288
2074-03-28,290.338928,304.168640,2.169978
2074-03-29,289.882690,301.843903,0.000000
2074-03-30,289.272766,298.893311,1.521670
2074-03-31,288.476074,295.288910,0.000000
2074-04-01,290.314575,303.226227,0.000000
2074-04-02,290.064819,304.537140,0.000000
2074-04-03,288.130524,302.972443,0.000000
2074-04-04,290.073578,302.047913,0.000000
2074-04-05,289.852081,298.428314,10.351770
2074-04-06,289.895782,297.660553,0.436688
2074-04-07,290.457336,299.438690,0.000000
2074-04-08,292.151245,303.063171,0.000000
2074-04-09,288.273712,302.293915,1.125512
2074-04-10,287.199646,303.895020,0.000000
2074-04-11,291.301086,304.995911,0.000000
2074-04-12,292.325348,303.858887,0.863333
2074-04-13,289.056732,302.883667,0.000000
2074-04-14,288.742767,302.034332,0.000000
2074-04-15,287.742584,302.610016,0.000000
2074-04-16,289.377411,302.889984,0.000000
2074-04-17,290.879425,305.836884,0.000000
2074-04-18,293.279236,304.824432,12.478393
2074-04-19,291.250977,304.040161,0.386863
2074-04-20,290.113525,306.037567,0.000000
2074-04-21,292.226349,307.388000,0.000000
2074-04-22,293.772797,308.938843,0.000000
2074-04-23,293.665680,308.961243,0.000000
2074-04-24,293.098328,308.206177,2.154726
2074-04-25,292.381561,304.297394,8.648693
2074-04-26,287.433838,299.906860,0.000000
2074-04-27,285.626587,299.808258,0.000000
2074-04-28,286.351227,303.963776,0.000000
2074-04-29,288.703278,303.128998,0.000000
2074-04-30,291.251099,304.396698,0.000000
2074-05-01,293.191162,304.394043,0.000000
2074-05-02,293.434265,305.630707,0.000000
2074-05-03,292.504028,307.670654,0.000000
2074-05-04,294.380005,308.514923,0.000000
2074-05-05,293.050201,307.082916,7.112901
2074-05-06,294.589996,302.642853,82.748016
2074-05-07,283.626312,289.752228,7.501468
2074-05-08,287.700531,297.381805,0.000000
2074-05-09,286.843323,300.753571,0.000000
2074-05-10,291.227356,301.353424,0.000000
2074-05-11,290.760345,303.955688,0.000000
2074-05-12,292.453400,307.343414,0.000000
2074-05-13,294.703705,308.798706,0.000000
2074-05-14,296.009186,310.071106,0.000000
2074-05-15,294.891724,308.461273,5.647215
2074-05-16,288.783783,305.182922,0.000000
2074-05-17,287.024292,306.833740,0.000000
2074-05-18,293.637726,311.535675,0.000000
2074-05-19,298.326233,313.607361,0.000000
2074-05-20,297.856415,312.618408,0.000000
2074-05-21,297.718079,310.916138,0.000000
2074-05-22,297.551819,312.580139,0.000000
2074-05-23,297.888336,312.366516,0.864931
2074-05-24,295.597534,308.597717,26.171764
2074-05-25,296.254608,303.813049,33.928261
2074-05-26,288.927795,302.546692,0.000000
2074-05-27,290.531403,303.370758,0.000000
2074-05-28,293.088409,304.096313,0.000000
2074-05-29,294.581329,304.927460,0.000000
2074-05-30,294.562256,304.400757,0.650830
2074-05-31,294.172668,302.001221,9.177892
2074-06-01,295.765961,301.676788,5.897846
2074-06-02,295.056244,303.179840,13.568945
2074-06-03,295.979980,304.903076,9.418998
2074-06-04,296.267822,304.795868,4.913134
2074-06-05,295.358917,304.454987,1.951353
2074-06-06,294.913177,305.732483,0.000000
2074-06-07,295.401215,308.680023,0.000000
2074-06-08,295.626587,309.469666,0.000000
2074-06-09,296.677399,308.512085,3.024057
2074-06-10,297.723846,307.607819,24.840597
2074-06-11,297.782990,311.139771,0.457604
2074-06-12,297.556519,313.693756,0.000000
2074-06-13,297.803680,313.270508,0.000000
2074-06-14,297.488556,311.862152,0.000000
2074-06-15,296.991791,310.612030,0.000000
2074-06-16,297.200043,310.247314,0.610453
2074-06-17,297.132629,309.721893,0.000000
2074-06-18,297.303284,310.557190,0.000000
2074-06-19,297.651733,310.433228,0.000000
2074-06-20,297.823090,310.934052,0.000000
2074-06-21,297.268280,310.328522,0.000000
2074-06-22,297.338287,310.265503,0.000000
2074-06-23,297.419281,310.921631,0.000000
2074-06-24,297.094025,310.843048,0.000000
2074-06-25,297.271790,310.626709,0.000000
2074-06-26,297.983063,310.890259,0.000000
2074-06-27,298.263977,311.981934,0.000000
2074-06-28,298.714050,313.668610,0.000000
2074-06-29,299.612671,313.480835,0.000000
2074-06-30,299.043427,310.841400,0.000000
2074-07-01,297.255981,311.623352,0.000000
2074-07-02,297.203888,311.097656,0.000000
2074-07-03,297.154633,310.182495,0.000000
2074-07-04,297.628448,310.880310,0.000000
2074-07-05,298.012573,310.670837,1.885471
2074-07-06,297.660767,310.895660,0.000000
2074-07-07,297.729889,311.719299,1.160879
2074-07-08,298.315002,311.810394,0.000000
2074-07-09,298.920258,311.530731,0.000000
2074-07-10,299.135468,309.544495,2.923200
2074-07-11,298.371582,309.334839,0.000000
2074-07-12,299.493927,310.557098,0.000000
2074-07-13,300.308197,312.917114,0.000000
2074-07-14,301.145538,314.478851,0.000000
2074-07-15,300.458313,314.634369,0.281762
2074-07-16,299.404816,314.574615,4.324940
2074-07-17,299.495483,314.061523,0.665253
2074-07-18,299.792542,314.854767,0.000000
2074-07-19,300.085114,314.556061,0.282455
2074-07-20,299.729828,314.558533,0.000000
2074-07-21,300.426147,314.777771,0.000000
2074-07-22,299.835602,313.504456,0.000000
2074-07-23,299.057404,312.223358,0.000000
2074-07-24,298.910217,312.478882,0.000000
2074-07-25,299.237396,312.469788,0.000000
2074-07-26,299.846527,312.078979,0.000000
2074-07-27,299.762726,312.182526,0.000000
2074-07-28,298.818542,311.078247,0.000000
2074-07-29,297.965820,310.707916,0.283846
2074-07-30,299.374908,308.021545,1.358780
2074-07-31,298.014069,308.533142,0.000000
2074-08-01,297.358246,310.720001,0.000000
2074-08-02,296.885773,312.081665,0.000000
2074-08-03,297.576477,312.901154,0.329128
2074-08-04,298.248596,311.381897,0.413267
2074-08-05,298.086731,310.891937,0.593858
2074-08-06,297.734863,311.301758,0.488406
2074-08-07,299.103699,311.101959,7.684890
2074-08-08,298.655182,309.411041,1.050543
2074-08-09,297.522980,310.745728,0.000000
2074-08-10,298.593750,312.084808,0.000000
2074-08-11,299.460815,313.270599,0.000000
2074-08-12,300.079773,313.511017,0.000000
2074-08-13,301.327820,314.294342,0.000000
2074-08-14,301.231750,312.151886,12.027462
2074-08-15,299.646118,312.574890,3.076272
2074-08-16,300.690918,313.616882,1.654693
2074-08-17,301.854675,312.477112,5.027611
2074-08-18,299.899719,306.483246,9.012624
2074-08-19,297.137543,307.427216,0.358618
2074-08-20,297.622467,309.502014,0.347144
2074-08-21,298.924744,310.705963,0.000000
2074-08-22,298.778229,311.227753,0.000000
2074-08-23,297.880066,309.253540,0.000000
2074-08-24,297.738739,308.926208,0.000000
2074-08-25,298.435120,309.991882,0.000000
2074-08-26,299.043915,311.263397,0.000000
2074-08-27,297.164062,311.780090,0.000000
2074-08-28,297.279419,312.486694,0.347248
2074-08-29,299.524567,310.850433,5.558023
2074-08-30,298.671204,310.188080,0.000000
2074-08-31,298.452942,309.833923,0.525716
2074-09-01,298.451172,310.386566,0.000000
2074-09-02,298.075073,309.808502,0.000000
2074-09-03,297.633392,310.734070,0.798758
2074-09-04,298.663177,310.725922,0.000000
2074-09-05,298.425903,309.885254,0.416877
2074-09-06,298.881378,312.030548,14.080922
2074-09-07,296.820343,307.926483,3.067814
2074-09-08,296.583801,309.399841,0.000000
2074-09-09,296.746582,309.874542,0.000000
2074-09-10,297.922882,311.405029,0.000000
2074-09-11,298.854584,312.470215,0.000000
2074-09-12,299.203552,315.098022,0.000000
2074-09-13,300.440460,314.461334,0.380187
2074-09-14,298.950684,312.742859,0.000000
2074-09-15,298.642700,312.725830,0.000000
2074-09-16,297.424591,310.757355,1.247600
2074-09-17,294.463013,307.259796,0.000000
2074-09-18,292.872040,308.905792,0.000000
2074-09-19,294.283752,311.327118,0.000000
2074-09-20,293.551666,311.641968,0.000000
2074-09-21,294.435944,311.274353,0.000000
2074-09-22,295.234558,310.092468,0.000000
2074-09-23,295.271332,309.338867,0.000000
2074-09-24,295.877777,309.355621,0.000000
2074-09-25,296.803040,309.422150,0.000000
2074-09-26,297.817780,307.478851,0.289142
2074-09-27,297.276215,307.330902,0.000000
2074-09-28,297.859772,310.375366,0.000000
2074-09-29,296.964294,309.970612,0.995791
2074-09-30,296.635620,309.423676,3.983119
2074-10-01,297.334625,305.815094,30.088657
2074-10-02,296.718964,305.320892,18.818609
2074-10-03,295.474182,306.786499,24.786959
2074-10-04,295.011230,307.268188,1.215111
2074-10-05,294.892303,306.817719,2.850973
2074-10-06,290.569916,305.030518,0.891512
2074-10-07,289.955353,299.167694,0.000000
2074-10-08,289.502441,302.735260,0.000000
2074-10-09,288.941010,304.332367,0.000000
2074-10-10,291.465332,305.613861,0.000000
2074-10-11,291.643982,304.969696,0.000000
2074-10-12,293.313965,304.614624,0.000000
2074-10-13,290.728363,305.867462,0.000000
2074-10-14,291.078033,304.544861,0.377676
2074-10-15,285.341644,297.539886,0.000000
2074-10-16,279.783875,297.545044,0.000000
2074-10-17,280.088043,300.337189,0.000000
2074-10-18,283.341736,304.918579,0.000000
2074-10-19,286.262817,306.526794,0.000000
2074-10-20,288.249329,307.860718,0.000000
2074-10-21,288.420410,307.916199,0.000000
2074-10-22,292.790222,307.235352,0.000000
2074-10-23,285.923889,303.803467,0.000000
2074-10-24,287.652954,306.573303,0.000000
2074-10-25,288.761932,306.243134,0.000000
2074-10-26,289.606781,303.804047,0.000000
2074-10-27,284.303802,302.879059,0.000000
2074-10-28,287.127075,305.163330,0.000000
2074-10-29,289.809692,306.343140,0.000000
2074-10-30,289.186920,304.724731,0.000000
2074-10-31,284.408813,303.863861,0.000000
2074-11-01,287.430420,305.485077,0.000000
2074-11-02,290.985199,306.825134,0.000000
2074-11-03,292.330780,306.918671,0.000000
2074-11-04,294.644379,307.167480,0.000000
2074-11-05,293.512085,306.938721,0.000000
2074-11-06,290.082611,303.658417,0.000000
2074-11-07,292.782837,306.719543,0.000000
2074-11-08,293.468781,305.923340,0.344883
2074-11-09,288.983124,302.166443,0.000000
2074-11-10,287.961304,303.005371,0.000000
2074-11-11,286.342712,300.846130,0.349844
2074-11-12,281.564850,298.622375,0.000000
2074-11-13,282.523346,301.940948,0.000000
2074-11-14,282.158844,303.749603,0.000000
2074-11-15,286.143188,305.844360,0.000000
2074-11-16,291.364868,304.213013,0.000000
2074-11-17,283.976929,302.424316,0.000000
2074-11-18,274.291382,291.249817,0.000000
2074-11-19,280.794708,296.679993,0.000000
2074-11-20,289.597015,298.336792,2.964609
2074-11-21,289.294617,300.275238,0.000000
2074-11-22,279.626404,300.284821,0.000000
2074-11-23,283.678070,301.690216,0.000000
2074-11-24,287.191559,303.645844,0.000000
2074-11-25,289.878357,305.346283,0.000000
2074-11-26,291.181366,305.815247,0.000000
2074-11-27,288.973602,302.961395,0.771734
2074-11-28,280.243103,299.662567,0.000000
2074-11-29,280.811554,300.571594,0.000000
2074-11-30,287.909210,302.370117,0.000000
2074-12-01,286.998932,303.479675,0.000000
2074-12-02,290.064240,302.625610,0.000000
2074-12-03,284.245972,300.270538,0.000000
2074-12-04,274.066467,297.628235,0.000000
2074-12-05,278.467285,300.334076,0.000000
2074-12-06,287.614380,303.115234,0.000000
2074-12-07,290.268860,302.204742,0.000000
2074-12-08,283.184937,298.691742,0.000000
2074-12-09,274.987244,294.786926,0.000000
2074-12-10,281.880615,300.018402,0.000000
2074-12-11,287.408203,303.485809,0.000000
2074-12-12,288.935364,302.708282,1.095317
2074-12-13,292.664307,302.862427,0.000000
2074-12-14,283.994690,301.091644,0.000000
2074-12-15,279.329834,293.656403,0.000000
2074-12-16,287.576294,294.897339,4.135190
2074-12-17,282.980438,293.024689,24.685823
2074-12-18,279.456604,284.371704,8.150411
2074-12-19,277.906403,282.936584,5.873598
2074-12-20,278.144470,285.072632,0.000000
2074-12-21,277.101196,291.690582,0.000000
2074-12-22,279.589142,292.468201,0.000000
2074-12-23,274.505798,290.274475,0.000000
2074-12-24,272.432281,278.195496,0.000000
2074-12-25,273.932922,282.458130,0.000000
2074-12-26,270.297272,284.734497,0.000000
2074-12-27,274.554688,287.314240,0.548441
2074-12-28,280.472321,290.766815,5.817075
2074-12-29,286.049988,297.510590,0.852870
2074-12-30,284.439301,296.592773,0.000000
2074-12-31,283.894958,293.021118,0.000000
2075-01-01,280.033600,289.335907,0.000000
2075-01-02,275.891571,285.234283,9.211119
2075-01-03,273.618225,280.743408,15.937246
2075-01-04,278.076691,286.637817,0.000000
2075-01-05,278.244629,290.371613,0.000000
2075-01-06,279.042053,288.739044,3.014370
2075-01-07,270.094147,279.807129,11.509576
2075-01-08,271.069427,276.612244,59.473579
2075-01-09,269.401154,278.854553,1.576134
2075-01-10,270.989197,283.430817,0.000000
2075-01-11,274.052185,290.015717,0.000000
2075-01-12,277.368073,293.614044,0.000000
2075-01-13,282.844147,297.232056,0.000000
2075-01-14,285.038757,299.092865,0.000000
2075-01-15,282.642273,295.912842,1.248257
2075-01-16,271.215851,286.821503,4.653317
2075-01-17,271.931824,279.884583,1.308713
2075-01-18,268.868317,281.487061,0.000000
2075-01-19,268.203918,283.593079,0.000000
2075-01-20,267.409546,285.112457,0.000000
2075-01-21,275.069153,283.659393,0.000000
2075-01-22,273.085602,281.705475,0.349219
2075-01-23,272.873047,287.070068,0.491425
2075-01-24,269.492554,288.824432,0.000000
2075-01-25,273.800140,285.856567,0.000000
2075-01-26,271.965485,282.926300,2.200877
2075-01-27,266.991486,280.108765,0.000000
2075-01-28,267.998047,284.298126,0.000000
2075-01-29,272.963287,292.068542,0.000000
2075-01-30,280.267029,290.074921,0.941824
2075-01-31,276.670776,286.525238,2.277174
2075-02-01,279.420685,285.820831,27.738966
2075-02-02,274.756683,288.212067,0.000000
2075-02-03,277.785614,292.743225,0.000000
2075-02-04,279.428467,294.344818,0.000000
2075-02-05,284.857300,297.050720,0.000000
2075-02-06,283.073639,297.633789,0.000000
2075-02-07,282.399384,296.632629,0.000000
2075-02-08,279.789612,294.720123,0.000000
2075-02-09,280.233124,295.672760,0.000000
2075-02-10,281.545715,296.383545,0.000000
2075-02-11,283.282623,296.932495,0.000000
2075-02-12,285.757751,298.152557,0.000000
2075-02-13,284.637360,299.400909,0.000000
2075-02-14,288.688538,301.389893,0.000000
2075-02-15,286.020020,301.457153,0.000000
2075-02-16,287.123505,303.862732,0.000000
2075-02-17,289.660736,303.352844,0.000000
2075-02-18,291.327820,301.800812,0.618801
2075-02-19,283.313690,300.668243,2.578029
2075-02-20,279.064392,292.288635,0.000000
2075-02-21,280.187592,293.657043,0.000000
2075-02-22,285.636108,300.129242,0.000000
2075-02-23,288.879242,300.210999,2.605836
2075-02-24,283.980347,298.449158,2.541456
2075-02-25,278.542938,288.637238,4.929838
2075-02-26,275.219208,285.742310,0.000000
2075-02-27,278.294952,287.550415,0.000000
2075-02-28,280.933533,290.238983,6.584666
2075-03-01,278.798798,289.890503,2.463876
2075-03-02,276.402313,285.574738,0.000000
2075-03-03,280.252869,287.737091,0.000000
2075-03-04,284.744720,295.142700,12.656210
2075-03-05,290.528931,302.074371,0.746171
2075-03-06,289.009155,301.594574,0.000000
2075-03-07,288.966003,301.588684,0.000000
2075-03-08,287.789856,299.197388,1.778993
2075-03-09,280.451843,296.824219,0.000000
2075-03-10,287.876831,301.935577,0.000000
2075-03-11,289.266937,304.149658,0.000000
2075-03-12,290.818756,305.042267,0.000000
2075-03-13,292.871643,303.775360,0.000000
2075-03-14,290.164459,301.606079,0.000000
2075-03-15,281.984375,296.250977,0.000000
2075-03-16,280.753265,295.460022,0.000000
2075-03-17,280.186951,293.532166,0.000000
2075-03-18,285.293304,292.434357,0.498366
2075-03-19,288.894287,296.718018,6.484414
2075-03-20,289.762817,301.181244,2.999841
2075-03-21,285.558380,298.112366,0.996210
2075-03-22,283.154327,294.711273,0.000000
2075-03-23,284.265442,292.914886,0.000000
2075-03-24,286.736664,292.866638,12.622715
2075-03-25,286.157990,292.819733,11.726870
2075-03-26,285.032990,297.625732,7.725072
2075-03-27,286.952942,297.999359,0.000000
2075-03-28,283.110077,292.427490,0.000000
2075-03-29,283.999359,293.890289,0.000000
2075-03-30,286.071564,298.414886,0.000000
2075-03-31,289.515350,299.517944,0.000000
2075-04-01,281.663025,298.155731,0.000000
2075-04-02,279.339050,296.500793,0.000000
2075-04-03,282.839996,300.712952,0.000000
2075-04-04,289.784760,301.673615,0.000000
2075-04-05,291.974030,303.545532,1.538047
2075-04-06,290.361420,303.365601,0.000000
2075-04-07,286.602814,303.378967,0.000000
2075-04-08,288.503174,302.095551,0.000000
2075-04-09,286.229401,299.657928,0.000000
2075-04-10,284.033447,294.771057,0.000000
2075-04-11,284.820496,292.467896,0.000000
2075-04-12,286.854858,294.692596,18.716721
2075-04-13,290.713287,298.114685,1.602008
2075-04-14,291.332733,298.233521,8.028668
2075-04-15,292.895844,302.179718,4.151145
2075-04-16,289.403564,304.723816,0.000000
2075-04-17,294.020416,305.482269,0.000000
2075-04-18,290.736359,304.870026,2.046949
2075-04-19,286.520050,303.794708,0.000000
2075-04-20,288.623169,306.345642,0.000000
2075-04-21,290.868134,308.021271,0.000000
2075-04-22,293.076599,309.292816,0.000000
2075-04-23,293.437347,309.248199,0.000000
2075-04-24,294.487823,309.539215,0.000000
2075-04-25,294.918091,310.348419,0.000000
2075-04-26,294.728119,309.693878,0.000000
2075-04-27,295.044708,308.117767,0.000000
2075-04-28,294.503082,309.505402,0.000000
2075-04-29,295.047424,310.838531,0.000000
2075-04-30,295.359039,310.066132,0.000000
2075-05-01,292.686493,304.350861,0.000000
2075-05-02,290.041534,302.894073,0.000000
2075-05-03,287.042725,303.853912,0.000000
2075-05-04,291.604462,303.822601,0.000000
2075-05-05,292.418884,307.981873,0.000000
2075-05-06,293.339996,307.425873,0.304670
2075-05-07,292.204285,305.458466,1.486286
2075-05-08,289.308838,305.791992,0.000000
2075-05-09,291.495972,307.530457,0.000000
2075-05-10,294.547729,306.241241,0.000000
2075-05-11,293.989502,302.320862,4.054017
2075-05-12,294.340302,303.820801,0.424914
2075-05-13,292.049011,306.081116,0.000000
2075-05-14,293.170868,307.237915,0.000000
2075-05-15,294.549805,305.541168,0.000000
2075-05-16,294.915161,309.505798,4.129931
2075-05-17,296.298920,311.498138,1.198465
2075-05-18,297.083618,310.997711,9.472758
2075-05-19,297.526733,304.296051,35.795532
2075-05-20,292.802704,301.504150,39.156517
2075-05-21,289.276917,298.614716,0.000000
2075-05-22,285.459412,299.759247,0.000000
2075-05-23,287.677277,300.436310,0.000000
2075-05-24,288.473999,301.123413,0.000000
2075-05-25,292.261292,300.542145,0.000000
2075-05-26,292.208191,302.548218,0.000000
2075-05-27,293.105713,304.463318,0.000000
2075-05-28,293.689087,306.188660,0.000000
2075-05-29,294.546417,307.405029,0.000000
2075-05-30,293.380341,308.151886,0.000000
2075-05-31,291.084656,310.676483,0.478081
2075-06-01,297.591156,312.240295,0.000000
2075-06-02,294.495544,312.248962,0.000000
2075-06-03,296.337891,312.903564,0.000000
2075-06-04,295.701569,312.230316,0.000000
2075-06-05,295.439880,313.476105,0.000000
2075-06-06,297.021027,314.893616,0.000000
2075-06-07,298.297516,314.670227,0.000000
2075-06-08,298.204620,313.325958,0.000000
2075-06-09,297.621887,311.467499,0.000000
2075-06-10,298.079559,314.688660,0.000000
2075-06-11,299.091492,313.996094,0.454908
2075-06-12,298.963135,313.281067,0.444211
2075-06-13,298.732727,312.514435,0.000000
2075-06-14,298.852661,314.171814,0.000000
2075-06-15,300.144073,314.423584,0.000000
2075-06-16,299.511871,314.223297,0.000000
2075-06-17,300.059113,313.261322,0.000000
2075-06-18,299.887177,315.331665,0.000000
2075-06-19,301.314301,315.341339,0.000000
2075-06-20,301.876923,316.624878,0.000000
2075-06-21,303.187775,317.143585,0.000000
2075-06-22,302.425568,315.850128,0.558706
2075-06-23,299.615265,313.408569,4.779962
2075-06-24,300.817932,312.387238,5.110202
2075-06-25,300.067261,312.199890,0.000000
2075-06-26,301.197327,310.894257,0.000000
2075-06-27,299.010437,311.625580,0.000000
2075-06-28,298.943939,311.913666,0.000000
2075-06-29,298.202942,311.962982,0.000000
2075-06-30,297.554810,310.601501,0.000000
2075-07-01,297.965393,311.529755,0.827370
2075-07-02,297.907837,311.421234,0.000000
2075-07-03,298.335602,311.528046,0.000000
2075-07-04,298.922455,313.180878,0.000000
2075-07-05,299.206543,313.528290,0.000000
2075-07-06,299.276001,313.493500,0.000000
2075-07-07,299.112976,313.154785,0.000000
2075-07-08,299.024109,313.133820,0.000000
2075-07-09,299.111969,313.418610,0.000000
2075-07-10,298.992310,314.866119,0.000000
2075-07-11,298.971924,314.159698,0.000000
2075-07-12,300.659973,315.746826,0.000000
2075-07-13,302.490692,316.640289,0.000000
2075-07-14,300.949707,314.376251,0.000000
2075-07-15,299.282288,311.796326,3.284394
2075-07-16,299.228424,310.565704,0.000000
2075-07-17,298.883911,309.063812,0.391331
2075-07-18,298.564758,308.706299,0.000000
2075-07-19,298.774872,308.417969,0.000000
2075-07-20,298.711304,311.080719,1.074962
2075-07-21,299.061584,311.433899,0.795996
2075-07-22,299.285645,311.705688,2.106622
