#Variables:
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)"
2000-01-29,284.296661
2000-01-30,286.750641
2000-01-31,288.893250
2000-02-01,295.740295
2000-02-02,293.300537
2000-02-03,290.572906
2000-02-04,287.783813
2000-02-05,282.745239
2000-02-06,285.281067
2000-02-07,287.686829
2000-02-08,285.491913
2000-02-09,270.859711
2000-02-10,278.753082
2000-02-11,279.757629
2000-02-12,290.065674
2000-02-13,287.915924
2000-02-14,293.330872
2000-02-15,298.019562
2000-02-16,299.577820
2000-02-17,302.423676
2000-02-18,301.933044
2000-02-19,302.313660
2000-02-20,300.714203
2000-02-21,288.655609
2000-02-22,287.769592
2000-02-23,287.469177
2000-02-24,293.789185
2000-02-25,298.532501
2000-02-26,300.947113
2000-02-27,301.951538
2000-02-28,300.499664
2000-02-29,301.744324
2000-03-01,302.988983
2000-03-02,303.955383
2000-03-03,304.012390
2000-03-04,304.514618
2000-03-05,304.036926
2000-03-06,302.517883
2000-03-07,294.283508
2000-03-08,293.221191
2000-03-09,301.196991
2000-03-10,300.970337
2000-03-11,295.901825
2000-03-12,295.942993
2000-03-13,298.777710
2000-03-14,300.973053
2000-03-15,300.116425
2000-03-16,300.834137
2000-03-17,298.720825
2000-03-18,286.333374
2000-03-19,286.119843
2000-03-20,283.584473
2000-03-21,294.168610
2000-03-22,301.072174
2000-03-23,298.636719
2000-03-24,287.528656
2000-03-25,293.223114
2000-03-26,297.879761
2000-03-27,302.394775
2000-03-28,301.223206
2000-03-29,300.420441
2000-03-30,299.700775
2000-03-31,298.791626
2000-04-01,302.205780
2000-04-02,302.934814
2000-04-03,301.471436
2000-04-04,300.415558
2000-04-05,300.148621
2000-04-06,301.219604
2000-04-07,300.181000
2000-04-08,304.027405
2000-04-09,306.727356
2000-04-10,306.069702
2000-04-11,308.529053
2000-04-12,307.774139
2000-04-13,304.082703
2000-04-14,303.918030
2000-04-15,300.114532
2000-04-16,298.949646
2000-04-17,298.947601
2000-04-18,303.114838
2000-04-19,304.508789
2000-04-20,306.717804
2000-04-21,305.814911
2000-04-22,304.762329
2000-04-23,305.807587
2000-04-24,305.315979
2000-04-25,304.771881
2000-04-26,305.478333
2000-04-27,300.697327
2000-04-28,297.330200
2000-04-29,297.090790
2000-04-30,298.984222
2000-05-01,297.128662
2000-05-02,299.806732
2000-05-03,303.863770
2000-05-04,305.731415
2000-05-05,307.077942
2000-05-06,309.877533
2000-05-07,308.172882
2000-05-08,300.124939
2000-05-09,296.390472
2000-05-10,297.175385
2000-05-11,299.866791
2000-05-12,303.193817
2000-05-13,305.129150
2000-05-14,307.242523
2000-05-15,307.785309
2000-05-16,305.887451
2000-05-17,306.077362
2000-05-18,307.408661
2000-05-19,306.750488
2000-05-20,306.944458
2000-05-21,307.228058
2000-05-22,305.483948
2000-05-23,304.766541
2000-05-24,306.264771
2000-05-25,305.796112
2000-05-26,306.427277
2000-05-27,307.345093
2000-05-28,307.849823
2000-05-29,307.141083
2000-05-30,306.948578
2000-05-31,309.584045
2000-06-01,310.147552
2000-06-02,310.559601
2000-06-03,305.883087
2000-06-04,305.805878
2000-06-05,308.197296
2000-06-06,311.236298
2000-06-07,311.184448
2000-06-08,310.411469
2000-06-09,309.947632
2000-06-10,308.676483
2000-06-11,309.423004
2000-06-12,305.534210
2000-06-13,309.095123
2000-06-14,309.343018
2000-06-15,308.455078
2000-06-16,309.023163
2000-06-17,309.084625
2000-06-18,308.720337
2000-06-19,308.943756
2000-06-20,308.246368
2000-06-21,307.733826
2000-06-22,307.596497
2000-06-23,308.557465
2000-06-24,310.504364
2000-06-25,313.026642
2000-06-26,313.136261
2000-06-27,311.943542
2000-06-28,311.066559
2000-06-29,309.865051
2000-06-30,309.910492
2000-07-01,308.752106
2000-07-02,309.144501
2000-07-03,308.191193
2000-07-04,306.031738
2000-07-05,303.357697
2000-07-06,304.243744
2000-07-07,304.536835
2000-07-08,304.490967
2000-07-09,304.155914
2000-07-10,303.609406
2000-07-11,302.892670
2000-07-12,303.087402
2000-07-13,299.830963
2000-07-14,301.370239
2000-07-15,302.885132
2000-07-16,304.549042
2000-07-17,304.817993
2000-07-18,305.918976
2000-07-19,307.306976
2000-07-20,309.343506
2000-07-21,309.379364
2000-07-22,308.887054
2000-07-23,307.136200
2000-07-24,306.195648
2000-07-25,307.123230
2000-07-26,307.688110
2000-07-27,307.655060
2000-07-28,306.568115
2000-07-29,307.229187
2000-07-30,308.979584
2000-07-31,308.670593
2000-08-01,309.805695
2000-08-02,311.041016
2000-08-03,310.007904
2000-08-04,309.385620
2000-08-05,308.135162
2000-08-06,308.009094
2000-08-07,307.324402
2000-08-08,308.278320
2000-08-09,308.186859
2000-08-10,308.737885
2000-08-11,308.664185
2000-08-12,307.659607
2000-08-13,307.153076
2000-08-14,307.550446
2000-08-15,307.072449
2000-08-16,305.800293
2000-08-17,302.594757
2000-08-18,302.942749
2000-08-19,304.272430
2000-08-20,305.825867
2000-08-21,305.645966
2000-08-22,306.176758
2000-08-23,305.774567
2000-08-24,305.637238
2000-08-25,305.155701
2000-08-26,302.993927
2000-08-27,303.951019
2000-08-28,304.351105
2000-08-29,303.138550
2000-08-30,302.935669
2000-08-31,306.086304
2000-09-01,306.334564
2000-09-02,306.773895
2000-09-03,307.735565
2000-09-04,308.453094
2000-09-05,308.586731
2000-09-06,308.811249
2000-09-07,308.266113
2000-09-08,306.925049
2000-09-09,307.029236
2000-09-10,307.256439
2000-09-11,306.092896
2000-09-12,306.644745
2000-09-13,308.595673
2000-09-14,308.947968
2000-09-15,309.542725
2000-09-16,310.137360
2000-09-17,311.432220
2000-09-18,311.873413
2000-09-19,310.321960
2000-09-20,308.765259
2000-09-21,307.089325
2000-09-22,306.390686
2000-09-23,307.262848
2000-09-24,306.784271
2000-09-25,306.339905
2000-09-26,307.426575
2000-09-27,308.700226
2000-09-28,307.134491
2000-09-29,307.361938
2000-09-30,306.536224
2000-10-01,304.611633
2000-10-02,302.698669
2000-10-03,302.626953
2000-10-04,302.680969
2000-10-05,295.866638
2000-10-06,297.398834
2000-10-07,298.584564
2000-10-08,299.911591
2000-10-09,301.555420
2000-10-10,301.047729
2000-10-11,301.340271
2000-10-12,302.495178
2000-10-13,306.096008
2000-10-14,306.228577
2000-10-15,306.706421
2000-10-16,306.367950
2000-10-17,304.208008
2000-10-18,304.361176
2000-10-19,295.302032
2000-10-20,297.814575
2000-10-21,300.864594
2000-10-22,303.759399
2000-10-23,303.486725
2000-10-24,298.938751
2000-10-25,298.449432
2000-10-26,290.297241
2000-10-27,294.540680
2000-10-28,298.436218
2000-10-29,301.385773
2000-10-30,303.586029
2000-10-31,303.204315
2000-11-01,301.149139
2000-11-02,297.956726
2000-11-03,297.378540
2000-11-04,298.144226
2000-11-05,301.046692
2000-11-06,301.362457
2000-11-07,300.311188
2000-11-08,297.045410
2000-11-09,297.398499
2000-11-10,295.938812
2000-11-11,289.468170
2000-11-12,291.774902
2000-11-13,293.796783
2000-11-14,295.923828
2000-11-15,300.459167
2000-11-16,300.332428
2000-11-17,297.516663
2000-11-18,285.549438
2000-11-19,287.299438
2000-11-20,288.643158
2000-11-21,288.773621
2000-11-22,288.192444
2000-11-23,283.316528
2000-11-24,287.254608
2000-11-25,294.962067
2000-11-26,299.101318
2000-11-27,299.819092
2000-11-28,297.800018
2000-11-29,295.263733
2000-11-30,293.828400
2000-12-01,296.321320
2000-12-02,295.296509
2000-12-03,287.453003
2000-12-04,288.960907
2000-12-05,288.676208
2000-12-06,288.348358
2000-12-07,292.975830
2000-12-08,291.509827
2000-12-09,289.441772
2000-12-10,286.399872
2000-12-11,284.754700
2000-12-12,286.735413
2000-12-13,293.175537
2000-12-14,285.941650
2000-12-15,282.458862
2000-12-16,288.570984
2000-12-17,290.436066
2000-12-18,292.924347
2000-12-19,298.133392
2000-12-20,300.443909
2000-12-21,299.376221
2000-12-22,295.508545
2000-12-23,293.000916
2000-12-24,284.231415
2000-12-25,278.876526
2000-12-26,267.020660
2000-12-27,274.759247
2000-12-28,280.155487
2000-12-29,284.446503
2000-12-30,283.683655
2000-12-31,281.708252
2001-01-01,282.416565
2001-01-02,282.333313
2001-01-03,281.827209
2001-01-04,283.682037
2001-01-05,282.078186
2001-01-06,287.205841
2001-01-07,286.663849
2001-01-08,287.116333
2001-01-09,289.654541
2001-01-10,292.504883
2001-01-11,294.461670
2001-01-12,289.686401
2001-01-13,287.984528
2001-01-14,293.500092
2001-01-15,293.787476
2001-01-16,293.647919
2001-01-17,294.369202
2001-01-18,292.918549
2001-01-19,292.124634
2001-01-20,286.501160
2001-01-21,288.605560
2001-01-22,291.453369
2001-01-23,294.966614
2001-01-24,294.975677
2001-01-25,290.298645
2001-01-26,286.987762
2001-01-27,295.046661
2001-01-28,291.619415
2001-01-29,285.507721
2001-01-30,283.241333
2001-01-31,286.547180
2001-02-01,283.031189
2001-02-02,283.065002
2001-02-03,283.864899
2001-02-04,286.561462
2001-02-05,284.052460
2001-02-06,284.127075
2001-02-07,288.426941
2001-02-08,294.214752
2001-02-09,296.459290
2001-02-10,298.399170
2001-02-11,300.320282
2001-02-12,298.412323
2001-02-13,298.386841
2001-02-14,299.787994
2001-02-15,301.922241
2001-02-16,306.442444
2001-02-17,305.099518
2001-02-18,302.925873
2001-02-19,306.241394
2001-02-20,307.294189
2001-02-21,305.119507
2001-02-22,293.144379
2001-02-23,278.172638
2001-02-24,284.482605
2001-02-25,282.542358
2001-02-26,284.532196
2001-02-27,284.918396
2001-02-28,287.126923
2001-03-01,292.641693
2001-03-02,290.842163
2001-03-03,287.107941
2001-03-04,289.760040
2001-03-05,297.178680
2001-03-06,298.978119
2001-03-07,296.499878
2001-03-08,293.681976
2001-03-09,295.226501
2001-03-10,299.904449
2001-03-11,300.785461
2001-03-12,299.876221
2001-03-13,293.722137
2001-03-14,299.210510
2001-03-15,296.142151
2001-03-16,288.801697
2001-03-17,289.183380
2001-03-18,282.331818
2001-03-19,287.672089
2001-03-20,294.428741
2001-03-21,296.790833
2001-03-22,298.490662
2001-03-23,296.866333
2001-03-24,301.960327
2001-03-25,297.452515
2001-03-26,297.665863
2001-03-27,297.121826
2001-03-28,294.333008
2001-03-29,294.691956
2001-03-30,294.139160
2001-03-31,292.305634
2001-04-01,291.451294
2001-04-02,295.023315
2001-04-03,293.425262
2001-04-04,289.669281
2001-04-05,293.451843
2001-04-06,293.033569
2001-04-07,291.067627
2001-04-08,295.866669
2001-04-09,289.538422
2001-04-10,288.582489
2001-04-11,293.202484
2001-04-12,292.989655
2001-04-13,291.693878
2001-04-14,293.549438
2001-04-15,298.193970
2001-04-16,298.795990
2001-04-17,298.695099
2001-04-18,298.145325
2001-04-19,300.150391
2001-04-20,302.136475
2001-04-21,304.813385
2001-04-22,303.735565
2001-04-23,303.490021
2001-04-24,303.634033
2001-04-25,303.501587
2001-04-26,303.937622
2001-04-27,303.760193
2001-04-28,300.997498
2001-04-29,299.777191
2001-04-30,304.076935
2001-05-01,302.716644
2001-05-02,300.038086
2001-05-03,299.520630
2001-05-04,301.643402
2001-05-05,300.737946
2001-05-06,302.789520
2001-05-07,300.716614
2001-05-08,299.237213
2001-05-09,300.784698
2001-05-10,301.352539
2001-05-11,301.778381
2001-05-12,299.406433
2001-05-13,303.085449
2001-05-14,303.645874
2001-05-15,303.364410
2001-05-16,302.586029
2001-05-17,303.313171
2001-05-18,305.211578
2001-05-19,305.873138
2001-05-20,305.183838
2001-05-21,304.284515
2001-05-22,300.127594
2001-05-23,301.716125
2001-05-24,302.643311
2001-05-25,302.180786
2001-05-26,305.655518
2001-05-27,308.106567
2001-05-28,307.879486
2001-05-29,306.951660
2001-05-30,307.842377
2001-05-31,308.866119
2001-06-01,309.047180
2001-06-02,309.376343
2001-06-03,310.248108
2001-06-04,309.863708
2001-06-05,301.704712
2001-06-06,301.808960
2001-06-07,302.977570
2001-06-08,301.471893
2001-06-09,305.790863
2001-06-10,304.308624
2001-06-11,300.424896
2001-06-12,303.068054
2001-06-13,302.799866
2001-06-14,305.477875
2001-06-15,307.097168
2001-06-16,309.657715
2001-06-17,309.276825
2001-06-18,307.336975
2001-06-19,308.238525
2001-06-20,312.260559
2001-06-21,311.332642
2001-06-22,310.963165
2001-06-23,311.259460
2001-06-24,309.460724
2001-06-25,308.527344
2001-06-26,308.764618
2001-06-27,308.711304
2001-06-28,307.735107
2001-06-29,308.717102
2001-06-30,309.165375
2001-07-01,310.205841
2001-07-02,309.813385
2001-07-03,309.334320
2001-07-04,308.618042
2001-07-05,309.516266
2001-07-06,310.154449
2001-07-07,312.151031
2001-07-08,311.158417
2001-07-09,310.661072
2001-07-10,309.603973
2001-07-11,309.147736
2001-07-12,310.146729
2001-07-13,311.499115
2001-07-14,311.047424
2001-07-15,311.051971
2001-07-16,310.181854
2001-07-17,309.645935
2001-07-18,310.036865
2001-07-19,309.715271
2001-07-20,309.644836
2001-07-21,311.548462
2001-07-22,311.653107
2001-07-23,312.759979
2001-07-24,313.157654
2001-07-25,312.937744
2001-07-26,312.568481
2001-07-27,311.883179
2001-07-28,308.879913
2001-07-29,308.141357
2001-07-30,308.723480
2001-07-31,309.180267
2001-08-01,308.940460
2001-08-02,308.574371
2001-08-03,308.973907
2001-08-04,305.543365
2001-08-05,303.565521
2001-08-06,305.757751
2001-08-07,305.783936
2001-08-08,306.618866
2001-08-09,306.897186
2001-08-10,306.601074
2001-08-11,306.474579
2001-08-12,305.567505
2001-08-13,306.370300
2001-08-14,309.060669
2001-08-15,309.003235
2001-08-16,308.701599
2001-08-17,306.480988
2001-08-18,307.644806
2001-08-19,310.134705
2001-08-20,311.059204
2001-08-21,311.814026
2001-08-22,311.317810
2001-08-23,313.051788
2001-08-24,313.563538
2001-08-25,313.764465
2001-08-26,313.523895
2001-08-27,310.470428
2001-08-28,307.440674
2001-08-29,309.068298
2001-08-30,308.558014
2001-08-31,307.590240
2001-09-01,303.247986
2001-09-02,304.689056
2001-09-03,305.189758
2001-09-04,305.434448
2001-09-05,307.556763
2001-09-06,309.591370
2001-09-07,308.635132
2001-09-08,307.051270
2001-09-09,306.789307
2001-09-10,307.266632
2001-09-11,309.048950
2001-09-12,307.483917
2001-09-13,306.084076
2001-09-14,304.964355
2001-09-15,305.445923
2001-09-16,306.136810
2001-09-17,305.701782
2001-09-18,306.031616
2001-09-19,305.338135
2001-09-20,303.345245
2001-09-21,303.050690
2001-09-22,305.540161
2001-09-23,304.772705
2001-09-24,303.271545
2001-09-25,304.224335
2001-09-26,304.844299
2001-09-27,305.216034
2001-09-28,304.446869
2001-09-29,303.571960
2001-09-30,304.674622
2001-10-01,300.471893
2001-10-02,300.676147
2001-10-03,299.949982
2001-10-04,300.148621
2001-10-05,300.517670
2001-10-06,300.530151
2001-10-07,301.688812
2001-10-08,304.843933
2001-10-09,302.862213
2001-10-10,299.737122
2001-10-11,302.622131
2001-10-12,304.287750
2001-10-13,306.438629
2001-10-14,305.972504
2001-10-15,302.259125
2001-10-16,305.408295
2001-10-17,304.725067
2001-10-18,303.119263
2001-10-19,302.295319
2001-10-20,302.780640
2001-10-21,305.246948
2001-10-22,304.796570
2001-10-23,303.228973
2001-10-24,307.230377
2001-10-25,307.589539
2001-10-26,306.262787
2001-10-27,304.964386
2001-10-28,302.668121
2001-10-29,303.108887
2001-10-30,303.224640
2001-10-31,304.043549
2001-11-01,303.014709
2001-11-02,295.271088
2001-11-03,294.740936
2001-11-04,296.057861
2001-11-05,291.695557
2001-11-06,290.803894
2001-11-07,290.248840
2001-11-08,294.817047
2001-11-09,297.310150
2001-11-10,297.978363
2001-11-11,298.218445
2001-11-12,303.037170
2001-11-13,300.484894
2001-11-14,297.367340
2001-11-15,298.768250
2001-11-16,298.394806
2001-11-17,295.563049
2001-11-18,293.499451
2001-11-19,296.983887
2001-11-20,295.913391
2001-11-21,293.830658
2001-11-22,294.060944
2001-11-23,292.492981
2001-11-24,293.649139
2001-11-25,290.770752
2001-11-26,294.951263
2001-11-27,297.933807
2001-11-28,294.896454
2001-11-29,288.426605
2001-11-30,289.351074
2001-12-01,292.320404
2001-12-02,295.168671
2001-12-03,292.959717
2001-12-04,297.308899
2001-12-05,294.178558
2001-12-06,292.276459
2001-12-07,289.648926
2001-12-08,287.940857
2001-12-09,287.128235
2001-12-10,287.837372
2001-12-11,288.225098
2001-12-12,286.180664
2001-12-13,286.751740
2001-12-14,284.324341
2001-12-15,284.950562
2001-12-16,283.969147
2001-12-17,286.918732
2001-12-18,286.348816
2001-12-19,284.338287
2001-12-20,289.160492
2001-12-21,287.736786
2001-12-22,285.847595
2001-12-23,290.056885
2001-12-24,290.624634
2001-12-25,289.603638
2001-12-26,295.489319
2001-12-27,294.516327
2001-12-28,287.437469
2001-12-29,288.327271
2001-12-30,281.213715
2001-12-31,277.135529
2002-01-01,277.497040
2002-01-02,275.304840
2002-01-03,274.291626
2002-01-04,273.704376
2002-01-05,275.948242
2002-01-06,279.287384
2002-01-07,279.941620
2002-01-08,283.358887
2002-01-09,283.757294
2002-01-10,290.574921
2002-01-11,291.357727
2002-01-12,293.587006
2002-01-13,294.284119
2002-01-14,291.093262
2002-01-15,292.448395
2002-01-16,292.097626
2002-01-17,289.815826
2002-01-18,288.961121
2002-01-19,289.172150
2002-01-20,292.103821
2002-01-21,292.717590
2002-01-22,289.744446
2002-01-23,288.697174
2002-01-24,291.356506
2002-01-25,295.501923
2002-01-26,296.354797
2002-01-27,293.958771
2002-01-28,294.192383
2002-01-29,300.395538
2002-01-30,301.764832
2002-01-31,300.724792
2002-02-01,292.290741
2002-02-02,280.173676
2002-02-03,276.086212
2002-02-04,281.900818
2002-02-05,287.560120
2002-02-06,289.788116
2002-02-07,289.633789
2002-02-08,287.123535
2002-02-09,288.581177
2002-02-10,290.451691
2002-02-11,286.766052
2002-02-12,281.682068
2002-02-13,287.552551
2002-02-14,291.812408
2002-02-15,297.571625
2002-02-16,299.224518
2002-02-17,296.305847
2002-02-18,296.366333
2002-02-19,294.560974
2002-02-20,283.029297
2002-02-21,283.992401
2002-02-22,291.363281
2002-02-23,297.126556
2002-02-24,298.793365
2002-02-25,295.435852
2002-02-26,298.933105
2002-02-27,296.063660
2002-02-28,291.085907
2002-03-01,281.511993
2002-03-02,283.580383
2002-03-03,297.914368
2002-03-04,297.351624
2002-03-05,284.712219
2002-03-06,279.153839
2002-03-07,282.506592
2002-03-08,291.264587
2002-03-09,295.185181
2002-03-10,293.662628
2002-03-11,287.496002
2002-03-12,282.791931
2002-03-13,283.947144
2002-03-14,287.463867
2002-03-15,289.806641
2002-03-16,286.000397
2002-03-17,290.651978
2002-03-18,292.221527
2002-03-19,297.503662
2002-03-20,295.947632
2002-03-21,295.679077
2002-03-22,298.629028
2002-03-23,298.515289
2002-03-24,298.855713
2002-03-25,297.212616
2002-03-26,296.179352
2002-03-27,299.705719
2002-03-28,302.540253
2002-03-29,302.745911
2002-03-30,301.797089
2002-03-31,304.948029
2002-04-01,302.626556
2002-04-02,302.517151
2002-04-03,300.121857
2002-04-04,294.830292
2002-04-05,293.746979
2002-04-06,292.085419
2002-04-07,289.273895
2002-04-08,290.224518
2002-04-09,297.676239
2002-04-10,298.040833
2002-04-11,300.738892
2002-04-12,302.550507
2002-04-13,301.648621
2002-04-14,297.339081
2002-04-15,294.172638
2002-04-16,293.508698
2002-04-17,284.707367
2002-04-18,291.177551
2002-04-19,298.737244
2002-04-20,299.574127
2002-04-21,303.716217
2002-04-22,302.600708
2002-04-23,296.303162
2002-04-24,284.987671
2002-04-25,297.474976
2002-04-26,295.119385
2002-04-27,299.198395
2002-04-28,302.492279
2002-04-29,303.111237
2002-04-30,306.399841
2002-05-01,303.955719
2002-05-02,307.917542
2002-05-03,306.618225
2002-05-04,299.822968
2002-05-05,299.531769
2002-05-06,299.074341
2002-05-07,299.721558
2002-05-08,300.015686
2002-05-09,298.947937
2002-05-10,301.954285
2002-05-11,304.006805
2002-05-12,305.116577
2002-05-13,304.144440
2002-05-14,302.177521
2002-05-15,296.942200
2002-05-16,296.785675
2002-05-17,298.109283
2002-05-18,297.877991
2002-05-19,305.766479
2002-05-20,305.419525
2002-05-21,305.962921
2002-05-22,302.388031
2002-05-23,301.217804
2002-05-24,303.007812
2002-05-25,301.940948
2002-05-26,305.947937
2002-05-27,307.757599
2002-05-28,307.538635
2002-05-29,309.020233
2002-05-30,309.422241
2002-05-31,308.033417
2002-06-01,307.156464
2002-06-02,304.919037
2002-06-03,305.867371
2002-06-04,306.685333
2002-06-05,306.708008
2002-06-06,307.161438
2002-06-07,308.634888
2002-06-08,308.904907
2002-06-09,308.907074
2002-06-10,307.957245
2002-06-11,307.496185
2002-06-12,307.807556
2002-06-13,306.822144
2002-06-14,306.394165
2002-06-15,305.112549
2002-06-16,302.511230
2002-06-17,299.737305
2002-06-18,302.824188
2002-06-19,305.504150
2002-06-20,306.570160
2002-06-21,309.133087
2002-06-22,312.160858
2002-06-23,311.186707
2002-06-24,311.034241
2002-06-25,310.250977
2002-06-26,308.978333
2002-06-27,308.409119
2002-06-28,310.140533
2002-06-29,312.149628
2002-06-30,313.729065
2002-07-01,312.999207
2002-07-02,311.490845
2002-07-03,309.493958
2002-07-04,307.238312
2002-07-05,306.266907
2002-07-06,306.603546
2002-07-07,307.103882
2002-07-08,307.521393
2002-07-09,306.405670
2002-07-10,305.391479
2002-07-11,308.219238
2002-07-12,312.622009
2002-07-13,313.504333
2002-07-14,312.686523
2002-07-15,311.694183
2002-07-16,311.649567
2002-07-17,311.154663
2002-07-18,311.630127
2002-07-19,312.027679
2002-07-20,312.433289
2002-07-21,312.903076
2002-07-22,312.088806
2002-07-23,311.180908
2002-07-24,310.908813
2002-07-25,310.217773
2002-07-26,309.223022
2002-07-27,307.708099
2002-07-28,307.580933
2002-07-29,307.706360
2002-07-30,309.640533
2002-07-31,308.984070
2002-08-01,308.337921
2002-08-02,308.571198
2002-08-03,309.380676
2002-08-04,310.298309
2002-08-05,310.755249
2002-08-06,310.485107
2002-08-07,309.007660
2002-08-08,306.903748
2002-08-09,307.712067
2002-08-10,308.086487
2002-08-11,309.090424
2002-08-12,310.367493
2002-08-13,311.060425
2002-08-14,311.854401
2002-08-15,312.086487
2002-08-16,312.576385
2002-08-17,313.443848
2002-08-18,312.520569
2002-08-19,310.832001
2002-08-20,308.357666
2002-08-21,307.741821
2002-08-22,306.641632
2002-08-23,305.309540
2002-08-24,307.543365
2002-08-25,308.368469
2002-08-26,308.168976
2002-08-27,308.040375
2002-08-28,307.483856
2002-08-29,307.376495
2002-08-30,308.623108
2002-08-31,309.019409
2002-09-01,307.854828
2002-09-02,306.864441
2002-09-03,305.946136
2002-09-04,307.417999
2002-09-05,303.321228
2002-09-06,304.127228
2002-09-07,306.018066
2002-09-08,307.024445
2002-09-09,307.360016
2002-09-10,306.616974
2002-09-11,306.025330
2002-09-12,306.843384
2002-09-13,307.011108
2002-09-14,307.620544
2002-09-15,307.662292
2002-09-16,307.556763
2002-09-17,306.712708
2002-09-18,306.225372
2002-09-19,305.744781
2002-09-20,303.601379
2002-09-21,302.148376
2002-09-22,305.370758
2002-09-23,306.484344
2002-09-24,309.610504
2002-09-25,310.820618
2002-09-26,309.921051
2002-09-27,308.890717
2002-09-28,311.141113
2002-09-29,312.894592
2002-09-30,311.914886
2002-10-01,309.634827
2002-10-02,306.534546
2002-10-03,305.742401
2002-10-04,305.634735
2002-10-05,305.104187
2002-10-06,306.173798
2002-10-07,307.754242
2002-10-08,306.860809
2002-10-09,307.840363
2002-10-10,308.696503
2002-10-11,307.970093
2002-10-12,307.356598
2002-10-13,304.295441
2002-10-14,306.882935
2002-10-15,306.900879
2002-10-16,306.690216
2002-10-17,305.740723
2002-10-18,305.209473
2002-10-19,303.158844
2002-10-20,302.397888
2002-10-21,302.195892
2002-10-22,300.914856
2002-10-23,299.211700
2002-10-24,300.695312
2002-10-25,303.377350
2002-10-26,304.677460
2002-10-27,303.251740
2002-10-28,304.032898
2002-10-29,303.340607
2002-10-30,299.565216
2002-10-31,300.327454
2002-11-01,303.668732
2002-11-02,304.735809
2002-11-03,305.720367
2002-11-04,305.014740
2002-11-05,302.780212
2002-11-06,305.633881
2002-11-07,304.263824
2002-11-08,298.384918
2002-11-09,288.800110
2002-11-10,289.895050
2002-11-11,290.740082
2002-11-12,296.275635
2002-11-13,300.797180
2002-11-14,302.141357
2002-11-15,302.235229
2002-11-16,301.870483
2002-11-17,301.162476
2002-11-18,301.320404
2002-11-19,299.389771
2002-11-20,298.650696
2002-11-21,297.343353
2002-11-22,298.209167
2002-11-23,296.951111
2002-11-24,293.595459
2002-11-25,293.889374
2002-11-26,295.346039
2002-11-27,296.663910
2002-11-28,291.947601
2002-11-29,295.739655
2002-11-30,299.094269
2002-12-01,298.488892
2002-12-02,295.713715
2002-12-03,291.118713
2002-12-04,299.262726
2002-12-05,299.898987
2002-12-06,299.597473
2002-12-07,297.777344
2002-12-08,296.164856
2002-12-09,297.767822
2002-12-10,298.211792
2002-12-11,298.207001
2002-12-12,296.072113
2002-12-13,281.541412
2002-12-14,281.566559
2002-12-15,284.269775
2002-12-16,285.800537
2002-12-17,290.596069
2002-12-18,290.994507
2002-12-19,288.509155
2002-12-20,288.128387
2002-12-21,291.863617
2002-12-22,289.289032
2002-12-23,291.038025
2002-12-24,295.038879
2002-12-25,291.269562
2002-12-26,290.975159
2002-12-27,296.717041
2002-12-28,296.793640
2002-12-29,294.430298
2002-12-30,294.127930
2002-12-31,296.922028
2003-01-01,300.492249
2003-01-02,298.818909
2003-01-03,299.811951
2003-01-04,297.416656
2003-01-05,290.840271
2003-01-06,284.001434
2003-01-07,286.358734
2003-01-08,288.255585
2003-01-09,293.844208
2003-01-10,297.051727
2003-01-11,295.341156
2003-01-12,297.719025
2003-01-13,300.097870
2003-01-14,297.855621
2003-01-15,292.922974
2003-01-16,288.265808
2003-01-17,291.329681
2003-01-18,295.188385
2003-01-19,295.945465
2003-01-20,294.697906
2003-01-21,297.512177
2003-01-22,299.854980
2003-01-23,300.975464
2003-01-24,300.278381
2003-01-25,301.095062
2003-01-26,300.180725
2003-01-27,297.996033
2003-01-28,297.092438
2003-01-29,292.300415
2003-01-30,298.556824
2003-01-31,300.572174
2003-02-01,299.385101
2003-02-02,300.153290
2003-02-03,299.175873
2003-02-04,297.399353
2003-02-05,293.509918
2003-02-06,291.306854
2003-02-07,291.312866
2003-02-08,289.835907
2003-02-09,285.960022
2003-02-10,287.739258
2003-02-11,288.824860
2003-02-12,292.174286
2003-02-13,291.131805
2003-02-14,288.905884
2003-02-15,295.221222
2003-02-16,297.587524
2003-02-17,298.520538
2003-02-18,298.669434
2003-02-19,297.908875
2003-02-20,295.191895
2003-02-21,293.505951
2003-02-22,299.821564
2003-02-23,300.428589
2003-02-24,301.842560
2003-02-25,301.454895
2003-02-26,286.493042
2003-02-27,296.441376
2003-02-28,294.655670
2003-03-01,295.040466
2003-03-02,301.210999
2003-03-03,303.094696
2003-03-04,304.920349
2003-03-05,304.271851
2003-03-06,306.568390
2003-03-07,304.074890
2003-03-08,287.945526
2003-03-09,289.037415
2003-03-10,293.998444
2003-03-11,294.301941
2003-03-12,292.752838
2003-03-13,290.461487
2003-03-14,284.762695
2003-03-15,287.898895
2003-03-16,291.873505
2003-03-17,295.066040
2003-03-18,297.858978
2003-03-19,294.718292
2003-03-20,285.103333
2003-03-21,290.848907
