#Variables:
#tasmin_inmcm4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_rcp45(K),tasmax_inmcm4_rcp45(K),pr_inmcm4_rcp45(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_rcp45(K),tasmax_inmcm4_rcp45(K),pr_inmcm4_rcp45(mm)
2079-10-19,286.311584,293.334869,0.000000
2079-10-20,285.832458,296.101868,0.000000
2079-10-21,286.107574,295.118042,0.000000
2079-10-22,283.365112,296.087616,0.000000
2079-10-23,287.743896,296.263031,0.000000
2079-10-24,280.206360,297.973480,0.000000
2079-10-25,286.767975,301.904694,0.000000
2079-10-26,292.524536,304.260590,0.000000
2079-10-27,296.022491,303.680878,19.811768
2079-10-28,284.416840,300.449463,0.939043
2079-10-29,279.148071,291.804871,0.819513
2079-10-30,288.435272,294.327942,0.544146
2079-10-31,291.553345,298.099518,1.315317
2079-11-01,284.873993,301.371033,0.000000
2079-11-02,289.319885,302.167542,0.000000
2079-11-03,277.984558,294.617401,0.000000
2079-11-04,285.651581,301.824768,0.501981
2079-11-05,290.634216,302.042297,1.013772
2079-11-06,283.838257,290.357513,0.000000
2079-11-07,275.780365,292.751770,0.000000
2079-11-08,278.694885,293.445831,0.000000
2079-11-09,281.251373,294.706268,0.000000
2079-11-10,285.533112,298.056030,0.456556
2079-11-11,291.727020,298.651886,0.499752
2079-11-12,287.328278,295.933594,0.000000
2079-11-13,281.878845,297.392242,0.000000
2079-11-14,284.703918,298.438660,0.000000
2079-11-15,288.693848,298.368164,1.266777
2079-11-16,278.045593,292.299194,0.000000
2079-11-17,278.250427,293.595520,0.000000
2079-11-18,287.258942,292.717804,2.136004
2079-11-19,288.391693,294.222015,3.803461
2079-11-20,286.806885,293.887238,0.000000
2079-11-21,277.976013,288.850830,0.000000
2079-11-22,279.285492,291.240448,0.341408
2079-11-23,286.475616,291.145508,0.000000
2079-11-24,285.445343,289.292786,0.000000
2079-11-25,286.625092,288.026093,2.660914
2079-11-26,288.566010,293.661224,0.789674
2079-11-27,289.277985,292.991913,0.000000
2079-11-28,284.767487,292.133209,0.000000
2079-11-29,279.630432,291.748352,0.000000
2079-11-30,284.118530,297.816956,0.000000
2079-12-01,276.419250,297.968933,0.000000
2079-12-02,284.225433,298.072357,0.000000
2079-12-03,277.242889,298.340302,0.000000
2079-12-04,275.263092,290.349915,0.000000
2079-12-05,271.038910,288.816925,0.000000
2079-12-06,272.357513,292.290894,0.000000
2079-12-07,274.132538,292.093536,0.427561
2079-12-08,271.163055,280.676086,0.494905
2079-12-09,276.757904,283.210968,0.000000
2079-12-10,278.266174,290.470764,0.000000
2079-12-11,275.519867,292.842224,0.000000
2079-12-12,272.253113,291.276947,0.000000
2079-12-13,272.252808,295.902710,0.000000
2079-12-14,274.982849,298.699921,0.000000
2079-12-15,275.536316,300.186096,0.000000
2079-12-16,274.150146,299.933350,0.000000
2079-12-17,275.892944,298.880463,0.000000
2079-12-18,281.033203,296.774994,0.000000
2079-12-19,283.337708,297.973724,1.818486
2079-12-20,289.666718,298.665802,2.043372
2079-12-21,290.348267,298.483612,4.381180
2079-12-22,277.294098,294.432770,12.004535
2079-12-23,268.918213,286.803223,0.000000
2079-12-24,273.893585,286.291840,0.000000
2079-12-25,283.586639,285.922852,2.654061
2079-12-26,278.362579,287.913818,7.734720
2079-12-27,278.818573,289.800873,0.379413
2079-12-28,277.200989,293.662140,0.000000
2079-12-29,280.848022,293.390808,0.000000
2079-12-30,272.471130,288.615631,0.000000
2079-12-31,272.340057,288.899811,0.000000
2080-01-01,271.919830,292.685425,0.000000
2080-01-02,283.543091,297.745758,0.000000
2080-01-03,278.300812,297.914703,0.350562
2080-01-04,270.762573,283.132019,0.000000
2080-01-05,267.602295,282.553406,0.000000
2080-01-06,266.993561,285.660309,0.000000
2080-01-07,268.253906,289.816925,0.000000
2080-01-08,274.231323,291.354034,0.000000
2080-01-09,272.977081,294.414795,0.000000
2080-01-10,273.475159,294.633484,0.000000
2080-01-11,263.385803,289.581299,0.000000
2080-01-12,270.607208,291.529785,0.000000
2080-01-13,277.400391,294.458099,1.372586
2080-01-14,280.323364,297.466370,0.000000
2080-01-15,285.554382,297.534363,0.000000
2080-01-16,284.546051,297.029083,0.000000
2080-01-17,284.528137,293.125092,0.000000
2080-01-18,278.334595,293.258789,0.000000
2080-01-19,279.743469,295.981628,0.000000
2080-01-20,282.023010,298.040314,0.000000
2080-01-21,285.580322,299.829926,0.000000
2080-01-22,275.674286,300.048676,0.000000
2080-01-23,273.056213,298.508942,0.000000
2080-01-24,271.707794,296.286316,0.000000
2080-01-25,271.921021,299.542572,0.000000
2080-01-26,278.869171,299.515961,0.000000
2080-01-27,281.567963,297.137421,0.000000
2080-01-28,278.937408,297.588898,0.000000
2080-01-29,279.463013,299.714172,0.000000
2080-01-30,276.350250,300.468262,0.000000
2080-01-31,277.211182,304.148743,0.000000
2080-02-01,276.499420,304.770020,0.000000
2080-02-02,278.106720,302.099060,0.000000
2080-02-03,279.759552,302.699799,0.000000
2080-02-04,284.059174,302.919891,0.000000
2080-02-05,274.662720,304.420044,0.000000
2080-02-06,280.144165,305.655304,0.000000
2080-02-07,284.721252,306.024231,0.000000
2080-02-08,286.598572,304.452515,2.997091
2080-02-09,283.340363,302.968506,1.351949
2080-02-10,281.682922,293.829529,0.298288
2080-02-11,268.940735,295.064758,0.000000
2080-02-12,278.439789,303.865295,0.000000
2080-02-13,283.341858,304.515686,0.000000
2080-02-14,285.707886,304.452148,0.000000
2080-02-15,290.107452,302.795074,2.054498
2080-02-16,288.271942,302.446594,0.594629
2080-02-17,289.132904,298.015442,0.922627
2080-02-18,290.790283,296.735352,4.459857
2080-02-19,287.380768,301.152344,2.550197
2080-02-20,281.982239,301.742859,0.000000
2080-02-21,281.355194,302.561798,0.000000
2080-02-22,278.620728,300.310089,0.000000
2080-02-23,278.792755,305.645325,0.000000
2080-02-24,284.417511,309.250305,0.000000
2080-02-25,288.232269,310.833221,0.000000
2080-02-26,280.303467,311.648621,0.000000
2080-02-27,284.257385,308.553070,0.000000
2080-02-28,290.238159,308.910431,0.000000
2080-02-29,287.700317,308.988861,0.000000
2080-03-01,285.162445,309.067291,0.000000
2080-03-02,279.363068,306.146515,0.000000
2080-03-03,282.594696,304.678558,0.000000
2080-03-04,280.903107,305.915833,0.000000
2080-03-05,288.612213,305.751221,0.000000
2080-03-06,289.833221,306.887177,0.000000
2080-03-07,289.020874,308.679932,0.000000
2080-03-08,286.725952,308.462158,0.000000
2080-03-09,287.179352,306.594452,0.000000
2080-03-10,289.402802,303.419037,0.410595
2080-03-11,289.819855,298.380432,8.398325
2080-03-12,289.388397,295.769928,6.409813
2080-03-13,289.693756,294.552032,2.294796
2080-03-14,286.667908,295.045746,0.000000
2080-03-15,285.238098,295.553833,0.000000
2080-03-16,284.338226,296.442627,0.000000
2080-03-17,286.390533,298.756653,0.000000
2080-03-18,291.181519,297.271790,3.584951
2080-03-19,290.895294,296.921173,6.810910
2080-03-20,290.425446,295.297150,2.014384
2080-03-21,291.200104,298.890625,13.905411
2080-03-22,289.625061,298.716370,2.112919
2080-03-23,286.710571,296.701263,0.000000
2080-03-24,286.810913,290.223633,0.000000
2080-03-25,281.054230,289.915863,0.000000
2080-03-26,287.781586,291.868652,0.000000
2080-03-27,286.123840,297.744171,0.000000
2080-03-28,290.215607,298.884155,0.000000
2080-03-29,285.907288,301.611084,0.000000
2080-03-30,285.250305,302.205109,0.000000
2080-03-31,290.509399,302.770172,0.000000
2080-04-01,292.004791,302.757233,0.353257
2080-04-02,281.545776,304.141083,0.000000
2080-04-03,285.551819,304.388306,0.000000
2080-04-04,283.020630,299.945557,0.000000
2080-04-05,283.524994,300.494965,0.000000
2080-04-06,282.036224,303.079987,0.000000
2080-04-07,288.704651,304.143463,0.000000
2080-04-08,290.113647,304.538177,0.000000
2080-04-09,290.021210,305.303864,0.000000
2080-04-10,292.304138,306.202850,0.000000
2080-04-11,293.759613,305.348419,0.000000
2080-04-12,293.794922,301.696686,0.000000
2080-04-13,292.323242,300.241119,0.000000
2080-04-14,292.849762,304.302856,0.000000
2080-04-15,293.254395,308.548798,0.000000
2080-04-16,293.025970,308.690125,0.000000
2080-04-17,292.760406,303.626251,0.438375
2080-04-18,291.439392,297.611725,0.000000
2080-04-19,292.549530,303.832031,0.000000
2080-04-20,292.813324,304.357391,0.000000
2080-04-21,293.682343,304.990448,0.000000
2080-04-22,293.466278,305.478119,0.000000
2080-04-23,294.079407,305.672852,0.360292
2080-04-24,294.220490,305.288574,0.000000
2080-04-25,293.945007,305.204620,2.636223
2080-04-26,295.383759,305.792755,0.729298
2080-04-27,296.484985,303.913055,18.258997
2080-04-28,294.137665,303.768707,0.000000
2080-04-29,295.268311,305.572418,0.861007
2080-04-30,295.021790,306.608246,0.000000
2080-05-01,295.441864,305.984772,0.000000
2080-05-02,295.709106,307.000244,0.000000
2080-05-03,296.159576,307.704651,1.159868
2080-05-04,296.804169,305.436737,0.344141
2080-05-05,290.743164,308.908508,0.000000
2080-05-06,297.100128,310.013672,0.000000
2080-05-07,298.993774,310.858398,0.000000
2080-05-08,293.671387,311.094330,0.000000
2080-05-09,285.750275,310.686035,0.000000
2080-05-10,289.853424,309.146851,0.000000
2080-05-11,297.246399,310.583313,4.898964
2080-05-12,294.098938,308.239410,2.316212
2080-05-13,287.861481,306.575134,0.000000
2080-05-14,289.410706,309.759216,0.000000
2080-05-15,295.317505,314.060944,0.000000
2080-05-16,292.514771,315.539398,0.000000
2080-05-17,285.686646,316.509094,0.000000
2080-05-18,287.278412,316.601807,0.000000
2080-05-19,294.318237,315.145081,0.000000
2080-05-20,296.273376,314.886993,0.000000
2080-05-21,292.638214,314.517487,0.000000
2080-05-22,294.944702,311.167053,1.947609
2080-05-23,285.250580,308.950409,0.000000
2080-05-24,289.772308,312.247559,0.000000
2080-05-25,293.688263,313.263855,0.000000
2080-05-26,290.920471,313.170013,0.000000
2080-05-27,294.366669,312.251160,0.000000
2080-05-28,299.045807,311.568665,0.000000
2080-05-29,293.792664,307.908722,0.000000
2080-05-30,292.698883,308.378387,0.000000
2080-05-31,294.080841,308.278259,0.000000
2080-06-01,293.595581,308.066956,0.000000
2080-06-02,294.717163,308.099976,0.000000
2080-06-03,297.981628,307.779602,0.622237
2080-06-04,299.449829,307.506439,13.896811
2080-06-05,296.637573,302.359253,25.272738
2080-06-06,291.613983,297.231201,34.862408
2080-06-07,292.503143,299.226776,13.299993
2080-06-08,293.867188,302.995392,0.592058
2080-06-09,296.037262,304.580658,0.000000
2080-06-10,296.165771,306.250275,0.000000
2080-06-11,296.551666,306.479797,0.000000
2080-06-12,296.997467,307.178680,0.000000
2080-06-13,296.754761,307.361145,0.000000
2080-06-14,297.532104,307.382324,0.000000
2080-06-15,297.646027,307.453674,0.000000
2080-06-16,297.400208,309.197693,0.000000
2080-06-17,296.825775,310.016510,0.000000
2080-06-18,297.701660,310.667877,0.000000
2080-06-19,297.389557,309.706848,0.000000
2080-06-20,297.872406,309.559784,0.000000
2080-06-21,297.723358,309.506653,0.000000
2080-06-22,297.771912,309.395111,0.000000
2080-06-23,296.536102,308.590393,0.000000
2080-06-24,297.752808,308.055756,0.000000
2080-06-25,298.238983,307.039673,0.311774
2080-06-26,296.865662,305.256134,0.299972
2080-06-27,295.753418,307.105774,0.000000
2080-06-28,298.883026,307.838867,3.610246
2080-06-29,296.428375,307.215759,5.279785
2080-06-30,297.759644,305.353882,3.817005
2080-07-01,297.761139,303.739410,33.927181
2080-07-02,296.908356,300.982849,44.982601
2080-07-03,296.655060,301.427216,29.293421
2080-07-04,296.376587,302.057220,3.428619
2080-07-05,296.456329,303.687134,0.428307
2080-07-06,295.550781,303.118988,0.000000
2080-07-07,296.049103,303.921417,0.000000
2080-07-08,297.068665,304.043671,1.446201
2080-07-09,296.720581,304.041077,0.000000
2080-07-10,296.888489,303.771484,0.000000
2080-07-11,296.204254,304.207214,0.000000
2080-07-12,296.301910,304.879395,0.000000
2080-07-13,295.907745,306.352448,0.000000
2080-07-14,295.785858,308.457123,0.000000
2080-07-15,298.370789,309.901642,0.000000
2080-07-16,299.382324,311.493927,0.000000
2080-07-17,300.568573,312.159760,0.341860
2080-07-18,300.033203,312.736176,0.000000
2080-07-19,298.330658,311.427185,0.000000
2080-07-20,297.464142,309.303619,0.000000
2080-07-21,297.244781,312.117065,0.343820
2080-07-22,297.194366,312.147705,0.380310
2080-07-23,300.670929,311.990967,0.000000
2080-07-24,300.384613,311.836029,0.000000
2080-07-25,299.966034,310.846741,0.000000
2080-07-26,298.735535,310.846252,0.000000
2080-07-27,297.079803,309.572327,0.000000
2080-07-28,297.052673,310.250977,0.000000
2080-07-29,298.579620,310.701660,0.000000
2080-07-30,300.163727,311.595520,0.000000
2080-07-31,299.309845,311.648010,0.000000
2080-08-01,299.360260,311.546387,0.000000
2080-08-02,299.259735,311.201477,0.000000
2080-08-03,298.093597,309.836792,0.000000
2080-08-04,298.326813,308.563507,0.000000
2080-08-05,297.864044,308.956757,0.000000
2080-08-06,298.138672,309.257294,0.000000
2080-08-07,298.251343,309.302338,0.000000
2080-08-08,298.824036,308.984131,0.000000
2080-08-09,298.127258,307.542053,0.322678
2080-08-10,297.582611,306.977478,5.816196
2080-08-11,297.138031,309.199493,0.319825
2080-08-12,297.778229,309.861115,1.648087
2080-08-13,297.591522,307.984650,0.000000
2080-08-14,296.813995,310.417786,0.000000
2080-08-15,296.742096,311.204834,0.000000
2080-08-16,296.719147,311.997162,0.000000
2080-08-17,298.316498,312.659149,0.000000
2080-08-18,300.023499,312.070862,2.349365
2080-08-19,299.189362,312.272095,0.384641
2080-08-20,300.948822,311.894287,0.521333
2080-08-21,300.032928,310.520630,1.137862
2080-08-22,298.649323,309.651154,0.000000
2080-08-23,298.562714,310.395447,0.000000
2080-08-24,300.103790,310.567535,0.000000
2080-08-25,298.872101,308.530457,0.000000
2080-08-26,298.610748,308.706543,0.000000
2080-08-27,298.047974,310.472687,0.000000
2080-08-28,297.398651,310.861115,0.000000
2080-08-29,297.444244,309.262970,0.000000
2080-08-30,297.314362,308.438873,0.000000
2080-08-31,297.234863,307.113220,0.000000
2080-09-01,297.677185,307.233643,10.155075
2080-09-02,297.425995,307.060303,2.988253
2080-09-03,297.827515,306.777344,0.891301
2080-09-04,296.764465,306.630768,1.349405
2080-09-05,294.975067,307.336487,1.113245
2080-09-06,296.176117,307.103821,2.186334
2080-09-07,298.264069,306.837433,36.298382
2080-09-08,297.676361,303.059326,10.125287
2080-09-09,296.133423,303.947479,3.988086
2080-09-10,296.591888,304.779236,6.799730
2080-09-11,297.234070,306.679932,2.182258
2080-09-12,296.685425,305.785095,2.776993
2080-09-13,294.954437,305.348114,1.572666
2080-09-14,295.895447,305.760559,0.000000
2080-09-15,294.566833,306.125549,0.000000
2080-09-16,295.252014,306.153046,0.000000
2080-09-17,297.147552,306.050018,0.000000
2080-09-18,296.342529,305.355591,1.385039
2080-09-19,295.685150,304.723145,1.188857
2080-09-20,287.914948,302.526855,0.000000
2080-09-21,284.512177,305.061890,0.000000
2080-09-22,288.280914,306.617126,0.000000
2080-09-23,292.726471,306.602356,0.000000
2080-09-24,295.569458,305.126709,0.000000
2080-09-25,295.309387,303.901978,0.000000
2080-09-26,290.460693,305.187988,0.000000
2080-09-27,289.307800,306.099182,0.000000
2080-09-28,290.477600,306.713135,0.306296
2080-09-29,290.787048,306.326782,0.000000
2080-09-30,291.553589,306.637573,0.000000
2080-10-01,292.379852,307.305847,0.000000
2080-10-02,290.264771,306.535675,0.000000
2080-10-03,290.368866,307.297516,0.000000
2080-10-04,291.009674,307.490021,0.000000
2080-10-05,293.422180,307.010742,2.139516
2080-10-06,292.551453,304.774109,2.182210
2080-10-07,293.459991,306.010315,1.465702
2080-10-08,295.850830,306.531342,0.000000
2080-10-09,295.993378,306.681335,1.499417
2080-10-10,293.462250,303.331116,3.832013
2080-10-11,290.974121,300.681061,31.035175
2080-10-12,288.911652,295.929230,25.387960
2080-10-13,288.631653,298.422241,0.969693
2080-10-14,286.493469,288.494049,0.000000
2080-10-15,283.144135,289.974670,0.000000
2080-10-16,282.994873,293.662292,0.000000
2080-10-17,287.602112,297.974579,1.374085
2080-10-18,290.046082,301.657318,2.200018
2080-10-19,291.060303,301.623108,19.684235
2080-10-20,290.090759,299.078339,40.147488
2080-10-21,292.941772,298.753204,42.165802
2080-10-22,293.994293,298.064209,6.725559
2080-10-23,293.742798,298.221619,0.610282
2080-10-24,293.457489,299.506195,0.288265
2080-10-25,290.990112,296.966919,0.283975
2080-10-26,293.409088,298.364624,1.679102
2080-10-27,293.467163,296.478607,4.536593
2080-10-28,293.021942,298.514954,1.205843
2080-10-29,293.304169,298.781952,0.000000
2080-10-30,292.741302,300.161255,13.734107
2080-10-31,291.535065,298.619751,10.635708
2080-11-01,286.670380,290.420471,0.000000
2080-11-02,282.284058,291.766846,0.000000
2080-11-03,282.780273,294.440643,0.000000
2080-11-04,288.025452,294.354553,4.309542
2080-11-05,283.198425,291.641998,0.000000
2080-11-06,278.297791,291.074249,0.000000
2080-11-07,277.761017,293.114105,0.000000
2080-11-08,276.948944,294.124695,0.000000
2080-11-09,279.703461,294.208496,0.000000
2080-11-10,277.476166,295.456482,0.000000
2080-11-11,276.965668,296.700439,0.000000
2080-11-12,278.631134,301.101257,0.000000
2080-11-13,285.356201,301.335541,0.000000
2080-11-14,276.554779,295.085144,0.000000
2080-11-15,276.231598,296.388458,0.000000
2080-11-16,277.925079,303.310516,0.000000
2080-11-17,286.317719,303.465240,0.000000
2080-11-18,284.845947,300.004578,0.000000
2080-11-19,278.432129,299.853821,0.000000
2080-11-20,280.494690,301.602478,0.000000
2080-11-21,284.946564,303.207001,0.000000
2080-11-22,290.697418,302.816193,0.000000
2080-11-23,286.060028,301.852264,0.000000
2080-11-24,282.006500,300.699036,0.000000
2080-11-25,281.471466,298.508759,0.000000
2080-11-26,290.526886,298.897430,1.413434
2080-11-27,291.619385,299.205658,6.909439
2080-11-28,287.777924,297.799438,14.805352
2080-11-29,275.601501,293.872192,0.362022
2080-11-30,283.295105,287.755829,0.000000
2080-12-01,281.417084,285.189148,0.365909
2080-12-02,277.483429,287.742889,0.000000
2080-12-03,276.507263,288.176636,0.000000
2080-12-04,283.793976,287.658386,0.000000
2080-12-05,283.125854,290.685852,4.924474
2080-12-06,288.555145,294.139496,4.834155
2080-12-07,290.287415,297.781036,1.972859
2080-12-08,285.744263,297.686371,0.486898
2080-12-09,281.143005,283.909698,0.000000
2080-12-10,280.669769,285.228546,1.964269
2080-12-11,284.932709,285.557220,1.695373
2080-12-12,285.419220,293.576355,0.000000
2080-12-13,286.750305,296.114410,0.788985
2080-12-14,284.934326,296.083649,6.235935
2080-12-15,285.303894,297.629395,0.000000
2080-12-16,282.017120,295.796753,0.000000
2080-12-17,287.295288,297.828369,0.000000
2080-12-18,288.288666,298.453094,0.000000
2080-12-19,283.402039,297.998108,0.000000
2080-12-20,283.442322,297.434937,0.000000
2080-12-21,288.817047,296.908600,1.779511
2080-12-22,270.174866,292.854279,13.337606
2080-12-23,273.742950,277.617950,0.000000
2080-12-24,279.888153,288.947296,0.000000
2080-12-25,281.006500,290.869537,0.000000
2080-12-26,281.976593,290.130707,0.000000
2080-12-27,278.843933,281.654266,0.000000
2080-12-28,278.499481,284.090393,0.000000
2080-12-29,278.313477,286.563904,0.537711
2080-12-30,282.403809,291.254486,17.711578
2080-12-31,285.802551,292.596863,14.179556
2081-01-01,277.066376,284.974640,0.351644
2081-01-02,278.792053,284.365723,0.000000
2081-01-03,274.399750,284.761749,0.000000
2081-01-04,278.181549,284.910492,4.952075
2081-01-05,268.486053,277.426849,21.923941
2081-01-06,272.746429,272.746429,5.585598
2081-01-07,269.381317,275.536102,0.000000
2081-01-08,271.866730,276.937225,0.000000
2081-01-09,271.874695,273.992554,12.607591
2081-01-10,273.187927,277.747192,43.993114
2081-01-11,269.709656,274.728882,26.985113
2081-01-12,274.042816,274.042816,3.769076
2081-01-13,268.787598,276.724884,0.000000
2081-01-14,278.907043,285.049011,1.360642
2081-01-15,274.126434,284.195740,0.000000
2081-01-16,279.745728,281.135071,0.000000
2081-01-17,274.539825,280.094849,50.509678
2081-01-18,275.896515,279.096222,8.304107
2081-01-19,274.645966,277.300262,2.520979
2081-01-20,270.491669,279.873352,0.000000
2081-01-21,278.251129,280.868683,0.581275
2081-01-22,280.315491,280.816925,1.156817
2081-01-23,280.496429,280.496429,0.000000
2081-01-24,279.719391,279.719391,1.789209
2081-01-25,278.467438,280.432861,3.151011
2081-01-26,274.427368,274.427368,3.414625
2081-01-27,276.211761,276.211761,2.532979
2081-01-28,276.673615,279.276184,0.000000
2081-01-29,278.844299,279.581726,0.443546
2081-01-30,278.689423,283.503174,0.335144
2081-01-31,276.038422,289.245209,0.348494
2081-02-01,278.097137,288.853729,0.000000
2081-02-02,275.949524,285.874664,0.000000
2081-02-03,268.360382,279.709869,0.000000
2081-02-04,268.254700,281.378418,0.000000
2081-02-05,271.164001,287.407013,0.000000
2081-02-06,277.483887,288.251343,0.000000
2081-02-07,278.652954,288.127136,0.000000
2081-02-08,278.453278,290.096680,0.000000
2081-02-09,281.679840,296.154694,0.000000
2081-02-10,283.315521,295.876251,0.000000
2081-02-11,271.764832,290.486694,0.000000
2081-02-12,273.023376,293.687012,0.000000
2081-02-13,277.658020,297.859833,0.000000
2081-02-14,273.487762,298.485229,0.000000
2081-02-15,280.912354,299.420166,0.000000
2081-02-16,289.227081,297.915192,0.000000
2081-02-17,286.605133,302.774689,0.000000
2081-02-18,284.169373,302.676147,0.000000
2081-02-19,289.006500,300.878387,0.000000
2081-02-20,291.121887,302.151337,0.000000
2081-02-21,291.382385,301.744904,3.123535
2081-02-22,288.683807,299.091553,1.047488
2081-02-23,278.347961,296.406403,0.000000
2081-02-24,282.030487,294.783783,0.000000
2081-02-25,289.010956,296.135468,0.000000
2081-02-26,287.673950,296.777222,5.738642
2081-02-27,288.693848,298.274780,2.043071
2081-02-28,286.167908,300.414246,0.000000
2081-03-01,287.696228,302.145874,0.000000
2081-03-02,287.758911,299.585693,0.000000
2081-03-03,283.097382,293.187012,0.000000
2081-03-04,280.640533,292.451355,0.000000
2081-03-05,281.020844,289.959259,0.000000
2081-03-06,278.072083,287.976929,0.000000
2081-03-07,280.979401,293.740967,0.000000
2081-03-08,275.212219,294.632385,0.000000
2081-03-09,280.017273,296.635437,0.000000
2081-03-10,289.162476,296.239807,1.198550
2081-03-11,289.241974,295.944000,0.287889
2081-03-12,289.045380,301.851105,0.450502
2081-03-13,289.438751,302.811249,0.000000
2081-03-14,290.201904,302.668182,0.000000
2081-03-15,288.443512,301.717834,0.000000
2081-03-16,283.891296,299.500641,0.000000
2081-03-17,291.797913,301.758179,0.000000
2081-03-18,292.697113,301.521088,0.000000
2081-03-19,284.374207,296.758759,0.000000
2081-03-20,281.730682,295.906128,0.000000
2081-03-21,286.925568,294.302490,0.000000
2081-03-22,289.560425,291.861664,0.000000
2081-03-23,291.232513,299.271912,35.158451
2081-03-24,288.723938,296.919434,11.240309
2081-03-25,286.012939,295.336060,0.000000
2081-03-26,282.748993,293.754150,0.000000
2081-03-27,290.582184,296.532990,7.328435
2081-03-28,290.157440,300.310577,0.455671
2081-03-29,285.462585,299.991486,0.000000
2081-03-30,282.819611,298.845551,0.000000
2081-03-31,285.811676,296.809296,0.332120
2081-04-01,289.992584,295.509796,27.224562
2081-04-02,291.711090,296.894867,4.964854
2081-04-03,286.880127,296.532684,0.280215
2081-04-04,284.810333,293.800751,0.000000
2081-04-05,288.483765,299.602448,0.303616
2081-04-06,289.357727,299.889648,0.000000
2081-04-07,278.958008,290.766052,0.000000
2081-04-08,278.795502,292.448639,0.000000
2081-04-09,283.831573,293.391479,0.000000
2081-04-10,280.701660,291.894104,0.000000
2081-04-11,290.176941,300.299103,0.991650
2081-04-12,281.808258,300.243408,1.709465
2081-04-13,286.383362,296.568420,0.905491
2081-04-14,276.664459,296.493256,0.000000
2081-04-15,280.026154,302.928253,0.000000
2081-04-16,288.539734,304.557251,0.000000
2081-04-17,290.990845,303.994354,0.000000
2081-04-18,291.864563,304.860992,0.000000
2081-04-19,293.289124,304.903656,0.000000
2081-04-20,293.242767,306.112091,0.000000
2081-04-21,291.800781,309.518097,0.000000
2081-04-22,289.156525,310.322205,0.000000
2081-04-23,290.962219,311.654236,0.000000
2081-04-24,294.828796,310.823792,0.963294
2081-04-25,295.398712,306.026825,0.321231
2081-04-26,295.339050,300.538635,13.699698
2081-04-27,294.791229,300.577271,3.657210
2081-04-28,295.309540,302.652527,4.861848
2081-04-29,292.216003,305.445557,2.356176
2081-04-30,294.423401,306.330353,0.000000
2081-05-01,295.084839,306.363068,0.816245
2081-05-02,294.309753,304.110168,33.263306
2081-05-03,292.921600,296.995056,7.610222
2081-05-04,290.495758,295.494781,0.305109
2081-05-05,290.970886,298.197876,0.000000
2081-05-06,292.405884,298.405701,3.328561
2081-05-07,292.051178,298.230377,19.851694
2081-05-08,291.442169,298.679779,7.500457
2081-05-09,291.389252,297.657776,0.000000
2081-05-10,290.399628,299.104370,0.000000
2081-05-11,291.417694,301.614349,0.000000
2081-05-12,291.780914,302.698334,0.000000
2081-05-13,293.265015,303.458923,0.000000
2081-05-14,294.628571,305.911102,0.000000
2081-05-15,295.745483,306.372681,0.000000
2081-05-16,295.673096,307.680481,1.689043
2081-05-17,298.080688,308.789642,4.954544
2081-05-18,297.500458,309.531647,0.000000
2081-05-19,297.869324,311.086212,0.000000
2081-05-20,295.587982,311.127808,4.861018
2081-05-21,296.296753,307.440247,6.922098
2081-05-22,298.345490,307.204834,4.951833
2081-05-23,298.278748,308.410858,23.019663
2081-05-24,295.216553,302.755676,20.576546
2081-05-25,296.524139,304.940521,3.286048
2081-05-26,298.048889,304.819061,4.193876
2081-05-27,296.867859,305.232635,10.499126
2081-05-28,296.468750,304.325470,24.227732
2081-05-29,296.209930,304.350647,21.333961
2081-05-30,293.481995,301.946716,7.063074
2081-05-31,294.007721,302.563477,0.000000
2081-06-01,295.156311,304.852661,2.315017
2081-06-02,295.661469,306.542542,0.858260
2081-06-03,295.509796,307.597961,0.306944
2081-06-04,295.963135,308.064880,0.000000
2081-06-05,296.386566,308.265137,0.000000
2081-06-06,296.147308,307.970184,0.000000
2081-06-07,295.896149,307.600952,0.000000
2081-06-08,295.717133,307.919464,14.568667
2081-06-09,296.092621,302.167206,8.974543
2081-06-10,291.805145,302.443512,0.000000
2081-06-11,290.668427,305.482849,0.000000
2081-06-12,295.677155,306.205414,0.000000
2081-06-13,296.954132,306.814178,0.557745
2081-06-14,297.243744,306.637115,0.300007
2081-06-15,296.823517,306.914795,4.167212
2081-06-16,296.378540,306.819550,2.715091
2081-06-17,297.751770,307.139954,2.544132
2081-06-18,296.263367,303.217072,3.420987
2081-06-19,295.845306,303.844269,0.000000
2081-06-20,295.960999,306.703674,0.000000
2081-06-21,295.851624,309.700378,0.000000
2081-06-22,296.232117,311.228210,0.000000
2081-06-23,298.912964,311.833984,0.000000
