#Variables:
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),pr_GFDL-ESM2M_rcp85(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),pr_GFDL-ESM2M_rcp85(mm)
2077-08-30,301.146027,313.047760,0.000000
2077-08-31,300.651062,312.827942,0.000000
2077-09-01,301.160767,312.873047,0.000000
2077-09-02,301.052917,312.507599,0.000000
2077-09-03,300.197021,312.430634,0.000000
2077-09-04,300.655945,311.991913,0.000000
2077-09-05,300.667297,312.832275,0.000000
2077-09-06,300.871094,313.032074,0.000000
2077-09-07,300.371765,315.077515,0.000000
2077-09-08,301.873749,313.951416,0.000000
2077-09-09,302.907379,313.769592,6.366941
2077-09-10,299.810699,311.000305,11.177054
2077-09-11,298.820129,304.572449,1.281383
2077-09-12,297.762787,306.946106,4.606592
2077-09-13,294.523682,305.677094,0.000000
2077-09-14,290.675476,304.566711,0.000000
2077-09-15,291.311035,305.820221,0.000000
2077-09-16,293.079651,305.978607,0.000000
2077-09-17,292.885468,305.287842,0.000000
2077-09-18,293.441620,307.938599,0.000000
2077-09-19,297.175842,307.373993,0.000000
2077-09-20,296.388153,306.134338,14.836922
2077-09-21,291.060455,301.760376,7.289646
2077-09-22,283.515625,298.662323,0.000000
2077-09-23,281.867310,300.842499,0.000000
2077-09-24,288.488007,302.682037,0.000000
2077-09-25,289.479370,302.750336,0.000000
2077-09-26,289.135406,304.350464,0.000000
2077-09-27,293.385681,304.146515,0.980926
2077-09-28,293.580597,306.376801,0.000000
2077-09-29,287.230316,303.840820,0.000000
2077-09-30,284.998993,303.747253,0.000000
2077-10-01,287.977386,305.931549,0.000000
2077-10-02,289.883698,307.343475,0.000000
2077-10-03,291.074432,309.396454,0.000000
2077-10-04,293.690125,307.992188,0.000000
2077-10-05,290.979095,308.480743,0.000000
2077-10-06,292.484436,308.111969,0.000000
2077-10-07,295.200378,307.685883,0.000000
2077-10-08,291.069824,308.384796,0.000000
2077-10-09,294.638245,309.783112,0.000000
2077-10-10,295.454742,310.654907,0.000000
2077-10-11,296.024780,309.755249,0.000000
2077-10-12,295.493713,311.317810,0.000000
2077-10-13,296.130402,310.991425,0.826510
2077-10-14,294.816437,309.566345,0.833619
2077-10-15,292.800598,308.631989,0.000000
2077-10-16,290.958710,308.642639,0.000000
2077-10-17,292.286774,310.044159,0.000000
2077-10-18,292.230682,308.286163,0.000000
2077-10-19,284.924622,305.933960,0.000000
2077-10-20,292.666565,302.755127,40.415176
2077-10-21,294.570679,305.076294,40.901951
2077-10-22,292.434174,304.845245,0.000000
2077-10-23,293.456757,303.898315,0.000000
2077-10-24,293.313477,303.250946,1.996867
2077-10-25,284.599670,301.019196,0.000000
2077-10-26,282.235626,294.014221,0.000000
2077-10-27,280.571442,292.346619,0.000000
2077-10-28,277.843292,294.898560,0.000000
2077-10-29,282.975677,292.415100,0.463886
2077-10-30,289.500610,305.713470,1.047650
2077-10-31,291.090179,304.263428,0.515439
2077-11-01,287.988983,300.189087,0.784134
2077-11-02,292.232025,300.469849,8.446011
2077-11-03,290.591125,303.121460,1.414253
2077-11-04,292.490936,303.213318,0.000000
2077-11-05,288.053436,301.780609,0.000000
2077-11-06,284.893127,297.786682,0.000000
2077-11-07,286.077515,294.413940,0.000000
2077-11-08,291.437317,300.251007,42.744682
2077-11-09,293.882507,305.035675,11.922466
2077-11-10,289.324188,301.167328,1.578815
2077-11-11,286.515045,294.612000,0.000000
2077-11-12,286.870850,293.441284,0.000000
2077-11-13,286.856903,301.204681,0.000000
2077-11-14,289.007629,300.741516,0.000000
2077-11-15,282.305603,297.984650,0.000000
2077-11-16,286.109467,304.397461,0.000000
2077-11-17,289.560730,301.919464,0.000000
2077-11-18,282.579987,296.474579,2.636005
2077-11-19,280.001678,290.721985,1.081334
2077-11-20,277.749878,293.103699,0.000000
2077-11-21,277.181152,292.895264,0.000000
2077-11-22,277.455444,296.594391,0.000000
2077-11-23,278.593964,298.144440,0.000000
2077-11-24,280.970490,294.879150,0.000000
2077-11-25,277.407257,295.247040,0.000000
2077-11-26,277.352234,295.998932,0.000000
2077-11-27,275.824005,297.474884,0.000000
2077-11-28,279.394012,296.932159,0.000000
2077-11-29,279.855652,298.149536,0.000000
2077-11-30,286.391693,300.709473,0.000000
2077-12-01,286.026367,297.432983,0.000000
2077-12-02,283.963287,299.272827,0.000000
2077-12-03,278.542053,295.320526,0.000000
2077-12-04,273.239899,291.271210,0.000000
2077-12-05,283.538635,302.240631,0.371358
2077-12-06,275.812225,298.731262,0.000000
2077-12-07,270.550354,287.281189,0.000000
2077-12-08,273.292084,293.020905,0.000000
2077-12-09,285.314636,299.930878,0.000000
2077-12-10,288.275696,299.382812,1.668063
2077-12-11,281.711639,293.284515,3.842774
2077-12-12,277.138367,289.462952,3.696120
2077-12-13,271.560303,284.468323,0.000000
2077-12-14,267.848114,285.663055,0.000000
2077-12-15,275.812714,293.603088,0.000000
2077-12-16,275.397369,292.450836,0.000000
2077-12-17,281.282654,294.858978,0.000000
2077-12-18,295.363190,304.484802,10.157232
2077-12-19,290.317261,299.035065,7.266902
2077-12-20,276.060394,293.916840,0.720983
2077-12-21,271.021729,288.271851,0.000000
2077-12-22,274.958313,292.674805,0.699570
2077-12-23,278.034180,294.982971,0.000000
2077-12-24,282.610718,298.391998,0.000000
2077-12-25,288.006866,298.082397,0.000000
2077-12-26,287.961304,295.735199,0.000000
2077-12-27,279.040466,290.606842,0.000000
2077-12-28,274.451843,288.231323,0.000000
2077-12-29,272.552704,290.197144,0.000000
2077-12-30,273.362152,292.926666,0.000000
2077-12-31,277.051239,294.005859,0.000000
2078-01-01,277.230927,294.511566,0.000000
2078-01-02,280.061523,296.315948,0.000000
2078-01-03,282.228241,299.554443,0.000000
2078-01-04,283.185852,300.350189,0.000000
2078-01-05,284.606598,301.671387,0.000000
2078-01-06,288.198639,300.398712,0.000000
2078-01-07,288.213135,302.230682,0.000000
2078-01-08,283.197815,299.129974,0.437690
2078-01-09,278.882294,290.882355,0.000000
2078-01-10,278.746033,294.511414,0.000000
2078-01-11,279.342590,293.594849,0.000000
2078-01-12,279.790649,295.058868,0.000000
2078-01-13,281.431915,295.061584,0.000000
2078-01-14,281.537292,294.432922,0.000000
2078-01-15,280.655029,295.062317,0.000000
2078-01-16,281.843384,297.334930,0.000000
2078-01-17,282.964661,296.440399,0.000000
2078-01-18,284.489502,294.981812,0.000000
2078-01-19,286.355316,294.474091,3.780369
2078-01-20,286.845764,299.225830,6.948855
2078-01-21,282.755005,297.019073,2.057161
2078-01-22,276.526917,288.551117,0.000000
2078-01-23,272.094452,283.471710,0.000000
2078-01-24,273.609436,282.196075,0.846073
2078-01-25,274.957947,280.748779,6.916790
2078-01-26,272.847168,280.690186,1.510509
2078-01-27,271.844757,280.735931,0.000000
2078-01-28,275.693420,291.161163,0.000000
2078-01-29,281.500336,296.873108,0.000000
2078-01-30,281.776581,294.816925,0.000000
2078-01-31,282.456879,293.991394,0.000000
2078-02-01,286.229919,292.978210,1.631302
2078-02-02,284.706757,292.864746,20.355883
2078-02-03,276.628815,291.259155,0.000000
2078-02-04,280.093903,296.528839,0.000000
2078-02-05,285.886597,299.454254,0.000000
2078-02-06,280.613495,297.206512,0.000000
2078-02-07,276.696289,288.263458,0.000000
2078-02-08,278.134705,285.698334,0.000000
2078-02-09,280.416962,298.047668,0.363832
2078-02-10,287.283356,298.355225,1.317620
2078-02-11,280.234436,294.712036,0.000000
2078-02-12,280.535370,292.485046,0.000000
2078-02-13,281.845978,287.740143,10.259989
2078-02-14,277.856262,283.760498,5.723755
2078-02-15,275.410065,285.926361,0.000000
2078-02-16,274.404022,286.590790,0.000000
2078-02-17,278.253662,285.819489,0.000000
2078-02-18,280.166290,289.360413,10.597431
2078-02-19,283.013550,289.025269,7.153744
2078-02-20,278.575043,285.498047,1.177407
2078-02-21,279.331757,286.304596,3.503897
2078-02-22,277.664124,287.180786,2.714079
2078-02-23,275.891632,290.434082,0.000000
2078-02-24,279.455780,294.312134,0.000000
2078-02-25,281.473236,292.433929,9.893538
2078-02-26,277.628113,286.029449,9.003859
2078-02-27,275.148651,289.353210,0.000000
2078-02-28,275.683655,292.200012,0.000000
2078-03-01,281.999939,292.146454,0.000000
2078-03-02,282.358704,296.313965,0.000000
2078-03-03,279.780701,298.059235,20.066347
2078-03-04,267.961029,280.354004,0.419796
2078-03-05,269.276184,281.792328,0.000000
2078-03-06,274.004333,282.865021,0.000000
2078-03-07,278.864075,282.879028,0.000000
2078-03-08,278.875946,285.041382,0.000000
2078-03-09,282.262726,295.061066,0.484043
2078-03-10,287.584076,294.613098,1.389286
2078-03-11,289.216919,292.227783,16.430490
2078-03-12,284.182617,292.249023,0.000000
2078-03-13,283.936584,290.375000,0.000000
2078-03-14,284.692566,289.057098,34.747612
2078-03-15,287.633026,297.560089,19.190876
2078-03-16,280.947296,289.951355,4.848680
2078-03-17,279.843109,285.444672,0.563954
2078-03-18,280.351105,289.701447,0.000000
2078-03-19,283.103973,291.406006,0.000000
2078-03-20,285.612518,293.144409,0.000000
2078-03-21,289.408752,300.377350,0.000000
2078-03-22,290.758636,299.487122,2.704946
2078-03-23,283.102661,295.309906,1.611725
2078-03-24,282.382263,294.208099,0.000000
2078-03-25,287.408264,294.252991,11.426826
2078-03-26,287.298737,296.965942,11.295233
2078-03-27,281.826874,296.202698,0.000000
2078-03-28,278.695312,288.831879,0.373406
2078-03-29,280.800018,293.675629,0.000000
2078-03-30,288.007202,305.314880,0.000000
2078-03-31,290.944611,306.480164,0.000000
2078-04-01,293.896210,307.008820,0.954298
2078-04-02,289.060638,304.488037,0.303705
2078-04-03,282.183380,296.621796,0.000000
2078-04-04,280.229156,293.088715,0.000000
2078-04-05,281.357452,296.882202,0.000000
2078-04-06,286.049530,296.041840,0.000000
2078-04-07,288.759705,295.256348,0.000000
2078-04-08,289.928894,299.933899,0.000000
2078-04-09,292.193695,300.055267,1.553404
2078-04-10,289.879944,303.549683,0.000000
2078-04-11,291.248749,303.295776,0.000000
2078-04-12,287.802032,303.321045,0.000000
2078-04-13,289.397064,304.670197,0.000000
2078-04-14,292.296875,306.111877,0.000000
2078-04-15,290.733978,305.445435,0.000000
2078-04-16,290.016357,304.410736,0.309677
2078-04-17,290.018768,303.421967,0.000000
2078-04-18,287.328735,299.551910,0.000000
2078-04-19,288.595184,299.179382,0.000000
2078-04-20,289.596313,300.293854,0.000000
2078-04-21,289.775085,300.630280,0.000000
2078-04-22,288.597870,302.447937,0.000000
2078-04-23,289.717194,304.230011,0.000000
2078-04-24,291.622192,303.570587,0.000000
2078-04-25,291.862976,304.379272,0.000000
2078-04-26,292.326660,304.736267,0.000000
2078-04-27,293.211273,309.830322,0.000000
2078-04-28,293.703430,309.740692,0.000000
2078-04-29,293.065521,309.867615,0.000000
2078-04-30,294.013214,309.507477,0.426000
2078-05-01,294.829163,306.679199,0.000000
2078-05-02,295.067169,305.622192,2.717506
2078-05-03,295.108673,305.082092,0.000000
2078-05-04,294.257416,306.180450,4.608941
2078-05-05,294.171234,307.504242,0.795268
2078-05-06,295.061890,309.188843,0.000000
2078-05-07,296.532318,311.214996,0.292057
2078-05-08,295.707184,310.987579,0.000000
2078-05-09,290.597107,310.783905,5.293354
2078-05-10,293.358032,301.021332,4.245326
2078-05-11,295.825500,301.798889,21.063284
2078-05-12,296.880554,307.207794,0.990020
2078-05-13,294.878632,305.372620,5.810231
2078-05-14,294.858002,303.289093,4.235372
2078-05-15,291.826385,303.324829,0.000000
2078-05-16,290.781799,302.144501,0.000000
2078-05-17,294.399048,302.044952,0.000000
2078-05-18,295.219086,303.426758,0.000000
2078-05-19,295.859161,305.412598,2.846984
2078-05-20,295.980103,305.787048,0.905242
2078-05-21,296.737762,309.814789,2.055939
2078-05-22,296.119232,308.137695,0.000000
2078-05-23,293.204651,302.927643,2.435613
2078-05-24,289.522430,299.743378,0.000000
2078-05-25,291.295288,297.655090,2.969849
2078-05-26,290.309662,300.366272,0.000000
2078-05-27,295.044830,308.672791,0.000000
2078-05-28,296.376892,312.019379,3.733402
2078-05-29,296.078583,313.668488,4.272293
2078-05-30,297.816650,313.047974,0.000000
2078-05-31,298.493652,312.889282,0.000000
2078-06-01,298.965271,311.968628,2.634097
2078-06-02,297.354614,313.138885,4.248090
2078-06-03,297.645721,314.115875,4.739822
2078-06-04,297.983582,313.143555,21.523149
2078-06-05,298.347992,310.288635,9.045572
2078-06-06,296.169830,307.982635,7.901738
2078-06-07,295.529205,308.272461,0.000000
2078-06-08,292.228943,305.604645,0.000000
2078-06-09,291.713043,306.279236,0.000000
2078-06-10,292.759613,310.158203,0.000000
2078-06-11,295.554321,312.156342,0.000000
2078-06-12,296.396271,311.793152,0.000000
2078-06-13,296.425171,312.027985,0.000000
2078-06-14,297.429932,312.480408,0.000000
2078-06-15,297.789825,311.330658,0.000000
2078-06-16,297.580109,312.230255,9.053159
2078-06-17,296.127075,303.608704,52.837219
2078-06-18,296.392456,302.826233,43.177479
2078-06-19,296.626984,304.783325,43.004177
2078-06-20,296.141968,305.155304,25.016726
2078-06-21,297.292633,307.359955,4.687613
2078-06-22,295.686066,302.762421,28.005449
2078-06-23,297.585297,303.481567,44.375435
2078-06-24,298.887054,302.192993,32.066700
2078-06-25,298.597900,302.177673,53.375351
2078-06-26,298.862549,301.991425,68.233894
2078-06-27,298.878662,302.442230,58.747620
2078-06-28,299.065033,303.558563,56.916668
2078-06-29,299.550812,306.876495,19.063211
2078-06-30,298.786285,304.379913,12.079203
2078-07-01,298.615753,305.493042,15.753677
2078-07-02,298.595367,304.269165,26.402252
2078-07-03,298.592529,305.351257,20.747561
2078-07-04,297.682526,306.429779,10.785036
2078-07-05,297.842590,306.576752,16.496145
2078-07-06,298.138397,308.161255,3.795034
2078-07-07,297.940643,308.244476,0.664642
2078-07-08,297.686951,307.893585,0.000000
2078-07-09,297.398010,307.680389,1.605318
2078-07-10,297.312836,307.608337,4.160007
2078-07-11,297.452637,307.813629,0.402389
2078-07-12,297.619598,308.115997,0.000000
2078-07-13,298.280640,308.651367,0.000000
2078-07-14,298.658905,308.800781,0.000000
2078-07-15,298.545319,307.223480,0.000000
2078-07-16,297.817047,306.212708,1.609012
2078-07-17,298.272797,307.622925,13.484730
2078-07-18,297.075287,306.474152,45.942883
2078-07-19,296.702423,304.731445,55.398392
2078-07-20,295.168610,300.122986,13.090871
2078-07-21,296.243317,301.064240,11.902093
2078-07-22,295.475586,303.459839,0.000000
2078-07-23,297.729706,303.822510,6.435148
2078-07-24,298.424500,304.770935,11.154682
2078-07-25,298.277863,304.758698,11.839588
2078-07-26,298.028442,303.666199,7.824222
2078-07-27,297.375763,303.336914,0.789830
2078-07-28,297.183899,304.879791,0.541469
2078-07-29,296.988983,305.344940,0.000000
2078-07-30,296.622772,307.214874,0.636274
2078-07-31,296.266693,308.056976,0.319675
2078-08-01,298.070007,308.253479,6.937763
2078-08-02,298.936768,308.113190,6.565631
2078-08-03,300.218384,308.390228,17.554096
2078-08-04,300.191833,308.194946,16.626717
2078-08-05,299.878998,307.896820,23.659426
2078-08-06,297.919586,306.277618,10.524508
2078-08-07,297.580109,307.252716,0.366926
2078-08-08,296.920166,307.766296,0.000000
2078-08-09,297.438538,308.537109,0.000000
2078-08-10,297.967133,309.107635,0.326548
2078-08-11,299.989014,309.755981,12.752763
2078-08-12,299.033691,306.777527,13.826153
2078-08-13,295.079193,306.131714,4.706612
2078-08-14,294.447571,307.004486,0.646101
2078-08-15,297.103363,307.359589,5.741620
2078-08-16,297.926025,307.879486,3.114172
2078-08-17,298.187103,308.044159,0.000000
2078-08-18,298.299530,310.113098,0.000000
2078-08-19,298.750793,312.346130,0.000000
2078-08-20,299.018524,313.006531,0.000000
2078-08-21,299.367493,313.186279,0.000000
2078-08-22,298.501434,313.101471,0.000000
2078-08-23,299.139954,311.255890,0.000000
2078-08-24,299.104431,312.034790,1.363400
2078-08-25,299.712860,312.455902,0.318405
2078-08-26,301.025787,309.420380,15.941818
2078-08-27,298.601715,305.420563,168.689056
2078-08-28,297.881622,302.861328,22.430777
2078-08-29,296.769897,307.834686,2.974335
2078-08-30,297.748047,307.796722,0.428115
2078-08-31,297.921661,307.559143,0.000000
2078-09-01,298.074615,308.267792,0.000000
2078-09-02,298.112915,308.012482,0.000000
2078-09-03,298.597504,308.127747,0.000000
2078-09-04,297.506989,308.022949,0.000000
2078-09-05,297.715790,307.539337,0.485459
2078-09-06,297.497528,307.522003,0.000000
2078-09-07,296.776337,307.684326,0.000000
2078-09-08,295.870941,307.901093,0.000000
2078-09-09,297.751373,307.909332,0.000000
2078-09-10,296.774628,307.902283,0.730175
2078-09-11,296.509857,307.691620,0.000000
2078-09-12,296.105255,307.754364,0.000000
2078-09-13,295.457245,305.973389,0.000000
2078-09-14,295.454315,305.790680,1.100596
2078-09-15,295.599060,307.126770,0.000000
2078-09-16,293.591736,307.915009,0.000000
2078-09-17,296.335175,307.174591,0.000000
2078-09-18,292.924225,306.119843,0.000000
2078-09-19,289.517303,305.680634,0.410295
2078-09-20,290.500336,307.589294,0.000000
2078-09-21,292.756958,305.090515,4.254748
2078-09-22,299.500519,303.301361,14.098463
2078-09-23,303.823456,307.040161,52.707054
2078-09-24,294.964203,305.684387,1.602841
2078-09-25,292.035919,301.984009,0.323739
2078-09-26,288.429535,301.215485,0.000000
2078-09-27,285.281036,303.404053,0.000000
2078-09-28,290.732880,306.569092,0.000000
2078-09-29,290.655640,306.159973,0.000000
2078-09-30,289.769226,306.056854,0.000000
2078-10-01,290.159393,305.720978,0.000000
2078-10-02,289.432709,306.132263,0.000000
2078-10-03,290.648499,306.653473,0.000000
2078-10-04,292.658630,307.587799,0.000000
2078-10-05,292.574066,306.589966,0.000000
2078-10-06,289.893463,306.684662,0.000000
2078-10-07,292.551880,307.862091,0.000000
2078-10-08,294.254211,307.587463,0.000000
2078-10-09,296.190582,307.577972,3.131958
2078-10-10,284.086853,302.974640,18.415987
2078-10-11,287.316650,298.010498,0.000000
2078-10-12,286.685425,302.901184,0.000000
2078-10-13,289.264648,302.391144,0.000000
2078-10-14,290.285095,301.382080,0.000000
2078-10-15,288.970490,302.060669,1.546610
2078-10-16,290.143311,300.941956,0.000000
2078-10-17,289.706573,303.372284,0.000000
2078-10-18,290.363831,302.432007,0.376148
2078-10-19,289.913086,303.460999,0.000000
2078-10-20,292.250427,302.645050,0.382648
2078-10-21,293.251556,302.708984,130.526382
2078-10-22,291.416168,303.703674,5.142681
2078-10-23,284.681458,297.962646,0.000000
2078-10-24,282.591766,299.982147,0.000000
2078-10-25,283.115509,302.758148,0.000000
2078-10-26,286.306000,299.979919,0.796284
2078-10-27,285.573120,296.826843,0.563638
2078-10-28,283.357086,288.832520,0.873498
2078-10-29,282.137238,291.304474,0.000000
2078-10-30,283.215729,292.443817,0.000000
2078-10-31,282.171265,291.967987,0.000000
2078-11-01,281.879822,296.228943,0.000000
2078-11-02,279.607300,293.310547,0.000000
2078-11-03,278.066010,294.497925,0.000000
2078-11-04,278.860168,294.358551,0.000000
2078-11-05,285.514191,292.230896,0.000000
2078-11-06,290.135345,297.205963,17.469664
2078-11-07,283.771576,297.224792,0.000000
2078-11-08,281.601776,298.038818,0.000000
2078-11-09,286.022644,300.554749,0.000000
2078-11-10,288.869720,298.657959,1.014274
2078-11-11,293.165070,301.081726,5.570902
2078-11-12,284.152802,298.453278,0.523081
2078-11-13,284.260132,291.863068,0.000000
2078-11-14,284.262085,291.500702,0.000000
2078-11-15,281.599670,293.708252,0.000000
2078-11-16,279.394989,295.238068,0.000000
2078-11-17,280.133698,292.203522,0.000000
2078-11-18,280.005707,289.450623,0.000000
2078-11-19,281.810760,297.465424,0.000000
2078-11-20,282.009888,295.510498,0.000000
2078-11-21,278.905548,295.673157,0.000000
2078-11-22,279.312531,296.899231,0.000000
2078-11-23,279.558868,295.398438,0.000000
2078-11-24,279.288239,297.233490,0.000000
2078-11-25,276.424744,296.255646,0.000000
2078-11-26,280.857544,297.691193,0.000000
2078-11-27,281.417511,296.647400,0.000000
2078-11-28,283.029633,292.584015,0.000000
2078-11-29,271.068054,289.476532,0.000000
2078-11-30,276.793579,293.340240,0.000000
2078-12-01,278.720856,296.229950,0.000000
2078-12-02,280.794678,299.841431,0.000000
2078-12-03,282.999298,301.812714,0.000000
2078-12-04,286.175720,302.251160,0.000000
2078-12-05,288.495148,301.751709,0.496584
2078-12-06,287.436035,298.259735,2.799489
2078-12-07,286.025726,292.547058,0.710642
2078-12-08,288.379944,297.613586,1.147789
2078-12-09,288.266724,298.328949,4.105189
2078-12-10,277.601593,292.531982,3.170843
2078-12-11,276.563171,285.225342,0.000000
2078-12-12,272.704895,286.737640,0.000000
2078-12-13,274.917664,290.890717,0.000000
2078-12-14,277.991272,294.214294,0.000000
2078-12-15,279.754974,294.070374,0.000000
2078-12-16,282.774811,300.420471,0.000000
2078-12-17,282.830872,296.446167,0.000000
2078-12-18,275.321686,288.063599,0.000000
2078-12-19,276.311493,285.847809,6.339969
2078-12-20,282.736725,291.218689,7.740000
2078-12-21,271.981598,283.625153,0.000000
2078-12-22,269.849121,285.472046,0.000000
2078-12-23,279.772125,292.244324,0.000000
2078-12-24,285.857300,299.674652,0.000000
2078-12-25,285.957458,295.079437,0.000000
2078-12-26,277.671692,292.283539,0.000000
2078-12-27,278.435242,294.559174,0.000000
2078-12-28,282.165131,293.259491,2.348558
2078-12-29,278.624207,287.832245,0.000000
2078-12-30,276.331696,292.861603,0.972440
2078-12-31,277.713257,290.889435,0.000000
2079-01-01,277.314728,295.479828,0.000000
2079-01-02,278.138458,296.951111,0.000000
2079-01-03,286.758820,302.204681,0.000000
2079-01-04,281.884705,299.187683,0.000000
2079-01-05,282.449585,299.225525,0.000000
2079-01-06,288.251587,303.693359,0.000000
2079-01-07,288.299744,302.796295,0.000000
2079-01-08,281.848724,294.486206,0.000000
2079-01-09,281.271881,292.930664,0.000000
2079-01-10,278.499725,291.574463,0.000000
2079-01-11,277.496948,291.834656,0.000000
2079-01-12,278.827271,290.001770,0.000000
2079-01-13,278.911774,287.193573,3.172152
2079-01-14,275.293945,289.763275,7.800240
2079-01-15,271.611938,277.187988,3.796737
2079-01-16,274.683624,284.787842,0.000000
2079-01-17,275.482544,283.406158,0.000000
2079-01-18,275.357117,282.607971,4.621362
2079-01-19,275.618805,286.073242,1.527369
2079-01-20,277.223541,289.974792,0.000000
2079-01-21,281.006470,295.949585,0.000000
2079-01-22,279.966888,294.308502,0.000000
2079-01-23,277.793182,291.076569,0.000000
2079-01-24,277.075897,292.868927,0.000000
2079-01-25,278.674408,298.382538,0.000000
2079-01-26,281.479340,299.330200,0.000000
2079-01-27,283.574951,298.258514,0.000000
2079-01-28,284.781372,298.053894,0.000000
2079-01-29,288.219574,300.828613,0.000000
2079-01-30,287.012695,300.366180,0.000000
2079-01-31,275.037628,292.871735,0.000000
2079-02-01,275.573547,290.445251,0.000000
2079-02-02,275.968445,292.446381,0.000000
2079-02-03,278.986816,292.582977,0.000000
2079-02-04,283.003510,295.215240,0.000000
2079-02-05,285.213318,295.505463,0.663543
2079-02-06,279.721527,293.989624,0.000000
2079-02-07,277.383026,293.033691,0.000000
2079-02-08,277.507996,292.375397,0.000000
2079-02-09,274.490112,293.750122,0.000000
2079-02-10,277.387054,296.243591,0.000000
2079-02-11,279.348083,297.126373,0.000000
2079-02-12,281.730316,295.570190,0.000000
2079-02-13,283.794983,294.133301,0.292922
2079-02-14,286.406158,296.556305,0.346756
2079-02-15,288.091034,298.876160,4.376928
2079-02-16,287.972046,297.861023,0.760452
2079-02-17,288.323639,299.955780,1.686891
2079-02-18,280.917816,298.679352,7.015670
2079-02-19,273.988678,286.632446,3.544434
2079-02-20,275.172455,286.559082,0.000000
2079-02-21,275.684509,285.504456,0.000000
2079-02-22,279.326874,294.931824,0.000000
2079-02-23,286.323547,301.788300,0.000000
2079-02-24,289.237000,300.452179,3.235670
2079-02-25,290.345428,303.909027,2.249015
2079-02-26,288.927826,302.901459,0.000000
2079-02-27,281.756805,297.948181,0.000000
2079-02-28,285.042297,299.034546,0.000000
2079-03-01,289.012848,301.645721,0.000000
2079-03-02,290.862244,305.556641,0.000000
2079-03-03,288.254517,304.254395,0.000000
2079-03-04,289.073242,302.429413,0.000000
2079-03-05,292.642212,306.544556,1.266000
2079-03-06,288.952789,305.206055,0.000000
2079-03-07,281.814667,296.917419,0.000000
2079-03-08,281.737244,295.820465,0.000000
2079-03-09,287.362213,305.071259,0.000000
2079-03-10,289.888367,303.765442,0.000000
2079-03-11,291.989929,302.813873,7.933154
2079-03-12,291.037415,304.302704,1.997167
2079-03-13,291.334808,304.888702,0.000000
2079-03-14,290.964966,305.949554,1.736673
2079-03-15,290.449615,305.943390,0.000000
2079-03-16,290.227722,306.150391,0.000000
2079-03-17,290.719116,304.778534,0.000000
2079-03-18,291.466370,305.515106,0.000000
2079-03-19,291.742798,304.830109,0.000000
2079-03-20,290.855072,304.416962,0.727625
2079-03-21,290.844360,305.819122,0.000000
2079-03-22,291.418823,306.681610,0.000000
2079-03-23,292.376831,306.527435,0.000000
2079-03-24,293.167145,305.646393,0.000000
2079-03-25,293.319763,303.466003,2.884581
2079-03-26,293.472687,303.343689,1.272766
2079-03-27,292.030914,306.789642,2.597686
2079-03-28,293.320007,306.586578,0.935842
2079-03-29,290.989929,307.575775,0.000000
2079-03-30,291.991302,308.042389,0.000000
2079-03-31,294.391510,309.109406,0.000000
2079-04-01,294.656525,311.197174,0.420204
2079-04-02,287.435211,303.033630,0.000000
2079-04-03,289.093201,305.684448,0.000000
2079-04-04,291.153229,306.101654,0.000000
2079-04-05,292.102539,309.172943,0.000000
2079-04-06,295.914001,317.872864,0.000000
2079-04-07,301.268402,317.212250,0.000000
2079-04-08,294.774017,309.985626,0.000000
2079-04-09,292.244049,306.475037,0.000000
2079-04-10,288.946472,303.432190,0.000000
2079-04-11,291.284210,304.269073,0.000000
2079-04-12,295.850616,310.073090,0.000000
2079-04-13,296.489655,310.914795,0.000000
2079-04-14,297.747955,312.933807,0.000000
2079-04-15,296.550995,313.572113,0.000000
2079-04-16,295.792145,312.110992,0.000000
2079-04-17,293.133209,309.129913,0.000000
2079-04-18,289.584229,306.700226,0.000000
2079-04-19,288.964935,306.357880,0.000000
2079-04-20,291.636383,308.482208,0.000000
2079-04-21,293.109314,312.028137,0.000000
2079-04-22,295.528748,312.147552,0.000000
2079-04-23,296.271759,310.877838,0.000000
2079-04-24,288.246674,305.252319,0.000000
2079-04-25,286.979523,305.742950,0.000000
2079-04-26,289.158142,308.130707,0.000000
2079-04-27,291.298187,309.148773,0.000000
2079-04-28,292.403717,310.476990,0.000000
2079-04-29,292.851776,311.400330,0.000000
2079-04-30,293.809235,313.036896,0.000000
2079-05-01,294.920502,312.200287,0.000000
2079-05-02,295.291595,311.725372,0.000000
