#Variables:
#tasmin_CSIRO-Mk3-6-0_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp45(K),tasmax_CSIRO-Mk3-6-0_rcp45(K),pr_CSIRO-Mk3-6-0_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp45(K),tasmax_CSIRO-Mk3-6-0_rcp45(K),pr_CSIRO-Mk3-6-0_rcp45(mm)
2083-06-11,296.983429,309.236877,0.918834
2083-06-12,296.828949,308.966888,0.518463
2083-06-13,298.314087,311.719055,2.746529
2083-06-14,300.399536,315.277710,0.000000
2083-06-15,300.941254,317.176147,0.000000
2083-06-16,300.634521,316.343414,0.000000
2083-06-17,299.631989,312.655212,0.000000
2083-06-18,300.239471,309.826233,0.000000
2083-06-19,300.169678,310.281189,0.000000
2083-06-20,299.333405,311.373169,0.000000
2083-06-21,299.600311,315.735992,0.000000
2083-06-22,302.391205,317.486511,0.000000
2083-06-23,305.892700,317.765472,0.000000
2083-06-24,303.196869,316.846649,0.000000
2083-06-25,299.995056,313.845215,0.000000
2083-06-26,299.853790,310.232361,3.942394
2083-06-27,299.147919,307.174683,11.235606
2083-06-28,299.372772,306.190033,26.902416
2083-06-29,298.922241,305.764069,2.596441
2083-06-30,298.002319,307.014221,0.594216
2083-07-01,298.022339,308.415894,0.000000
2083-07-02,297.843658,308.416107,1.008488
2083-07-03,299.369904,309.930847,0.000000
2083-07-04,299.056793,311.258820,0.000000
2083-07-05,298.861877,312.578339,0.000000
2083-07-06,299.153351,313.100067,0.000000
2083-07-07,299.595642,311.299866,0.000000
2083-07-08,300.230804,312.189850,0.000000
2083-07-09,300.310425,311.076202,0.000000
2083-07-10,300.388458,308.784729,0.303024
2083-07-11,300.784668,310.068604,0.000000
2083-07-12,300.697693,310.687408,0.000000
2083-07-13,300.110291,309.988831,0.000000
2083-07-14,299.375244,307.685425,2.607086
2083-07-15,300.938354,306.945343,29.558865
2083-07-16,299.415436,303.892273,34.665409
2083-07-17,298.602783,303.842377,27.659092
2083-07-18,298.854919,306.651093,7.818549
2083-07-19,298.087860,307.021271,0.000000
2083-07-20,298.593750,308.188995,0.000000
2083-07-21,299.228516,309.469849,0.000000
2083-07-22,299.325073,309.962921,0.000000
2083-07-23,299.627869,312.044434,0.000000
2083-07-24,300.059235,312.764496,0.000000
2083-07-25,298.925995,310.730225,0.000000
2083-07-26,299.436279,310.261414,0.000000
2083-07-27,300.163940,311.794952,0.000000
2083-07-28,301.373291,314.293427,0.000000
2083-07-29,302.389587,313.172546,13.925699
2083-07-30,300.821625,313.016449,0.000000
2083-07-31,300.550079,311.920197,0.000000
2083-08-01,299.178711,310.996613,0.000000
2083-08-02,299.931427,311.316895,0.000000
2083-08-03,299.527252,310.958099,0.000000
2083-08-04,299.865173,311.708801,0.000000
2083-08-05,299.630768,309.730225,0.000000
2083-08-06,299.922668,311.042969,0.630235
2083-08-07,300.781799,313.851166,0.929960
2083-08-08,298.755554,312.117493,3.023388
2083-08-09,298.177124,309.682648,0.000000
2083-08-10,298.657593,310.137512,0.000000
2083-08-11,300.995483,312.071472,0.000000
2083-08-12,301.888763,314.235535,0.000000
2083-08-13,301.427673,312.483734,3.900780
2083-08-14,299.836517,311.288391,1.565623
2083-08-15,299.786957,309.370605,0.568001
2083-08-16,299.057281,309.984375,1.958828
2083-08-17,298.930084,310.260895,0.000000
2083-08-18,299.312286,309.553864,0.449802
2083-08-19,299.328735,310.074310,0.000000
2083-08-20,299.697021,310.456970,1.955732
2083-08-21,300.725800,310.154724,0.306088
2083-08-22,300.018402,311.942383,0.000000
2083-08-23,299.298004,312.327850,0.000000
2083-08-24,300.002533,312.252625,0.000000
2083-08-25,300.205414,312.880127,0.000000
2083-08-26,299.968994,313.415009,0.000000
2083-08-27,300.059937,314.243683,0.000000
2083-08-28,301.248016,312.306091,0.000000
2083-08-29,300.542786,309.994690,3.533884
2083-08-30,299.617523,309.127991,0.615097
2083-08-31,299.209778,309.608002,0.544481
2083-09-01,299.368866,309.882935,2.322513
2083-09-02,297.401031,309.318665,0.000000
2083-09-03,295.975922,309.640015,0.000000
2083-09-04,296.779388,311.179108,0.000000
2083-09-05,296.813782,310.165466,0.000000
2083-09-06,297.557678,311.951111,0.000000
2083-09-07,298.012024,312.436096,0.000000
2083-09-08,296.800690,309.776215,1.692403
2083-09-09,297.847229,308.814453,0.000000
2083-09-10,295.033875,309.161102,0.000000
2083-09-11,295.423096,309.123840,0.000000
2083-09-12,295.717346,308.345917,0.000000
2083-09-13,296.648315,308.942261,1.405704
2083-09-14,296.412231,308.633911,0.000000
2083-09-15,296.365295,307.345184,1.953097
2083-09-16,295.044891,307.025055,5.692870
2083-09-17,296.475830,306.068573,4.082436
2083-09-18,297.112732,305.966522,7.854952
2083-09-19,296.494781,305.131500,8.899167
2083-09-20,295.992828,305.062439,16.746767
2083-09-21,294.310791,302.737549,3.460708
2083-09-22,293.008881,303.708740,0.000000
2083-09-23,291.630951,303.638306,0.000000
2083-09-24,292.306610,301.479095,8.369638
2083-09-25,294.688019,302.820251,17.840536
2083-09-26,296.144745,305.801178,19.877361
2083-09-27,296.993561,303.649445,66.374069
2083-09-28,296.269226,300.374176,53.086937
2083-09-29,294.776337,300.029327,65.174103
2083-09-30,295.795166,303.891937,21.916618
2083-10-01,297.038300,308.048737,3.089738
2083-10-02,296.600250,306.002441,0.302867
2083-10-03,291.653778,303.615662,0.000000
2083-10-04,291.317596,303.160004,0.000000
2083-10-05,294.151855,303.861237,0.000000
2083-10-06,294.770630,302.491730,0.000000
2083-10-07,293.129150,304.269928,0.000000
2083-10-08,294.288269,305.518982,0.405989
2083-10-09,295.651367,304.094025,0.628962
2083-10-10,290.450317,301.163544,0.000000
2083-10-11,288.879730,297.601166,0.000000
2083-10-12,281.247040,295.357086,0.000000
2083-10-13,283.484894,301.234680,0.000000
2083-10-14,286.044220,300.753540,0.000000
2083-10-15,286.203094,300.135559,0.000000
2083-10-16,288.003021,301.012878,0.000000
2083-10-17,290.484497,301.180145,0.000000
2083-10-18,291.582214,303.909119,0.000000
2083-10-19,294.871277,302.414124,5.593024
2083-10-20,291.535645,300.281677,21.787405
2083-10-21,284.874298,295.742462,26.250618
2083-10-22,291.086273,296.968597,0.000000
2083-10-23,293.003601,298.030945,0.409426
2083-10-24,293.312408,302.753082,0.000000
2083-10-25,293.785492,303.332306,0.874094
2083-10-26,290.392578,300.543915,1.280880
2083-10-27,289.887787,297.459991,0.000000
2083-10-28,292.855316,301.307373,9.631318
2083-10-29,293.016327,302.117645,1.017772
2083-10-30,288.987823,299.674896,0.489590
2083-10-31,286.766968,299.454803,0.000000
2083-11-01,291.617004,301.054871,9.395657
2083-11-02,283.162445,294.963257,10.256248
2083-11-03,280.653503,283.871094,0.324324
2083-11-04,284.766235,296.140442,0.000000
2083-11-05,287.178436,293.791992,0.000000
2083-11-06,284.024872,293.660217,25.437368
2083-11-07,285.752350,292.977173,75.402092
2083-11-08,287.685028,295.945618,54.120853
2083-11-09,286.758789,294.859100,0.555531
2083-11-10,278.960236,289.708862,0.000000
2083-11-11,276.557892,291.073914,0.000000
2083-11-12,280.806519,288.511230,0.000000
2083-11-13,280.101013,286.922729,0.000000
2083-11-14,280.029877,286.097565,13.389004
2083-11-15,286.863831,295.430725,0.000000
2083-11-16,281.396301,298.565247,0.000000
2083-11-17,286.681732,302.709778,0.000000
2083-11-18,290.084106,298.489929,2.219783
2083-11-19,286.450592,297.597504,9.483787
2083-11-20,287.691742,297.327820,17.350233
2083-11-21,281.689606,298.549713,2.597597
2083-11-22,279.290741,285.658508,0.594759
2083-11-23,274.137848,286.356598,0.000000
2083-11-24,278.718292,290.521423,0.000000
2083-11-25,285.116913,294.359894,4.144520
2083-11-26,286.495758,296.451080,11.244548
2083-11-27,284.413422,292.117401,8.162602
2083-11-28,289.627289,303.521057,0.000000
2083-11-29,292.290100,302.658295,0.534330
2083-11-30,292.894135,302.850098,0.340738
2083-12-01,292.104736,301.525818,0.000000
2083-12-02,286.176300,296.609863,0.000000
2083-12-03,283.347382,297.080200,0.000000
2083-12-04,289.469910,302.042206,1.201423
2083-12-05,290.007446,302.385925,0.282609
2083-12-06,278.766357,298.341217,0.000000
2083-12-07,273.421967,287.048431,0.000000
2083-12-08,281.867645,296.209076,0.000000
2083-12-09,289.549530,298.896759,0.655696
2083-12-10,278.821930,295.669250,0.000000
2083-12-11,270.435944,286.580078,0.000000
2083-12-12,275.159973,290.474487,0.000000
2083-12-13,277.404633,292.271332,0.000000
2083-12-14,278.812714,293.860962,0.000000
2083-12-15,285.229645,300.555145,1.237815
2083-12-16,276.153564,295.552490,0.666861
2083-12-17,272.033905,289.428558,0.000000
2083-12-18,283.072754,290.514130,7.233258
2083-12-19,277.055786,283.522827,0.000000
2083-12-20,271.524902,287.303467,0.000000
2083-12-21,277.394104,290.545502,0.000000
2083-12-22,278.319092,286.471619,0.000000
2083-12-23,273.925751,286.564362,0.000000
2083-12-24,273.877533,287.140869,0.000000
2083-12-25,278.040039,289.630646,0.000000
2083-12-26,283.746643,290.386810,0.000000
2083-12-27,287.108917,299.473724,0.000000
2083-12-28,281.249756,293.708557,0.000000
2083-12-29,270.125702,281.831635,4.474714
2083-12-30,270.725769,283.669128,0.000000
2083-12-31,278.381836,290.110168,0.000000
2084-01-01,280.622864,294.391937,5.113751
2084-01-02,289.479431,302.014282,0.000000
2084-01-03,289.464935,302.145447,0.000000
2084-01-04,289.054169,299.803040,1.480016
2084-01-05,281.858368,294.519562,0.000000
2084-01-06,280.548279,292.885193,0.000000
2084-01-07,276.357788,287.193848,0.000000
2084-01-08,275.981476,289.599670,0.000000
2084-01-09,282.883698,299.011993,0.000000
2084-01-10,284.959869,301.605194,0.000000
2084-01-11,285.400330,297.660858,0.291263
2084-01-12,278.927734,293.639709,0.000000
2084-01-13,274.900574,289.578125,0.000000
2084-01-14,280.666229,295.887146,0.000000
2084-01-15,284.972992,293.349426,5.041404
2084-01-16,281.226593,291.432861,0.332860
2084-01-17,274.619293,291.445770,0.000000
2084-01-18,277.677277,293.245514,0.000000
2084-01-19,281.844055,293.724182,0.000000
2084-01-20,286.307220,296.633453,0.335834
2084-01-21,286.622467,298.810638,0.831170
2084-01-22,285.611115,297.864227,0.000000
2084-01-23,276.430908,291.140594,0.000000
2084-01-24,277.820923,291.408600,0.000000
2084-01-25,283.937286,291.094452,2.171930
2084-01-26,285.004547,291.174255,7.023208
2084-01-27,284.019836,292.202545,2.661018
2084-01-28,284.378357,292.084503,3.393268
2084-01-29,281.157837,290.952545,0.000000
2084-01-30,280.582855,289.698273,0.000000
2084-01-31,284.132385,296.166412,0.000000
2084-02-01,286.803711,299.831726,0.000000
2084-02-02,288.733887,298.484344,0.000000
2084-02-03,282.813599,295.375702,0.000000
2084-02-04,277.769257,295.909821,0.479386
2084-02-05,287.250854,297.265869,1.363946
2084-02-06,278.859558,296.291290,4.309230
2084-02-07,278.860962,292.968658,0.000000
2084-02-08,274.729919,296.857758,0.000000
2084-02-09,287.099762,300.733917,0.000000
2084-02-10,278.037872,296.342957,0.000000
2084-02-11,279.478088,296.281555,0.000000
2084-02-12,286.730316,297.945374,0.000000
2084-02-13,288.947845,303.400085,0.000000
2084-02-14,290.287048,305.171082,0.000000
2084-02-15,289.823578,309.139282,0.000000
2084-02-16,284.788879,303.897675,0.000000
2084-02-17,285.297363,303.817566,0.000000
2084-02-18,290.864594,308.304108,0.000000
2084-02-19,291.101440,307.403381,1.756185
2084-02-20,281.750885,303.340759,0.000000
2084-02-21,281.719940,302.405396,0.000000
2084-02-22,284.823608,305.427246,0.000000
2084-02-23,288.173889,306.851349,0.000000
2084-02-24,289.599518,308.144775,0.000000
2084-02-25,290.032043,308.917053,0.000000
2084-02-26,289.284515,304.934753,0.000000
2084-02-27,286.596069,303.491608,0.000000
2084-02-28,288.633636,305.365204,0.000000
2084-02-29,289.347717,304.873535,0.413197
2084-03-01,290.061798,304.381897,0.826393
2084-03-02,292.405182,304.562744,0.601386
2084-03-03,288.653931,302.254089,10.888972
2084-03-04,282.932251,293.230988,0.594511
2084-03-05,287.443024,295.779083,0.877825
2084-03-06,286.854187,298.183502,2.653775
2084-03-07,282.110718,302.464050,0.000000
2084-03-08,288.755371,300.857117,0.000000
2084-03-09,283.527893,302.269592,0.000000
2084-03-10,290.464539,300.689789,0.994699
2084-03-11,281.478790,296.779327,0.000000
2084-03-12,277.882446,293.662445,0.000000
2084-03-13,281.549377,293.510345,0.000000
2084-03-14,288.175415,296.019073,8.731363
2084-03-15,290.388062,301.553101,0.359930
2084-03-16,277.564911,295.976044,0.000000
2084-03-17,281.014465,293.955139,1.453075
2084-03-18,288.552856,300.034088,1.771825
2084-03-19,281.366455,297.270782,0.000000
2084-03-20,276.215515,284.615692,0.000000
2084-03-21,274.984955,283.972656,0.000000
2084-03-22,275.554504,292.539093,0.000000
2084-03-23,280.510193,295.284821,0.000000
2084-03-24,288.425873,303.385223,0.000000
2084-03-25,289.102295,303.522766,0.000000
2084-03-26,290.979095,303.950531,0.575563
2084-03-27,287.527985,302.650726,0.000000
2084-03-28,287.500580,303.426483,0.000000
2084-03-29,291.191559,305.042114,0.000000
2084-03-30,284.218689,303.161102,0.000000
2084-03-31,289.825897,303.231567,0.000000
2084-04-01,291.544128,306.958282,0.000000
2084-04-02,293.491119,310.158112,0.000000
2084-04-03,294.158875,310.171234,0.000000
2084-04-04,294.573151,307.543915,0.344679
2084-04-05,291.171021,305.895508,0.900188
2084-04-06,285.077881,291.552338,11.229323
2084-04-07,285.322357,293.823334,0.000000
2084-04-08,284.599792,296.957458,0.000000
2084-04-09,290.745544,302.227081,0.000000
2084-04-10,292.999786,306.083740,0.000000
2084-04-11,292.389648,306.082794,0.000000
2084-04-12,287.007233,305.586853,0.000000
2084-04-13,288.816528,302.976654,0.000000
2084-04-14,284.408722,302.689575,0.000000
2084-04-15,288.221405,304.954681,0.000000
2084-04-16,290.265320,306.772095,0.000000
2084-04-17,292.456757,308.031097,0.000000
2084-04-18,289.758972,309.629059,0.000000
2084-04-19,289.893005,308.364105,0.000000
2084-04-20,295.372864,306.733673,0.000000
2084-04-21,294.168274,305.374146,0.000000
2084-04-22,293.699524,308.334259,0.000000
2084-04-23,294.392700,308.384796,0.000000
2084-04-24,291.108093,308.334839,0.000000
2084-04-25,287.538757,307.034607,0.000000
2084-04-26,289.087250,301.501587,0.000000
2084-04-27,287.098938,299.222382,0.000000
2084-04-28,291.029755,299.791504,0.000000
2084-04-29,292.071411,300.236450,2.283834
2084-04-30,289.266846,304.946991,0.000000
2084-05-01,288.116058,307.445892,0.000000
2084-05-02,291.850281,310.678467,0.000000
2084-05-03,293.020203,310.809174,0.000000
2084-05-04,293.275299,309.570526,0.000000
2084-05-05,294.413849,308.665466,0.000000
2084-05-06,296.364777,307.152130,0.000000
2084-05-07,293.759735,307.670471,0.000000
2084-05-08,293.184235,308.204102,0.000000
2084-05-09,294.332092,308.687225,0.000000
2084-05-10,294.703430,308.648621,0.000000
2084-05-11,293.138641,308.603699,0.000000
2084-05-12,293.368195,307.622314,0.000000
2084-05-13,294.710480,307.085571,0.000000
2084-05-14,296.427704,306.106415,0.000000
2084-05-15,296.692322,306.854950,0.000000
2084-05-16,294.369568,306.832642,1.100088
2084-05-17,295.674042,308.806976,8.284048
2084-05-18,297.728638,307.853027,26.839148
2084-05-19,297.544495,306.839752,8.677521
2084-05-20,297.963165,307.343689,1.384438
2084-05-21,297.503448,307.323425,0.000000
2084-05-22,296.189972,307.440735,0.862101
2084-05-23,295.508453,307.248627,0.000000
2084-05-24,295.864349,308.350922,0.000000
2084-05-25,295.973602,307.980591,0.000000
2084-05-26,297.541718,308.031097,0.000000
2084-05-27,296.337646,307.675720,0.000000
2084-05-28,295.739166,308.983154,0.000000
2084-05-29,297.216827,309.444000,1.051449
2084-05-30,297.495514,310.634399,0.000000
2084-05-31,295.806549,310.389771,0.000000
2084-06-01,297.414429,311.196045,0.000000
2084-06-02,300.208710,312.860870,0.000000
2084-06-03,301.513733,311.960602,3.849147
2084-06-04,300.903687,307.771393,8.275222
2084-06-05,296.610107,304.359131,7.504697
2084-06-06,297.304840,307.883820,1.623581
2084-06-07,298.814148,310.589630,0.000000
2084-06-08,297.559326,308.730530,12.411323
2084-06-09,298.913147,310.539825,1.137354
2084-06-10,301.113037,313.589417,4.699101
2084-06-11,301.943298,314.361023,6.341396
2084-06-12,301.632507,313.580872,6.512728
2084-06-13,300.787354,309.263855,45.126499
2084-06-14,300.647339,308.428284,32.176643
2084-06-15,300.113739,309.954681,6.852783
2084-06-16,298.518768,308.001831,1.844280
2084-06-17,298.822540,307.436584,0.000000
2084-06-18,298.626862,306.033508,0.000000
2084-06-19,298.008698,307.072906,7.079502
2084-06-20,298.184265,308.011353,0.000000
2084-06-21,300.297089,308.650696,0.815989
2084-06-22,300.993073,312.617310,0.000000
2084-06-23,300.528625,313.500641,0.000000
2084-06-24,298.847961,312.804352,0.000000
2084-06-25,299.119690,311.532135,1.667413
2084-06-26,300.303223,312.675171,2.896717
2084-06-27,300.171570,309.476227,26.132622
2084-06-28,298.664337,304.263855,14.502975
2084-06-29,298.762054,304.273315,1.596001
2084-06-30,299.208801,304.243164,15.672753
2084-07-01,298.469574,306.139648,9.064488
2084-07-02,299.474091,308.072968,0.000000
2084-07-03,299.665100,308.791260,4.078101
2084-07-04,299.280579,307.944763,1.976205
2084-07-05,297.954651,307.546448,0.000000
2084-07-06,298.925049,307.900757,0.000000
2084-07-07,299.761475,308.426880,0.000000
2084-07-08,299.840393,306.540253,17.120558
2084-07-09,297.551788,301.135406,89.038246
2084-07-10,295.889526,299.941376,195.526031
2084-07-11,298.442596,302.668549,34.849743
2084-07-12,297.878265,303.840240,1.129633
2084-07-13,297.395996,304.702057,0.000000
2084-07-14,297.151917,304.841309,0.000000
2084-07-15,296.656372,305.269806,0.000000
2084-07-16,297.770325,305.624939,0.000000
2084-07-17,297.288849,306.541656,0.000000
2084-07-18,297.274292,306.603088,0.000000
2084-07-19,296.696320,305.777802,0.000000
2084-07-20,297.380951,306.543182,0.000000
2084-07-21,297.615082,307.053772,0.000000
2084-07-22,298.779724,308.224243,0.000000
2084-07-23,298.744781,310.229462,0.000000
2084-07-24,299.035858,311.599030,0.000000
2084-07-25,300.135223,314.500702,0.000000
2084-07-26,302.431183,315.250977,8.508966
2084-07-27,302.413666,310.386536,5.763070
2084-07-28,300.386444,308.739410,5.681682
2084-07-29,299.891632,309.025879,0.000000
2084-07-30,298.943878,309.361145,0.000000
2084-07-31,299.122406,310.300903,0.000000
2084-08-01,300.079132,311.390442,0.426858
2084-08-02,301.052643,312.026154,0.000000
2084-08-03,300.779510,311.811890,1.363769
2084-08-04,300.838715,312.648407,0.000000
2084-08-05,300.475220,312.708252,0.000000
2084-08-06,300.468781,311.393158,0.000000
2084-08-07,299.666687,310.844971,0.532383
2084-08-08,297.935089,309.503265,0.000000
2084-08-09,298.081024,309.925598,0.354434
2084-08-10,298.387390,309.647766,0.000000
2084-08-11,297.899597,309.163818,1.936332
2084-08-12,297.879120,309.205719,1.123199
2084-08-13,298.723877,310.049652,0.360055
2084-08-14,299.391449,311.610565,0.000000
2084-08-15,298.767456,311.101288,1.659392
2084-08-16,298.418427,309.533813,0.000000
2084-08-17,298.866486,309.495178,0.000000
2084-08-18,299.067078,310.508148,0.411162
2084-08-19,299.534454,312.318542,0.518790
2084-08-20,299.652863,312.216370,0.733559
2084-08-21,299.512512,311.195129,0.000000
2084-08-22,299.657654,310.455200,2.289663
2084-08-23,299.091461,309.748779,5.436185
2084-08-24,298.777283,310.143036,0.408388
2084-08-25,299.309662,310.920227,0.589637
2084-08-26,300.191498,310.741394,0.617691
2084-08-27,299.848724,309.977753,0.000000
2084-08-28,300.678436,310.666168,0.000000
2084-08-29,299.941040,310.607941,0.000000
2084-08-30,299.320862,311.416626,0.000000
2084-08-31,300.078125,312.600189,0.000000
2084-09-01,300.398682,310.329712,8.210760
2084-09-02,299.159210,308.877960,1.299644
2084-09-03,298.630219,308.765717,9.066782
2084-09-04,298.725525,309.239349,6.340136
2084-09-05,298.849213,309.931305,0.456054
2084-09-06,298.925049,309.761353,3.380410
2084-09-07,299.181885,310.566010,2.612831
2084-09-08,299.855743,309.763000,1.432521
2084-09-09,298.660919,306.843109,11.747567
2084-09-10,297.849915,308.414398,10.177529
2084-09-11,298.651306,309.068817,3.350027
2084-09-12,298.014404,308.303711,5.184713
2084-09-13,299.674408,309.092804,0.780666
2084-09-14,297.005005,307.424744,1.143303
2084-09-15,290.210144,304.971802,0.000000
2084-09-16,288.311188,304.709442,0.000000
2084-09-17,288.650787,306.149963,0.000000
2084-09-18,289.457184,307.184906,0.000000
2084-09-19,289.721130,308.324646,0.000000
2084-09-20,290.262756,308.334473,0.000000
2084-09-21,291.794769,308.094513,0.000000
2084-09-22,293.029022,307.688782,0.000000
2084-09-23,293.719269,307.370178,0.000000
2084-09-24,292.509155,308.166382,0.000000
2084-09-25,289.728455,308.281128,0.000000
2084-09-26,291.075348,308.820374,0.000000
2084-09-27,292.493042,308.934082,0.000000
2084-09-28,295.805634,309.969910,0.000000
2084-09-29,295.875641,310.846893,0.000000
2084-09-30,295.710663,310.968933,0.000000
2084-10-01,295.673767,310.956360,0.000000
2084-10-02,295.860992,311.143372,0.000000
2084-10-03,295.449585,310.416351,0.000000
2084-10-04,297.949280,309.657074,0.000000
2084-10-05,297.060272,310.121460,0.000000
2084-10-06,295.104065,310.189484,0.000000
2084-10-07,295.118805,310.786285,0.000000
2084-10-08,295.537720,311.144592,0.000000
2084-10-09,295.847076,310.611542,0.000000
2084-10-10,296.143829,310.521484,0.000000
2084-10-11,296.493866,310.377350,0.000000
2084-10-12,296.204132,310.840363,0.000000
2084-10-13,297.891846,311.650269,0.000000
2084-10-14,297.628540,310.279968,0.000000
2084-10-15,295.128693,309.402130,0.000000
2084-10-16,294.440948,306.037598,0.000000
2084-10-17,290.303131,303.094604,0.000000
2084-10-18,286.790192,303.893372,0.000000
2084-10-19,286.357666,303.148010,0.000000
2084-10-20,287.188599,303.353607,0.000000
2084-10-21,288.901947,305.252075,0.000000
2084-10-22,289.438171,305.326630,0.000000
2084-10-23,291.892273,305.941101,0.000000
2084-10-24,294.211426,309.733093,0.000000
2084-10-25,289.731354,307.772888,0.000000
2084-10-26,295.150238,308.564880,0.000000
2084-10-27,287.413086,304.769775,0.000000
2084-10-28,283.038849,297.532593,0.000000
2084-10-29,284.109680,301.577057,0.000000
2084-10-30,287.359253,302.265839,0.000000
2084-10-31,287.638519,301.992035,0.000000
2084-11-01,289.443970,299.725647,0.000000
2084-11-02,291.024139,306.235901,0.000000
2084-11-03,293.640656,304.925079,0.880754
2084-11-04,295.280060,305.092224,4.157800
2084-11-05,288.511139,301.027313,17.784832
2084-11-06,282.956451,292.167572,1.310476
2084-11-07,283.529083,287.792664,4.100782
2084-11-08,282.854980,285.128662,0.000000
2084-11-09,283.960449,285.380310,2.993881
2084-11-10,285.196167,294.109985,4.341462
2084-11-11,287.556091,299.586517,0.000000
2084-11-12,279.779907,299.577362,0.000000
2084-11-13,288.097168,298.557220,0.000000
2084-11-14,276.563812,296.855347,0.000000
2084-11-15,283.504395,301.953918,0.000000
2084-11-16,287.482819,299.550934,0.000000
2084-11-17,285.954895,299.486481,0.000000
2084-11-18,288.745209,301.740662,0.346321
2084-11-19,289.944641,300.400818,2.867539
2084-11-20,280.224609,296.514557,0.000000
2084-11-21,279.423035,297.640167,0.000000
2084-11-22,284.690460,294.161255,0.000000
2084-11-23,276.402069,293.119598,0.000000
2084-11-24,276.645935,296.075348,0.000000
2084-11-25,278.372833,297.196686,0.000000
2084-11-26,279.961609,294.781769,0.000000
2084-11-27,278.439972,292.267273,0.000000
2084-11-28,276.661346,293.910004,0.000000
2084-11-29,278.102753,294.266174,0.000000
2084-11-30,277.140259,292.733734,0.000000
2084-12-01,275.919861,290.512482,0.000000
2084-12-02,272.930634,293.937195,0.000000
2084-12-03,278.787109,294.630676,0.000000
2084-12-04,280.717407,290.706390,0.000000
2084-12-05,273.705780,290.183075,0.000000
2084-12-06,273.343018,293.762909,0.000000
2084-12-07,276.533417,297.185028,0.000000
2084-12-08,284.141968,302.416168,0.000000
2084-12-09,287.772736,301.636078,0.000000
2084-12-10,289.550659,299.380402,5.840164
2084-12-11,285.257080,292.779877,8.407736
2084-12-12,283.554474,293.132568,4.106450
2084-12-13,279.328247,291.628937,0.000000
2084-12-14,278.320984,286.957214,0.000000
2084-12-15,276.097168,285.055542,0.000000
2084-12-16,277.755829,283.824310,1.657924
2084-12-17,277.413452,284.300751,0.000000
2084-12-18,283.183777,294.822998,0.000000
2084-12-19,287.356567,297.849182,2.791069
2084-12-20,285.252533,294.721191,1.767822
2084-12-21,277.127716,289.342682,0.000000
2084-12-22,275.990509,291.334198,0.000000
2084-12-23,278.462250,294.408325,0.000000
2084-12-24,279.102112,296.305420,0.000000
2084-12-25,280.919189,299.621094,0.000000
2084-12-26,286.585938,299.408997,0.000000
2084-12-27,280.326202,293.392273,0.000000
2084-12-28,279.571533,294.225006,0.000000
2084-12-29,277.430359,295.317871,0.000000
2084-12-30,279.784760,299.008972,0.000000
2084-12-31,282.373260,293.048615,0.000000
2085-01-01,276.730957,291.458130,0.000000
2085-01-02,276.977844,292.049988,0.000000
2085-01-03,279.052460,293.610413,0.000000
2085-01-04,282.646881,294.136444,0.000000
2085-01-05,284.697327,292.390656,0.000000
2085-01-06,283.256012,289.569916,0.000000
2085-01-07,281.866058,290.912048,0.000000
2085-01-08,280.287842,292.456085,0.000000
2085-01-09,283.967773,293.611572,0.000000
2085-01-10,277.588196,289.707367,92.553589
2085-01-11,273.392792,281.722076,4.558384
2085-01-12,277.515869,287.810944,0.000000
2085-01-13,276.430115,291.122955,0.000000
2085-01-14,277.418091,291.943909,0.000000
2085-01-15,278.523499,292.270691,0.000000
2085-01-16,280.468536,287.085266,12.638685
2085-01-17,280.803986,286.908661,8.485472
2085-01-18,277.464172,284.392883,0.000000
2085-01-19,275.074982,283.867493,0.600347
2085-01-20,274.705017,286.546387,0.000000
2085-01-21,276.248444,287.642944,0.000000
2085-01-22,280.776733,288.612152,5.049069
2085-01-23,280.060303,293.518982,0.000000
2085-01-24,282.933502,295.136322,0.990019
2085-01-25,284.699738,299.200562,0.350868
2085-01-26,288.796417,301.926941,0.328381
2085-01-27,288.313660,301.105133,0.000000
2085-01-28,280.839050,296.502258,0.000000
2085-01-29,287.952423,301.576813,0.841056
2085-01-30,289.029938,300.458344,1.175575
2085-01-31,288.025085,299.001495,3.351310
2085-02-01,280.506989,293.363953,0.000000
2085-02-02,276.340057,288.416077,0.000000
2085-02-03,275.977081,288.574677,0.000000
2085-02-04,277.114838,287.061401,0.000000
2085-02-05,273.895538,281.332642,0.000000
2085-02-06,273.282928,281.012207,0.000000
2085-02-07,272.287170,284.381165,0.000000
2085-02-08,272.364349,293.820282,0.000000
