#Variables:
#tasmin_MRI-CGCM3_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)
1989-07-23,296.545898,305.538330,16.862339
1989-07-24,296.684418,302.396271,6.307343
1989-07-25,296.540436,307.537964,1.287951
1989-07-26,296.190002,307.540710,0.000000
1989-07-27,295.895691,307.613434,0.000000
1989-07-28,295.655762,307.439301,1.557488
1989-07-29,296.337830,308.571259,0.812611
1989-07-30,297.580048,309.291534,0.000000
1989-07-31,297.775940,307.442139,0.000000
1989-08-01,296.098297,308.645935,0.000000
1989-08-02,297.966553,309.106384,0.533280
1989-08-03,297.891968,309.754913,0.000000
1989-08-04,298.128418,309.194427,0.000000
1989-08-05,296.555908,308.569427,0.000000
1989-08-06,295.883850,307.190094,0.302194
1989-08-07,294.826477,309.054962,0.000000
1989-08-08,295.667755,309.671997,1.151282
1989-08-09,295.268890,308.348297,0.000000
1989-08-10,296.513214,306.046234,0.000000
1989-08-11,296.359619,308.412567,0.000000
1989-08-12,295.827850,308.459290,0.000000
1989-08-13,296.302155,308.649384,0.287854
1989-08-14,296.264435,308.576111,0.000000
1989-08-15,296.052002,309.302185,0.000000
1989-08-16,295.558716,308.814911,0.000000
1989-08-17,295.272339,307.653992,0.000000
1989-08-18,294.929596,308.056854,0.000000
1989-08-19,295.872772,307.028198,0.000000
1989-08-20,295.605896,310.126678,0.000000
1989-08-21,296.564697,309.171661,5.970790
1989-08-22,294.661530,306.943207,4.394776
1989-08-23,291.389465,301.664459,13.080141
1989-08-24,290.678436,303.734528,0.861693
1989-08-25,292.608795,305.895874,0.000000
1989-08-26,296.697235,309.433838,0.000000
1989-08-27,299.094604,309.170929,0.298435
1989-08-28,299.752563,310.369141,0.000000
1989-08-29,298.513550,310.094177,0.000000
1989-08-30,299.226044,309.385712,0.000000
1989-08-31,298.054108,307.465790,9.248913
1989-09-01,297.597992,304.749939,42.297989
1989-09-02,295.093903,301.672607,52.779156
1989-09-03,291.974792,303.236298,22.334560
1989-09-04,292.801270,304.310516,0.000000
1989-09-05,291.572174,305.534332,0.000000
1989-09-06,294.123657,305.758942,0.327467
1989-09-07,295.272583,306.263306,4.436817
1989-09-08,295.900421,305.980438,3.855513
1989-09-09,295.151123,305.307800,1.932406
1989-09-10,295.492493,304.680115,2.856577
1989-09-11,295.927765,306.130493,2.463043
1989-09-12,295.892517,304.218842,2.432371
1989-09-13,294.421417,306.533661,0.416707
1989-09-14,293.141388,307.002014,0.000000
1989-09-15,293.855804,305.535309,0.000000
1989-09-16,293.862823,305.471069,0.000000
1989-09-17,293.652252,305.216034,0.000000
1989-09-18,293.989685,304.002960,0.000000
1989-09-19,294.459259,306.899475,0.000000
1989-09-20,292.322937,306.040802,2.068237
1989-09-21,283.990112,298.141510,0.000000
1989-09-22,281.517853,302.291809,0.000000
1989-09-23,285.726410,304.225250,0.000000
1989-09-24,288.804199,301.911621,0.000000
1989-09-25,281.883362,295.136719,0.000000
1989-09-26,280.948486,297.472870,0.000000
1989-09-27,281.578644,300.877472,0.000000
1989-09-28,283.803894,302.440857,0.000000
1989-09-29,285.951538,303.405273,0.000000
1989-09-30,286.904694,303.086884,0.000000
1989-10-01,287.778839,303.469086,0.000000
1989-10-02,287.885193,302.832855,0.500402
1989-10-03,290.457489,303.544434,0.359545
1989-10-04,292.109619,305.006073,1.367001
1989-10-05,292.150696,303.765350,1.771673
1989-10-06,292.373993,304.266327,0.000000
1989-10-07,290.412140,300.486389,1.344138
1989-10-08,291.074493,295.812897,41.287266
1989-10-09,286.463104,293.363464,1.914690
1989-10-10,283.970978,291.352234,0.000000
1989-10-11,283.482056,298.854034,0.000000
1989-10-12,286.825867,295.869446,0.000000
1989-10-13,285.714630,292.536194,0.000000
1989-10-14,285.509888,295.700531,0.000000
1989-10-15,281.541687,297.379669,0.000000
1989-10-16,286.363007,300.329651,0.000000
1989-10-17,290.824371,300.484009,1.738742
1989-10-18,290.277802,299.861450,0.000000
1989-10-19,289.445129,301.961548,0.000000
1989-10-20,290.410492,300.103607,0.000000
1989-10-21,281.723358,296.216766,0.000000
1989-10-22,284.128113,296.485687,0.000000
1989-10-23,281.524231,295.076965,0.000000
1989-10-24,278.792450,291.442383,0.000000
1989-10-25,285.329437,293.407104,0.000000
1989-10-26,290.114105,302.301880,1.043732
1989-10-27,291.373688,302.057953,1.250022
1989-10-28,290.132294,300.076599,6.422310
1989-10-29,278.897003,291.810394,0.000000
1989-10-30,278.551392,292.677338,0.000000
1989-10-31,286.668488,301.105835,0.320621
1989-11-01,290.234619,303.762817,0.000000
1989-11-02,292.321136,304.455017,0.000000
1989-11-03,288.727661,303.241455,0.000000
1989-11-04,292.369965,303.469666,0.000000
1989-11-05,286.605804,300.904083,6.062548
1989-11-06,280.141266,294.484283,0.000000
1989-11-07,279.547333,297.957458,0.000000
1989-11-08,286.201630,302.426819,0.000000
1989-11-09,288.361572,300.158966,0.000000
1989-11-10,283.473114,291.093994,0.000000
1989-11-11,278.282959,294.161407,0.000000
1989-11-12,279.256866,295.968262,0.000000
1989-11-13,282.194000,291.508789,0.000000
1989-11-14,278.903778,291.875275,0.000000
1989-11-15,285.750214,296.161346,0.000000
1989-11-16,278.694916,295.336548,0.000000
1989-11-17,282.661407,294.936676,0.000000
1989-11-18,285.297333,292.537415,0.000000
1989-11-19,277.448730,290.725952,10.151636
1989-11-20,271.956360,281.275970,0.739469
1989-11-21,274.101135,286.635406,0.000000
1989-11-22,274.528259,285.520203,0.000000
1989-11-23,271.733856,286.288147,0.000000
1989-11-24,278.889801,296.579407,0.000000
1989-11-25,280.454987,291.414978,7.440466
1989-11-26,279.563141,294.945923,0.000000
1989-11-27,275.694427,295.549805,0.000000
1989-11-28,282.994598,290.333588,0.000000
1989-11-29,281.152924,288.646881,0.000000
1989-11-30,281.508179,288.090820,0.000000
1989-12-01,284.252899,290.451508,1.950937
1989-12-02,284.331360,295.054779,3.508152
1989-12-03,286.834106,297.702515,3.016300
1989-12-04,284.512512,295.176727,0.000000
1989-12-05,277.669312,293.610992,0.000000
1989-12-06,282.941315,290.708374,1.203751
1989-12-07,278.071320,288.130920,0.000000
1989-12-08,279.608490,286.247406,0.000000
1989-12-09,276.424805,283.545898,0.000000
1989-12-10,276.255402,283.321869,0.429529
1989-12-11,277.132782,287.587097,4.770656
1989-12-12,281.348633,290.916748,11.461224
1989-12-13,282.626343,295.363403,16.318039
1989-12-14,285.618835,295.591431,0.965981
1989-12-15,280.885956,292.016266,25.906116
1989-12-16,282.767578,292.711639,0.350561
1989-12-17,273.921326,285.971954,0.000000
1989-12-18,274.613434,292.697174,0.000000
1989-12-19,277.342926,297.338715,0.000000
1989-12-20,279.203430,296.578827,0.000000
1989-12-21,283.722687,293.679291,0.000000
1989-12-22,287.431702,295.480469,1.384684
1989-12-23,285.430420,296.290833,0.997759
1989-12-24,276.193726,288.882904,11.797122
1989-12-25,270.593506,281.581329,0.000000
1989-12-26,269.181610,281.622955,0.000000
1989-12-27,272.243744,284.210022,0.000000
1989-12-28,275.837311,287.870392,0.000000
1989-12-29,276.973846,288.943451,0.000000
1989-12-30,273.304443,285.373138,0.000000
1989-12-31,271.785950,283.849182,0.837822
1990-01-01,274.265472,281.834961,0.000000
1990-01-02,269.256134,284.464142,0.000000
1990-01-03,275.407532,289.053345,0.000000
1990-01-04,274.530884,287.721100,0.364125
1990-01-05,270.047119,277.995087,16.320356
1990-01-06,268.967224,275.204498,5.966078
1990-01-07,274.375183,285.522888,3.210114
1990-01-08,274.086060,288.615570,0.000000
1990-01-09,273.225220,286.414642,0.000000
1990-01-10,275.250183,287.715088,0.000000
1990-01-11,274.172607,291.619629,0.000000
1990-01-12,277.143738,289.294464,0.000000
1990-01-13,281.413177,292.677307,0.000000
1990-01-14,274.734894,290.197388,0.000000
1990-01-15,270.443787,281.528839,0.396165
1990-01-16,272.986298,280.173859,0.948739
1990-01-17,274.996124,286.766693,9.334826
1990-01-18,274.786285,294.912933,0.000000
1990-01-19,277.102051,291.218048,0.000000
1990-01-20,281.983276,288.071198,4.760807
1990-01-21,276.079803,282.554260,37.256721
1990-01-22,279.091217,292.005615,40.055496
1990-01-23,284.281219,296.534607,2.488756
1990-01-24,279.755432,293.356110,0.000000
1990-01-25,278.492859,288.920471,0.000000
1990-01-26,273.691040,290.295227,0.000000
1990-01-27,274.531921,293.544250,0.000000
1990-01-28,277.946869,293.383698,0.000000
1990-01-29,280.795135,290.345551,1.286522
1990-01-30,276.375458,284.296661,0.000000
1990-01-31,276.133972,283.289215,0.000000
1990-02-01,276.235535,288.888275,0.000000
1990-02-02,277.311127,290.296387,0.000000
1990-02-03,275.831604,287.048218,0.000000
1990-02-04,272.942657,284.587341,0.000000
1990-02-05,276.090851,293.909271,0.000000
1990-02-06,278.963470,298.148407,0.000000
1990-02-07,286.305847,296.790985,1.596207
1990-02-08,287.272980,295.641785,2.635590
1990-02-09,278.552551,291.017578,0.526410
1990-02-10,278.238708,287.927155,0.000000
1990-02-11,278.460846,291.889618,0.000000
1990-02-12,282.806335,288.741943,0.000000
1990-02-13,278.716064,291.626709,0.000000
1990-02-14,283.671753,296.394531,0.771692
1990-02-15,285.918030,299.320068,0.000000
1990-02-16,281.237244,299.902039,0.000000
1990-02-17,283.468140,301.614105,0.000000
1990-02-18,283.406799,298.173523,0.000000
1990-02-19,279.927490,289.702850,0.325208
1990-02-20,275.937195,291.871857,0.000000
1990-02-21,280.403809,289.047058,0.000000
1990-02-22,282.901917,289.583618,6.401819
1990-02-23,280.873657,289.408813,26.304874
1990-02-24,276.140289,283.147858,10.564449
1990-02-25,272.948578,283.939728,0.873506
1990-02-26,272.916534,287.724091,0.000000
1990-02-27,273.939270,291.160461,0.000000
1990-02-28,277.478699,287.362610,0.000000
1990-03-01,277.748047,284.532196,0.000000
1990-03-02,280.848877,288.832214,15.703757
1990-03-03,288.107758,294.876892,4.996883
1990-03-04,288.943878,300.485931,4.269460
1990-03-05,281.709442,297.914368,0.848157
1990-03-06,277.035431,288.113190,0.000000
1990-03-07,282.847534,297.667908,1.051367
1990-03-08,283.092712,294.815460,0.000000
1990-03-09,275.316589,288.399231,0.000000
1990-03-10,276.710785,295.055939,0.000000
1990-03-11,282.042755,293.769165,1.811273
1990-03-12,278.937683,293.873108,0.000000
1990-03-13,281.910492,299.332123,0.000000
1990-03-14,285.540192,296.783508,0.000000
1990-03-15,282.894287,291.907684,23.738791
1990-03-16,282.493713,288.576752,57.645111
1990-03-17,274.856232,286.262909,1.200513
1990-03-18,272.339569,287.061432,0.000000
1990-03-19,272.416260,288.401794,0.000000
1990-03-20,278.802399,291.889435,0.000000
1990-03-21,284.846771,296.309265,0.000000
1990-03-22,285.967285,296.495758,23.089981
1990-03-23,279.409882,288.662842,42.965672
1990-03-24,270.633759,282.511932,3.209675
1990-03-25,270.740753,288.271576,0.000000
1990-03-26,277.060425,291.804840,0.000000
1990-03-27,283.935394,288.166962,0.477177
1990-03-28,281.215546,294.664703,0.000000
1990-03-29,280.372314,294.849731,0.000000
1990-03-30,282.086853,292.633057,0.000000
1990-03-31,284.462402,291.906525,0.000000
1990-04-01,284.989441,291.143066,15.441216
1990-04-02,283.858429,289.327698,34.587036
1990-04-03,281.040985,286.868744,11.087017
1990-04-04,281.285553,296.857941,0.000000
1990-04-05,281.786591,301.648621,0.000000
1990-04-06,290.529816,303.948425,0.000000
1990-04-07,290.668304,302.893799,0.000000
1990-04-08,288.366608,300.425720,0.407533
1990-04-09,287.612244,304.012360,0.000000
1990-04-10,286.015686,304.568054,0.000000
1990-04-11,288.245972,303.873383,0.000000
1990-04-12,291.081177,304.312653,0.000000
1990-04-13,285.428192,301.443848,0.000000
1990-04-14,288.248169,297.595154,10.360126
1990-04-15,291.209930,303.918030,1.034061
1990-04-16,288.447968,301.076874,0.000000
1990-04-17,284.467102,292.794922,0.617027
1990-04-18,289.397827,297.598206,16.106607
1990-04-19,285.355164,303.032196,0.000000
1990-04-20,288.661652,301.326477,0.000000
1990-04-21,287.710114,300.853210,0.000000
1990-04-22,284.068604,297.959045,0.000000
1990-04-23,285.608887,297.462860,0.000000
1990-04-24,279.851868,293.077698,0.000000
1990-04-25,279.977966,290.402130,0.000000
1990-04-26,284.131348,299.385925,0.000000
1990-04-27,288.288177,302.248810,0.000000
1990-04-28,289.941254,299.529541,0.000000
1990-04-29,291.731323,298.992676,1.330939
1990-04-30,291.009949,296.268372,2.115722
1990-05-01,291.811523,296.717926,15.244637
1990-05-02,290.825256,297.067780,31.300188
1990-05-03,291.983490,305.129150,0.000000
1990-05-04,293.068207,304.386841,0.379409
1990-05-05,293.237762,304.759613,0.568215
1990-05-06,293.569214,303.565125,0.000000
1990-05-07,294.199921,303.443970,0.000000
1990-05-08,294.082947,304.340454,8.112049
1990-05-09,294.222961,302.520416,4.439653
1990-05-10,292.097656,306.289001,0.976594
1990-05-11,291.368835,305.727356,0.401025
1990-05-12,290.418976,307.883667,0.000000
1990-05-13,292.819336,308.484558,0.000000
1990-05-14,292.579651,304.861908,0.000000
1990-05-15,293.129517,305.342529,1.988321
1990-05-16,294.271301,299.747742,1.162781
1990-05-17,295.396118,300.536469,27.678522
1990-05-18,293.689850,300.934174,25.575161
1990-05-19,293.032532,300.888824,0.000000
1990-05-20,290.598846,303.686005,0.000000
1990-05-21,292.081146,300.661194,0.000000
1990-05-22,291.760712,300.776520,0.000000
1990-05-23,293.687103,299.211334,3.369603
1990-05-24,294.658478,302.688141,3.876573
1990-05-25,295.550354,308.251678,0.280391
1990-05-26,295.626312,309.726746,0.000000
1990-05-27,296.033020,307.538635,0.000000
1990-05-28,295.481110,305.957886,0.000000
1990-05-29,295.526062,304.763397,0.000000
1990-05-30,295.523102,303.766724,0.000000
1990-05-31,295.056915,305.877991,0.000000
1990-06-01,294.940857,304.308624,0.000000
1990-06-02,292.619598,300.597992,1.597175
1990-06-03,296.168335,303.586334,5.361959
1990-06-04,296.094513,303.652008,5.524817
1990-06-05,295.757874,300.377838,32.681644
1990-06-06,295.622070,304.621552,5.916135
1990-06-07,295.744080,303.936157,0.000000
1990-06-08,296.178741,305.368622,0.000000
1990-06-09,295.708557,306.752167,0.508013
1990-06-10,296.433136,305.846130,0.912886
1990-06-11,294.682465,305.243561,0.551092
1990-06-12,294.498901,303.199890,10.032438
1990-06-13,296.380707,302.225708,39.220150
1990-06-14,294.849152,300.505463,21.820601
1990-06-15,294.905457,298.140808,10.708196
1990-06-16,294.843842,300.210724,21.305000
1990-06-17,294.593903,306.459167,0.000000
1990-06-18,295.736115,308.005890,3.085912
1990-06-19,297.357849,307.723694,2.685604
1990-06-20,297.826599,306.205200,4.533250
1990-06-21,297.228821,307.591553,3.144363
1990-06-22,297.792480,308.987518,0.000000
1990-06-23,299.281311,307.996002,0.000000
1990-06-24,295.684174,308.064789,0.000000
1990-06-25,298.773499,312.024445,0.000000
1990-06-26,298.859161,311.908936,0.000000
1990-06-27,298.533478,308.812500,0.000000
1990-06-28,297.098999,307.601166,0.000000
1990-06-29,296.667175,306.753357,0.000000
1990-06-30,295.504852,307.024323,0.000000
1990-07-01,295.393860,305.350677,0.000000
1990-07-02,295.326752,303.910706,0.000000
1990-07-03,294.337524,307.339447,0.000000
1990-07-04,296.492218,306.589539,0.000000
1990-07-05,296.279633,305.959534,0.889928
1990-07-06,297.151550,305.520020,8.907393
1990-07-07,297.124176,306.267181,0.922422
1990-07-08,297.434662,307.242828,0.000000
1990-07-09,297.497131,308.192535,3.239288
1990-07-10,296.000610,308.993866,0.000000
1990-07-11,295.290283,308.720306,0.000000
1990-07-12,295.954987,309.089325,0.000000
1990-07-13,296.509338,307.485992,1.331269
1990-07-14,297.286804,306.821655,0.492044
1990-07-15,296.389282,305.296600,0.323643
1990-07-16,296.263245,306.019623,0.533984
1990-07-17,296.747894,307.655151,0.000000
1990-07-18,296.539734,307.866882,0.000000
1990-07-19,296.940338,308.930237,0.000000
1990-07-20,296.413025,308.253510,0.000000
1990-07-21,296.752472,309.170532,0.000000
1990-07-22,296.060883,307.103149,0.000000
1990-07-23,295.248413,307.574890,0.000000
1990-07-24,296.339996,305.835144,1.890208
1990-07-25,297.586700,306.582092,2.981926
1990-07-26,297.203888,306.588257,0.000000
1990-07-27,296.363098,307.146729,0.000000
1990-07-28,296.097626,305.918976,0.000000
1990-07-29,296.430450,305.822083,0.000000
1990-07-30,296.323761,308.083923,0.284137
1990-07-31,297.242737,309.517944,0.887894
1990-08-01,296.098816,308.019684,0.000000
1990-08-02,295.121368,308.337921,0.000000
1990-08-03,295.235687,308.456146,0.000000
1990-08-04,295.085846,306.899170,0.000000
1990-08-05,295.541870,307.771149,0.000000
1990-08-06,295.344360,307.389038,0.000000
1990-08-07,294.693726,308.705719,0.000000
1990-08-08,294.760742,308.877838,0.000000
1990-08-09,295.234558,308.789795,0.000000
1990-08-10,295.353699,307.209961,0.000000
1990-08-11,295.400055,307.054932,0.000000
1990-08-12,294.656738,307.166626,0.000000
1990-08-13,295.800201,306.860718,4.599678
1990-08-14,295.796570,304.567108,1.701641
1990-08-15,292.796051,303.787933,0.000000
1990-08-16,289.345398,304.660431,0.000000
1990-08-17,293.746063,305.732117,1.421040
1990-08-18,295.990479,304.082733,3.257219
1990-08-19,296.306946,304.501709,2.441587
1990-08-20,296.592926,303.047638,0.000000
1990-08-21,296.858307,301.039978,0.624046
1990-08-22,296.864746,306.133881,0.000000
1990-08-23,296.053864,305.075317,0.000000
1990-08-24,295.951660,306.990906,0.000000
1990-08-25,296.033752,305.742371,0.000000
1990-08-26,295.445923,304.748077,2.413709
1990-08-27,295.065735,306.372772,3.138237
1990-08-28,294.606293,307.559448,0.649749
1990-08-29,294.689697,306.099762,2.512672
1990-08-30,296.272644,306.074371,4.915376
1990-08-31,295.528839,306.282257,0.000000
1990-09-01,294.982544,306.377411,0.000000
1990-09-02,293.580933,306.137390,0.000000
1990-09-03,293.042206,305.987396,0.000000
1990-09-04,293.001251,305.925690,0.000000
1990-09-05,293.243286,305.915070,0.000000
1990-09-06,292.538574,305.740204,0.000000
1990-09-07,291.686584,303.824097,1.144378
1990-09-08,289.776184,296.743439,0.000000
1990-09-09,288.240051,301.613220,0.000000
1990-09-10,293.538086,301.594208,6.599543
1990-09-11,294.553009,304.007538,3.617393
1990-09-12,293.192871,301.054779,12.876726
1990-09-13,294.841888,306.459961,10.475983
1990-09-14,295.649597,304.398346,1.843536
1990-09-15,295.495575,305.730743,8.854281
1990-09-16,295.976562,305.276489,0.709046
1990-09-17,293.310455,304.301697,0.000000
1990-09-18,289.611389,299.231750,0.732030
1990-09-19,289.202698,301.500244,0.000000
1990-09-20,289.250610,304.312927,0.000000
1990-09-21,290.101379,303.814789,0.000000
1990-09-22,292.101349,303.818268,0.000000
1990-09-23,286.054688,300.262939,0.000000
1990-09-24,284.644714,302.653259,0.000000
1990-09-25,287.381531,300.420319,0.000000
1990-09-26,289.041290,297.884857,2.453361
1990-09-27,289.872833,296.148712,0.000000
1990-09-28,290.072937,299.341248,0.000000
1990-09-29,289.672150,301.153076,0.000000
1990-09-30,291.981720,304.371307,0.000000
1990-10-01,290.101593,302.104675,0.000000
1990-10-02,287.378662,296.778381,0.000000
1990-10-03,287.290558,296.091248,0.000000
1990-10-04,287.596161,297.840637,0.000000
1990-10-05,287.612366,301.241547,0.000000
1990-10-06,285.018250,301.657166,0.000000
1990-10-07,290.162689,301.134705,0.938220
1990-10-08,292.177887,305.269592,0.000000
1990-10-09,292.111145,304.397491,1.157433
1990-10-10,287.508148,300.735229,0.000000
1990-10-11,286.276886,301.311920,0.000000
1990-10-12,286.113831,302.057404,0.000000
1990-10-13,284.588104,304.453430,0.000000
1990-10-14,285.142456,303.868896,0.000000
1990-10-15,287.867188,300.827026,0.000000
1990-10-16,288.091187,301.572388,0.000000
1990-10-17,290.141754,299.001648,0.621584
1990-10-18,290.304596,296.634918,18.749981
1990-10-19,292.789978,306.708740,1.975825
1990-10-20,291.230042,305.016632,0.000000
1990-10-21,291.074310,301.833740,0.000000
1990-10-22,291.338898,304.501526,4.591256
1990-10-23,294.831085,306.122589,0.000000
1990-10-24,295.110168,306.624542,0.000000
1990-10-25,294.995148,305.750793,1.238975
1990-10-26,287.631683,302.810547,0.000000
1990-10-27,282.342010,297.138702,0.000000
1990-10-28,286.369049,301.041962,0.000000
1990-10-29,292.364929,303.390656,0.000000
1990-10-30,287.400513,301.809875,1.047607
1990-10-31,279.788879,297.308289,0.000000
1990-11-01,280.403198,300.482208,0.000000
1990-11-02,284.707092,302.657288,0.000000
1990-11-03,285.334717,301.050598,0.000000
1990-11-04,289.743622,302.208862,0.000000
1990-11-05,290.121582,299.768097,0.000000
1990-11-06,290.435394,301.884399,0.000000
1990-11-07,290.898438,300.681396,0.991326
1990-11-08,292.153229,301.474731,4.346666
1990-11-09,287.742615,301.385773,1.442777
1990-11-10,286.076080,296.907928,0.851880
1990-11-11,276.738434,290.428101,2.352684
1990-11-12,276.596100,290.567993,0.000000
1990-11-13,277.347198,287.476196,0.000000
1990-11-14,276.558350,284.232849,0.000000
1990-11-15,276.300018,289.953705,1.999987
1990-11-16,275.514496,290.810699,0.000000
1990-11-17,276.613342,290.201935,0.000000
1990-11-18,284.163666,297.755798,1.459224
1990-11-19,288.279785,302.404053,0.000000
1990-11-20,290.825806,302.056335,0.455768
1990-11-21,285.128723,299.230865,0.000000
1990-11-22,277.972534,291.194794,0.000000
1990-11-23,278.765167,291.376892,0.000000
1990-11-24,288.529449,298.611572,0.000000
1990-11-25,288.365723,301.848907,0.000000
1990-11-26,286.364471,299.384949,0.000000
1990-11-27,289.099792,297.403564,0.387737
1990-11-28,289.141693,300.890594,3.350634
1990-11-29,287.467102,298.945648,0.281433
1990-11-30,283.386139,291.915192,0.000000
1990-12-01,277.300201,292.244263,0.000000
1990-12-02,275.973999,295.274200,0.000000
1990-12-03,281.636597,296.951782,0.000000
1990-12-04,286.065643,297.762146,0.588018
1990-12-05,288.330719,297.308899,2.200926
1990-12-06,281.106445,291.283417,0.000000
1990-12-07,277.484161,287.144440,0.000000
1990-12-08,275.935333,284.708588,0.813200
1990-12-09,276.290344,284.848389,9.887752
1990-12-10,281.240540,292.547119,5.016470
1990-12-11,286.958099,295.293854,1.691670
1990-12-12,282.486115,295.065460,0.000000
1990-12-13,280.062256,291.486847,0.000000
1990-12-14,284.384857,294.579803,0.000000
1990-12-15,287.707977,297.988068,0.483802
1990-12-16,285.046265,299.724854,0.000000
1990-12-17,280.881958,295.582336,0.000000
1990-12-18,277.037323,294.719788,0.000000
1990-12-19,283.603058,291.568481,0.000000
1990-12-20,276.260864,286.746582,0.000000
1990-12-21,277.301117,287.769409,0.000000
1990-12-22,284.606903,297.524200,0.000000
1990-12-23,289.189514,298.123016,2.159780
1990-12-24,287.322784,296.956238,0.000000
1990-12-25,279.674469,290.913757,3.608792
1990-12-26,275.699982,283.213318,0.000000
1990-12-27,275.864777,283.943970,0.723293
1990-12-28,276.709229,282.783752,7.645146
1990-12-29,276.297058,284.127441,9.228693
1990-12-30,280.112610,292.490753,0.385419
1990-12-31,283.455780,296.189484,0.618164
1991-01-01,282.422852,292.175598,0.000000
1991-01-02,283.187500,290.752991,3.631458
1991-01-03,281.053619,288.557281,3.314372
1991-01-04,279.997223,288.528351,0.000000
1991-01-05,281.986908,291.872162,0.639289
1991-01-06,287.416901,300.342834,3.045079
1991-01-07,283.913635,296.423370,0.000000
1991-01-08,286.068878,300.158142,0.000000
1991-01-09,280.006958,295.999664,0.000000
1991-01-10,284.104645,298.429535,0.000000
1991-01-11,282.211151,299.521881,0.000000
1991-01-12,284.422852,301.108673,0.000000
1991-01-13,280.964264,297.724640,0.000000
1991-01-14,280.527924,293.920532,0.000000
1991-01-15,273.780701,285.920685,0.000000
1991-01-16,272.576874,283.488251,0.000000
1991-01-17,271.631439,286.840576,0.000000
1991-01-18,275.504333,283.551819,1.705218
1991-01-19,275.830658,282.369080,0.742702
1991-01-20,270.909668,282.473663,0.000000
1991-01-21,271.685883,280.012329,0.000000
1991-01-22,273.351746,281.551392,0.000000
1991-01-23,276.931244,289.658417,2.698812
1991-01-24,276.938019,293.248810,0.000000
1991-01-25,276.324921,295.748352,0.000000
1991-01-26,282.521393,296.665649,0.000000
1991-01-27,281.417053,294.240753,0.000000
1991-01-28,284.872559,296.220764,2.239547
1991-01-29,280.575500,293.052704,1.183930
1991-01-30,278.477570,290.807770,0.000000
1991-01-31,284.308228,294.620728,0.738012
1991-02-01,278.129150,291.364166,0.000000
1991-02-02,275.866516,287.065796,0.000000
1991-02-03,274.895111,285.306396,0.000000
1991-02-04,271.946716,282.048462,0.000000
1991-02-05,270.702026,274.616547,2.572085
1991-02-06,273.963257,285.502563,3.627059
1991-02-07,270.890900,282.972290,0.000000
1991-02-08,276.820251,284.611633,0.339234
1991-02-09,282.316589,295.829773,0.743140
1991-02-10,284.587860,298.080719,0.000000
1991-02-11,287.195587,296.927948,0.877716
1991-02-12,278.228394,292.308167,0.000000
1991-02-13,278.560242,288.961395,3.638654
1991-02-14,273.592194,286.598358,0.000000
1991-02-15,273.884491,285.503143,0.000000
1991-02-16,279.381134,286.232330,10.637955
1991-02-17,279.935211,291.475067,1.607543
1991-02-18,285.790192,298.114563,6.645185
1991-02-19,283.886139,295.753113,0.000000
1991-02-20,281.495819,295.652130,0.000000
1991-02-21,278.883575,293.067871,1.819137
1991-02-22,273.319275,283.855835,0.724764
1991-02-23,277.808197,286.008057,4.606319
1991-02-24,272.671722,287.117920,0.000000
1991-02-25,274.250488,291.331177,0.000000
1991-02-26,278.074921,295.298676,0.000000
1991-02-27,284.358734,292.669678,0.000000
1991-02-28,283.746002,291.363281,11.398924
1991-03-01,283.970184,295.467041,8.864201
1991-03-02,274.850067,292.558502,0.000000
1991-03-03,271.215088,286.820770,0.000000
1991-03-04,279.568176,296.903412,0.000000
1991-03-05,284.528351,294.714783,0.000000
1991-03-06,288.024048,298.351013,0.000000
1991-03-07,288.394836,298.047302,0.000000
1991-03-08,286.040314,295.437012,6.182189
1991-03-09,286.776123,293.309845,31.649340
1991-03-10,285.128906,291.810028,41.258366
1991-03-11,287.074707,297.566193,44.786926
1991-03-12,284.470367,302.243408,3.398196
1991-03-13,284.751129,303.706543,0.000000
1991-03-14,286.483673,300.116425,0.000000
1991-03-15,287.399475,289.851379,12.639518
1991-03-16,284.516022,295.188751,6.247176
1991-03-17,284.008911,296.534668,0.000000
1991-03-18,281.021759,296.787537,0.000000
1991-03-19,282.873291,296.039032,0.000000
1991-03-20,285.773010,294.688416,0.307534
1991-03-21,287.286346,294.536102,1.827425
1991-03-22,287.665894,293.966309,0.854234
1991-03-23,286.051056,299.506866,0.500976
1991-03-24,287.225739,298.588806,0.609447
1991-03-25,283.924286,299.535614,0.000000
1991-03-26,290.092224,296.108643,7.764433
1991-03-27,285.946136,296.225891,0.000000
