#Variables:
#tasmin_MIROC5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)
1999-11-25,289.593994,296.360626,0.904727
1999-11-26,278.252686,291.507141,0.000000
1999-11-27,278.846222,291.488373,0.000000
1999-11-28,284.394989,292.656799,2.139830
1999-11-29,275.888977,290.062134,0.000000
1999-11-30,273.830811,289.321777,0.000000
1999-12-01,277.282715,288.804230,0.000000
1999-12-02,281.717316,294.268005,1.101956
1999-12-03,288.437988,296.616455,2.582434
1999-12-04,286.980774,299.145020,0.000000
1999-12-05,285.344818,299.455353,0.000000
1999-12-06,287.209290,299.329498,0.000000
1999-12-07,288.932373,299.894592,0.348090
1999-12-08,289.341949,298.613220,0.000000
1999-12-09,285.369598,296.290955,1.409020
1999-12-10,280.206543,289.104065,0.496291
1999-12-11,277.029602,290.810425,0.000000
1999-12-12,277.147247,292.538055,0.000000
1999-12-13,281.044800,297.777130,0.000000
1999-12-14,281.969604,292.829651,0.000000
1999-12-15,288.529449,296.509583,2.632460
1999-12-16,289.530518,300.891113,2.608608
1999-12-17,286.111603,296.622803,0.000000
1999-12-18,279.006134,292.691376,0.000000
1999-12-19,277.116058,291.167297,0.000000
1999-12-20,276.519989,292.745239,0.000000
1999-12-21,277.506317,294.262024,0.000000
1999-12-22,281.120087,295.996399,0.000000
1999-12-23,275.976196,289.831329,0.000000
1999-12-24,274.133575,286.650391,0.000000
1999-12-25,272.998535,287.964142,0.000000
1999-12-26,276.844849,293.804535,0.000000
1999-12-27,279.012451,294.717010,0.000000
1999-12-28,285.127594,295.679596,0.000000
1999-12-29,272.773621,291.266998,0.000000
1999-12-30,269.003021,286.207581,0.000000
1999-12-31,273.415405,288.867249,0.000000
2000-01-01,275.209106,293.844208,0.000000
2000-01-02,279.947266,293.456635,0.000000
2000-01-03,279.477997,294.720551,0.000000
2000-01-04,281.714966,294.479492,1.028551
2000-01-05,282.956238,296.909393,0.000000
2000-01-06,280.488403,298.718506,0.000000
2000-01-07,282.294861,301.991241,0.000000
2000-01-08,282.708557,303.352783,0.000000
2000-01-09,283.498444,303.498383,0.000000
2000-01-10,284.302643,302.231018,0.000000
2000-01-11,289.110321,300.353119,0.000000
2000-01-12,286.562469,297.573517,2.914898
2000-01-13,273.419434,288.651855,0.000000
2000-01-14,275.923218,293.908783,0.000000
2000-01-15,282.056702,293.089050,0.000000
2000-01-16,275.414948,294.728027,0.000000
2000-01-17,281.368347,297.466248,0.000000
2000-01-18,285.943787,296.094543,0.373846
2000-01-19,288.881134,300.289764,0.000000
2000-01-20,288.471161,299.208771,0.000000
2000-01-21,283.372009,295.501923,1.982403
2000-01-22,278.237457,284.163116,5.959484
2000-01-23,274.697266,281.841827,3.874222
2000-01-24,279.587830,284.463318,9.433215
2000-01-25,279.755432,293.587433,0.521764
2000-01-26,275.814484,294.748505,0.000000
2000-01-27,281.171906,297.838287,0.000000
2000-01-28,284.542725,295.981598,0.000000
2000-01-29,286.328308,300.222260,0.000000
2000-01-30,284.339630,297.447266,0.000000
2000-01-31,278.121063,291.615082,0.000000
2000-02-01,275.205902,285.865082,0.000000
2000-02-02,277.782043,291.889618,0.000000
2000-02-03,282.957581,297.838745,0.000000
2000-02-04,281.343506,303.345978,0.000000
2000-02-05,278.219360,299.217255,3.608715
2000-02-06,269.342316,273.020996,0.748964
2000-02-07,267.507050,272.966980,0.000000
2000-02-08,267.954498,288.068237,0.000000
2000-02-09,273.798065,288.367157,0.000000
2000-02-10,275.875000,289.905243,0.000000
2000-02-11,278.066742,295.337677,0.000000
2000-02-12,277.777313,300.004700,0.000000
2000-02-13,282.313812,301.769440,0.000000
2000-02-14,280.947083,295.845032,0.000000
2000-02-15,278.242889,297.398590,0.000000
2000-02-16,286.581696,305.057770,0.000000
2000-02-17,282.287109,300.746124,1.971081
2000-02-18,269.943085,284.354584,0.000000
2000-02-19,273.113556,288.563812,0.000000
2000-02-20,278.654999,289.994171,0.000000
2000-02-21,286.259827,302.113068,0.436377
2000-02-22,285.766266,306.900055,0.000000
2000-02-23,286.200012,299.446289,18.583727
2000-02-24,287.527313,300.634979,1.607543
2000-02-25,279.043549,299.242737,0.000000
2000-02-26,284.477936,303.244324,0.000000
2000-02-27,286.448242,303.514221,0.000000
2000-02-28,284.251129,299.929840,0.000000
2000-02-29,281.966248,296.712341,0.000000
2000-03-01,279.681396,293.494812,0.000000
2000-03-02,283.528625,292.090759,0.000000
2000-03-03,282.856659,289.373169,12.015036
2000-03-04,279.776154,289.954865,10.324116
2000-03-05,278.270050,293.769165,0.000000
2000-03-06,282.111023,300.274597,0.000000
2000-03-07,286.848663,297.871368,0.000000
2000-03-08,283.488098,296.571045,0.933648
2000-03-09,288.250214,299.470581,13.830958
2000-03-10,285.232483,297.914368,0.000000
2000-03-11,287.031006,298.995148,0.000000
2000-03-12,283.437195,296.203339,0.000000
2000-03-13,277.353027,287.542206,0.000000
2000-03-14,275.729492,292.986053,0.000000
2000-03-15,278.453247,300.911285,0.000000
2000-03-16,283.036621,297.200378,0.000000
2000-03-17,277.576263,286.869598,0.000000
2000-03-18,276.164154,293.081757,0.000000
2000-03-19,278.907074,298.060791,0.000000
2000-03-20,281.752502,299.715973,0.000000
2000-03-21,285.012085,299.134338,0.000000
2000-03-22,288.035675,296.417175,10.368650
2000-03-23,277.026886,294.563904,20.265987
2000-03-24,275.541565,282.637787,0.000000
2000-03-25,272.330627,288.184235,0.000000
2000-03-26,277.283081,291.509338,0.000000
2000-03-27,281.627960,294.057434,0.000000
2000-03-28,288.261353,297.739105,0.000000
2000-03-29,288.799683,301.850891,0.000000
2000-03-30,290.493042,305.673401,0.000000
2000-03-31,287.752625,303.962341,0.000000
2000-04-01,277.967041,295.112305,0.000000
2000-04-02,281.134155,294.096527,0.000000
2000-04-03,282.877014,289.820190,0.000000
2000-04-04,280.848877,292.793823,0.000000
2000-04-05,287.075226,294.787811,5.786412
2000-04-06,280.004181,291.264954,0.000000
2000-04-07,279.107422,294.322571,0.000000
2000-04-08,283.189087,292.066101,0.299877
2000-04-09,286.029022,295.383514,0.000000
2000-04-10,289.238617,303.207306,0.337117
2000-04-11,286.801208,304.917511,0.000000
2000-04-12,288.505646,304.789459,0.000000
2000-04-13,290.070465,306.302185,0.000000
2000-04-14,292.303680,302.547424,0.000000
2000-04-15,290.592407,297.460114,0.000000
2000-04-16,288.566650,299.886871,0.000000
2000-04-17,289.165253,296.784119,0.000000
2000-04-18,289.467896,302.600708,5.989432
2000-04-19,287.512939,304.068848,0.000000
2000-04-20,287.843628,307.177887,0.000000
2000-04-21,287.710114,307.890625,0.000000
2000-04-22,289.646057,305.529510,0.000000
2000-04-23,289.514771,304.032043,3.199466
2000-04-24,287.904724,298.065918,1.301800
2000-04-25,286.171051,303.159576,0.000000
2000-04-26,287.643890,305.042572,0.000000
2000-04-27,289.966156,303.573669,0.000000
2000-04-28,293.324127,306.048553,0.000000
2000-04-29,295.011139,304.173889,0.000000
2000-04-30,293.650940,301.224457,13.598930
2000-05-01,291.987640,299.026428,17.413486
2000-05-02,284.348999,299.481201,0.000000
2000-05-03,284.456909,302.406769,0.000000
2000-05-04,285.641602,306.535004,0.000000
2000-05-05,288.141357,306.878784,0.000000
2000-05-06,289.338226,305.751129,0.000000
2000-05-07,288.608856,304.050507,0.000000
2000-05-08,287.962585,303.754517,0.000000
2000-05-09,291.884094,300.654633,0.904597
2000-05-10,291.767120,299.613617,0.000000
2000-05-11,292.468689,301.473267,8.994149
2000-05-12,290.743347,301.133667,7.620377
2000-05-13,289.158905,303.639587,0.372470
2000-05-14,289.812683,304.625397,0.000000
2000-05-15,289.815979,303.206970,0.000000
2000-05-16,291.466675,299.288971,0.000000
2000-05-17,291.750946,301.266388,4.146557
2000-05-18,293.838226,302.516632,0.627823
2000-05-19,292.975983,303.477081,10.662863
2000-05-20,291.581055,299.731842,15.979954
2000-05-21,288.672760,303.540833,0.000000
2000-05-22,291.069427,303.683289,0.000000
2000-05-23,292.192627,302.578979,0.000000
2000-05-24,292.358185,304.532837,0.000000
2000-05-25,293.187866,302.159302,0.000000
2000-05-26,294.674103,305.439056,0.000000
2000-05-27,294.981995,302.607025,0.000000
2000-05-28,294.967468,299.814026,0.000000
2000-05-29,294.175873,298.859619,1.479202
2000-05-30,295.394348,307.338776,0.000000
2000-05-31,295.891724,307.418579,3.996296
2000-06-01,297.123596,308.330383,0.557916
2000-06-02,297.414276,307.878448,18.010454
2000-06-03,297.679840,308.996735,15.791015
2000-06-04,295.702026,305.895111,1.910110
2000-06-05,295.554993,302.713562,25.930908
2000-06-06,296.144440,300.172668,7.300580
2000-06-07,294.921509,301.781067,5.524817
2000-06-08,297.114288,300.843964,3.089888
2000-06-09,295.906616,303.358032,3.092808
2000-06-10,295.136383,302.956238,0.384240
2000-06-11,293.631073,303.589264,6.055026
2000-06-12,295.162018,306.600739,0.000000
2000-06-13,295.516418,309.711548,0.000000
2000-06-14,296.213470,310.251862,0.000000
2000-06-15,296.085632,309.711090,0.000000
2000-06-16,296.105774,306.660278,0.000000
2000-06-17,295.084534,305.716644,0.000000
2000-06-18,295.427490,305.947540,0.000000
2000-06-19,294.237610,308.670319,0.000000
2000-06-20,295.833466,310.625366,0.000000
2000-06-21,297.484192,310.997986,0.000000
2000-06-22,298.483826,312.524231,0.000000
2000-06-23,299.789612,313.787201,0.000000
2000-06-24,302.331177,314.547699,0.000000
2000-06-25,300.490875,312.991943,0.000000
2000-06-26,298.262177,311.080902,0.000000
2000-06-27,298.502930,307.840881,1.011627
2000-06-28,298.868073,310.602936,0.419651
2000-06-29,299.088989,311.425568,0.000000
2000-06-30,297.829712,311.053528,0.000000
2000-07-01,299.355194,311.181122,0.000000
2000-07-02,299.075287,312.160950,0.000000
2000-07-03,300.148560,312.622009,3.085274
2000-07-04,301.936127,313.024017,0.309194
2000-07-05,299.748840,308.550293,3.179055
2000-07-06,298.489624,306.899658,5.447937
2000-07-07,296.643402,308.661285,0.000000
2000-07-08,295.771912,310.267639,0.000000
2000-07-09,297.610107,311.578491,0.000000
2000-07-10,298.833954,312.907135,0.334331
2000-07-11,298.211212,311.767883,0.000000
2000-07-12,296.891388,311.670929,0.000000
2000-07-13,297.070099,312.249603,0.000000
2000-07-14,296.661285,311.844818,0.000000
2000-07-15,297.373077,312.667786,0.000000
2000-07-16,298.428833,312.827698,0.000000
2000-07-17,298.770020,313.015930,0.000000
2000-07-18,298.603455,313.044495,0.000000
2000-07-19,298.793304,312.959564,0.000000
2000-07-20,297.971252,311.961700,0.000000
2000-07-21,298.622528,312.546906,0.000000
2000-07-22,298.544006,311.697205,0.000000
2000-07-23,297.701416,312.262390,0.000000
2000-07-24,298.720917,311.367188,0.000000
2000-07-25,297.235413,305.622681,9.261174
2000-07-26,294.599884,306.765717,2.082866
2000-07-27,296.443787,311.567108,0.000000
2000-07-28,297.119446,312.558929,0.000000
2000-07-29,297.931610,313.427063,0.000000
2000-07-30,299.228271,311.669342,0.291572
2000-07-31,298.133636,309.269592,0.000000
2000-08-01,295.981812,309.630890,0.000000
2000-08-02,296.217865,308.651306,0.303787
2000-08-03,295.119141,308.527405,0.590211
2000-08-04,294.741089,307.478180,0.287323
2000-08-05,296.377106,306.901550,1.847371
2000-08-06,295.925049,306.938324,1.623679
2000-08-07,296.258759,306.730499,0.477533
2000-08-08,296.933380,306.863983,0.443509
2000-08-09,296.627167,307.934509,0.000000
2000-08-10,296.053955,309.804382,0.000000
2000-08-11,296.264465,311.159485,0.000000
2000-08-12,296.646301,311.041016,0.000000
2000-08-13,296.493408,307.349396,0.288917
2000-08-14,297.753296,311.121277,0.000000
2000-08-15,297.799072,311.064240,0.000000
2000-08-16,298.019562,310.367218,0.548064
2000-08-17,298.459167,309.612762,0.000000
2000-08-18,297.774658,311.325562,0.000000
2000-08-19,297.804504,310.969940,0.000000
2000-08-20,297.163727,309.502167,0.000000
2000-08-21,296.383362,308.747559,0.000000
2000-08-22,296.716553,310.233765,0.000000
2000-08-23,296.914429,313.197876,0.000000
2000-08-24,299.254578,313.747284,0.000000
2000-08-25,301.714142,313.328857,0.000000
2000-08-26,300.181152,311.520538,2.903600
2000-08-27,297.105682,305.729126,15.413708
2000-08-28,293.504211,303.256165,13.699397
2000-08-29,292.821136,302.595123,17.423130
2000-08-30,293.660431,303.268066,3.779505
2000-08-31,294.877594,303.359161,2.795771
2000-09-01,295.415558,306.773895,0.000000
2000-09-02,294.601685,305.532013,0.342856
2000-09-03,295.282135,307.215668,0.000000
2000-09-04,295.385864,307.914764,0.000000
2000-09-05,296.301819,305.066559,0.994888
2000-09-06,296.297485,304.235107,1.167684
2000-09-07,294.904877,304.888916,1.856728
2000-09-08,294.618256,304.262054,2.052960
2000-09-09,292.169708,306.620697,0.000000
2000-09-10,294.842987,306.601776,1.908408
2000-09-11,296.361267,306.901184,5.144258
2000-09-12,295.464722,306.756989,0.000000
2000-09-13,294.546570,306.213013,0.000000
2000-09-14,293.978455,306.983856,0.000000
2000-09-15,294.731659,306.844574,0.000000
2000-09-16,294.630005,306.654541,0.000000
2000-09-17,297.176666,308.630066,0.000000
2000-09-18,297.727051,309.551300,0.000000
2000-09-19,297.364441,309.607422,0.000000
2000-09-20,296.617432,309.089417,0.000000
2000-09-21,296.236511,309.207855,0.000000
2000-09-22,291.120300,306.788727,0.000000
2000-09-23,294.789246,307.534943,0.732030
2000-09-24,292.311890,306.908020,5.981326
2000-09-25,287.706451,296.574158,4.918521
2000-09-26,280.728485,290.786743,0.000000
2000-09-27,280.303528,295.833038,0.000000
2000-09-28,284.495026,302.323761,0.000000
2000-09-29,286.320251,304.259735,0.000000
2000-09-30,286.404633,306.676239,0.000000
2000-10-01,288.092346,308.389771,0.000000
2000-10-02,289.267700,311.435181,0.000000
2000-10-03,289.307129,309.025696,0.000000
2000-10-04,290.874542,307.840363,0.000000
2000-10-05,290.359924,305.349731,0.000000
2000-10-06,291.802948,306.407288,0.000000
2000-10-07,292.890411,306.706024,0.000000
2000-10-08,292.288300,302.942688,0.000000
2000-10-09,292.777771,301.822144,4.090628
2000-10-10,290.278473,306.885834,0.000000
2000-10-11,290.533325,307.557312,0.000000
2000-10-12,292.478455,306.565277,0.920134
2000-10-13,294.820374,306.666260,0.000000
2000-10-14,288.017487,299.253784,6.870516
2000-10-15,281.679169,300.094299,0.000000
2000-10-16,289.111908,300.459076,0.000000
2000-10-17,294.003387,300.477112,0.000000
2000-10-18,293.727417,299.867523,0.393168
2000-10-19,292.629150,301.926819,4.972213
2000-10-20,286.548065,299.933533,0.000000
2000-10-21,283.470551,300.859650,0.000000
2000-10-22,288.478058,296.917847,0.000000
2000-10-23,289.453430,301.055054,0.000000
2000-10-24,289.868042,300.018341,0.000000
2000-10-25,290.159393,299.989899,0.000000
2000-10-26,289.553436,301.572449,0.000000
2000-10-27,289.517181,303.014648,0.000000
2000-10-28,289.361115,304.583984,0.000000
2000-10-29,283.342957,300.263153,0.000000
2000-10-30,275.949280,292.931427,0.000000
2000-10-31,278.621918,297.629486,0.000000
2000-11-01,283.800629,302.661438,0.000000
2000-11-02,288.704742,302.218719,0.565159
2000-11-03,283.282623,298.007355,0.000000
2000-11-04,285.333435,296.921173,0.000000
2000-11-05,286.833893,295.992554,0.000000
2000-11-06,288.298431,298.005463,5.905128
2000-11-07,291.481903,302.954376,9.338367
2000-11-08,289.220551,302.249115,0.472641
2000-11-09,282.546783,297.494293,0.000000
2000-11-10,278.163513,298.199890,0.000000
2000-11-11,280.994659,300.985168,0.000000
2000-11-12,289.883606,303.890869,0.000000
2000-11-13,284.040558,299.003662,0.000000
2000-11-14,284.964539,292.872253,1.296842
2000-11-15,276.464966,283.470276,31.086096
2000-11-16,279.518127,290.578339,9.856849
2000-11-17,276.722961,287.271057,0.644196
2000-11-18,277.972534,281.727875,1.169156
2000-11-19,274.764160,287.955872,0.000000
2000-11-20,276.604126,289.494843,0.000000
2000-11-21,278.765167,295.026581,0.000000
2000-11-22,285.720947,299.598785,0.000000
2000-11-23,287.619720,294.686432,42.522285
2000-11-24,287.747528,302.040009,5.988417
2000-11-25,286.240082,298.125977,0.000000
2000-11-26,276.627960,289.271973,0.398109
2000-11-27,274.538666,291.273529,0.000000
2000-11-28,276.797333,295.138977,0.000000
2000-11-29,279.423553,291.727631,0.000000
2000-11-30,274.466736,288.886047,0.000000
2000-12-01,275.035095,291.662933,0.000000
2000-12-02,281.120819,295.007385,0.000000
2000-12-03,283.422363,301.385895,0.000000
2000-12-04,280.611633,295.864807,0.000000
2000-12-05,276.248138,292.871368,0.000000
2000-12-06,281.505951,295.426117,0.000000
2000-12-07,286.015350,299.329468,0.000000
2000-12-08,288.234497,300.405670,0.000000
2000-12-09,285.086884,297.871582,9.367374
2000-12-10,276.689789,292.016663,0.000000
2000-12-11,272.488251,287.453003,0.000000
2000-12-12,274.255371,290.236237,0.000000
2000-12-13,275.902069,292.140137,0.000000
2000-12-14,283.689026,292.914368,0.983518
2000-12-15,283.932495,292.118530,0.660542
2000-12-16,273.935394,288.895844,0.000000
2000-12-17,273.717590,288.857178,0.000000
2000-12-18,276.952057,295.295532,0.000000
2000-12-19,284.811096,299.950409,0.623046
2000-12-20,289.012024,300.412018,3.387183
2000-12-21,277.731812,297.743744,2.468792
2000-12-22,279.164734,289.593658,25.906116
2000-12-23,276.004791,288.228973,1.877341
2000-12-24,275.114410,290.038483,0.000000
2000-12-25,280.542511,293.259155,0.385419
2000-12-26,274.746826,288.885376,0.000000
2000-12-27,274.850891,289.788971,0.000000
2000-12-28,278.266663,293.414520,0.000000
2000-12-29,286.194092,297.078461,0.000000
2000-12-30,287.431702,295.309662,6.914591
2000-12-31,286.650665,294.426422,8.057013
2001-01-01,289.536652,298.743713,1.376890
2001-01-02,285.416199,295.881287,0.000000
2001-01-03,279.560699,292.679321,0.000000
2001-01-04,278.963684,293.417419,0.000000
2001-01-05,282.057465,295.993134,0.000000
2001-01-06,285.497223,297.984192,0.000000
2001-01-07,288.098938,298.998627,0.473014
2001-01-08,289.435150,297.805878,2.466365
2001-01-09,288.163635,301.829773,0.663508
2001-01-10,277.913300,295.287659,0.000000
2001-01-11,273.303925,277.203369,3.314372
2001-01-12,270.904694,278.307434,4.981871
2001-01-13,274.068268,277.497040,3.637155
2001-01-14,272.497070,285.896820,0.000000
2001-01-15,274.524872,289.529510,0.000000
2001-01-16,274.876709,286.975159,0.000000
2001-01-17,272.645325,283.539520,0.000000
2001-01-18,267.963837,276.449371,0.000000
2001-01-19,273.829010,288.388763,0.000000
2001-01-20,281.307800,290.570740,1.062533
2001-01-21,281.590088,299.556763,0.000000
2001-01-22,282.814514,301.685120,0.000000
2001-01-23,284.537323,299.495331,0.000000
2001-01-24,287.500519,300.233124,0.000000
2001-01-25,282.584198,297.131195,0.000000
2001-01-26,277.495331,292.452118,0.000000
2001-01-27,282.015839,298.410309,0.000000
2001-01-28,286.122223,298.661469,2.695757
2001-01-29,279.157135,295.004730,1.688707
2001-01-30,276.324921,284.412079,2.686013
2001-01-31,272.166046,291.529846,0.000000
2001-02-01,276.676208,289.149292,0.000000
2001-02-02,277.256653,288.721375,0.000000
2001-02-03,284.389069,290.011810,0.000000
2001-02-04,286.630096,296.756073,0.000000
2001-02-05,287.925537,295.416016,0.000000
2001-02-06,279.992981,290.327850,12.371043
2001-02-07,275.924103,285.585815,1.613558
2001-02-08,270.530396,275.762299,2.127662
2001-02-09,266.732208,270.313629,0.000000
2001-02-10,265.884491,269.364136,5.075693
2001-02-11,270.464386,272.952515,3.731820
2001-02-12,275.342957,284.220154,5.880551
2001-02-13,273.359070,279.629089,0.598057
2001-02-14,264.621307,279.025269,0.000000
2001-02-15,271.770264,286.936127,0.000000
2001-02-16,273.829102,291.142548,0.000000
2001-02-17,285.103271,294.612244,0.000000
2001-02-18,282.479401,291.413269,22.272461
2001-02-19,282.356720,288.416962,19.925911
2001-02-20,273.989136,287.294952,3.166930
2001-02-21,275.287018,285.877258,0.000000
2001-02-22,273.939270,285.397675,0.000000
2001-02-23,277.522858,292.074982,0.000000
2001-02-24,285.274170,299.080078,5.346141
2001-02-25,280.068909,299.062744,0.000000
2001-02-26,272.793701,295.924164,0.000000
2001-02-27,272.727783,286.029236,0.000000
2001-02-28,276.345612,290.599304,0.000000
2001-03-01,282.892426,288.137604,0.000000
2001-03-02,286.018066,293.195251,5.618739
2001-03-03,288.007874,296.193268,1.014380
2001-03-04,287.948669,297.321686,11.881166
2001-03-05,286.552216,293.468353,2.071368
2001-03-06,281.144104,293.830719,0.000000
2001-03-07,282.583252,291.189728,4.870259
2001-03-08,280.134064,284.003632,0.000000
2001-03-09,278.126984,291.480103,0.000000
2001-03-10,278.653564,291.995483,0.000000
2001-03-11,279.360168,291.806702,0.000000
2001-03-12,281.184509,294.714783,0.000000
2001-03-13,285.048553,298.043701,0.000000
2001-03-14,288.916412,299.374329,0.000000
2001-03-15,289.478577,296.788696,1.373534
2001-03-16,287.770538,296.955688,34.121998
2001-03-17,285.286743,298.221008,0.000000
2001-03-18,282.327118,298.623871,0.000000
2001-03-19,283.155579,295.437042,0.000000
2001-03-20,285.311462,292.970001,0.317469
2001-03-21,278.206055,292.753021,3.411486
2001-03-22,275.118561,284.050476,0.000000
2001-03-23,277.653076,293.375244,0.000000
2001-03-24,287.567963,300.756470,1.535617
2001-03-25,276.835114,292.200806,0.000000
2001-03-26,277.081757,286.778992,0.000000
2001-03-27,278.500092,287.582184,0.000000
2001-03-28,279.251953,287.167053,0.000000
2001-03-29,280.716492,297.066193,0.000000
2001-03-30,281.565460,301.159546,0.000000
2001-03-31,287.021301,302.067200,0.000000
2001-04-01,286.950317,296.789734,0.661641
2001-04-02,290.901855,296.824036,1.458048
2001-04-03,292.127991,301.808411,9.032990
2001-04-04,278.047729,296.790833,4.233597
2001-04-05,272.877960,283.999603,0.000000
2001-04-06,275.073761,289.273895,0.000000
2001-04-07,281.194733,298.393005,0.000000
2001-04-08,288.482269,300.492096,0.000000
2001-04-09,290.298218,298.493835,1.118571
2001-04-10,290.890991,303.693604,4.401251
2001-04-11,286.443390,302.369476,0.000000
2001-04-12,284.182831,300.360809,0.000000
2001-04-13,284.518707,302.668884,0.000000
2001-04-14,287.859497,301.792694,0.000000
2001-04-15,290.758484,304.215332,0.000000
2001-04-16,290.094208,303.865417,0.000000
2001-04-17,290.994812,300.518158,0.000000
2001-04-18,292.121796,296.901276,1.811427
2001-04-19,291.812531,302.382080,0.000000
2001-04-20,290.760345,303.018921,0.903610
2001-04-21,288.084534,303.114594,0.000000
2001-04-22,285.965393,305.502380,0.000000
2001-04-23,288.564514,306.290192,0.000000
2001-04-24,289.539734,306.238983,0.000000
2001-04-25,287.721222,301.326477,7.991343
2001-04-26,289.444580,303.301483,0.000000
2001-04-27,289.027527,305.234314,0.000000
2001-04-28,290.098724,304.349518,0.000000
2001-04-29,289.731567,305.818237,0.000000
2001-04-30,290.144928,306.167450,0.000000
2001-05-01,288.248138,305.286530,0.000000
2001-05-02,288.737183,305.841217,0.000000
2001-05-03,288.620514,306.024597,0.000000
2001-05-04,288.049744,306.255646,0.000000
2001-05-05,290.858795,308.156128,0.000000
2001-05-06,291.889587,307.431610,0.000000
2001-05-07,292.592163,305.888641,0.000000
2001-05-08,292.587921,302.108643,0.000000
2001-05-09,293.014618,299.253113,0.000000
2001-05-10,294.421234,300.308105,0.000000
2001-05-11,293.987335,299.379974,7.292423
2001-05-12,294.061096,299.142853,0.934296
2001-05-13,293.894562,297.267456,0.955719
2001-05-14,293.463165,296.785889,0.000000
2001-05-15,294.218781,295.706360,0.000000
2001-05-16,293.350159,295.084930,1.214688
2001-05-17,293.118896,293.790924,0.000000
2001-05-18,292.016327,297.199554,0.000000
2001-05-19,292.247833,302.394043,1.953323
2001-05-20,292.377502,302.272583,3.416601
2001-05-21,291.583801,302.923279,0.633487
2001-05-22,292.374695,303.014526,0.325704
2001-05-23,292.198486,303.700867,0.000000
2001-05-24,290.333923,302.472107,0.000000
2001-05-25,291.476379,302.958069,0.000000
2001-05-26,290.778473,302.397614,1.567356
2001-05-27,292.229034,304.287109,0.424299
2001-05-28,292.865417,305.953583,0.321611
2001-05-29,292.785522,304.813812,0.000000
2001-05-30,293.372925,304.594421,0.000000
2001-05-31,292.581177,306.357635,2.275030
2001-06-01,295.564880,305.093475,15.596764
2001-06-02,295.858002,303.139984,5.596210
2001-06-03,295.599243,303.676025,24.005690
2001-06-04,294.472168,303.452240,8.579455
2001-06-05,293.221283,305.885864,21.537119
2001-06-06,296.187866,308.870300,0.000000
2001-06-07,296.287598,308.467712,0.000000
2001-06-08,296.723022,307.195709,0.000000
2001-06-09,295.605530,305.859436,0.398605
2001-06-10,296.317108,303.027588,3.043189
2001-06-11,296.944153,301.241699,10.521525
2001-06-12,296.080200,305.372467,23.543278
2001-06-13,296.924255,305.488434,10.888663
2001-06-14,293.678131,307.460449,0.000000
2001-06-15,294.201385,306.453796,0.000000
2001-06-16,294.998077,307.135925,0.545622
2001-06-17,295.463013,307.555847,0.458021
2001-06-18,295.631470,308.270142,0.000000
2001-06-19,295.636261,307.541595,0.000000
2001-06-20,295.400177,307.837494,0.000000
2001-06-21,295.326508,307.997833,0.000000
2001-06-22,295.049072,308.439514,0.000000
2001-06-23,293.808319,310.799347,0.000000
2001-06-24,296.364288,310.681213,0.000000
2001-06-25,298.394958,309.355530,0.000000
2001-06-26,297.726715,308.643707,0.000000
2001-06-27,296.851501,307.540070,0.000000
2001-06-28,296.156433,307.789154,0.000000
2001-06-29,294.688477,310.553528,1.413381
2001-06-30,295.050140,310.187469,0.000000
2001-07-01,295.742188,308.249268,0.000000
2001-07-02,295.843811,309.698456,0.000000
2001-07-03,296.752563,311.651520,0.000000
2001-07-04,296.522003,313.394073,0.000000
2001-07-05,298.530945,312.427704,0.000000
2001-07-06,297.619019,311.786743,0.000000
2001-07-07,297.211456,311.144165,0.000000
2001-07-08,297.852081,311.490845,0.000000
2001-07-09,297.052948,312.230621,0.000000
2001-07-10,298.023407,312.688416,0.000000
2001-07-11,296.601807,311.094788,0.000000
2001-07-12,297.188873,311.066681,0.000000
2001-07-13,296.585297,311.010040,0.000000
2001-07-14,297.500793,311.624451,0.000000
2001-07-15,299.121735,313.750732,0.000000
2001-07-16,301.936127,314.735748,0.000000
2001-07-17,300.246979,311.817749,2.374917
2001-07-18,300.431183,313.526611,0.000000
2001-07-19,299.530640,310.807312,0.000000
2001-07-20,297.953430,308.249390,0.000000
2001-07-21,298.904816,310.624573,0.000000
2001-07-22,297.984497,312.439850,0.000000
2001-07-23,297.167206,311.708679,0.000000
2001-07-24,298.632568,310.886597,0.336618
2001-07-25,297.815948,310.262085,0.000000
2001-07-26,298.285828,309.902008,0.000000
2001-07-27,298.699463,308.370148,0.000000
2001-07-28,299.111786,309.364471,0.000000
2001-07-29,298.756409,312.525970,0.000000
2001-07-30,299.705994,313.625092,0.000000
2001-07-31,300.418182,313.264648,0.000000
